Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Gemmobacter tilapiae strain KCTC 23310 sequence03, whole genome shotgun sequence",Gemmobacter tilapiae,150,150,81%,3.00E-38,37.55,363493,NZ_BMYJ01000003.1
"Celeribacter halophilus strain DSM 26270 LX82DRAFT_scaffold00009.9, whole genome shotgun sequence",Celeribacter halophilus,150,150,81%,4.00E-38,34.78,157608,NZ_QKZJ01000009.1
"Celeribacter persicus strain DSM 100434 Ga0183454_111, whole genome shotgun sequence",Celeribacter persicus,150,150,81%,4.00E-38,35.57,118769,NZ_QAOH01000011.1
"Pseudodonghicola xiamenensis DSM 18339 G455DRAFT_scaffold00003.3_C, whole genome shotgun sequence",Pseudodonghicola xiamenensis DSM 18339,150,150,81%,5.00E-38,34.39,269965,NZ_AUBS01000003.1
"Aliiroseovarius pelagivivens strain CECT 8811, whole genome shotgun sequence",Aliiroseovarius pelagivivens,150,150,81%,5.00E-38,35.57,819404,NZ_OMOI01000002.1
"Pelagivirga dicentrarchi strain YLY04 Scaffold6_1, whole genome shotgun sequence",Pelagivirga dicentrarchi,150,150,81%,5.00E-38,35.97,201329,NZ_QNQP01000006.1
"Aliiroseovarius halocynthiae strain MA1-10 Scaffold5, whole genome shotgun sequence",Aliiroseovarius halocynthiae,150,150,81%,6.00E-38,36.76,166853,NZ_ML660023.1
"Paraphaeobacter pallidus strain CGMCC 1.15762 sequence06, whole genome shotgun sequence",Paraphaeobacter pallidus,150,150,81%,6.00E-38,35.97,397462,NZ_BMJV01000006.1
"Sulfitobacter pseudonitzschiae strain H46 chromosome, complete genome",Sulfitobacter pseudonitzschiae,150,150,81%,6.00E-38,36.36,3891549,NZ_CP054599.1
"Defluviimonas denitrificans strain DSM 18921 LX70DRAFT_scaffold00004.4, whole genome shotgun sequence",Defluviimonas denitrificans,149,149,81%,7.00E-38,35.57,307226,NZ_PVEP01000004.1
"Kiloniella spongiae strain MEBiC09566 contig6, whole genome shotgun sequence",Kiloniella spongiae,149,149,80%,8.00E-38,35.34,493299,NZ_LAQL01000006.1
"Celeribacter ethanolicus strain TSPH2 chromosome, complete genome",Celeribacter ethanolicus,149,201,81%,9.00E-38,34.78,4009276,NZ_CP022196.1
"Paracoccus halophilus strain CGMCC 1.6117, whole genome shotgun sequence",Paracoccus halophilus,149,149,81%,1.00E-37,35.06,210785,NZ_FOJO01000005.1
"Thalassococcus halodurans strain DSM 26915, whole genome shotgun sequence",Thalassococcus halodurans,149,149,81%,1.00E-37,35.18,549042,NZ_FNUZ01000003.1
"Celeribacter neptunius strain DSM 26471, whole genome shotgun sequence",Celeribacter neptunius,149,149,81%,1.00E-37,34.78,394197,NZ_FORH01000004.1
"Halocynthiibacter namhaensis strain RA2-3 ctg7180000007333, whole genome shotgun sequence",Halocynthiibacter namhaensis,148,148,81%,2.00E-37,35.57,595919,NZ_JWIF01000056.1
"Aliiroseovarius zhejiangensis strain KCTC 42443 sequence05, whole genome shotgun sequence",Aliiroseovarius zhejiangensis,148,148,81%,2.00E-37,36.36,262855,NZ_BNCH01000005.1
"Roseovarius indicus strain DSM 26383 chromosome, complete genome",Roseovarius indicus,148,148,81%,2.00E-37,35.57,5445172,NZ_CP031598.1
"Pacificibacter marinus strain CECT 7971, whole genome shotgun sequence",Pacificibacter marinus,148,148,81%,2.00E-37,34.78,176351,NZ_FWFW01000008.1
"Aestuariivita boseongensis strain BS-B2 contig9, whole genome shotgun sequence",Aestuariivita boseongensis,148,148,81%,2.00E-37,34.78,102950,NZ_JXYH01000009.1
"Shimia isoporae strain DSM 26433 Ga0170381_14, whole genome shotgun sequence",Shimia isoporae,148,148,81%,2.00E-37,35.57,287656,NZ_SMGR01000004.1
"Aliiroseovarius marinus strain A6024 Scaffold1, whole genome shotgun sequence",Aliiroseovarius marinus,148,148,81%,2.00E-37,35.57,668563,NZ_ML178712.1
"Pacificibacter maritimus strain DSM 104731 Ga0244735_14, whole genome shotgun sequence",Pacificibacter maritimus,148,148,81%,2.00E-37,34.78,301141,NZ_RKQK01000004.1
"Pseudooceanicola lipolyticus strain 157 157_16_53610_cov_121.106, whole genome shotgun sequence",Pseudooceanicola lipolyticus,148,148,81%,2.00E-37,35.57,53610,NZ_PGTB01000016.1
"Mangrovicoccus ximenensis strain T1lg56 NODE_1, whole genome shotgun sequence",Mangrovicoccus ximenensis,148,201,81%,3.00E-37,34.39,1157771,NZ_QBKZ01000001.1
"Rhodovulum viride strain JA756 NODE_5_length_226208_cov_37.6434_ID_9, whole genome shotgun sequence",Rhodovulum viride,148,148,81%,3.00E-37,35.97,226208,NZ_MUAV01000005.1
"Shimia haliotis strain DSM 28453, whole genome shotgun sequence",Shimia haliotis,147,147,81%,3.00E-37,35.97,396182,NZ_FOSZ01000004.1
"Roseivivax roseus strain DSM 23042, whole genome shotgun sequence",Roseivivax roseus,147,147,81%,3.00E-37,35.97,366245,NZ_FOGU01000005.1
"Donghicola eburneus strain DSM 29127, whole genome shotgun sequence",Donghicola eburneus,147,147,81%,3.00E-37,35.57,422209,NZ_FOXY01000004.1
"Aliiroseovarius sediminilitoris strain DSM 29439, whole genome shotgun sequence",Aliiroseovarius sediminilitoris,147,147,81%,4.00E-37,35.57,3043064,NZ_FOJB01000001.1
"Brevirhabdus pacifica strain DSM 27767 Ga0181023_103, whole genome shotgun sequence",Brevirhabdus pacifica,147,147,81%,4.00E-37,34.92,401171,NZ_PGFI01000013.1
"Roseovarius salinarum strain N53 contig3, whole genome shotgun sequence",Roseovarius salinarum,147,147,81%,4.00E-37,34.39,222866,NZ_PHNT01000003.1
"Xinfangfangia soli strain CCTCC AB 2017177 Scaffold9, whole genome shotgun sequence",Xinfangfangia soli,147,147,81%,4.00E-37,36.36,196911,NZ_JAEACP010000009.1
"Epibacterium multivorans strain DSM 26470, whole genome shotgun sequence",Epibacterium multivorans,147,147,81%,4.00E-37,34.39,507478,NZ_FOMC01000001.1
"Pelagicola litorisediminis strain CECT 8287, whole genome shotgun sequence",Pelagicola litorisediminis,147,147,81%,4.00E-37,34.39,340617,NZ_FWFL01000005.1
"Sulfitobacter donghicola DSW-25 = KCTC 12864 = JCM 14565 strain KCTC 12864 KCTC12864_contig5, whole genome shotgun sequence",Sulfitobacter donghicola DSW-25 = KCTC 12864 = JCM 14565,147,147,81%,4.00E-37,35.18,3276862,NZ_JASF01000005.1
"Rhodovulum kholense strain DSM 19783 Ga0183464_104, whole genome shotgun sequence",Rhodovulum kholense,147,147,81%,5.00E-37,35.97,344935,NZ_QAYC01000004.1
"Celeribacter marinus strain IMCC12053, complete genome",Celeribacter marinus,147,147,81%,5.00E-37,34.39,3096705,NZ_CP012023.1
"Roseovarius spongiae strain HN-E21 contig4, whole genome shotgun sequence",Roseovarius spongiae,147,147,81%,5.00E-37,35.57,366236,NZ_RAPE01000004.1
"Ascidiaceihabitans donghaensis strain CECT 8599, whole genome shotgun sequence",Ascidiaceihabitans donghaensis,147,147,81%,6.00E-37,35.57,3729116,NZ_OMOR01000001.1
"Marimonas lutisalis strain GH1-19 contig2, whole genome shotgun sequence",Marimonas lutisalis,147,147,81%,6.00E-37,35.57,1039563,NZ_SKCI01000002.1
"Oceanicola granulosus HTCC2516 scf_1099521380027, whole genome shotgun sequence",Oceanicola granulosus HTCC2516,147,147,81%,6.00E-37,34.39,2598952,NZ_CH724107.1
"Acetobacter estunensis strain LMG 1626 contig00018, whole genome shotgun sequence",Acetobacter estunensis,146,146,82%,7.00E-37,35.41,61125,NZ_WOTH01000018.1
"Sulfitobacter dubius strain DSM 16472, whole genome shotgun sequence",Sulfitobacter dubius,146,146,81%,8.00E-37,33.99,764818,NZ_FOPG01000002.1
"Acidimangrovimonas sediminis strain MS2-2 contig6, whole genome shotgun sequence",Acidimangrovimonas sediminis,146,146,81%,8.00E-37,34.78,364744,NZ_PHSN01000006.1
"Sulfitobacter delicatus strain DSM 16477, whole genome shotgun sequence",Sulfitobacter delicatus,146,146,81%,9.00E-37,34.39,647307,NZ_FNBP01000001.1
"Donghicola mangrovi strain B5-SW-15 1, whole genome shotgun sequence",Donghicola mangrovi,146,146,81%,9.00E-37,35.57,894292,NZ_JABCJE010000001.1
"Rhodovulum visakhapatnamense strain JA181 Ga0310483_104, whole genome shotgun sequence",Rhodovulum visakhapatnamense,146,146,81%,1.00E-36,35.57,248790,NZ_SOEB01000004.1
"Rhodobacter sediminicola strain JA983 NODE_5_length_217027_cov_23.325692, whole genome shotgun sequence",Rhodobacter sediminicola,146,146,81%,1.00E-36,34.65,217027,NZ_VDEK01000005.1
"Leisingera aquaemixtae strain R2C4 chromosome, complete genome",Leisingera aquaemixtae,146,146,81%,1.00E-36,35.97,3820802,NZ_CP041159.1
"Leisingera daeponensis DSM 23529 Phada_neu_scaffold_2516493485.1, whole genome shotgun sequence",Leisingera daeponensis DSM 23529,146,214,81%,1.00E-36,35.97,3984464,NZ_KI421500.1
"Pseudooctadecabacter jejudonensis strain CECT 8397, whole genome shotgun sequence",Pseudooctadecabacter jejudonensis,145,145,81%,1.00E-36,33.07,827064,NZ_FWFT01000002.1
"Flavimaricola marinus strain CECT 8899, whole genome shotgun sequence",Flavimaricola marinus,145,145,81%,1.00E-36,34.78,1423956,NZ_FXZK01000001.1
"Rubricella aquisinus strain DSM 103377 Ga0373370_01, whole genome shotgun sequence",Rubricella aquisinus,145,198,81%,1.00E-36,35.06,663789,NZ_JACIJS010000001.1
"Roseovarius nanhaiticus strain DSM 29590, whole genome shotgun sequence",Roseovarius nanhaiticus,145,145,81%,1.00E-36,34.78,2109937,NZ_FTNV01000001.1
"Parasedimentitalea marina strain W43 chromosome, complete genome",Parasedimentitalea marina,145,145,81%,2.00E-36,34.78,4417125,NZ_CP033219.1
"Shimia aestuarii strain DSM 15283, whole genome shotgun sequence",Shimia aestuarii,145,145,81%,2.00E-36,35.97,1565258,NZ_FOTQ01000001.1
"Rhodobacter thermarum strain YIM 73036 contig081, whole genome shotgun sequence",Rhodobacter thermarum,145,145,81%,2.00E-36,36.36,175031,NZ_QMJY01000081.1
"Salipiger pacificus strain CGMCC 1.3455, whole genome shotgun sequence",Salipiger pacificus,145,145,81%,2.00E-36,34.78,339443,NZ_FNCL01000007.1
"Sulfitobacter indolifex HEL-45 1103467007066, whole genome shotgun sequence",Sulfitobacter indolifex HEL-45,145,145,81%,2.00E-36,33.99,1621674,NZ_ABID01000001.1
"Yoonia tamlensis strain DSM 26879, whole genome shotgun sequence",Yoonia tamlensis,145,145,81%,2.00E-36,33.6,601079,NZ_FOYP01000002.1
"Leisingera caerulea DSM 24564 PhacaeDRAFT_Scaffold1.6, whole genome shotgun sequence",Leisingera caerulea DSM 24564,145,145,81%,2.00E-36,35.18,3520924,NZ_KI421513.1
"Pseudopuniceibacterium antarcticum strain HQ09 chromosome, complete genome",Pseudopuniceibacterium antarcticum,145,145,81%,2.00E-36,33.99,4365781,NZ_CP045201.1
"Salinihabitans flavidus strain DSM 27842, whole genome shotgun sequence",Salinihabitans flavidus,145,145,81%,2.00E-36,34.78,389779,NZ_FODS01000001.1
"Rhodobacter veldkampii DSM 11550 contig00012, whole genome shotgun sequence",Rhodobacter veldkampii DSM 11550,145,145,81%,2.00E-36,34.78,88432,NZ_PZKF01000012.1
"Aureimonas endophytica strain CGMCC 1.15367 sequence04, whole genome shotgun sequence",Aureimonas endophytica,145,145,80%,2.00E-36,34.14,465583,NZ_BMIQ01000004.1
"Rhodovulum adriaticum strain DSM 2781 Ga0310493_101, whole genome shotgun sequence",Rhodovulum adriaticum,145,145,81%,2.00E-36,34.78,721196,NZ_SLXL01000001.1
"Mangrovicella endophytica strain 5T4P-12-1 scaffold_2, whole genome shotgun sequence",Mangrovicella endophytica,145,199,80%,3.00E-36,34.94,569830,NZ_PKMZ01000003.1
"Luteovulum azotoformans strain KA25 Ga0191649_107, whole genome shotgun sequence",Luteovulum azotoformans,145,145,81%,3.00E-36,34.65,217117,NZ_QAOT01000007.1
"Albimonas donghaensis strain DSM 17890, whole genome shotgun sequence",Albimonas donghaensis,145,145,81%,3.00E-36,33.33,593400,NZ_FNMZ01000003.1
"Celeribacter indicus strain P73 chromosome, complete genome",Celeribacter indicus,145,301,81%,3.00E-36,35.18,4529105,NZ_CP004393.1
"Gemmobacter aquatilis strain DSM 3857, whole genome shotgun sequence",Gemmobacter aquatilis,145,205,81%,3.00E-36,34.78,770119,NZ_FOCE01000001.1
"Thalassobacter stenotrophicus strain LXJ116 contig1, whole genome shotgun sequence",Thalassobacter stenotrophicus,145,145,82%,3.00E-36,33.86,3399434,NZ_QEOR01000001.1
"Leisingera methylohalidivorans DSM 14336, complete sequence",Leisingera methylohalidivorans DSM 14336,145,145,81%,3.00E-36,35.57,4144900,NC_023135.1
"Aurantimonas manganoxydans SI85-9A1 strain DSM 21871, whole genome shotgun sequence",Aurantimonas manganoxydans SI85-9A1,145,145,80%,3.00E-36,34.54,49955,NZ_BBWP01000039.1
"Tranquillimonas alkanivorans strain DSM 19547, whole genome shotgun sequence",Tranquillimonas alkanivorans,145,145,81%,3.00E-36,33.86,702642,NZ_FOXA01000001.1
"Aurantimonas coralicida DSM 14790 H536DRAFT_scaffold00014.14_C, whole genome shotgun sequence",Aurantimonas coralicida DSM 14790,145,145,80%,3.00E-36,34.54,98965,NZ_ATXK01000014.1
"Falsirhodobacter deserti strain W402 Scaffold1, whole genome shotgun sequence",Falsirhodobacter deserti,145,145,81%,3.00E-36,32.67,2292967,NZ_ML137218.1
"Pelagovum pacificum strain SM1903 sm1903_scaffold1, whole genome shotgun sequence",Pelagovum pacificum,145,145,79%,3.00E-36,34.55,2805646,NZ_VFFF01000001.1
"Epibacterium mobile F1926 chromosome, complete genome",Epibacterium mobile F1926,144,144,81%,4.00E-36,34.39,3260769,NZ_CP015230.1
"Tabrizicola piscis strain K13M18 chromosome, complete genome",Tabrizicola piscis,144,144,83%,4.00E-36,34.11,4189112,NZ_CP034328.1
"Rhodobacter flagellatus strain SYSU G03088 contig002, whole genome shotgun sequence",Rhodobacter flagellatus,144,144,81%,4.00E-36,36.36,570407,NZ_VMDU01000002.1
"Yoonia maritima strain DSM 101533 Ga0180985_111, whole genome shotgun sequence",Yoonia maritima,144,144,81%,4.00E-36,33.2,143795,NZ_PVTP01000011.1
"Roseobacter litoralis Och 149, complete sequence",Roseobacter litoralis Och 149,144,144,81%,4.00E-36,34.39,4505211,NC_015730.1
"Rhodophyticola porphyridii strain MA-7-27 PoM0330_3, whole genome shotgun sequence",Rhodophyticola porphyridii,144,144,81%,4.00E-36,33.86,418581,NZ_RCNT01000003.1
"Tropicibacter phthalicicus strain CECT 8649, whole genome shotgun sequence",Tropicibacter phthalicicus,144,197,81%,5.00E-36,33.46,2088212,NZ_FXXP01000001.1
"Haematobacter missouriensis strain H2381 H2381_contig_25, whole genome shotgun sequence",Haematobacter missouriensis,144,144,83%,5.00E-36,34.63,136301,NZ_NIPX01000025.1
"Pseudooceanicola onchidii strain XY-99 NODE_2_length_1027058_cov_81.857409, whole genome shotgun sequence",Pseudooceanicola onchidii,144,144,81%,6.00E-36,34.39,1027058,NZ_SPUW01000002.1
"Kiloniella litopenaei strain P1-1 contig5, whole genome shotgun sequence",Kiloniella litopenaei,144,144,80%,6.00E-36,34.14,332335,NZ_LANI01000005.1
"Actibacterium lipolyticum strain CECT 8621, whole genome shotgun sequence",Actibacterium lipolyticum,144,144,81%,6.00E-36,35.57,1745064,NZ_FXYE01000002.1
"Oceanicella actignis strain DSM 24423, whole genome shotgun sequence",Oceanicella actignis,144,144,81%,6.00E-36,33.73,294313,NZ_FOHL01000004.1
"Haematobacter massiliensis strain OT1 chromosome, complete genome",Haematobacter massiliensis,144,144,81%,6.00E-36,34.52,2467987,NZ_CP035510.1
"Actibacterium pelagium strain JN33 JN33_S4_979015bp, whole genome shotgun sequence",Actibacterium pelagium,144,144,80%,6.00E-36,34.27,979015,NZ_NSBU01000004.1
"Roseovarius litoreus strain DSM 28249, whole genome shotgun sequence",Roseovarius litoreus,144,144,81%,7.00E-36,34.39,863798,NZ_FRCB01000001.1
"Poseidonocella sedimentorum strain KMM 9023,NRIC 0796,JCM 17311,KCTC 23692, whole genome shotgun sequence",Poseidonocella sedimentorum,144,144,81%,7.00E-36,33.99,512478,NZ_FOYI01000002.1
"Wenxinia marina strain CGMCC 1.6105 sequence02, whole genome shotgun sequence",Wenxinia marina,144,144,81%,8.00E-36,34.25,408870,NZ_BMLE01000002.1
"Sulfitobacter brevis strain DSM 11443, whole genome shotgun sequence",Sulfitobacter brevis,144,144,81%,8.00E-36,34.39,326138,NZ_FOMW01000005.1
"Primorskyibacter marinus strain PX7 PX7_scaffold2, whole genome shotgun sequence",Primorskyibacter marinus,144,144,81%,8.00E-36,33.99,598978,NZ_QJSD01000002.1
"Pseudohalocynthiibacter aestuariivivens strain RR4-35 chromosome, complete genome",Pseudohalocynthiibacter aestuariivivens,144,144,81%,8.00E-36,34.39,3833345,NZ_CP049037.1
"Pseudooceanicola marinus strain LMG 23705 LMG_23705_S21, whole genome shotgun sequence",Pseudooceanicola marinus,144,144,81%,8.00E-36,33.2,226999,NZ_PGTC01000013.1
"Marivita cryptomonadis strain CL-SK44 contig1, whole genome shotgun sequence",Marivita cryptomonadis,144,144,81%,8.00E-36,34.78,397937,NZ_JFKD01000001.1
"Roseivivax halotolerans strain JCM 10271, whole genome shotgun sequence",Roseivivax halotolerans,144,144,81%,8.00E-36,34.39,555392,NZ_FOXV01000001.1
"Albimonas pacifica strain CGMCC 1.11030, whole genome shotgun sequence",Albimonas pacifica,144,144,81%,8.00E-36,34.52,581268,NZ_FOQH01000004.1
"Planktotalea arctica strain IMCC9565 9565_1_(paired)_trimmed_(paired)_contig_5, whole genome shotgun sequence",Planktotalea arctica,143,143,81%,9.00E-36,35.18,549703,NZ_MUHR01000005.1
"Kiloniella majae strain M146.1 Contig3, whole genome shotgun sequence",Kiloniella majae,143,143,80%,9.00E-36,33.73,629451,NZ_MTSX01000003.1
"Sinirhodobacter populi strain 2D-5 22, whole genome shotgun sequence",Sinirhodobacter populi,143,143,81%,9.00E-36,34.78,71968,NZ_SAUW01000024.1
"Salipiger bermudensis HTCC2601 scf_1100011001366, whole genome shotgun sequence",Salipiger bermudensis HTCC2601,143,207,81%,9.00E-36,34.39,4081426,NZ_DS022276.1
"Roseobacter denitrificans strain FDAARGOS_309 chromosome, complete genome",Roseobacter denitrificans,143,143,81%,9.00E-36,34.39,4133061,NZ_CP027407.1
"Thioclava marina strain 11.10-0-13 contig1, whole genome shotgun sequence",Thioclava marina,143,143,81%,9.00E-36,34.39,2098934,NZ_MPZS01000001.1
"Albidovulum inexpectatum strain DSM 12048 LV82DRAFT_scaffold00001.1, whole genome shotgun sequence",Albidovulum inexpectatum,143,143,81%,9.00E-36,34.78,661678,NZ_PRDS01000001.1
"Acetobacter aceti ATCC 23746 A39UDRAFT_scaffold1.3, whole genome shotgun sequence",Acetobacter aceti ATCC 23746,143,143,82%,9.00E-36,33.07,3683903,NZ_KB902575.1
"Roseovarius arcticus strain MK6-18 tig00001, whole genome shotgun sequence",Roseovarius arcticus,143,143,81%,9.00E-36,35.18,4101874,NZ_SZZN01000001.1
"Pseudopuniceibacterium sediminis strain CY03 Scaffold2, whole genome shotgun sequence",Pseudopuniceibacterium sediminis,143,143,81%,9.00E-36,34.39,382041,NZ_QWJJ01000002.1
"Paracoccus lutimaris strain CECT 8525 Ga0244622_109, whole genome shotgun sequence",Paracoccus lutimaris,143,143,81%,9.00E-36,33.86,156596,NZ_QPJL01000009.1
"Kordiimonas sediminis strain KCTC 42590 sequence01, whole genome shotgun sequence",Kordiimonas sediminis,143,143,80%,1.00E-35,34.14,1727258,NZ_BNCI01000001.1
"Leisingera aquimarina DSM 24565 Leiaq_neu_scaffold_2516677483.1, whole genome shotgun sequence",Leisingera aquimarina DSM 24565,143,143,81%,1.00E-35,34.78,4250010,NZ_KI421504.1
"Thioclava pacifica DSM 10166 contig2, whole genome shotgun sequence",Thioclava pacifica DSM 10166,143,143,81%,1.00E-35,33.99,610132,NZ_AUND01000012.1
"Loktanella ponticola strain DSM 101064 Ga0373357_02, whole genome shotgun sequence",Loktanella ponticola,143,143,81%,1.00E-35,34.39,480111,NZ_JACIJM010000002.1
"Luteovulum sphaeroides subsp. megalophilum strain DSM 18937, whole genome shotgun sequence",Luteovulum sphaeroides subsp. megalophilum,143,143,81%,1.00E-35,35.43,861493,NZ_FZOV01000002.1
"Rhodobacter sphaeroides ATCC 17029 chromosome 1, complete sequence",Rhodobacter sphaeroides ATCC 17029,143,205,81%,1.00E-35,35.43,3147721,NC_009049.1
"Sulfitobacter marinus strain DSM 23422, whole genome shotgun sequence",Sulfitobacter marinus,143,143,81%,1.00E-35,34.78,539977,NZ_FPAJ01000003.1
"Marivita hallyeonensis strain DSM 29431, whole genome shotgun sequence",Marivita hallyeonensis,143,143,81%,1.00E-35,34.39,726303,NZ_FQXC01000003.1
"Yoonia maricola strain DSM 29128 Ga0131267_12, whole genome shotgun sequence",Yoonia maricola,143,143,81%,1.00E-35,33.99,808185,NZ_PGTY01000002.1
"Rubellimicrobium roseum strain YIM 48858 Scaffold2_1, whole genome shotgun sequence",Rubellimicrobium roseum,143,143,81%,1.00E-35,35.97,354792,NZ_VDFV01000002.1
"Pseudorhodobacter ferrugineus DSM 5888 G560DRAFT_scaffold00006.6_C, whole genome shotgun sequence",Pseudorhodobacter ferrugineus DSM 5888,143,143,81%,2.00E-35,34.39,185435,NZ_ATVN01000006.1
"Roseivivax jejudonensis strain CECT 8625, whole genome shotgun sequence",Roseivivax jejudonensis,143,143,81%,2.00E-35,33.99,405116,NZ_FWFK01000005.1
"Tabrizicola aquatica strain RCRI19 contig2, whole genome shotgun sequence",Tabrizicola aquatica,143,143,81%,2.00E-35,35.57,692795,NZ_PJON01000002.1
"Roseovarius bejariae strain A21 scaffold1, whole genome shotgun sequence",Roseovarius bejariae,143,143,81%,2.00E-35,34.78,2888489,NZ_SZWE01000001.1
"Rhodovulum sulfidophilum strain SNK001 chromosome, complete genome",Rhodovulum sulfidophilum,142,142,81%,2.00E-35,34.78,4082971,NZ_CP015421.1
"Sedimentitalea nanhaiensis DSM 24252 Leina_neu_scaffold_2512211952.4, whole genome shotgun sequence",Sedimentitalea nanhaiensis DSM 24252,142,212,81%,2.00E-35,33.99,4411177,NZ_KI421509.1
"Roseisalinus antarcticus strain CECT 7023, whole genome shotgun sequence",Roseisalinus antarcticus,142,142,81%,2.00E-35,33.6,245186,NZ_FWFZ01000004.1
"Roseovarius albus strain CECT 7450, whole genome shotgun sequence",Roseovarius albus,142,142,81%,2.00E-35,33.99,306658,NZ_FWFX01000005.1
"Shimia marina strain CECT 7688, whole genome shotgun sequence",Shimia marina,142,142,81%,2.00E-35,35.18,768102,NZ_CYPW01000006.1
"Cognatiyoonia sediminum strain DSM 28715, whole genome shotgun sequence",Cognatiyoonia sediminum,142,142,83%,2.00E-35,33.72,362173,NZ_FQXB01000003.1
"Nioella nitratireducens strain SSW136 contig8, whole genome shotgun sequence",Nioella nitratireducens,142,142,81%,2.00E-35,33.86,226972,NZ_MNBW01000008.1
"Acetobacter musti strain LMG 30640 contig00012, whole genome shotgun sequence",Acetobacter musti,142,142,82%,2.00E-35,34.65,141422,NZ_WOTB01000012.1
"Jannaschia seohaensis strain DSM 25227, whole genome shotgun sequence",Jannaschia seohaensis,142,142,83%,2.00E-35,33.2,986580,NZ_UETC01000001.1
"Paracoccus jeotgali strain CBA4604 chromosome, complete genome",Paracoccus jeotgali,142,142,81%,2.00E-35,34.66,3121136,NZ_CP025583.1
"Salipiger thiooxidans strain DSM 10146, whole genome shotgun sequence",Salipiger thiooxidans,142,142,81%,3.00E-35,33.6,434706,NZ_FNAV01000003.1
"Marinovum algicola DG 898 chromosome, complete genome",Marinovum algicola DG 898,142,142,81%,3.00E-35,34.39,3727131,NZ_CP010855.1
"Roseobacter ponti strain DSM 106830 chromosome, complete genome",Roseobacter ponti,142,142,81%,3.00E-35,34.39,3861689,NZ_CP048788.1
"Primorskyibacter sedentarius strain DSM 104836 Ga0244736_102, whole genome shotgun sequence",Primorskyibacter sedentarius,142,142,81%,3.00E-35,33.99,507363,NZ_SLZU01000002.1
"Gemmobacter lanyuensis strain KCTC 23714 sequence02, whole genome shotgun sequence",Gemmobacter lanyuensis,142,142,81%,3.00E-35,33.6,402479,NZ_BMYQ01000002.1
"Pseudooceanicola antarcticus strain CGMCC 1.12662, whole genome shotgun sequence",Pseudooceanicola antarcticus,142,142,81%,3.00E-35,33.6,931265,NZ_OBEA01000001.1
"Nioella sediminis strain JS7-11 contig159, whole genome shotgun sequence",Nioella sediminis,142,142,81%,3.00E-35,33.86,47160,NZ_MNBL01000159.1
"Ruegeria litorea R37 strain CECT 7639, whole genome shotgun sequence",Ruegeria litorea R37,142,142,81%,3.00E-35,34.39,198361,NZ_FWFO01000005.1
"Nioella ostreopsis strain Z7-4 scaffold11, whole genome shotgun sequence",Nioella ostreopsis,142,142,81%,3.00E-35,33.86,147331,NZ_RCIQ01000011.1
