Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Caldicoprobacter faecalis strain DSM 20678, whole genome shotgun sequence",Caldicoprobacter faecalis,154,154,81%,2.00E-39,32.27,41852,NZ_FOXR01000021.1
"Catenibacillus scindens strain DSM 106146 Ga0415378_12, whole genome shotgun sequence",Catenibacillus scindens,154,277,81%,2.00E-39,33.86,111970,NZ_JACHFW010000012.1
"Sulfobacillus thermosulfidooxidans DSM 9293, whole genome shotgun sequence",Sulfobacillus thermosulfidooxidans DSM 9293,154,154,81%,2.00E-39,35.06,3612359,NZ_FWWY01000001.1
"Blautia obeum strain AF29-2BH AF29-2BH.Scaf15, whole genome shotgun sequence",Blautia obeum,154,279,81%,2.00E-39,32.94,73918,NZ_QRSS01000015.1
"Acetonema longum DSM 6540 Contig00074, whole genome shotgun sequence",Acetonema longum DSM 6540,154,154,80%,2.00E-39,34.68,42539,NZ_AFGF01000074.1
"Thermohalobacter berrensis strain CTT3 contig_28, whole genome shotgun sequence",Thermohalobacter berrensis,154,154,81%,2.00E-39,31.47,21255,NZ_MCIB01000021.1
"Paenisporosarcina antarctica strain CGMCC 1.6503 chromosome, complete genome",Paenisporosarcina antarctica,154,154,80%,2.00E-39,33.87,3897111,NZ_CP038015.1
"Carboxydocella thermautotrophica strain 041T chromosome, complete genome",Carboxydocella thermautotrophica,154,216,81%,2.00E-39,33.86,2690058,NZ_CP028514.1
"Haloimpatiens lingqiaonensis strain P8956, whole genome shotgun sequence",Haloimpatiens lingqiaonensis,154,154,81%,2.00E-39,31.87,49895,NZ_CABDWS010000015.1
"Alkaliphilus transvaalensis ATCC 700919 T335DRAFT_scaffold00005.5_C, whole genome shotgun sequence",Alkaliphilus transvaalensis ATCC 700919,154,154,80%,2.00E-39,33.06,314517,NZ_JHYF01000006.1
"Moorella thermoacetica strain DSM 103284, complete genome",Moorella thermoacetica,154,154,81%,2.00E-39,34.26,2560375,NZ_CP017237.1
"Carboxydocella sporoproducens DSM 16521, whole genome shotgun sequence",Carboxydocella sporoproducens DSM 16521,154,154,81%,2.00E-39,33.86,25932,NZ_FUXM01000034.1
"Clostridium cavendishii DSM 21758, whole genome shotgun sequence",Clostridium cavendishii DSM 21758,154,154,81%,2.00E-39,32.27,81820,NZ_FQZB01000020.1
"Peribacillus butanolivorans strain PHB-7a chromosome, complete genome",Peribacillus butanolivorans,154,154,81%,2.00E-39,34.66,5568346,NZ_CP030926.1
"Fonticella tunisiensis strain DSM 24455 Ga0244689_128, whole genome shotgun sequence",Fonticella tunisiensis,154,154,81%,3.00E-39,32.27,41631,NZ_SOAZ01000028.1
"Clostridium amylolyticum strain DSM 21864, whole genome shotgun sequence",Clostridium amylolyticum,154,154,81%,3.00E-39,31.47,613156,NZ_FQZO01000002.1
"Bacillus selenatarsenatis SF-1, whole genome shotgun sequence",Bacillus selenatarsenatis SF-1,154,154,80%,3.00E-39,35.08,57312,NZ_BASE01000029.1
"Alkaliphilus oremlandii OhILAs, complete sequence",Alkaliphilus oremlandii OhILAs,154,264,81%,3.00E-39,32.27,3123558,NC_009922.1
"[Clostridium] populeti strain 743A, whole genome shotgun sequence",[Clostridium] populeti,154,154,81%,3.00E-39,32.27,64537,NZ_FOYZ01000018.1
"Mesobacillus subterraneus strain DSM 13966 contig_33, whole genome shotgun sequence",Mesobacillus subterraneus,154,154,80%,3.00E-39,35.08,79583,NZ_RSFW01000033.1
"Bacillus glennii strain V44-8 DSM-105192_1__paired__trimmed__paired__contig_10, whole genome shotgun sequence",Bacillus glennii,154,154,80%,3.00E-39,34.27,241761,NZ_QVTD01000010.1
"Senegalia massiliensis strain SIT17, whole genome shotgun sequence",Senegalia massiliensis,154,154,81%,3.00E-39,32.27,1951568,NZ_LR130785.1
"Anaerocolumna jejuensis DSM 15929, whole genome shotgun sequence",Anaerocolumna jejuensis DSM 15929,153,153,81%,3.00E-39,31.87,3649,NZ_FRAC01000065.1
"Propionispira arboris strain DSM 2179, whole genome shotgun sequence",Propionispira arboris,153,153,81%,4.00E-39,32.67,128634,NZ_FNZK01000015.1
"Hungateiclostridium clariflavum DSM 19732, complete sequence",Hungateiclostridium clariflavum DSM 19732,153,153,80%,4.00E-39,33.06,4897678,NC_016627.1
"Clostridium saccharobutylicum DSM 13864, complete sequence",Clostridium saccharobutylicum DSM 13864,153,224,81%,4.00E-39,32.67,5107814,NC_022571.1
"Psychrobacillus lasiicapitis strain NEAU-3TGS17 scaffold15, whole genome shotgun sequence",Psychrobacillus lasiicapitis,153,153,81%,4.00E-39,32.27,107658,NZ_VDGH01000015.1
"Domibacillus enclensis strain NIO-1016, whole genome shotgun sequence",Domibacillus enclensis,153,153,80%,4.00E-39,35.48,290404,NZ_FTLX01000006.1
"Peribacillus muralis strain DSM 16288 Scaffold9, whole genome shotgun sequence",Peribacillus muralis,153,153,81%,4.00E-39,34.26,151255,NZ_LMBV01000010.1
"Psychrobacillus insolitus strain DSM 5 Ga0215656_106, whole genome shotgun sequence",Psychrobacillus insolitus,153,153,81%,4.00E-39,32.67,165779,NZ_QKZI01000006.1
Massilistercora timonensis strain Marseille-P3756 chromosome contig00001,Massilistercora timonensis,153,279,81%,4.00E-39,32.27,2769591,NZ_LT990039.1
"Hazenella coriacea strain DSM 45707 Ga0244714_102, whole genome shotgun sequence",Hazenella coriacea,153,153,81%,4.00E-39,34.26,582630,NZ_SMAG01000002.1
"Caloramator fervidus strain DSM 5463, whole genome shotgun sequence",Caloramator fervidus,153,153,81%,4.00E-39,31.87,33767,NZ_FNUK01000019.1
"Anaerostipes caccae strain DSM 14662 chromosome, complete genome",Anaerostipes caccae,153,153,81%,4.00E-39,33.07,3590716,NZ_CP036345.1
"Thermoclostridium stercorarium subsp. stercorarium DSM 8532, complete sequence",Thermoclostridium stercorarium subsp. stercorarium DSM 8532,153,153,81%,4.00E-39,32.67,2974379,NC_020134.1
"Massilibacillus massiliensis strain Marseille-P2411T, whole genome shotgun sequence",Massilibacillus massiliensis,153,238,81%,4.00E-39,34.26,3994660,NZ_LT575483.1
"Johnsonella ignava ATCC 51276 supercont1.10, whole genome shotgun sequence",Johnsonella ignava ATCC 51276,153,153,81%,4.00E-39,33.86,71821,NZ_JH378838.1
"Psychrobacillus vulpis strain Z8 scaffold8, whole genome shotgun sequence",Psychrobacillus vulpis,153,153,80%,4.00E-39,32.26,137675,NZ_VDGI01000008.1
"Paenisporosarcina indica strain PN2 contig00005, whole genome shotgun sequence",Paenisporosarcina indica,153,153,80%,4.00E-39,33.47,247171,NZ_MPTA01000005.1
"Blautia wexlerae DSM 19850 K316DRAFT_scaffold00021.21_C, whole genome shotgun sequence",Blautia wexlerae DSM 19850,153,153,81%,4.00E-39,32.67,51180,NZ_AXVN01000021.1
"'Megasphaera vaginalis' Bordigoni et al. 2020 strain Marseille-P4857, whole genome shotgun sequence",'Megasphaera vaginalis' Bordigoni et al. 2020,153,153,81%,5.00E-39,35.86,279447,NZ_OEQB01000004.1
"Clostridium niameyense strain MT5, whole genome shotgun sequence",Clostridium niameyense,153,153,81%,5.00E-39,33.47,128509,NZ_LN849006.1
"Sellimonas intestinalis strain AM38-2BH AM38-2BH.Scaf6, whole genome shotgun sequence",Sellimonas intestinalis,153,153,81%,5.00E-39,32.27,197687,NZ_QVMD01000006.1
"Herbinix hemicellulosilytica isolate T3/55T, whole genome shotgun sequence",Herbinix hemicellulosilytica,153,153,81%,5.00E-39,33.33,104261,NZ_CVTD020000027.1
"Aminipila butyrica strain DSM 103574 chromosome, complete genome",Aminipila butyrica,153,329,81%,5.00E-39,32.53,3334849,NZ_CP048649.1
"Agathobaculum butyriciproducens strain DSM 100391 Ga0215719_105, whole genome shotgun sequence",Agathobaculum butyriciproducens,153,153,81%,5.00E-39,35.06,145388,NZ_QEKJ01000005.1
"Jeotgalibacillus soli strain P9 contig00009, whole genome shotgun sequence",Jeotgalibacillus soli,153,153,80%,5.00E-39,32.66,892462,NZ_JXRP01000009.1
"Lysinibacillus composti strain MCCC 1A12701 NODE_13_length_112191_cov_59.861185, whole genome shotgun sequence",Lysinibacillus composti,153,153,81%,5.00E-39,33.07,112191,NZ_RRCT01000013.1
"Thermotalea metallivorans strain B2-1 AN619_contig000079, whole genome shotgun sequence",Thermotalea metallivorans,153,153,81%,5.00E-39,33.47,97782,NZ_LOEE01000072.1
"Lysinibacillus manganicus DSM 26584 contig6, whole genome shotgun sequence",Lysinibacillus manganicus DSM 26584,153,153,81%,5.00E-39,33.86,225717,NZ_JPVN01000004.1
"Clostridium septicum strain DSM 7534 chromosome, complete genome",Clostridium septicum,153,153,81%,6.00E-39,32.27,3399422,NZ_CP023671.1
"Neobacillus thermocopriae strain SgZ-7 Scaffold17, whole genome shotgun sequence",Neobacillus thermocopriae,152,152,80%,6.00E-39,34.27,73729,NZ_JAAIUV010000017.1
"Anaerostipes hadrus strain BIOML-A1 scaffold21_size54740, whole genome shotgun sequence",Anaerostipes hadrus,152,152,81%,7.00E-39,32.27,54740,NZ_VVXL01000021.1
"Anaerosacchriphilus polymeriproducens strain MCWD5 MCWD5.23, whole genome shotgun sequence",Anaerosacchriphilus polymeriproducens,152,152,81%,7.00E-39,33.33,51557,NZ_QRCT01000023.1
"Bacillus cohnii strain DSM 6307 chromosome, complete genome",Bacillus cohnii,152,152,80%,7.00E-39,33.06,4899141,NZ_CP018866.1
"Blautia hydrogenotrophica strain 2789STDY5608857, whole genome shotgun sequence",Blautia hydrogenotrophica,152,152,81%,7.00E-39,32.54,503423,NZ_CYXL01000003.1
"[Brevibacterium] frigoritolerans strain FJAT-2396 Scaffold1, whole genome shotgun sequence",[Brevibacterium] frigoritolerans,152,152,81%,7.00E-39,33.86,5459700,NZ_KV440950.1
"Mediterraneibacter butyricigenes strain KCTC 15684 Contigs1, whole genome shotgun sequence",Mediterraneibacter butyricigenes,152,671,83%,7.00E-39,31.47,2916053,NZ_BHGK01000001.1
"Blautia faecis strain MSK.11.45 NODE_24_length_58704_cov_118.942, whole genome shotgun sequence",Blautia faecis,152,152,81%,7.00E-39,32.27,58704,NZ_JAAIPV010000024.1
"Paramaledivibacter caminithermalis DSM 15212, whole genome shotgun sequence",Paramaledivibacter caminithermalis DSM 15212,152,152,81%,8.00E-39,31.08,66300,NZ_FRAG01000020.1
"Calorimonas adulescens strain A05MB NODE_24_length_37055_cov_12.169878, whole genome shotgun sequence",Calorimonas adulescens,152,152,79%,8.00E-39,33.61,37055,NZ_VTPS01000024.1
"Pseudobutyrivibrio xylanivorans DSM 14809, whole genome shotgun sequence",Pseudobutyrivibrio xylanivorans DSM 14809,152,152,81%,8.00E-39,33.33,58806,NZ_FQYQ01000019.1
"Clostridium puniceum strain DSM 2619 CLPUN_contig000227, whole genome shotgun sequence",Clostridium puniceum,152,152,81%,8.00E-39,32.67,23421,NZ_LZZM01000227.1
"Clostridium chromiireducens strain C1 Scaffold11, whole genome shotgun sequence",Clostridium chromiireducens,152,152,81%,8.00E-39,32.67,84152,NZ_QXDJ01000011.1
"Mobilitalea sibirica strain DSM 26468 seq15, whole genome shotgun sequence",Mobilitalea sibirica,152,152,81%,8.00E-39,32.67,118764,NZ_JAEAGR010000015.1
"Psychrobacillus glaciei strain PB01 chromosome, complete genome",Psychrobacillus glaciei,152,220,80%,9.00E-39,32.26,4332095,NZ_CP031223.1
