Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Helicobacter japonicus strain MIT 01-6451 NODE_3_length_165893_cov_77.4328, whole genome shotgun sequence",Helicobacter japonicus,123,123,81%,3.00E-30,29.46,165893,NZ_JRMQ02000003.1
"Arcobacter cryaerophilus ATCC 43158 chromosome, complete genome",Arcobacter cryaerophilus ATCC 43158,123,123,81%,3.00E-30,30.23,2006909,NZ_CP032823.1
"Aliarcobacter lanthieri strain LMG 28516 chromosome, complete genome",Aliarcobacter lanthieri,123,123,81%,3.00E-30,28.79,2276457,NZ_CP053839.1
"Helicobacter marmotae strain MIT 98-6070 H_marmotae_98-6070_5_10446937.2967, whole genome shotgun sequence",Helicobacter marmotae,123,123,81%,4.00E-30,29.46,104469,NZ_NXLR01000005.1
"Campylobacter taeniopygiae strain MIT10-5678 accn_194.2647.con.0009, whole genome shotgun sequence",Campylobacter taeniopygiae,122,122,81%,5.00E-30,28.57,81006,NZ_NXLY01000009.1
"Campylobacter hepaticus strain HV10 chromosome, complete genome",Campylobacter hepaticus,122,122,81%,5.00E-30,28.68,1520669,NZ_CP031611.1
"Campylobacter aviculae strain MIT17-670 accn_194.2646.con.0008, whole genome shotgun sequence",Campylobacter aviculae,122,122,81%,5.00E-30,28.57,91552,NZ_NXMA01000008.1
"Arcobacter trophiarum LMG 25534 chromosome, complete genome",Arcobacter trophiarum LMG 25534,122,122,81%,5.00E-30,30.23,1915613,NZ_CP031367.1
"Campylobacter novaezeelandiae strain B423b Contig2, whole genome shotgun sequence",Campylobacter novaezeelandiae,122,122,81%,6.00E-30,28.19,162700,NZ_QPGR01000002.1
"Campylobacter estrildidarum strain MIT17-664 accn_209.293.con.0007, whole genome shotgun sequence",Campylobacter estrildidarum,122,122,81%,8.00E-30,28.57,85788,NZ_NXLZ01000007.1
"Campylobacter pinnipediorum subsp. pinnipediorum strain RM17261, complete genome",Campylobacter pinnipediorum subsp. pinnipediorum,121,121,81%,1.00E-29,30.5,1744112,NZ_CP012547.1
"Helicobacter apodemus strain SCJK1 chromosome, complete genome",Helicobacter apodemus,120,120,81%,3.00E-29,29.84,2034706,NZ_CP021886.1
"Helicobacter burdigaliensis strain CNRCH 2005/566H NODE_14_length_39239_cov_490.938, whole genome shotgun sequence",Helicobacter burdigaliensis,120,120,81%,3.00E-29,29.17,39239,NZ_QXJG01000014.1
"Helicobacter winghamensis strain 2015D-0170 chromosome, complete genome",Helicobacter winghamensis,120,120,81%,3.00E-29,30.74,1688978,NZ_CP063087.1
"Helicobacter himalayensis strain YS1 chromosome, complete genome",Helicobacter himalayensis,120,120,81%,4.00E-29,29.46,1829936,NZ_CP014991.1
"Helicobacter valdiviensis strain WBE14 contig24, whole genome shotgun sequence",Helicobacter valdiviensis,120,120,81%,4.00E-29,29.12,33676,NZ_NBIU01000024.1
"Hydrogenimonas thermophila strain EP1-55-1, whole genome shotgun sequence",Hydrogenimonas thermophila,119,119,81%,6.00E-29,29.69,23677,NZ_FOXB01000034.1
"Helicobacter mesocricetorum isolate 87012_3, whole genome shotgun sequence",Helicobacter mesocricetorum,119,119,81%,8.00E-29,29.84,53648,NZ_FZPJ01000002.1
"Helicobacter pullorum strain NAP14B36 contig018, whole genome shotgun sequence",Helicobacter pullorum,119,119,81%,9.00E-29,29.46,146998,NZ_MANK01000018.1
"Campylobacter canadensis strain LMG 24001 chromosome, complete genome",Campylobacter canadensis,119,119,81%,9.00E-29,29.8,1923009,NZ_CP035946.1
"Helicobacter pametensis isolate 95149_6, whole genome shotgun sequence",Helicobacter pametensis,119,119,81%,1.00E-28,28.57,134619,NZ_FZPI01000004.1
"Helicobacter ganmani strain MIT 99-5101 H_ganmani_99-5101_1_38819848.7325, whole genome shotgun sequence",Helicobacter ganmani,119,166,81%,1.00E-28,29.46,388198,NZ_NXLS01000001.1
"Helicobacter trogontum isolate 50960_6, whole genome shotgun sequence",Helicobacter trogontum,119,119,80%,1.00E-28,31.35,83760,NZ_FZNG01000017.1
"Helicobacter rodentium ATCC 700285 BS85DRAFT_scaffold00004.4_C, whole genome shotgun sequence",Helicobacter rodentium ATCC 700285,118,118,81%,2.00E-28,29.46,159920,NZ_JHWC01000004.1
"Wolinella succinogenes DSM 1740, complete sequence",Wolinella succinogenes DSM 1740,118,118,81%,2.00E-28,29.73,2110355,NC_005090.1
"Helicobacter cholecystus isolate ERZ467480, whole genome shotgun sequence",Helicobacter cholecystus,118,118,81%,2.00E-28,29.18,68036,NZ_FZNE01000010.1
"Helicobacter anseris strain MIT 04-9362 H_anseris_04-9362_1_22671459.5961, whole genome shotgun sequence",Helicobacter anseris,117,117,81%,5.00E-28,28.35,226714,NZ_NXLX01000001.1
"Helicobacter mustelae strain NCTC12198 chromosome 1, complete sequence",Helicobacter mustelae,115,115,81%,1.00E-27,28.74,1576607,NZ_LS483446.1
"Helicobacter brantae strain MIT 04-9366 _4_14438537.1113, whole genome shotgun sequence",Helicobacter brantae,115,115,81%,2.00E-27,28.19,144385,NZ_NXLV01000004.1
Helicobacter canadensis isolate MGYG-HGUT-01348 chromosome 1,Helicobacter canadensis,114,114,81%,5.00E-27,29.57,1623845,NZ_LR698957.1
"Helicobacter equorum strain MIT 12-6600 Hequorum_2_length_404386_cov_49.9872, whole genome shotgun sequence",Helicobacter equorum,114,114,81%,6.00E-27,28.91,404386,NZ_NXLT01000002.1
"Campylobacter avium LMG 24591 chromosome, complete genome",Campylobacter avium LMG 24591,113,113,81%,8.00E-27,30.38,1738633,NZ_CP022347.1
"Helicobacter pylori Puno135, complete sequence",Helicobacter pylori Puno135,110,110,81%,9.00E-26,30.62,1646139,NC_017379.1
"Campylobacter curvus strain ATCC 35224 chromosome, complete genome",Campylobacter curvus,110,110,81%,1.00E-25,30.23,1974918,NZ_CP053826.1
"Helicobacter macacae MIT 99-5501 addTE-supercont1.1, whole genome shotgun sequence",Helicobacter macacae MIT 99-5501,109,109,81%,1.00E-25,28.2,1682603,NZ_KI669454.1
"Helicobacter acinonychis str. Sheeba, complete sequence",Helicobacter acinonychis str. Sheeba,108,108,81%,2.00E-25,32.31,1553927,NC_008229.1
"Helicobacter fennelliae strain NCTC13101, whole genome shotgun sequence",Helicobacter fennelliae,107,107,81%,7.00E-25,27,2045277,NZ_UGID01000001.1
"Helicobacter didelphidarum strain MIT 17-337 H_sp._nov._1_17-337_24_3161823.0084, whole genome shotgun sequence",Helicobacter didelphidarum,106,106,81%,2.00E-24,29.89,31618,NZ_NXLQ01000024.1
"Helicobacter canis strain CCUG 32756T contig_0000019, whole genome shotgun sequence",Helicobacter canis,106,106,81%,2.00E-24,27.31,164351,NZ_VXKE01000019.1
"Helicobacter saguini strain 15-1458 (F3) accn209.380.con.0001, whole genome shotgun sequence",Helicobacter sanguini,105,158,81%,4.00E-24,28.46,1378238,NZ_QBIV01000001.1
"Helicobacter cetorum MIT 99-5656, complete sequence",Helicobacter cetorum MIT 99-5656,105,105,81%,4.00E-24,30.23,1833666,NC_017735.1
"Helicobacter aurati strain MIT 97-5075 H_aurati_97-5075_3_16670218.1745, whole genome shotgun sequence",Helicobacter aurati,92,92,81%,1.00E-19,26.46,166702,NZ_NXLW01000003.1
"Helicobacter muridarum strain NCTC12714, whole genome shotgun sequence",Helicobacter muridarum,85.9,85.9,81%,2.00E-17,25.68,2254440,NZ_UGJE01000002.1
"Poseidonibacter antarcticus strain SM1702 1131d_scaffold21, whole genome shotgun sequence",Poseidonibacter antarcticus,68.6,68.6,59%,1.00E-11,25.27,15419,NZ_RCWF01000021.1
"Helicobacter anseris strain MIT 04-9362 H_anseris_04-9362_33_7442240.045, whole genome shotgun sequence",Helicobacter anseris,53.1,53.1,13%,9.00E-07,52.38,7442,NZ_NXLX01000033.1
"Sulfuricurvum kujiense DSM 16994 plasmid pSULKU02, complete sequence",Sulfuricurvum kujiense DSM 16994,53.1,53.1,65%,1.00E-06,24.54,71513,NC_014755.1
"Poseidonibacter antarcticus strain SM1702 1131d_scaffold12, whole genome shotgun sequence",Poseidonibacter antarcticus,50.4,97.4,43%,9.00E-06,47.92,77523,NZ_RCWF01000012.1
"Helicobacter magdeburgensis strain MIT 96-1001 NODE_27_length_9200_cov_268.766, whole genome shotgun sequence",Helicobacter magdeburgensis,50.1,50.1,15%,1.00E-05,55.32,9200,NZ_JRPE02000027.1
"Campylobacter troglodytis strain MIT 05-9149A accn_213849_11_con_0081, whole genome shotgun sequence",Campylobacter troglodytis,49.3,49.3,14%,2.00E-05,51.16,7360,NZ_QHLI01000081.1
"Helicobacter didelphidarum strain MIT 17-337 H_sp._nov._1_17-337_27_22733197.713, whole genome shotgun sequence",Helicobacter didelphidarum,49.3,49.3,12%,2.00E-05,58.97,22733,NZ_NXLQ01000027.1
"Arcobacter cryaerophilus ATCC 43158 plasmid pACRY43158, complete sequence",Arcobacter cryaerophilus ATCC 43158,48.9,48.9,30%,2.00E-05,27.08,101431,NZ_CP032824.1
"Helicobacter canis strain CCUG 32756T contig_0000020, whole genome shotgun sequence",Helicobacter canis,48.1,48.1,14%,5.00E-05,46.67,26355,NZ_VXKE01000020.1
"Helicobacter trogontum isolate 50960_6, whole genome shotgun sequence",Helicobacter trogontum,47.8,47.8,19%,6.00E-05,41.67,74709,NZ_FZNG01000035.1
"Arcobacter cloacae strain LMG 26153 plasmid pACLO, complete sequence",Arcobacter cloacae,47.4,47.4,28%,7.00E-05,28.41,189043,NZ_CP053834.1
"Helicobacter trogontum isolate 50960_6, whole genome shotgun sequence",Helicobacter trogontum,47,47,12%,9.00E-05,53.85,20112,NZ_FZNG01000018.1
"Helicobacter bilis WiWa acLZQ-supercont1.5, whole genome shotgun sequence",Helicobacter bilis WiWa,47,47,12%,9.00E-05,53.85,210177,NZ_KB822517.1
,,,,,,,,
,,,,,,,,
,,,,,,,,
"		",,,,,,,,
