Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Borreliella japonica strain ATCC 51557, whole genome shotgun sequence",Borreliella japonica,97.4,97.4,79%,4.00E-21,23.46,462280,NZ_FMTE01000002.1
"Borreliella bissettii DN127, complete sequence",Borreliella bissettii DN127,96.7,96.7,79%,7.00E-21,23.05,900755,NC_015921.1
"Borreliella burgdorferi Bol26 gcontig_1118719648276, whole genome shotgun sequence",Borreliella burgdorferi Bol26,96.7,96.7,79%,8.00E-21,24.28,471200,NZ_ABCW02000003.1
"Leptospira neocaledonica strain ES4-C-A1 contig_7, whole genome shotgun sequence",Leptospira neocaledonica,96.7,206,58%,8.00E-21,30.94,321441,NZ_NPEA01000007.1
"Leptospira sarikeiensis strain 201702455 contig_0003, whole genome shotgun sequence",Leptospira sarikeiensis,96.7,206,59%,8.00E-21,30.94,317720,NZ_RQGF01000035.1
"Leptospira hartskeerlii strain MCA1-C-A1 contig_7, whole genome shotgun sequence",Leptospira hartskeerlii,96.3,205,58%,9.00E-21,30.94,298142,NZ_NPDN01000007.1
"Borreliella finlandensis strain SV1 gcontig_1118627515572, whole genome shotgun sequence",Borreliella finlandensis,96.3,96.3,79%,1.00E-20,23.05,637783,NZ_ABJZ02000005.1
"Borreliella spielmanii A14S gcontig_1118448882604, whole genome shotgun sequence",Borreliella spielmanii A14S,95.9,95.9,79%,1.00E-20,23.05,195345,NZ_ABKB02000009.1
"Borreliella mayonii strain MN14-1539 chromosome, complete genome",Borreliella mayonii,95.5,95.5,79%,2.00E-20,23.05,904387,NZ_CP015796.1
"Borreliella valaisiana VS116 chromosome, whole genome shotgun sequence",Borreliella valaisiana VS116,94.7,94.7,80%,3.00E-20,22.67,913294,NZ_ABCY02000001.1
"Borreliella yangtzensis strain DSM 24625 Ga0415361_01, whole genome shotgun sequence",Borreliella yangtzensis,94.7,94.7,79%,3.00E-20,23.05,469035,NZ_JACHFG010000001.1
"Borreliella garinii BgVir chromosome linear, complete sequence",Borreliella garinii BgVir,94.4,94.4,79%,4.00E-20,23.05,905534,NC_017717.1
"Borreliella californiensis strain DSM 17989 Ga0415356_01, whole genome shotgun sequence",Borreliella californiensis,94.4,94.4,79%,4.00E-20,23.05,462749,NZ_JACHFB010000001.1
"Leptospira ellisii strain ATI7-C-A5 contig_7, whole genome shotgun sequence",Leptospira ellisii,94.4,94.4,81%,5.00E-20,29.73,34428,NZ_NPEF01000007.1
"Borreliella afzelii PKo, complete sequence",Borreliella afzelii PKo,94,94,79%,5.00E-20,23.05,905394,NC_008277.1
"Borreliella bavariensis strain PBN PBN_chr_to_PBi_insert, whole genome shotgun sequence",Borreliella bavariensis,94,94,79%,6.00E-20,23.05,902196,NZ_JACFAX010000001.1
"Borreliella lanei strain DSM 17992 Ga0416728_01, whole genome shotgun sequence",Borreliella lanei,94,94,79%,6.00E-20,23.05,466492,NZ_JACHFC010000001.1
"Leptospira alexanderi strain 56659 Contig082, whole genome shotgun sequence",Leptospira alexanderi,93.6,93.6,80%,8.00E-20,29.57,22736,NZ_JQGW01000082.1
"Leptonema illini DSM 21528 Lepilscaffold_3, whole genome shotgun sequence",Leptonema illini DSM 21528,92.8,92.8,57%,1.00E-19,32.39,184087,NZ_JH597775.1
"Borreliella turdi strain TPT2017 contig1, whole genome shotgun sequence",Borreliella turdi,92.8,159,79%,1.00E-19,23.46,723339,NZ_QBLM01000001.1
