Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Sulfurivermis fontis strain JG42 chromosome, complete genome",Sulfurivermis fontis,296,425,82%,1.00E-88,59.52,3246214,NZ_AP018724.1
"Marinospirillum minutulum DSM 6287 H571DRAFT_scaffold00003.3_C, whole genome shotgun sequence",Marinospirillum minutulum DSM 6287,296,296,82%,1.00E-88,58.73,371183,NZ_AULO01000009.1
"Pseudomonas luteola NBRC 103146, whole genome shotgun sequence",Pseudomonas luteola NBRC 103146,296,296,82%,2.00E-88,62.3,154722,NZ_BDAE01000011.1
Pseudomonas litoralis strain 2SM5 chromosome I,Pseudomonas litoralis,296,477,82%,2.00E-88,61.51,3987942,NZ_LT629748.1
"Marinospirillum alkaliphilum DSM 21637, whole genome shotgun sequence",Marinospirillum alkaliphilum DSM 21637,295,295,82%,2.00E-88,57.94,448272,NZ_FPJW01000002.1
"Marinospirillum celere strain DSM 18438, whole genome shotgun sequence",Marinospirillum celere,295,295,82%,2.00E-88,58.33,535297,NZ_FOLH01000003.1
"Pseudomonas songnenensis strain NEAU-ST5-5 P5_2, whole genome shotgun sequence",Pseudomonas songnenensis,295,295,82%,3.00E-88,60.71,906312,NZ_RFFN01000002.1
"Marinospirillum insulare DSM 21763 BP27DRAFT_scaffold00009.9_C, whole genome shotgun sequence",Marinospirillum insulare DSM 21763,295,295,82%,3.00E-88,58.33,94868,NZ_JMLW01000010.1
"Marinospirillum perlucidum strain F3212 contig12, whole genome shotgun sequence",Marinospirillum perlucidum,295,295,82%,3.00E-88,57.94,102913,NZ_QFWJ01000012.1
Pseudomonas xanthomarina strain LMG 23572 chromosome I,Pseudomonas xanthomarina,295,412,82%,3.00E-88,60.71,4332289,NZ_LT629970.1
"Pseudomonas stutzeri strain ZDHY95 chromosome, complete genome",Pseudomonas stutzeri,295,491,83%,3.00E-88,60.71,4500524,NZ_CP063358.1
"Pseudomonas zeshuii strain 89C1 NODE_3_length_664965_cov_69.310652, whole genome shotgun sequence",Pseudomonas zeshuii,295,295,82%,4.00E-88,62.3,664965,NZ_JAAMQY010000003.1
"Aquisalimonas sp. 2447 chromosome, complete genome",Aquisalimonas sp. 2447,294,538,83%,5.00E-88,57.54,3972634,NZ_CP050695.1
"Pseudomonas asuensis strain JCM 13501 sequence002, whole genome shotgun sequence",Pseudomonas asuensis,294,294,82%,5.00E-88,62.3,615664,NZ_BMNW01000002.1
"Pseudomonas profundi strain M5 Scaffold1, whole genome shotgun sequence",Pseudomonas profundi,294,294,82%,6.00E-88,60.71,662940,NZ_VTPZ01000001.1
"Pseudomonas reactans strain C5002 run0228_C5002_S32_L005_contig_20, whole genome shotgun sequence",Pseudomonas reactans,294,294,83%,7.00E-88,59.77,428567,NZ_JACAPG010000020.1
Pseudomonas extremorientalis strain LMG 19695 chromosome I,Pseudomonas extremorientalis,294,421,83%,7.00E-88,59.77,6373103,NZ_LT629708.1
Pseudomonas azotoformans strain LMG 21611 chromosome I,Pseudomonas azotoformans,294,493,83%,7.00E-88,59.77,6727386,NZ_LT629702.1
"Pseudomonas weihenstephanensis strain DSM 29166 12_133928_36.2809, whole genome shotgun sequence",Pseudomonas weihenstephanensis,293,293,82%,1.00E-87,59.92,133928,NZ_JYLF01000012.1
"Pseudomonas nabeulensis strain E10B contig00049, whole genome shotgun sequence",Pseudomonas nabeulensis,293,293,82%,1.00E-87,60.32,53728,NZ_QUZT01000049.1
"Pseudomonas yangmingensis strain DSM 24213, whole genome shotgun sequence",Pseudomonas yangmingensis,293,293,82%,1.00E-87,60.71,457066,NZ_FOUI01000001.1
"Pseudomonas kunmingensis strain ZKA55 Ga0394264_01, whole genome shotgun sequence",Pseudomonas kunmingensis,293,541,83%,2.00E-87,59.92,4620945,NZ_JACCAJ010000001.1
"Pseudomonas synxantha strain R6-28-08 chromosome, complete genome",Pseudomonas synxantha,293,555,83%,2.00E-87,59.38,6562330,NZ_CP027756.1
"Pseudomonas resinovorans DSM 21078 G559DRAFT_scaffold00001.1_C, whole genome shotgun sequence",Pseudomonas resinovorans DSM 21078,293,293,83%,2.00E-87,59.14,564385,NZ_AUIE01000001.1
"Pseudomonas furukawaii strain KF707 chromosome, complete genome",Pseudomonas furukawaii,292,423,82%,2.00E-87,59.52,6183134,NZ_AP014862.1
"Pseudomonas chloritidismutans AW-1 Scaffold_66_Contig_1, whole genome shotgun sequence",Pseudomonas chloritidismutans AW-1,292,292,82%,2.00E-87,59.92,175384,NZ_AOFQ01000062.1
"Pseudomonas nitroreducens strain WS 5012 12_287668_45.8971, whole genome shotgun sequence",Pseudomonas nitroreducens,292,292,82%,2.00E-87,60.32,287668,NZ_JAAQXT010000012.1
"Pseudomonas nitritireducens strain WZBFD3-5A2 ctg001, whole genome shotgun sequence",Pseudomonas nitritireducens,292,292,82%,2.00E-87,60.32,1669081,NZ_WMBX01000001.1
"Pseudomonas guineae strain LMG 24016, whole genome shotgun sequence",Pseudomonas guineae,292,292,82%,2.00E-87,59.52,121616,NZ_FOQL01000007.1
"Pseudomonas multiresinivorans strain populi chromosome, complete genome",Pseudomonas multiresinivorans,292,423,82%,3.00E-87,60.32,6517592,NZ_CP048833.1
"Pseudomonas leptonychotis strain CCM 8849 NODE_6_length_196278_cov_42.481996, whole genome shotgun sequence",Pseudomonas leptonychotis,292,292,82%,3.00E-87,59.92,196278,NZ_RFLV01000006.1
"Pseudomonas jinjuensis strain JCM 21621, whole genome shotgun sequence",Pseudomonas jinjuensis,292,292,82%,3.00E-87,59.92,260712,NZ_FNIJ01000009.1
"Pseudomonas japonica NBRC 103040 = DSM 22348 strain NBRC 103040, whole genome shotgun sequence",Pseudomonas japonica NBRC 103040 = DSM 22348,291,291,83%,4.00E-87,59.38,45708,NZ_BBIR01000019.1
"Pseudomonas lundensis strain 2T.2.5.2 chromosome, complete genome",Pseudomonas lundensis,291,414,82%,4.00E-87,59.92,4895759,NZ_CP062158.2
"Pseudomonas pelagia CL-AP6 111.KCCM90073.1_22, whole genome shotgun sequence",Pseudomonas pelagia CL-AP6,291,291,82%,4.00E-87,59.92,89996,NZ_AROI01000022.1
Pseudomonas fluorescens strain ATCC 13525 chromosome I,Pseudomonas fluorescens,291,483,83%,4.00E-87,59.77,6511547,NZ_LT907842.1
"Pseudomonas kirkiae strain P4C NODE_24_length_69111_cov_13.318963, whole genome shotgun sequence",Pseudomonas kirkiae,291,291,83%,5.00E-87,60.16,69111,NZ_QJUO01000024.1
Pseudomonas extremaustralis strain DSM 17835 chromosome I,Pseudomonas extremaustralis,291,418,83%,5.00E-87,59.77,6674429,NZ_LT629689.1
"Pseudomonas cremoris strain WS 5106 1_785734_7.87518, whole genome shotgun sequence",Pseudomonas cremoris,291,291,83%,5.00E-87,59.38,785734,NZ_JAAXCY010000001.1
"Pseudomonas panipatensis strain CCM 7469, whole genome shotgun sequence",Pseudomonas panipatensis,291,291,82%,6.00E-87,59.92,488101,NZ_FNDS01000004.1
"Pseudomonas costantinii strain LMG 22119, whole genome shotgun sequence",Pseudomonas costantinii,291,416,83%,7.00E-87,59.38,6663720,NZ_FNTS01000002.1
Pseudomonas salegens strain CECT 8338 chromosome I,Pseudomonas salegens,290,416,82%,1.00E-86,59.52,3796105,NZ_LT629787.1
"Oceanospirillum multiglobuliferum strain ATCC 33336, whole genome shotgun sequence",Oceanospirillum multiglobuliferum,290,290,82%,1.00E-86,58.33,278882,NZ_FUXG01000002.1
"Pseudomonas allii strain MAFF 301514 MAFF301514_contig_47, whole genome shotgun sequence",Pseudomonas allii,290,290,83%,1.00E-86,59.38,21618,NZ_JABUHT010000047.1
"Pseudomonas delhiensis strain RLD-1, whole genome shotgun sequence",Pseudomonas delhiensis,290,290,82%,1.00E-86,59.13,163780,NZ_FZPC01000018.1
"Pseudomonas lurida strain MYb11 chromosome, complete genome",Pseudomonas lurida,290,417,83%,1.00E-86,59.38,6100532,NZ_CP023272.1
"Pseudomonas simiae strain PCL1751 chromosome, complete genome",Pseudomonas simiae,290,417,83%,1.00E-86,59.38,6143950,NZ_CP010896.1
"Pseudomonas carnis strain 96A1 NODE_42_length_31954_cov_30.643856, whole genome shotgun sequence",Pseudomonas carnis,290,290,83%,1.00E-86,59.38,31954,NZ_JAAMRA010000042.1
"Pseudomonas paralactis strain DSM 29164 1_884981_17.7329, whole genome shotgun sequence",Pseudomonas paralactis,290,290,83%,1.00E-86,59.38,884981,NZ_JYLN01000001.1
"Pseudomonas tolaasii NCPPB 2192 Ga0070648_11, whole genome shotgun sequence",Pseudomonas tolaasii NCPPB 2192,290,488,83%,1.00E-86,59.38,6792797,NZ_PHHD01000001.1
"Pseudomonas fildesensis strain KG01 sole5_c2, whole genome shotgun sequence",Pseudomonas fildesensis,290,290,83%,1.00E-86,59.38,469229,NZ_LFMW01000002.1
"Pseudomonas sichuanensis strain WCHPs060039 43, whole genome shotgun sequence",Pseudomonas sichuanensis,290,290,82%,1.00E-86,59.52,56449,NZ_QKVM01000043.1
Pseudomonas xinjiangensis strain NRRL B-51270 chromosome I,Pseudomonas xinjiangensis,290,508,82%,1.00E-86,58.73,3537092,NZ_LT629736.1
"Pseudomonas formosensis strain JCM 18415, whole genome shotgun sequence",Pseudomonas formosensis,290,290,82%,1.00E-86,58.73,472383,NZ_FOYD01000002.1
Pseudomonas trivialis strain LMG 21464 chromosome I,Pseudomonas trivialis,290,416,83%,1.00E-86,59.77,5634667,NZ_LT629760.1
"Methylophaga nitratireducenticrescens, complete sequence",Methylophaga nitratireducenticrescens,290,503,82%,1.00E-86,57.14,3137100,NC_017857.3
"Pseudomonas marginalis strain H21 FCC4LTTACXX-wHAIPI007915-133_L5_1_(paired)_contig_20, whole genome shotgun sequence",Pseudomonas marginalis,290,290,83%,1.00E-86,59.77,372683,NZ_LACF01000020.1
"Pseudomonas thermotolerans J53 PsesuJ47DRAFT_scaffold_5.6, whole genome shotgun sequence",Pseudomonas thermotolerans J53,290,290,82%,1.00E-86,60.32,159241,NZ_KI911317.1
"Pseudomonas kairouanensis strain KC12 contig00054, whole genome shotgun sequence",Pseudomonas kairouanensis,290,290,83%,1.00E-86,59.38,39998,NZ_QUZU01000054.1
"Pseudomonas balearica DSM 6083 strain DSM6083 (=SP1402) chromosome, complete genome",Pseudomonas balearica DSM 6083,290,417,82%,2.00E-86,59.52,4383480,NZ_CP007511.1
"Pseudomonas knackmussii strain N1-2 chromosome, complete genome",Pseudomonas knackmussii,290,543,83%,2.00E-86,59.13,6095635,NZ_CP047698.1
"Pseudomonas grimontii strain DSM 17515, whole genome shotgun sequence",Pseudomonas grimontii,290,541,83%,2.00E-86,59.14,6922452,NZ_FNKM01000002.1
"Pseudomonas salomonii strain IPO3765 IPO_3765_S40_L003_contig_5, whole genome shotgun sequence",Pseudomonas salomonii,290,290,82%,2.00E-86,59.92,463174,NZ_JACAQV010000005.1
"Pseudomonas canadensis strain Feb-92 scaffold1.1, whole genome shotgun sequence",Pseudomonas canadensis,290,290,83%,2.00E-86,59.38,1349399,NZ_AYTD01000013.1
"Pseudomonas poae strain LMG 21465 380, whole genome shotgun sequence",Pseudomonas poae,290,290,83%,2.00E-86,59.77,188264,NZ_MDFK01000004.1
"Pseudomonas peli strain DSM 17833 2_1226223_42.4945, whole genome shotgun sequence",Pseudomonas peli,290,290,82%,2.00E-86,59.92,1226223,NZ_JAAQXQ010000002.1
"Pseudomonas salina strain CGMCC 1.12482 sequence03, whole genome shotgun sequence",Pseudomonas salina,290,290,82%,2.00E-86,59.52,606476,NZ_BMFF01000003.1
"Pseudomonas indoloxydans strain JCM 14246 112, whole genome shotgun sequence",Pseudomonas indoloxydans,289,289,82%,2.00E-86,59.13,93104,NZ_QASO01000112.1
"Pseudomonas nitrititolerans strain AGROB37 scaffold_0, whole genome shotgun sequence",Pseudomonas nitrititolerans,289,289,83%,2.00E-86,59.77,458136,NZ_JABEVZ010000001.1
"Pseudomonas lalkuanensis strain PE08 chromosome, complete genome",Pseudomonas lalkuanensis,289,489,82%,2.00E-86,59.13,6056953,NZ_CP043311.1
"Pseudomonas rhizoryzae strain ZYY160 contig13, whole genome shotgun sequence",Pseudomonas rhizoryzae,289,289,82%,2.00E-86,61.51,149977,NZ_SULN01000013.1
"Pseudomonas proteolytica strain LMG 22710, whole genome shotgun sequence",Pseudomonas proteolytica,289,488,83%,3.00E-86,58.75,4237315,NZ_FNTR01000004.1
"Pseudomonas panacis strain PgKB35 contig1, whole genome shotgun sequence",Pseudomonas panacis,289,469,83%,3.00E-86,59.14,4235679,NZ_VTFG01000001.1
"Pseudomonas mosselii strain PtA1 chromosome, complete genome",Pseudomonas mosselii,289,486,83%,3.00E-86,59.92,5742165,NZ_CP024159.1
"Pseudomonas taeanensis MS-3 contig_02, whole genome shotgun sequence",Pseudomonas taeanensis MS-3,289,289,82%,3.00E-86,59.13,1007976,NZ_AWSQ01000002.1
"Pseudomonas psychrotolerans strain DSM 15758, whole genome shotgun sequence",Pseudomonas psychrotolerans,289,289,82%,3.00E-86,61.9,294701,NZ_FMWB01000008.1
"Pseudomonas orientalis strain 8B chromosome, complete genome",Pseudomonas orientalis,289,488,83%,3.00E-86,59.38,5919814,NZ_CP027723.1
"Pseudomonas humi strain CCA1, whole genome shotgun sequence",Pseudomonas humi,289,491,83%,3.00E-86,58.73,6935186,NZ_BDGS01000001.1
"Pseudomonas haemolytica strain DSM 108988 3_669334_33.6648, whole genome shotgun sequence",Pseudomonas haemolytica,289,289,83%,3.00E-86,58.59,669334,NZ_VOIX01000003.1
"Pseudomonas segetis strain CIP 108523, whole genome shotgun sequence",Pseudomonas segetis,289,289,83%,3.00E-86,58.59,114399,NZ_FZOG01000010.1
"Pseudomonas alcaliphila NBRC 102411, whole genome shotgun sequence",Pseudomonas alcaliphila NBRC 102411,289,289,82%,3.00E-86,59.13,509957,NZ_BCZV01000003.1
"Pseudomonas veronii strain R02 chromosome, complete genome",Pseudomonas veronii,289,468,83%,3.00E-86,59.38,6852809,NZ_CP018420.1
"Pseudomonas anguilliseptica strain DSM 12111, whole genome shotgun sequence",Pseudomonas anguilliseptica,289,415,82%,4.00E-86,59.52,5020146,NZ_FNSC01000001.1
"Pseudomonas fluvialis strain CCM 8778 sequence06, whole genome shotgun sequence",Pseudomonas fluvialis,289,289,82%,4.00E-86,59.13,210405,NZ_BMDE01000006.1
"Pseudomonas pharmacofabricae strain ZYSR67-Z, whole genome shotgun sequence",Pseudomonas pharmacofabricae,289,289,82%,4.00E-86,59.13,227130,NZ_PIYS01000002.1
"Pseudomonas citronellolis strain P3B5, complete genome",Pseudomonas citronellolis,289,491,83%,4.00E-86,58.73,6951444,NZ_CP014158.1
"Pseudomonas kitaguniensis strain MAFF 212408 MAFF212408_contig_196, whole genome shotgun sequence",Pseudomonas kitaguniensis,288,288,83%,4.00E-86,58.98,5145,NZ_VUAZ01000196.1
"Pseudomonas sivasensis strain CCUG 57209 CCUG57209_c3, whole genome shotgun sequence",Pseudomonas sivasensis,289,289,83%,4.00E-86,59.14,460242,NZ_JAAOWV010000003.1
"Pseudomonas nosocomialis strain A31/70 contig00040, whole genome shotgun sequence",Pseudomonas nosocomialis,288,288,82%,4.00E-86,59.92,43025,NZ_QLAE01000040.1
"Pseudomonas edaphica strain B7002 run0228_B7002_S27_L005_contig_20, whole genome shotgun sequence",Pseudomonas edaphica,288,288,82%,4.00E-86,59.52,122373,NZ_JACAOZ010000020.1
"Pseudomonas palleroniana strain LMG 23076, whole genome shotgun sequence",Pseudomonas palleroniana,288,488,83%,4.00E-86,59.38,5814540,NZ_FNUA01000002.1
"Pseudomonas lactis strain SS101 chromosome, whole genome shotgun sequence",Pseudomonas lactis,288,488,83%,4.00E-86,58.98,6179543,NZ_CM001513.1
"Pseudomonas entomophila L48, complete sequence",Pseudomonas entomophila L48,288,488,83%,4.00E-86,59.52,5888780,NC_008027.1
"Pseudomonas alcaligenes NBRC 14159, whole genome shotgun sequence",Pseudomonas alcaligenes NBRC 14159,288,288,82%,4.00E-86,58.33,53852,NZ_BATI01000039.1
Pseudomonas prosekii strain LMG 26867 chromosome I,Pseudomonas prosekii,288,414,83%,5.00E-86,58.37,6092055,NZ_LT629762.1
"Pseudomonas guguanensis strain JCM 18416, whole genome shotgun sequence",Pseudomonas guguanensis,288,288,82%,5.00E-86,59.13,226337,NZ_FNJJ01000011.1
"Pseudomonas laurylsulfatiphila strain AP3_16 contig4, whole genome shotgun sequence",Pseudomonas laurylsulfatiphila,288,288,83%,5.00E-86,59.14,786146,NZ_NIRS01000004.1
"Pseudomonas oryzihabitans strain DE0585 NODE_1_length_1640681_cov_29.682323, whole genome shotgun sequence",Pseudomonas oryzihabitans,288,288,82%,5.00E-86,61.9,1640681,NZ_VDNQ01000001.1
"Pseudomonas soli strain SJ10 chromosome, complete genome",Pseudomonas soli,288,484,83%,6.00E-86,59.92,6247860,NZ_CP009365.1
"Pseudomonas yamanorum strain LBUM636 chromosome, complete genome",Pseudomonas yamanorum,288,488,83%,6.00E-86,58.75,6856835,NZ_CP012400.2
"Pseudomonas libanensis strain DSM 17149 4_438550_17.8832, whole genome shotgun sequence",Pseudomonas libanensis,288,288,83%,6.00E-86,58.59,438550,NZ_JYLH01000004.1
"Pseudomonas composti strain ZKA28 Ga0394259_01, whole genome shotgun sequence",Pseudomonas composti,288,415,82%,6.00E-86,59.13,5672870,NZ_JACCAH010000001.1
"Pseudomonas indica NBRC 103045, whole genome shotgun sequence",Pseudomonas indica NBRC 103045,288,288,82%,7.00E-86,59.92,197526,NZ_BDAC01000010.1
"Pseudomonas xiamenensis strain PX1 NODE_4_length_186675_cov_114.344661, whole genome shotgun sequence",Pseudomonas xiamenensis,288,288,82%,7.00E-86,58.33,186675,NZ_JACLGO010000004.1
"Pseudomonas sediminis strain B10D7D chromosome, complete genome",Pseudomonas sediminis,288,415,82%,8.00E-86,58.73,4934017,NZ_CP060009.1
"Pseudomonas asiatica strain RYU5 RYU5_unitig_0, whole genome shotgun sequence",Pseudomonas asiatica,288,355,83%,8.00E-86,59.52,4196743,NZ_BLJF01000001.1
"Pseudomonas toyotomiensis strain JCM 15604, whole genome shotgun sequence",Pseudomonas toyotomiensis,288,288,82%,8.00E-86,58.73,421898,NZ_FOXK01000006.1
"Pseudomonas chengduensis strain EGD-AQ5 contig4, whole genome shotgun sequence",Pseudomonas chengduensis,288,288,82%,8.00E-86,58.73,422063,NZ_AVQF01000014.1
"Pseudomonas pseudoalcaligenes CECT 5344 strain CECT5344 chromosome I, complete sequence",Pseudomonas pseudoalcaligenes CECT 5344,288,414,82%,8.00E-86,58.73,4686340,NZ_HG916826.1
"Pseudomonas guariconensis strain PSB00029 PSB00029_c0008, whole genome shotgun sequence",Pseudomonas guariconensis,288,288,82%,8.00E-86,59.52,260797,NZ_JADTXL010000008.1
"Pseudomonas pertucinogena strain JCM 11590 sequence02, whole genome shotgun sequence",Pseudomonas pertucinogena,288,288,82%,8.00E-86,57.54,582132,NZ_BMNN01000002.1
"Thiohalospira halophila DSM 15071 strain HL 3, whole genome shotgun sequence",Thiohalospira halophila DSM 15071,288,288,82%,9.00E-86,57.94,814936,NZ_FOMJ01000001.1
"Pseudomonas bauzanensis strain DSM 22558, whole genome shotgun sequence",Pseudomonas bauzanensis,288,288,82%,9.00E-86,59.52,1379517,NZ_FOGN01000001.1
"Pseudomonas inefficax strain JV551A3, whole genome shotgun sequence",Pseudomonas inefficax,288,288,82%,9.00E-86,59.52,194600,NZ_OPYN01000187.1
"Pseudomonas mendocina S5.2 chromosome, complete genome",Pseudomonas mendocina S5.2,288,414,82%,1.00E-85,58.73,5120146,NZ_CP013124.1
"Pseudomonas jessenii strain LMG 21605, whole genome shotgun sequence",Pseudomonas jessenii,288,604,83%,1.00E-85,58.75,6243738,NZ_FNTC01000002.1
"Pseudomonas argentinensis strain LMG 22563, whole genome shotgun sequence",Pseudomonas argentinensis,287,287,82%,1.00E-85,58.73,1308850,NZ_FORC01000002.1
Pseudomonas vancouverensis strain LMG 20222 chromosome I,Pseudomonas vancouverensis,287,479,83%,1.00E-85,58.75,6424905,NZ_LT629803.1
"Pseudomonas monteilii strain B5 chromosome, complete genome",Pseudomonas monteilii,287,412,82%,1.00E-85,59.13,5948598,NZ_CP022562.1
"Pseudomonas rhodesiae strain NL2019 chromosome, complete genome",Pseudomonas rhodesiae,287,475,83%,1.00E-85,58.75,5779157,NZ_CP054205.1
"Pseudomonas punonensis strain CECT 8089, whole genome shotgun sequence",Pseudomonas punonensis,287,287,82%,1.00E-85,58.73,131211,NZ_FRBQ01000011.1
"Pseudomonas laurylsulfativorans strain AP3_22 NODE_3_length_746964_cov_41.6609, whole genome shotgun sequence",Pseudomonas laurylsulfativorans,287,341,83%,1.00E-85,58.75,746964,NZ_MUJK01000003.1
"Pseudomonas glycinae strain MS586 chromosome, complete genome",Pseudomonas glycinae,287,484,83%,1.00E-85,58.37,6396728,NZ_CP014205.2
"Pseudomonas chlororaphis strain qlu-1 chromosome, complete genome",Pseudomonas chlororaphis,287,486,83%,1.00E-85,59.52,6827675,NZ_CP061079.1
"Pseudomonas khazarica strain TBZ2 NODE_1_length_411603_cov_12.2246, whole genome shotgun sequence",Pseudomonas khazarica,287,287,82%,1.00E-85,58.73,411603,NZ_SBHZ01000001.1
"Pseudomonas caspiana strain FBF102 scaffold00008, whole genome shotgun sequence",Pseudomonas caspiana,287,287,82%,1.00E-85,58.73,201478,NZ_LOHF01000008.1
Pseudomonas mucidolens strain LMG 2223 chromosome I,Pseudomonas mucidolens,287,485,83%,1.00E-85,58.37,5853167,NZ_LT629802.1
"Pseudomonas benzenivorans strain DSM 8628, whole genome shotgun sequence",Pseudomonas benzenivorans,287,287,82%,1.00E-85,59.92,151444,NZ_FNCT01000013.1
