Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Ferrithrix thermotolerans DSM 19514, whole genome shotgun sequence",Ferrithrix thermotolerans DSM 19514,141,141,81%,1.00E-34,31.47,17316,NZ_FQUL01000045.1
"Lentzea albida strain DSM 44437, whole genome shotgun sequence",Lentzea albida,141,141,81%,1.00E-34,33.47,585972,NZ_FOFV01000003.1
"Nocardia acidivorans NBRC 108247, whole genome shotgun sequence",Nocardia acidivorans NBRC 108247,141,141,81%,1.00E-34,35.06,228937,NZ_BDAW01000013.1
"Thermoleophilum album strain ATCC 35263, whole genome shotgun sequence",Thermoleophilum album,141,361,81%,1.00E-34,33.73,1261070,NZ_FNWJ01000001.1
"Ilumatobacter coccineus YM16-304, complete sequence",Ilumatobacter coccineus YM16-304,141,224,80%,1.00E-34,34.14,4830181,NC_020520.1
"Nitriliruptor alkaliphilus DSM 45188 NitalDRAFT_Scaffold1.1, whole genome shotgun sequence",Nitriliruptor alkaliphilus DSM 45188,141,259,81%,1.00E-34,35.06,5558097,NZ_KQ033901.1
"Glutamicibacter mysorens strain DSM 12798 Ga0074711_11, whole genome shotgun sequence",Glutamicibacter mysorens,141,292,81%,1.00E-34,33.47,3459735,NZ_PGEY01000001.1
"Glutamicibacter nicotianae strain OTC-16 chromosome, complete genome",Glutamicibacter nicotianae,141,292,81%,1.00E-34,33.47,3643989,NZ_CP033081.1
"Enorma burkinafasonensis strain Marseille-P9525, whole genome shotgun sequence",Enorma burkinafasonensis,141,141,81%,1.00E-34,31.87,168654,NZ_LR597504.1
"Atopobium massiliense strain Marseille-P4126, whole genome shotgun sequence",Atopobium massiliense,141,141,81%,1.00E-34,32,195140,NZ_OPYK01000003.1
Glutamicibacter mishrai strain S5-52 chromosome,Glutamicibacter mishrai,141,295,81%,1.00E-34,33.47,3570747,NZ_CP032549.1
"Lentzea kentuckyensis strain NRRL B-24416 NRRL_B-24416_contig_125, whole genome shotgun sequence",Lentzea kentuckyensis,140,140,81%,1.00E-34,33.47,7993,NZ_MUYM01000125.1
"Glutamicibacter halophytocola strain DR408 chromosome, complete genome",Glutamicibacter halophytocola,140,294,81%,1.00E-34,33.47,3770186,NZ_CP042260.1
"Lentzea xinjiangensis strain CGMCC 4.3525, whole genome shotgun sequence",Lentzea xinjiangensis,140,140,81%,1.00E-34,33.47,265625,NZ_FOFR01000011.1
"Brevibacterium antiquum strain DSM 21545 NODE_3_length_479202_cov_171.544, whole genome shotgun sequence",Brevibacterium antiquum,140,140,81%,2.00E-34,34.26,479202,NZ_JABASX010000003.1
"Glutamicibacter arilaitensis Re117, complete sequence",Glutamicibacter arilaitensis Re117,140,291,81%,2.00E-34,33.47,3859257,NC_014550.1
"Actinophytocola xanthii strain 11-183 contig65, whole genome shotgun sequence",Actinophytocola xanthii,140,140,81%,2.00E-34,33.07,57987,NZ_MSIE01000065.1
"Glutamicibacter ardleyensis strain CGMCC 1.3685 sequence08, whole genome shotgun sequence",Glutamicibacter ardleyensis,140,140,81%,2.00E-34,33.86,183800,NZ_BMKX01000008.1
"Corynebacterium nuruki S6-4 chromosome, complete genome",Corynebacterium nuruki S6-4,140,247,81%,2.00E-34,32.55,3173955,NZ_CP042429.1
"Desertimonas flava strain SYSU D60003 s488_Contig49, whole genome shotgun sequence",Desertimonas flava,140,140,80%,2.00E-34,33.73,26423,NZ_QKYK01000049.1
"Lentzea jiangxiensis strain CGMCC 4.6609, whole genome shotgun sequence",Lentzea jiangxiensis,140,140,81%,2.00E-34,33.47,26237,NZ_FNIX01000039.1
"Ilumatobacter nonamiensis YM16-303, whole genome shotgun sequence",Ilumatobacter nonamiensis YM16-303,140,140,80%,2.00E-34,34.94,13309,NZ_BAOL01000055.1
"Tsukamurella spumae strain DSM 44113 W9837_11, whole genome shotgun sequence",Tsukamurella spumae,140,140,81%,2.00E-34,35.46,153398,NZ_JAAXOQ010000011.1
"Lentzea jiangxiensis strain CGMCC 4.6609, whole genome shotgun sequence",Lentzea jiangxiensis,140,140,81%,2.00E-34,33.47,206618,NZ_FNIX01000013.1
"Lentzea cavernae strain CGMCC 4.7367 sequence06, whole genome shotgun sequence",Lentzea cavernae,140,140,81%,2.00E-34,33.07,540550,NZ_BNAR01000006.1
"Tsukamurella conjunctivitidis strain HKU72 NODE_17_length_76934_cov_85.910060, whole genome shotgun sequence",Tsukamurella conjunctivitidis,140,140,81%,2.00E-34,35.86,76934,NZ_VIGX01000017.1
"Collinsella phocaeensis strain Marseille-P3245T, whole genome shotgun sequence",Collinsella phocaeensis,140,140,80%,2.00E-34,30.8,1594016,NZ_FQLR01000004.1
"Tsukamurella pseudospumae strain JCM 15929 pw3201_c1, whole genome shotgun sequence",Tsukamurella pseudospumae,140,140,81%,3.00E-34,35.46,1012984,NZ_LSRF01000001.1
"Tsukamurella pulmonis strain NCTC13230, whole genome shotgun sequence",Tsukamurella pulmonis,140,385,81%,3.00E-34,35.46,4629025,NZ_UHII01000001.1
"Saccharomonospora viridis DSM 43017, complete sequence",Saccharomonospora viridis DSM 43017,140,406,81%,3.00E-34,32.67,4308349,NC_013159.1
"Actinosynnema pretiosum strain X47 chromosome, complete genome",Actinosynnema pretiosum,140,337,81%,3.00E-34,33.86,8131572,NZ_CP023445.1
"Nocardia colli strain CICC 11023 contig49, whole genome shotgun sequence",Nocardia colli,140,140,81%,3.00E-34,34.26,76251,NZ_VXLC01000049.1
"Nocardia jejuensis NBRC 103114, whole genome shotgun sequence",Nocardia jejuensis NBRC 103114,140,140,81%,3.00E-34,34.66,23389,NZ_BDBU01000078.1
"Glutamicibacter protophormiae strain JCM 1973 sequence08, whole genome shotgun sequence",Glutamicibacter protophormiae,140,140,81%,3.00E-34,33.07,176037,NZ_BMPH01000008.1
"Nocardia tenerifensis strain DSM 44704 Ga0244505_109, whole genome shotgun sequence",Nocardia tenerifensis,140,140,81%,3.00E-34,34.26,332682,NZ_QJKF01000009.1
"Brevibacterium aurantiacum strain SMQ-1419 chromosome, complete genome",Brevibacterium aurantiacum,140,263,81%,3.00E-34,33.86,4038634,NZ_CP025333.1
"Brevibacterium senegalense strain JC43, whole genome shotgun sequence",Brevibacterium senegalense,140,140,81%,3.00E-34,33.07,155400,NZ_HE978607.1
"Saccharopolyspora rectivirgula strain DSM 43113 contig00009, whole genome shotgun sequence",Saccharopolyspora rectivirgula,140,140,81%,3.00E-34,33.47,189042,NZ_JNVU01000009.1
"Saccharopolyspora subtropica strain CGMCC 4.7206 sequence06, whole genome shotgun sequence",Saccharopolyspora subtropica,140,140,81%,3.00E-34,33.07,265491,NZ_BMMT01000006.1
"Mumia xiangluensis strain NEAU-KD1 T Scaffold6, whole genome shotgun sequence",Mumia xiangluensis,140,140,81%,3.00E-34,35.06,447565,NZ_WJYO01000006.1
"Glutamicibacter soli strain NHPC-3 NODE_8_length_140354_cov_23.029, whole genome shotgun sequence",Glutamicibacter soli,140,140,81%,3.00E-34,33.07,140354,NZ_POAF01000008.1
"Nocardia stercoris strain NEAU-LL90 Scaffold29, whole genome shotgun sequence",Nocardia stercoris,140,140,81%,3.00E-34,35.06,46464,NZ_RFFH01000029.1
"Saccharothrix coeruleofusca strain JCM 3313 sequence07, whole genome shotgun sequence",Saccharothrix coeruleofusca,139,139,81%,4.00E-34,33.47,304844,NZ_BMRG01000007.1
"Nocardia jiangxiensis NBRC 101359, whole genome shotgun sequence",Nocardia jiangxiensis NBRC 101359,139,139,81%,4.00E-34,34.66,930861,NZ_BAGB01000041.1
"Gandjariella thermophila strain SL3-2-4 sequence048, whole genome shotgun sequence",Gandjariella thermophila,139,139,81%,4.00E-34,34.26,27545,NZ_BJFL01000048.1
"Actinomadura chibensis strain JCM 14158 NODE_1_length_2620600_cov_56.617746, whole genome shotgun sequence",Actinomadura chibensis,139,139,80%,4.00E-34,34.82,2620600,NZ_VSFG01000001.1
"Actinomadura syzygii strain GKU157 NODE_5_length_594850_cov_52.741540, whole genome shotgun sequence",Actinomadura syzygii,139,139,80%,4.00E-34,34.82,594850,NZ_VSFF01000005.1
"Tsukamurella sputi strain HKU70 NODE_12_length_108802_cov_80.195583, whole genome shotgun sequence",Tsukamurella sputi,139,139,81%,4.00E-34,35.86,108802,NZ_VIGV01000012.1
"Granulicoccus phenolivorans DSM 17626 = NBRC 107789 = JCM 15570 strain NBRC 107789, whole genome shotgun sequence",Granulicoccus phenolivorans DSM 17626 = NBRC 107789 = JCM 15570,139,139,81%,4.00E-34,33.07,47969,NZ_BCQZ01000029.1
"Amycolatopsis albispora strain WP1, complete genome",Amycolatopsis albispora,139,309,81%,4.00E-34,33.07,9121443,NZ_CP015163.1
"Nocardia donostiensis strain W9944, whole genome shotgun sequence",Nocardia donostiensis,139,139,81%,4.00E-34,34.66,112812,NZ_LOKT01000017.1
"Nocardia inohanensis NBRC 100128, whole genome shotgun sequence",Nocardia inohanensis NBRC 100128,139,273,81%,5.00E-34,34.26,634140,NZ_BDBK01000012.1
"Saccharopolyspora pogona strain NRRL30141 chromosome, complete genome",Saccharopolyspora pogona,139,266,81%,5.00E-34,33.47,9436548,NZ_CP031142.1
"Actinomadura algeriensis strain DSM 46744 Ga0415221_01, whole genome shotgun sequence",Actinomadura algeriensis,139,273,81%,5.00E-34,34.41,8612339,NZ_JADBDZ010000001.1
"Nocardia miyunensis NBRC 108239, whole genome shotgun sequence",Nocardia miyunensis NBRC 108239,139,139,81%,5.00E-34,34.66,229204,NZ_BDBQ01000010.1
"Saccharothrix violaceirubra strain DSM 45084 Ga0436958_01, whole genome shotgun sequence",Saccharothrix violaceirubra,139,326,81%,5.00E-34,33.86,7354386,NZ_JACHJS010000001.1
"Longispora albida DSM 44784 A3G1DRAFT_scaffold_8.9, whole genome shotgun sequence",Longispora albida DSM 44784,139,139,81%,5.00E-34,32.16,277096,NZ_KB903838.1
"Crossiella cryophila strain DSM 44230 Ga0197469_01, whole genome shotgun sequence",Crossiella cryophila,139,323,81%,5.00E-34,33.07,10058141,NZ_JACHMH010000001.1
"Amycolatopsis nigrescens CSC17Ta-90 AmyniDRAFT_Contig68.1_C, whole genome shotgun sequence",Amycolatopsis nigrescens CSC17Ta-90,139,368,81%,5.00E-34,33.07,9111009,NZ_ARVW01000001.1
"Nocardia anaemiae NBRC 100462, whole genome shotgun sequence",Nocardia anaemiae NBRC 100462,139,139,81%,5.00E-34,34.26,26629,NZ_BDAZ01000093.1
"Actinoalloteichus cyanogriseus DSM 43889 G443DRAFT_scaffold00012.12_C, whole genome shotgun sequence",Actinoalloteichus cyanogriseus DSM 43889,139,139,81%,5.00E-34,33.07,215146,NZ_AUBJ01000017.1
"Labedaea rhizosphaerae strain DSM 45361 Ga0310470_110, whole genome shotgun sequence",Labedaea rhizosphaerae,139,139,81%,6.00E-34,33.47,175360,NZ_SNXZ01000010.1
"Pseudonocardia dioxanivorans CB1190, complete sequence",Pseudonocardia dioxanivorans CB1190,139,258,81%,6.00E-34,34.26,7096571,NC_015312.1
"Actinomadura cremea strain JCM 3308 sequence001, whole genome shotgun sequence",Actinomadura cremea,139,139,80%,7.00E-34,34.01,1107176,NZ_BMRF01000001.1
"Amycolatopsis suaedae strain 8-3EHSu NODE_18_length_171088_cov_73.2385, whole genome shotgun sequence",Amycolatopsis suaedae,139,139,81%,7.00E-34,32.67,171088,NZ_SFCC01000018.1
"Nocardia yamanashiensis NBRC 100130, whole genome shotgun sequence",Nocardia yamanashiensis NBRC 100130,139,265,81%,7.00E-34,34.66,399957,NZ_BDCD01000016.1
"Slackia equolifaciens strain DSM 24851 DSM24851T_contig_015, whole genome shotgun sequence",Slackia equolifaciens,139,139,81%,7.00E-34,33.47,73415,NZ_QIBX01000015.1
"Actinoalloteichus spitiensis RMV-1378 Contig251, whole genome shotgun sequence",Actinoalloteichus spitiensis RMV-1378,139,139,81%,7.00E-34,32.67,4460,NZ_AGVX02000251.1
"Lentzea fradiae strain CGMCC 4.3506, whole genome shotgun sequence",Lentzea fradiae,139,139,81%,7.00E-34,32.67,479571,NZ_FNCC01000008.1
"Nocardia ninae NBRC 108245 sequence095, whole genome shotgun sequence",Nocardia ninae NBRC 108245,139,139,81%,8.00E-34,34.26,29213,NZ_BJXA01000095.1
"Corynebacterium urealyticum strain NCTC12011 chromosome 1, complete sequence",Corynebacterium urealyticum,139,248,81%,8.00E-34,32.27,2377532,NZ_LT906481.1
"Nocardia suismassiliense strain S-137, whole genome shotgun sequence",Nocardia suismassiliense,139,253,81%,8.00E-34,34.26,9122433,NZ_LT985361.1
"Saccharopolyspora hordei strain DSM 44065 Ga0197497_01, whole genome shotgun sequence",Saccharopolyspora hordei,139,262,81%,8.00E-34,32.67,5783988,NZ_JACCFJ010000001.1
"Nocardia vinacea NBRC 16497, whole genome shotgun sequence",Nocardia vinacea NBRC 16497,139,139,81%,8.00E-34,34.26,20907,NZ_BAGN01000094.1
"Brevibacterium linens strain ATCC 19391 chromosome, complete genome",Brevibacterium linens,139,267,81%,8.00E-34,34.26,3806710,NZ_CP026734.1
"Amycolatopsis pithecelloba strain RM579 NODE_98_length_22958_cov_12.802593, whole genome shotgun sequence",Amycolatopsis pithecellobii,138,138,81%,9.00E-34,33.47,22958,NZ_WMBA01000098.1
"Prauserella shujinwangii strain CGMCC 4.7125 Ga0171606_108, whole genome shotgun sequence",Prauserella shujinwangii,139,139,81%,9.00E-34,33.07,385219,NZ_PVNH01000008.1
"Amycolatopsis alkalitolerans strain SYSUP0005 Amycolatopsis_sp.strain_SYSUP0005_Contig8, whole genome shotgun sequence",Amycolatopsis alkalitolerans,138,138,81%,1.00E-33,33.47,212302,NZ_VDFW01000008.1
"Patulibacter medicamentivorans strain I11 contig304, whole genome shotgun sequence",Patulibacter medicamentivorans,138,138,83%,1.00E-33,34.75,23592,NZ_AGUD01000304.1
"Nocardia altamirensis NBRC 108246, whole genome shotgun sequence",Nocardia altamirensis NBRC 108246,138,138,81%,1.00E-33,34.26,26027,NZ_BDAY01000085.1
"Nocardia acidivorans NBRC 108247, whole genome shotgun sequence",Nocardia acidivorans NBRC 108247,138,138,81%,1.00E-33,35.06,138108,NZ_BDAW01000023.1
Aeromicrobium choanae strain 9H-4 chromosome I,Aeromicrobium choanae,138,392,82%,1.00E-33,35.43,3422026,NZ_LT796768.1
"Saccharopolyspora spinosa strain CCTCC M206084 chromosome, complete genome",Saccharopolyspora spinosa,138,261,81%,1.00E-33,33.07,8876435,NZ_CP061007.1
"Prauserella sediminis strain DSM 45267 Ga0310405_03, whole genome shotgun sequence",Prauserella sediminis,138,138,81%,1.00E-33,33.47,194371,NZ_JACIBS010000003.1
"Amycolatopsis arida strain CGMCC 4.5579, whole genome shotgun sequence",Amycolatopsis arida,138,138,81%,1.00E-33,33.07,74843,NZ_FOWW01000015.1
"Nocardia vaccinii NBRC 15922, whole genome shotgun sequence",Nocardia vaccinii NBRC 15922,138,138,81%,1.00E-33,34.26,188095,NZ_BDCC01000053.1
"Amycolatopsis cihanbeyliensis strain DSM 45679 Ga0197559_11, whole genome shotgun sequence",Amycolatopsis cihanbeyliensis,138,373,81%,1.00E-33,33.07,6286745,NZ_VFML01000001.1
"Actinomadura geliboluensis strain A8036 NODE_204_length_16079_cov_6.50414, whole genome shotgun sequence",Actinomadura geliboluensis,138,138,80%,1.00E-33,34.41,16079,NZ_VCKZ01000202.1
"Isoptericola chiayiensis strain KCTC 19740 Ga0400133_02, whole genome shotgun sequence",Isoptericola chiayiensis,138,138,81%,1.00E-33,34.66,668035,NZ_JABEZT010000002.1
"Slackia faecicanis strain DSM 17537 DSM17537T_contig_008, whole genome shotgun sequence",Slackia faecicanis,138,138,81%,1.00E-33,33.07,67693,NZ_QICB01000008.1
