Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
Stieleria neptunia strain Enr13 chromosome,Stieleria neptunia,112,274,83%,4.00E-26,30.62,10975817,NZ_CP037423.1
"Novipirellula artificiosorum strain Poly41 Poly41_contig00004, whole genome shotgun sequence",Novipirellula artificiosorum,112,112,83%,4.00E-26,29.1,602796,NZ_SJPV01000004.1
"Novipirellula aureliae strain Q31b Q31b_contig00003, whole genome shotgun sequence",Novipirellula aureliae,112,112,83%,4.00E-26,29.1,807746,NZ_SJPY01000003.1
"Rhodopirellula pilleata strain Pla100 Pla100_contig00002, whole genome shotgun sequence",Rhodopirellula pilleata,112,112,82%,6.00E-26,28.85,1063716,NZ_SJPM01000002.1
"Pseudobythopirellula maris strain Mal64 Mal64_contig00001, whole genome shotgun sequence",Pseudobythopirellula maris,112,112,80%,6.00E-26,32.95,2061016,NZ_SJPQ01000001.1
"Fimbriiglobus ruber strain SP5 contig20, whole genome shotgun sequence",Fimbriiglobus ruber,112,112,81%,6.00E-26,30.65,614245,NZ_NIDE01000020.1
Botrimarina mediterranea strain Spa11 chromosome,Botrimarina mediterranea,111,204,81%,6.00E-26,32.06,5871207,NZ_CP036349.1
"Rhodopirellula baltica SH 1, complete sequence",Rhodopirellula baltica SH 1,111,251,83%,7.00E-26,29.37,7145576,NC_005027.1
"Blastopirellula marina DSM 3645 scf_1099463000751, whole genome shotgun sequence",Blastopirellula marina DSM 3645,111,111,65%,7.00E-26,34.48,4267655,NZ_CH672376.1
"Rhodopirellula europaea SH398 cSH3980086, whole genome shotgun sequence",Rhodopirellula europaea SH398,111,111,81%,8.00E-26,29.5,14495,NZ_ANOF01000083.1
"Rhodopirellula europaea SH398 cSH3980060, whole genome shotgun sequence",Rhodopirellula europaea SH398,111,111,83%,9.00E-26,29.37,87822,NZ_ANOF01000058.1
"Rhodopirellula islandica strain K833 K8330048, whole genome shotgun sequence",Rhodopirellula islandica,111,111,83%,9.00E-26,29.74,26200,NZ_LECT01000047.1
Crateriforma conspicua strain Mal65 chromosome,Crateriforma conspicua,111,329,83%,1.00E-25,30.08,7182433,NZ_CP036319.1
"Rhodopirellula bahusiensis strain SWK21 Rhodopirellula_bahusiensis_SWK21_contig_6, whole genome shotgun sequence",Rhodopirellula bahusiensis,110,110,83%,1.00E-25,29.74,444749,NZ_NIZW01000006.1
"Paludisphaera borealis strain PX4 chromosome, complete genome",Paludisphaera borealis,110,216,81%,1.00E-25,31.68,7497544,NZ_CP019082.1
"Phycisphaera mikurensis strain DSM 103959 Ga0415308_03, whole genome shotgun sequence",Phycisphaera mikurensis,110,110,81%,2.00E-25,31.56,360048,NZ_JACHEL010000003.1
"Tautonia sociabilis strain GM2012 NODE_21_length_106340_cov_5.66251_ID_1681, whole genome shotgun sequence",Tautonia sociabilis,110,110,81%,2.00E-25,30.15,106340,NZ_RYZH01000021.1
Gimesia panareensis strain Enr10 chromosome,Gimesia panareensis,110,110,63%,2.00E-25,32.32,7828706,NZ_CP037421.1
"Blastopirellula retiformator strain Enr8 Enr8_contig00001, whole genome shotgun sequence",Blastopirellula retiformator,110,110,65%,3.00E-25,34.48,1774383,NZ_SJPF01000001.1
"Aquisphaera giovannonii strain OJF2 chromosome, complete genome",Aquisphaera giovannonii,109,109,81%,3.00E-25,31.68,10370956,NZ_CP042997.1
"Blastopirellula marina DSM 3645 scf_1099463000750, whole genome shotgun sequence",Blastopirellula marina DSM 3645,109,162,80%,4.00E-25,30.04,2020175,NZ_CH672377.1
"Gimesia chilikensis strain JC646 NODE_6_length_680724_cov_29.832197, whole genome shotgun sequence",Gimesia chilikensis,109,109,63%,4.00E-25,32.32,680802,NZ_VTSR01000006.1
"Blastopirellula cremea strain HEX-1 MGV Assembly_2_8_len:426288, whole genome shotgun sequence",Blastopirellula cremea,109,109,83%,5.00E-25,27.99,426288,NZ_QPEV01000001.1
"Schlesneria paludicola DSM 18645 Scaffold1, whole genome shotgun sequence",Schlesneria paludicola DSM 18645,108,108,65%,6.00E-25,34.31,3502577,NZ_JH636434.1
Gimesia fumaroli strain Enr17 chromosome,Gimesia fumaroli,108,108,63%,8.00E-25,32.32,7704373,NZ_CP037452.1
Gimesia alba strain Pan241w chromosome,Gimesia alba,108,176,78%,9.00E-25,32.32,7769723,NZ_CP036269.1
"Tautonia plasticadhaerens strain ElP chromosome, complete genome",Tautonia plasticadhaerens,108,335,83%,9.00E-25,30.24,8668938,NZ_CP036426.1
"Rubinisphaera italica strain Pan54 Pan54_contig00001, whole genome shotgun sequence",Rubinisphaera italica,108,108,81%,1.00E-24,28.57,6680363,NZ_SJPG01000001.1
"Gimesia maris strain CA11 chromosome, complete genome",Gimesia maris,107,107,63%,1.00E-24,31.82,7626893,NZ_CP036353.1
Gimesia algae strain Pan161 chromosome,Gimesia algae,107,107,63%,1.00E-24,31.82,7929454,NZ_CP036343.1
Gemmata obscuriglobus UQM 2246 chromosome 1,Gemmata obscuriglobus UQM 2246,107,207,83%,1.00E-24,32.46,9032617,NZ_LR593888.1
"Aeoliella mucimassa strain Pan181 chromosome, complete genome",Aeoliella mucimassa,107,215,83%,1.00E-24,30.6,6608792,NZ_CP036278.1
Gimesia aquarii strain V144 chromosome,Gimesia aquarii,107,107,63%,2.00E-24,31.82,7397129,NZ_CP037920.1
"Gimesia benthica strain E7 chromosome, complete genome",Gimesia benthica,107,107,63%,2.00E-24,31.82,8027492,NZ_CP043930.1
"Singulisphaera acidiphila DSM 18658, complete sequence",Singulisphaera acidiphila DSM 18658,107,206,81%,2.00E-24,31.56,9629675,NC_019892.1
"Roseimaritima ulvae strain UC8 chromosome, complete genome",Roseimaritima ulvae,107,213,83%,3.00E-24,28.95,8212515,NZ_CP042914.1
"Paludisphaera soli strain JC670 2, whole genome shotgun sequence",Paludisphaera soli,106,106,81%,4.00E-24,31.18,603027,NZ_JAALJI010000002.1
"Rubinisphaera brasiliensis DSM 5305, complete sequence",Rubinisphaera brasiliensis DSM 5305,106,106,81%,5.00E-24,28.2,6006602,NC_015174.1
"Alienimonas chondri strain LzC2 LzC2_90, whole genome shotgun sequence",Alienimonas chondri,105,105,63%,6.00E-24,34.48,20259,NZ_WTPX01000090.1
"Tautonia sociabilis strain GM2012 NODE_5_length_171729_cov_6.09349_ID_931, whole genome shotgun sequence",Tautonia sociabilis,106,106,80%,6.00E-24,29.84,171729,NZ_RYZH01000005.1
"Blastopirellula retiformator strain Enr8 Enr8_contig00003, whole genome shotgun sequence",Blastopirellula retiformator,105,105,80%,7.00E-24,29.25,1050701,NZ_SJPF01000003.1
"Planctomicrobium piriforme strain DSM 26348, whole genome shotgun sequence",Planctomicrobium piriforme,105,105,65%,1.00E-23,31.86,228547,NZ_FOQD01000013.1
Caulifigura coniformis strain Pan44 chromosome,Caulifigura coniformis,105,155,83%,1.00E-23,28.62,6761146,NZ_CP036271.1
"Maioricimonas rarisocia strain Mal4 chromosome, complete genome",Maioricimonas rarisocia,105,105,65%,1.00E-23,33.33,7744989,NZ_CP036275.1
"Paludisphaera soli strain JC670 9, whole genome shotgun sequence",Paludisphaera soli,104,104,81%,2.00E-23,28.97,248174,NZ_JAALJI010000009.1
"Botrimarina hoheduenensis strain Pla111 Pla111_contig00003, whole genome shotgun sequence",Botrimarina hoheduenensis,103,103,81%,3.00E-23,32.2,683863,NZ_SJPH01000003.1
Alienimonas californiensis strain CA12 chromosome,Alienimonas californiensis,103,160,77%,3.00E-23,30,5475215,NZ_CP036265.1
"Planctopirus hydrillae strain JC280 Contig60, whole genome shotgun sequence",Planctopirus hydrillae,103,103,63%,3.00E-23,33.33,110291,NZ_LYDR01000137.1
"Planctopirus ephydatiae strain spb1 chromosome, complete genome",Planctopirus ephydatiae,103,103,63%,4.00E-23,33.33,5214061,NZ_CP036299.1
"Planctopirus limnophila DSM 3776, complete sequence",Planctopirus limnophila DSM 3776,103,103,63%,4.00E-23,33.33,5423075,NC_014148.1
"Rhodopirellula solitaria strain CA85 CA85_contig00001, whole genome shotgun sequence",Rhodopirellula solitaria,101,101,83%,2.00E-22,30.4,933025,NZ_SJPK01000001.1
"Phycisphaera mikurensis strain DSM 103959 Ga0415308_11, whole genome shotgun sequence",Phycisphaera mikurensis,101,101,77%,2.00E-22,25.94,131949,NZ_JACHEL010000011.1
"Rhodopirellula pilleata strain Pla100 Pla100_contig00001, whole genome shotgun sequence",Rhodopirellula pilleata,101,101,83%,3.00E-22,29.1,1583780,NZ_SJPM01000001.1
"Isosphaera pallida ATCC 43644, complete sequence",Isosphaera pallida ATCC 43644,99,99,81%,1.00E-21,30.3,5472964,NC_014962.1
"Rhodopirellula sallentina SM41 cSM410032, whole genome shotgun sequence",Rhodopirellula sallentina SM41,98.2,98.2,83%,3.00E-21,29.1,24054,NZ_ANOH01000032.1
"Pseudobythopirellula maris strain Mal64 Mal64_contig00002, whole genome shotgun sequence",Pseudobythopirellula maris,95.1,95.1,80%,3.00E-20,30.28,1297025,NZ_SJPQ01000002.1
"Botrimarina colliarenosi strain Pla108 Pla108_contig00005, whole genome shotgun sequence",Botrimarina colliarenosi,94.4,94.4,80%,5.00E-20,30.24,323081,NZ_SJPR01000005.1
"Singulisphaera acidiphila DSM 18658 plasmid pSINAC02, complete sequence",Singulisphaera acidiphila DSM 18658,94,94,77%,6.00E-20,30.8,39149,NC_019894.1
"Tautonia sociabilis strain GM2012 NODE_15_length_126718_cov_8.23446_ID_1256, whole genome shotgun sequence",Tautonia sociabilis,91.7,141,80%,5.00E-19,26,126718,NZ_RYZH01000015.1
Gemmata massiliana isolate Soil9 chromosome 1,Gemmata massiliana,84.7,84.7,83%,1.00E-16,29.05,10135216,NZ_LR593886.1
"Rubripirellula reticaptiva strain Poly59 Poly59_contig00002, whole genome shotgun sequence",Rubripirellula reticaptiva,82.4,82.4,83%,6.00E-16,27.27,1721990,NZ_SJPX01000002.1
"Rhodopirellula bahusiensis strain SWK21 Rhodopirellula_bahusiensis_SWK21_contig_2, whole genome shotgun sequence",Rhodopirellula bahusiensis,81.3,140,58%,1.00E-15,30.3,691809,NZ_NIZW01000002.1
"Rubripirellula tenax strain Poly51 Poly51_contig00004, whole genome shotgun sequence",Rubripirellula tenax,80.1,80.1,83%,4.00E-15,28.52,853177,NZ_SJPW01000004.1
"Rhodopirellula islandica strain K833 K8330018, whole genome shotgun sequence",Rhodopirellula islandica,79.7,140,57%,4.00E-15,31.25,497880,NZ_LECT01000017.1
"Frigoriglobus tundricola strain PL17 plasmid pPL17-1, complete sequence",Frigoriglobus tundricola,78.2,78.2,80%,1.00E-14,27.69,24691,NZ_CP053453.1
"Fimbriiglobus ruber strain SP5 contig05, whole genome shotgun sequence",Fimbriiglobus ruber,78.2,78.2,58%,2.00E-14,27.36,961825,NZ_NIDE01000005.1
"Rhodopirellula bahusiensis strain SWK21 Rhodopirellula_bahusiensis_SWK21_contig_1, whole genome shotgun sequence",Rhodopirellula bahusiensis,77.4,77.4,79%,3.00E-14,28.23,696791,NZ_NIZW01000001.1
"Novipirellula artificiosorum strain Poly41 Poly41_contig00007, whole genome shotgun sequence",Novipirellula artificiosorum,77,77,80%,4.00E-14,27.89,452252,NZ_SJPV01000007.1
"Paludisphaera borealis strain PX4 plasmid PALBO1, complete sequence",Paludisphaera borealis,77,77,77%,4.00E-14,30.12,111833,NZ_CP019083.1
"Alienimonas chondri strain LzC2 LzC2_57, whole genome shotgun sequence",Alienimonas chondri,76.3,76.3,80%,7.00E-14,29.64,27745,NZ_WTPX01000057.1
"Novipirellula aureliae strain Q31b Q31b_contig00001, whole genome shotgun sequence",Novipirellula aureliae,75.1,75.1,80%,2.00E-13,26.59,1553630,NZ_SJPY01000001.1
"Tautonia plasticadhaerens strain ElP plasmid pElP_4, complete sequence",Tautonia plasticadhaerens,74.3,74.3,82%,3.00E-13,27.48,92134,NZ_CP036430.1
"Botrimarina hoheduenensis strain Pla111 Pla111_contig00002, whole genome shotgun sequence",Botrimarina hoheduenensis,74.3,130,55%,3.00E-13,32.26,865482,NZ_SJPH01000002.1
"Rhodopirellula bahusiensis strain SWK21 Rhodopirellula_bahusiensis_SWK21_contig_8, whole genome shotgun sequence",Rhodopirellula bahusiensis,73.9,143,79%,4.00E-13,28.05,322464,NZ_NIZW01000008.1
"Fimbriiglobus ruber strain SP5 contig12, whole genome shotgun sequence",Fimbriiglobus ruber,73.6,147,58%,5.00E-13,29.12,45563,NZ_NIDE01000012.1
"Singulisphaera acidiphila DSM 18658 plasmid pSINAC01, complete sequence",Singulisphaera acidiphila DSM 18658,73.6,73.6,78%,5.00E-13,24.81,54731,NC_019893.1
"Singulisphaera acidiphila DSM 18658 plasmid pSINAC03, complete sequence",Singulisphaera acidiphila DSM 18658,73.2,73.2,60%,7.00E-13,30.65,32131,NC_019895.1
"Posidoniimonas polymericola strain Pla123a Pla123a_contig00008, whole genome shotgun sequence",Posidoniimonas polymericola,72.8,130,55%,1.00E-12,32.26,336927,NZ_SJPO01000008.1
"Paludisphaera soli strain JC670 16, whole genome shotgun sequence",Paludisphaera soli,71.2,71.2,77%,3.00E-12,29.48,171148,NZ_JAALJI010000016.1
Tautonia plasticadhaerens strain ElP plasmid pElP_3,Tautonia plasticadhaerens,70.5,70.5,73%,5.00E-12,26.92,124260,NZ_CP036429.1
"Tautonia plasticadhaerens strain ElP plasmid pElP_1, complete sequence",Tautonia plasticadhaerens,70.1,70.1,81%,6.00E-12,27.56,278177,NZ_CP036427.1
"Botrimarina hoheduenensis strain Pla111 Pla111_contig00001, whole genome shotgun sequence",Botrimarina hoheduenensis,70.1,70.1,72%,6.00E-12,26.2,992984,NZ_SJPH01000001.1
"Aquisphaera giovannonii strain OJF2 plasmid pOJF2_1, complete sequence",Aquisphaera giovannonii,69.7,69.7,77%,9.00E-12,29.6,131698,NZ_CP042998.1
"Posidoniimonas corsicana strain KOR34 KOR34_contig00001, whole genome shotgun sequence",Posidoniimonas corsicana,68.9,177,57%,2.00E-11,31.45,4163359,NZ_SIHJ01000001.1
"Tautonia sociabilis strain GM2012 NODE_44_length_59074_cov_10.2383_ID_3334, whole genome shotgun sequence",Tautonia sociabilis,65.5,65.5,82%,2.00E-10,28.63,59074,NZ_RYZH01000044.1
"Tautonia plasticadhaerens strain ElP plasmid pElP_2, complete sequence",Tautonia plasticadhaerens,62.4,62.4,80%,2.00E-09,25.98,140537,NZ_CP036428.1
"Phycisphaera mikurensis strain DSM 103959 Ga0415308_16, whole genome shotgun sequence",Phycisphaera mikurensis,58.9,58.9,68%,3.00E-08,23.64,81240,NZ_JACHEL010000016.1
"Paludisphaera soli strain JC670 43, whole genome shotgun sequence",Paludisphaera soli,58.2,58.2,83%,6.00E-08,20.23,32371,NZ_JAALJI010000043.1
"Rhodopirellula sallentina SM41 cSM410179, whole genome shotgun sequence",Rhodopirellula sallentina SM41,57,57,55%,1.00E-07,28.57,29195,NZ_ANOH01000178.1
"Tautonia sociabilis strain GM2012 NODE_52_length_45587_cov_10.5957_ID_4391, whole genome shotgun sequence",Tautonia sociabilis,56.6,56.6,80%,2.00E-07,26.77,45587,NZ_RYZH01000052.1
"Fimbriiglobus ruber strain SP5 contig01, whole genome shotgun sequence",Fimbriiglobus ruber,56.6,56.6,12%,2.00E-07,71.79,1571462,NZ_NIDE01000001.1
"Tautonia sociabilis strain GM2012 NODE_49_length_46923_cov_25.67_ID_8543, whole genome shotgun sequence",Tautonia sociabilis,56.2,56.2,20%,2.00E-07,46.88,46923,NZ_RYZH01000049.1
"Aquisphaera giovannonii strain OJF2 plasmid pOJF2_2, complete sequence",Aquisphaera giovannonii,55.8,55.8,81%,3.00E-07,23.05,23642,NZ_CP042999.1
"Rhodopirellula europaea SH398 cSH3980113, whole genome shotgun sequence",Rhodopirellula europaea SH398,55.1,55.1,15%,5.00E-07,55.32,21191,NZ_ANOF01000110.1
"Tautonia sociabilis strain GM2012 NODE_73_length_26123_cov_6.52572_ID_5268, whole genome shotgun sequence",Tautonia sociabilis,54.7,102,58%,7.00E-07,29.58,26123,NZ_RYZH01000073.1
"Rhodopirellula bahusiensis strain SWK21 Rhodopirellula_bahusiensis_SWK21_contig_19, whole genome shotgun sequence",Rhodopirellula bahusiensis,54.3,54.3,15%,1.00E-06,53.19,164989,NZ_NIZW01000019.1
"Rubripirellula reticaptiva strain Poly59 Poly59_contig00004, whole genome shotgun sequence",Rubripirellula reticaptiva,54.3,54.3,15%,1.00E-06,53.19,1124872,NZ_SJPX01000004.1
"Rhodopirellula islandica strain K833 K8330045, whole genome shotgun sequence",Rhodopirellula islandica,53.9,53.9,15%,1.00E-06,53.19,588433,NZ_LECT01000044.1
"Zavarzinella formosa DSM 19928 Scaffold12, whole genome shotgun sequence",Zavarzinella formosa DSM 19928,52,102,35%,6.00E-06,41.18,245113,NZ_JH636450.1
"Tautonia sociabilis strain GM2012 NODE_48_length_47190_cov_57.3773_ID_8541, whole genome shotgun sequence",Tautonia sociabilis,51.6,51.6,16%,6.00E-06,47.06,47190,NZ_RYZH01000048.1
"Novipirellula galeiformis strain Pla52o Pla52o_contig00005, whole genome shotgun sequence",Novipirellula galeiformis,50.4,50.4,15%,2.00E-05,51.06,680367,NZ_SJPT01000005.1
"Fimbriiglobus ruber strain SP5 contig17, whole genome shotgun sequence",Fimbriiglobus ruber,50.1,50.1,14%,2.00E-05,59.09,1680348,NZ_NIDE01000017.1
,,,,,,,,
,,,,,,,,
,,,,,,,,
"		",,,,,,,,
