Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Mesoflavibacter sabulilitoris strain KCTC 42117 416, whole genome shotgun sequence",Mesoflavibacter sabulilitoris,134,134,81%,1.00E-32,31.47,98178,NZ_PXOT01000009.1
"Mesoflavibacter zeaxanthinifaciens DSM 18436 H574DRAFT_scaffold00010.10_C, whole genome shotgun sequence",Mesoflavibacter zeaxanthinifaciens DSM 18436,134,134,81%,1.00E-32,31.47,119735,NZ_AULQ01000011.1
"Muricauda nanhaiensis strain SM1704 7-10_scaffold1, whole genome shotgun sequence",Muricauda nanhaiensis,134,134,81%,2.00E-32,31.87,1622465,NZ_QTJX01000001.1
"Flavobacterium aquicola strain DSM 100880 Ga0196849_112, whole genome shotgun sequence",Flavobacterium aquicola,134,134,80%,2.00E-32,32.26,148601,NZ_QUNI01000012.1
"Muricauda aquimarina strain JCM11811 539, whole genome shotgun sequence",Muricauda aquimarina,134,134,81%,2.00E-32,31.87,950589,NZ_RZMZ01000015.1
"Mesoflavibacter profundi strain YC1039 chromosome, complete genome",Mesoflavibacter profundi,134,134,81%,2.00E-32,31.47,3088198,NZ_CP061703.1
"Adhaeribacter arboris strain HMF7605 contig00001, whole genome shotgun sequence",Adhaeribacter arboris,134,220,83%,2.00E-32,29.48,7038675,NZ_PYFT01000001.1
"Algoriphagus ornithinivorans strain DSM 15282, whole genome shotgun sequence",Algoriphagus ornithinivorans,134,134,81%,2.00E-32,31.76,82779,NZ_FOVW01000014.1
"Flavobacterium granuli strain DSM 17797 Ga0134106_101, whole genome shotgun sequence",Flavobacterium granuli,134,134,81%,2.00E-32,31.87,728648,NZ_PVUB01000001.1
"Flavobacterium marinum strain CGMCC 1.10825, whole genome shotgun sequence",Flavobacterium marinum,133,133,81%,2.00E-32,31.87,77875,NZ_FNXE01000009.1
"Cyclobacterium amurskyense strain KCTC 12363 chromosome, complete genome",Cyclobacterium amurskyense,133,133,81%,2.00E-32,29.88,6158829,NZ_CP012040.1
"Ancylomarina salipaludis strain SHSM-M15 2, whole genome shotgun sequence",Ancylomarina salipaludis,133,133,81%,2.00E-32,33.47,479461,NZ_SAXA01000002.1
"Hymenobacter persicinus strain 1-3-3-3 scf7180000000493, whole genome shotgun sequence",Hymenobacter persicinus,133,133,81%,2.00E-32,31.35,46009,NZ_SEWE01000040.1
"Algoriphagus yeomjeoni strain DSM 23446 LV83DRAFT_scaffold00003.3, whole genome shotgun sequence",Algoriphagus yeomjeoni,133,133,81%,2.00E-32,31.76,448964,NZ_QLLK01000003.1
"Arenibacter echinorum strain DSM 23522 LV92DRAFT_scaffold00001.1, whole genome shotgun sequence",Arenibacter echinorum,133,133,81%,2.00E-32,31.47,918926,NZ_QLLN01000001.1
"Muricauda ruestringensis DSM 13258, complete sequence",Muricauda ruestringensis DSM 13258,133,133,81%,2.00E-32,31.87,3842422,NC_015945.1
"Cellulophaga algicola DSM 14237, complete sequence",Cellulophaga algicola DSM 14237,133,133,81%,2.00E-32,31.87,4888353,NC_014934.1
"Albibacterium bauzanense strain DSM 22554 Ga0183444_12, whole genome shotgun sequence",Albibacterium bauzanense,133,133,81%,2.00E-32,31.08,1202438,NZ_SMGO01000002.1
"Mangrovibacterium diazotrophicum strain DSM 27148 Ga0131256_101, whole genome shotgun sequence",Mangrovibacterium diazotrophicum,133,133,81%,2.00E-32,31.08,4108058,NZ_RAPN01000001.1
"Xanthomarina spongicola strain DSM 22637 LX78DRAFT_scaffold00007.7, whole genome shotgun sequence",Xanthomarina spongicola,133,133,81%,2.00E-32,31.47,159998,NZ_QGGP01000007.1
"Algoriphagus machipongonensis strain PR1 chromosome, whole genome shotgun sequence",Algoriphagus machipongonensis,133,133,81%,2.00E-32,29.88,4787724,NZ_CM001023.1
"Adhaeribacter radiodurans strain KUDC8001 chromosome, complete genome",Adhaeribacter radiodurans,133,223,83%,2.00E-32,29.48,6799362,NZ_CP055153.1
"Leeuwenhoekiella nanhaiensis strain G18 scaffold15, whole genome shotgun sequence",Leeuwenhoekiella nanhaiensis,133,133,81%,2.00E-32,31.87,58292,NZ_KZ319301.1
"Ancylomarina subtilis strain DSM 28825 Ga0310529_101, whole genome shotgun sequence",Ancylomarina subtilis,133,133,81%,2.00E-32,33.47,2672475,NZ_SHKN01000001.1
"Muricauda zhangzhouensis strain CGMCC 1.11028, whole genome shotgun sequence",Muricauda zhangzhouensis,133,133,81%,3.00E-32,31.87,1470829,NZ_FNKI01000002.1
"Ochrovirga pacifica strain S85 contig00038, whole genome shotgun sequence",Ochrovirga pacifica,133,133,81%,3.00E-32,31.08,115674,NZ_AFPK01000035.1
"Botryobacter ruber strain SYSU D60016 SYSU_D60016_Contig5, whole genome shotgun sequence",Botryobacter ruber,133,133,81%,3.00E-32,31.35,31222,NZ_QCZK02000005.1
"Maribacter algicola strain PoM-212 POM-212_2, whole genome shotgun sequence",Maribacter algicola,133,133,81%,3.00E-32,31.87,1323127,NZ_QUSX01000002.1
"Flavobacterium micromati strain DSM 17659, whole genome shotgun sequence",Flavobacterium micromati,133,133,80%,3.00E-32,31.85,366903,NZ_FQWF01000002.1
"Psychroflexus maritimus strain C1 scaffold_4_length_149830, whole genome shotgun sequence",Psychroflexus maritimus,133,133,81%,3.00E-32,31.08,149830,NZ_JAANAS010000061.1
"Flavobacterium fluvii strain DSM 19978, whole genome shotgun sequence",Flavobacterium fluvii,133,133,81%,3.00E-32,30.68,55843,NZ_FQWB01000010.1
"Adhaeribacter swui strain KCTC 52873 chromosome, complete genome",Adhaeribacter swui,133,218,83%,3.00E-32,30.28,5968113,NZ_CP055156.1
"Aquimarina algiphila strain M91 scaffold21, whole genome shotgun sequence",Aquimarina algiphila,133,133,81%,3.00E-32,31.08,89443,NZ_VLNR01000021.1
"Costertonia aggregata strain KCCM 42265 chromosome, complete genome",Costertonia aggregata,133,133,80%,3.00E-32,31.85,3910334,NZ_CP058595.1
"Flavobacterium piscis strain CCUG 60099 FLP42, whole genome shotgun sequence",Flavobacterium piscis,133,133,80%,3.00E-32,31.45,493470,NZ_LVEN01000042.1
"Mariniflexile fucanivorans strain DSM 18792 Ga0310515_103, whole genome shotgun sequence",Mariniflexile fucanivorans,133,133,81%,3.00E-32,31.47,618619,NZ_SLUP01000003.1
"Zobellia uliginosa strain DSM 2061, whole genome shotgun sequence",Zobellia uliginosa,133,133,81%,3.00E-32,32.27,979837,NZ_FTOB01000002.1
"Aureicoccus marinus strain SG-18 scaffold00001, whole genome shotgun sequence",Aureicoccus marinus,133,133,81%,3.00E-32,32.27,3047489,NZ_MQVX01000001.1
"Zobellia galactanivorans, complete sequence",Zobellia galactanivorans,133,133,81%,3.00E-32,32.27,5521712,NC_015844.1
"Flavobacterium cupreum strain CCM 8825 NODE_6_length_350256_cov_16.925856, whole genome shotgun sequence",Flavobacterium cupreum,132,132,81%,4.00E-32,31.47,350256,NZ_QWDM01000006.1
"Cecembia calidifontis strain DSM 21411 Ga0242569_11, whole genome shotgun sequence",Cecembia calidifontis,132,132,81%,4.00E-32,29.88,5044389,NZ_SGXG01000001.1
"Pontibacter ummariensis strain NKM1, whole genome shotgun sequence",Pontibacter ummariensis,132,132,81%,4.00E-32,30.95,216051,NZ_FZOQ01000008.1
"Capnocytophaga ochracea DSM 7271, complete sequence",Capnocytophaga ochracea DSM 7271,132,132,81%,4.00E-32,31.08,2612925,NC_013162.1
"Arcicella rosea strain S00070 Ga0436293_10, whole genome shotgun sequence",Arcicella rosea,132,132,81%,4.00E-32,29.08,161105,NZ_JACHKT010000010.1
"Flavobacterium aquidurense strain RC62 contig7, whole genome shotgun sequence",Flavobacterium aquidurense,132,132,80%,4.00E-32,31.45,276343,NZ_JRLF01000007.1
"Porphyromonas canoris strain COT-108 OH1224 contig_3, whole genome shotgun sequence",Porphyromonas canoris,132,132,81%,4.00E-32,34.26,61199,NZ_JQZX01000003.1
"Adhaeribacter pallidiroseus strain HMF7616 contig00001, whole genome shotgun sequence",Adhaeribacter pallidiroseus,132,216,83%,4.00E-32,29.48,6256781,NZ_QASA01000001.1
"Cellulophaga baltica 18 chromosome, complete genome",Cellulophaga baltica 18,132,132,81%,4.00E-32,31.47,4635105,NZ_CP009976.1
"Flagellimonas aquimarina strain ECD12 contig2, whole genome shotgun sequence",Flagellimonas aquimarina,132,132,81%,4.00E-32,31.47,1409164,NZ_QGEG01000002.1
"Hymenobacter metallilatus strain 9PBR-2 NODE_22_length_43397_cov_14.535914, whole genome shotgun sequence",Hymenobacter metallilatus,132,132,81%,4.00E-32,32.14,43397,NZ_RWIS01000022.1
"Flavobacterium segetis strain DSM 19741, whole genome shotgun sequence",Flavobacterium segetis,132,132,81%,4.00E-32,31.47,498484,NZ_FQWE01000001.1
"Xanthovirga aplysinae strain RKSG123 Contig_818, whole genome shotgun sequence",Xanthovirga aplysinae,132,132,81%,4.00E-32,29.88,5731,NZ_SMMB01000948.1
"Roseivirga ehrenbergii strain DSM 102268 Ga0310487_101, whole genome shotgun sequence",Roseivirga ehrenbergii,132,132,81%,4.00E-32,28.69,1525600,NZ_SMGS01000001.1
"Hymenobacter gelipurpurascens strain DSM 11116, whole genome shotgun sequence",Hymenobacter gelipurpurascens,132,132,81%,4.00E-32,30.95,1514249,NZ_FYEW01000002.1
"Mongoliitalea lutea strain KCTC 23224 sequence02, whole genome shotgun sequence",Mongoliitalea lutea,132,132,81%,4.00E-32,30.28,280216,NZ_BMYF01000002.1
"Cesiribacter andamanensis AMV16 contig000082, whole genome shotgun sequence",Cesiribacter andamanensis AMV16,132,132,81%,4.00E-32,30.28,20469,NZ_AODQ01000082.1
"Flavobacterium noncentrifugens strain CGMCC 1.10076, whole genome shotgun sequence",Flavobacterium noncentrifugens,132,132,81%,5.00E-32,31.47,1059612,NZ_FNEZ01000002.1
"Hyunsoonleella pacifica strain CGMCC 1.11009 sequence01, whole genome shotgun sequence",Hyunsoonleella pacifica,132,132,81%,5.00E-32,31.08,1586047,NZ_BMEE01000001.1
"Aureitalea marina strain NBRC 107741 ctg7180000000009, whole genome shotgun sequence",Aureitalea marina,132,132,81%,5.00E-32,31.87,3041304,NZ_MQUB01000001.1
"Flavobacterium bizetiae strain CIP 105534, whole genome shotgun sequence",Flavobacterium bizetiae,132,132,80%,5.00E-32,31.45,122197,NZ_CAJGBJ010000088.1
"Flavobacterium cellulosilyticum strain AR-3-4 contig11, whole genome shotgun sequence",Flavobacterium cellulosilyticum,132,132,81%,5.00E-32,30.68,122230,NZ_SMFK01000011.1
"Flavobacterium aurantiibacter strain TH167 scaffold47, whole genome shotgun sequence",Flavobacterium aurantiibacter,132,132,81%,5.00E-32,31.08,64127,NZ_NOXX01000226.1
"Flavobacterium humi strain DS2-A contig4, whole genome shotgun sequence",Flavobacterium humi,132,132,81%,5.00E-32,31.08,476310,NZ_SRLH01000004.1
"Pontibacter beigongshangensis strain T6-1 3, whole genome shotgun sequence",Pontibacter beigongshangensis,132,132,81%,5.00E-32,30.95,320104,NZ_VFSD01000003.1
"Roseivirga seohaensis strain SW-152 contig_8, whole genome shotgun sequence",Roseivirga seohaensis,132,132,81%,5.00E-32,28.69,520206,NZ_LRPB01000048.1
"Pontibacter korlensis strain X14-1T chromosome, complete genome",Pontibacter korlensis,132,226,83%,5.00E-32,30.56,5462537,NZ_CP009621.1
"Dokdonia donghaensis DSW-1, complete genome",Dokdonia donghaensis DSW-1,132,132,81%,5.00E-32,31.08,3293944,NZ_CP015125.1
"Pontibacter akesuensis strain AKS 1T chromosome, complete genome",Pontibacter akesuensis,132,224,83%,5.00E-32,30.95,4713421,NZ_CP014766.1
"Hymenobacter luteus strain DSM 26718 Ga0415340_01, whole genome shotgun sequence",Hymenobacter luteus,132,132,81%,5.00E-32,31.75,1308929,NZ_JACHGG010000001.1
"Hymenobacter latericoloratus strain DSM 26701 Ga0215667_01, whole genome shotgun sequence",Hymenobacter latericoloratus,132,132,81%,5.00E-32,31.75,1308929,NZ_JACHNV010000001.1
"Hymenobacter sediminis strain ELS1360 NODE_1_length_1537913_cov_45.186140, whole genome shotgun sequence",Hymenobacter sediminis,132,132,81%,5.00E-32,31.75,1537913,NZ_QKNS01000001.1
"Tangfeifania diversioriginum strain DSM 27063, whole genome shotgun sequence",Tangfeifania diversioriginum,132,132,81%,5.00E-32,31.08,75716,NZ_FQZE01000025.1
"Flavobacterium tangerina strain YIM 102701-2 Scaffold15, whole genome shotgun sequence",Flavobacterium tangerina,132,132,81%,5.00E-32,31.08,79891,NZ_RQVQ01000015.1
"Psychroflexus aestuariivivens strain 52073 585, whole genome shotgun sequence",Psychroflexus aestuariivivens,132,132,81%,5.00E-32,31.08,312701,NZ_RQVT01000018.1
"Sediminicola luteus strain HQA918 scaffold2, whole genome shotgun sequence",Sediminicola luteus,132,132,81%,5.00E-32,32.67,1089853,NZ_KZ300476.1
"Flavobacterium xueshanense strain CGMCC 1.9227, whole genome shotgun sequence",Flavobacterium xueshanense,132,132,81%,6.00E-32,31.08,189229,NZ_FONQ01000004.1
"Hymenobacter glacieicola strain CGMCC 1.12990 sequence10, whole genome shotgun sequence",Hymenobacter glacieicola,132,132,81%,6.00E-32,31.75,222248,NZ_BMGS01000010.1
"Muricauda pacifica strain DSM 25027 Ga0181011_12, whole genome shotgun sequence",Muricauda pacifica,132,132,81%,6.00E-32,32.27,2041854,NZ_PVYX01000002.1
"Ancylomarina euxinus strain M1P NODE_5_length_211958_cov_62.1581, whole genome shotgun sequence",Ancylomarina euxinus,132,132,81%,6.00E-32,33.07,211958,NZ_QQWG01000005.1
"Flavobacterium collinsii isolate CECT7796, whole genome shotgun sequence",Flavobacterium collinsii,132,132,81%,6.00E-32,31.87,68629,NZ_CADCST010000053.1
"Aquimarina muelleri strain KCTC 12285 sequence017, whole genome shotgun sequence",Aquimarina muelleri,132,132,81%,6.00E-32,31.08,116480,NZ_BMWS01000017.1
"Empedobacter tilapiae strain MRS2 contig7, whole genome shotgun sequence",Empedobacter tilapiae,132,132,81%,6.00E-32,30.68,246722,NZ_SRPE01000007.1
"Aquirufa antheringensis strain 103A-SOEBACH NODE_3_length_550647_cov_226.289882, whole genome shotgun sequence",Aquirufa antheringensis,132,132,81%,6.00E-32,29.48,550647,NZ_SEWY01000003.1
"Empedobacter falsenii strain 1681-1 chromosome, complete genome",Empedobacter falsenii,132,132,81%,6.00E-32,30.68,3739606,NZ_CP040908.1
"Muricauda olearia strain Th120 scaffold1, whole genome shotgun sequence",Muricauda olearia,132,132,81%,6.00E-32,31.87,1152475,NZ_ML142907.1
"Capnocytophaga cynodegmi strain G7591 chromosome, complete genome",Capnocytophaga cynodegmi,132,132,81%,6.00E-32,31.47,2640475,NZ_CP022378.1
"Croceitalea dokdonensis DOKDO 023 contig4, whole genome shotgun sequence",Croceitalea dokdonensis DOKDO 023,132,132,81%,6.00E-32,32.27,409630,NZ_LDJX01000004.1
"Flavobacterium ummariense strain DS-12, whole genome shotgun sequence",Flavobacterium ummariense,132,132,81%,6.00E-32,31.47,135887,NZ_FOVI01000007.1
"Solirubrum puertoriconensis strain MC1A Contig_6, whole genome shotgun sequence",Solirubrum puertoriconensis,132,132,81%,7.00E-32,31.35,1549887,NZ_LNAL01000008.1
"Tenacibaculum ovolyticum DSM 18103 H518DRAFT_scaffold00006.6_C, whole genome shotgun sequence",Tenacibaculum ovolyticum DSM 18103,132,132,81%,7.00E-32,31.08,235485,NZ_AUMF01000010.1
"Flavobacterium aquariorum strain IMCC34762 NODE_8_length_275610_cov_87.901228, whole genome shotgun sequence",Flavobacterium aquariorum,132,132,80%,7.00E-32,31.45,275610,NZ_QKXH01000008.1
"Kordia algicida OT-1 1103813601120, whole genome shotgun sequence",Kordia algicida OT-1,132,132,81%,7.00E-32,31.47,5033129,NZ_DS544873.1
"Cellulophaga tyrosinoxydans strain DSM 21164, whole genome shotgun sequence",Cellulophaga tyrosinoxydans,132,132,81%,7.00E-32,31.08,150487,NZ_FWXO01000006.1
"Polaribacter vadi strain LPB0003 chromosome, complete genome",Polaribacter vadi,132,132,81%,7.00E-32,31.08,3809314,NZ_CP017477.1
"Pontibacter roseus DSM 17521 B051DRAFT_scaffold_1.2, whole genome shotgun sequence",Pontibacter roseus DSM 17521,132,224,83%,7.00E-32,30.95,1075384,NZ_KB890762.1
"Cyclobacterium jeungdonense strain KCTC 23150 NODE_1_length_1342289_cov_167.018451, whole genome shotgun sequence",Cyclobacterium jeungdonense,132,132,81%,7.00E-32,29.88,1342289,NZ_WMCD01000001.1
"Psychroflexus sediminis strain DSM 19803, whole genome shotgun sequence",Psychroflexus sediminis,132,132,81%,7.00E-32,31.87,167951,NZ_FNCW01000008.1
"Flavobacterium glaciei strain DSM 19728 Ga0244537_101, whole genome shotgun sequence",Flavobacterium glaciei,132,132,81%,8.00E-32,31.08,410347,NZ_QQBA01000001.1
"Zunongwangia mangrovi strain DSM 24499, whole genome shotgun sequence",Zunongwangia mangrovi,132,132,81%,8.00E-32,31.47,329150,NZ_FOKV01000004.1
"Edaphocola flava strain HME-24 E4A_Scf_5, whole genome shotgun sequence",Edaphocola flava,132,132,81%,8.00E-32,32.27,327324,NZ_SAIQ01000005.1
"Olleya aquimaris strain DSM 24464 LY08DRAFT_scaffold00002.2, whole genome shotgun sequence",Olleya aquimaris,132,132,81%,8.00E-32,31.08,482011,NZ_QLLO01000002.1
"Hymenobacter gummosus strain KCTC 52166 contig_15, whole genome shotgun sequence",Hymenobacter gummosus,132,132,81%,8.00E-32,31.35,180463,NZ_RXOF01000015.1
"Capnocytophaga endodontalis strain ChDC OS43 chromosome, complete genome",Capnocytophaga endodontalis,132,132,81%,8.00E-32,30.28,3412686,NZ_CP022022.1
"Flavobacterium reichenbachii strain LMG 25512 Contig01, whole genome shotgun sequence",Flavobacterium reichenbachii,132,132,81%,8.00E-32,31.47,4284292,NZ_JPRL01000001.1
"Mangrovibacterium marinum strain DSM 28823 Ga0183469_107, whole genome shotgun sequence",Mangrovibacterium marinum,132,132,81%,8.00E-32,31.08,259939,NZ_QAAD01000007.1
"Dokdonia sinensis strain SH27 Scaffold1, whole genome shotgun sequence",Dokdonia sinensis,132,132,81%,8.00E-32,31.47,483439,NZ_REFV01000001.1
"Mesonia aquimarina strain MCCC 1A11700 NODE_1_length_697673_cov_67.916177, whole genome shotgun sequence",Mesonia aquimarina,132,132,81%,8.00E-32,32.27,697673,NZ_RCNV01000001.1
"Maribacter arcticus strain DSM 23546, whole genome shotgun sequence",Maribacter arcticus,132,132,80%,8.00E-32,32.66,415045,NZ_FUYL01000004.1
"Muricauda lutimaris strain KCTC 22173 399, whole genome shotgun sequence",Muricauda lutimaris,132,132,81%,8.00E-32,31.47,174178,NZ_QXFH01000074.1
"Rufibacter immobilis strain MCC P1 NODE_21_length_1709795_cov_245.796951, whole genome shotgun sequence",Rufibacter immobilis,132,221,83%,9.00E-32,29.48,1709883,NZ_RJJE01000017.1
"Tenacibaculum holothuriorum strain S2-2 contig5, whole genome shotgun sequence",Tenacibaculum holothuriorum,132,132,81%,9.00E-32,31.08,349444,NZ_LAPZ01000005.1
"Flaviramulus basaltis strain DSM 18180, whole genome shotgun sequence",Flaviramulus basaltis,132,132,81%,9.00E-32,31.08,671246,NZ_FPKV01000003.1
"Hymenobacter crusticola strain MIMBbqt21 scaffold48, whole genome shotgun sequence",Hymenobacter crusticola,131,131,81%,9.00E-32,31.35,13375,NZ_MTSE01000048.1
"Kriegella aquimaris strain DSM 19886, whole genome shotgun sequence",Kriegella aquimaris,132,132,81%,9.00E-32,31.47,1244864,NZ_FNGV01000001.1
"Maribacter orientalis strain DSM 16471, whole genome shotgun sequence",Maribacter orientalis,131,131,80%,9.00E-32,32.26,99045,NZ_FNZN01000011.1
"Xanthomarina gelatinilytica strain AK20 contig15, whole genome shotgun sequence",Xanthomarina gelatinilytica,131,131,81%,9.00E-32,31.08,199253,NZ_ANLA01000015.1
"Hymenobacter norwichensis DSM 15439 G536DRAFT_scaffold00001.1_C, whole genome shotgun sequence",Hymenobacter norwichensis DSM 15439,131,131,81%,9.00E-32,31.35,1188525,NZ_ATVL01000006.1
