Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Nostoc paludosum FACHB-159 contig52, whole genome shotgun sequence",Nostoc paludosum FACHB-159,111,111,77%,1.00E-25,31.02,47330,NZ_JACJTU010000052.1
"Anabaena sphaerica FACHB-251 contig37, whole genome shotgun sequence",Anabaena sphaerica FACHB-251,111,111,81%,1.00E-25,28.85,21753,NZ_JACJQU010000037.1
"Nostoc foliaceum FACHB-393 contig79, whole genome shotgun sequence",Nostoc foliaceum FACHB-393,110,110,81%,2.00E-25,30.04,24211,NZ_JACJTD010000079.1
"Anabaena minutissima FACHB-250 contig53, whole genome shotgun sequence",Anabaena minutissima FACHB-250,110,110,77%,3.00E-25,30.13,31322,NZ_JACJRG010000053.1
"Nostoc foliaceum FACHB-393 contig119, whole genome shotgun sequence",Nostoc foliaceum FACHB-393,110,110,78%,3.00E-25,30.08,9596,NZ_JACJTD010000119.1
"Anabaena minutissima FACHB-250 contig36, whole genome shotgun sequence",Anabaena minutissima FACHB-250,110,110,76%,3.00E-25,31.09,59533,NZ_JACJRG010000036.1
"Calothrix anomala FACHB-343 contig34, whole genome shotgun sequence",Calothrix anomala FACHB-343,110,110,76%,4.00E-25,30.51,91429,NZ_JACJQG010000034.1
"Phormidium ambiguum IAM M-71 NIES-2119_Scaffold_17, whole genome shotgun sequence",Phormidium ambiguum IAM M-71,109,109,76%,5.00E-25,29.63,154844,NZ_MRCE01000017.1
"Cylindrospermum stagnale PCC 7417 plasmid pCYLST.02, complete sequence",Cylindrospermum stagnale PCC 7417,108,108,77%,8.00E-25,29.88,154332,NC_019744.1
"Hyella patelloides LEGE 07179 isolate 1, whole genome shotgun sequence",Hyella patelloides LEGE 07179,108,108,80%,8.00E-25,30,9623,NZ_LR214373.1
"Nostoc parmelioides FACHB-3921 contig48, whole genome shotgun sequence",Nostoc parmelioides FACHB-3921,108,108,77%,9.00E-25,32.77,45975,NZ_JACJQL010000048.1
"Nostoc commune NIES-4072, whole genome shotgun sequence",Nostoc commune NIES-4072,108,108,81%,1.00E-24,30.68,24461,NZ_BDUD01000005.1
"Sphaerospermopsis kisseleviana NIES-73 plasmid plasmid1 DNA, complete genome",Sphaerospermopsis kisseleviana NIES-73,108,108,77%,2.00E-24,30.86,255152,NZ_AP018315.1
"Pseudanabaena biceps strain O153 map unlocalized plasmid unnamed1 scaffold2_size239714, whole genome shotgun sequence",Pseudanabaena biceps,107,167,82%,3.00E-24,29.3,239714,NZ_JAATWA010000002.1
"Pseudanabaena yagii GIHE-NHR1 1013Pa_7_1, whole genome shotgun sequence",Pseudanabaena yagii GIHE-NHR1,107,107,82%,3.00E-24,29.3,51529,NZ_JAAVJL010000007.1
"Nostoc linckia z6 scaffold49.1, whole genome shotgun sequence",Nostoc linckia z6,107,107,77%,4.00E-24,30.04,62292,NZ_LAHB01000049.1
"Calothrix sp. PCC 6303 plasmid pCAL6303.01, complete sequence",Calothrix sp. PCC 6303,106,106,77%,5.00E-24,30.29,80757,NC_019727.1
"Anabaena minutissima FACHB-250 contig47, whole genome shotgun sequence",Anabaena minutissima FACHB-250,106,156,81%,5.00E-24,28.85,41086,NZ_JACJRG010000047.1
"Nostoc parmelioides FACHB-3921 contig62, whole genome shotgun sequence",Nostoc parmelioides FACHB-3921,106,201,81%,6.00E-24,28.85,34418,NZ_JACJQL010000062.1
Gloeomargarita lithophora Alchichica-D10 chromosome,Gloeomargarita lithophora Alchichica-D10,106,106,83%,6.00E-24,30.68,3049282,NZ_CP017675.1
"Calothrix brevissima NIES-22 plasmid plasmid4 DNA, complete genome",Calothrix brevissima NIES-22,106,106,76%,7.00E-24,29.66,190194,NZ_AP018211.1
"Stanieria cyanosphaera PCC 7437 plasmid pSTA7437.03, complete sequence",Stanieria cyanosphaera PCC 7437,106,106,77%,7.00E-24,30.08,67557,NC_019750.1
"Leptolyngbya ohadii IS1 Scaffold_7, whole genome shotgun sequence",Leptolyngbya ohadii IS1,106,106,79%,8.00E-24,29.44,65858,NZ_NKFP01000005.1
"Trichormus variabilis 0441 plasmid unnamed3, complete sequence",Trichormus variabilis 0441,105,105,77%,8.00E-24,29.71,35762,NZ_CP047245.1
"Fremyella diplosiphon NIES-3275 plasmid plasmid02 DNA, complete genome",Fremyella diplosiphon NIES-3275,105,105,76%,9.00E-24,29.66,194818,NZ_AP018235.1
"Leptolyngbya valderiana BDU 20041 contig00394, whole genome shotgun sequence",Leptolyngbya valderiana BDU 20041,105,105,83%,1.00E-23,28.9,10340,NZ_LSYZ01000394.1
"Calothrix sp. PCC 6303 plasmid pCAL6303.02, complete sequence",Calothrix sp. PCC 6303,105,105,75%,1.00E-23,30.08,56464,NC_019728.1
"Leptolyngbya valderiana BDU 20041 contig00117, whole genome shotgun sequence",Leptolyngbya valderiana BDU 20041,105,105,63%,2.00E-23,35.18,18110,NZ_LSYZ01000117.1
"Calothrix elsteri CCALA 953 scaffold187, whole genome shotgun sequence",Calothrix elsteri CCALA 953,104,104,75%,2.00E-23,29.2,12745,NZ_NTFS01000187.1
"Phormidium tenue FACHB-1052 contig4, whole genome shotgun sequence",Phormidium tenue FACHB-1052,104,104,77%,3.00E-23,30,283729,NZ_JACJQN010000004.1
"Planktothrix agardhii NIVA-CYA 126/8 plasmid pPA115, whole genome shotgun sequence",Planktothrix agardhii NIVA-CYA 126/8,103,103,76%,4.00E-23,28.63,119569,NZ_CM002804.1
"Calothrix parasitica NIES-267 plasmid plasmid1 DNA, complete genome",Calothrix parasitica NIES-267,103,204,77%,4.00E-23,29.22,271562,NZ_AP018228.1
"Calothrix parasitica NIES-267 plasmid plasmid3 DNA, complete genome",Calothrix parasitica NIES-267,103,103,77%,4.00E-23,29.63,75777,NZ_AP018230.1
"Pseudanabaena biceps strain O153 map unlocalized plasmid unnamed2 scaffold3_size297257, whole genome shotgun sequence",Pseudanabaena biceps,103,103,75%,5.00E-23,30.38,297256,NZ_JAATWA010000003.1
"Planktothrix paucivesiculata PCC 9631 isolate BBR_PRJEB10994, whole genome shotgun sequence",Planktothrix paucivesiculata PCC 9631,103,103,76%,5.00E-23,28.63,225693,NZ_LR734992.1
"Phormidium ambiguum IAM M-71 NIES-2119_Scaffold_67, whole genome shotgun sequence",Phormidium ambiguum IAM M-71,103,103,76%,5.00E-23,29.58,22142,NZ_MRCE01000067.1
"Scytonema hofmannii PCC 7110 Scaffold2, whole genome shotgun sequence",Scytonema hofmannii PCC 7110,103,103,81%,6.00E-23,26.48,308050,NZ_KQ976355.1
"Fremyella diplosiphon NIES-3275 plasmid plasmid08 DNA, complete genome",Fremyella diplosiphon NIES-3275,103,103,76%,6.00E-23,29.54,46852,NZ_AP018241.1
"Anabaena cylindrica PCC 7122 plasmid pANACY.02, complete sequence",Anabaena cylindrica PCC 7122,103,103,77%,7.00E-23,28.93,177682,NC_020157.1
"Nostoc paludosum FACHB-159 contig62, whole genome shotgun sequence",Nostoc paludosum FACHB-159,103,103,76%,7.00E-23,29.54,36773,NZ_JACJTU010000062.1
"Stenomitos frigidus ULC18 223, whole genome shotgun sequence",Stenomitos frigidus ULC18,103,103,77%,7.00E-23,32.13,32748,NZ_PVWK01000016.1
"Calothrix parasitica NIES-267 plasmid plasmid2 DNA, complete genome",Calothrix parasitica NIES-267,103,175,81%,7.00E-23,28.81,111662,NZ_AP018229.1
"Lyngbya confervoides BDU141951 Scaffold_03, whole genome shotgun sequence",Lyngbya confervoides BDU141951,102,206,77%,2.00E-22,29.41,5207129,NZ_JTHE02000003.1
"Crinalium epipsammum PCC 9333, complete sequence",Crinalium epipsammum PCC 9333,102,203,79%,2.00E-22,28.05,5315554,NC_019753.1
"Crocosphaera watsonii WH 8501 ctg179, whole genome shotgun sequence",Crocosphaera watsonii WH 8501,101,101,79%,2.00E-22,31.08,9441,NZ_AADV02000169.1
"Aphanothece hegewaldii CCALA 016 NODE_345_length_10212_cov_113.676_ID_75617, whole genome shotgun sequence",Aphanothece hegewaldii CCALA 016,101,101,77%,2.00E-22,27.69,10212,NZ_PXOH01000064.1
"Oscillatoria nigro-viridis PCC 7112 plasmid pOSC7112.01, complete sequence",Oscillatoria nigro-viridis PCC 7112,101,156,80%,3.00E-22,28.81,300164,NC_019763.1
"Kamptonema formosum PCC 6407 Oscil6407scaffold_11, whole genome shotgun sequence",Kamptonema formosum PCC 6407,100,100,77%,5.00E-22,28.16,156931,NZ_KB235908.1
"Aphanothece hegewaldii CCALA 016 NODE_305_length_12106_cov_40.6017_ID_75537, whole genome shotgun sequence",Aphanothece hegewaldii CCALA 016,100,100,77%,7.00E-22,30.33,12106,NZ_PXOH01000057.1
"Trichormus variabilis 0441 plasmid unnamed4, complete sequence",Trichormus variabilis 0441,100,100,78%,8.00E-22,29.96,27054,NZ_CP047246.1
"Nostoc foliaceum FACHB-393 contig99, whole genome shotgun sequence",Nostoc foliaceum FACHB-393,100,100,66%,9.00E-22,33.95,16761,NZ_JACJTD010000099.1
"Calothrix membranacea FACHB-236 contig112, whole genome shotgun sequence",Calothrix membranacea FACHB-236,99.8,99.8,77%,1.00E-21,30.29,22266,NZ_JACJPX010000112.1
"Calothrix brevissima NIES-22 plasmid plasmid5 DNA, complete genome",Calothrix brevissima NIES-22,99.8,99.8,77%,1.00E-21,30.29,57802,NZ_AP018212.1
"Nostoc muscorum FACHB-395 contig163, whole genome shotgun sequence",Nostoc muscorum FACHB-395,99.8,99.8,66%,1.00E-21,33.95,9568,NZ_JACJSF010000163.1
"Nostoc commune NIES-4072, whole genome shotgun sequence",Nostoc commune NIES-4072,99.8,171,77%,1.00E-21,29.39,806781,NZ_BDUD01000002.1
"Nostoc punctiforme PCC 73102 plasmid pNPUN01, complete sequence",Nostoc punctiforme PCC 73102,99,99,76%,2.00E-21,29.39,354564,NC_010631.1
"Nostoc foliaceum FACHB-393 contig120, whole genome shotgun sequence",Nostoc foliaceum FACHB-393,99,99,77%,2.00E-21,29.88,9192,NZ_JACJTD010000120.1
"Calothrix parasitica NIES-267 plasmid plasmid4 DNA, complete genome",Calothrix parasitica NIES-267,99,99,77%,2.00E-21,30.29,64695,NZ_AP018231.1
"Calothrix desertica PCC 7102 Cal7102DRAFT_CDB.3, whole genome shotgun sequence",Calothrix desertica PCC 7102,99,168,81%,2.00E-21,29.88,184277,NZ_VLKB01000004.1
"Nostoc calcicola FACHB-3891 contig43, whole genome shotgun sequence",Nostoc calcicola FACHB-3891,98.6,98.6,77%,3.00E-21,31.4,59009,NZ_JACJRQ010000043.1
"Nodosilinea nodulosa PCC 7104 Lepto7104DRAFT_LPD.2, whole genome shotgun sequence",Nodosilinea nodulosa PCC 7104,98.2,147,77%,4.00E-21,30.4,6098684,NZ_JH976537.1
"Aphanocapsa montana BDHKU210001 NODE_565_length_17343_cov_9.417005, whole genome shotgun sequence",Aphanocapsa montana BDHKU210001,98.2,98.2,77%,4.00E-21,27.16,17343,NZ_JTJD02000066.1
"Scytonema hofmannii PCC 7110 Scaffold3, whole genome shotgun sequence",Scytonema hofmannii PCC 7110,97.8,97.8,77%,6.00E-21,30.29,255281,NZ_KQ976356.1
"Nostoc linckia z6 scaffold70.1, whole genome shotgun sequence",Nostoc linckia z6,97.1,97.1,77%,9.00E-21,29.67,43281,NZ_LAHB01000070.1
"Mastigocoleus testarum BC008 Contig-67, whole genome shotgun sequence",Mastigocoleus testarum BC008,97.1,97.1,76%,9.00E-21,28.99,68866,NZ_LMTZ01000137.1
"Nostoc paludosum FACHB-159 contig41, whole genome shotgun sequence",Nostoc paludosum FACHB-159,97.1,97.1,77%,9.00E-21,30.33,67914,NZ_JACJTU010000041.1
"Gloeothece verrucosa PCC 7822 plasmid Cy782204, complete sequence",Gloeothece verrucosa PCC 7822,97.1,97.1,77%,1.00E-20,28.81,47550,NC_014503.1
"Nostoc parmelioides FACHB-3921 contig71, whole genome shotgun sequence",Nostoc parmelioides FACHB-3921,97.1,97.1,77%,1.00E-20,29.27,29080,NZ_JACJQL010000071.1
"Nostoc sphaeroides strain Kutzing En plasmid p2, complete sequence",Nostoc sphaeroides,96.7,96.7,77%,1.00E-20,29.46,39542,NZ_CP031943.1
"Nostoc paludosum FACHB-159 contig55, whole genome shotgun sequence",Nostoc paludosum FACHB-159,96.3,96.3,77%,2.00E-20,29.67,45428,NZ_JACJTU010000055.1
"Gloeothece citriformis PCC 7424 plasmid pP742403, complete sequence",Gloeothece citriformis PCC 7424,95.9,95.9,77%,2.00E-20,28.1,29239,NC_011730.1
"Nostoc edaphicum CCNP1411 plasmid pNe_1, complete sequence",Nostoc edaphicum CCNP1411,95.9,95.9,77%,2.00E-20,29.05,44503,NZ_CP054693.1
"Cylindrospermum stagnale PCC 7417, complete sequence",Cylindrospermum stagnale PCC 7417,95.5,95.5,77%,3.00E-20,27.69,7003560,NC_019757.1
"Anabaena minutissima FACHB-250 contig82, whole genome shotgun sequence",Anabaena minutissima FACHB-250,95.1,95.1,83%,4.00E-20,28.95,9481,NZ_JACJRG010000082.1
"Calothrix sp. PCC 6303 plasmid pCAL6303.03, complete sequence",Calothrix sp. PCC 6303,95.1,95.1,77%,5.00E-20,29.05,55337,NC_019752.1
"Hassallia byssoidea VB512170 NODE_262_length_16883_cov_37.9912, whole genome shotgun sequence",Hassallia byssoidea VB512170,94.7,94.7,77%,5.00E-20,26.97,16883,NZ_JTCM02000135.1
"Hyella patelloides LEGE 07179 isolate 1, whole genome shotgun sequence",Hyella patelloides LEGE 07179,94.7,94.7,77%,6.00E-20,27.08,7095,NZ_LR214378.1
"Nostoc calcicola FACHB-3891 contig68, whole genome shotgun sequence",Nostoc calcicola FACHB-3891,94.7,94.7,77%,6.00E-20,29.05,31153,NZ_JACJRQ010000068.1
"Nostoc flagelliforme CCNUN1 plasmid pNFSY06, complete sequence",Nostoc flagelliforme CCNUN1,94.7,164,77%,6.00E-20,29.05,239322,NZ_CP024791.1
"Fremyella diplosiphon NIES-3275 plasmid plasmid07 DNA, complete genome",Fremyella diplosiphon NIES-3275,94.4,94.4,76%,7.00E-20,29.92,55884,NZ_AP018240.1
"Nostoc paludosum FACHB-159 contig96, whole genome shotgun sequence",Nostoc paludosum FACHB-159,94.4,94.4,77%,7.00E-20,29.71,14164,NZ_JACJTU010000096.1
"Nostoc calcicola FACHB-3891 contig63, whole genome shotgun sequence",Nostoc calcicola FACHB-3891,94.4,94.4,77%,8.00E-20,27.57,38122,NZ_JACJRQ010000063.1
"Nostoc flagelliforme CCNUN1 plasmid pNFSY01, complete sequence",Nostoc flagelliforme CCNUN1,94.4,94.4,77%,8.00E-20,29.05,28479,NZ_CP024786.1
"Nostoc paludosum FACHB-159 contig81, whole genome shotgun sequence",Nostoc paludosum FACHB-159,94.4,94.4,77%,8.00E-20,29.46,23039,NZ_JACJTU010000081.1
"Nostoc flagelliforme CCNUN1 chromosome, complete genome",Nostoc flagelliforme CCNUN1,94.4,373,77%,8.00E-20,27.57,8363872,NZ_CP024785.1
"Nostoc muscorum FACHB-395 contig75, whole genome shotgun sequence",Nostoc muscorum FACHB-395,94.4,94.4,77%,9.00E-20,28.22,37802,NZ_JACJSF010000075.1
"Gloeothece citriformis PCC 7424 plasmid pP742402, complete sequence",Gloeothece citriformis PCC 7424,94,164,76%,1.00E-19,30.83,197705,NC_011737.1
"Nostoc parmelioides FACHB-3921 contig87, whole genome shotgun sequence",Nostoc parmelioides FACHB-3921,94,94,76%,1.00E-19,30.13,21650,NZ_JACJQL010000087.1
"Fremyella diplosiphon NIES-3275 plasmid plasmid01 DNA, complete genome",Fremyella diplosiphon NIES-3275,93.6,93.6,77%,1.00E-19,28.63,214996,NZ_AP018234.1
"Merismopedia glauca CCAP 1448/3 NODE_347_length_17670_cov_6.84772_ID_49332, whole genome shotgun sequence",Merismopedia glauca CCAP 1448/3,93.6,93.6,77%,1.00E-19,29.67,17670,NZ_PVWJ01000110.1
"Gloeothece citriformis PCC 7424 plasmid pP742401, complete sequence",Gloeothece citriformis PCC 7424,93.6,93.6,80%,1.00E-19,27.45,328635,NC_011738.1
"Trichormus variabilis 0441 plasmid unnamed2, complete sequence",Trichormus variabilis 0441,93.2,93.2,77%,2.00E-19,28.63,293397,NZ_CP047244.1
"Nostoc carneum NIES-2107 plasmid plasmid2 DNA, complete genome",Nostoc carneum NIES-2107,93.2,93.2,77%,2.00E-19,28.63,221468,NZ_AP018182.1
"Pseudanabaena biceps strain O153 map unlocalized plasmid unnamed4 scaffold5_size155855, whole genome shotgun sequence",Pseudanabaena biceps,93.2,93.2,65%,2.00E-19,29.56,155855,NZ_JAATWA010000005.1
"Anabaena minutissima FACHB-250 contig49, whole genome shotgun sequence",Anabaena minutissima FACHB-250,93.2,93.2,76%,2.00E-19,29.51,36296,NZ_JACJRG010000049.1
"Calothrix anomala FACHB-343 contig10, whole genome shotgun sequence",Calothrix anomala FACHB-343,93.2,93.2,77%,2.00E-19,28.63,172575,NZ_JACJQG010000010.1
"Nostoc linckia z6 scaffold63.1, whole genome shotgun sequence",Nostoc linckia z6,93.2,93.2,77%,2.00E-19,28.63,46481,NZ_LAHB01000063.1
"Nostoc parmelioides FACHB-3921 contig51, whole genome shotgun sequence",Nostoc parmelioides FACHB-3921,92.8,92.8,77%,2.00E-19,28.63,42112,NZ_JACJQL010000051.1
"Nostoc spongiaeforme FACHB-130 contig40, whole genome shotgun sequence",Nostoc spongiaeforme FACHB-130,92.8,92.8,77%,2.00E-19,28.63,66017,NZ_JACJTB010000040.1
"Nostoc parmelioides FACHB-3921 contig126, whole genome shotgun sequence",Nostoc parmelioides FACHB-3921,92.8,92.8,77%,3.00E-19,28.63,8630,NZ_JACJQL010000126.1
"Anabaenopsis circularis NIES-21 plasmid plasmid1 DNA, complete genome",Anabaenopsis circularis NIES-21,92.8,92.8,77%,3.00E-19,28.63,214824,NZ_AP018175.1
"Tolypothrix tenuis PCC 7101 plasmid plasmid2 DNA, complete genome",Tolypothrix tenuis PCC 7101,92.8,92.8,77%,3.00E-19,28.63,216164,NZ_AP018250.1
"Nostoc cycadae WK-1, whole genome shotgun sequence",Nostoc cycadae WK-1,92.8,92.8,77%,3.00E-19,28.63,256494,NZ_DF978432.1
"Nostoc foliaceum FACHB-393 contig70, whole genome shotgun sequence",Nostoc foliaceum FACHB-393,92.4,92.4,77%,3.00E-19,27.57,32374,NZ_JACJTD010000070.1
"Calothrix membranacea FACHB-236 contig76, whole genome shotgun sequence",Calothrix membranacea FACHB-236,92.4,92.4,77%,3.00E-19,27.16,39743,NZ_JACJPX010000076.1
"Nostoc foliaceum FACHB-393 contig63, whole genome shotgun sequence",Nostoc foliaceum FACHB-393,92,92,77%,4.00E-19,27.39,36734,NZ_JACJTD010000063.1
"Brasilonema octagenarum UFV-E1 plasmid pBOCT1, complete sequence",Brasilonema octagenarum UFV-E1,92,92,77%,5.00E-19,27.27,251877,NZ_CP030122.1
"Brasilonema sennae CENA114 plasmid pBOCT1, complete sequence",Brasilonema sennae CENA114,92,92,77%,5.00E-19,27.27,252036,NZ_CP030119.1
"Nostoc parmelioides FACHB-3921 contig151, whole genome shotgun sequence",Nostoc parmelioides FACHB-3921,91.7,91.7,77%,5.00E-19,26.75,4606,NZ_JACJQL010000151.1
"Pseudanabaena biceps strain O153 map unlocalized plasmid unnamed5 scaffold6_size87098, whole genome shotgun sequence",Pseudanabaena biceps,91.7,91.7,77%,6.00E-19,27.82,87099,NZ_JAATWA010000006.1
"Nostoc paludosum FACHB-159 contig61, whole genome shotgun sequence",Nostoc paludosum FACHB-159,91.7,91.7,77%,6.00E-19,27.16,36853,NZ_JACJTU010000061.1
"Nostoc paludosum FACHB-159 contig82, whole genome shotgun sequence",Nostoc paludosum FACHB-159,91.7,91.7,77%,6.00E-19,29.05,22174,NZ_JACJTU010000082.1
"Hyella patelloides LEGE 07179 isolate 1, whole genome shotgun sequence",Hyella patelloides LEGE 07179,91.7,91.7,77%,6.00E-19,28,7002,NZ_LR214091.1
"Fremyella diplosiphon NIES-3275 plasmid plasmid05 DNA, complete genome",Fremyella diplosiphon NIES-3275,91.7,182,77%,7.00E-19,27.16,84811,NZ_AP018238.1
"Calothrix brevissima NIES-22 DNA, nearly complete genome",Calothrix brevissima NIES-22,91.7,91.7,77%,7.00E-19,28.22,8527291,NZ_AP018207.1
"Hydrococcus rivularis NIES-593 NIES-593_Scaffold_27, whole genome shotgun sequence",Hydrococcus rivularis NIES-593,91.7,91.7,77%,7.00E-19,28.22,67398,NZ_MRCB01000027.1
"Nostoc spongiaeforme FACHB-130 contig66, whole genome shotgun sequence",Nostoc spongiaeforme FACHB-130,90.9,90.9,77%,1.00E-18,26.97,30216,NZ_JACJTB010000066.1
"Merismopedia glauca CCAP 1448/3 NODE_873_length_6253_cov_6.82642_ID_85884, whole genome shotgun sequence",Merismopedia glauca CCAP 1448/3,90.5,90.5,77%,1.00E-18,27.98,6253,NZ_PVWJ01000193.1
"Nostoc spongiaeforme FACHB-130 contig67, whole genome shotgun sequence",Nostoc spongiaeforme FACHB-130,90.9,90.9,77%,1.00E-18,29.05,29544,NZ_JACJTB010000067.1
"Chlorogloeopsis fritschii PCC 6912 contig00015, whole genome shotgun sequence",Chlorogloeopsis fritschii PCC 6912,90.5,90.5,77%,1.00E-18,26.56,140421,NZ_AJLN01000015.1
"Acaryochloris marina MBIC11017 plasmid pREB1, complete sequence",Acaryochloris marina MBIC11017,90.1,172,77%,2.00E-18,26.74,374161,NC_009926.1
"Nostoc paludosum FACHB-159 contig98, whole genome shotgun sequence",Nostoc paludosum FACHB-159,89.4,89.4,77%,3.00E-18,28.22,13615,NZ_JACJTU010000098.1
"Anabaena cylindrica PCC 7122 plasmid pANACY.04, complete sequence",Anabaena cylindrica PCC 7122,89.4,176,77%,4.00E-18,27.57,97606,NC_019774.1
"Phormidesmis priestleyi ULC007 NODE_77_length_10849_cov_315.529_ID_17869, whole genome shotgun sequence",Phormidesmis priestleyi ULC007,89,89,77%,5.00E-18,29.34,10849,NZ_PVWG01000077.1
"Tolypothrix campylonemoides VB511288 scaffold_007, whole genome shotgun sequence",Tolypothrix campylonemoides VB511288,88.6,88.6,77%,7.00E-18,27.8,263526,NZ_JXCB02000048.1
"Phormidium ambiguum IAM M-71 NIES-2119_Scaffold_40, whole genome shotgun sequence",Phormidium ambiguum IAM M-71,87.8,87.8,77%,1.00E-17,25.73,62600,NZ_MRCE01000040.1
Nodularia spumigena CCY9414 chromosome,Nodularia spumigena CCY9414,87.8,154,81%,1.00E-17,26.75,5462271,NZ_CP007203.1
"Nostoc paludosum FACHB-159 contig84, whole genome shotgun sequence",Nostoc paludosum FACHB-159,87.4,87.4,77%,2.00E-17,26.75,19587,NZ_JACJTU010000084.1
"Anabaena catenula FACHB-362 contig45, whole genome shotgun sequence",Anabaena catenula FACHB-362,85.5,85.5,75%,7.00E-17,27.85,41050,NZ_JACJTQ010000045.1
"Chroococcidiopsis cubana SAG 39.79 sequence151, whole genome shotgun sequence",Chroococcidiopsis cubana SAG 39.79,85.1,85.1,77%,1.00E-16,28.06,9498,NZ_RSCK01000151.1
"Leptolyngbya valderiana BDU 20041 contig00129, whole genome shotgun sequence",Leptolyngbya valderiana BDU 20041,84.3,84.3,81%,2.00E-16,29.53,17055,NZ_LSYZ01000129.1
"Cyanobacterium aponinum PCC 10605 plasmid pCYAN10605.01, complete sequence",Cyanobacterium aponinum PCC 10605,84.3,84.3,82%,2.00E-16,28.52,62874,NC_019777.1
"Crocosphaera subtropica ATCC 51472 Cy51472_Contig180.2_C, whole genome shotgun sequence",Crocosphaera subtropica ATCC 51472,83.6,139,77%,3.00E-16,25.73,429687,NZ_AGJC02000002.1
"Leptolyngbya ohadii IS1 Scaffold_5, whole genome shotgun sequence",Leptolyngbya ohadii IS1,83.2,83.2,63%,4.00E-16,30.1,243519,NZ_NKFP01000003.1
