Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Archangium violaceum Cb vi76 contig00183, whole genome shotgun sequence",Archangium violaceum Cb vi76,48.5,48.5,17%,6.00E-05,58.14,43614,NZ_JPMI01000175.1
"Desulfobulbus mediterraneus DSM 13871 G494DRAFT_scaffold00006.6, whole genome shotgun sequence",Desulfobulbus mediterraneus DSM 13871,48.5,48.5,17%,6.00E-05,58.14,266480,NZ_KE387006.1
"Stigmatella aurantiaca strain DSM 17044, whole genome shotgun sequence",Stigmatella aurantiaca,48.5,48.5,17%,6.00E-05,59.52,374726,NZ_FOAP01000008.1
"Geomonas silvestris strain Red330 sequence02, whole genome shotgun sequence",Geomonas silvestris,48.5,48.5,17%,6.00E-05,60.87,610809,NZ_BLXX01000002.1
"Desulfovibrio aerotolerans strain DSM 16695 NODE_7_length_141980_cov_33.401923, whole genome shotgun sequence",Desulfovibrio aerotolerans,48.5,48.5,17%,6.00E-05,58.14,141980,NZ_WVUD01000007.1
"Geomonas limicola strain Red745 sequence02, whole genome shotgun sequence",Geomonas limicola,48.5,48.5,17%,6.00E-05,60.87,768223,NZ_BLXZ01000002.1
"Desulfovibrio carbinoliphilus subsp. oakridgensis strain FW-101-2B chromosome, whole genome shotgun sequence",Desulfovibrio carbinoliphilus subsp. oakridgensis,48.5,48.5,17%,6.00E-05,58.14,4102695,NZ_CM001368.1
"Nannocystis exedens strain DSM 71 utg4, whole genome shotgun sequence",Nannocystis exedens,48.5,48.5,17%,7.00E-05,60.47,788327,NZ_NETK01000002.1
"Desulfosarcina ovata subsp. sediminis strain 28bB2T chromosome, complete genome",Desulfosarcina ovata subsp. sediminis,48.5,48.5,17%,7.00E-05,53.49,8261151,NZ_AP021876.1
"Desulfonatronovibrio hydrogenovorans DSM 9292 P771DRAFT_scaffold00001.1_C, whole genome shotgun sequence",Desulfonatronovibrio hydrogenovorans DSM 9292,48.5,48.5,17%,7.00E-05,55.81,737157,NZ_JMKT01000008.1
"Desulfopila aestuarii DSM 18488, whole genome shotgun sequence",Desulfopila aestuarii DSM 18488,48.1,48.1,18%,8.00E-05,56.52,60912,NZ_FRFE01000031.1
"Desulfovibrio litoralis DSM 11393, whole genome shotgun sequence",Desulfovibrio litoralis DSM 11393,48.1,48.1,17%,9.00E-05,55.81,85613,NZ_FRDI01000010.1
,,,,,,,,
,,,,,,,,
,,,,,,,,
"		",,,,,,,,
