Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Microcystis wesenbergii FACHB-1317 contig177, whole genome shotgun sequence",Microcystis wesenbergii FACHB-1317,68.2,68.2,83%,2.00E-11,28.29,37193,NZ_JACJQV010000177.1
"Microcystis viridis FACHB-1342 contig28, whole genome shotgun sequence",Microcystis viridis FACHB-1342,68.2,68.2,83%,2.00E-11,28.29,54823,NZ_JACJSV010000028.1
"Microcystis aeruginosa NIES-843, complete sequence",Microcystis aeruginosa NIES-843,68.2,68.2,83%,2.00E-11,28.29,5842795,NC_010296.1
"Fischerella muscicola PCC 7414 contig00100, whole genome shotgun sequence",Fischerella muscicola PCC 7414,67.8,67.8,79%,2.00E-11,30.1,35071,NZ_AJLK01000100.1
"Pleurocapsa sp. PCC 7327, complete sequence",Pleurocapsa sp. PCC 7327,67.8,67.8,79%,2.00E-11,30.61,4986817,NC_019689.1
"Acaryochloris marina MBIC11017, complete sequence",Acaryochloris marina MBIC11017,67.8,67.8,78%,2.00E-11,29.53,6503724,NC_009925.1
"Crocosphaera chwakensis CCY0110 1101676644627, whole genome shotgun sequence",Crocosphaera chwakensis CCY0110,67.4,67.4,79%,2.00E-11,28.14,142523,NZ_AAXW01000010.1
"Nostoc spongiaeforme FACHB-130 contig2, whole genome shotgun sequence",Nostoc spongiaeforme FACHB-130,67.4,67.4,79%,3.00E-11,28.21,406499,NZ_JACJTB010000002.1
"Limnoraphis robusta CS-951 contig185, whole genome shotgun sequence",Limnoraphis robusta CS-951,67,67,79%,3.00E-11,28.72,16018,NZ_LATL02000185.1
"Phormidium ambiguum IAM M-71 NIES-2119_Scaffold_7, whole genome shotgun sequence",Phormidium ambiguum IAM M-71,67,67,79%,4.00E-11,29.59,253514,NZ_MRCE01000007.1
"Crocosphaera subtropica ATCC 51472 Cy51472_Contig181.1_C, whole genome shotgun sequence",Crocosphaera subtropica ATCC 51472,67,67,79%,4.00E-11,28.14,4932779,NZ_AGJC02000001.1
"Microcystis flos-aquae FACHB-1344 contig128, whole genome shotgun sequence",Microcystis flos-aquae FACHB-1344,67,67,83%,4.00E-11,27.8,50280,NZ_JACJSW010000128.1
"Fischerella muscicola PCC 7414 contig00063, whole genome shotgun sequence",Fischerella muscicola PCC 7414,65.9,65.9,48%,8.00E-11,28.81,3189,NZ_AJLK01000063.1
"Aphanothece hegewaldii CCALA 016 NODE_85_length_60383_cov_67.7049_ID_75041, whole genome shotgun sequence",Aphanothece hegewaldii CCALA 016,65.9,65.9,79%,1.00E-10,27.55,60383,NZ_PXOH01000026.1
"Stenomitos frigidus ULC18 60, whole genome shotgun sequence",Stenomitos frigidus ULC18,65.5,65.5,79%,1.00E-10,27.69,153102,NZ_PVWK01000097.1
"Aphanocapsa montana BDHKU210001 NODE_28_length_238988_cov_313.683267, whole genome shotgun sequence",Aphanocapsa montana BDHKU210001,65.5,65.5,78%,1.00E-10,27.6,238988,NZ_JTJD02000002.1
"Gloeobacter violaceus PCC 7421, complete sequence",Gloeobacter violaceus PCC 7421,65.5,65.5,79%,1.00E-10,30.96,4659019,NC_005125.1
"Aphanothece sacrum FPU1, whole genome shotgun sequence",Aphanothece sacrum FPU1,65.1,65.1,82%,2.00E-10,29.21,1186619,NZ_BDQK01000013.1
"Fischerella thermalis strain JSC-11 ctg117, whole genome shotgun sequence",Fischerella thermalis,64.3,64.3,79%,3.00E-10,28.14,444951,NZ_AGIZ01000003.1
"Chamaesiphon minutus PCC 6605, complete sequence",Chamaesiphon minutus PCC 6605,64.3,64.3,50%,3.00E-10,36.51,6284095,NC_019697.1
"Lyngbya aestuarii BL J laest3.contig.31, whole genome shotgun sequence",Lyngbya aestuarii BL J,63.9,63.9,79%,4.00E-10,29.08,70671,NZ_AUZM01000032.1
"Stanieria cyanosphaera PCC 7437 plasmid pSTA7437.01, complete sequence",Stanieria cyanosphaera PCC 7437,63.9,63.9,57%,4.00E-10,29.29,309296,NC_019765.1
"Nostoc carneum NIES-2107 DNA, nearly complete genome",Nostoc carneum NIES-2107,63.5,63.5,79%,5.00E-10,27.04,8352649,NZ_AP018180.1
"Tolypothrix tenuis PCC 7101 DNA, nearly complete genome",Tolypothrix tenuis PCC 7101,63.5,63.5,79%,5.00E-10,27.04,8700819,NZ_AP018248.1
"Calothrix anomala FACHB-343 contig5, whole genome shotgun sequence",Calothrix anomala FACHB-343,63.2,63.2,79%,7.00E-10,28.72,197382,NZ_JACJQG010000005.1
"Calothrix brevissima NIES-22 DNA, nearly complete genome",Calothrix brevissima NIES-22,63.2,63.2,79%,7.00E-10,28.72,8527291,NZ_AP018207.1
"Fremyella diplosiphon NIES-3275 DNA, nearly complete genome",Fremyella diplosiphon NIES-3275,63.2,63.2,79%,7.00E-10,27.04,8894230,NZ_AP018233.1
"Nostoc paludosum FACHB-159 contig48, whole genome shotgun sequence",Nostoc paludosum FACHB-159,63.2,63.2,79%,7.00E-10,28.06,50745,NZ_JACJTU010000048.1
"Calothrix membranacea FACHB-236 contig35, whole genome shotgun sequence",Calothrix membranacea FACHB-236,63.2,63.2,79%,8.00E-10,27.04,90541,NZ_JACJPX010000035.1
"Calothrix elsteri CCALA 953 scaffold46, whole genome shotgun sequence",Calothrix elsteri CCALA 953,62.8,62.8,83%,1.00E-09,28.29,24575,NZ_NTFS01000046.1
"Anabaena sphaerica FACHB-251 contig9, whole genome shotgun sequence",Anabaena sphaerica FACHB-251,62.8,62.8,79%,1.00E-09,26.67,198593,NZ_JACJQU010000009.1
"Nodosilinea nodulosa PCC 7104 Lepto7104DRAFT_LPD.2, whole genome shotgun sequence",Nodosilinea nodulosa PCC 7104,62.8,62.8,79%,1.00E-09,28.21,6098684,NZ_JH976537.1
"Nostoc punctiforme PCC 73102, complete sequence",Nostoc punctiforme PCC 73102,62.4,62.4,79%,1.00E-09,27.55,8234322,NC_010628.1
"Nostoc linckia z6 scaffold33.1, whole genome shotgun sequence",Nostoc linckia z6,62.4,62.4,79%,1.00E-09,27.55,91247,NZ_LAHB01000033.1
"Nostoc muscorum FACHB-395 contig131, whole genome shotgun sequence",Nostoc muscorum FACHB-395,62.4,62.4,79%,1.00E-09,28.06,16946,NZ_JACJSF010000131.1
"Nostoc calcicola FACHB-3891 contig72, whole genome shotgun sequence",Nostoc calcicola FACHB-3891,62.4,62.4,79%,1.00E-09,27.55,27182,NZ_JACJRQ010000072.1
"Anabaena catenula FACHB-362 contig10, whole genome shotgun sequence",Anabaena catenula FACHB-362,62.4,62.4,79%,1.00E-09,27.04,139495,NZ_JACJTQ010000010.1
"Nostoc foliaceum FACHB-393 contig3, whole genome shotgun sequence",Nostoc foliaceum FACHB-393,62,62,79%,2.00E-09,27.69,386319,NZ_JACJTD010000003.1
"Anabaena subtropica FACHB-260 contig18, whole genome shotgun sequence",Anabaena subtropica FACHB-260,61.6,61.6,79%,2.00E-09,27.18,106755,NZ_JACJRF010000018.1
"Chlorogloeopsis fritschii PCC 6912 contig00064, whole genome shotgun sequence",Chlorogloeopsis fritschii PCC 6912,61.6,61.6,79%,2.00E-09,28.72,154844,NZ_AJLN01000063.1
"Fortiea contorta PCC 7126 Mic7126DRAFT_MPQ.3, whole genome shotgun sequence",Fortiea contorta PCC 7126,61.6,61.6,79%,2.00E-09,27.04,5208103,NZ_KB235930.1
"Nostoc edaphicum CCNP1411 chromosome, complete genome",Nostoc edaphicum CCNP1411,61.6,61.6,79%,3.00E-09,28.57,7733505,NZ_CP054698.1
"Richelia sinica FACHB-800 contig48, whole genome shotgun sequence",Richelia sinica FACHB-800,61.2,61.2,79%,3.00E-09,28.06,41392,NZ_JACJTT010000048.1
"Tolypothrix campylonemoides VB511288 scaffold_000, whole genome shotgun sequence",Tolypothrix campylonemoides VB511288,61.2,61.2,79%,3.00E-09,27.55,1728859,NZ_JXCB02000001.1
"Mastigocoleus testarum BC008 Contig-65, whole genome shotgun sequence",Mastigocoleus testarum BC008,60.8,60.8,48%,4.00E-09,33.61,72699,NZ_LMTZ01000135.1
"Calothrix rhizosoleniae SC01 isolate 1, whole genome shotgun sequence",Calothrix rhizosoleniae SC01,60.8,60.8,49%,4.00E-09,33.06,18999,NZ_FYBH01000199.1
"Anabaena minutissima FACHB-250 contig37, whole genome shotgun sequence",Anabaena minutissima FACHB-250,60.8,60.8,79%,4.00E-09,26.15,56529,NZ_JACJRG010000037.1
"Nostoc parmelioides FACHB-3921 contig57, whole genome shotgun sequence",Nostoc parmelioides FACHB-3921,60.8,60.8,79%,5.00E-09,27.18,36591,NZ_JACJQL010000057.1
"Leptolyngbya ohadii IS1 Scaffold_4, whole genome shotgun sequence",Leptolyngbya ohadii IS1,60.5,60.5,49%,5.00E-09,32.23,292274,NZ_NKFP01000007.1
"Anabaena azotica FACHB-119 contig27, whole genome shotgun sequence",Anabaena azotica FACHB-119,60.5,60.5,79%,6.00E-09,27.55,106786,NZ_JACJSG010000027.1
"Gloeobacter kilaueensis JS1, complete sequence",Gloeobacter kilaueensis JS1,60.5,60.5,79%,6.00E-09,30.77,4724791,NC_022600.1
"Thermosynechococcus vulcanus NIES-2134 chromosome, complete genome",Thermosynechococcus vulcanus NIES-2134,60.1,60.1,52%,7.00E-09,31.78,2571271,NZ_AP018202.1
"Thermosynechococcus elongatus BP-1, complete sequence",Thermosynechococcus elongatus BP-1,60.1,60.1,52%,7.00E-09,31.78,2593857,NC_004113.1
"Hassallia byssoidea VB512170 NODE_127_length_32652_cov_30.5507, whole genome shotgun sequence",Hassallia byssoidea VB512170,60.1,60.1,48%,8.00E-09,33.61,32652,NZ_JTCM02000071.1
"Trichormus variabilis 0441 chromosome, complete genome",Trichormus variabilis 0441,59.7,59.7,79%,1.00E-08,26.67,6377767,NZ_CP047242.1
"Phormidesmis priestleyi ULC007 NODE_70_length_17233_cov_305.406_ID_17855, whole genome shotgun sequence",Phormidesmis priestleyi ULC007,59.7,59.7,18%,1.00E-08,60.87,17233,NZ_PVWG01000070.1
"Nostoc sphaeroides strain Kutzing En chromosome, complete genome",Nostoc sphaeroides,58.9,58.9,79%,2.00E-08,26.53,6531820,NZ_CP031941.1
"Calothrix sp. PCC 6303, complete sequence",Calothrix sp. PCC 6303,58.9,58.9,79%,2.00E-08,27.69,6767834,NC_019751.1
"Nostoc paludosum FACHB-159 contig145, whole genome shotgun sequence",Nostoc paludosum FACHB-159,58.5,58.5,81%,2.00E-08,26,3536,NZ_JACJTU010000145.1
"Nostoc commune NIES-4072, whole genome shotgun sequence",Nostoc commune NIES-4072,58.2,58.2,79%,3.00E-08,26.53,7147507,NZ_BDUD01000001.1
"Aphanothece hegewaldii CCALA 016 NODE_286_length_13325_cov_58.72_ID_75493, whole genome shotgun sequence",Aphanothece hegewaldii CCALA 016,56.6,56.6,61%,1.00E-07,31.33,13325,NZ_PXOH01000055.1
"Fischerella muscicola PCC 7414 contig00229, whole genome shotgun sequence",Fischerella muscicola PCC 7414,55.8,55.8,18%,1.00E-07,56.52,822,NZ_AJLK01000229.1
"Crocosphaera watsonii WH 8501 ctg146, whole genome shotgun sequence",Crocosphaera watsonii WH 8501,56.6,56.6,72%,1.00E-07,30.51,8394,NZ_AADV02000176.1
"Brasilonema bromeliae SPC951 NODE_1077_length_27149_cov_5.373035, whole genome shotgun sequence",Brasilonema bromeliae SPC951,56.6,56.6,83%,1.00E-07,27.8,27149,NZ_QMEB01000053.1
"Mastigocladopsis repens PCC 10914 Mas10914DRAFT_scaffold1.1, whole genome shotgun sequence",Mastigocladopsis repens PCC 10914,55.8,55.8,79%,2.00E-07,26.53,6070411,NZ_JH992901.1
Brasilonema sennae CENA114 chromosome,Brasilonema sennae CENA114,54.3,54.3,79%,6.00E-07,26.67,7782641,NZ_CP030118.1
Brasilonema octagenarum UFV-E1 chromosome,Brasilonema octagenarum UFV-E1,54.3,54.3,79%,6.00E-07,26.67,7816330,NZ_CP030121.1
"Planktothrix mougeotii NIVA-CYA 405 scaffold00006, whole genome shotgun sequence",Planktothrix mougeotii NIVA-CYA 405,53.5,53.5,48%,1.00E-06,31.09,68611,NZ_KE734709.1
"Planktothrix prolifica NIVA-CYA 540 scaffold00020, whole genome shotgun sequence",Planktothrix prolifica NIVA-CYA 540,53.5,53.5,48%,1.00E-06,31.09,69313,NZ_KE734721.1
"Planktothrix agardhii NIVA-CYA 126/8 plasmid pPA50, whole genome shotgun sequence",Planktothrix agardhii NIVA-CYA 126/8,53.5,53.5,48%,1.00E-06,31.09,50852,NZ_CM002807.1
"Planktothrix rubescens NIVA-CYA 407 scaffold00003, whole genome shotgun sequence",Planktothrix rubescens NIVA-CYA 407,52.8,52.8,48%,2.00E-06,31.09,110570,NZ_KE734719.1
"Nostoc paludosum FACHB-159 contig130, whole genome shotgun sequence",Nostoc paludosum FACHB-159,52.8,52.8,61%,2.00E-06,27.33,5720,NZ_JACJTU010000130.1
"Planktothrix serta PCC 8927 isolate BBR_PRJEB10992, whole genome shotgun sequence",Planktothrix serta PCC 8927,52.4,52.4,48%,3.00E-06,31.93,22245,NZ_LR734823.1
"Scytonema tolypothrichoides VB-61278 scaffold_000, whole genome shotgun sequence",Scytonema tolypothrichoides VB-61278,52,52,83%,4.00E-06,27.32,1436913,NZ_JXCA02000001.1
"Hyella patelloides LEGE 07179 isolate 1, whole genome shotgun sequence",Hyella patelloides LEGE 07179,51.6,51.6,17%,5.00E-06,55.81,9623,NZ_LR214373.1
"Pseudanabaena yagii GIHE-NHR1 1013Pa_2_1, whole genome shotgun sequence",Pseudanabaena yagii GIHE-NHR1,51.6,51.6,78%,6.00E-06,24.48,724272,NZ_JAAVJL010000002.1
"Calothrix desertica PCC 7102 Cal7102DRAFT_CDB.8, whole genome shotgun sequence",Calothrix desertica PCC 7102,51.2,51.2,18%,6.00E-06,50,2372181,NZ_VLKB01000009.1
"Aliterella atlantica CENA595 contig_14, whole genome shotgun sequence",Aliterella atlantica CENA595,51.2,51.2,48%,8.00E-06,30.25,291564,NZ_JYON01000003.1
"Leptolyngbya valderiana BDU 20041 contig00185, whole genome shotgun sequence",Leptolyngbya valderiana BDU 20041,50.8,50.8,17%,9.00E-06,58.14,14605,NZ_LSYZ01000185.1
"Anabaena cylindrica PCC 7122 plasmid pANACY.02, complete sequence",Anabaena cylindrica PCC 7122,50.4,50.4,18%,1.00E-05,47.83,177682,NC_020157.1
"Sphaerospermopsis kisseleviana NIES-73 plasmid plasmid1 DNA, complete genome",Sphaerospermopsis kisseleviana NIES-73,50.4,50.4,18%,1.00E-05,47.83,255152,NZ_AP018315.1
"Synechococcus lividus PCC 6715 chromosome, complete genome",Synechococcus lividus PCC 6715,50.1,50.1,52%,1.00E-05,33.33,2659739,NZ_CP018092.1
"Myxacorys almedinensis A NODE_17_length_111659_cov_15.383046, whole genome shotgun sequence",Myxacorys almedinensis A,50.1,50.1,17%,2.00E-05,53.49,111659,NZ_WVIE01000017.1
"Cylindrospermum stagnale PCC 7417 plasmid pCYLST.02, complete sequence",Cylindrospermum stagnale PCC 7417,50.1,50.1,18%,2.00E-05,47.83,154332,NC_019744.1
"Nostoc calcicola FACHB-3891 contig88, whole genome shotgun sequence",Nostoc calcicola FACHB-3891,50.1,50.1,61%,2.00E-05,26.67,9162,NZ_JACJRQ010000088.1
"Nostoc linckia z6 scaffold49.1, whole genome shotgun sequence",Nostoc linckia z6,50.1,50.1,18%,2.00E-05,45.65,62292,NZ_LAHB01000049.1
"Nostoc paludosum FACHB-159 contig74, whole genome shotgun sequence",Nostoc paludosum FACHB-159,49.3,49.3,18%,3.00E-05,45.65,25814,NZ_JACJTU010000074.1
"Oscillatoria nigro-viridis PCC 7112 plasmid pOSC7112.01, complete sequence",Oscillatoria nigro-viridis PCC 7112,49.3,49.3,17%,3.00E-05,52.38,300164,NC_019763.1
"Crocosphaera subtropica ATCC 51472 Cy51472_Contig179.3_C, whole genome shotgun sequence",Crocosphaera subtropica ATCC 51472,49.3,49.3,48%,3.00E-05,28.12,39620,NZ_AGJC02000003.1
"Phormidium ambiguum IAM M-71 NIES-2119_Scaffold_76, whole genome shotgun sequence",Phormidium ambiguum IAM M-71,49.3,49.3,48%,3.00E-05,32.5,12291,NZ_MRCE01000076.1
"Calothrix parasitica NIES-267 plasmid plasmid1 DNA, complete genome",Calothrix parasitica NIES-267,49.3,49.3,18%,3.00E-05,45.65,271562,NZ_AP018228.1
"Euhalothece natronophila Z-M001 plasmid pEu4, complete sequence",Euhalothece natronophila Z-M001,49.3,49.3,17%,3.00E-05,51.16,25471,NZ_CP042330.1
"Calothrix parasitica NIES-267 plasmid plasmid3 DNA, complete genome",Calothrix parasitica NIES-267,49.3,49.3,18%,3.00E-05,45.65,75777,NZ_AP018230.1
"Leptolyngbya valderiana BDU 20041 contig00117, whole genome shotgun sequence",Leptolyngbya valderiana BDU 20041,48.9,48.9,17%,4.00E-05,60.47,18110,NZ_LSYZ01000117.1
"Nostoc foliaceum FACHB-393 contig50, whole genome shotgun sequence",Nostoc foliaceum FACHB-393,48.9,48.9,18%,4.00E-05,45.65,49173,NZ_JACJTD010000050.1
"Anabaena minutissima FACHB-250 contig91, whole genome shotgun sequence",Anabaena minutissima FACHB-250,48.5,48.5,18%,5.00E-05,45.65,5450,NZ_JACJRG010000091.1
"Chroococcidiopsis cubana SAG 39.79 sequence020, whole genome shotgun sequence",Chroococcidiopsis cubana SAG 39.79,48.5,48.5,79%,5.00E-05,29.08,101642,NZ_RSCK01000020.1
"Chroococcidiopsis thermalis PCC 7203, complete sequence",Chroococcidiopsis thermalis PCC 7203,48.5,48.5,79%,5.00E-05,29.08,6315792,NC_019695.1
"Pseudanabaena biceps strain O153 map unlocalized plasmid unnamed4 scaffold5_size155855, whole genome shotgun sequence",Pseudanabaena biceps,48.5,48.5,17%,5.00E-05,57.14,155855,NZ_JAATWA010000005.1
"Crinalium epipsammum PCC 9333, complete sequence",Crinalium epipsammum PCC 9333,48.1,48.1,17%,6.00E-05,53.49,5315554,NC_019753.1
"Limnothrix rosea IAM M-220 NIES-208_Scaffold_11, whole genome shotgun sequence",Limnothrix rosea IAM M-220,48.1,48.1,17%,6.00E-05,53.49,101037,NZ_MRBY01000011.1
"Pseudanabaena biceps strain O153 scaffold1_size3970958, whole genome shotgun sequence",Pseudanabaena biceps,48.1,48.1,78%,7.00E-05,23.83,3970957,NZ_JAATWA010000001.1
"Euhalothece natronophila Z-M001 chromosome, complete genome",Euhalothece natronophila Z-M001,48.1,48.1,18%,7.00E-05,53.33,3326959,NZ_CP042326.1
"Nostoc muscorum FACHB-395 contig169, whole genome shotgun sequence",Nostoc muscorum FACHB-395,48.1,48.1,18%,7.00E-05,50,8924,NZ_JACJSF010000169.1
"Stanieria cyanosphaera PCC 7437 plasmid pSTA7437.03, complete sequence",Stanieria cyanosphaera PCC 7437,47.8,47.8,18%,9.00E-05,52.17,67557,NC_019750.1
,,,,,,,,
,,,,,,,,
,,,,,,,,
"		",,,,,,,,
