Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Paraburkholderia bryophila strain LMG 23644 Ga0139076_111, whole genome shotgun sequence",Paraburkholderia bryophila,91.3,91.3,82%,9.00E-19,30.88,184852,NZ_QLTK01000011.1
"Paraburkholderia fynbosensis strain LMG 27177 isolate LMG 27177, whole genome shotgun sequence",Paraburkholderia fynbosensis,91.3,91.3,82%,9.00E-19,30.88,210487,NZ_CADIKI010000015.1
"Paraburkholderia phytofirmans PsJN chromosome 2, complete sequence",Paraburkholderia phytofirmans PsJN,91.3,91.3,82%,9.00E-19,30.88,3625999,NC_010676.1
"Trinickia soli strain LMG 24076 isolate LMG 24076, whole genome shotgun sequence",Trinickia soli,91.3,91.3,82%,9.00E-19,31.37,284610,NZ_CADIKD010000008.1
"Paraburkholderia ginsengiterrae strain DCY85-1 NODE_5, whole genome shotgun sequence",Paraburkholderia ginsengiterrae,91.3,91.3,82%,9.00E-19,30.88,374534,NZ_LXJZ01000209.1
"Paraburkholderia graminis strain PHS1 chromosome PHS1_B, complete sequence",Paraburkholderia graminis,91.3,91.3,82%,9.00E-19,30.88,2982346,NZ_CP024935.1
"Paraburkholderia madseniana strain RP11 NODE_105_length_32569_cov_8.584551, whole genome shotgun sequence",Paraburkholderia madseniana,91.3,91.3,82%,9.00E-19,30.88,32569,NZ_VOSW01000105.1
"Paraburkholderia hayleyella strain BhQS11 2, whole genome shotgun sequence",Paraburkholderia hayleyella,91.3,91.3,82%,9.00E-19,30.88,830561,NZ_QPES01000002.1
"Paraburkholderia aromaticivorans strain BN5 chromosome 2, complete sequence",Paraburkholderia aromaticivorans,91.3,91.3,82%,9.00E-19,30.88,2992211,NZ_CP022990.1
"Paraburkholderia xenovorans LB400 chromosome 2, complete sequence",Paraburkholderia xenovorans LB400,91.3,91.3,82%,9.00E-19,30.88,3363523,NC_007952.1
"Paraburkholderia aspalathi strain LMG 27731, whole genome shotgun sequence",Paraburkholderia aspalathi,91.3,91.3,82%,9.00E-19,30.88,452180,NZ_FPBH01000005.1
"Paraburkholderia sediminicola strain LMG 24238 isolate LMG 24238, whole genome shotgun sequence",Paraburkholderia sediminicola,91.3,91.3,82%,9.00E-19,30.88,1939019,NZ_CADIKC010000001.1
"Paraburkholderia caffeinilytica strain CF1 chromosome 1, complete sequence",Paraburkholderia caffeinilytica,91.3,91.3,82%,9.00E-19,30.88,3619047,NZ_CP031466.1
"Paraburkholderia hospita strain BT03, whole genome shotgun sequence",Paraburkholderia hospita,91.3,91.3,82%,1.00E-18,31.37,4460025,NZ_FUZW01000001.1
"Paraburkholderia dilworthii strain WSM3556 BurW3556DRAFT_scaffold_17.18_C, whole genome shotgun sequence",Paraburkholderia dilworthii,90.9,90.9,82%,1.00E-18,31.37,120798,NZ_AWZT01000019.1
"Paraburkholderia ginsengisoli NBRC 100965, whole genome shotgun sequence",Paraburkholderia ginsengisoli NBRC 100965,90.9,90.9,82%,1.00E-18,30.88,649517,NZ_BBJF01000006.1
"Paraburkholderia insulsa strain LMG 28183 Ga0139079_163, whole genome shotgun sequence",Paraburkholderia insulsa,90.9,90.9,82%,1.00E-18,30.88,8626,NZ_PVZM01000063.1
"Caballeronia sordidicola isolate LMG 22029, whole genome shotgun sequence",Caballeronia sordidicola,90.9,90.9,82%,1.00E-18,29.9,664604,NZ_FCOC02000003.1
"Paraburkholderia dipogonis strain ICMP 19430 tig00000050, whole genome shotgun sequence",Paraburkholderia dipogonis,90.9,90.9,82%,1.00E-18,30.88,3862781,NZ_SNVI01000002.1
"Paraburkholderia fungorum strain FDAARGOS_245 unitig_1_quiver_quiver_pilon, whole genome shotgun sequence",Paraburkholderia fungorum,90.9,90.9,82%,1.00E-18,30.88,3547197,NZ_NBSN01000004.1
"Paraburkholderia agricolaris strain BaQS159, whole genome shotgun sequence",Paraburkholderia agricolaris,90.9,90.9,82%,1.00E-18,30.88,3904454,NZ_QPER01000002.1
"Sulfuriferula nivalis strain SGTM plasmid SGTM_pl1, complete sequence",Sulfuriferula nivalis,90.9,90.9,67%,1.00E-18,35.37,45416,NZ_AP021882.1
"Paraburkholderia sartisoli strain LMG 24000, whole genome shotgun sequence",Paraburkholderia sartisoli,90.9,90.9,82%,1.00E-18,30.88,443151,NZ_FNRQ01000006.1
"Paraburkholderia phosphatilytica strain 7QSK02 scaffold42, whole genome shotgun sequence",Paraburkholderia phosphatilytica,90.9,90.9,82%,1.00E-18,30.39,62424,NZ_QQOA01000042.1
"Caballeronia ptereochthonis isolate LMG 29326, whole genome shotgun sequence",Caballeronia ptereochthonis,90.5,90.5,72%,1.00E-18,36.36,161951,NZ_FCOB02000021.1
"Paraburkholderia caledonica strain 376MFSha3.1 H281DRAFT_scaffold00006.6, whole genome shotgun sequence",Paraburkholderia caledonica,90.5,90.5,82%,1.00E-18,30.88,440891,NZ_KB911039.1
"Paraburkholderia acidophila strain ATCC 31433 chromosome 2, complete sequence",Paraburkholderia acidophila,90.5,90.5,82%,2.00E-18,30.39,3308659,NZ_CP020738.1
"Paraburkholderia lycopersici strain TNe-862, whole genome shotgun sequence",Paraburkholderia lycopersici,90.5,90.5,82%,2.00E-18,30.88,281588,NZ_FMYQ01000004.1
"Paraburkholderia humisilvae strain LMG 29542 isolate LMG 29542, whole genome shotgun sequence",Paraburkholderia humisilvae,90.5,90.5,82%,2.00E-18,30.88,220334,NZ_CADIKH010000011.1
"Burkholderia stagnalis strain MSMB735WGS chromosome 2, complete sequence",Burkholderia stagnalis,90.5,90.5,82%,2.00E-18,30.39,3001569,NZ_CP013461.1
"Comamonas composti DSM 21721 G486DRAFT_scaffold00008.8_C, whole genome shotgun sequence",Comamonas composti DSM 21721,90.5,90.5,72%,2.00E-18,35.8,229148,NZ_AUCQ01000012.1
"Burkholderia pseudomultivorans strain BCC1191, whole genome shotgun sequence",Burkholderia pseudomultivorans,90.5,90.5,82%,2.00E-18,30.39,226936,NZ_CADFDQ010000012.1
"Paraburkholderia tropica strain IAC135 chromosome B, complete sequence",Paraburkholderia tropica,90.1,90.1,82%,2.00E-18,30.88,1937775,NZ_CP049135.1
"Paraburkholderia acidipaludis NBRC 101816, whole genome shotgun sequence",Paraburkholderia acidipaludis NBRC 101816,90.1,90.1,82%,2.00E-18,30.88,130865,NZ_BAXZ01000022.1
"Paraburkholderia mimosarum LMG 23256 = NBRC 106338 strain LMG 23256 A19UDRAFT_scaffold_0.1_C, whole genome shotgun sequence",Paraburkholderia mimosarum LMG 23256 = NBRC 106338,90.1,90.1,82%,2.00E-18,30.88,518971,NZ_AXAN01000001.1
"Burkholderia ubonensis strain MSMB2035 chromosome 2, complete sequence",Burkholderia ubonensis,90.1,90.1,82%,2.00E-18,30.39,3000610,NZ_CP013416.1
"Paraburkholderia bannensis NBRC 103871, whole genome shotgun sequence",Paraburkholderia bannensis NBRC 103871,90.1,90.1,82%,2.00E-18,30.88,54456,NZ_BAYA01000038.1
"Paraburkholderia caballeronis strain TNe-841, whole genome shotgun sequence",Paraburkholderia caballeronis,90.1,90.1,82%,2.00E-18,30.88,2317448,NZ_FNSR01000002.1
"Burkholderia latens strain BCC1625, whole genome shotgun sequence",Burkholderia latens,90.1,90.1,82%,2.00E-18,29.9,571053,NZ_CADFCV010000004.1
"Paraburkholderia rhizosphaerae strain LMG 29544 Ga0139080_101, whole genome shotgun sequence",Paraburkholderia rhizosphaerae,90.1,90.1,82%,2.00E-18,30.88,502491,NZ_SORE01000001.1
"Paraburkholderia heleia NBRC 101817, whole genome shotgun sequence",Paraburkholderia heleia NBRC 101817,90.1,90.1,82%,2.00E-18,30.88,53594,NZ_BBJH01000058.1
"Paraburkholderia guartelaensis strain CNPSo 3008 scaffold22.1, whole genome shotgun sequence",Paraburkholderia guartelaensis,90.1,90.1,82%,2.00E-18,30.88,148993,NZ_SMOD01000022.1
"Paraburkholderia silvatlantica strain SRCL-318 Ga0215860_102, whole genome shotgun sequence",Paraburkholderia silvatlantica,90.1,90.1,82%,2.00E-18,30.88,381821,NZ_QJSQ01000002.1
"Caballeronia mineralivorans PML1(12) contig00093, whole genome shotgun sequence",Caballeronia mineralivorans PML1(12),90.1,90.1,82%,2.00E-18,29.41,100846,NZ_AEJF01000091.1
"Thiobacillus denitrificans DSM 12475 B059DRAFT_scaffold_0.1_C, whole genome shotgun sequence",Thiobacillus denitrificans DSM 12475,90.1,90.1,67%,2.00E-18,38.41,458174,NZ_AQWL01000001.1
"Paraburkholderia nodosa DSM 21604 A3CWDRAFT_scaffold_2.3_C, whole genome shotgun sequence",Paraburkholderia nodosa DSM 21604,90.1,90.1,82%,2.00E-18,30.88,423322,NZ_JAFA01000003.1
"Burkholderia anthina isolate LMG 20980, whole genome shotgun sequence",Burkholderia anthina,89.7,89.7,82%,2.00E-18,29.9,508234,NZ_CABVLY010000002.1
"Burkholderia paludis isolate LMG 30113, whole genome shotgun sequence",Burkholderia paludis,89.7,89.7,82%,2.00E-18,29.9,187831,NZ_CABVQD010000011.1
"Caballeronia udeis isolate LMG 27134, whole genome shotgun sequence",Caballeronia udeis,89.7,89.7,82%,3.00E-18,29.41,144713,NZ_FCOK02000014.1
"Paraburkholderia eburnea strain LMG 29537 Ga0139077_128, whole genome shotgun sequence",Paraburkholderia eburnea,89.7,89.7,82%,3.00E-18,30.88,65406,NZ_PVUA01000028.1
"Burkholderia metallica strain FL-6-5-30-S1-D7 chromosome 2, complete sequence",Burkholderia metallica,89.7,89.7,82%,3.00E-18,29.9,2967116,NZ_CP013403.1
Burkholderia contaminans strain CH-1,Burkholderia contaminans,89.7,89.7,82%,3.00E-18,29.9,3247482,NZ_AP018357.1
"Paraburkholderia susongensis strain LMG 29540, whole genome shotgun sequence",Paraburkholderia susongensis,89.7,89.7,82%,3.00E-18,30.39,207842,NZ_FXAT01000011.1
"Paraburkholderia solisilvae strain LMG 29739 isolate LMG 29739, whole genome shotgun sequence",Paraburkholderia solisilvae,89.7,89.7,82%,3.00E-18,30.88,301947,NZ_CADIKF010000002.1
"Burkholderia arboris isolate LMG 24066, whole genome shotgun sequence",Burkholderia arboris,89.7,89.7,82%,3.00E-18,29.9,378843,NZ_CABVPX010000003.1
"Burkholderia reimsis strain BE51 NODE_2_length_398693_cov_42.4031, whole genome shotgun sequence",Burkholderia reimsis,89.7,89.7,82%,3.00E-18,29.9,398693,NZ_QMFZ01000002.1
"Burkholderia lata strain BCC0174, whole genome shotgun sequence",Burkholderia lata,89.7,89.7,82%,3.00E-18,29.9,1023694,NZ_CADFCT010000003.1
"Burkholderia cepacia strain BC16 chromosome 2, complete sequence",Burkholderia cepacia,89.7,89.7,82%,3.00E-18,29.9,3430130,NZ_CP045236.1
"Burkholderia singularis strain TSV85 TSV85_28, whole genome shotgun sequence",Burkholderia singularis,89.7,89.7,82%,3.00E-18,29.9,94724,NZ_LOWA01000020.1
"Burkholderia vietnamiensis strain FL-2-2-30-S1-D0 FL-2-2-30-S1-D0_33, whole genome shotgun sequence",Burkholderia vietnamiensis,89.7,89.7,82%,3.00E-18,29.9,185366,NZ_LOWI01000026.1
"Burkholderia dolosa AU0158 chromosome 2, complete sequence",Burkholderia dolosa AU0158,89.7,89.7,82%,3.00E-18,29.9,2168075,NZ_CP009793.1
"Burkholderia pyrrocinia strain DSM 10685 chromosome 2, complete sequence",Burkholderia pyrrocinia,89.7,89.7,82%,3.00E-18,29.9,3214754,NZ_CP011504.1
"Burkholderia stabilis isolate E chromosome II, complete sequence",Burkholderia stabilis,89.7,89.7,82%,3.00E-18,29.9,3499265,NZ_LR025743.1
"Paraburkholderia oxyphila NBRC 105797, whole genome shotgun sequence",Paraburkholderia oxyphila NBRC 105797,89.7,89.7,82%,3.00E-18,30.39,133030,NZ_BAYD01000019.1
"Burkholderia diffusa strain LMG 29043, whole genome shotgun sequence",Burkholderia diffusa,89.7,89.7,82%,3.00E-18,29.9,344934,NZ_CADEVI010000004.1
"Burkholderia ambifaria strain BCC1065, whole genome shotgun sequence",Burkholderia ambifaria,89.7,89.7,82%,3.00E-18,29.9,1683231,NZ_CADERN010000001.1
Burkholderia oklahomensis C6786 chromosome II,Burkholderia oklahomensis C6786,89.7,89.7,82%,3.00E-18,29.41,3002987,NZ_CP009556.1
"Acidovorax temperans strain DSM 7270 Ga0242573_11, whole genome shotgun sequence",Acidovorax temperans,89.4,177,72%,3.00E-18,35.23,1718268,NZ_VFPV01000001.1
"Paraburkholderia youngii strain JPY169 contig_1, whole genome shotgun sequence",Paraburkholderia youngii,89.4,139,82%,4.00E-18,30.39,6823646,NZ_JAALDK010000001.1
"Burkholderia puraquae strain LMG 29660 isolate LMG 29660, whole genome shotgun sequence",Burkholderia puraquae,89.4,89.4,82%,4.00E-18,29.9,728758,NZ_CADIKG010000002.1
"Burkholderia seminalis strain FL-5-4-10-S1-D7 chromosome 2, complete sequence",Burkholderia seminalis,89.4,89.4,82%,4.00E-18,29.9,3050136,NZ_CP013400.1
"Burkholderia cenocepacia strain MSMB384WGS chromosome 2, complete sequence",Burkholderia cenocepacia,89.4,89.4,82%,4.00E-18,29.9,3069864,NZ_CP013452.1
"Cupriavidus basilensis strain DSM 11853 chromosome 2, complete sequence",Cupriavidus basilensis,89.4,89.4,72%,4.00E-18,32.02,3303026,NZ_CP062804.1
"Trinickia caryophylli strain DSM 50341 000001F_arrow, whole genome shotgun sequence",Trinickia caryophylli,89.4,89.4,82%,4.00E-18,29.9,2294431,NZ_VJZF01000003.1
"Burkholderia multivorans ATCC BAA-247 chromosome 2, complete sequence",Burkholderia multivorans ATCC BAA-247,89.4,89.4,82%,4.00E-18,29.9,2344193,NZ_CP009831.1
"Burkholderia humptydooensis strain MSMB122 contig00040, whole genome shotgun sequence",Burkholderia humptydooensis,89.4,89.4,82%,4.00E-18,29.41,176984,NZ_JAVA01000036.1
"Burkholderia thailandensis E264 chromosome II, complete sequence",Burkholderia thailandensis E264,89.4,89.4,82%,4.00E-18,29.41,2914771,NC_007650.1
"Burkholderia novacaledonica isolate LMG 28615T, whole genome shotgun sequence",Burkholderia novacaledonica,89.4,89.4,82%,4.00E-18,30.39,177408,NZ_OGTP01000011.1
"Paraburkholderia ferrariae NBRC 106233, whole genome shotgun sequence",Paraburkholderia ferrariae NBRC 106233,89.4,89.4,82%,4.00E-18,30.39,252130,NZ_BAYB01000018.1
"Burkholderia territorii strain MSMB1842 MSMB1842_41, whole genome shotgun sequence",Burkholderia territorii,89.4,89.4,82%,4.00E-18,29.9,332354,NZ_LOYT01000035.1
"Oryzisolibacter propanilivorax strain EPL6, whole genome shotgun sequence",Oryzisolibacter propanilivorax,89,89,72%,4.00E-18,36.36,156937,NZ_FNHP01000007.1
"Trinickia symbiotica strain JPY 581 NODE_13_length_201180_cov_57.4335, whole genome shotgun sequence",Trinickia symbiotica,89,89,82%,5.00E-18,29.9,201180,NZ_PNYC01000013.1
"Pusillimonas noertemannii strain DSM 10065 scaffold_1, whole genome shotgun sequence",Pusillimonas noertemannii,89,89,71%,5.00E-18,37.14,881362,NZ_JACCEX010000002.1
"Hydrogenophaga intermedia NBRC 102510, whole genome shotgun sequence",Hydrogenophaga intermedia NBRC 102510,89,89,72%,5.00E-18,35.8,100914,NZ_BCTI01000016.1
"Thauera linaloolentis 47Lol = DSM 12138 Q393DRAFT_scaffold00005.5_C, whole genome shotgun sequence",Thauera linaloolentis 47Lol = DSM 12138,89,89,72%,5.00E-18,36.36,249660,NZ_JHYR01000006.1
"Paraburkholderia megapolitana strain LMG 23650, whole genome shotgun sequence",Paraburkholderia megapolitana,89,89,82%,5.00E-18,29.9,713925,NZ_FOQU01000004.1
"Paraburkholderia caffeinitolerans strain LMG 28688 isolate LMG 28688, whole genome shotgun sequence",Paraburkholderia caffeinitolerans,89,89,82%,6.00E-18,29.9,52299,NZ_CADIKL010000051.1
"Paraburkholderia sacchari strain LMG 19450 ctg_2, whole genome shotgun sequence",Paraburkholderia sacchari,89,89,82%,6.00E-18,29.41,1524358,NZ_JTDB02000001.1
"Burkholderia plantarii strain PG1 chromosome 2, complete sequence",Burkholderia plantarii,89,89,82%,6.00E-18,29.9,3732771,NZ_CP002581.1
"Burkholderia glumae strain 257sh-1 chromosome 2, complete sequence",Burkholderia glumae,88.6,88.6,82%,6.00E-18,29.9,2763738,NZ_CP035901.1
"Pseudorhodoferax aquiterrae strain KCTC 23314 sequence02, whole genome shotgun sequence",Pseudorhodoferax aquiterrae,88.6,88.6,72%,6.00E-18,36.93,564868,NZ_BMYK01000002.1
"Diaphorobacter aerolatus strain KACC 16536 chromosome, complete genome",Diaphorobacter aerolatus,88.6,227,72%,6.00E-18,36.93,4948189,NZ_CP060783.1
"Oryzisolibacter propanilivorax strain EPL6, whole genome shotgun sequence",Oryzisolibacter propanilivorax,88.6,88.6,72%,7.00E-18,35.8,147167,NZ_FNHP01000009.1
