Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Raineya orbicola strain SPSPC-11 Contig0024, whole genome shotgun sequence",Raineya orbicola,54.7,54.7,17%,4.00E-06,62.79,58250,NZ_NKXO01000024.1
"Flammeovirga kamogawensis strain DSM 26273 Ga0310462_24, whole genome shotgun sequence",Flammeovirga kamogawensis,53.9,53.9,18%,6.00E-06,56.52,100632,NZ_JACHGS010000024.1
"Flammeovirga pectinis strain L12M1 chromosome 1, complete sequence",Flammeovirga pectinis,53.9,53.9,18%,6.00E-06,56.52,5207776,NZ_CP034562.1
"Pontibacter diazotrophicus strain H4X Scaffold3_1, whole genome shotgun sequence",Pontibacter diazotrophicus,53.1,53.1,17%,1.00E-05,65.12,384439,NZ_QRGR01000004.1
"Mucilaginibacter limnophilus strain YBJ-36 NODE_1_length_1034707_cov_102, whole genome shotgun sequence",Mucilaginibacter limnophilus,53.1,53.1,18%,1.00E-05,55.56,1034707,NZ_SACK01000001.1
"Pontibacter ummariensis strain NKM1, whole genome shotgun sequence",Pontibacter ummariensis,53.1,53.1,17%,1.00E-05,65.12,216051,NZ_FZOQ01000008.1
"Pontibacter beigongshangensis strain T6-1 3, whole genome shotgun sequence",Pontibacter beigongshangensis,53.1,53.1,17%,1.00E-05,65.12,320104,NZ_VFSD01000003.1
"Pontibacter oryzae strain KIRAN contig2, whole genome shotgun sequence",Pontibacter oryzae,53.1,53.1,17%,1.00E-05,65.12,891119,NZ_QWGE01000002.1
"Pontibacter korlensis strain X14-1T chromosome, complete genome",Pontibacter korlensis,53.1,53.1,17%,1.00E-05,65.12,5462537,NZ_CP009621.1
"Pontibacter actiniarum strain DSM 19842 chromosome, complete genome",Pontibacter actiniarum,53.1,53.1,17%,1.00E-05,65.12,4770770,NZ_CP021235.1
"Pontibacter ramchanderi strain LP43 Ga0116985_106, whole genome shotgun sequence",Pontibacter ramchanderi,53.1,53.1,17%,1.00E-05,65.12,58921,NZ_PJMU01000006.1
"Pontibacter indicus strain LP100, whole genome shotgun sequence",Pontibacter indicus,53.1,53.1,17%,1.00E-05,65.12,2015371,NZ_FTPP01000001.1
"Pontibacter virosus strain DSM 100231 Ga0215717_120, whole genome shotgun sequence",Pontibacter virosus,53.1,53.1,17%,1.00E-05,65.12,78539,NZ_QEKI01000020.1
"Thermonema rossianum DSM 10300 K384DRAFT_scaffold00006.6_C, whole genome shotgun sequence",Thermonema rossianum DSM 10300,53.1,53.1,17%,1.00E-05,60.47,196246,NZ_AUGC01000007.1
"Pontibacter amylolyticus strain CGMCC 1.12749 sequence07, whole genome shotgun sequence",Pontibacter amylolyticus,53.1,53.1,17%,1.00E-05,65.12,268000,NZ_BMFP01000007.1
"Pontibacter chinhatensis strain LP51, whole genome shotgun sequence",Pontibacter chinhatensis,53.1,53.1,17%,1.00E-05,65.12,1280063,NZ_FOOT01000001.1
"Pontibacter mucosus strain DSM 100162 Ga0183470_111, whole genome shotgun sequence",Pontibacter mucosus,52.8,52.8,17%,1.00E-05,65.12,188904,NZ_QBKI01000011.1
"Botryobacter ruber strain SYSU D60016 SYSU_D60016_Contig5, whole genome shotgun sequence",Botryobacter ruber,52.8,52.8,17%,1.00E-05,65.12,31222,NZ_QCZK02000005.1
"Pontibacter russatus strain BT326 chromosome, complete genome",Pontibacter russatus,52.8,52.8,17%,1.00E-05,65.12,4965849,NZ_CP047984.1
"Thermonema lapsum strain DSM 5718 Ga0373292_01, whole genome shotgun sequence",Thermonema lapsum,52.8,52.8,17%,1.00E-05,60.47,1231749,NZ_JAASRN010000001.1
"Pontibacter akesuensis strain AKS 1T chromosome, complete genome",Pontibacter akesuensis,52.8,52.8,17%,1.00E-05,65.12,4713421,NZ_CP014766.1
"Pontibacter lucknowensis strain DM9, whole genome shotgun sequence",Pontibacter lucknowensis,52.8,52.8,17%,1.00E-05,65.12,426254,NZ_FTNM01000006.1
"Duncaniella muris strain DSM 103720 seq6, whole genome shotgun sequence",Duncaniella muris,52.8,52.8,17%,2.00E-05,58.14,109279,NZ_PUEC01000006.1
"Paludibacter jiangxiensis strain NM7, whole genome shotgun sequence",Paludibacter jiangxiensis,52.8,52.8,17%,2.00E-05,62.79,1115753,NZ_BDCR01000004.1
"Pontibacter pudoricolor strain BT214 chromosome, complete genome",Pontibacter pudoricolor,52.8,52.8,17%,2.00E-05,65.12,4344619,NZ_CP048106.1
"Pontibacter roseus DSM 17521 B051DRAFT_scaffold_1.2, whole genome shotgun sequence",Pontibacter roseus DSM 17521,52.4,52.4,17%,2.00E-05,65.12,1075384,NZ_KB890762.1
Duncaniella dubosii strain H5 chromosome,Duncaniella dubosii,52.4,52.4,17%,2.00E-05,58.14,3598157,NZ_CP039396.1
"Rufibacter ruber strain CCM 8646 contig_2, whole genome shotgun sequence",Rufibacter ruber,52.4,52.4,17%,2.00E-05,65.12,172723,NZ_LRMM01000002.1
"Rufibacter quisquiliarum strain DSM 29854 Ga0373294_10, whole genome shotgun sequence",Rufibacter quisquiliarum,52.4,52.4,17%,2.00E-05,65.12,190810,NZ_JACJIQ010000010.1
"Nibribacter ruber strain BT10 chromosome, complete genome",Nibribacter ruber,52.4,52.4,17%,2.00E-05,65.12,4352178,NZ_CP047897.1
"Adhaeribacter aquaticus DSM 16391 AdhaqDRAFT_Scaffold1.4, whole genome shotgun sequence",Adhaeribacter aquaticus DSM 16391,52.4,52.4,17%,2.00E-05,65.12,4833585,NZ_KI421517.1
"Pedobacter westerhofensis strain DSM 19036, whole genome shotgun sequence",Pedobacter westerhofensis,52.4,52.4,18%,2.00E-05,57.78,665894,NZ_FXTN01000001.1
"Adhaeribacter pallidiroseus strain HMF7616 contig00001, whole genome shotgun sequence",Adhaeribacter pallidiroseus,52.4,52.4,17%,2.00E-05,65.12,6256781,NZ_QASA01000001.1
"Adhaeribacter swui strain KCTC 52873 chromosome, complete genome",Adhaeribacter swui,52.4,52.4,17%,2.00E-05,65.12,5968113,NZ_CP055156.1
"Adhaeribacter aerolatus strain NBRC 106133 sequence46, whole genome shotgun sequence",Adhaeribacter aerolatus,52.4,52.4,17%,2.00E-05,65.12,62648,NZ_BJYS01000046.1
"Duncaniella freteri strain TLL-A3 contig2, whole genome shotgun sequence",Duncaniella freteri,52,52,17%,2.00E-05,58.14,1120360,NZ_SJSA01000002.1
"Adhaeribacter arboris strain HMF7605 contig00001, whole genome shotgun sequence",Adhaeribacter arboris,52,52,17%,2.00E-05,65.12,7038675,NZ_PYFT01000001.1
"Cytophaga hutchinsonii ATCC 33406, complete sequence",Cytophaga hutchinsonii ATCC 33406,52,52,17%,2.00E-05,60.47,4433218,NC_008255.1
"Adhaeribacter radiodurans strain KUDC8001 chromosome, complete genome",Adhaeribacter radiodurans,52,52,17%,3.00E-05,65.12,6799362,NZ_CP055153.1
"Rufibacter glacialis strain MDT1-10-3 NODE_3, whole genome shotgun sequence",Rufibacter glacialis,52,52,17%,3.00E-05,65.12,856613,NZ_VKKZ01000020.1
"Larkinella soli strain MIMbqt9 contig3, whole genome shotgun sequence",Larkinella soli,52,52,18%,3.00E-05,43.48,468469,NZ_QTJY01000003.1
"Cytophaga aurantiaca DSM 3654 A3EEDRAFT_scaffold_12.13, whole genome shotgun sequence",Cytophaga aurantiaca DSM 3654,52,52,17%,3.00E-05,60.47,127864,NZ_KB903624.1
"Lewinella agarilytica strain DSM 24740, whole genome shotgun sequence",Lewinella agarilytica,52,52,17%,3.00E-05,65.12,212673,NZ_FOFB01000009.1
"Hymenobacter persicinus strain 1-3-3-3 scf7180000000493, whole genome shotgun sequence",Hymenobacter persicinus,52,52,17%,3.00E-05,65.12,46009,NZ_SEWE01000040.1
"Lewinella persica DSM 23188 B036DRAFT_scaffold_25.26, whole genome shotgun sequence",Lewinella persica DSM 23188,52,52,17%,3.00E-05,65.12,111943,NZ_KB890431.1
"Marinilabilia rubra strain WTE16 Scaffold4, whole genome shotgun sequence",Marinilabilia rubra,52,52,81%,3.00E-05,24.24,341335,NZ_QEWP01000004.1
"Hymenobacter cavernae strain CGMCC 1.15197 sequence01, whole genome shotgun sequence",Hymenobacter cavernae,52,52,17%,3.00E-05,65.12,1042116,NZ_BMHT01000001.1
"Hymenobacter chitinivorans DSM 11115 Ga0180960_15, whole genome shotgun sequence",Hymenobacter chitinivorans DSM 11115,52,52,17%,3.00E-05,65.12,338420,NZ_PGFA01000005.1
"Hymenobacter gelipurpurascens strain DSM 11116, whole genome shotgun sequence",Hymenobacter gelipurpurascens,52,52,17%,3.00E-05,65.12,1514249,NZ_FYEW01000002.1
"Longibacter salinarum strain KCTC 52045 Longibacter_salinarum_contig_00002, whole genome shotgun sequence",Longibacter salinarum,52,52,17%,3.00E-05,60.47,759876,NZ_PDEQ01000002.1
"Rufibacter roseus strain CCM 8621 contig_2, whole genome shotgun sequence",Rufibacter roseus,51.6,51.6,17%,3.00E-05,65.12,520705,NZ_LRML01000002.1
"Hymenobacter crusticola strain MIMBbqt21 scaffold48, whole genome shotgun sequence",Hymenobacter crusticola,51.6,51.6,17%,3.00E-05,65.12,13375,NZ_MTSE01000048.1
"Marinoscillum furvescens DSM 4134 Ga0215637_115, whole genome shotgun sequence",Marinoscillum furvescens DSM 4134,51.6,51.6,17%,3.00E-05,60.47,176598,NZ_QREG01000015.1
"Pedobacter nutrimenti strain DSM 27372 Ga0070246_106, whole genome shotgun sequence",Pedobacter nutrimenti,51.6,51.6,18%,3.00E-05,53.33,349020,NZ_QKLU01000006.1
"Hymenobacter norwichensis DSM 15439 G536DRAFT_scaffold00001.1_C, whole genome shotgun sequence",Hymenobacter norwichensis DSM 15439,51.6,51.6,17%,3.00E-05,65.12,1188525,NZ_ATVL01000006.1
"Hymenobacter elongatus strain JCM 17223 NODE_25_length_78463_cov_31.879493, whole genome shotgun sequence",Hymenobacter elongatus,51.6,51.6,17%,3.00E-05,65.12,78463,NZ_SRLD01000025.1
"Lewinella lacunae strain KCTC 42187 1293_49803_8967860_35+1073, whole genome shotgun sequence",Lewinella lacunae,51.6,51.6,17%,3.00E-05,65.12,49803,NZ_JACSIT010000030.1
"Rufibacter immobilis strain MCC P1 NODE_21_length_1709795_cov_245.796951, whole genome shotgun sequence",Rufibacter immobilis,51.6,51.6,17%,3.00E-05,65.12,1709883,NZ_RJJE01000017.1
"Rufibacter latericius strain R-22-1 c-1 NODE_31_length_442211_cov_213.570251, whole genome shotgun sequence",Rufibacter latericius,51.6,51.6,17%,3.00E-05,65.12,442299,NZ_RJJD01000021.1
"Sporocytophaga myxococcoides DSM 11118 K350DRAFT_scaffold00004.4_C, whole genome shotgun sequence",Sporocytophaga myxococcoides DSM 11118,51.6,51.6,17%,4.00E-05,60.47,594163,NZ_AUFX01000005.1
"Hymenobacter aquaticus strain JCM 31653 contig2, whole genome shotgun sequence",Hymenobacter aquaticus,51.6,51.6,17%,4.00E-05,65.12,1686303,NZ_SRLC01000002.1
"Hymenobacter baengnokdamensis strain BRD72 chromosome, complete genome",Hymenobacter baengnokdamensis,51.6,51.6,17%,4.00E-05,65.12,4428884,NZ_CP044285.1
"Hymenobacter coccineus strain CCM 8649 NODE_45_length_32078_cov_156.75_ID_89, whole genome shotgun sequence",Hymenobacter coccineus,51.6,51.6,17%,4.00E-05,65.12,32078,NZ_MDZA01000354.1
"Flexibacter flexilis DSM 6793, whole genome shotgun sequence",Flexibacter flexilis DSM 6793,51.6,51.6,17%,4.00E-05,60.47,329521,NZ_FOLE01000003.1
"Hymenobacter nivis strain NBRC 111535 chromosome, complete genome",Hymenobacter nivis,51.6,51.6,17%,4.00E-05,65.12,5027597,NZ_CP029145.1
"Rufibacter tibetensis strain 1351 chromosome, complete genome",Rufibacter tibetensis,51.6,51.6,17%,4.00E-05,65.12,5165513,NZ_CP012643.1
"Spirosoma agri strain KCTC 52727 seq9, whole genome shotgun sequence",Spirosoma agri,51.6,51.6,17%,4.00E-05,57.14,79517,NZ_JAAGNZ010000009.1
"Hymenobacter polaris strain RP-2-7 contig3, whole genome shotgun sequence",Hymenobacter polaris,51.6,51.6,17%,4.00E-05,65.12,1215103,NZ_JABBGH010000003.1
Aquiflexum balticum DSM 16537 chromosome I,Aquiflexum balticum DSM 16537,51.6,51.6,17%,4.00E-05,62.79,5987195,NZ_LT838813.1
"Hymenobacter terrestris strain P5252 Hymenobacter_terrestris_P5252_contig_49, whole genome shotgun sequence",Hymenobacter terrestris,51.2,51.2,17%,4.00E-05,62.79,23388,NZ_JABKAV010000049.1
"Hymenobacter daecheongensis DSM 21074, whole genome shotgun sequence",Hymenobacter daecheongensis DSM 21074,51.2,51.2,17%,4.00E-05,65.12,653420,NZ_FQYN01000002.1
"Porphyromonas bennonis DSM 23058 = JCM 16335 strain DSM 23058 B088DRAFT_scaffold_16.17_C, whole genome shotgun sequence",Porphyromonas bennonis DSM 23058 = JCM 16335,51.2,51.2,17%,4.00E-05,60.47,40124,NZ_AQWR01000017.1
"Odoribacter laneus YIT 12061 supercont1.1, whole genome shotgun sequence",Odoribacter laneus YIT 12061,51.2,51.2,17%,4.00E-05,62.79,2957506,NZ_JH594596.1
"Muribaculum intestinale strain YL27 chromosome, complete genome",Muribaculum intestinale,51.2,51.2,17%,5.00E-05,55.81,3306457,NZ_CP015402.2
"Pedobacter hartonius strain DSM 19033, whole genome shotgun sequence",Pedobacter hartonius,51.2,51.2,18%,5.00E-05,59.09,772052,NZ_FNRA01000001.1
"Hymenobacter terrenus strain MIMtkLc17 scaffold11, whole genome shotgun sequence",Hymenobacter terrenus,51.2,51.2,17%,5.00E-05,62.79,162499,NZ_LATM01000011.1
"Pedobacter cryoconitis strain DSM 14825 LY11DRAFT_scaffold00001.1, whole genome shotgun sequence",Pedobacter cryoconitis,51.2,51.2,18%,5.00E-05,51.11,662490,NZ_QLLR01000001.1
"Hymenobacter glacialis strain CCM 8648 NODE_6_length_177359_cov_412.954_ID_11, whole genome shotgun sequence",Hymenobacter glacialis,51.2,51.2,17%,5.00E-05,62.79,177359,NZ_MDZC01000101.1
"Arundinibacter roseus strain DMA-k-7a NODE_23_length_41652_cov_43.724720, whole genome shotgun sequence",Arundinibacter roseus,51.2,51.2,79%,5.00E-05,26.4,41652,NZ_SMJU01000023.1
"Hymenobacter sedentarius, complete genome",Hymenobacter sedentarius,51.2,51.2,17%,5.00E-05,62.79,4868852,NZ_CP013909.1
"Hymenobacter lapidarius strain CCM 8643 NODE_15_length_90655_cov_239.506_ID_29, whole genome shotgun sequence",Hymenobacter lapidarius,51.2,51.2,17%,5.00E-05,62.79,90655,NZ_MDZB01000062.1
"Siccationidurans arizonensis strain OR362-8,ATCC BAA-1266,JCM 13504, whole genome shotgun sequence",Siccationidurans arizonensis,51.2,51.2,17%,5.00E-05,62.79,424941,NZ_FOXS01000006.1
"Pedobacter lusitanus strain NL19 Contig34, whole genome shotgun sequence",Pedobacter lusitanus,51.2,51.2,18%,5.00E-05,51.11,128863,NZ_JXRA01000034.1
"Hymenobacter frigidus strain CGMCC 1.14966 sequence001, whole genome shotgun sequence",Hymenobacter frigidus,51.2,51.2,17%,5.00E-05,62.79,257525,NZ_BMGY01000001.1
"Aquiflexum aquatile strain Z0201 Scaffold1_1, whole genome shotgun sequence",Aquiflexum aquatile,51.2,51.2,17%,5.00E-05,60.47,1579695,NZ_QMIK01000001.1
"Flammeovirga aprica JL-4 strain ATCC 23126 Scaffold23, whole genome shotgun sequence",Flammeovirga aprica JL-4,51.2,51.2,17%,5.00E-05,60.47,93985,NZ_JABANE010000023.1
"Paludibacter propionicigenes WB4, complete sequence",Paludibacter propionicigenes WB4,51.2,51.2,17%,5.00E-05,58.14,3685504,NC_014734.1
"Spirosoma agri strain KCTC 52727 seq8, whole genome shotgun sequence",Spirosoma agri,51.2,51.2,64%,5.00E-05,25.48,84532,NZ_JAAGNZ010000008.1
"Algoriphagus faecimaris strain DSM 23095, whole genome shotgun sequence",Algoriphagus faecimaris,51.2,51.2,17%,6.00E-05,60.47,85702,NZ_FNAC01000018.1
"Mongoliitalea lutea strain KCTC 23224 sequence02, whole genome shotgun sequence",Mongoliitalea lutea,50.8,50.8,17%,6.00E-05,60.47,280216,NZ_BMYF01000002.1
"Phaeodactylibacter xiamenensis strain KD52 Scaffold1_39, whole genome shotgun sequence",Phaeodactylibacter xiamenensis,50.8,50.8,17%,6.00E-05,60.47,421978,NZ_JPOS01000039.1
"Dyadobacter psychrotolerans strain AR-3-6 contig2, whole genome shotgun sequence",Dyadobacter psychrotolerans,50.8,50.8,17%,6.00E-05,60.47,917544,NZ_SMFL01000002.1
"Cyclobacterium qasimii strain NBRC 106168 sequence15, whole genome shotgun sequence",Cyclobacterium qasimii,50.8,50.8,17%,6.00E-05,60.47,286754,NZ_BJYV01000015.1
"Dyadobacter luteus strain RS19 scaffold3, whole genome shotgun sequence",Dyadobacter luteus,50.8,50.8,17%,6.00E-05,60.47,409311,NZ_QNUL01000003.1
"Cyclobacterium xiamenense strain IBRC-M 10761, whole genome shotgun sequence",Cyclobacterium xiamenense,50.8,50.8,17%,6.00E-05,60.47,1271258,NZ_FNZH01000001.1
"Roseivirga pacifica strain CGMCC 1.12402, whole genome shotgun sequence",Roseivirga pacifica,50.8,50.8,17%,6.00E-05,60.47,1462565,NZ_FOIR01000002.1
"Cyclobacterium amurskyense strain KCTC 12363 chromosome, complete genome",Cyclobacterium amurskyense,50.8,50.8,17%,6.00E-05,60.47,6158829,NZ_CP012040.1
"Hymenobacter psychrophilus strain CGMCC 1.8975, whole genome shotgun sequence",Hymenobacter psychrophilus,50.8,50.8,17%,6.00E-05,62.79,358444,NZ_FNOV01000004.1
"Mariniradius saccharolyticus AK6 contig1, whole genome shotgun sequence",Mariniradius saccharolyticus AK6,50.8,50.8,17%,6.00E-05,60.47,228093,NZ_AMZY02000001.1
"Arundinibacter roseus strain DMA-k-7a NODE_7_length_374148_cov_34.198000, whole genome shotgun sequence",Arundinibacter roseus,50.8,50.8,17%,6.00E-05,60.47,374148,NZ_SMJU01000007.1
"Hymenobacter metallilatus strain 9PBR-2 NODE_22_length_43397_cov_14.535914, whole genome shotgun sequence",Hymenobacter metallilatus,50.8,50.8,17%,6.00E-05,62.79,43397,NZ_RWIS01000022.1
"Culturomica massiliensis strain Marseille-P2698T, whole genome shotgun sequence",Culturomica massiliensis,50.8,50.8,17%,6.00E-05,60.47,4124789,NZ_LT594621.1
"Belliella buryatensis strain 5C, whole genome shotgun sequence",Belliella buryatensis,50.8,50.8,17%,7.00E-05,60.47,225518,NZ_FZOK01000006.1
"Hymenobacter mucosus strain DSM 28041, whole genome shotgun sequence",Hymenobacter mucosus,50.8,50.8,17%,7.00E-05,62.79,748745,NZ_FZNS01000002.1
"Butyricimonas virosa isolate MGYG-HGUT-00203, whole genome shotgun sequence",Butyricimonas virosa,50.8,50.8,17%,7.00E-05,60.47,194997,NZ_CABJDM010000006.1
"Hymenobacter glacieicola strain CGMCC 1.12990 sequence10, whole genome shotgun sequence",Hymenobacter glacieicola,50.8,50.8,17%,7.00E-05,62.79,222248,NZ_BMGS01000010.1
"Hymenobacter lapidiphilus strain P5342 Hymenobacter_lapidiphilus_P5342_contig_36, whole genome shotgun sequence",Hymenobacter lapidiphilus,50.8,50.8,17%,7.00E-05,62.79,49922,NZ_JABKAU010000036.1
"Hymenobacter rubripertinctus strain CCM 8852 scaffold_5, whole genome shotgun sequence",Hymenobacter rubripertinctus,50.8,50.8,17%,7.00E-05,62.79,143894,NZ_QYCN01000006.1
"Butyricimonas paravirosa strain JCM 18677 sequence06, whole genome shotgun sequence",Butyricimonas paravirosa,50.8,50.8,17%,7.00E-05,60.47,323018,NZ_BMPA01000006.1
"Butyricimonas faecihominis strain DSM 105721 Ga0373283_01, whole genome shotgun sequence",Butyricimonas faecihominis,50.8,50.8,17%,7.00E-05,60.47,980536,NZ_JACIES010000001.1
"Hymenobacter luteus strain DSM 26718 Ga0415340_01, whole genome shotgun sequence",Hymenobacter luteus,50.8,50.8,17%,7.00E-05,62.79,1308929,NZ_JACHGG010000001.1
"Hymenobacter latericoloratus strain DSM 26701 Ga0215667_01, whole genome shotgun sequence",Hymenobacter latericoloratus,50.8,50.8,17%,7.00E-05,62.79,1308929,NZ_JACHNV010000001.1
"Hymenobacter sediminis strain ELS1360 NODE_1_length_1537913_cov_45.186140, whole genome shotgun sequence",Hymenobacter sediminis,50.8,50.8,17%,7.00E-05,62.79,1537913,NZ_QKNS01000001.1
"Butyricimonas faecalis strain H184 chromosome, complete genome",Butyricimonas faecalis,50.8,50.8,17%,7.00E-05,60.47,4925405,NZ_CP032819.1
"Belliella pelovolcani strain DSM 46698, whole genome shotgun sequence",Belliella pelovolcani,50.8,50.8,17%,7.00E-05,60.47,218916,NZ_FTOP01000007.1
"Taibaiella koreensis strain THG-DT86 NODE_1_length_1592086_cov_51.038487_1, whole genome shotgun sequence",Taibaiella koreensis,50.8,50.8,17%,7.00E-05,60.47,1591845,NZ_QVNU01000001.1
"Algoriphagus mannitolivorans DSM 15301 G458DRAFT_scaffold00010.10, whole genome shotgun sequence",Algoriphagus mannitolivorans DSM 15301,50.8,50.8,17%,7.00E-05,58.14,145540,NZ_KE386903.1
"Taibaiella chishuiensis strain CGMCC 1.12700 Ga0171613_112, whole genome shotgun sequence",Taibaiella chishuiensis,50.8,50.8,17%,7.00E-05,60.47,182523,NZ_PYGD01000012.1
"Belliella aquatica strain CGMCC 1.12479 sequence12, whole genome shotgun sequence",Belliella aquatica,50.8,50.8,17%,7.00E-05,60.47,114589,NZ_BMFD01000012.1
"Hymenobacter rigui strain KCTC 12533 NODE_7_length_194826_cov_35.902829, whole genome shotgun sequence",Hymenobacter rigui,50.8,50.8,17%,7.00E-05,62.79,194826,NZ_RWIT01000007.1
"Hymenobacter aerophilus DSM 13606 H145DRAFT_scaffold00005.5, whole genome shotgun sequence",Hymenobacter aerophilus DSM 13606,50.8,50.8,17%,7.00E-05,62.79,202657,NZ_KB907804.1
"Hymenobacter perfusus strain LMG 26000 NODE_1_length_1447781_cov_69.703089, whole genome shotgun sequence",Hymenobacter perfusus,50.8,50.8,17%,7.00E-05,62.79,1447781,NZ_RWIU01000001.1
"Cecembia calidifontis strain DSM 21411 Ga0242569_11, whole genome shotgun sequence",Cecembia calidifontis,50.8,50.8,17%,7.00E-05,60.47,5044389,NZ_SGXG01000001.1
"Algoriphagus ratkowskyi strain DSM 22686 LV84DRAFT_scaffold00002.2, whole genome shotgun sequence",Algoriphagus ratkowskyi,50.8,50.8,17%,7.00E-05,58.14,434791,NZ_QKZU01000002.1
"Belliella baltica DSM 15883, complete sequence",Belliella baltica DSM 15883,50.8,50.8,17%,7.00E-05,60.47,4196595,NC_018010.1
"Cecembia lonarensis LW9 contig000006, whole genome shotgun sequence",Cecembia lonarensis LW9,50.8,50.8,17%,7.00E-05,60.47,121231,NZ_AMGM01000006.1
"Algoriphagus vanfongensis DSM 17529 G460DRAFT_scaffold00005.5_C, whole genome shotgun sequence",Algoriphagus vanfongensis DSM 17529,50.8,50.8,17%,7.00E-05,58.14,471639,NZ_AUBX01000014.1
"Cecembia rubra strain DSM 28057 Ga0181025_101, whole genome shotgun sequence",Cecembia rubra,50.8,50.8,17%,7.00E-05,60.47,1131893,NZ_PYGF01000001.1
"Cyclobacterium marinum DSM 745, complete sequence",Cyclobacterium marinum DSM 745,50.8,50.8,17%,7.00E-05,60.47,6221273,NC_015914.1
"Flavipsychrobacter stenotrophus strain RB1R16 scaffold11, whole genome shotgun sequence",Flavipsychrobacter stenotrophus,50.8,50.8,17%,7.00E-05,62.79,388279,NZ_PPSL01000006.1
"Algoriphagus ornithinivorans strain DSM 15282, whole genome shotgun sequence",Algoriphagus ornithinivorans,50.8,50.8,17%,7.00E-05,58.14,82779,NZ_FOVW01000014.1
"Cyclobacterium plantarum strain GBPx2 NODE_4_length_547880_cov_90.888537, whole genome shotgun sequence",Cyclobacterium plantarum,50.8,50.8,17%,7.00E-05,60.47,547880,NZ_JAANYN010000004.1
"Hymenobacter jejuensis strain 17J68-5 chromosome, complete genome",Hymenobacter jejuensis,50.8,50.8,17%,7.00E-05,62.79,5086993,NZ_CP040896.1
"Hymenobacter russus strain BT18 chromosome, complete genome",Hymenobacter russus,50.8,50.8,17%,7.00E-05,62.79,4690582,NZ_CP050954.1
"Sanguibacteroides justesenii strain OUH 969102 NODE_8_length_114824_cov_30.6145, whole genome shotgun sequence",Sanguibacteroides justesenii,50.8,50.8,17%,7.00E-05,60.47,114824,NZ_QJPL01000008.1
"Hymenobacter psychrotolerans DSM 18569, whole genome shotgun sequence",Hymenobacter psychrotolerans DSM 18569,50.8,50.8,17%,7.00E-05,62.79,166165,NZ_FRAS01000008.1
"Mongoliibacter ruber strain DSM 27929 Ga0181024_107, whole genome shotgun sequence",Mongoliibacter ruber,50.8,50.8,17%,7.00E-05,60.47,332936,NZ_PVTR01000007.1
"Hymenobacter wooponensis strain JCM 19491 NODE_5_length_487589_cov_26.868786, whole genome shotgun sequence",Hymenobacter wooponensis,50.8,50.8,17%,7.00E-05,62.79,487589,NZ_SRKZ01000005.1
"Hymenobacter actinosclerus strain DSM 15310, whole genome shotgun sequence",Hymenobacter actinosclerus,50.8,50.8,17%,7.00E-05,62.79,1482617,NZ_FOHS01000001.1
"Hymenobacter swuensis DY53 chromosome, complete genome",Hymenobacter swuensis DY53,50.8,50.8,17%,7.00E-05,62.79,4904241,NZ_CP007145.1
