Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Roseicella frigidaeris strain DB1506 4-DB1506_1, whole genome shotgun sequence",Roseicella frigidaeris,99.8,99.8,71%,2.00E-21,38.86,635423,NZ_QLIX01000001.1
"Roseomonas ludipueritiae strain DSM 14915 Scaffold93, whole genome shotgun sequence",Roseomonas ludipueritiae,99.8,99.8,71%,2.00E-21,38.86,17039,NZ_JACTUZ010000093.1
"Acidocella aromatica strain DSM 27026 Ga0415365_11, whole genome shotgun sequence",Acidocella aromatica,99.4,99.4,71%,3.00E-21,38.86,118029,NZ_JACHFJ010000011.1
"Roseomonas mucosa strain NCTC13291, whole genome shotgun sequence",Roseomonas mucosa,99.4,99.4,71%,3.00E-21,38.86,4237410,NZ_UGVN01000001.1
"Mesorhizobium wenxiniae strain WYCCWR 10195 scaffold16, whole genome shotgun sequence",Mesorhizobium wenxiniae,99.4,99.4,71%,3.00E-21,39.43,293214,NZ_NPKH01000037.1
"Xanthobacter autotrophicus strain DSM 432 NODE_10, whole genome shotgun sequence",Xanthobacter autotrophicus,99.4,99.4,71%,3.00E-21,38.86,214017,NZ_VAUP01000002.1
"Stakelama sediminis strain DSM 27203 Ga0373343_06, whole genome shotgun sequence",Stakelama sediminis,99.4,99.4,71%,3.00E-21,38.29,178825,NZ_JACIJI010000006.1
"Bradyrhizobium pachyrhizi strain 1040 NODE_7_length_357416_cov_16.9507, whole genome shotgun sequence",Bradyrhizobium pachyrhizi,99.4,99.4,71%,3.00E-21,39.43,357416,NZ_WQNF01000007.1
"Novosphingobium lentum NBRC 107847, whole genome shotgun sequence",Novosphingobium lentum NBRC 107847,99.4,99.4,71%,3.00E-21,38.29,200242,NZ_BCTW01000009.1
"Mesorhizobium hungaricum strain UASWS1009 41, whole genome shotgun sequence",Mesorhizobium hungaricum,99,196,72%,3.00E-21,38.64,1551960,NZ_MDEO01000036.1
"Mesorhizobium terrae strain NIBRBAC000500504 chromosome, complete genome",Mesorhizobium terrae,99,286,72%,3.00E-21,38.64,5731152,NZ_CP044218.1
"Rhizobium subbaraonis strain JC85, whole genome shotgun sequence",Rhizobium subbaraonis,99,99,71%,3.00E-21,39.43,444203,NZ_OBQD01000003.1
"Tistrella mobilis KA081020-065, complete sequence",Tistrella mobilis KA081020-065,99,160,71%,3.00E-21,37.71,3919492,NC_017956.1
"Acuticoccus sediminis strain PTG4-2 contig13, whole genome shotgun sequence",Acuticoccus sediminis,99,99,71%,4.00E-21,38.29,73550,NZ_QHHQ01000013.1
"Sphingobium cloacae strain JCM 10874 chromosome SCLO_1, complete sequence",Sphingobium cloacae,99,208,71%,4.00E-21,38.86,3767292,NZ_AP017655.1
"Niveispirillum lacus strain 1-14 C1099, whole genome shotgun sequence",Niveispirillum lacus,99,99,82%,4.00E-21,32.18,11219,NZ_NOXU01000005.1
"Rhizobium subbaraonis strain JC85, whole genome shotgun sequence",Rhizobium subbaraonis,99,99,71%,4.00E-21,38.86,297483,NZ_OBQD01000008.1
"Rhizobium subbaraonis strain JC85, whole genome shotgun sequence",Rhizobium subbaraonis,99,99,71%,4.00E-21,39.43,48409,NZ_OBQD01000030.1
"Ochrobactrum quorumnocens strain A44 chromosome 1, complete sequence",Ochrobactrum quorumnocens,99,99,71%,4.00E-21,38.86,2585393,NZ_CP022604.1
"Shinella granuli strain DSM 18401 Ga0310514_125, whole genome shotgun sequence",Shinella granuli,99,99,71%,4.00E-21,38.86,85824,NZ_SLVX01000025.1
"Rhodopseudomonas faecalis strain JCM 11668 Ga0074893_113, whole genome shotgun sequence",Rhodopseudomonas faecalis,99,99,72%,4.00E-21,38.64,106257,NZ_QJTI01000013.1
"Paracoccus yeei strain TT13 chromosome, complete genome",Paracoccus yeei,99,170,71%,4.00E-21,38.86,3588087,NZ_CP024422.1
"Angulomicrobium tetraedrale strain DSM 5895 Ga0373299_11, whole genome shotgun sequence",Angulomicrobium tetraedrale,99,99,71%,4.00E-21,37.14,108864,NZ_JACICD010000011.1
"Methylocystis heyeri strain H2 chromosome, complete genome",Methylocystis heyeri,99,99,82%,4.00E-21,35.15,4551947,NZ_CP046052.1
"Consotaella salsifontis strain USBA 369, whole genome shotgun sequence",Consotaella salsifontis,98.6,98.6,71%,5.00E-21,38.29,410442,NZ_FUXL01000004.1
"Hansschlegelia zhihuaiae strain S 113 Scaffold23, whole genome shotgun sequence",Hansschlegelia zhihuaiae,98.6,98.6,71%,5.00E-21,38.86,65613,NZ_RYFI01000023.1
"Phenylobacterium haematophilum strain DSM 21793 Ga0373229_01, whole genome shotgun sequence",Phenylobacterium haematophilum,98.6,98.6,71%,5.00E-21,38.86,1155432,NZ_JACIDK010000001.1
"Novosphingobium tardaugens NBRC 16725, whole genome shotgun sequence",Novosphingobium tardaugens NBRC 16725,98.6,98.6,71%,5.00E-21,38.86,126892,NZ_BASZ01000010.1
"Kaistia algarum strain LYH11 Pch-11_1, whole genome shotgun sequence",Kaistia algarum,98.6,98.6,71%,5.00E-21,38.86,996109,NZ_PSNV01000001.1
"Sphingomonas leidyi strain DSM 4733 Ga0373306_01, whole genome shotgun sequence",Sphingomonas leidyi,98.6,157,71%,5.00E-21,37.71,2051387,NZ_JAASQV010000001.1
"Methylorubrum zatmanii strain LMG 6087 Methylo-6087_S2_L001_R1_001__paired__contig_72, whole genome shotgun sequence",Methylorubrum zatmanii,98.6,98.6,71%,5.00E-21,38.86,40491,NZ_NKUI01000072.1
"Hartmannibacter diazotrophicus strain E19T chromosome 1, complete sequence",Hartmannibacter diazotrophicus,98.6,98.6,71%,5.00E-21,38.29,5327443,NZ_LT960614.1
"Rhodopila globiformis strain DSM 161 scaffold0125, whole genome shotgun sequence",Rhodopila globiformis,98.6,98.6,82%,5.00E-21,35.15,19084,NZ_NHRY01000125.1
"Nitratireductor indicus strain CGMCC 1.10953, whole genome shotgun sequence",Nitratireductor indicus,98.6,98.6,71%,5.00E-21,39.43,138506,NZ_FOXZ01000013.1
"Sphingobium phenoxybenzoativorans strain SC_3 contig00009, whole genome shotgun sequence",Sphingobium phenoxybenzoativorans,98.6,98.6,71%,5.00E-21,38.29,120138,NZ_MINO01000009.1
"Aurantimonas coralicida DSM 14790 H536DRAFT_scaffold00005.5_C, whole genome shotgun sequence",Aurantimonas coralicida DSM 14790,98.6,98.6,71%,5.00E-21,38.29,300468,NZ_ATXK01000005.1
"Mesorhizobium sediminum strain KCTC 42205 2, whole genome shotgun sequence",Mesorhizobium sediminum,98.6,98.6,71%,6.00E-21,38.29,2224989,NZ_JABETK010000002.1
"Brevundimonas vesicularis strain FDAARGOS_289 chromosome, complete genome",Brevundimonas vesicularis,98.6,98.6,71%,6.00E-21,38.29,3345527,NZ_CP022048.2
"Sphingomonas paucimobilis strain AIMST S2 chromosome, complete genome",Sphingomonas paucimobilis,98.6,98.6,71%,6.00E-21,37.14,4005505,NZ_CP035765.1
"Croceicoccus naphthovorans strain DSM 102796 Ga0373269_07, whole genome shotgun sequence",Croceicoccus naphthovorans,98.6,98.6,71%,6.00E-21,39.43,184572,NZ_JACIEL010000007.1
"Polymorphum gilvum SL003B-26A1, complete sequence",Polymorphum gilvum SL003B-26A1,98.6,205,71%,6.00E-21,38.29,4649365,NC_015259.1
"Roseivivax sediminis strain YIM D21,KCTC 23444,ACCC 10710, whole genome shotgun sequence",Roseivivax sediminis,98.6,98.6,71%,6.00E-21,38.29,295728,NZ_FOMS01000006.1
"Azorhizobium oxalatiphilum strain CCM 7897 sequence10, whole genome shotgun sequence",Azorhizobium oxalatiphilum,98.6,98.6,71%,6.00E-21,38.29,183717,NZ_BMCT01000010.1
"Ochrobactrum daejeonense strain DSM 26944 Ga0373340_23, whole genome shotgun sequence",Ochrobactrum daejeonense,98.6,98.6,71%,6.00E-21,38.86,53158,NZ_JACIJG010000023.1
"Parvibaculum lavamentivorans DS-1, complete sequence",Parvibaculum lavamentivorans DS-1,98.6,264,71%,6.00E-21,39.43,3914745,NC_009719.1
"Sphingobium scionense strain DSM 19371 Ga0373320_023, whole genome shotgun sequence",Sphingobium scionense,98.2,98.2,71%,6.00E-21,38.86,76523,NZ_JACIEU010000023.1
"Novosphingobium panipatense strain P5:ABC scaffold5, whole genome shotgun sequence",Novosphingobium panipatense,98.2,98.2,71%,6.00E-21,38.86,246683,NZ_MSQB01000005.1
"Bartonella tribocorum CIP 105476, complete sequence",Bartonella tribocorum CIP 105476,98.2,98.2,83%,7.00E-21,32.02,2619061,NC_010161.1
"Bradyrhizobium elkanii USDA 76 BraelDRAFT_scaffold1.1, whole genome shotgun sequence",Bradyrhizobium elkanii USDA 76,98.2,196,71%,7.00E-21,37.71,9116505,NZ_KB900701.1
"Bradyrhizobium cytisi strain CTAW11 CTAW11_S1_R1__contig_16, whole genome shotgun sequence",Bradyrhizobium cytisi,98.2,98.2,71%,7.00E-21,38.86,315604,NZ_VSSR01000016.1
"Pseudaminobacter manganicus strain JH-7 JH-7_scaffold9, whole genome shotgun sequence",Pseudaminobacter manganicus,98.2,98.2,71%,7.00E-21,38.29,161310,NZ_MDET01000060.1
"Pleomorphomonas carboxyditropha strain SVCO-16 NODE_4_length_277903_cov_23.0678, whole genome shotgun sequence",Pleomorphomonas carboxyditropha,98.2,98.2,71%,7.00E-21,38.86,277903,NZ_NQVN01000004.1
"Bartonella krasnovii strain OE 1-1 chromosome, complete genome",Bartonella krasnovii,98.2,98.2,82%,8.00E-21,33.17,2157564,NZ_CP031844.2
"Aquamicrobium lusatiense strain DSM 11099 Ga0415351_01, whole genome shotgun sequence",Aquamicrobium lusatiense,98.2,98.2,71%,8.00E-21,38.29,2914411,NZ_JACHEU010000001.1
"Hypericibacter adhaerens strain R5959 chromosome, complete genome",Hypericibacter adhaerens,98.2,98.2,71%,8.00E-21,37.14,5865246,NZ_CP042582.1
"Ochrobactrum pecoris strain 08RB2639 contig15, whole genome shotgun sequence",Ochrobactrum pecoris,97.8,97.8,71%,8.00E-21,38.29,73180,NZ_VEWK01000015.1
"Acidibrevibacterium fodinaquatile strain G45-3 chromosome, complete genome",Acidibrevibacterium fodinaquatile,97.8,195,71%,9.00E-21,38.29,3907406,NZ_CP029176.1
"Novosphingobium naphthalenivorans NBRC 102051, whole genome shotgun sequence",Novosphingobium naphthalenivorans NBRC 102051,97.8,97.8,71%,9.00E-21,38.29,12220,NZ_BCTX01000106.1
"Hyphomonas pacifica strain T16B2 contig34, whole genome shotgun sequence",Hyphomonas pacifica,97.8,97.8,71%,9.00E-21,38.29,33847,NZ_AWFA01000028.1
"Aureimonas glaciei strain CGMCC 1.15493 sequence12, whole genome shotgun sequence",Aureimonas glaciei,97.8,97.8,72%,1.00E-20,38.07,181469,NZ_BMJJ01000012.1
"Sphingobium japonicum UT26S plasmid pCHQ1, complete sequence",Sphingobium japonicum UT26S,97.8,97.8,71%,1.00E-20,38.29,190974,NC_014007.1
"Sphingomonas zeae strain DSM 100049 k141_95, whole genome shotgun sequence",Sphingomonas zeae,97.8,97.8,71%,1.00E-20,38.29,640382,NZ_JABMCH010000071.1
"Brevundimonas nasdae strain TPW30 Contig_4, whole genome shotgun sequence",Brevundimonas nasdae,97.8,97.8,72%,1.00E-20,38.64,378277,NZ_JWSY01000004.1
"Parvibaculum indicum strain DSM 25305 Ga0373335_18, whole genome shotgun sequence",Parvibaculum indicum,97.8,97.8,71%,1.00E-20,37.71,60318,NZ_JAASQO010000018.1
"Bradyrhizobium brasilense strain UFLA0613 NODE_25_length_98915_cov_13.280793, whole genome shotgun sequence",Bradyrhizobium brasilense,97.8,97.8,71%,1.00E-20,38.86,98915,NZ_SNUC01000025.1
"Bradyrhizobium huanghuaihaiense strain CGMCC 1.10948 IQ16DRAFT_scaffold00024.24, whole genome shotgun sequence",Bradyrhizobium huanghuaihaiense,97.8,97.8,71%,1.00E-20,38.86,123179,NZ_VLLA01000024.1
"Mesorhizobium ephedrae strain 6GN-30 ZB100016, whole genome shotgun sequence",Mesorhizobium ephedrae,97.8,97.8,71%,1.00E-20,38.29,144686,NZ_PXYK01000017.1
"Bradyrhizobium daqingense strain CGMCC 1.10947 IQ17DRAFT_scaffold00015.15, whole genome shotgun sequence",Bradyrhizobium daqingense,97.8,97.8,71%,1.00E-20,38.86,207809,NZ_VLKL01000015.1
"Bradyrhizobium ottawaense strain OO99 chromosome, complete genome",Bradyrhizobium ottawaense,97.8,97.8,71%,1.00E-20,38.86,8606328,NZ_CP029425.1
"Bradyrhizobium diazoefficiens USDA 110, complete genome",Bradyrhizobium diazoefficiens USDA 110,97.8,97.8,71%,1.00E-20,38.86,9106064,NZ_CP011360.1
"Bradyrhizobium japonicum USDA 6, complete sequence",Bradyrhizobium japonicum USDA 6,97.8,97.8,71%,1.00E-20,38.86,9207384,NC_017249.1
"Aquamicrobium defluvii strain DSM 11603 Ga0244524_144, whole genome shotgun sequence",Aquamicrobium defluvii,97.8,97.8,71%,1.00E-20,38.29,24065,NZ_SNZF01000044.1
"Nitratireductor indicus strain CGMCC 1.10953, whole genome shotgun sequence",Nitratireductor indicus,97.8,97.8,71%,1.00E-20,38.29,259980,NZ_FOXZ01000008.1
"Sphingosinicella soli strain DSM 17328 Ga0373316_02, whole genome shotgun sequence",Sphingosinicella soli,97.4,97.4,71%,1.00E-20,37.71,164009,NZ_JACHNZ010000002.1
"Phenylobacterium immobile (ATCC 35973) strain (strain E), whole genome shotgun sequence",Phenylobacterium immobile (ATCC 35973),97.4,285,71%,1.00E-20,38.29,2879815,NZ_CVJQ01000001.1
"Sphingomonas fennica strain K101 C571, whole genome shotgun sequence",Sphingomonas fennica,97.4,97.4,71%,1.00E-20,37.71,66427,NZ_PHHF01000082.1
"Rhodoplanes piscinae isolate Rhod_genome, whole genome shotgun sequence",Rhodoplanes piscinae,97.4,97.4,71%,1.00E-20,37.71,141434,NZ_UWOC01000148.1
"Ochrobactrum pseudintermedium strain CCUG 34735 OPS34735_11_197k_41, whole genome shotgun sequence",Ochrobactrum pseudintermedium,97.4,97.4,71%,1.00E-20,38.29,197202,NZ_WBWE01000011.1
"Novosphingobium naphthalenivorans NBRC 102051, whole genome shotgun sequence",Novosphingobium naphthalenivorans NBRC 102051,97.4,97.4,71%,1.00E-20,38.29,107642,NZ_BCTX01000006.1
"Phyllobacterium salinisoli strain LLAN61 ZB100003, whole genome shotgun sequence",Phyllobacterium salinisoli,97.4,97.4,71%,1.00E-20,38.29,519422,NZ_QOZG01000004.1
"Erythrobacter tepidarius strain DSM 10594 DSM10594_6_211628, whole genome shotgun sequence",Erythrobacter tepidarius,97.4,97.4,71%,1.00E-20,37.14,211628,NZ_MUYJ01000006.1
"Aliidongia dinghuensis strain CGMCC 1.15725 sequence34, whole genome shotgun sequence",Aliidongia dinghuensis,97.4,97.4,71%,1.00E-20,39.43,31952,NZ_BMJQ01000034.1
"Bartonella mastomydis strain 008, whole genome shotgun sequence",Bartonella mastomydis,97.4,97.4,82%,1.00E-20,32.67,151832,NZ_LT883136.1
"Sphingobium ummariense RL-3 contig023, whole genome shotgun sequence",Sphingobium ummariense RL-3,97.4,97.4,71%,1.00E-20,37.71,210998,NZ_AUWY01000023.1
"Bartonella elizabethae strain NCTC12898 chromosome 1, complete sequence",Bartonella elizabethae,97.4,97.4,82%,2.00E-20,32.67,2018538,NZ_LR134527.1
"Tistrella bauzanensis strain CGMCC 1.10188 sequence106, whole genome shotgun sequence",Tistrella bauzanensis,97.1,97.1,82%,2.00E-20,34.16,10508,NZ_BMDZ01000106.1
"Camelimonas lactis strain DSM 22958 Ga0310524_124, whole genome shotgun sequence",Camelimonas lactis,97.1,97.1,71%,2.00E-20,39.43,18843,NZ_SLWL01000024.1
"Pararhodospirillum photometricum DSM 122 chromosome DSM 122, complete sequence",Pararhodospirillum photometricum DSM 122,97.1,187,82%,2.00E-20,38.29,3876289,NC_017059.1
"Rhizobium subbaraonis strain JC85, whole genome shotgun sequence",Rhizobium subbaraonis,97.1,97.1,71%,2.00E-20,38.29,31595,NZ_OBQD01000035.1
"Sphingomonas histidinilytica strain UM2, whole genome shotgun sequence",Sphingomonas histidinilytica,97.1,97.1,71%,2.00E-20,39.43,540185,NZ_FUYM01000004.1
"Gellertiella hungarica strain DSM 29853 Ga0373349_19, whole genome shotgun sequence",Gellertiella hungarica,97.1,97.1,71%,2.00E-20,38.29,20741,NZ_JACIEZ010000019.1
"Bosea lathyri strain DSM 26656, whole genome shotgun sequence",Bosea lathyri,97.1,97.1,71%,2.00E-20,37.71,605628,NZ_FNUY01000003.1
"Nitrospirillum amazonense CBAmc chromosome 1, complete sequence",Nitrospirillum amazonense CBAmc,97.1,97.1,71%,2.00E-20,38.86,2945703,NZ_CP022110.1
"Bradyrhizobium zhanjiangense strain CCBAU 51778 chromosome, complete genome",Bradyrhizobium zhanjiangense,97.1,97.1,71%,2.00E-20,38.86,9342022,NZ_CP022221.1
"Sphingopyxis indica strain DS15, whole genome shotgun sequence",Sphingopyxis indica,97.1,97.1,71%,2.00E-20,37.71,206344,NZ_FZPA01000008.1
"Rhizobium subbaraonis strain JC85, whole genome shotgun sequence",Rhizobium subbaraonis,96.7,96.7,71%,2.00E-20,37.71,60716,NZ_OBQD01000025.1
"Aquamicrobium lusatiense strain DSM 11099 Ga0415351_06, whole genome shotgun sequence",Aquamicrobium lusatiense,96.7,96.7,71%,2.00E-20,38.29,113211,NZ_JACHEU010000006.1
"Rhizobium oryzihabitans strain M15 chromosome M15-12, complete sequence",Rhizobium oryzihabitans,96.7,96.7,71%,2.00E-20,38.29,1948381,NZ_CP048635.1
"Chelatococcus sambhunathii strain DSM 18167 DSM_18167_07, whole genome shotgun sequence",Chelatococcus sambhunathii,96.7,96.7,71%,2.00E-20,36.57,202812,NZ_LIOL01000007.1
"Insolitispirillum peregrinum strain DSM 11589, whole genome shotgun sequence",Insolitispirillum peregrinum,96.7,96.7,71%,2.00E-20,38.29,141870,NZ_FTOA01000008.1
"Pannonibacter carbonis strain Q4.6 Scaffold19, whole genome shotgun sequence",Pannonibacter carbonis,96.7,96.7,66%,2.00E-20,39.26,70125,NZ_PUDR01000019.1
"Ancylobacter pratisalsi strain DSM 102029 chromosome, complete genome",Ancylobacter pratisalsi,96.7,248,71%,3.00E-20,37.71,4618530,NZ_CP048630.1
"Ochrobactrum daejeonense strain DSM 26944 Ga0373340_03, whole genome shotgun sequence",Ochrobactrum daejeonense,96.7,96.7,71%,3.00E-20,38.29,348530,NZ_JACIJG010000003.1
"Sphingobium faniae strain CGMCC 1.7749, whole genome shotgun sequence",Sphingobium faniae,96.7,96.7,71%,3.00E-20,36.57,175273,NZ_FMTU01000010.1
"Ameyamaea chiangmaiensis strain LMG 27010 contig00014, whole genome shotgun sequence",Ameyamaea chiangmaiensis,96.3,96.3,71%,3.00E-20,37.14,42170,NZ_JABXXR010000014.1
"Aurantimonas aggregata strain KCTC 52919 NODE_32, whole genome shotgun sequence",Aurantimonas aggregata,96.3,96.3,71%,3.00E-20,37.71,22452,NZ_JAAAMJ010000032.1
"Rhodoplanes piscinae isolate Rhod_genome, whole genome shotgun sequence",Rhodoplanes piscinae,96.3,96.3,71%,3.00E-20,36.57,207560,NZ_UWOC01000111.1
"Paracoccus halophilus strain CGMCC 1.6117, whole genome shotgun sequence",Paracoccus halophilus,96.3,96.3,71%,3.00E-20,37.71,268648,NZ_FOJO01000003.1
"Phyllobacterium leguminum strain ORS 1419 Ga0215881_138, whole genome shotgun sequence",Phyllobacterium leguminum,96.3,96.3,71%,3.00E-20,38.86,15278,NZ_QJTF01000038.1
"Sphingomonas sanxanigenens DSM 19645 = NX02 chromosome, complete genome",Sphingomonas sanxanigenens DSM 19645 = NX02,96.3,96.3,71%,3.00E-20,36.57,6205897,NZ_CP006644.1
"Nguyenibacter vanlangensis strain LMG 31431 contig00005, whole genome shotgun sequence",Nguyenibacter vanlangensis,96.3,96.3,71%,3.00E-20,38.29,35144,NZ_JABXXP010000005.1
"Rhizobium metallidurans strain DSM 26575 Ga0373242_34, whole genome shotgun sequence",Rhizobium metallidurans,96.3,96.3,83%,4.00E-20,33.99,22390,NZ_JACIDW010000034.1
"Rhizobium subbaraonis strain JC85, whole genome shotgun sequence",Rhizobium subbaraonis,96.3,96.3,71%,4.00E-20,36.57,392397,NZ_OBQD01000004.1
"Enhydrobacter aerosaccus strain ATCC 27094, whole genome shotgun sequence",Enhydrobacter aerosaccus,96.3,96.3,71%,4.00E-20,36,1937261,NZ_FUWJ01000001.1
"Methylocapsa palsarum strain NE2, whole genome shotgun sequence",Methylocapsa palsarum,96.3,96.3,71%,4.00E-20,37.71,98047,NZ_FOSN01000015.1
"Sphingomonas pseudosanguinis strain DSM 19512 Ga0373225_13, whole genome shotgun sequence",Sphingomonas pseudosanguinis,95.9,95.9,71%,4.00E-20,37.71,90214,NZ_JACIDH010000013.1
"Pseudochelatococcus contaminans strain DSM 28760 Ga0373298_09, whole genome shotgun sequence",Pseudochelatococcus contaminans,95.9,95.9,71%,4.00E-20,36.57,94843,NZ_JACICC010000009.1
"Azorhizobium caulinodans ORS 571, complete sequence",Azorhizobium caulinodans ORS 571,95.9,95.9,71%,4.00E-20,37.71,5369772,NC_009937.1
"Angulomicrobium tetraedrale strain DSM 5895 Ga0373299_21, whole genome shotgun sequence",Angulomicrobium tetraedrale,95.9,95.9,71%,4.00E-20,37.71,12680,NZ_JACICD010000021.1
"Nitratireductor soli strain ZZ-1 scaffold16, whole genome shotgun sequence",Nitratireductor soli,95.9,95.9,71%,4.00E-20,37.71,127111,NZ_LFVY01000016.1
