Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Alteribacillus iranensis strain DSM 23995, whole genome shotgun sequence",Alteribacillus iranensis,54.7,54.7,17%,5.00E-06,67.44,792754,NZ_FONT01000002.1
"Halanaerobium kushneri strain ATCC 700103, whole genome shotgun sequence",Halanaerobium kushneri,54.7,54.7,17%,5.00E-06,59.52,29134,NZ_FTNC01000030.1
"Breznakia blatticola strain DSM 28867 Ga0244708_103, whole genome shotgun sequence",Breznakia blatticola,54.3,54.3,18%,5.00E-06,60,114285,NZ_SODD01000003.1
"Anaerorhabdus furcosa strain ATCC 25662, whole genome shotgun sequence",Anaerorhabdus furcosa,54.3,54.3,18%,5.00E-06,57.78,278566,NZ_FUWY01000003.1
"Caproicibacter fermentans strain EA1 CAFE_58, whole genome shotgun sequence",Caproicibacter fermentans,54.3,54.3,17%,6.00E-06,66.67,175618,NZ_VWXL01000058.1
"Aminicella lysinilytica strain DSM 28287 Ga0310519_123, whole genome shotgun sequence",Aminicella lysinilytica,54.3,54.3,16%,7.00E-06,70,38933,NZ_SNXO01000023.1
"Massilicoli timonensis strain Marseille-P3755, whole genome shotgun sequence",Massilicoli timonensis,54.3,54.3,18%,7.00E-06,62.22,2090366,NZ_LT963434.1
"Stomatobaculum longum strain ACC2 supercont1.5, whole genome shotgun sequence",Stomatobaculum longum,53.9,53.9,17%,7.00E-06,64.29,183153,NZ_JH590865.1
"Halanaerobium congolense strain DSMZ 11287 Ga0206404_112, whole genome shotgun sequence",Halanaerobium congolense,53.9,53.9,17%,8.00E-06,57.14,71973,NZ_SOEF01000012.1
"Natranaerobius thermophilus JW/NM-WN-LF, complete sequence",Natranaerobius thermophilus JW/NM-WN-LF,53.9,53.9,17%,8.00E-06,58.14,3165557,NC_010718.1
"Halanaerobium saccharolyticum subsp. saccharolyticum DSM 6643 strain type strain:DSM 6643, whole genome shotgun sequence",Halanaerobium saccharolyticum subsp. saccharolyticum DSM 6643,53.9,53.9,17%,8.00E-06,57.14,360051,NZ_CAUI01000021.1
"Gudongella oleilytica strain W6 chromosome, complete genome",Gudongella oleilytica,53.9,53.9,17%,9.00E-06,58.14,2356157,NZ_CP035130.1
"Bulleidia extructa W1219 contig00009, whole genome shotgun sequence",Bulleidia extructa W1219,53.9,53.9,18%,9.00E-06,60,388572,NZ_ADFR01000002.1
"Staphylospora marina strain SCSIO 07575 chromosome, complete genome",Staphylospora marina,53.9,53.9,17%,9.00E-06,62.79,2706111,NZ_CP034118.1
"Kurthia zopfii strain DSM 20580 Ga0244515_135, whole genome shotgun sequence",Kurthia zopfii,53.5,53.5,17%,9.00E-06,58.14,31814,NZ_SNZG01000035.1
"Planifilum fimeticola strain DSM 44946 Ga0180967_103, whole genome shotgun sequence",Planifilum fimeticola,53.5,53.5,17%,9.00E-06,62.79,191947,NZ_PVNE01000003.1
"Shuttleworthia satelles DSM 14600 Scfld0, whole genome shotgun sequence",Shuttleworthia satelles DSM 14600,53.5,53.5,17%,9.00E-06,60.47,1490972,NZ_GG665866.1
"Anoxybacillus tepidamans strain DSM 16325 Ga0415324_03, whole genome shotgun sequence",Anoxybacillus tepidamans,53.5,53.5,17%,1.00E-05,65.12,188069,NZ_JACHEP010000003.1
"Pectinatus cerevisiiphilus strain MB134 11.1, whole genome shotgun sequence",Pectinatus cerevisiiphilus,53.5,53.5,17%,1.00E-05,58.14,429771,NZ_WIQN01000013.1
"Salisediminibacterium halotolerans strain DSM 26530 Ga0244699_101, whole genome shotgun sequence",Salisediminibacterium halotolerans,53.5,53.5,17%,1.00E-05,55.81,648175,NZ_RKQQ01000001.1
"Selenomonas sputigena ATCC 35185, complete sequence",Selenomonas sputigena ATCC 35185,53.5,53.5,20%,1.00E-05,52.94,2568361,NC_015437.1
"Erysipelothrix larvae strain LV19 chromosome, complete genome",Erysipelothrix larvae,53.5,53.5,18%,1.00E-05,57.78,2495108,NZ_CP013213.1
"Solobacterium moorei DSM 22971 H345DRAFT_scaffold00005.5_C, whole genome shotgun sequence",Solobacterium moorei DSM 22971,53.5,53.5,18%,1.00E-05,57.78,50899,NZ_AUKY01000005.1
"Tissierella creatinini strain BN11 NODE_17_length_55240_cov_1267.366911, whole genome shotgun sequence",Tissierella creatinini,53.5,53.5,17%,1.00E-05,58.14,55240,NZ_SUSS01000017.1
"Salisediminibacterium haloalkalitolerans strain 10nlg, whole genome shotgun sequence",Salisediminibacterium haloalkalitolerans,53.5,53.5,17%,1.00E-05,55.81,21074,NZ_FOGV01000036.1
"Caloramator mitchellensis strain VF08 ABG79_contig000034, whole genome shotgun sequence",Caloramator mitchellensis,53.5,53.5,18%,1.00E-05,43.48,4630,NZ_LKHP01000033.1
"Butyrivibrio proteoclasticus B316 chromosome 1, complete sequence",Butyrivibrio proteoclasticus B316,53.5,53.5,17%,1.00E-05,58.14,3554804,NC_014387.1
"Agathobaculum desmolans ATCC 43058 T363DRAFT_scaffold00012.12_C, whole genome shotgun sequence",Agathobaculum desmolans ATCC 43058,53.5,53.5,17%,1.00E-05,62.79,55672,NZ_JNJN01000012.1
"Anoxybacillus amylolyticus strain DSM 15939 chromosome, complete genome",Anoxybacillus amylolyticus,53.5,53.5,17%,1.00E-05,62.79,2834744,NZ_CP015438.1
"Kurthia sibirica strain NBRC 101530 sequence048, whole genome shotgun sequence",Kurthia sibirica,53.1,53.1,17%,1.00E-05,60.47,27557,NZ_BJUF01000048.1
"Clostridium cagae strain Marseille-P4344, whole genome shotgun sequence",Clostridium cagae,53.1,106,18%,1.00E-05,47.83,3088423,NZ_OKRA01000001.1
"Parageobacillus caldoxylosilyticus CIC9 contig37, whole genome shotgun sequence",Parageobacillus caldoxylosilyticus CIC9,53.1,53.1,17%,1.00E-05,65.12,43757,NZ_AMRO01000030.1
"Anoxybacillus voinovskiensis strain DSM 17075 Ga0373221_03, whole genome shotgun sequence",Anoxybacillus voinovskiensis,53.1,53.1,17%,1.00E-05,62.79,187782,NZ_JACIDE010000003.1
"Saccharococcus thermophilus strain DSM 4749 Ga0315738_01, whole genome shotgun sequence",Saccharococcus thermophilus,53.1,53.1,17%,1.00E-05,65.12,3063264,NZ_JAASRS010000001.1
"Halarsenatibacter silvermanii strain SLAS-1, whole genome shotgun sequence",Halarsenatibacter silvermanii,53.1,53.1,17%,1.00E-05,55.81,69058,NZ_FNGO01000015.1
"Ligilactobacillus acidipiscis strain DSM 15353 Scaffold21, whole genome shotgun sequence",Ligilactobacillus acidipiscis,53.1,53.1,17%,1.00E-05,60.47,23598,NZ_JQBK01000021.1
"Robinsoniella peoriensis isolate 6600698, whole genome shotgun sequence",Robinsoniella peoriensis,53.1,53.1,17%,1.00E-05,64.29,89854,NZ_FMJR01000020.1
"Parageobacillus toebii NBRC 107807, whole genome shotgun sequence",Parageobacillus toebii NBRC 107807,53.1,53.1,17%,1.00E-05,65.12,158625,NZ_BDAQ01000005.1
"Parageobacillus galactosidasius strain DSM 18751 Contig_2, whole genome shotgun sequence",Parageobacillus galactosidasius,53.1,53.1,17%,1.00E-05,65.12,2017333,NZ_NDYL01000002.1
"Acetonema longum DSM 6540 Contig00074, whole genome shotgun sequence",Acetonema longum DSM 6540,53.1,53.1,17%,1.00E-05,62.79,42539,NZ_AFGF01000074.1
"Oenococcus oeni strain UBOCC-A-315001, complete genome",Oenococcus oeni,53.1,53.1,17%,1.00E-05,62.79,1876981,NZ_CP014324.1
"Tyzzerella nexilis strain MSK.23.22 NODE_13_length_57977_cov_325.544, whole genome shotgun sequence",Tyzzerella nexilis,53.1,53.1,17%,1.00E-05,59.52,57977,NZ_JAAIUD010000013.1
Dialister massiliensis strain Marseille-P5638 chromosome contig00001,Dialister massiliensis,53.1,53.1,17%,1.00E-05,58.14,2320245,NZ_LT996885.1
"Dialister hominis strain 5BBH33 chromosome, complete genome",Dialister hominis,53.1,53.1,17%,1.00E-05,58.14,2407548,NZ_AP019697.1
"Planifilum fulgidum strain DSM 44945, whole genome shotgun sequence",Planifilum fulgidum,53.1,53.1,17%,2.00E-05,62.79,171373,NZ_FOOK01000005.1
"Ligilactobacillus pobuzihii strain NBRC 103219 sequence29, whole genome shotgun sequence",Ligilactobacillus pobuzihii,53.1,53.1,17%,2.00E-05,60.47,25568,NZ_BJYB01000029.1
"Anoxybacillus caldiproteolyticus strain U458 chromosome, complete genome",Anoxybacillus caldiproteolyticus,53.1,53.1,17%,2.00E-05,65.12,3737956,NZ_CP064060.1
"Halanaerobium salsuginis strain ATCC 51327, whole genome shotgun sequence",Halanaerobium salsuginis,53.1,53.1,17%,2.00E-05,57.14,24802,NZ_FOTI01000039.1
"Saccharibacillus qingshengii strain JCM 31172 NODE_28_length_63579_cov_204.581478, whole genome shotgun sequence",Saccharibacillus qingshengii,52.8,52.8,17%,2.00E-05,55.81,63579,NZ_JAAZWC010000028.1
"Saccharibacillus deserti strain WLJ055 NODE_6_length_316854_cov_243.268864, whole genome shotgun sequence",Saccharibacillus deserti,52.8,52.8,17%,2.00E-05,55.81,316854,NZ_JABJVN010000006.1
"Parageobacillus thermoglucosidasius strain Wild Type chromosome, complete genome",Parageobacillus thermoglucosidasius,52.8,52.8,17%,2.00E-05,62.79,3873105,NZ_CP016622.1
"Succiniclasticum ruminis DSM 9236, whole genome shotgun sequence",Succiniclasticum ruminis DSM 9236,52.8,52.8,17%,2.00E-05,65.12,42552,NZ_FONL01000015.1
"Galactobacillus timonensis strain Marseille-P4641, whole genome shotgun sequence",Galactobacillus timonensis,52.8,52.8,17%,2.00E-05,62.79,2197801,NZ_LT964739.1
"Halanaerobium hydrogeniformans, complete sequence",Halanaerobium hydrogeniformans,52.8,52.8,17%,2.00E-05,57.14,2613117,NC_014654.1
"Saccharibacillus brassicae strain ATSA2 chromosome, complete genome",Saccharibacillus brassicae,52.8,52.8,17%,2.00E-05,55.81,5619468,NZ_CP041217.1
"Blautia wexlerae DSM 19850 K316DRAFT_scaffold00026.26_C, whole genome shotgun sequence",Blautia wexlerae DSM 19850,52.8,52.8,17%,2.00E-05,64.29,46936,NZ_AXVN01000026.1
"Anoxybacillus vitaminiphilus strain CGMCC 1.8979 Ga0171590_104, whole genome shotgun sequence",Anoxybacillus vitaminiphilus,52.8,52.8,17%,2.00E-05,65.12,248851,NZ_QLMH01000004.1
"Atopobacter phocae ATCC BAA-285 L866DRAFT_scaffold00004.4_C, whole genome shotgun sequence",Atopobacter phocae ATCC BAA-285,52.8,52.8,17%,2.00E-05,59.52,59825,NZ_JAGN01000004.1
"Lentibacillus panjinensis strain G56 Scaffold6, whole genome shotgun sequence",Lentibacillus panjinensis,52.8,52.8,17%,2.00E-05,60.47,220011,NZ_JAABVF010000006.1
"Anoxybacillus rupiensis strain DSM 17127 Ga0373222_07, whole genome shotgun sequence",Anoxybacillus rupiensis,52.8,52.8,17%,2.00E-05,62.79,201764,NZ_JACIDF010000007.1
"Megamonas funiformis strain JCM 14723 plasmid putative_Mfuni1, complete sequence",Megamonas funiformis,52.8,52.8,16%,2.00E-05,60,46189,NZ_CP048628.1
"Enterocloster citroniae strain NLAE-zl-G70, whole genome shotgun sequence",Enterocloster citroniae,52.4,52.4,17%,2.00E-05,60.47,28873,NZ_FOZH01000017.1
"Bacillus alveayuensis strain 24KAM51 LG50_071, whole genome shotgun sequence",Bacillus alveayuensis,52.4,52.4,17%,2.00E-05,65.12,163598,NZ_JYCE01000071.1
"Ethanoligenens harbinense YUAN-3 chromosome, complete genome",Ethanoligenens harbinense YUAN-3,52.4,52.4,17%,2.00E-05,64.29,3009515,NZ_CP025286.1
"Dorea phocaeensis strain Marseille-P4003, whole genome shotgun sequence",Dorea phocaeensis,52.4,52.4,17%,2.00E-05,59.52,637407,NZ_OEPZ01000002.1
"Blautia argi strain KCTC 15426 chromosome, complete genome",Blautia argi,52.4,52.4,17%,2.00E-05,59.52,3297975,NZ_CP030280.1
"Amedibacterium intestinale strain 9CBEGH2 chromosome, complete genome",Amedibacterium intestinale,52.4,52.4,18%,2.00E-05,57.78,2488096,NZ_AP019711.1
"Salimicrobium album strain DSM 20748, whole genome shotgun sequence",Salimicrobium album,52.4,52.4,17%,2.00E-05,58.14,58679,NZ_FNOS01000009.1
"Blautia glucerasea strain MSK.21.93 NODE_33_length_50986_cov_155.653, whole genome shotgun sequence",Blautia glucerasea,52.4,52.4,17%,2.00E-05,61.9,50986,NZ_JAAITU010000033.1
"Salimicrobium salexigens strain DSM 22782, whole genome shotgun sequence",Salimicrobium salexigens,52.4,52.4,17%,2.00E-05,58.14,76069,NZ_FTOK01000010.1
"Anaerotignum faecicola strain KCTC 15736 Contigs01, whole genome shotgun sequence",Anaerotignum faecicola,52.4,52.4,17%,2.00E-05,61.9,1164948,NZ_BHVZ01000001.1
"Salimicrobium jeotgali strain MJ3 chromosome, complete genome",Salimicrobium jeotgali,52.4,52.4,17%,2.00E-05,58.14,2698725,NZ_CP011361.2
"Clostridium jeddahense strain 1001270B_150601_B10 NODE_16_length_93756_cov_53.7564, whole genome shotgun sequence",Clostridium jeddahense,52.4,52.4,17%,3.00E-05,60.47,93756,NZ_JADNIV010000016.1
"Natranaerovirga pectinivora strain DSM 24629 Ga0244691_112, whole genome shotgun sequence",Natranaerovirga pectinivora,52.4,52.4,17%,3.00E-05,58.14,78336,NZ_SMAL01000012.1
"Blautia stercoris strain 3_YM_SP_D4_24.mj T248_ctg002, whole genome shotgun sequence",Blautia stercoris,52.4,52.4,17%,3.00E-05,61.9,527574,NZ_JACRTP010000002.1
"Saccharibacillus kuerlensis DSM 22868 F456DRAFT_scaffold00008.8, whole genome shotgun sequence",Saccharibacillus kuerlensis DSM 22868,52.4,52.4,17%,3.00E-05,55.81,180383,NZ_KB899284.1
"Saccharibacillus endophyticus strain CCM 8702 NODE_5_length_572013_cov_127.439046, whole genome shotgun sequence",Saccharibacillus endophyticus,52.4,52.4,17%,3.00E-05,55.81,572013,NZ_JAAZWE010000005.1
"Lactimicrobium massiliense strain Marseille-P4301, whole genome shotgun sequence",Lactimicrobium massiliense,52.4,52.4,18%,3.00E-05,57.78,472915,NZ_OUNG01000002.1
"Syntrophomonas wolfei subsp. wolfei str. Goettingen G311, complete sequence",Syntrophomonas wolfei subsp. wolfei str. Goettingen G311,52.4,52.4,17%,3.00E-05,58.14,2936195,NC_008346.1
"Anoxybacillus calidus strain DSM 25220 Ga0415330_09, whole genome shotgun sequence",Anoxybacillus calidus,52.4,52.4,17%,3.00E-05,62.79,124575,NZ_JACDUU010000009.1
"Saccharibacillus sacchari DSM 19268 SacsacDRAFT_Scaffold1.1, whole genome shotgun sequence",Saccharibacillus sacchari DSM 19268,52.4,52.4,17%,3.00E-05,55.81,6075237,NZ_KK073875.1
"Clostridium frigidicarnis strain DSM 12271, whole genome shotgun sequence",Clostridium frigidicarnis,52.4,52.4,17%,3.00E-05,61.9,126390,NZ_FOKI01000011.1
"Neobittarella massiliensis strain NSJ-65 Rx-D5-7_ctg002, whole genome shotgun sequence",Neobittarella massiliensis,52.4,52.4,17%,3.00E-05,60.47,589612,NZ_JACOGI010000002.1
"Clostridium minihomine strain Marseille-P4642, whole genome shotgun sequence",Clostridium minihomine,52,52,17%,3.00E-05,58.14,641021,NZ_OEQH01000002.1
"Massilimicrobiota timonensis strain An13 An13_contig_14, whole genome shotgun sequence",Massilimicrobiota timonensis,52,52,17%,3.00E-05,61.9,61002,NZ_NFLJ01000014.1
"Bacillus beveridgei strain MLTeJB chromosome, complete genome",Bacillus beveridgei,52,52,17%,3.00E-05,53.49,3582268,NZ_CP012502.1
"Catellicoccus marimammalium M35/04/3 contig00105, whole genome shotgun sequence",Catellicoccus marimammalium M35/04/3,52,52,17%,3.00E-05,60.47,84078,NZ_AMYT01000019.1
"Merdibacter massiliensis strain Marseille-P3254T, whole genome shotgun sequence",Merdibacter massiliensis,52,52,18%,3.00E-05,60,188961,NZ_LT699725.1
"[Clostridium] sticklandii, complete sequence",Acetoanaerobium sticklandii,52,52,18%,3.00E-05,50,2715461,NC_014614.1
"Stomatobaculum longum strain ACC2 supercont1.4, whole genome shotgun sequence",Stomatobaculum longum,52,52,17%,3.00E-05,66.67,280609,NZ_JH590864.1
"Marasmitruncus massiliensis strain Marseille-P3646, whole genome shotgun sequence",Marasmitruncus massiliensis,52,52,18%,3.00E-05,52.17,876947,NZ_FYDE01000004.1
"Gracilibacillus kekensis strain CGMCC 1.10681, whole genome shotgun sequence",Gracilibacillus kekensis,52,52,17%,3.00E-05,62.79,160548,NZ_FRCZ01000008.1
"Fervidicola ferrireducens strain Y170 AN618_contig000020, whole genome shotgun sequence",Fervidicola ferrireducens,52,52,17%,3.00E-05,60.47,42249,NZ_LOED01000020.1
"Aerococcus christensenii strain CCUG28831, complete genome",Aerococcus christensenii,52,52,17%,4.00E-05,62.79,1634920,NZ_CP014159.1
"Fructobacillus ficulneus strain JCM 12225, whole genome shotgun sequence",Fructobacillus ficulneus,52,52,17%,4.00E-05,59.52,23550,NZ_DF968004.1
"Clostridium merdae strain Marseille-P2953, whole genome shotgun sequence",Clostridium merdae,52,52,17%,4.00E-05,58.14,391774,NZ_FXLN01000002.1
"Lentilactobacillus hilgardii strain LMG 07934 chromosome, complete genome",Lentilactobacillus hilgardii,52,52,17%,4.00E-05,65.12,2771862,NZ_CP050262.1
"Thermohalobacter berrensis strain CTT3 contig_28, whole genome shotgun sequence",Thermohalobacter berrensis,52,52,17%,4.00E-05,58.14,21255,NZ_MCIB01000021.1
"Aminicella lysinilytica strain DSM 28287 Ga0310519_118, whole genome shotgun sequence",Aminicella lysinilytica,52,52,16%,4.00E-05,65,44396,NZ_SNXO01000018.1
"Andreesenia angusta strain DSM 1989 EUAN_contig000020, whole genome shotgun sequence",Andreesenia angusta,51.6,51.6,17%,4.00E-05,58.14,9076,NZ_MKIE01000020.1
"Lysinibacillus alkalisoli strain CGMCC 1.15760 sequence05, whole genome shotgun sequence",Lysinibacillus alkalisoli,52,52,18%,4.00E-05,47.83,293687,NZ_BMJT01000005.1
"Sporomusa silvacetica DSM 10669 SPSIL_contig000108, whole genome shotgun sequence",Sporomusa silvacetica DSM 10669,51.6,51.6,17%,4.00E-05,60.47,61011,NZ_LSLK01000108.1
"Sporomusa ovata DSM 2662 SOV_2c, whole genome shotgun sequence",Sporomusa ovata DSM 2662,51.6,51.6,17%,4.00E-05,60.47,1234227,NZ_ASXP01000002.1
"Lentibacillus halodurans strain CGMCC 1.3702, whole genome shotgun sequence",Lentibacillus halodurans,51.6,51.6,17%,4.00E-05,60.47,89317,NZ_FOJW01000014.1
"Faecalicoccus acidiformans strain DSM 26963 Ga0415236_03, whole genome shotgun sequence",Faecalicoccus acidiformans,51.6,51.6,18%,4.00E-05,60,137917,NZ_JACHHD010000003.1
"Phascolarctobacterium succinatutens isolate MGYG-HGUT-01365, whole genome shotgun sequence",Phascolarctobacterium succinatutens,51.2,51.2,16%,4.00E-05,60.98,1525,NZ_CABKPS010000078.1
"Lachnoanaerobaculum gingivalis strain KCOM 2030 KCOM2030_1, whole genome shotgun sequence",Lachnoanaerobaculum gingivalis,51.6,51.6,17%,4.00E-05,61.9,929303,NZ_RRCO01000001.1
"Lentilactobacillus parakefiri strain KR NODE_2_length_109048_cov_34.9933, whole genome shotgun sequence",Lentilactobacillus parakefiri,51.6,51.6,17%,4.00E-05,62.79,109048,NZ_NCXA01000002.1
"Keratinibaculum paraultunense strain DSM 26752 Ga0244701_113, whole genome shotgun sequence",Keratinibaculum paraultunense,51.6,51.6,17%,4.00E-05,55.81,52116,NZ_SMAE01000013.1
"Alkaliphilus peptidifermentans DSM 18978, whole genome shotgun sequence",Alkaliphilus peptidifermentans DSM 18978,51.6,51.6,17%,4.00E-05,61.9,16739,NZ_FMUS01000044.1
"Lentilactobacillus buchneri strain S45 NODE_3_length_245952_cov_37.248915, whole genome shotgun sequence",Lentilactobacillus buchneri,51.6,51.6,17%,4.00E-05,62.79,245952,NZ_SUMX01000003.1
