Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Leptospira dzoumogneensis strain 201601113 contig_0002, whole genome shotgun sequence",Leptospira dzoumogneensis,47,47,17%,8.00E-05,51.16,706212,NZ_RQHS01000019.1
"Leptospira venezuelensis strain IVIC-Bov1 contig_0001, whole genome shotgun sequence",Leptospira venezuelensis,47,47,17%,8.00E-05,51.16,1458674,NZ_NFUQ01000001.1
"Leptospira selangorensis strain 201702405 contig_0001, whole genome shotgun sequence",Leptospira selangorensis,47,47,17%,8.00E-05,51.16,1510519,NZ_RQGV01000005.1
"Leptospira fainei serovar Hurstbridge str. BUT 6 ctg1134728687817, whole genome shotgun sequence",Leptospira fainei serovar Hurstbridge str. BUT 6,47,47,17%,8.00E-05,51.16,1844499,NZ_AKWZ02000010.1
"Leptospira ellisii strain ATI7-C-A5 contig_46, whole genome shotgun sequence",Leptospira ellisii,47,47,17%,8.00E-05,48.84,21563,NZ_NPEF01000046.1
"Leptospira hartskeerlii strain MCA1-C-A1 contig_1, whole genome shotgun sequence",Leptospira hartskeerlii,47,47,17%,8.00E-05,51.16,649247,NZ_NPDN01000001.1
"Leptospira johnsonii strain E8, whole genome shotgun sequence",Leptospira johnsonii,47,47,17%,8.00E-05,51.16,1754512,NZ_BFAY01000011.1
"Leptospira koniambonensis strain 201800265 contig_0001, whole genome shotgun sequence",Leptospira koniambonensis,47,47,17%,8.00E-05,51.16,2035519,NZ_RQFY01000004.1
"Leptospira sarikeiensis strain 201702455 contig_0008, whole genome shotgun sequence",Leptospira sarikeiensis,47,47,17%,8.00E-05,51.16,208042,NZ_RQGF01000015.1
"Leptospira langatensis strain SSW18 contig_0001, whole genome shotgun sequence",Leptospira langatensis,47,47,17%,9.00E-05,51.16,801061,NZ_RQER01000004.1
"Leptospira gomenensis strain 201800299 contig_0001, whole genome shotgun sequence",Leptospira gomenensis,47,47,17%,9.00E-05,48.84,370423,NZ_RQFA01000080.1
"Leptospira licerasiae str. MMD4847 ctg7180000002435, whole genome shotgun sequence",Leptospira licerasiae str. MMD4847,47,47,17%,9.00E-05,51.16,1443323,NZ_AHOM02000004.1
"Leptospira haakeii strain ATI7-C-A2 contig_1, whole genome shotgun sequence",Leptospira haakeii,47,47,17%,9.00E-05,51.16,1067840,NZ_NPEI01000001.1
"Leptospira ellisii strain ATI7-C-A5 contig_7, whole genome shotgun sequence",Leptospira ellisii,47,47,17%,9.00E-05,51.16,34428,NZ_NPEF01000007.1
"Leptospira stimsonii strain Yale NODE_1_length_1618927_cov_443.31, whole genome shotgun sequence",Leptospira stimsonii,47,47,17%,9.00E-05,48.84,1618927,NZ_QHCT01000001.1
,,,,,,,,
,,,,,,,,
,,,,,,,,
"		",,,,,,,,
