Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Sulfurospirillum arsenophilum NBRC 109478, whole genome shotgun sequence",Sulfurospirillum arsenophilum NBRC 109478,104,104,61%,3.00E-23,30.91,892792,NZ_BBQF01000001.1
"Sulfurimonas hongkongensis strain AST-10 Contig13, whole genome shotgun sequence",Sulfurimonas hongkongensis,102,102,63%,8.00E-23,30.4,293928,NZ_AUPZ01000013.1
"Campylobacter pinnipediorum subsp. pinnipediorum strain RM17261, complete genome",Campylobacter pinnipediorum subsp. pinnipediorum,102,102,63%,1.00E-22,30.7,1744112,NZ_CP012547.1
"Campylobacter cuniculorum DSM 23162 = LMG 24588 chromosome, complete genome",Campylobacter cuniculorum DSM 23162 = LMG 24588,101,101,52%,2.00E-22,34.95,1931011,NZ_CP020867.1
"Campylobacter coli strain NTICC13 tig00000001, whole genome shotgun sequence",Campylobacter coli,101,101,63%,3.00E-22,30.97,1734457,NZ_VOPG01000001.1
"Campylobacter novaezeelandiae strain B423b Contig2, whole genome shotgun sequence",Campylobacter novaezeelandiae,100,100,63%,5.00E-22,29.91,162700,NZ_QPGR01000002.1
"Helicobacter pylori Puno135, complete sequence",Helicobacter pylori Puno135,100,100,59%,6.00E-22,31.58,1646139,NC_017379.1
"Helicobacter acinonychis str. Sheeba, complete sequence",Helicobacter acinonychis str. Sheeba,100,100,59%,7.00E-22,30.62,1553927,NC_008229.1
"Campylobacter canadensis strain LMG 24001 chromosome, complete genome",Campylobacter canadensis,100,100,63%,7.00E-22,29.33,1923009,NZ_CP035946.1
"Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819 chromosome, complete genome",Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819,100,100,56%,7.00E-22,32.51,1641481,NC_002163.1
"Campylobacter aviculae strain MIT17-670 accn_194.2646.con.0002, whole genome shotgun sequence",Campylobacter aviculae,99.8,99.8,63%,1.00E-21,30.09,165025,NZ_NXMA01000002.1
"Cetia pacifica strain TB6 chromosome, complete genome",Cetia pacifica,99.4,99.4,63%,1.00E-21,30.84,1779337,NZ_CP027432.2
"Sulfurimonas paralvinellae strain GO25 chromosome, complete genome",Sulfurimonas paralvinellae,99.4,99.4,63%,2.00E-21,32.02,2029060,NZ_CP041406.1
"Sulfurimonas indica strain NW8N contig38, whole genome shotgun sequence",Sulfurimonas indica,99,99,63%,2.00E-21,30.4,12454,NZ_SDID01000038.1
"Helicobacter valdiviensis strain WBE14 contig5, whole genome shotgun sequence",Helicobacter valdiviensis,98.6,98.6,63%,2.00E-21,29.46,108917,NZ_NBIU01000005.1
"Sulfurospirillum arcachonense DSM 9755 K354DRAFT_scaffold00007.7_C, whole genome shotgun sequence",Sulfurospirillum arcachonense DSM 9755,98.6,98.6,68%,3.00E-21,31.28,141468,NZ_JFBL01000007.1
"Sulfurimonas autotrophica DSM 16294, complete sequence",Sulfurimonas autotrophica DSM 16294,98.2,98.2,63%,3.00E-21,29.07,2153198,NC_014506.1
"Caminibacter mediatlanticus TB-2 chromosome, complete genome",Caminibacter mediatlanticus TB-2,98.2,98.2,63%,3.00E-21,31.86,1685887,NZ_CP040463.1
"Campylobacter concisus strain ATCC 33237, complete genome",Campylobacter concisus,98.2,98.2,56%,3.00E-21,33.17,1840041,NZ_CP012541.1
"Sulfurimonas gotlandica GD1 chromosome, whole genome shotgun sequence",Sulfurimonas gotlandica GD1,97.8,97.8,63%,4.00E-21,29.96,2952682,NZ_AFRZ01000001.1
"Campylobacter sputorum bv. paraureolyticus LMG 11764 strain LMG 17589, complete genome",Campylobacter sputorum bv. paraureolyticus LMG 11764,97.8,97.8,63%,4.00E-21,30.09,1725016,NZ_CP019684.1
"Helicobacter burdigaliensis strain CNRCH 2005/566H NODE_3_length_107654_cov_515.523, whole genome shotgun sequence",Helicobacter burdigaliensis,97.8,97.8,63%,5.00E-21,29.46,107654,NZ_QXJG01000003.1
"Helicobacter pametensis isolate 95149_6, whole genome shotgun sequence",Helicobacter pametensis,97.4,97.4,69%,5.00E-21,26.72,134619,NZ_FZPI01000004.1
"Campylobacter mucosalis strain ATCC 43264 chromosome, complete genome",Campylobacter mucosalis,97.1,97.1,63%,7.00E-21,30.97,1773478,NZ_CP053831.1
"Campylobacter taeniopygiae strain MIT10-5678 accn_194.2647.con.0001, whole genome shotgun sequence",Campylobacter taeniopygiae,97.1,97.1,52%,8.00E-21,34.57,190204,NZ_NXLY01000001.1
"Helicobacter heilmannii isolate ASB1, whole genome shotgun sequence",Helicobacter heilmannii,97.1,154,64%,8.00E-21,27.73,486618,NZ_CDMK01000002.1
"Campylobacter estrildidarum strain MIT17-664 accn_209.293.con.0003, whole genome shotgun sequence",Campylobacter estrildidarum,96.7,96.7,52%,1.00E-20,33.51,163105,NZ_NXLZ01000003.1
"Campylobacter hepaticus strain HV10 chromosome, complete genome",Campylobacter hepaticus,95.9,95.9,56%,2.00E-20,32.02,1520669,NZ_CP031611.1
"Nautilia profundicola AmH, complete sequence",Nautilia profundicola AmH,95.5,95.5,67%,2.00E-20,32.11,1676444,NC_012115.1
"Helicobacter magdeburgensis strain MIT 96-1001 NODE_3_length_212654_cov_48.6186, whole genome shotgun sequence",Helicobacter magdeburgensis,95.5,146,64%,3.00E-20,29.07,212654,NZ_JRPE02000003.1
"Helicobacter aurati strain MIT 97-5075 H_aurati_97-5075_3_16670218.1745, whole genome shotgun sequence",Helicobacter aurati,95.1,95.1,62%,3.00E-20,27.68,166702,NZ_NXLW01000003.1
"Campylobacter helveticus strain ATCC 51209 chromosome, complete genome",Campylobacter helveticus,94.7,94.7,56%,4.00E-20,31.53,1758726,NZ_CP020478.1
"Lebetimonas natsushimae strain HS1857, whole genome shotgun sequence",Lebetimonas natsushimae,94.4,94.4,63%,6.00E-20,30.53,480334,NZ_BDME01000002.1
"Helicobacter cetorum MIT 99-5656, complete sequence",Helicobacter cetorum MIT 99-5656,94,94,59%,8.00E-20,29.19,1833666,NC_017735.1
"Helicobacter ailurogastricus isolate ASB7, whole genome shotgun sequence",Helicobacter ailurogastricus,94,149,64%,9.00E-20,26.91,502950,NZ_CDMG01000009.1
"Helicobacter marmotae strain MIT 98-6070 H_marmotae_98-6070_10_7828135.4423, whole genome shotgun sequence",Helicobacter marmotae,93.6,93.6,64%,1.00E-19,28.26,78281,NZ_NXLR01000010.1
"Sulfurimonas crateris strain SN118 NODE_5_length_227206_cov_30.020182, whole genome shotgun sequence",Sulfurimonas crateris,93.2,93.2,59%,1.00E-19,30.52,227206,NZ_SZPX01000005.1
"Helicobacter cinaedi strain P01D0000 chromosome, complete genome",Helicobacter cinaedi,93.2,93.2,63%,2.00E-19,28.63,2154041,NZ_AP018676.1
"Campylobacter lanienae NCTC 13004, complete genome",Campylobacter lanienae NCTC 13004,92.8,92.8,62%,2.00E-19,29.41,1594554,NZ_CP015578.1
"Helicobacter suis HS1 isolate HS1 output strain 1, whole genome shotgun sequence",Helicobacter suis HS1,92.8,92.8,65%,2.00E-19,26.5,45820,NZ_FMSQ01000014.1
"Campylobacter avium LMG 24591 chromosome, complete genome",Campylobacter avium LMG 24591,92.4,92.4,56%,3.00E-19,31.34,1738633,NZ_CP022347.1
"Helicobacter felis ATCC 49179, complete sequence",Helicobacter felis ATCC 49179,92.4,141,63%,3.00E-19,26.79,1672681,NC_014810.2
"Helicobacter mustelae strain NCTC12198 chromosome 1, complete sequence",Helicobacter mustelae,92.4,92.4,62%,3.00E-19,27.68,1576607,NZ_LS483446.1
"Arcobacter cryaerophilus ATCC 43158 chromosome, complete genome",Arcobacter cryaerophilus ATCC 43158,92.4,92.4,63%,3.00E-19,28.19,2006909,NZ_CP032823.1
"Helicobacter bizzozeronii CIII-1, complete sequence",Helicobacter bizzozeronii CIII-1,92,92,62%,3.00E-19,26.46,1755458,NC_015674.1
"Campylobacter iguaniorum strain 2463D chromosome, complete genome",Campylobacter iguaniorum,92,92,63%,4.00E-19,29.65,1809624,NZ_CP010995.1
"Helicobacter typhlonius strain MIT 97-6810 isolate 1 chromosome I, complete sequence",Helicobacter typhlonius,92,190,64%,4.00E-19,29.02,1920832,NZ_LN907858.1
"Campylobacter upsaliensis RM3940 chromosome, complete genome",Campylobacter upsaliensis RM3940,91.7,91.7,53%,4.00E-19,31.09,1628950,NZ_CP053849.1
"Helicobacter himalayensis strain YS1 chromosome, complete genome",Helicobacter himalayensis,91.7,140,61%,5.00E-19,28.44,1829936,NZ_CP014991.1
"Helicobacter muridarum strain NCTC12714, whole genome shotgun sequence",Helicobacter muridarum,91.7,91.7,62%,6.00E-19,27.23,2254440,NZ_UGJE01000002.1
"Helicobacter anseris strain MIT 04-9362 H_anseris_04-9362_7_6946065.9954, whole genome shotgun sequence",Helicobacter anseris,91.3,144,64%,6.00E-19,26.43,69460,NZ_NXLX01000007.1
"Sulfurimonas denitrificans DSM 1251, complete sequence",Sulfurimonas denitrificans DSM 1251,90.9,90.9,56%,9.00E-19,30.05,2201561,NC_007575.1
"Helicobacter ganmani strain MIT 99-5101 H_ganmani_99-5101_3_21992856.9149, whole genome shotgun sequence",Helicobacter ganmani,90.9,90.9,62%,9.00E-19,28.51,219928,NZ_NXLS01000003.1
"Helicobacter labetoulli strain 48519 NODE_2_length_152874_cov_362.058, whole genome shotgun sequence",Helicobacter labetoulli,90.9,90.9,63%,1.00E-18,28.19,152874,NZ_QXJF01000002.1
"Helicobacter macacae MIT 99-5501 addTE-supercont1.1, whole genome shotgun sequence",Helicobacter macacae MIT 99-5501,90.1,90.1,63%,1.00E-18,27.31,1682603,NZ_KI669454.1
Helicobacter canadensis isolate MGYG-HGUT-01348 chromosome 1,Helicobacter canadensis,90.1,140,68%,2.00E-18,28.51,1623845,NZ_LR698957.1
"Helicobacter cynogastricus isolate 329937_4, whole genome shotgun sequence",Helicobacter cynogastricus,90.1,140,63%,2.00E-18,26.34,556287,NZ_FZMQ01000005.1
"Helicobacter winghamensis strain 2015D-0170 chromosome, complete genome",Helicobacter winghamensis,90.1,149,69%,2.00E-18,28.51,1688978,NZ_CP063087.1
"Helicobacter fennelliae strain NCTC13101, whole genome shotgun sequence",Helicobacter fennelliae,90.1,90.1,59%,2.00E-18,27.23,2045277,NZ_UGID01000001.1
"Helicobacter brantae strain MIT 04-9366 _8_7040538.9463, whole genome shotgun sequence",Helicobacter brantae,89.4,89.4,63%,3.00E-18,27.23,70405,NZ_NXLV01000008.1
"Helicobacter trogontum isolate 50960_6, whole genome shotgun sequence",Helicobacter trogontum,89.4,89.4,62%,3.00E-18,25.89,57263,NZ_FZNG01000028.1
"Helicobacter bilis WiWa acLZQ-supercont1.2, whole genome shotgun sequence",Helicobacter bilis WiWa,89.4,89.4,62%,3.00E-18,25.89,493155,NZ_KB822514.1
"Arcobacter trophiarum LMG 25534 chromosome, complete genome",Arcobacter trophiarum LMG 25534,89,89,63%,4.00E-18,27.75,1915613,NZ_CP031367.1
"Helicobacter pullorum strain NAP14B36 contig024, whole genome shotgun sequence",Helicobacter pullorum,88.6,88.6,62%,5.00E-18,28.05,19027,NZ_MANK01000024.1
"Helicobacter hepaticus ATCC 51449, complete sequence",Helicobacter hepaticus ATCC 51449,88.6,140,64%,5.00E-18,28.5,1799146,NC_004917.1
"Helicobacter salomonis isolate 56878_6, whole genome shotgun sequence",Helicobacter salomonis,88.6,88.6,61%,6.00E-18,27.85,106380,NZ_FZMA01000019.1
"Helicobacter baculiformis isolate 427351_3, whole genome shotgun sequence",Helicobacter baculiformis,87.8,87.8,59%,1.00E-17,27.36,54999,NZ_FZMF01000026.1
"Helicobacter japonicus strain MIT 01-6451 NODE_2_length_314151_cov_85.3464, whole genome shotgun sequence",Helicobacter japonicus,87.8,87.8,63%,1.00E-17,28.19,314151,NZ_JRMQ02000002.1
"Campylobacter troglodytis strain MIT 05-9149A accn_213849_11_con_0040, whole genome shotgun sequence",Campylobacter troglodytis,87.8,87.8,56%,1.00E-17,30.35,25982,NZ_QHLI01000040.1
"Helicobacter cholecystus isolate ERZ467480, whole genome shotgun sequence",Helicobacter cholecystus,87.8,87.8,69%,1.00E-17,25.51,96937,NZ_FZNE01000009.1
"Arcobacter skirrowii CCUG 10374 chromosome, complete genome",Arcobacter skirrowii CCUG 10374,87.4,87.4,63%,1.00E-17,27.88,1969846,NZ_CP032099.1
"Campylobacter fetus strain CFF00A031 chromosome, complete genome",Campylobacter fetus,87.4,87.4,60%,1.00E-17,30.56,1777789,NZ_CP059443.1
"Helicobacter didelphidarum strain MIT 17-337 H_sp._nov._1_17-337_17_4440123.1453, whole genome shotgun sequence",Helicobacter didelphidarum,87,87,62%,2.00E-17,25.89,44401,NZ_NXLQ01000017.1
"Campylobacter hyointestinalis subsp. lawsonii strain CHY5 chromosome, complete genome",Campylobacter hyointestinalis subsp. lawsonii,87,87,63%,2.00E-17,27.75,1803736,NZ_CP053828.1
"Campylobacter subantarcticus LMG 24377, complete genome",Campylobacter subantarcticus LMG 24377,85.5,85.5,56%,5.00E-17,31.03,1852995,NZ_CP007773.1
"Campylobacter ornithocola strain LMG 29815 chromosome, complete genome",Campylobacter ornithocola,84.7,84.7,56%,1.00E-16,31.03,1644930,NZ_CP053848.1
"Campylobacter insulaenigrae NCTC 12927, complete genome",Campylobacter insulaenigrae NCTC 12927,84.3,84.3,56%,1.00E-16,31.03,1465081,NZ_CP007770.1
"Campylobacter armoricus strain CCUG 73571 chromosome, complete genome",Campylobacter armoricus,84.3,84.3,56%,1.00E-16,31.03,1642612,NZ_CP053825.1
"Campylobacter peloridis strain 2016D-0074 chromosome, complete genome",Campylobacter peloridis,84,84,56%,2.00E-16,31.03,1679360,NZ_CP063079.1
"Helicobacter jaachi strain MIT 09-6949 NODE_12_length_26416_cov_68.3069, whole genome shotgun sequence",Helicobacter jaachi,84,84,60%,2.00E-16,28.11,26416,NZ_JRPR02000012.1
"Helicobacter rodentium ATCC 700285 BS85DRAFT_scaffold00011.11_C, whole genome shotgun sequence",Helicobacter rodentium ATCC 700285,83.6,83.6,52%,2.00E-16,31.18,59039,NZ_JHWC01000011.1
"Helicobacter apodemus strain SCJK1 chromosome, complete genome",Helicobacter apodemus,83.2,83.2,62%,3.00E-16,26.7,2034706,NZ_CP021886.1
"Aliarcobacter lanthieri strain LMG 28516 chromosome, complete genome",Aliarcobacter lanthieri,82.4,82.4,59%,5.00E-16,26.89,2276457,NZ_CP053839.1
"Helicobacter equorum strain MIT 12-6600 Hequorum_1_length_404694_cov_52.7247, whole genome shotgun sequence",Helicobacter equorum,82.4,82.4,60%,6.00E-16,26.15,404694,NZ_NXLT01000001.1
"Helicobacter mesocricetorum isolate 87012_3, whole genome shotgun sequence",Helicobacter mesocricetorum,82,82,62%,7.00E-16,26.7,67680,NZ_FZPJ01000018.1
"Campylobacter lari RM2100, complete sequence",Campylobacter lari RM2100,82,82,56%,9.00E-16,30.05,1525460,NC_012039.1
"Helicobacter saguini strain 15-1458 (F3) accn209.380.con.0001, whole genome shotgun sequence",Helicobacter sanguini,81.3,81.3,62%,1.00E-15,26.79,1378238,NZ_QBIV01000001.1
"Helicobacter canis strain CCUG 32756T contig_0000016, whole genome shotgun sequence",Helicobacter canis,81.3,81.3,63%,1.00E-15,25,127555,NZ_VXKE01000016.1
"Campylobacter volucris LMG 24379, complete genome",Campylobacter volucris LMG 24379,80.1,80.1,56%,3.00E-15,30.05,1517949,NZ_CP007774.1
"Arcobacter butzleri ED-1, complete sequence",Arcobacter butzleri ED-1,79.7,79.7,63%,5.00E-15,24.78,2256675,NC_017187.1
"Arcobacter ellisii strain LMG 26155 chromosome, complete genome",Arcobacter ellisii,75.9,75.9,63%,7.00E-14,25.66,2799949,NZ_CP032097.1
"Arcobacter cloacae strain LMG 26153 chromosome, complete genome",Arcobacter cloacae,74.7,74.7,59%,2.00E-13,25.12,2621880,NZ_CP053833.1
"Arcobacter defluvii strain LMG 25694 chromosome, complete genome",Arcobacter defluvii,73.6,73.6,59%,5.00E-13,26.07,3021240,NZ_CP053835.1
"Arcobacter aquimarinus strain W63 chromosome, complete genome",Arcobacter aquimarinus,73.2,73.2,59%,7.00E-13,24.64,2520808,NZ_CP030944.1
"Arcobacter caeni strain RW17-10 NODE_11_length_92693_cov_45.4651_ID_2069, whole genome shotgun sequence",Arcobacter caeni,71.6,71.6,63%,2.00E-12,23.89,92693,NZ_MUXE01000011.1
"Arcobacter suis CECT 7833 chromosome, complete genome",Arcobacter suis CECT 7833,71.2,71.2,63%,2.00E-12,23.45,2639269,NZ_CP032100.1
"Aliarcobacter faecis strain CCUG 66484 chromosome, complete genome",Aliarcobacter faecis,70.9,70.9,38%,3.00E-12,29.45,2308709,NZ_CP053837.1
"Malaciobacter pacificus strain LMG 26638 chromosome, complete genome",Malaciobacter pacificus,70.9,70.9,57%,3.00E-12,26.09,2657991,NZ_CP035928.1
"Arcobacter venerupis strain LMG 26156 chromosome, complete genome",Arcobacter venerupis,70.9,70.9,59%,4.00E-12,25,3209085,NZ_CP053840.1
"Malaciobacter halophilus strain CCUG 53805 chromosome, complete genome",Malaciobacter halophilus,70.5,70.5,57%,5.00E-12,25.85,2812536,NZ_CP031218.1
"Poseidonibacter antarcticus strain SM1702 1131d_scaffold7, whole genome shotgun sequence",Poseidonibacter antarcticus,70.1,70.1,58%,6.00E-12,26.19,140303,NZ_RCWF01000007.1
"Arcobacter nitrofigilis DSM 7299, complete sequence",Arcobacter nitrofigilis DSM 7299,70.1,70.1,58%,7.00E-12,24.29,3192235,NC_014166.1
"Malaciobacter canalis strain LMG 29148 chromosome, complete genome",Malaciobacter canalis,70.1,70.1,57%,7.00E-12,26.34,2829476,NZ_CP042812.1
"Malaciobacter marinus strain JCM 15502 chromosome, complete genome",Malaciobacter marinus,69.7,69.7,57%,9.00E-12,26.34,2917098,NZ_CP032101.1
"Poseidonibacter lekithochrous strain DSM 100870 chromosome, complete genome",Poseidonibacter lekithochrous,69.3,69.3,58%,1.00E-11,23.81,3568672,NZ_CP054052.1
"Aliarcobacter cibarius strain LMG 21996 chromosome, complete genome",Aliarcobacter cibarius,68.9,68.9,38%,2.00E-11,29.45,2336659,NZ_CP054051.1
"Halarcobacter bivalviorum strain LMG 26154 chromosome, complete genome",Halarcobacter bivalviorum,68.6,68.6,59%,2.00E-11,24.77,2684688,NZ_CP031217.1
Arcobacter peruensis strain PSE-93 chromosome,Arcobacter peruensis,68.2,68.2,58%,3.00E-11,23.81,2816102,NZ_CP032363.1
"Poseidonibacter parvus strain LPB0137 chromosome, complete genome",Poseidonibacter parvus,68.2,68.2,58%,3.00E-11,23.81,2866429,NZ_CP019070.1
"Halarcobacter mediterraneus strain F156-34 NODE_5_length_266471_cov_100.524, whole genome shotgun sequence",Halarcobacter mediterraneus,67.4,67.4,39%,5.00E-11,29.08,266471,NZ_NXIE01000005.1
"Campylobacter corcagiensis strain LMG 27932 chromosome, complete genome",Campylobacter corcagiensis,66.6,66.6,63%,7.00E-11,25,1655616,NZ_CP053842.1
"Malaciobacter molluscorum LMG 25693 strain CECT 7696 chromosome, complete genome",Malaciobacter molluscorum LMG 25693,66.2,66.2,39%,1.00E-10,28.37,2800582,NZ_CP032098.1
"Malaciobacter mytili LMG 24559 chromosome, complete genome",Malaciobacter mytili LMG 24559,65.9,65.9,57%,2.00E-10,24.39,2867150,NZ_CP031219.1
"Arcobacter thereius LMG 24486 AA347_contig000001, whole genome shotgun sequence",Arcobacter thereius LMG 24486,65.5,65.5,61%,2.00E-10,24.77,1909306,NZ_LLKQ01000001.1
"Arcobacter anaerophilus strain DSM 24636 chromosome, complete genome",Arcobacter anaerophilus,64.7,64.7,38%,3.00E-10,27.86,3016922,NZ_CP041070.1
"Halarcobacter ebronensis strain LMG 27922 chromosome, complete genome",Halarcobacter ebronensis,64.7,64.7,57%,3.00E-10,24.39,3170683,NZ_CP053836.1
"[Arcobacter] porcinus strain CCUG 56899 chromosome, complete genome",[Arcobacter] porcinus,64.7,64.7,61%,3.00E-10,24.31,2018219,NZ_CP036246.2
"Helicobacter ganmani strain MIT 99-5101 H_ganmani_99-5101_10_6485359.3957, whole genome shotgun sequence",Helicobacter ganmani,53.5,53.5,68%,1.00E-06,25.69,64853,NZ_NXLS01000010.1
"Helicobacter rodentium ATCC 700285 BS85DRAFT_scaffold00016.16_C, whole genome shotgun sequence",Helicobacter rodentium ATCC 700285,53.1,53.1,69%,2.00E-06,25.88,13874,NZ_JHWC01000016.1
"Helicobacter pullorum strain NAP14B36 contig019, whole genome shotgun sequence",Helicobacter pullorum,51.6,51.6,68%,5.00E-06,24.51,55702,NZ_MANK01000019.1
"Helicobacter labetoulli strain 48519 NODE_3_length_150698_cov_341.837, whole genome shotgun sequence",Helicobacter labetoulli,48.9,48.9,64%,3.00E-05,23.14,150698,NZ_QXJF01000003.1
"Helicobacter baculiformis isolate 427351_3, whole genome shotgun sequence",Helicobacter baculiformis,48.1,48.1,63%,6.00E-05,23.97,51097,NZ_FZMF01000012.1
,,,,,,,,
,,,,,,,,
,,,,,,,,
"		",,,,,,,,
