Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Sneathiella glossodoripedis JCM 23214, whole genome shotgun sequence",Sneathiella glossodoripedis JCM 23214,123,123,62%,3.00E-28,36.94,1590032,NZ_BAMS01000001.1
"Nitrospirillum amazonense CBAmc chromosome 1, complete sequence",Nitrospirillum amazonense CBAmc,123,123,63%,3.00E-28,36,2945703,NZ_CP022110.1
"Paremcibacter congregatus strain ZYLT chromosome, complete genome",Paremcibacter congregatus,123,123,64%,3.00E-28,34.48,4189011,NZ_CP041025.1
"Lentibacter algarum strain DSM 24677, whole genome shotgun sequence",Lentibacter algarum,122,122,64%,7.00E-28,35.06,20312,NZ_FNPR01000010.1
"Nitrospirillum iridis strain DSM 22198 Ga0373326_01, whole genome shotgun sequence",Nitrospirillum iridis,122,122,63%,8.00E-28,36,684039,NZ_JACIIZ010000001.1
"Pararhodospirillum oryzae strain NBRC 107573 sequence051, whole genome shotgun sequence",Pararhodospirillum oryzae,120,120,63%,2.00E-27,35.11,30508,NZ_BJZO01000051.1
"Emcibacter nanhaiensis strain MCCC 1A06723 5, whole genome shotgun sequence",Emcibacter nanhaiensis,120,120,60%,2.00E-27,34.09,759730,NZ_VFIY01000005.1
"Sneathiella limimaris strain KCTC 52846 NODE_1_length_2859372_cov_51.501346, whole genome shotgun sequence",Sneathiella limimaris,120,120,62%,4.00E-27,36.94,2838132,NZ_JABBYJ010000001.1
"Caenispirillum bisanense strain USBA 140, whole genome shotgun sequence",Caenispirillum bisanense,119,119,62%,5.00E-27,35.14,50646,NZ_OCNJ01000018.1
"Sneathiella chungangensis strain KCTC32476 contig11, whole genome shotgun sequence",Sneathiella chungangensis,119,119,62%,8.00E-27,36.49,265402,NZ_VNWO01000011.1
"Roseospira navarrensis strain DSM 15114 NODE_60_length_24759_cov_9.51187, whole genome shotgun sequence",Roseospira navarrensis,118,118,63%,1.00E-26,34.22,24759,NZ_WIVE01000060.1
"Magnetospirillum molischianum DSM 120, whole genome shotgun sequence",Magnetospirillum molischianum DSM 120,118,118,60%,1.00E-26,35.35,162774,NZ_CAHP01000023.1
"Rhodospirillum centenum strain DSM 8284 Ga0394284_04, whole genome shotgun sequence",Rhodospirillum centenum,118,118,64%,1.00E-26,34.5,218896,NZ_JACIGH010000004.1
"Pelagibius litoralis strain DSM 21314 Scaffold9_1, whole genome shotgun sequence",Pelagibius litoralis,118,118,63%,2.00E-26,34.67,235145,NZ_JAAQPH010000009.1
"Hirschia baltica ATCC 49814, complete sequence",Hirschia baltica ATCC 49814,117,117,66%,2.00E-26,33.74,3455622,NC_012982.1
"Pararhodospirillum photometricum DSM 122 chromosome DSM 122, complete sequence",Pararhodospirillum photometricum DSM 122,117,117,63%,2.00E-26,34.22,3876289,NC_017059.1
"Acidibrevibacterium fodinaquatile strain G45-3 chromosome, complete genome",Acidibrevibacterium fodinaquatile,117,117,64%,4.00E-26,34.33,3907406,NZ_CP029176.1
"Hirschia maritima DSM 19733 F551DRAFT_scaffold00001.1, whole genome shotgun sequence",Hirschia maritima DSM 19733,117,117,69%,4.00E-26,32.94,1141328,NZ_KB899544.1
"Rhodospira trueperi strain ATCC 700224, whole genome shotgun sequence",Rhodospira trueperi,117,117,63%,4.00E-26,33.78,267682,NZ_FNAP01000005.1
"Ferruginivarius sediminum strain WD2A32 WD2A32_scaffold1, whole genome shotgun sequence",Ferruginivarius sediminum,117,117,63%,5.00E-26,33.78,405662,NZ_QPMH01000001.1
"Parvibaculum sedimenti strain HXT-9 HXT-9_scaffold5, whole genome shotgun sequence",Parvibaculum sedimenti,116,116,65%,6.00E-26,35.68,254027,NZ_WESC01000005.1
"Roseospira goensis strain JA135 Ga0394285_24, whole genome shotgun sequence",Roseospira goensis,116,116,63%,7.00E-26,35.4,55890,NZ_JACIGI010000024.1
"Magnetospirillum fulvum strain DSM 13234, whole genome shotgun sequence",Magnetospirillum fulvum,116,116,60%,7.00E-26,35.35,161694,NZ_FNWO01000010.1
"Novispirillum itersonii subsp. itersonii ATCC 12639 G365DRAFT_scaffold00002.2, whole genome shotgun sequence",Novispirillum itersonii subsp. itersonii ATCC 12639,116,116,63%,8.00E-26,35.56,536753,NZ_KB907338.1
"Euryhalocaulis caribicus strain JL2009 contig00003, whole genome shotgun sequence",Euryhalocaulis caribicus,115,115,60%,1.00E-25,38.64,254838,NZ_ASJA01000003.1
"Roseomonas deserti strain M3 M3_S294_L001_R1_001_(paired)_contig_268, whole genome shotgun sequence",Roseomonas deserti,115,115,59%,1.00E-25,39.07,11351,NZ_MLCO01000267.1
"Magnetospirillum marisnigri strain SP-1 NODE_1_length_318070_cov_101.371_ID_3041, whole genome shotgun sequence",Magnetospirillum marisnigri,115,115,64%,1.00E-25,33.91,318070,NZ_LWQT01000044.1
"Roseospira marina strain DSM 15113 NODE_7_length_240994_cov_36.5878, whole genome shotgun sequence",Roseospira marina,115,115,63%,1.00E-25,33.33,240994,NZ_VWPJ01000007.1
"Sneathiella aquimaris strain 216LB-ZA1-12 NODE_1_length_1776623_cov_65.923689, whole genome shotgun sequence",Sneathiella aquimaris,115,115,59%,1.00E-25,35.21,1751906,NZ_VNWM01000001.1
"Roseomonas cervicalis ATCC 49957 SCAFFOLD3, whole genome shotgun sequence",Roseomonas cervicalis ATCC 49957,115,115,59%,2.00E-25,39.27,500282,NZ_GG770779.1
"Magnetospirillum gryphiswaldense MSR-1 v2 chromosome I, complete sequence",Magnetospirillum gryphiswaldense MSR-1 v2,115,115,60%,2.00E-25,35.35,4365796,NC_023065.1
"Magnetospirillum kuznetsovii strain LBB-42 NODE_3_length_381138_cov_93.1197, whole genome shotgun sequence",Magnetospirillum kuznetsovii,115,115,60%,2.00E-25,35.81,381138,NZ_PGTO01000003.1
"Tistrella bauzanensis strain CGMCC 1.10188 sequence020, whole genome shotgun sequence",Tistrella bauzanensis,114,114,60%,2.00E-25,35.48,74205,NZ_BMDZ01000020.1
"Magnetospirillum magnetotacticum MS-1 contig_7, whole genome shotgun sequence",Magnetospirillum magnetotacticum MS-1,114,114,60%,3.00E-25,35.81,192473,NZ_JXSL01000022.1
"Kiloniella laminariae DSM 19542 B152DRAFT_scaffold_14.15, whole genome shotgun sequence",Kiloniella laminariae DSM 19542,114,114,60%,4.00E-25,33.49,55397,NZ_KB893140.1
"Aquidulcibacter paucihalophilus strain TH1-2 scaffold29, whole genome shotgun sequence",Aquidulcibacter paucihalophilus,114,114,66%,5.00E-25,31.54,37580,NZ_NCSQ01000019.1
"Magnetospirillum aberrantis SpK contig00045_length=161987, whole genome shotgun sequence",Magnetospirillum aberrantis SpK,114,114,60%,5.00E-25,35.81,161987,NZ_JAAIYP010000045.1
"Ferrovibrio terrae strain K5 chromosome, complete genome",Ferrovibrio terrae,113,113,64%,6.00E-25,33.19,4264634,NZ_CP041636.1
"Magnetospirillum moscoviense strain BB-1 NODE_47_length_29506_cov_123.039_ID_5758, whole genome shotgun sequence",Magnetospirillum moscoviense,113,113,60%,6.00E-25,36.28,29506,NZ_LWQU01000149.1
"Henriciella litoralis strain DSM 22014 DSM22014_S6_93, whole genome shotgun sequence",Henriciella litoralis,113,113,65%,6.00E-25,32.91,3042077,NZ_NCSS01000006.1
"Rhodovibrio salinarum DSM 9154 RHOSADRAFT_scaffold1.1, whole genome shotgun sequence",Rhodovibrio salinarum DSM 9154,113,113,69%,6.00E-25,34.01,4176524,NZ_KI911559.1
"Niveispirillum cyanobacteriorum strain TH16 chromosome eg_1, complete sequence",Niveispirillum cyanobacteriorum,113,113,63%,7.00E-25,33.78,3397866,NZ_CP025611.1
"Denitrobaculum tricleocarpae strain R148 Scaffold13, whole genome shotgun sequence",Denitrobaculum tricleocarpae,113,113,64%,7.00E-25,34.06,126100,NZ_ML660064.1
"Azospirillum formosense strain CC-NFb-7 NODE_422_length_3019_cov_6.434647_1-3019, whole genome shotgun sequence",Azospirillum formosense,112,112,64%,8.00E-25,34.18,3018,NZ_WHOR01000422.1
"Kordiimonas lipolytica strain M41 M41_S30, whole genome shotgun sequence",Kordiimonas lipolytica,113,113,65%,8.00E-25,32.35,76490,NZ_LRUB01000030.1
"Dongia mobilis strain CGMCC 1.7660 Ga0079870_101, whole genome shotgun sequence",Dongia mobilis,112,112,59%,9.00E-25,34.6,914064,NZ_SNYW01000006.1
"Sneathiella chinensis strain LMG23452 contig2, whole genome shotgun sequence",Sneathiella chinensis,112,112,65%,1.00E-24,35.17,1373931,NZ_VNWN01000002.1
"Zavarzinia compransoris strain DSM 1231 DSM1231_2, whole genome shotgun sequence",Zavarzinia compransoris,112,112,62%,1.00E-24,36.04,1036323,NZ_QGLF01000002.1
"Niveispirillum lacus strain 1-14 scaffold11, whole genome shotgun sequence",Niveispirillum lacus,112,112,63%,1.00E-24,33.78,610971,NZ_NOXU01000030.1
"Azospirillum brasilense strain Sp 7 Ga0060187_unitig_0_quiver.13, whole genome shotgun sequence",Azospirillum brasilense,112,112,60%,2.00E-24,34.88,425843,NZ_VISK01000013.1
"Azospirillum baldaniorum strain BR 12001 Ga0314198_106, whole genome shotgun sequence",Azospirillum baldaniorum,112,112,60%,2.00E-24,34.88,344839,NZ_VITE01000006.1
"Magnetospirillum magneticum AMB-1, complete sequence",Magnetospirillum magneticum AMB-1,111,111,60%,3.00E-24,35.35,4967148,NC_007626.1
"Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821, complete sequence",Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821,111,111,64%,3.00E-24,31.44,2056363,NC_006526.2
"Aestuariispira insulae strain CECT 8488 Ga0244593_102, whole genome shotgun sequence",Aestuariispira insulae,111,111,60%,3.00E-24,35.43,595375,NZ_QRDW01000002.1
"Tistrella mobilis KA081020-065, complete sequence",Tistrella mobilis KA081020-065,111,111,60%,3.00E-24,36.87,3919492,NC_017956.1
"Fodinicurvata fenggangensis DSM 21160 BP38DRAFT_scaffold00003.3_C, whole genome shotgun sequence",Fodinicurvata fenggangensis DSM 21160,111,111,63%,3.00E-24,33.33,356976,NZ_JMLV01000003.1
"Azospirillum oleiclasticum strain RWY-5-1-1 contig23, whole genome shotgun sequence",Azospirillum oleiclasticum,110,110,63%,5.00E-24,33.78,255357,NZ_JABFFR010000023.1
"Kiloniella litopenaei strain P1-1 contig19, whole genome shotgun sequence",Kiloniella litopenaei,110,110,60%,6.00E-24,33.02,154210,NZ_LANI01000019.1
"Kiloniella spongiae strain MEBiC09566 contig21, whole genome shotgun sequence",Kiloniella spongiae,110,110,60%,6.00E-24,33.02,49645,NZ_LAQL01000021.1
"Insolitispirillum peregrinum strain DSM 11589, whole genome shotgun sequence",Insolitispirillum peregrinum,110,110,63%,7.00E-24,34.22,950240,NZ_FTOA01000001.1
"Magnetospirillum caucaseum strain SO-1 contig00008, whole genome shotgun sequence",Magnetospirillum caucaseum,110,110,60%,8.00E-24,34.88,88111,NZ_AONQ01000008.1
"Skermanella aerolata strain NBRC 106429 sequence054, whole genome shotgun sequence",Skermanella aerolata,110,110,63%,8.00E-24,35.56,24797,NZ_BJYZ01000054.1
"Fodinicurvata sediminis DSM 21159 G502DRAFT_scaffold00001.1_C, whole genome shotgun sequence",Fodinicurvata sediminis DSM 21159,110,110,63%,8.00E-24,33.33,755816,NZ_ATVH01000011.1
"Roseospira visakhapatnamensis strain JA131 Ga0394287_05, whole genome shotgun sequence",Roseospira visakhapatnamensis,109,109,63%,1.00E-23,34.51,174787,NZ_JACIGK010000005.1
"Kiloniella majae strain M146.1 Contig1, whole genome shotgun sequence",Kiloniella majae,109,109,60%,1.00E-23,33.02,1817836,NZ_MTSX01000001.1
"Niveispirillum irakense DSM 11586 G473DRAFT_scaffold00001.1, whole genome shotgun sequence",Niveispirillum irakense DSM 11586,109,109,63%,1.00E-23,32,1048947,NZ_KE386933.1
"Henriciella pelagia strain CGMCC 1.15928 sequence02, whole genome shotgun sequence",Henriciella pelagia,109,109,66%,1.00E-23,30.96,1487203,NZ_BMKF01000002.1
"Oleisolibacter albus strain NAU-10 Scaffold5, whole genome shotgun sequence",Oleisolibacter albus,109,109,63%,2.00E-23,34.07,315765,NZ_QGNJ01000005.1
"Kordiimonas lacus strain CGMCC 1.9109, whole genome shotgun sequence",Kordiimonas lacus,109,109,63%,2.00E-23,32.46,518019,NZ_FNAK01000003.1
"Indioceanicola profundi strain SCSIO 08040 chromosome, complete genome",Indioceanicola profundi,109,109,63%,2.00E-23,33.33,3440599,NZ_CP030126.1
"Skermanella pratensis strain W17 chromosome, complete genome",Skermanella pratensis,109,109,65%,2.00E-23,34.48,5869433,NZ_CP030265.1
"Telmatospirillum siberiense strain 26-4b1 NODE_2_length_392699_cov_16.397799, whole genome shotgun sequence",Telmatospirillum siberiense,108,108,60%,2.00E-23,35.81,392638,NZ_PIUM01000002.1
"Sphingobium boeckii strain DSM 25079 Ga0373333_04, whole genome shotgun sequence",Sphingobium boeckii,108,108,62%,3.00E-23,32.14,621715,NZ_JACIJC010000004.1
"Skermanella stibiiresistens SB22 contig66, whole genome shotgun sequence",Skermanella stibiiresistens SB22,108,108,63%,3.00E-23,35.56,17749,NZ_AVFL01000062.1
"Kordiimonas pumila strain N18 chromosome, complete genome",Kordiimonas pumila,108,108,62%,3.00E-23,32,4041658,NZ_CP061205.1
"Elstera litoralis strain Dia-1 c615, whole genome shotgun sequence",Elstera litoralis,107,107,64%,5.00E-23,33.33,2683,NZ_LAJY01000615.1
"Hyphomonas atlantica strain 22II1-22F38 contig1, whole genome shotgun sequence",Hyphomonas atlantica,107,107,64%,5.00E-23,35.34,654607,NZ_AWFH01000001.1
"Hyphomonas pacifica strain T16B2 contig4, whole genome shotgun sequence",Hyphomonas pacifica,107,107,64%,5.00E-23,35.34,169219,NZ_AWFA01000034.1
"Caenispirillum salinarum AK4 contig29, whole genome shotgun sequence",Caenispirillum salinarum AK4,107,107,63%,6.00E-23,32,43907,NZ_ANHY01000029.1
Azospirillum humicireducens strain SgZ-5 plasmid pYZ1,Azospirillum humicireducens,107,107,60%,8.00E-23,33.95,723696,NZ_CP028902.1
"Thalassobaculum litoreum DSM 18839, whole genome shotgun sequence",Thalassobaculum litoreum DSM 18839,107,107,60%,8.00E-23,35.81,160259,NZ_FNBW01000013.1
"Elstera cyanobacteriorum strain CGMCC 1.15802 sequence01, whole genome shotgun sequence",Elstera cyanobacteriorum,107,107,63%,8.00E-23,34.07,898390,NZ_BMJZ01000001.1
"Thalassobaculum salexigens DSM 19539 G578DRAFT_scaffold00002.2, whole genome shotgun sequence",Thalassobaculum salexigens DSM 19539,107,107,60%,8.00E-23,35.81,1121555,NZ_KE384094.1
"Hyphomonas beringensis strain 25B14_1 contig19, whole genome shotgun sequence",Hyphomonas beringensis,107,107,64%,9.00E-23,35.34,86814,NZ_AWFF01000031.1
"Azospirillum lipoferum strain 59b NODE_16_length_147972, whole genome shotgun sequence",Azospirillum lipoferum,107,107,60%,9.00E-23,34.42,147972,NZ_VTTN01000016.1
"Belnapia moabensis DSM 16746 EP26DRAFT_scaffold00099.99_C, whole genome shotgun sequence",Belnapia moabensis DSM 16746,107,107,62%,9.00E-23,34.39,13527,NZ_JQKB01000106.1
"Hwanghaeella grinnelliae strain Gri0909 Gri0909_1, whole genome shotgun sequence",Hwanghaeella grinnelliae,107,107,63%,1.00E-22,31.56,2339857,NZ_SADE01000001.1
"Roseospirillum parvum strain 930I, whole genome shotgun sequence",Roseospirillum parvum,106,106,63%,1.00E-22,32,501358,NZ_FNCV01000002.1
"Haematospirillum jordaniae strain H5569 chromosome, complete genome",Haematospirillum jordaniae,106,106,63%,2.00E-22,32.89,2131542,NZ_CP014525.1
"Azospirillum ramasamyi strain M2T2B2 plasmid unnamed2, complete sequence",Azospirillum ramasamyi,106,106,60%,2.00E-22,33.95,644647,NZ_CP029832.1
"Azospirillum oryzae strain KACC 14407 plasmid unnamed6, complete sequence",Azospirillum oryzae,106,106,60%,2.00E-22,33.95,1118090,NZ_CP054621.1
"Hyphomonas jannaschiana VP2 contig4, whole genome shotgun sequence",Hyphomonas jannaschiana VP2,106,106,66%,2.00E-22,33.89,382619,NZ_ARYJ01000004.1
"Hyphomonas adhaerens MHS-3 contig1, whole genome shotgun sequence",Hyphomonas adhaerens MHS-3,106,106,66%,2.00E-22,33.89,2506576,NZ_ARYH01000001.1
Azospirillum thermophilum strain CFH 70021 plasmid unnamed1,Azospirillum thermophilum,105,105,60%,2.00E-22,33.95,882608,NZ_CP029356.1
"Oceanibacterium hippocampi strain CECT 7691, whole genome shotgun sequence",Oceanibacterium hippocampi,105,105,62%,3.00E-22,34.68,743935,NZ_FWFR01000003.1
"Rhodothalassium salexigens DSM 2132 Ga0310481_105, whole genome shotgun sequence",Rhodothalassium salexigens DSM 2132,105,105,62%,3.00E-22,31.58,232830,NZ_SLXO01000005.1
"Azospirillum melinis strain TMCY0552 NODE_89_length_22271_cov_45.212473_1-22271, whole genome shotgun sequence",Azospirillum melinis,105,105,60%,3.00E-22,33.95,22270,NZ_WHOS01000089.1
"Roseomonas stagni DSM 19981, whole genome shotgun sequence",Roseomonas stagni DSM 19981,105,192,68%,3.00E-22,36.61,1441781,NZ_FOSQ01000001.1
"Kordiimonas gwangyangensis DSM 19435 = JCM 12864 strain DSM 19435 B150DRAFT_scaffold_2.3_C, whole genome shotgun sequence",Kordiimonas gwangyangensis DSM 19435 = JCM 12864,105,105,60%,3.00E-22,32.57,686379,NZ_AQXF01000003.1
"Oceanibaculum pacificum strain MCCC 1A02656 contig10, whole genome shotgun sequence",Oceanibaculum pacificum,105,105,60%,3.00E-22,35.81,58900,NZ_LPXN01000002.1
"Belnapia rosea strain CPCC 100156, whole genome shotgun sequence",Belnapia rosea,105,105,59%,4.00E-22,34.93,176264,NZ_FMZX01000009.1
"Azospirillum palustre strain B2 Scaffold_07, whole genome shotgun sequence",Azospirillum palustre,105,105,60%,4.00E-22,33.95,945379,NZ_PDKW01000041.1
"Terasakiella brassicae strain CGMCC 1.15254 sequence04, whole genome shotgun sequence",Terasakiella brassicae,105,105,63%,5.00E-22,30.22,221055,NZ_BMHV01000004.1
"Azospirillum thiophilum strain BV-S chromosome 3, complete sequence",Azospirillum thiophilum,105,105,60%,5.00E-22,33.95,878428,NZ_CP012403.1
"Azospirillum doebereinerae strain GSF71 Scaffold22, whole genome shotgun sequence",Azospirillum doebereinerae,104,104,60%,6.00E-22,33.95,107625,NZ_RZIJ01000022.1
"Roseococcus suduntuyensis strain DSM 19979 Ga0373227_01, whole genome shotgun sequence",Roseococcus suduntuyensis,104,104,64%,7.00E-22,34.6,1382735,NZ_JACIDJ010000001.1
"Tistlia consotensis strain DSM 21585, whole genome shotgun sequence",Tistlia consotensis,104,104,62%,7.00E-22,35.14,105022,NZ_FZNU01000024.1
"Defluviicoccus vanus strain Ben 114 chromosome, complete genome",Defluviicoccus vanus,104,104,63%,7.00E-22,33.78,4156012,NZ_CP053923.1
"Henriciella aquimarina strain LMG 24711 LMG24711_S422, whole genome shotgun sequence",Henriciella aquimarina,103,103,66%,9.00E-22,30.96,124130,NZ_NCST01000072.1
"Varunaivibrio sulfuroxidans strain DSM 101688 Ga0244726_103, whole genome shotgun sequence",Varunaivibrio sulfuroxidans,103,103,63%,1.00E-21,34.67,347146,NZ_SLZW01000003.1
"Minwuia thermotolerans strain SY3-13 724-45, whole genome shotgun sequence",Minwuia thermotolerans,103,103,59%,1.00E-21,33.02,122954,NZ_PHIG01000044.1
"Nisaea nitritireducens strain DSM 19540 Scaffold1_9, whole genome shotgun sequence",Nisaea nitritireducens,103,103,63%,1.00E-21,32,361856,NZ_JACZFS010000009.1
"Roseomonas aestuarii strain JR1/69-1-13 NODE_8_length_183724_cov_18.8268, whole genome shotgun sequence",Roseomonas aestuarii,103,103,59%,1.00E-21,35.38,183724,NZ_PDOA01000008.1
"Nisaea denitrificans DSM 18348 K328DRAFT_scaffold00001.1_C, whole genome shotgun sequence",Nisaea denitrificans DSM 18348,103,103,60%,2.00E-21,33.49,2011020,NZ_AUFM01000011.1
"Phaeovibrio sulfidiphilus strain DSM 23193 assembly_contig_4, whole genome shotgun sequence",Phaeovibrio sulfidiphilus,103,103,66%,2.00E-21,34.18,275321,NZ_JACZHT010000004.1
"Kordiimonas sediminis strain KCTC 42590 sequence02, whole genome shotgun sequence",Kordiimonas sediminis,103,103,63%,2.00E-21,29.52,1478674,NZ_BNCI01000002.1
"Terasakiella pusilla DSM 6293 Q397DRAFT_scaffold00011.11_C, whole genome shotgun sequence",Terasakiella pusilla DSM 6293,103,103,60%,2.00E-21,31.63,137934,NZ_JHYO01000011.1
"Hyphomonas johnsonii MHS-2 contig10, whole genome shotgun sequence",Hyphomonas johnsonii MHS-2,103,103,64%,2.00E-21,34.05,103489,NZ_ARYK01000010.1
"Tepidicaulis marinus strain MA2, whole genome shotgun sequence",Tepidicaulis marinus,102,102,62%,2.00E-21,33.19,65156,NZ_BBIO01000019.1
"Iodidimonas muriae strain JCM 17843 sequence08, whole genome shotgun sequence",Iodidimonas muriae,102,102,60%,3.00E-21,33.18,159453,NZ_BMOV01000008.1
"Thalassobaculum fulvum strain KCTC 42651 sequence12, whole genome shotgun sequence",Thalassobaculum fulvum,102,102,62%,3.00E-21,34.68,269351,NZ_BMZS01000012.1
"Hyphomonas chukchiensis strain BH-BN04-4 contig9, whole genome shotgun sequence",Hyphomonas chukchiensis,102,102,64%,3.00E-21,34.05,123704,NZ_AWFG01000096.1
"Hyphomonas oceanitis SCH89 contig1, whole genome shotgun sequence",Hyphomonas oceanitis SCH89,102,102,64%,3.00E-21,34.05,312161,NZ_ARYL01000001.1
"Henriciella marina DSM 19595 F550DRAFT_scaffold00001.1_C, whole genome shotgun sequence",Henriciella marina DSM 19595,102,102,66%,4.00E-21,30.96,3273989,NZ_AQXT01000002.1
"Roseicella frigidaeris strain DB1506 4-DB1506_7, whole genome shotgun sequence",Roseicella frigidaeris,101,101,65%,6.00E-21,35.06,236153,NZ_QLIX01000007.1
"Micavibrio aeruginosavorus ARL-13, complete sequence",Micavibrio aeruginosavorus ARL-13,101,101,60%,8.00E-21,33.02,2481983,NC_016026.1
"Roseomonas frigidaquae strain JCM NODE_1_length_967802_cov_149.977003_1, whole genome shotgun sequence",Roseomonas frigidaquae,100,100,63%,2.00E-20,32.89,967802,NZ_JAATJR010000001.1
"Henriciella barbarensis strain CCUG66934 CCUG66934_S6, whole genome shotgun sequence",Henriciella barbarensis,100,100,66%,2.00E-20,30.54,1581846,NZ_QWGB01000005.1
"Ponticaulis koreensis DSM 19734 G523DRAFT_scaffold00001.1_C, whole genome shotgun sequence",Ponticaulis koreensis DSM 19734,100,100,62%,2.00E-20,33.92,2348061,NZ_ATVJ01000001.1
"Roseomonas lacus strain CGMCC 1.3617 sequence04, whole genome shotgun sequence",Roseomonas lacus,99.8,99.8,64%,3.00E-20,32.46,419821,NZ_BMKW01000004.1
"Magnetovibrio blakemorei strain MV-1 Q22, whole genome shotgun sequence",Magnetovibrio blakemorei,99.4,99.4,63%,3.00E-20,32,38144,NZ_MCGG01000015.1
"Henriciella algicola strain CCUG67844 CCUG67844_S11, whole genome shotgun sequence",Henriciella algicola,99.4,99.4,66%,3.00E-20,30.13,571964,NZ_QWGA01000008.1
"Marinicauda pacifica strain CGMCC 1.11031 sequence01, whole genome shotgun sequence",Marinicauda pacifica,99.4,99.4,62%,4.00E-20,32.89,1340047,NZ_BMEI01000001.1
"Hyphobacterium indicum strain 2ED5 Contig_1_length_871728, whole genome shotgun sequence",Hyphobacterium indicum,99,99,62%,5.00E-20,32.46,871728,NZ_QBDX01000001.1
"Thalassospira alkalitolerans strain JCM 18968 contig23, whole genome shotgun sequence",Thalassospira alkalitolerans,99,99,63%,6.00E-20,29.33,57561,NZ_JFKB01000023.1
"Thalassospira xiamenensis M-5 = DSM 17429, whole genome shotgun sequence",Thalassospira xiamenensis M-5 = DSM 17429,98.6,98.6,63%,6.00E-20,30.22,92853,NZ_FTON01000016.1
"Thalassospira australica strain NP 3b2 scaffold_11, whole genome shotgun sequence",Thalassospira australica,98.2,98.2,63%,9.00E-20,29.33,70608,NZ_JRJE01000029.1
"Eilatimonas milleporae strain DSM 25217 Ga0170459_101, whole genome shotgun sequence",Eilatimonas milleporae,97.8,97.8,63%,1.00E-19,31.6,948539,NZ_REFR01000009.1
"Paracraurococcus ruber strain JCM9931 NODE_75_length_25436_cov_6.835355, whole genome shotgun sequence",Paracraurococcus ruber,97.8,97.8,62%,1.00E-19,34.84,25436,NZ_SMOA01000075.1
"Lichenicoccus roseus strain KEBCLARHB70R NODE_17, whole genome shotgun sequence",Lichenicoccus roseus,97.4,97.4,62%,2.00E-19,32.49,22923,NZ_VCDI01000017.1
"Thalassospira marina strain CSC3H3 chromosome, complete genome",Thalassospira marina,97.4,97.4,63%,2.00E-19,29.78,4530245,NZ_CP024199.1
