Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Desulfobotulus alkaliphilus strain ASO4-4 LZ24DRAFT_scaffold00010.10, whole genome shotgun sequence",Desulfobotulus alkaliphilus,176,176,69%,3.00E-47,39.18,134751,NZ_VLLC01000010.1
"Malonomonas rubra DSM 5091, whole genome shotgun sequence",Malonomonas rubra DSM 5091,176,176,69%,4.00E-47,40.41,48589,NZ_FQZT01000017.1
"Desulfuromonas acetexigens isolate DSM 1397, whole genome shotgun sequence",Desulfuromonas acetexigens,176,176,69%,4.00E-47,38.37,427161,NZ_FOJJ01000012.1
"Pelobacter carbinolicus DSM 2380, complete sequence",Pelobacter carbinolicus DSM 2380,176,176,68%,4.00E-47,39.34,3665893,NC_007498.2
"Syntrophus gentianae strain DSM 8423, whole genome shotgun sequence",Syntrophus gentianae,176,176,68%,4.00E-47,39.09,109592,NZ_FOBS01000011.1
"Geoalkalibacter ferrihydriticus strain DSM 17813, whole genome shotgun sequence",Geoalkalibacter ferrihydriticus,176,176,69%,5.00E-47,38.37,561069,NZ_FNGU01000002.1
"Desulfovibrio alkalitolerans DSM 16529 ctg16, whole genome shotgun sequence",Desulfovibrio alkalitolerans DSM 16529,175,175,69%,5.00E-47,42.45,82972,NZ_ATHI01000007.1
"Geobacter metallireducens GS-15, complete sequence",Geobacter metallireducens GS-15,175,175,75%,6.00E-47,38.66,3997420,NC_007517.1
"Geobacter pickeringii strain G13 chromosome, complete genome",Geobacter pickeringii,175,175,75%,7.00E-47,39.18,3618700,NZ_CP009788.1
"Desulfobulbus mediterraneus DSM 13871 G494DRAFT_scaffold00004.4, whole genome shotgun sequence",Desulfobulbus mediterraneus DSM 13871,175,175,69%,8.00E-47,38.78,335019,NZ_KE387005.1
"Desulfobacter postgatei 2ac9 chromosome, whole genome shotgun sequence",Desulfobacter postgatei 2ac9,174,368,69%,9.00E-47,38.87,3974658,NZ_CM001488.1
"Desulfopila aestuarii DSM 18488, whole genome shotgun sequence",Desulfopila aestuarii DSM 18488,174,174,69%,9.00E-47,36.99,105163,NZ_FRFE01000020.1
"Desulfovibrio sulfodismutans DSM 3696 chromosome, complete genome",Desulfovibrio sulfodismutans DSM 3696,174,296,69%,1.00E-46,40,4388462,NZ_CP045504.1
"Desulfolutivibrio sulfoxidireducens strain DSM 107105 chromosome, complete genome",Desulfolutivibrio sulfoxidireducens,174,287,69%,1.00E-46,39.18,4155851,NZ_CP045508.1
"Desulfatibacillum alkenivorans DSM 16219, whole genome shotgun sequence",Desulfatibacillum alkenivorans DSM 16219,174,174,69%,2.00E-46,39.18,239666,NZ_FQZU01000005.1
"Geothermobacter ehrlichii strain SS015 Ga0244669_101, whole genome shotgun sequence",Geothermobacter ehrlichii,174,174,68%,2.00E-46,39.75,536576,NZ_VNIB01000001.1
"Desulfocapsa sulfexigens DSM 10523, complete sequence",Desulfocapsa sulfexigens DSM 10523,174,174,68%,2.00E-46,36.89,3986761,NC_020304.1
"Maridesulfovibrio ferrireducens strain DSM 16995, whole genome shotgun sequence",Maridesulfovibrio ferrireducens,174,174,69%,2.00E-46,40,974796,NZ_FNGA01000002.1
"Desulfatibacillum aliphaticivorans, complete sequence",Desulfatibacillum aliphaticivorans,173,173,69%,2.00E-46,39.18,6517073,NC_011768.1
"Dethiosulfatarculus sandiegensis strain SPR contig_22, whole genome shotgun sequence",Dethiosulfatarculus sandiegensis,173,173,69%,3.00E-46,41.63,119517,NZ_AZAC01000015.1
"Syntrophus aciditrophicus SB, complete sequence",Syntrophus aciditrophicus SB,173,173,69%,3.00E-46,37.96,3179300,NC_007759.1
"Desulfovibrio carbinoliphilus subsp. oakridgensis strain FW-101-2B chromosome, whole genome shotgun sequence",Desulfovibrio carbinoliphilus subsp. oakridgensis,173,278,69%,3.00E-46,39.59,4102695,NZ_CM001368.1
"Geobacter anodireducens strain PheS2 Geo-1_8, whole genome shotgun sequence",Geobacter anodireducens,173,173,75%,3.00E-46,38.06,177408,NZ_JADBFD010000008.1
"Geobacter soli strain GSS01 Scaffold1, whole genome shotgun sequence",Geobacter soli,173,226,75%,3.00E-46,38.06,3636051,NZ_JXBL01000001.1
"Desulfovibrio cuneatus DSM 11391 G497DRAFT_scaffold00029.29_C, whole genome shotgun sequence",Desulfovibrio cuneatus DSM 11391,172,172,66%,5.00E-46,44.73,36683,NZ_AUCY01000034.1
"Desulfosarcina alkanivorans strain PL12 chromosome, complete genome",Desulfosarcina alkanivorans,172,365,69%,5.00E-46,39.02,7324708,NZ_AP021874.1
"Geobacter sulfurreducens PCA, complete sequence",Geobacter sulfurreducens PCA,172,172,75%,7.00E-46,37.69,3814128,NC_002939.5
"Geobacter daltonii FRC-32, complete sequence",Geobacter daltonii FRC-32,172,172,67%,7.00E-46,40,4304501,NC_011979.1
"Desulfovibrio inopinatus DSM 10711 G451DRAFT_scaffold00017.17_C, whole genome shotgun sequence",Desulfovibrio inopinatus DSM 10711,172,172,69%,1.00E-45,38.78,148576,NZ_AUBP01000024.1
"Desulfovibrio carbinolicus strain DSM 3852 chromosome, complete genome",Desulfovibrio carbinolicus,171,418,69%,1.00E-45,40,4524866,NZ_CP026538.1
"Desulfovibrio oxyclinae DSM 11498 B149DRAFT_scaffold_2.3_C, whole genome shotgun sequence",Desulfovibrio oxyclinae DSM 11498,171,171,69%,1.00E-45,44.9,268064,NZ_AQXE01000003.1
"Desulfonatronovibrio hydrogenovorans DSM 9292 P771DRAFT_scaffold00003.3_C, whole genome shotgun sequence",Desulfonatronovibrio hydrogenovorans DSM 9292,171,171,69%,1.00E-45,40,284608,NZ_JMKT01000010.1
"Desulfovibrio magneticus RS-1, complete sequence",Desulfovibrio magneticus RS-1,171,419,69%,2.00E-45,40,5248049,NC_012796.1
"Desulfovibrio aerotolerans strain DSM 16695 NODE_27_length_61094_cov_29.123362, whole genome shotgun sequence",Desulfovibrio aerotolerans,170,170,69%,3.00E-45,39.18,61094,NZ_WVUD01000027.1
"Geobacter uraniireducens Rf4, complete sequence",Geobacter uraniireducens Rf4,170,170,68%,3.00E-45,41.56,5136364,NC_009483.1
"Desulfonauticus submarinus strain DSM 15269, whole genome shotgun sequence",Desulfonauticus submarinus,169,169,69%,5.00E-45,39.59,359477,NZ_FNIN01000002.1
"Desulfovibrio brasiliensis JCM 12178, whole genome shotgun sequence",Desulfovibrio brasiliensis JCM 12178,169,169,68%,6.00E-45,43.03,43718,NZ_BBCB01000018.1
"Desulfovibrio fructosivorans JJ ctg00052, whole genome shotgun sequence",Desulfovibrio fructosivorans JJ,169,169,69%,7.00E-45,38.37,81142,NZ_AECZ01000019.1
"Desulfosarcina widdelii strain PP31 chromosome, complete genome",Desulfosarcina widdelii,169,360,63%,7.00E-45,42.6,7297718,NZ_AP021875.1
"Desulfovibrio alcoholivorans DSM 5433 Q368DRAFT_scaffold00003.3_C, whole genome shotgun sequence",Desulfovibrio alcoholivorans DSM 5433,169,169,69%,1.00E-44,38.78,503844,NZ_JNJA01000003.1
"Desulfonatronovibrio magnus strain AHT22 LZ23DRAFT_scaffold00021.21_C, whole genome shotgun sequence",Desulfonatronovibrio magnus,168,168,69%,1.00E-44,38.78,64086,NZ_JYNP01000036.1
"Desulfohalovibrio reitneri strain L21-Syr-AB N911DRAFT_scf7180000000014_quiver.3_C, whole genome shotgun sequence",Desulfohalovibrio reitneri,167,290,69%,4.00E-44,42.86,2531670,NZ_JOMJ01000003.1
"Desulfatirhabdium butyrativorans DSM 18734 G492DRAFT_scaffold00009.9_C, whole genome shotgun sequence",Desulfatirhabdium butyrativorans DSM 18734,166,166,63%,6.00E-44,37.95,156006,NZ_AUCU01000014.1
"Desulfotalea psychrophila LSv54, complete sequence",Desulfotalea psychrophila LSv54,166,166,69%,7.00E-44,36.18,3523383,NC_006138.1
"Desulfosarcina ovata subsp. sediminis strain 28bB2T chromosome, complete genome",Desulfosarcina ovata subsp. sediminis,165,298,63%,2.00E-43,40.18,8261151,NZ_AP021876.1
"Desulfovibrio aminophilus DSM 12254 H587DRAFT_scaffold00002.2_C, whole genome shotgun sequence",Desulfovibrio aminophilus DSM 12254,164,164,69%,3.00E-43,40,393460,NZ_AUMA01000003.1
"Desulfovibrio litoralis DSM 11393, whole genome shotgun sequence",Desulfovibrio litoralis DSM 11393,164,164,69%,4.00E-43,42.86,85613,NZ_FRDI01000010.1
"Desulfovibrio piger isolate MGYG-HGUT-01321, whole genome shotgun sequence",Desulfovibrio piger,164,164,69%,5.00E-43,42.45,226240,NZ_CABKOD010000038.1
"Desulfosalsimonas propionicica strain DSM 17721 Ga0415317_03, whole genome shotgun sequence",Desulfosalsimonas propionicica,164,164,69%,6.00E-43,36.33,502203,NZ_JACDUS010000003.1
"Desulfofustis glycolicus DSM 9705, whole genome shotgun sequence",Desulfofustis glycolicus DSM 9705,163,163,69%,7.00E-43,38.62,229477,NZ_FQXS01000004.1
"Desulfocurvibacter africanus subsp. africanus str. Walvis Bay, complete sequence",Desulfocurvibacter africanus subsp. africanus str. Walvis Bay,163,421,69%,1.00E-42,42.45,4200534,NC_016629.1
"Desulfohalobium retbaense DSM 5692, complete sequence",Desulfohalobium retbaense DSM 5692,162,162,69%,2.00E-42,36.99,2864304,NC_013223.1
"Lawsonia intracellularis N343, complete sequence",Lawsonia intracellularis N343,162,162,69%,3.00E-42,39.59,1457568,NC_020127.1
"Desulfovibrio hydrothermalis AM13 = DSM 14728, complete sequence",Desulfovibrio hydrothermalis AM13 = DSM 14728,159,280,69%,2.00E-41,41.22,3703034,NC_020055.1
"Desulfovibrio salexigens DSM 2638, complete sequence",Desulfovibrio salexigens DSM 2638,158,285,69%,3.00E-41,41.22,4289847,NC_012881.1
"Syntrophobacter fumaroxidans MPOB, complete sequence",Syntrophobacter fumaroxidans MPOB,157,157,69%,1.00E-40,35.77,4990251,NC_008554.1
"Desulfovibrio zosterae DSM 11974 H589DRAFT_scaffold00001.1, whole genome shotgun sequence",Desulfovibrio zosterae DSM 11974,156,274,69%,2.00E-40,40.41,1006556,NZ_KE384342.1
"Desulfonatronospira thiodismutans ASO3-1 ctg21, whole genome shotgun sequence",Desulfonatronospira thiodismutans ASO3-1,153,268,69%,2.00E-39,40,1372309,NZ_ACJN02000001.1
"Desulfovibrio gilichinskyi strain K3S, whole genome shotgun sequence",Desulfovibrio gilichinskyi,153,153,69%,2.00E-39,40.41,137890,NZ_FWZU01000006.1
"Dissulfurirhabdus thermomarina strain SH388 7, whole genome shotgun sequence",Dissulfurirhabdus thermomarina,149,149,61%,5.00E-38,42.01,128562,NZ_JAATWC010000007.1
"Desulfobacca acetoxidans DSM 11109, complete sequence",Desulfobacca acetoxidans DSM 11109,145,145,75%,1.00E-36,37.78,3282536,NC_015388.1
"Geobacter bemidjiensis Bem, complete sequence",Geobacter bemidjiensis Bem,141,141,63%,3.00E-35,36.61,4615150,NC_011146.1
"Dissulfurirhabdus thermomarina strain SH388 6, whole genome shotgun sequence",Dissulfurirhabdus thermomarina,140,140,68%,4.00E-35,37.86,128740,NZ_JAATWC010000006.1
"Desulfosarcina cetonica JCM 12296, whole genome shotgun sequence",Desulfosarcina cetonica JCM 12296,97.1,170,63%,1.00E-34,41.94,30380,NZ_BBCC01000068.1
"Desulfoplanes formicivorans strain Pf12B, whole genome shotgun sequence",Desulfoplanes formicivorans,139,139,62%,2.00E-34,36.94,477024,NZ_BDFE01000017.1
"Desulfomicrobium escambiense DSM 10707 G394DRAFT_scaffold00010.10_C, whole genome shotgun sequence",Desulfomicrobium escambiense DSM 10707,138,138,63%,3.00E-34,37.05,173558,NZ_AUAR01000010.1
"Syntrophorhabdus aromaticivorans UI SynarDRAFT_SAI.2, whole genome shotgun sequence",Syntrophorhabdus aromaticivorans UI,138,138,63%,4.00E-34,35.71,3175639,NZ_KI867150.1
"Geomonas paludis strain Red736 sequence08, whole genome shotgun sequence",Geomonas paludis,137,137,63%,6.00E-34,35.27,142147,NZ_BLXY01000008.1
"Geomonas oryzae strain S43 contig1, whole genome shotgun sequence",Geomonas oryzae,137,137,63%,9.00E-34,35.71,1101829,NZ_RAHW01000001.1
"Desulfobacula phenolica strain DSM 3384, whole genome shotgun sequence",Desulfobacula phenolica,136,136,64%,1.00E-33,35.53,137405,NZ_FNLL01000013.1
"Geomonas terrae strain Red111 contig1, whole genome shotgun sequence",Geomonas terrae,135,135,63%,3.00E-33,35.71,1680501,NZ_SRSC01000001.1
"Geomonas edaphica strain Red53 contig4, whole genome shotgun sequence",Geomonas edaphica,135,135,63%,3.00E-33,35.71,1148776,NZ_SSYB01000004.1
"Geomonas ferrireducens strain S62 contig1, whole genome shotgun sequence",Geomonas ferrireducens,135,135,63%,3.00E-33,35.71,1995319,NZ_SSYA01000001.1
"Deferrisoma camini S3R1 DefcaDRAFT_chromosome1.1_C, whole genome shotgun sequence",Deferrisoma camini S3R1,135,135,63%,5.00E-33,37.5,4236551,NZ_JAFN01000001.1
"Desulfovibrio bastinii DSM 16055 G496DRAFT_scaffold00006.6_C, whole genome shotgun sequence",Desulfovibrio bastinii DSM 16055,134,134,63%,6.00E-33,37.17,240880,NZ_AUCX01000008.1
"Geobacter bremensis strain R4 chromosome, complete genome",Geobacter bremensis,134,134,63%,1.00E-32,33.48,4458493,NZ_AP023213.1
"Geobacter pelophilus strain Dfr2, whole genome shotgun sequence",Geobacter pelophilus,132,132,63%,2.00E-32,33.48,4176986,NZ_BDQG01000001.1
