Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Paenibacillus prosopidis strain CECT 7506 Ga0244617_103, whole genome shotgun sequence",Paenibacillus prosopidis,139,139,68%,1.00E-33,34.43,433897,NZ_QPJD01000003.1
"Pseudobutyrivibrio ruminis DSM 9787, whole genome shotgun sequence",Pseudobutyrivibrio ruminis DSM 9787,139,139,63%,1.00E-33,39.04,127404,NZ_OBMR01000011.1
"Thermosyntropha lipolytica DSM 11003, whole genome shotgun sequence",Thermosyntropha lipolytica DSM 11003,139,139,69%,1.00E-33,35.08,97177,NZ_FQWY01000006.1
"Paenibacillus castaneae strain DSM 19417 Scaffold1, whole genome shotgun sequence",Paenibacillus castaneae,139,139,68%,1.00E-33,34.02,6296508,NZ_KZ614144.1
"Paenibacillus sinopodophylli strain CCTCC AB 2016047 NODE_1_length_2696153_cov_469.764451, whole genome shotgun sequence",Paenibacillus sinopodophylli,139,139,68%,1.00E-33,33.61,2696153,NZ_VDBO01000001.1
"Alkaliphilus transvaalensis ATCC 700919 T335DRAFT_scaffold00001.1_C, whole genome shotgun sequence",Alkaliphilus transvaalensis ATCC 700919,139,191,64%,1.00E-33,35.27,481068,NZ_JHYF01000001.1
"Moorella humiferrea strain DSM 23265 MOHU_contig000049, whole genome shotgun sequence",Moorella humiferrea,139,139,59%,1.00E-33,38.97,161572,NZ_PVXM01000049.1
"Orenia marismortui strain MSL 6dP Ga0206412_109, whole genome shotgun sequence",Orenia marismortui,139,139,67%,2.00E-33,33.75,98400,NZ_SOEG01000009.1
"Natronincola peptidivorans strain DSM 18979, whole genome shotgun sequence",Natronincola peptidivorans,138,138,69%,3.00E-33,32.24,518610,NZ_FOHU01000001.1
Roseburia hominis isolate MGYG-HGUT-02517 chromosome 1,Roseburia hominis,138,138,63%,3.00E-33,37.28,3592125,NZ_LR699011.1
"[Clostridium] sticklandii, complete sequence",Acetoanaerobium sticklandii,138,138,68%,3.00E-33,33.61,2715461,NC_014614.1
"Natronincola ferrireducens strain DSM 18346, whole genome shotgun sequence",Natronincola ferrireducens,137,137,63%,3.00E-33,35.71,550443,NZ_FNFP01000002.1
"Pelotomaculum propionicicum strain MGP Pmgp_17, whole genome shotgun sequence",Pelotomaculum propionicicum,137,137,62%,4.00E-33,36.65,67799,NZ_QFFZ01000017.1
"Butyrivibrio fibrisolvens DSM 3071, whole genome shotgun sequence",Butyrivibrio fibrisolvens DSM 3071,137,137,64%,4.00E-33,36.75,137442,NZ_FQXK01000013.1
"Vallitalea guaymasensis strain L81 L81_Ga0082380_12, whole genome shotgun sequence",Vallitalea guaymasensis,137,137,62%,6.00E-33,37.78,1433504,NZ_QMDO01000002.1
"Moorella thermoacetica strain DSM 103284, complete genome",Moorella thermoacetica,137,137,59%,6.00E-33,38.39,2560375,NZ_CP017237.1
"Paenibacillus rhizovicinus strain 14171R-81 chromosome, complete genome",Paenibacillus rhizovicinus,137,193,69%,6.00E-33,34.68,7049254,NZ_CP048286.1
"Halonatronum saccharophilum DSM 13868 HalsacDRAFT_HSE.2, whole genome shotgun sequence",Halonatronum saccharophilum DSM 13868,137,137,69%,7.00E-33,33.47,376348,NZ_KI912091.1
"Desulfotomaculum arcticum DSM 17038, whole genome shotgun sequence",Desulfotomaculum arcticum DSM 17038,136,136,68%,8.00E-33,34.69,509593,NZ_FOOX01000001.1
"Eubacterium oxidoreducens strain DSM 3217, whole genome shotgun sequence",Eubacterium oxidoreducens,136,136,69%,1.00E-32,33.47,292926,NZ_FMXR01000006.1
"Calderihabitans maritimus strain KKC1, whole genome shotgun sequence",Calderihabitans maritimus,136,136,69%,1.00E-32,35.48,142189,NZ_BDGJ01000111.1
"Paenibacillus luteus strain R-3 NODE_17, whole genome shotgun sequence",Paenibacillus luteus,136,136,62%,1.00E-32,36.65,172342,NZ_SKCD01000008.1
"Desulfallas alcoholivorax DSM 16058 H569DRAFT_scaffold00001.1_C, whole genome shotgun sequence",Desulfallas alcoholivorax DSM 16058,136,136,68%,1.00E-32,34.43,235564,NZ_AUMW01000001.1
"Paenibacillus paridis strain py1325 scaffold18, whole genome shotgun sequence",Paenibacillus paridis,135,135,62%,2.00E-32,36.65,2335344,NZ_VCIX01000092.1
"Cellulosilyticum lentocellum DSM 5427, complete sequence",Cellulosilyticum lentocellum DSM 5427,135,200,64%,2.00E-32,35.14,4714237,NC_015275.1
"Caldanaerobius fijiensis DSM 17918, whole genome shotgun sequence",Caldanaerobius fijiensis DSM 17918,135,135,63%,2.00E-32,37.95,74325,NZ_FQVH01000008.1
"Caldanaerobius polysaccharolyticus DSM 13641 CalpoDRAFT_CPK.2, whole genome shotgun sequence",Caldanaerobius polysaccharolyticus DSM 13641,135,135,63%,2.00E-32,36.61,1071729,NZ_KE386494.1
"Kineothrix alysoides strain KNHs209 CC90DRAFT_scf7180000000010_quiver.1_C, whole genome shotgun sequence",Kineothrix alysoides,135,192,64%,3.00E-32,33.63,2304341,NZ_JPNB01000001.1
"Agathobacter ruminis strain JK623 contig000012, whole genome shotgun sequence",Agathobacter ruminis,135,135,68%,3.00E-32,35.02,63266,NZ_PDYG01000012.1
"Fervidicella metallireducens AeB contig00013, whole genome shotgun sequence",Fervidicella metallireducens AeB,135,135,62%,3.00E-32,34.84,59739,NZ_AZQP01000013.1
"Moorella mulderi DSM 14980 MOMU_contig000003, whole genome shotgun sequence",Moorella mulderi DSM 14980,135,135,68%,3.00E-32,36.59,365686,NZ_LTBC01000003.1
"Roseburia intestinalis L1-82 chromosome 1, complete sequence",Roseburia intestinalis L1-82,135,187,63%,3.00E-32,36.52,4493348,NZ_LR027880.1
"Heliobacterium undosum strain DSM 13378 Helio_und_assembly_contig_15, whole genome shotgun sequence",Heliobacterium undosum,134,134,68%,3.00E-32,35.66,80832,NZ_WXEY01000015.1
Moorella glycerini strain DSM 11254 chromosome,Moorella glycerini,134,134,59%,3.00E-32,37.85,3509488,NZ_CP046244.1
"Clostridium formicaceticum strain DSM 92 chromosome, complete genome",Clostridium formicaceticum,134,134,65%,4.00E-32,34.63,4586728,NZ_CP020559.1
"Paenibacillus mucilaginosus K02, complete sequence",Paenibacillus mucilaginosus K02,134,134,69%,4.00E-32,35.89,8819200,NC_017672.3
"Clostridium aceticum strain DSM 1496 chromosome, complete genome",Clostridium aceticum,134,134,69%,4.00E-32,33.33,4201318,NZ_CP009687.1
"Paenibacillus ehimensis NBRC 15659 PEH01S_CON0045, whole genome shotgun sequence",Paenibacillus ehimensis NBRC 15659,134,134,75%,4.00E-32,32.59,51290,NZ_BILX01000045.1
"Pelosinus propionicus DSM 13327, whole genome shotgun sequence",Pelosinus propionicus DSM 13327,134,134,63%,4.00E-32,37.5,109970,NZ_FOTS01000015.1
"Alkaliphilus peptidifermentans DSM 18978, whole genome shotgun sequence",Alkaliphilus peptidifermentans DSM 18978,134,134,63%,4.00E-32,35.71,201299,NZ_FMUS01000004.1
"Pelosinus fermentans strain R7, DSM 17108, whole genome shotgun sequence",Pelosinus fermentans,134,134,67%,4.00E-32,35.42,5009075,NZ_FNKF01000002.1
"Paenibacillus massiliensis 2301065 = DSM 16942 D328DRAFT_scaffold00001.1, whole genome shotgun sequence",Paenibacillus massiliensis 2301065 = DSM 16942,134,134,66%,5.00E-32,35.86,898979,NZ_KB898185.1
"Heliobacterium modesticaldum Ice1, complete genome",Heliobacterium modesticaldum Ice1,134,134,67%,5.00E-32,36.1,3075407,NC_010337.2
"Heliophilum fasciatum strain DSM 11170 Ga0244663_109, whole genome shotgun sequence",Heliophilum fasciatum,134,134,63%,7.00E-32,37.5,111595,NZ_SLXT01000009.1
"Heliobacterium gestii strain DSM 11169 Helio_gestii_assembly_contig_8, whole genome shotgun sequence",Heliobacterium gestii,134,134,64%,8.00E-32,37.55,185350,NZ_WXEX01000008.1
"Pseudobacteroides cellulosolvens ATCC 35603 = DSM 2933 ctg1, whole genome shotgun sequence",Pseudobacteroides cellulosolvens ATCC 35603 = DSM 2933,134,296,68%,8.00E-32,35.27,6878816,NZ_LGTC01000001.1
"Paenibacillus piri strain MS74 contig4, whole genome shotgun sequence",Paenibacillus piri,134,134,69%,8.00E-32,34.27,452669,NZ_SMRT01000004.1
"Dendrosporobacter quercicolus strain DSM 1736, whole genome shotgun sequence",Dendrosporobacter quercicolus,134,134,67%,8.00E-32,33.33,1321792,NZ_FNHB01000001.1
"Eubacterium plexicaudatum ASF492 acLZb-supercont1.1, whole genome shotgun sequence",Eubacterium plexicaudatum ASF492,133,186,62%,9.00E-32,36,1044858,NZ_KB822471.1
"Syntrophothermus lipocalidus DSM 12680, complete sequence",Syntrophothermus lipocalidus DSM 12680,133,196,67%,9.00E-32,36.97,2405559,NC_014220.1
"Desulfurispora thermophila DSM 16022 B064DRAFT_scaffold_1.2_C, whole genome shotgun sequence",Desulfurispora thermophila DSM 16022,133,133,63%,1.00E-31,38.05,302273,NZ_AQWN01000002.1
"Planococcus salinus strain LCB217 Scaffold10, whole genome shotgun sequence",Planococcus salinus,133,133,64%,1.00E-31,33.91,135890,NZ_RIAX01000010.1
Biomaibacter acetigenes strain SK-G1 chromosome,Biomaibacter acetigenes,133,133,63%,1.00E-31,36.61,3398411,NZ_CP033169.1
"Ruminiclostridium sufflavum DSM 19573 Ga0056032_scaffold00002.2, whole genome shotgun sequence",Ruminiclostridium sufflavum DSM 19573,133,133,69%,1.00E-31,31.98,306023,NZ_QKMR01000002.1
"Paenibacillus tyrfis strain MSt1 Contig_3, whole genome shotgun sequence",Paenibacillus tyrfis,133,133,75%,1.00E-31,32.22,193309,NZ_JNVM01000003.1
"Anaeromicrobium sediminis strain DY2726D Seq1, whole genome shotgun sequence",Anaeromicrobium sediminis,133,133,69%,1.00E-31,34.01,590029,NZ_NIBG01000001.1
"Ruminiclostridium cellulolyticum H10, complete sequence",Ruminiclostridium cellulolyticum H10,133,133,69%,1.00E-31,31.58,4068724,NC_011898.1
"Butyrivibrio proteoclasticus B316 chromosome 1, complete sequence",Butyrivibrio proteoclasticus B316,133,189,64%,2.00E-31,36.96,3554804,NC_014387.1
"Paenibacillus elgii strain SWL-W8 Contig00001, whole genome shotgun sequence",Paenibacillus elgii,132,132,75%,2.00E-31,32.22,7877660,NZ_JAAIVH010000001.1
"Tumebacillus flagellatus strain GST4 Contig016, whole genome shotgun sequence",Tumebacillus flagellatus,132,132,61%,2.00E-31,34.25,93813,NZ_JMIR01000016.1
"Anaerosolibacter carboniphilus strain DSM 103526 Ga0415316_15, whole genome shotgun sequence",Anaerosolibacter carboniphilus,132,132,65%,2.00E-31,33.77,120593,NZ_JACHEN010000015.1
"Geosporobacter ferrireducens strain IRF9, complete sequence",Geosporobacter ferrireducens,132,132,68%,2.00E-31,33.47,5792634,NZ_CP017269.1
"Thermotalea metallivorans strain B2-1 AN619_contig000038, whole genome shotgun sequence",Thermotalea metallivorans,132,132,63%,2.00E-31,35.71,92528,NZ_LOEE01000031.1
"Paenibacillus larvae subsp. larvae strain ATCC-9545 chromosome, complete genome",Paenibacillus larvae subsp. larvae,132,191,64%,2.00E-31,38.6,4289950,NZ_CP019687.1
"Desulfohalotomaculum alkaliphilum DSM 12257 BR02DRAFT_scaffold00005.5, whole genome shotgun sequence",Desulfohalotomaculum alkaliphilum DSM 12257,132,132,63%,3.00E-31,37.5,157361,NZ_KL544001.1
"Ruminiclostridium hungatei strain DSM 14427 CLHUN_contig000008, whole genome shotgun sequence",Ruminiclostridium hungatei,132,132,66%,3.00E-31,33.76,188080,NZ_MZGX01000008.1
"Paenibacillus phyllosphaerae strain CECT 5862 Ga0372392_02, whole genome shotgun sequence",Paenibacillus phyllosphaerae,132,132,68%,3.00E-31,35.1,763821,NZ_JACHXK010000002.1
"Acetivibrio saccincola strain GGR1 chromosome, complete genome",Acetivibrio saccincola,132,132,69%,4.00E-31,32.66,3604547,NZ_CP025197.1
"Paenibacillus methanolicus strain BL24 Ga0116934_102, whole genome shotgun sequence",Paenibacillus methanolicus,131,131,68%,5.00E-31,34.96,979729,NZ_VNHS01000002.1
"Thermosinus carboxydivorans Nor1 ctg53, whole genome shotgun sequence",Thermosinus carboxydivorans Nor1,131,131,74%,5.00E-31,31.34,268213,NZ_AAWL01000002.1
"Anaerobacterium chartisolvens strain DSM 27016 Ga0244570_113, whole genome shotgun sequence",Anaerobacterium chartisolvens,131,131,69%,5.00E-31,33.87,146576,NZ_QPJT01000013.1
"Paenibacillus sacheonensis strain DSM 23054 contig4, whole genome shotgun sequence",Paenibacillus sacheonensis,131,131,64%,5.00E-31,34.65,554525,NZ_JAAAMU010000004.1
"Fervidicola ferrireducens strain Y170 AN618_contig000009, whole genome shotgun sequence",Fervidicola ferrireducens,131,131,69%,5.00E-31,34.29,73191,NZ_LOED01000009.1
"Selenomonas sputigena ATCC 35185, complete sequence",Selenomonas sputigena ATCC 35185,131,131,62%,6.00E-31,36.65,2568361,NC_015437.1
"Paenibacillus flagellatus strain DXL2 contig19, whole genome shotgun sequence",Paenibacillus flagellatus,131,131,69%,6.00E-31,32.79,102510,NZ_QJVJ01000019.1
"Caldanaerovirga acetigignens strain DSM 18802, whole genome shotgun sequence",Caldanaerovirga acetigignens,131,131,69%,6.00E-31,34.69,288442,NZ_FRCR01000001.1
"Thermosediminibacter oceani DSM 16646, complete sequence",Thermosediminibacter oceani DSM 16646,131,131,65%,6.00E-31,34.48,2280035,NC_014377.1
"Brevibacillus laterosporus DSM 25, complete genome",Brevibacillus laterosporus DSM 25,131,131,62%,6.00E-31,33.63,5400144,NZ_CP017705.1
"Desulfallas thermosapovorans DSM 6562 Ga0056077_scaffold00005.5, whole genome shotgun sequence",Desulfallas thermosapovorans DSM 6562,131,131,69%,7.00E-31,33.33,180301,NZ_VNHM01000005.1
"Paenibacillus pinihumi DSM 23905 = JCM 16419 strain DSM 23905 H583DRAFT_scaffold00001.1, whole genome shotgun sequence",Paenibacillus pinihumi DSM 23905 = JCM 16419,131,131,62%,7.00E-31,36.65,1275027,NZ_KE383864.1
"Acetatifactor muris isolate GP69, whole genome shotgun sequence",Acetatifactor muris,131,131,63%,7.00E-31,35.09,132099,NZ_OFSM01000015.1
"Propionispora vibrioides strain DSM 13305, whole genome shotgun sequence",Propionispora vibrioides,130,130,67%,7.00E-31,34.58,207844,NZ_FODY01000005.1
"Heliorestis acidaminivorans strain DSM 24790 NODE_1_length_614780_cov_21.1383, whole genome shotgun sequence",Heliorestis acidaminivorans,130,130,75%,8.00E-31,33.83,614780,NZ_WBXO01000001.1
"Moorella stamsii strain DSM 26217 MOST_contig000046, whole genome shotgun sequence",Moorella stamsii,130,130,68%,9.00E-31,36.18,287513,NZ_PVXL01000046.1
"Fontibacillus panacisegetis strain DSM 28129, whole genome shotgun sequence",Fontibacillus panacisegetis,130,130,65%,9.00E-31,35.9,512456,NZ_FNBG01000001.1
"Fontibacillus solani strain CECT 8693 Ga0372433_15, whole genome shotgun sequence",Fontibacillus solani,130,130,65%,9.00E-31,35.9,120725,NZ_JACJIP010000015.1
"Paenibacillus tianmuensis strain CGMCC 1.8946, whole genome shotgun sequence",Paenibacillus tianmuensis,130,130,69%,9.00E-31,34.41,204325,NZ_FMTT01000006.1
"Thermohalobacter berrensis strain CTT3 contig_1, whole genome shotgun sequence",Thermohalobacter berrensis,130,130,63%,9.00E-31,32.14,525941,NZ_MCIB01000001.1
"Heliobacterium chlorum strain DSM 3682 NODE_1_length_623501_cov_10.6223, whole genome shotgun sequence",Heliobacterium chlorum,130,130,75%,1.00E-30,34.59,623501,NZ_JACVHF010000001.1
"Criibacterium bergeronii strain CCRI-22567 CCRI-22567_NODE_5_length_124125_cov_231.407, whole genome shotgun sequence",Criibacterium bergeronii,130,130,63%,1.00E-30,31.7,124125,NZ_MBEW02000005.1
"Lutispora thermophila DSM 19022, whole genome shotgun sequence",Lutispora thermophila DSM 19022,130,130,68%,1.00E-30,32.65,111546,NZ_FQZS01000014.1
"Paenibacillus protaetiae strain FW100M-2 chromosome, complete genome",Paenibacillus protaetiae,130,187,68%,1.00E-30,32.79,4228822,NZ_CP035492.1
"Thermoclostridium stercorarium subsp. stercorarium DSM 8532, complete sequence",Thermoclostridium stercorarium subsp. stercorarium DSM 8532,130,130,62%,1.00E-30,36.2,2974379,NC_020134.1
"Anaerovirgula multivorans strain SCA, whole genome shotgun sequence",Anaerovirgula multivorans,130,130,69%,1.00E-30,32.11,386564,NZ_FZOJ01000001.1
"Heliobacillus mobilis strain DSM 6151 NODE_1_length_484440_cov_43.9882, whole genome shotgun sequence",Heliobacillus mobilis,130,130,75%,1.00E-30,33.83,484440,NZ_WNKU01000001.1
"Inediibacterium massiliense strain Mt12, whole genome shotgun sequence",Inediibacterium massiliense,130,182,68%,1.00E-30,34.82,1638131,NZ_LN876587.1
"Thermobacillus composti KWC4, complete sequence",Thermobacillus composti KWC4,130,192,69%,1.00E-30,35.37,4206343,NC_019897.1
"Lucifera butyrica isolate LUCI, whole genome shotgun sequence",Lucifera butyrica,130,130,68%,1.00E-30,33.2,247454,NZ_UPPP01000083.1
"Ruminiclostridium cellobioparum DSM 1351 = ATCC 15832 T344DRAFT_scaffold00023.23_C, whole genome shotgun sequence",Ruminiclostridium cellobioparum DSM 1351 = ATCC 15832,130,130,63%,1.00E-30,33.04,97475,NZ_JHYD01000033.1
"Limnochorda pilosa strain HC45 chromosome, complete genome",Limnochorda pilosa,130,296,68%,2.00E-30,37.56,3817036,NZ_AP014924.1
"Paenibacillus nanensis strain DSM 22867 NODE_9_length_241383_cov_24.2863, whole genome shotgun sequence",Paenibacillus nanensis,130,130,69%,2.00E-30,33.33,241383,NZ_QXQA01000009.1
