Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Shewanella sediminis HAW-EB3, complete sequence",Shewanella sediminis HAW-EB3,349,349,75%,3.00E-106,68.91,5517674,NC_009831.1
"Shewanella woodyi ATCC 51908, complete sequence",Shewanella woodyi ATCC 51908,348,348,75%,3.00E-106,69.66,5935403,NC_010506.1
"Shewanella aestuarii strain JCM 17801 sequence05, whole genome shotgun sequence",Shewanella aestuarii,348,348,75%,4.00E-106,69.29,267895,NZ_BMOT01000005.1
"Shewanella gelidii strain JCM 30804 sequence01, whole genome shotgun sequence",Shewanella gelidii,348,348,75%,4.00E-106,69.29,820205,NZ_BMPZ01000001.1
"Shewanella hanedai strain JCM 20706 NODE_3_length_266718_cov_38.578199, whole genome shotgun sequence",Shewanella hanedai,348,348,75%,5.00E-106,69.29,266718,NZ_VKGK01000003.1
"Shewanella polaris strain SM1901 chromosome, complete genome",Shewanella polaris,348,348,75%,6.00E-106,68.91,4648537,NZ_CP041036.1
"Shewanella pealeana ATCC 700345, complete sequence",Shewanella pealeana ATCC 700345,347,347,75%,1.00E-105,69.29,5174581,NC_009901.1
"Shewanella colwelliana strain CSB03KR, whole genome shotgun sequence",Shewanella colwelliana,347,347,75%,1.00E-105,68.54,261981,NZ_MCBT01000018.1
"Shewanella fidelis ATCC BAA-318 L884DRAFT_scaffold00004.4, whole genome shotgun sequence",Shewanella fidelis ATCC BAA-318,346,346,75%,3.00E-105,68.91,365233,NZ_KI912459.1
"Shewanella litoralis strain JCM 32306 sequence021, whole genome shotgun sequence",Shewanella litoralis,345,345,75%,3.00E-105,68.91,89556,NZ_BMQX01000021.1
"Shewanella inventionis strain CGMCC 1.15339 sequence005, whole genome shotgun sequence",Shewanella inventionis,345,345,75%,3.00E-105,68.54,174956,NZ_BMII01000005.1
"Shewanella ulleungensis strain JCM 32305 sequence14, whole genome shotgun sequence",Shewanella ulleungensis,345,345,75%,3.00E-105,68.91,92444,NZ_BMQW01000014.1
"Shewanella algidipiscicola isolate 1Shewanella algidipiscicola H1, whole genome shotgun sequence",Shewanella algidipiscicola,345,345,75%,4.00E-105,67.79,1411111,NZ_OXJV01000001.1
"Shewanella piezotolerans WP3, complete sequence",Shewanella piezotolerans WP3,345,345,75%,6.00E-105,68.54,5396476,NC_011566.1
"Shewanella saliphila strain JCM 32304 sequence006, whole genome shotgun sequence",Shewanella saliphila,344,344,75%,8.00E-105,68.16,141061,NZ_BMQV01000006.1
"Parashewanella curva strain C51 Scaffold1, whole genome shotgun sequence",Parashewanella curva,343,343,75%,2.00E-104,67.42,244587,NZ_ML014753.1
"Shewanella algicola strain JCM 31091 sequence002, whole genome shotgun sequence",Shewanella algicola,343,343,75%,2.00E-104,67.79,178936,NZ_BMQI01000002.1
"Pseudoalteromonas ulvae strain TC14 Contig_28, whole genome shotgun sequence",Pseudoalteromonas ulvae,342,342,75%,5.00E-104,65.8,948309,NZ_MWPV01000002.1
"Paraferrimonas sedimenticola strain NBRC 101628 NODE_5_length_317752_cov_245.298, whole genome shotgun sequence",Paraferrimonas sedimenticola,342,342,75%,8.00E-104,67.42,317752,NZ_NRIR01000005.1
"Pseudoalteromonas nigrifaciens strain NBRC 103036 sequence003, whole genome shotgun sequence",Pseudoalteromonas nigrifaciens,341,341,75%,1.00E-103,65.54,215141,NZ_BJXZ01000003.1
"Pseudoalteromonas translucida chromosome I, complete sequence",Pseudoalteromonas translucida,341,341,75%,1.00E-103,65.54,3214944,NC_007481.1
"Pseudoalteromonas spongiae UST010723-006 chromosome I, complete sequence",Pseudoalteromonas spongiae UST010723-006,341,341,75%,1.00E-103,65.3,3154175,NZ_CP011039.1
"Pseudoalteromonas luteoviolacea strain H2 1, whole genome shotgun sequence",Pseudoalteromonas luteoviolacea,341,341,75%,2.00E-103,67.79,4407798,NZ_VIGJ01000001.1
"Pseudoalteromonas piratica strain OCN003 chromosome 1, complete sequence",Pseudoalteromonas piratica,341,341,75%,2.00E-103,65.3,3197498,NZ_CP009888.1
"Pseudoalteromonas tetraodonis strain GFC chromosome I, complete sequence",Pseudoalteromonas tetraodonis,340,340,75%,2.00E-103,65.79,3399143,NZ_CP011041.1
"Pseudoalteromonas spiralis strain DSM 16099 c10, whole genome shotgun sequence",Pseudoalteromonas spiralis,340,340,75%,2.00E-103,65.79,150583,NZ_LVCN01000002.1
"Pseudoalteromonas elyakovii strain SM1926 Pd_scaffold4, whole genome shotgun sequence",Pseudoalteromonas elyakovii,340,340,75%,3.00E-103,65.92,318487,NZ_VNFG01000004.1
"Pseudoalteromonas distincta strain U2A NODE_6_length_277394_cov_21.045169, whole genome shotgun sequence",Pseudoalteromonas distincta,340,340,75%,3.00E-103,65.92,277394,NZ_SEUH01000007.1
"Pseudoalteromonas tunicata strain D2 chromosome 1, complete sequence",Pseudoalteromonas tunicata,340,340,75%,3.00E-103,65.43,3985138,NZ_CP031961.1
"Pseudoalteromonas arctica A 37-1-2 chromosome I, complete sequence",Pseudoalteromonas arctica A 37-1-2,340,340,75%,3.00E-103,65.92,3840834,NZ_CP011025.1
"Parashewanella spongiae strain HJ039 chromosome, complete genome",Parashewanella spongiae,339,339,75%,8.00E-103,67.42,5468749,NZ_CP037952.1
"Pseudoalteromonas marina strain 13-15, whole genome shotgun sequence",Pseudoalteromonas marina,339,339,75%,8.00E-103,65.54,3359589,NZ_FSRF01000001.1
"Pseudoalteromonas arabiensis strain JCM 17292 PAARA_S24, whole genome shotgun sequence",Pseudoalteromonas arabiensis,338,338,75%,1.00E-102,65.17,658688,NZ_LRUF01000024.1
"Pseudoalteromonas caenipelagi strain JBTF-M23, whole genome shotgun sequence",Pseudoalteromonas caenipelagi,338,338,75%,1.00E-102,66.29,576176,NZ_JABBPG010000003.1
"Pseudoalteromonas byunsanensis strain JCM 12483 1059, whole genome shotgun sequence",Pseudoalteromonas byunsanensis,338,338,75%,1.00E-102,66.29,435818,NZ_MNAN01000028.1
"Pseudoalteromonas amylolytica strain JW1 Pseudoalteromonas_sp_JW1_S31, whole genome shotgun sequence",Pseudoalteromonas amylolytica,338,338,75%,1.00E-102,66.29,1015287,NZ_MKJU01000025.1
"Pseudoalteromonas espejiana DSM 9414 chromosome I, complete sequence",Pseudoalteromonas espejiana DSM 9414,338,338,75%,1.00E-102,64.79,3720756,NZ_CP011028.1
"Parashewanella tropica strain MEBiC05444 chromosome, complete genome",Parashewanella tropica,338,338,75%,2.00E-102,65.92,4222191,NZ_CP037951.1
"Pseudoalteromonas phenolica strain KCTC 12086 chromosome I, complete sequence",Pseudoalteromonas phenolica,338,338,75%,2.00E-102,66.29,3845520,NZ_CP013187.1
"Pseudoalteromonas shioyasakiensis strain JCM 18891 PASHI_S24, whole genome shotgun sequence",Pseudoalteromonas shioyasakiensis,337,337,75%,2.00E-102,64.79,519275,NZ_LRUE01000024.1
"Shewanella marina JCM 15074, whole genome shotgun sequence",Shewanella marina JCM 15074,337,337,75%,4.00E-102,67.04,83970,NZ_BALM01000017.1
"Pseudoalteromonas fuliginea strain PS2 557, whole genome shotgun sequence",Pseudoalteromonas fuliginea,337,337,75%,4.00E-102,64.79,206911,NZ_SEUL01000070.1
"Pseudoalteromonas haloplanktis ATCC 14393 Phal_ctg003, whole genome shotgun sequence",Pseudoalteromonas haloplanktis ATCC 14393,337,337,75%,4.00E-102,65.06,392629,NZ_AHCA01000003.1
"Pseudoalteromonas neustonica strain PAMC 28425, whole genome shotgun sequence",Pseudoalteromonas neustonica,337,337,75%,4.00E-102,65.17,729172,NZ_BDDS01000001.1
"Pseudoalteromonas denitrificans DSM 6059, whole genome shotgun sequence",Pseudoalteromonas denitrificans DSM 6059,337,337,75%,4.00E-102,64.79,191188,NZ_FOLO01000006.1
"Pseudoalteromonas rhizosphaerae strain RA15, whole genome shotgun sequence",Pseudoalteromonas rhizosphaerae,337,337,75%,5.00E-102,65.17,328874,NZ_CABVLM010000006.1
"Pseudoalteromonas telluritireducens strain DSM 16098 c39, whole genome shotgun sequence",Pseudoalteromonas telluritireducens,336,336,75%,6.00E-102,64.42,65463,NZ_LVCM01000033.1
"Pseudoalteromonas atlantica strain NBRC 103033 sequence015, whole genome shotgun sequence",Pseudoalteromonas atlantica,336,336,75%,6.00E-102,64.42,76838,NZ_BJUT01000015.1
"Pseudoalteromonas agarivorans strain Hao 2018 chromosome I, complete sequence",Pseudoalteromonas agarivorans,336,336,75%,6.00E-102,64.42,3611742,NZ_CP033065.1
"Pseudoalteromonas issachenkonii strain KMM 3549 chromosome I, complete sequence",Pseudoalteromonas issachenkonii,336,336,75%,6.00E-102,65.41,3403660,NZ_CP011030.1
"Pseudoalteromonas lipolytica strain CSB02KR NODE_15, whole genome shotgun sequence",Pseudoalteromonas lipolytica,335,335,75%,1.00E-101,64.79,160641,NZ_MBSZ01000013.1
"Pseudoalteromonas profundi strain CGMCC 1.15394 sequence002, whole genome shotgun sequence",Pseudoalteromonas profundi,335,335,75%,1.00E-101,64.79,437573,NZ_BMIT01000002.1
"Pseudoalteromonas gelatinilytica strain NH153 NH153_S22, whole genome shotgun sequence",Pseudoalteromonas gelatinilytica,335,335,75%,1.00E-101,64.79,589661,NZ_LRRU01000022.1
"Pseudoalteromonas donghaensis strain HJ51 chromosome, complete genome",Pseudoalteromonas donghaensis,335,335,75%,1.00E-101,64.79,3646857,NZ_CP032090.1
"Pseudoalteromonas piscicida strain S2724 contig0068, whole genome shotgun sequence",Pseudoalteromonas piscicida,334,334,75%,4.00E-101,65.17,107252,NZ_JXXX01000068.1
"Pseudoalteromonas maricaloris strain LMG 19692 contig00002, whole genome shotgun sequence",Pseudoalteromonas maricaloris,334,334,75%,4.00E-101,65.17,510999,NZ_WEIA01000002.1
"Pseudoalteromonas flavipulchra strain LMG 20361 NODE_8_length_310103_cov_37.359638_pilon, whole genome shotgun sequence",Pseudoalteromonas flavipulchra,333,333,75%,5.00E-101,64.79,310103,NZ_VSSD01000008.1
"Pseudoalteromonas peptidolytica strain DSM 14001 contig00003, whole genome shotgun sequence",Pseudoalteromonas peptidolytica,333,333,75%,8.00E-101,65.17,248698,NZ_WEHZ01000003.1
"Alteromonas australica strain H 17 chromosome, complete genome",Alteromonas australica,333,333,75%,9.00E-101,65.04,4308833,NZ_CP008849.1
"Bowmanella denitrificans strain JL63 Contig_0000003, whole genome shotgun sequence",Bowmanella denitrificans,333,333,75%,1.00E-100,63.67,536864,NZ_PEBU01000003.1
"Bowmanella pacifica strain CGMCC 1.7086 sequence02, whole genome shotgun sequence",Bowmanella pacifica,332,332,75%,1.00E-100,63.67,862910,NZ_BMLS01000002.1
"Alteromonas abrolhosensis strain PEL67E scaffold8.1, whole genome shotgun sequence",Alteromonas abrolhosensis,332,332,75%,2.00E-100,64.66,232001,NZ_MEJH01000009.1
"Alteromonas addita strain R10SW13 chromosome, complete genome",Alteromonas addita,331,331,75%,3.00E-100,64.29,4649146,NZ_CP014322.1
"Alteromonas stellipolaris LMG 21856, complete genome",Alteromonas stellipolaris LMG 21856,331,331,75%,3.00E-100,64.29,4686200,NZ_CP013120.1
"Salinimonas sediminis strain N102 chromosome, complete genome",Salinimonas sediminis,331,331,75%,5.00E-100,64.66,4440293,NZ_CP031769.1
"Alteromonas macleodii strain AD037 Contig22, whole genome shotgun sequence",Alteromonas macleodii,331,331,75%,5.00E-100,64.29,96668,NZ_JWLY01000015.1
"Paraglaciecola arctica BSs20135, whole genome shotgun sequence",Paraglaciecola arctica BSs20135,331,331,75%,5.00E-100,63.16,90861,NZ_BAEO01000024.1
"Rheinheimera riviphila strain KYPC3 NODE_2_length_329790_cov_71, whole genome shotgun sequence",Rheinheimera riviphila,331,331,75%,5.00E-100,64.79,329790,NZ_SACS01000002.1
"Aeromonas diversa CDC 2478-85 strain CECT 4254, whole genome shotgun sequence",Aeromonas diversa CDC 2478-85,330,330,75%,7.00E-100,62.92,586900,NZ_CDCE01000029.1
"Alteromonas ponticola strain MYP5, whole genome shotgun sequence",Alteromonas ponticola,330,330,75%,7.00E-100,63.53,492335,NZ_JAATNW010000003.1
"Alteromonas confluentis strain KCTC 42603 Alteromonas_confluentis_KCTC42603_S46, whole genome shotgun sequence",Alteromonas confluentis,330,330,75%,8.00E-100,64.66,563654,NZ_MDHN01000041.1
"Litorilituus lipolyticus strain RZ04 NODE_10_length_227366_cov_33.117031, whole genome shotgun sequence",Litorilituus lipolyticus,330,330,75%,9.00E-100,62.69,227456,NZ_SAWY01000009.1
"Paraglaciecola hydrolytica strain S66 Contig18, whole genome shotgun sequence",Paraglaciecola hydrolytica,330,330,75%,1.00E-99,63.53,529023,NZ_LSNE01000009.1
"Lacimicrobium alkaliphilum strain X13M-12 contig4, whole genome shotgun sequence",Lacimicrobium alkaliphilum,330,330,75%,1.00E-99,63.91,259671,NZ_NISX01000004.1
"Pseudoalteromonas ruthenica strain S3137 contig0013, whole genome shotgun sequence",Pseudoalteromonas ruthenica,330,330,75%,1.00E-99,64.79,261718,NZ_JXXZ01000013.1
"Corallincola luteus strain DASS28 NODE_1_length_1474609_cov_129.879120, whole genome shotgun sequence",Corallincola luteus,330,330,75%,1.00E-99,64.79,1474609,NZ_SJXE01000001.1
"Paraferrimonas haliotis strain CFD7-4-2 NODE_3_length_528157_cov_223.167, whole genome shotgun sequence",Paraferrimonas haliotis,330,330,75%,1.00E-99,64.29,528157,NZ_NRRC01000003.1
"Alteromonas mediterranea strain AltCH17 chromosome, complete genome",Alteromonas mediterranea,330,330,75%,1.00E-99,63.91,4512541,NZ_CP046670.1
"Aeromonas schubertii strain ATCC 43700 Scaffold2, whole genome shotgun sequence",Aeromonas schubertii,329,329,75%,1.00E-99,62.92,416869,NZ_LPUO01000012.1
"Alteromonas pelagimontana strain 5.12 chromosome, complete genome",Alteromonas pelagimontana,329,329,75%,1.00E-99,64.29,4314189,NZ_CP052766.1
"Pararheinheimera texasensis DSM 17496 Q399DRAFT_scaffold00004.4, whole genome shotgun sequence",Pararheinheimera texasensis DSM 17496,329,329,75%,2.00E-99,64.42,448502,NZ_KL544006.1
"Paraglaciecola psychrophila 170, whole genome shotgun sequence",Paraglaciecola psychrophila 170,329,329,75%,2.00E-99,63.16,24627,NZ_BAES01000057.1
"Alteromonas marina strain AD001 Contig8, whole genome shotgun sequence",Alteromonas marina,329,329,75%,2.00E-99,63.91,491246,NZ_JWLW01000066.1
"Alteromonas portus strain HB161718 Contig_1, whole genome shotgun sequence",Alteromonas portus,329,329,75%,2.00E-99,63.91,967135,NZ_SWCO01000001.1
"Alteromonas gracilis strain 9a2 325, whole genome shotgun sequence",Alteromonas gracilis,329,329,75%,2.00E-99,63.91,139964,NZ_PVNO01000013.1
"Alteromonas naphthalenivorans strain SN2, complete genome",Alteromonas naphthalenivorans,329,329,75%,2.00E-99,63.53,4972148,NC_015554.1
"Paraglaciecola agarilytica NO2, whole genome shotgun sequence",Paraglaciecola agarilytica NO2,328,328,75%,3.00E-99,63.16,315623,NZ_BAEK01000038.1
"Paraglaciecola oceanifecundans strain KCTC 32337 sequence03, whole genome shotgun sequence",Paraglaciecola oceanifecundans,328,328,75%,3.00E-99,63.16,529055,NZ_BMZC01000003.1
"Catenovulum agarivorans YM01 Scaffold12, whole genome shotgun sequence",Catenovulum agarivorans YM01,328,328,75%,3.00E-99,63.81,169350,NZ_JH767532.1
"Ferrimonas futtsuensis DSM 18154 G505DRAFT_scaffold00019.19_C, whole genome shotgun sequence",Ferrimonas futtsuensis DSM 18154,328,328,75%,3.00E-99,65.06,76872,NZ_AUGL01000022.1
"Paraglaciecola mesophila KMM 241, whole genome shotgun sequence",Paraglaciecola mesophila KMM 241,328,328,75%,6.00E-99,63.53,134439,NZ_BAEP01000062.1
"Colwellia echini strain A3 scaffold_9, whole genome shotgun sequence",Colwellia echini,327,327,68%,7.00E-99,66.39,170864,NZ_PJAI02000009.1
"Alteromonas lipolytica strain JW12 Alteromonas_lipolytica_JW12_S18, whole genome shotgun sequence",Alteromonas lipolytica,327,327,75%,7.00E-99,63.16,969036,NZ_MJIC01000010.1
"Thalassotalea piscium strain DSM 26287 Ga0415254_38, whole genome shotgun sequence",Thalassotalea piscium,327,327,75%,7.00E-99,61.71,40360,NZ_JACHHU010000038.1
"Paraglaciecola polaris LMG 21857, whole genome shotgun sequence",Paraglaciecola polaris LMG 21857,327,327,75%,8.00E-99,62.41,94274,NZ_BAER01000107.1
"Alteromonas halophila strain KCTC 22164 sequence01, whole genome shotgun sequence",Alteromonas halophila,327,327,75%,9.00E-99,62.78,883820,NZ_BMXP01000001.1
"Salinimonas lutimaris strain DPSR-4 chromosome, complete genome",Salinimonas lutimaris,327,327,75%,9.00E-99,63.91,4123530,NZ_CP036536.1
"Glaciecola nitratireducens FR1064, complete sequence",Glaciecola nitratireducens FR1064,327,327,75%,9.00E-99,63.2,4134229,NC_016041.1
"Alteromonas sediminis strain U0105 scaffold6, whole genome shotgun sequence",Alteromonas sediminis,327,327,74%,1.00E-98,63.4,282551,NZ_RPOK01000006.1
"Aestuariibacter salexigens DSM 15300 G441DRAFT_scaffold00003.3_C, whole genome shotgun sequence",Aestuariibacter salexigens DSM 15300,327,327,75%,1.00E-98,63.91,332603,NZ_AUBH01000003.1
"Rheinheimera aquimaris strain B26 Scaffold2, whole genome shotgun sequence",Rheinheimera aquimaris,327,327,75%,1.00E-98,62.92,932598,NZ_PNRD01000002.1
"Algibacillus agarilyticus strain RQJ05 RQJ50_scaffold1, whole genome shotgun sequence",Algibacillus agarilyticus,327,327,75%,1.00E-98,64.29,455182,NZ_QMED01000001.1
"Rheinheimera baltica DSM 14885 H595DRAFT_scaffold00005.5, whole genome shotgun sequence",Rheinheimera baltica DSM 14885,326,326,75%,2.00E-98,62.92,177942,NZ_KE384352.1
"Colwellia hornerae strain ACAM 607 NODE_8_length_178067_cov_149.213, whole genome shotgun sequence",Colwellia hornerae,326,326,75%,2.00E-98,61.57,178067,NZ_VOLR01000008.1
"Colwellia polaris strain MCCC 1C00015 scaffold2, whole genome shotgun sequence",Colwellia polaris,325,325,75%,3.00E-98,60.97,604342,NZ_NBOE01000002.1
"Alteromonas alba strain 190 1496, whole genome shotgun sequence",Alteromonas alba,325,325,75%,3.00E-98,62.41,66009,NZ_PVNP01000033.1
"Alteromonas oceani strain S35 70, whole genome shotgun sequence",Alteromonas oceani,325,325,75%,3.00E-98,62.41,167607,NZ_RCUA01000070.1
"Alteromonas flava strain P0211 contig1, whole genome shotgun sequence",Alteromonas flava,325,325,75%,4.00E-98,63.91,819878,NZ_PEAX01000001.1
"Marisediminitalea aggregata strain CGMCC 1.8995, whole genome shotgun sequence",Marisediminitalea aggregata,325,325,75%,4.00E-98,63.53,888717,NZ_FQWD01000002.1
"Colwellia marinimaniae strain MTCD1, whole genome shotgun sequence",Colwellia marinimaniae,325,325,68%,4.00E-98,65.98,116246,NZ_BDQM01000013.1
"Colwellia ponticola strain OISW-25 contig9, whole genome shotgun sequence",Colwellia ponticola,325,325,68%,4.00E-98,66.39,138465,NZ_SZVP01000009.1
"Aeromonas bivalvium strain ZJ19-2 NODE_4_length_372143_cov_123.335, whole genome shotgun sequence",Aeromonas bivalvium,325,325,75%,5.00E-98,61.8,372143,NZ_NXBQ01000004.1
"Colwellia piezophila ATCC BAA-637 F580DRAFT_scaffold00003.3, whole genome shotgun sequence",Colwellia piezophila ATCC BAA-637,325,325,75%,5.00E-98,61.94,364499,NZ_KB905162.1
"Alteromonas facilis strain P0213 contig1, whole genome shotgun sequence",Alteromonas facilis,324,324,75%,9.00E-98,63.53,1340369,NZ_PEAY01000001.1
"Neptunicella marina strain S27-2 NODE_2_length_466459_cov_197.12, whole genome shotgun sequence",Neptunicella marina,324,324,75%,9.00E-98,63.67,466459,NZ_JACNEP010000002.1
"Aeromonas finlandensis strain 4287D contig36, whole genome shotgun sequence",Aeromonas finlandensis,324,324,75%,9.00E-98,62.55,26217,NZ_JRGK01000036.1
"Rheinheimera pleomorphica strain PKS7 NODE_1_length_205640_cov_238.676224, whole genome shotgun sequence",Rheinheimera pleomorphica,324,324,75%,1.00E-97,62.92,205720,NZ_SIRR01000001.1
"Aliagarivorans taiwanensis DSM 22990 G462DRAFT_scaffold00005.5_C, whole genome shotgun sequence",Aliagarivorans taiwanensis DSM 22990,324,324,75%,1.00E-97,61.8,163128,NZ_AUBZ01000005.1
"Aliagarivorans marinus DSM 23064 G461DRAFT_scaffold00001.1, whole genome shotgun sequence",Aliagarivorans marinus DSM 23064,324,324,75%,1.00E-97,61.8,698113,NZ_KE386907.1
"Salinimonas chungwhensis DSM 16280 F458DRAFT_scaffold00006.6, whole genome shotgun sequence",Salinimonas chungwhensis DSM 16280,324,324,75%,1.00E-97,62.03,184771,NZ_KB899381.1
"Glaciecola pallidula DSM 14239 = ACAM 615 strain DSM 14239 G399DRAFT_scaffold00016.16_C, whole genome shotgun sequence",Glaciecola pallidula DSM 14239 = ACAM 615,323,323,75%,3.00E-97,62.31,111429,NZ_AUAV01000022.1
"Tolumonas lignilytica strain BRL6-1 H027DRAFT_scaffold00001.1_C, whole genome shotgun sequence",Tolumonas lignilytica,323,323,69%,3.00E-97,64.63,3187882,NZ_AZUK01000001.1
"Aeromonas molluscorum 848 Cont51, whole genome shotgun sequence",Aeromonas molluscorum 848,323,323,75%,3.00E-97,61.05,23140,NZ_AQGQ01000051.1
"Aeromonas enteropelogenes strain 1999lcr Contig10, whole genome shotgun sequence",Aeromonas enteropelogenes,323,323,75%,3.00E-97,62.55,1017693,NZ_JMGO02000002.1
"Aliiglaciecola lipolytica E3, whole genome shotgun sequence",Aliiglaciecola lipolytica E3,322,322,75%,4.00E-97,62.03,87013,NZ_BAEN01000064.1
"Saliniradius amylolyticus strain HMF8227 chromosome, complete genome",Saliniradius amylolyticus,322,322,75%,4.00E-97,61.71,3214946,NZ_CP029347.1
"Aeromonas australiensis strain CECT 8023, whole genome shotgun sequence",Aeromonas australiensis,322,322,75%,5.00E-97,62.17,95627,NZ_CDDH01000046.1
"Aeromonas veronii strain FDAARGOS_632 chromosome, complete genome",Aeromonas veronii,322,322,75%,5.00E-97,62.17,4559061,NZ_CP044060.1
"Aeromonas tecta strain CECT 7082, whole genome shotgun sequence",Aeromonas tecta,322,322,75%,5.00E-97,62.17,486161,NZ_CDCA01000036.1
"Aeromonas lusitana strain MDC 2473 A_lusitana_712_R1_new_trimmed_contig_19, whole genome shotgun sequence",Aeromonas lusitana,322,322,75%,5.00E-97,61.8,101519,NZ_PGCP01000019.1
"Aeromonas aquatica strain AE235 contig97, whole genome shotgun sequence",Aeromonas aquatica,322,322,75%,5.00E-97,62.55,38985,NZ_JRGL01000097.1
"Aeromonas hydrophila strain ZYAH75 chromosome, complete genome",Aeromonas hydrophila,322,322,75%,6.00E-97,61.8,4955171,NZ_CP016990.1
"Aeromonas encheleia strain NCTC12917 chromosome 1, complete sequence",Aeromonas encheleia,322,322,75%,6.00E-97,62.55,4542521,NZ_LR134376.1
