Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
MULTISPECIES: ParA family protein [Pseudomonas],Pseudomonas,288,288,92%,4.00E-95,55.34,262,WP_027597964.1
ParA family protein [Aeromonas schubertii],Aeromonas schubertii,288,288,88%,5.00E-95,57.14,264,WP_050667136.1
ParA family protein [Aeromonas simiae],Aeromonas simiae,288,288,88%,5.00E-95,57.14,264,WP_193003777.1
MULTISPECIES: ParA family protein [Pseudomonas],Pseudomonas,288,288,92%,8.00E-95,56.27,263,WP_150347625.1
ParA family protein [Pseudomonas formosensis],Pseudomonas formosensis,288,288,92%,1.00E-94,55.26,264,WP_090537742.1
ParA family protein [Oceanospirillum multiglobuliferum],Oceanospirillum multiglobuliferum,288,288,94%,1.00E-94,52.61,269,WP_078743938.1
ParA family protein [Pseudomonas indoloxydans],Pseudomonas indoloxydans,287,287,92%,2.00E-94,55.3,262,WP_108234522.1
AAA family ATPase [Pseudomonas asuensis],Pseudomonas asuensis,286,286,92%,2.00E-94,55.51,263,WP_188865267.1
ParA family protein [Pseudomonas hussainii],Pseudomonas hussainii,286,286,92%,2.00E-94,56.27,262,WP_071870638.1
ParA family protein [Pseudomonas flavescens],Pseudomonas flavescens,286,286,92%,3.00E-94,55.3,262,WP_084307805.1
ParA family protein [Alteromonas aestuariivivens],Alteromonas aestuariivivens,286,286,87%,3.00E-94,54.22,258,WP_115593422.1
ParA family protein [Pseudomonas yangmingensis],Pseudomonas yangmingensis,286,286,89%,4.00E-94,57.25,271,WP_093471580.1
ParA family protein [Pseudomonas jinjuensis],Pseudomonas jinjuensis,286,286,92%,5.00E-94,54.96,262,WP_084311317.1
MULTISPECIES: ParA family protein [Pseudomonas],Pseudomonas,286,286,90%,5.00E-94,57.31,262,WP_015276595.1
ParA family protein [Reinekea marinisedimentorum],Reinekea marinisedimentorum,285,285,89%,5.00E-94,53.75,254,WP_132702161.1
ParA family protein [Pseudomonas zhaodongensis],Pseudomonas zhaodongensis,286,286,89%,5.00E-94,56.86,262,WP_122164266.1
MULTISPECIES: ParA family protein [Pseudomonas],Pseudomonas,286,286,92%,5.00E-94,54.58,262,WP_058761266.1
ParA family protein [Gayadomonas joobiniege],Gayadomonas joobiniege,285,285,89%,6.00E-94,54.33,254,WP_017444716.1
ParA family protein [Marinimicrobium koreense],Marinimicrobium koreense,286,286,92%,6.00E-94,52.81,268,WP_123637230.1
ParA family protein [Pseudomonas chloritidismutans],Pseudomonas chloritidismutans,285,285,90%,9.00E-94,56.98,262,WP_031298305.1
ParA family protein [Agarivorans gilvus],Agarivorans gilvus,285,285,89%,1.00E-93,54.51,261,WP_055732188.1
MULTISPECIES: ParA family protein [Pseudomonas],Pseudomonas,285,285,90%,1.00E-93,56.98,262,WP_014820844.1
ParA family protein [Pseudomonas panipatensis],Pseudomonas panipatensis,285,285,92%,1.00E-93,56.06,262,WP_090262550.1
MULTISPECIES: ParA family protein [Pseudomonas],Pseudomonas,285,285,92%,1.00E-93,55.68,262,WP_028626571.1
ParA family protein [Pseudomonas alcaligenes],Pseudomonas alcaligenes,285,285,92%,1.00E-93,55.73,262,WP_021702584.1
AAA family ATPase [Pseudomonas knackmussii],Pseudomonas knackmussii,285,285,92%,1.00E-93,55.3,262,WP_160286257.1
AAA family ATPase [Pseudomonas stutzeri],Pseudomonas stutzeri,285,285,90%,1.00E-93,56.98,262,WP_196112191.1
ParA family protein [Marinimicrobium alkaliphilum],Marinimicrobium alkaliphilum,285,285,92%,2.00E-93,53.38,267,WP_111640558.1
MULTISPECIES: ParA family protein [Pseudomonas],Pseudomonas,284,284,89%,2.00E-93,56.64,262,WP_014852076.1
MULTISPECIES: ParA family protein [Pseudomonas],Pseudomonas,284,284,90%,2.00E-93,56.92,262,WP_010225035.1
ParA family protein [Pseudospirillum japonicum],Pseudospirillum japonicum,284,284,90%,2.00E-93,56.64,265,WP_093308475.1
,,,,,,,,
,,,,,,,,
,,,,,,,,
"		",,,,,,,,
