Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Deinococcus roseus strain JCM 14370 sequence08, whole genome shotgun sequence",Deinococcus roseus,203,203,90%,2.00E-58,42.47,196348,NZ_BMOD01000008.1
"Deinococcus ruber strain JCM 31311 sequence005, whole genome shotgun sequence",Deinococcus ruber,203,203,90%,2.00E-58,43.63,196955,NZ_BMQL01000005.1
"Deinococcus reticulitermitis strain CGMCC 1.10218, whole genome shotgun sequence",Deinococcus reticulitermitis,203,203,90%,3.00E-58,43.24,142580,NZ_FNZA01000008.1
"Deinococcus cellulosilyticus NBRC 106333 = KACC 11606 strain NBRC 106333 sequence36, whole genome shotgun sequence",Deinococcus cellulosilyticus NBRC 106333 = KACC 11606,203,203,90%,3.00E-58,42.47,48925,NZ_BJXB01000036.1
"Deinococcus metalli strain CGMCC 1.18437 sequence13, whole genome shotgun sequence",Deinococcus metalli,203,203,90%,3.00E-58,42.86,137636,NZ_BNAJ01000013.1
"Deinococcus gobiensis I-0, complete sequence",Deinococcus gobiensis I-0,203,288,91%,4.00E-58,42.47,3137147,NC_017790.1
"Deinococcus wulumuqiensis R12 1, whole genome shotgun sequence",Deinococcus wulumuqiensis R12,202,342,90%,4.00E-58,43.24,2857585,NZ_JADAKQ010000001.1
"Deinococcus budaensis strain DSM 101791 Ga0416733_16, whole genome shotgun sequence",Deinococcus budaensis,202,202,90%,6.00E-58,42.86,84409,NZ_JACHFN010000016.1
"Deinobacterium chartae strain DSM 21458 Ga0415239_08, whole genome shotgun sequence",Deinobacterium chartae,202,202,90%,7.00E-58,43.63,195622,NZ_JACHHG010000008.1
"Deinococcus aquatilis DSM 23025 F561DRAFT_scaffold00022.22, whole genome shotgun sequence",Deinococcus aquatilis DSM 23025,201,201,90%,1.00E-57,43.24,81390,NZ_KB899716.1
"Deinococcus ficus strain CC-FR2-10 chromosome, complete genome",Deinococcus ficus,201,201,90%,2.00E-57,44.02,2801970,NZ_CP021081.1
"Deinococcus planocerae strain XY-FW106 contig10, whole genome shotgun sequence",Deinococcus planocerae,201,201,90%,2.00E-57,43.63,122321,NZ_PNOR01000010.1
"Deinococcus geothermalis DSM 11300, complete sequence",Deinococcus geothermalis DSM 11300,201,201,90%,2.00E-57,42.86,2467205,NC_008025.1
"Deinococcus sedimenti strain JCM 31405 sequence14, whole genome shotgun sequence",Deinococcus sedimenti,201,201,91%,2.00E-57,42.53,66550,NZ_BMQN01000014.1
"Deinococcus puniceus strain DY1 chromosome, complete genome",Deinococcus puniceus,200,264,90%,3.00E-57,42.86,2971983,NZ_CP011387.1
"Deinococcus hopiensis KR-140, whole genome shotgun sequence",Deinococcus hopiensis KR-140,200,200,90%,4.00E-57,43.24,3128235,NZ_FWWU01000009.1
"Deinococcus apachensis DSM 19763 F784DRAFT_scaffold00015.15, whole genome shotgun sequence",Deinococcus apachensis DSM 19763,199,199,90%,8.00E-57,43.63,107503,NZ_KB906412.1
"Deinococcus aerius strain TR0125, whole genome shotgun sequence",Deinococcus aerius,198,198,90%,1.00E-56,43.24,119952,NZ_BFAG01000016.1
"Deinococcus knuensis strain JCM 31406 sequence23, whole genome shotgun sequence",Deinococcus knuensis,198,198,90%,2.00E-56,42.08,56371,NZ_BMQO01000023.1
"Deinococcus malanensis strain JCM 30331 sequence22, whole genome shotgun sequence",Deinococcus malanensis,198,198,90%,2.00E-56,42.08,45815,NZ_BMPP01000022.1
"Deinococcus indicus strain DR1 Masurca_173_len:57264, whole genome shotgun sequence",Deinococcus indicus,198,198,90%,2.00E-56,42.08,57264,NZ_NHMK01000018.1
"Deinococcus pimensis DSM 21231 DeipiDRAFT_Scaffold27.20, whole genome shotgun sequence",Deinococcus pimensis DSM 21231,198,198,90%,2.00E-56,41.31,429922,NZ_KI912633.1
"Deinococcus arenae strain JCM 31047 sequence09, whole genome shotgun sequence",Deinococcus arenae,197,197,91%,2.00E-56,42.91,192679,NZ_BMQG01000009.1
"Deinococcus deserti VCD115, complete sequence",Deinococcus deserti VCD115,197,197,90%,3.00E-56,42.47,2819842,NC_012526.1
"Deinococcus seoulensis strain JCM 31404 sequence21, whole genome shotgun sequence",Deinococcus seoulensis,197,197,90%,3.00E-56,42.08,80297,NZ_BMQM01000021.1
"Deinococcus actinosclerus strain BM2 chromosome, complete genome",Deinococcus actinosclerus,197,278,91%,3.00E-56,42.91,3264334,NZ_CP013910.1
"Deinococcus saudiensis strain CGMCC 1.15089 sequence020, whole genome shotgun sequence",Deinococcus saudiensis,196,196,91%,5.00E-56,41.76,82975,NZ_BMHJ01000020.1
"Deinococcus xianganensis strain Y35 Scaffold3, whole genome shotgun sequence",Deinococcus xianganensis,196,196,91%,6.00E-56,42.15,98359,NZ_WVHK01000003.1
"Deinococcus irradiatisoli strain 17bor-2 chromosome, complete genome",Deinococcus irradiatisoli,196,196,90%,7.00E-56,42.86,3052043,NZ_CP029494.1
"Deinococcus grandis strain ATCC 43672, whole genome shotgun sequence",Deinococcus grandis,196,264,91%,7.00E-56,41.76,3250361,NZ_BCMS01000001.1
"Deinococcus phoenicis strain 1P10ME CR5801000052, whole genome shotgun sequence",Deinococcus phoenicis,196,196,90%,7.00E-56,42.86,85248,NZ_JHAC01000050.1
"Deinococcus soli Cha et al. 2016 strain N5 chromosome, complete genome",Deinococcus soli Cha et al. 2016,196,273,91%,7.00E-56,41.76,3236984,NZ_CP011389.1
Deinococcus metallilatus strain MA1002 chromosome,Deinococcus metallilatus,196,196,90%,8.00E-56,42.86,3062136,NZ_CP038512.1
"Deinococcus yavapaiensis KR-236 strain DSM 18048 Ga0244513_112, whole genome shotgun sequence",Deinococcus yavapaiensis KR-236,196,196,90%,8.00E-56,42.08,164237,NZ_QJSX01000012.1
"Deinococcus radiotolerans strain JCM 19173 sequence04, whole genome shotgun sequence",Deinococcus radiotolerans,196,196,91%,9.00E-56,41.76,209108,NZ_BMPE01000004.1
"Deinococcus alpinitundrae strain LMG 24283 NODE_9_length_174072_cov_204.968742, whole genome shotgun sequence",Deinococcus alpinitundrae,196,196,90%,9.00E-56,43.24,174072,NZ_WXZL01000009.1
"Deinococcus daejeonensis strain JCM 16918 sequence06, whole genome shotgun sequence",Deinococcus daejeonensis,196,196,91%,1.00E-55,41.76,191320,NZ_BMOR01000006.1
"Deinococcus aquiradiocola strain JCM 14371 sequence21, whole genome shotgun sequence",Deinococcus aquiradiocola,195,195,90%,2.00E-55,42.47,44534,NZ_BMOE01000021.1
"Deinococcus peraridilitoris DSM 19664, complete sequence",Deinococcus peraridilitoris DSM 19664,194,194,90%,3.00E-55,41.7,3881839,NC_019793.1
"Deinococcus fonticola strain FeSDHB5-19 NODE_6_length_141933_cov_42.128584, whole genome shotgun sequence",Deinococcus fonticola,193,193,90%,9.00E-55,43.63,141933,NZ_SMMH01000006.1
"Deinococcus radiophilus strain ATCC 27603 NODE_22_length_43761_cov_177.947724, whole genome shotgun sequence",Deinococcus radiophilus,192,192,90%,1.00E-54,41.31,43761,NZ_RXPE01000022.1
"Deinococcus proteolyticus MRP, complete sequence",Deinococcus proteolyticus MRP,192,192,90%,1.00E-54,42.47,2147060,NC_015161.1
"Deinococcus maricopensis DSM 21211, complete sequence",Deinococcus maricopensis DSM 21211,192,192,90%,2.00E-54,42.86,3498530,NC_014958.1
"Deinococcus piscis strain CGMCC 1.18439 sequence003, whole genome shotgun sequence",Deinococcus piscis,191,191,90%,7.00E-54,42.47,144234,NZ_BNAL01000003.1
"Deinococcus detaillensis strain H1 H1_Contig1, whole genome shotgun sequence",Deinococcus detaillensis,187,187,90%,7.00E-53,41.31,487005,NZ_VKDB01000001.1
"Deinococcus budaensis strain DSM 101791 Ga0416733_13, whole genome shotgun sequence",Deinococcus budaensis,106,106,86%,1.00E-24,31.27,112823,NZ_JACHFN010000013.1
"Deinococcus sedimenti strain JCM 31405 sequence15, whole genome shotgun sequence",Deinococcus sedimenti,102,102,87%,2.00E-23,30.65,58525,NZ_BMQN01000015.1
"Deinococcus aquatilis DSM 23025 F561DRAFT_scaffold00063.63, whole genome shotgun sequence",Deinococcus aquatilis DSM 23025,102,102,86%,3.00E-23,31.03,23139,NZ_KB899757.1
"Deinococcus piscis strain CGMCC 1.18439 sequence015, whole genome shotgun sequence",Deinococcus piscis,99.4,99.4,86%,3.00E-22,30.27,61613,NZ_BNAL01000015.1
"Deinococcus detaillensis strain H1 H1_Contig9, whole genome shotgun sequence",Deinococcus detaillensis,97.8,97.8,68%,9.00E-22,34.67,106475,NZ_VKDB01000009.1
"Deinococcus aerophilus strain JCM 15443 sequence55, whole genome shotgun sequence",Deinococcus aerophilus,97.1,97.1,84%,1.00E-21,31.12,9790,NZ_BMOM01000055.1
"Deinococcus radiodurans strain R1 dM1 chromosome II, complete sequence",Deinococcus radiodurans,95.9,95.9,84%,4.00E-21,29.88,412153,NZ_CP031501.1
"Deinococcus humi strain DSM 27939 Ga0416732_07, whole genome shotgun sequence",Deinococcus humi,94.4,94.4,69%,1.00E-20,33.83,234623,NZ_JACHFL010000007.1
"Deinococcus geothermalis DSM 11300 plasmid pDGEO01, complete sequence",Deinococcus geothermalis DSM 11300,94,169,73%,2.00E-20,31.43,574127,NC_008010.2
"Deinococcus humi strain DSM 27939 Ga0416732_06, whole genome shotgun sequence",Deinococcus humi,93.2,93.2,84%,4.00E-20,29.05,282091,NZ_JACHFL010000006.1
"Deinococcus geothermalis DSM 11300 plasmid pDGEO02, complete sequence",Deinococcus geothermalis DSM 11300,92.4,145,90%,6.00E-20,31.34,205686,NC_009939.1
"Deinococcus reticulitermitis strain CGMCC 1.10218, whole genome shotgun sequence",Deinococcus reticulitermitis,91.7,91.7,68%,8.00E-20,32.66,3650,NZ_FNZA01000050.1
"Deinococcus radiotolerans strain JCM 19173 sequence17, whole genome shotgun sequence",Deinococcus radiotolerans,91.7,91.7,90%,1.00E-19,28.57,59677,NZ_BMPE01000017.1
"Deinococcus planocerae strain XY-FW106 contig1, whole genome shotgun sequence",Deinococcus planocerae,91.3,91.3,86%,1.00E-19,30.47,224504,NZ_PNOR01000001.1
"Deinococcus proteolyticus MRP plasmid pDEIPR03, complete sequence",Deinococcus proteolyticus MRP,91.3,91.3,82%,1.00E-19,32.07,132270,NC_015170.1
"Deinococcus ruber strain JCM 31311 sequence068, whole genome shotgun sequence",Deinococcus ruber,90.9,90.9,89%,2.00E-19,28.91,23314,NZ_BMQL01000068.1
"Deinococcus radiopugnans ATCC 19172 strain DSM 12027 Ga0416726_34, whole genome shotgun sequence",Deinococcus radiopugnans ATCC 19172,90.9,90.9,68%,2.00E-19,33.17,32832,NZ_JACHEW010000034.1
"Deinococcus wulumuqiensis R12 2, whole genome shotgun sequence",Deinococcus wulumuqiensis R12,89.7,89.7,84%,4.00E-19,29.46,323544,NZ_JADAKQ010000002.1
"Deinococcus sedimenti strain JCM 31405 sequence12, whole genome shotgun sequence",Deinococcus sedimenti,89.4,89.4,90%,7.00E-19,26.64,97023,NZ_BMQN01000012.1
"Deinococcus saudiensis strain CGMCC 1.15089 sequence045, whole genome shotgun sequence",Deinococcus saudiensis,88.6,88.6,73%,1.00E-18,29.67,25295,NZ_BMHJ01000045.1
"Deinococcus aerophilus strain JCM 15443 sequence24, whole genome shotgun sequence",Deinococcus aerophilus,88.6,88.6,86%,1.00E-18,29.3,48254,NZ_BMOM01000024.1
"Deinococcus proteolyticus MRP plasmid pDEIPR04, complete sequence",Deinococcus proteolyticus MRP,88.6,88.6,83%,1.00E-18,28.75,97188,NC_015163.1
"Deinococcus phoenicis strain 1P10ME CR5801000026, whole genome shotgun sequence",Deinococcus phoenicis,88.6,88.6,73%,1.00E-18,30,87785,NZ_JHAC01000026.1
"Deinococcus malanensis strain JCM 30331 sequence13, whole genome shotgun sequence",Deinococcus malanensis,87.8,87.8,72%,2.00E-18,29.47,130190,NZ_BMPP01000013.1
"Deinococcus deserti VCD115 plasmid 1, complete sequence",Deinococcus deserti VCD115,87.8,87.8,88%,2.00E-18,28.74,324711,NC_012527.1
"Deinococcus daejeonensis strain JCM 16918 sequence30, whole genome shotgun sequence",Deinococcus daejeonensis,87.8,87.8,71%,2.00E-18,32.21,35028,NZ_BMOR01000030.1
"Deinococcus fonticola strain FeSDHB5-19 NODE_12_length_115436_cov_33.850489, whole genome shotgun sequence",Deinococcus fonticola,87.8,87.8,73%,2.00E-18,29.38,115436,NZ_SMMH01000012.1
"Deinococcus indicus strain DR1 Masurca_172_len:47933, whole genome shotgun sequence",Deinococcus indicus,87.4,87.4,71%,3.00E-18,31.73,47933,NZ_NHMK01000023.1
"Deinococcus arenae strain JCM 31047 sequence18, whole genome shotgun sequence",Deinococcus arenae,87.4,87.4,88%,3.00E-18,27.56,56757,NZ_BMQG01000018.1
"Deinococcus knuensis strain JCM 31406 sequence05, whole genome shotgun sequence",Deinococcus knuensis,87.4,87.4,85%,3.00E-18,29.53,174645,NZ_BMQO01000005.1
"Deinococcus gobiensis I-0 plasmid P5, complete sequence",Deinococcus gobiensis I-0,87.4,87.4,73%,3.00E-18,31.13,54602,NC_017806.1
"Deinococcus frigens DSM 12807 Q322DRAFT_scaffold00045.45_C, whole genome shotgun sequence",Deinococcus frigens DSM 12807,87,87,90%,4.00E-18,29.12,29331,NZ_JNIW01000046.1
"Deinococcus seoulensis strain JCM 31404 sequence12, whole genome shotgun sequence",Deinococcus seoulensis,86.7,86.7,85%,5.00E-18,29.53,121654,NZ_BMQM01000012.1
"Deinococcus hopiensis KR-140, whole genome shotgun sequence",Deinococcus hopiensis KR-140,86.3,86.3,73%,8.00E-18,31.1,418513,NZ_FWWU01000005.1
"Deinococcus aerius strain TR0125, whole genome shotgun sequence",Deinococcus aerius,86.3,86.3,90%,8.00E-18,29.01,229284,NZ_BFAG01000008.1
"Deinococcus humi strain DSM 27939 Ga0416732_04, whole genome shotgun sequence",Deinococcus humi,85.9,85.9,90%,9.00E-18,28.35,414221,NZ_JACHFL010000004.1
"Deinococcus fonticola strain FeSDHB5-19 NODE_27_length_48248_cov_36.410735, whole genome shotgun sequence",Deinococcus fonticola,85.9,85.9,73%,1.00E-17,29.11,48248,NZ_SMMH01000027.1
"Deinococcus fonticola strain FeSDHB5-19 NODE_41_length_24987_cov_7.135961, whole genome shotgun sequence",Deinococcus fonticola,85.5,85.5,89%,1.00E-17,29.34,24987,NZ_SMMH01000041.1
"Deinococcus metalli strain CGMCC 1.18437 sequence04, whole genome shotgun sequence",Deinococcus metalli,85.5,85.5,86%,1.00E-17,27.84,348834,NZ_BNAJ01000004.1
"Deinococcus malanensis strain JCM 30331 sequence29, whole genome shotgun sequence",Deinococcus malanensis,85.5,85.5,73%,1.00E-17,28.23,24257,NZ_BMPP01000029.1
"Deinococcus radiopugnans ATCC 19172 strain DSM 12027 Ga0416726_36, whole genome shotgun sequence",Deinococcus radiopugnans ATCC 19172,85.5,85.5,72%,1.00E-17,30.43,25837,NZ_JACHEW010000036.1
"Deinococcus hopiensis KR-140, whole genome shotgun sequence",Deinococcus hopiensis KR-140,85.1,85.1,90%,2.00E-17,26.36,330958,NZ_FWWU01000003.1
"Deinococcus humi strain DSM 27939 Ga0416732_21, whole genome shotgun sequence",Deinococcus humi,84.7,84.7,72%,2.00E-17,30.43,78648,NZ_JACHFL010000021.1
"Deinococcus marmoris DSM 12784 Q319DRAFT_scaffold00019.19_C, whole genome shotgun sequence",Deinococcus marmoris DSM 12784,84.3,84.3,90%,3.00E-17,28.35,53511,NZ_JNIV01000020.1
"Deinococcus planocerae strain XY-FW106 contig12, whole genome shotgun sequence",Deinococcus planocerae,84.3,84.3,90%,3.00E-17,29.12,118465,NZ_PNOR01000012.1
"Deinococcus hopiensis KR-140, whole genome shotgun sequence",Deinococcus hopiensis KR-140,84.3,84.3,85%,4.00E-17,27.35,300167,NZ_FWWU01000010.1
"Deinococcus radiopugnans ATCC 19172 strain DSM 12027 Ga0416726_02, whole genome shotgun sequence",Deinococcus radiopugnans ATCC 19172,84,84,89%,4.00E-17,28.57,356233,NZ_JACHEW010000002.1
"Deinococcus hopiensis KR-140, whole genome shotgun sequence",Deinococcus hopiensis KR-140,84,84,85%,5.00E-17,29.03,290938,NZ_FWWU01000011.1
"Deinococcus ficus strain CC-FR2-10 plasmid pDFI1, complete sequence",Deinococcus ficus,83.2,83.2,68%,7.00E-17,28.43,642681,NZ_CP021082.1
"Deinococcus wulumuqiensis R12 5, whole genome shotgun sequence",Deinococcus wulumuqiensis R12,83.2,83.2,90%,8.00E-17,25.87,43283,NZ_JADAKQ010000005.1
"Deinococcus metalli strain CGMCC 1.18437 sequence02, whole genome shotgun sequence",Deinococcus metalli,82.8,160,90%,9.00E-17,27.03,428234,NZ_BNAJ01000002.1
"Deinococcus seoulensis strain JCM 31404 sequence20, whole genome shotgun sequence",Deinococcus seoulensis,82.8,82.8,90%,1.00E-16,27.97,81847,NZ_BMQM01000020.1
"Deinococcus detaillensis strain H1 H1_Contig37, whole genome shotgun sequence",Deinococcus detaillensis,82.8,82.8,86%,1.00E-16,27.84,20891,NZ_VKDB01000037.1
"Deinococcus ruber strain JCM 31311 sequence008, whole genome shotgun sequence",Deinococcus ruber,82.4,82.4,86%,1.00E-16,27.42,169794,NZ_BMQL01000008.1
"Deinococcus piscis strain CGMCC 1.18439 sequence032, whole genome shotgun sequence",Deinococcus piscis,82.4,82.4,72%,1.00E-16,28.02,31315,NZ_BNAL01000032.1
"Deinococcus knuensis strain JCM 31406 sequence03, whole genome shotgun sequence",Deinococcus knuensis,82.4,82.4,90%,1.00E-16,27.97,260702,NZ_BMQO01000003.1
"Deinococcus aquatilis DSM 23025 F561DRAFT_scaffold00012.12, whole genome shotgun sequence",Deinococcus aquatilis DSM 23025,82,82,87%,2.00E-16,26.81,115782,NZ_KB899706.1
"Deinococcus apachensis DSM 19763 F784DRAFT_scaffold00003.3, whole genome shotgun sequence",Deinococcus apachensis DSM 19763,81.3,81.3,90%,3.00E-16,27.86,313634,NZ_KB906400.1
"Deinococcus metallilatus strain MA1002 plasmid unnamed1, complete sequence",Deinococcus metallilatus,81.3,81.3,90%,4.00E-16,28.24,876461,NZ_CP038510.1
"Deinococcus detaillensis strain H1 H1_Contig22, whole genome shotgun sequence",Deinococcus detaillensis,81.3,81.3,90%,4.00E-16,26.95,53997,NZ_VKDB01000022.1
"Deinococcus indicus strain DR1 Masurca_162_len:150459, whole genome shotgun sequence",Deinococcus indicus,80.5,80.5,72%,6.00E-16,29.38,150459,NZ_NHMK01000012.1
"Deinococcus aerolatus strain JCM 15442 sequence13, whole genome shotgun sequence",Deinococcus aerolatus,80.5,80.5,90%,6.00E-16,27.59,96876,NZ_BMOL01000013.1
"Deinococcus radiophilus strain ATCC 27603 NODE_39_length_16002_cov_128.096189, whole genome shotgun sequence",Deinococcus radiophilus,80.5,80.5,75%,6.00E-16,28.57,16002,NZ_RXPE01000039.1
"Deinococcus malanensis strain JCM 30331 sequence03, whole genome shotgun sequence",Deinococcus malanensis,79.7,79.7,89%,1.00E-15,27.03,317410,NZ_BMPP01000003.1
"Deinococcus phoenicis strain 1P10ME CR5801000011, whole genome shotgun sequence",Deinococcus phoenicis,79.7,79.7,90%,1.00E-15,27.86,212013,NZ_JHAC01000011.1
"Deinococcus hopiensis KR-140, whole genome shotgun sequence",Deinococcus hopiensis KR-140,79.7,79.7,86%,1.00E-15,27.09,256687,NZ_FWWU01000002.1
"Deinococcus aquatilis DSM 23025 F561DRAFT_scaffold00003.3, whole genome shotgun sequence",Deinococcus aquatilis DSM 23025,79.3,79.3,68%,1.00E-15,32.16,176450,NZ_KB899697.1
"Deinococcus budaensis strain DSM 101791 Ga0416733_04, whole genome shotgun sequence",Deinococcus budaensis,79,79,90%,2.00E-15,28.24,293685,NZ_JACHFN010000004.1
"Deinococcus indicus strain DR1 Masurca_129_len:99725, whole genome shotgun sequence",Deinococcus indicus,79,79,71%,2.00E-15,29.41,99725,NZ_NHMK01000003.1
"Deinococcus pimensis DSM 21231 DeipiDRAFT_Scaffold65.62, whole genome shotgun sequence",Deinococcus pimensis DSM 21231,78.6,78.6,89%,3.00E-15,26.52,298699,NZ_KI912675.1
"Deinococcus radiophilus strain ATCC 27603 NODE_42_length_13858_cov_109.080184, whole genome shotgun sequence",Deinococcus radiophilus,77.8,77.8,75%,4.00E-15,29.3,13858,NZ_RXPE01000042.1
"Deinococcus aquatilis DSM 23025 F561DRAFT_scaffold00041.41, whole genome shotgun sequence",Deinococcus aquatilis DSM 23025,77.8,77.8,89%,4.00E-15,26.07,43974,NZ_KB899735.1
"Deinococcus hopiensis KR-140, whole genome shotgun sequence",Deinococcus hopiensis KR-140,77.8,77.8,84%,4.00E-15,27.57,445411,NZ_FWWU01000006.1
"Deinococcus koreensis strain SJW1-2 SJW1-2_contig2, whole genome shotgun sequence",Deinococcus koreensis,77.8,77.8,73%,4.00E-15,29.72,453153,NZ_PPPD01000002.1
"Deinococcus yavapaiensis KR-236 strain DSM 18048 Ga0244513_122, whole genome shotgun sequence",Deinococcus yavapaiensis KR-236,77.8,77.8,89%,6.00E-15,24.62,56869,NZ_QJSX01000022.1
"Deinococcus pimensis DSM 21231 DeipiDRAFT_Scaffold60.57, whole genome shotgun sequence",Deinococcus pimensis DSM 21231,77.8,77.8,89%,6.00E-15,27.13,110800,NZ_KI912670.1
"Deinococcus ruber strain JCM 31311 sequence019, whole genome shotgun sequence",Deinococcus ruber,77.4,77.4,88%,6.00E-15,27.56,96370,NZ_BMQL01000019.1
"Deinococcus budaensis strain DSM 101791 Ga0416733_17, whole genome shotgun sequence",Deinococcus budaensis,77.4,77.4,89%,7.00E-15,26.05,82773,NZ_JACHFN010000017.1
"Deinococcus grandis strain ATCC 43672, whole genome shotgun sequence",Deinococcus grandis,77.4,77.4,71%,7.00E-15,28.92,91291,NZ_BCMS01000006.1
"Deinococcus gobiensis I-0 plasmid P1, complete sequence",Deinococcus gobiensis I-0,77,77,66%,8.00E-15,31.34,432699,NC_017805.1
"Deinococcus malanensis strain JCM 30331 sequence14, whole genome shotgun sequence",Deinococcus malanensis,76.6,76.6,68%,1.00E-14,28.79,120532,NZ_BMPP01000014.1
"Deinococcus reticulitermitis strain CGMCC 1.10218, whole genome shotgun sequence",Deinococcus reticulitermitis,76.6,76.6,74%,1.00E-14,27.91,36946,NZ_FNZA01000022.1
"Deinococcus arenae strain JCM 31047 sequence15, whole genome shotgun sequence",Deinococcus arenae,76.3,76.3,68%,1.00E-14,29.15,68716,NZ_BMQG01000015.1
"Deinococcus piscis strain CGMCC 1.18439 sequence042, whole genome shotgun sequence",Deinococcus piscis,76.3,76.3,85%,2.00E-14,30.08,15279,NZ_BNAL01000042.1
"Deinococcus deserti VCD115 plasmid 2, complete sequence",Deinococcus deserti VCD115,75.5,75.5,89%,3.00E-14,26.72,314317,NC_012529.1
"Deinococcus peraridilitoris DSM 19664 plasmid pDEIPE01, complete sequence",Deinococcus peraridilitoris DSM 19664,75.5,75.5,69%,3.00E-14,28.5,556630,NC_019789.1
"Deinococcus humi strain DSM 27939 Ga0416732_11, whole genome shotgun sequence",Deinococcus humi,75.5,75.5,73%,3.00E-14,27.96,151928,NZ_JACHFL010000011.1
"Deinococcus aquiradiocola strain JCM 14371 sequence23, whole genome shotgun sequence",Deinococcus aquiradiocola,75.1,75.1,67%,4.00E-14,28.96,33276,NZ_BMOE01000023.1
"Deinococcus hopiensis KR-140, whole genome shotgun sequence",Deinococcus hopiensis KR-140,74.7,74.7,68%,5.00E-14,29.15,380191,NZ_FWWU01000004.1
"Deinococcus arenae strain JCM 31047 sequence05, whole genome shotgun sequence",Deinococcus arenae,74.7,74.7,87%,5.00E-14,27.85,251208,NZ_BMQG01000005.1
"Deinococcus alpinitundrae strain LMG 24283 NODE_41_length_21941_cov_62.747413, whole genome shotgun sequence",Deinococcus alpinitundrae,74.7,74.7,72%,6.00E-14,25.48,21941,NZ_WXZL01000041.1
"Deinococcus malanensis strain JCM 30331 sequence19, whole genome shotgun sequence",Deinococcus malanensis,73.9,73.9,73%,1.00E-13,27.01,68154,NZ_BMPP01000019.1
"Deinococcus radiotolerans strain JCM 19173 sequence03, whole genome shotgun sequence",Deinococcus radiotolerans,73.6,73.6,89%,1.00E-13,29.43,367406,NZ_BMPE01000003.1
"Deinococcus pimensis DSM 21231 DeipiDRAFT_Scaffold62.59, whole genome shotgun sequence",Deinococcus pimensis DSM 21231,73.6,73.6,73%,1.00E-13,26.89,103168,NZ_KI912672.1
"Deinococcus knuensis strain JCM 31406 sequence20, whole genome shotgun sequence",Deinococcus knuensis,73.6,133,73%,1.00E-13,28.36,61181,NZ_BMQO01000020.1
"Deinococcus planocerae strain XY-FW106 contig19, whole genome shotgun sequence",Deinococcus planocerae,73.2,73.2,89%,2.00E-13,27.2,89255,NZ_PNOR01000019.1
"Deinococcus arenae strain JCM 31047 sequence13, whole genome shotgun sequence",Deinococcus arenae,72.8,72.8,74%,2.00E-13,28.57,75168,NZ_BMQG01000013.1
"Deinococcus aquiradiocola strain JCM 14371 sequence06, whole genome shotgun sequence",Deinococcus aquiradiocola,72.4,72.4,86%,3.00E-13,26.61,249433,NZ_BMOE01000006.1
"Deinococcus murrayi DSM 11303 H565DRAFT_scaffold00005.5, whole genome shotgun sequence",Deinococcus murrayi DSM 11303,72,72,69%,4.00E-13,30.85,161525,NZ_KI519503.1
"Deinococcus saudiensis strain CGMCC 1.15089 sequence009, whole genome shotgun sequence",Deinococcus saudiensis,72,72,68%,5.00E-13,26.96,127562,NZ_BMHJ01000009.1
"Deinococcus deserti VCD115 plasmid 3, complete sequence",Deinococcus deserti VCD115,71.6,71.6,80%,6.00E-13,29.05,396459,NC_012528.1
