Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Sphaerospermopsis reniformis strain NIES-1949 sequence159, whole genome shotgun sequence",Sphaerospermopsis reniformis,151,151,83%,1.00E-39,37.76,12687,NZ_BJCE01000159.1
"Scytonema hofmannii PCC 7110 Scaffold2, whole genome shotgun sequence",Scytonema hofmannii PCC 7110,151,151,91%,1.00E-39,32.83,308050,NZ_KQ976355.1
"Anabaena minutissima FACHB-250 contig36, whole genome shotgun sequence",Anabaena minutissima FACHB-250,150,150,84%,3.00E-39,36.36,59533,NZ_JACJRG010000036.1
"Oscillatoria nigro-viridis PCC 7112 plasmid pOSC7112.04, complete sequence",Oscillatoria nigro-viridis PCC 7112,149,149,83%,7.00E-39,36.36,74236,NC_019764.1
"Calothrix brevissima NIES-22 plasmid plasmid7 DNA, complete genome",Calothrix brevissima NIES-22,148,148,84%,1.00E-38,38.52,25761,NZ_AP018214.1
"Nostoc paludosum FACHB-159 contig52, whole genome shotgun sequence",Nostoc paludosum FACHB-159,148,148,84%,1.00E-38,38.52,47330,NZ_JACJTU010000052.1
"Calothrix sp. PCC 6303 plasmid pCAL6303.01, complete sequence",Calothrix sp. PCC 6303,147,147,89%,2.00E-38,34.62,80757,NC_019727.1
"Limnothrix rosea IAM M-220 plasmid pNIES208a, whole genome shotgun sequence",Limnothrix rosea IAM M-220,147,147,84%,2.00E-38,34.16,73363,NZ_CM007612.1
"Planktothrix agardhii NIVA-CYA 126/8 plasmid pPA115, whole genome shotgun sequence",Planktothrix agardhii NIVA-CYA 126/8,147,147,89%,5.00E-38,34.88,119569,NZ_CM002804.1
"Planktothrix paucivesiculata PCC 9631 isolate BBR_PRJEB10994, whole genome shotgun sequence",Planktothrix paucivesiculata PCC 9631,146,146,89%,5.00E-38,34.88,225693,NZ_LR734992.1
"Plectonema cf. radiosum LEGE 06105 NODE_342_length_18073_cov_12.7705, whole genome shotgun sequence",,146,146,89%,6.00E-38,32.69,18073,NZ_JADEWL010000128.1
"Fremyella diplosiphon NIES-3275 plasmid plasmid11 DNA, complete genome",Fremyella diplosiphon NIES-3275,146,146,89%,6.00E-38,36.08,39300,NZ_AP018244.1
"Oscillatoria nigro-viridis PCC 7112 plasmid pOSC7112.01, complete sequence",Oscillatoria nigro-viridis PCC 7112,145,241,89%,2.00E-37,35.54,300164,NC_019763.1
"Trichormus variabilis 0441 plasmid unnamed3, complete sequence",Trichormus variabilis 0441,145,145,89%,2.00E-37,31.4,35762,NZ_CP047245.1
"Fremyella diplosiphon NIES-3275 plasmid plasmid08 DNA, complete genome",Fremyella diplosiphon NIES-3275,145,145,89%,2.00E-37,35.38,46852,NZ_AP018241.1
"Nostoc paludosum FACHB-159 contig62, whole genome shotgun sequence",Nostoc paludosum FACHB-159,145,145,89%,2.00E-37,35.38,36773,NZ_JACJTU010000062.1
"Nostoc foliaceum FACHB-393 contig48, whole genome shotgun sequence",Nostoc foliaceum FACHB-393,145,145,85%,2.00E-37,36.44,50246,NZ_JACJTD010000048.1
"Stanieria cyanosphaera PCC 7437 plasmid pSTA7437.03, complete sequence",Stanieria cyanosphaera PCC 7437,144,144,89%,2.00E-37,36.05,67557,NC_019750.1
"Nostoc flagelliforme CCNUN1 plasmid pNFSY08, complete sequence",Nostoc flagelliforme CCNUN1,144,304,86%,3.00E-37,34.66,805120,NZ_CP024793.1
"Calothrix anomala FACHB-343 contig34, whole genome shotgun sequence",Calothrix anomala FACHB-343,144,144,89%,3.00E-37,31.52,91429,NZ_JACJQG010000034.1
"Kamptonema formosum PCC 6407 Oscil6407scaffold_11, whole genome shotgun sequence",Kamptonema formosum PCC 6407,144,144,89%,4.00E-37,33.72,156931,NZ_KB235908.1
"Prochlorothrix hollandica PCC 9006 = CALU 1027 strain PCC 9006 Pro9006DRAFT_Contig5.9, whole genome shotgun sequence",Prochlorothrix hollandica PCC 9006 = CALU 1027,144,144,88%,5.00E-37,34.12,1592168,NZ_KB235933.1
"Phormidium ambiguum IAM M-71 NIES-2119_Scaffold_17, whole genome shotgun sequence",Phormidium ambiguum IAM M-71,144,144,89%,5.00E-37,34.11,154844,NZ_MRCE01000017.1
"Stenomitos frigidus ULC18 223, whole genome shotgun sequence",Stenomitos frigidus ULC18,144,144,83%,6.00E-37,36.65,32748,NZ_PVWK01000016.1
"Calothrix sp. PCC 6303 plasmid pCAL6303.02, complete sequence",Calothrix sp. PCC 6303,143,143,84%,9.00E-37,34.02,56464,NC_019728.1
"Nostoc foliaceum FACHB-393 contig50, whole genome shotgun sequence",Nostoc foliaceum FACHB-393,142,142,84%,1.00E-36,35.92,49173,NZ_JACJTD010000050.1
"Nostoc muscorum FACHB-395 contig169, whole genome shotgun sequence",Nostoc muscorum FACHB-395,142,142,87%,1.00E-36,34.92,8924,NZ_JACJSF010000169.1
"Aphanothece hegewaldii CCALA 016 NODE_305_length_12106_cov_40.6017_ID_75537, whole genome shotgun sequence",Aphanothece hegewaldii CCALA 016,142,142,89%,1.00E-36,35.88,12106,NZ_PXOH01000057.1
"Calothrix parasitica NIES-267 plasmid plasmid4 DNA, complete genome",Calothrix parasitica NIES-267,142,142,90%,1.00E-36,34.22,64695,NZ_AP018231.1
"Calothrix brevissima NIES-22 plasmid plasmid4 DNA, complete genome",Calothrix brevissima NIES-22,142,142,89%,2.00E-36,30.74,190194,NZ_AP018211.1
"Nostoc calcicola FACHB-3891 contig43, whole genome shotgun sequence",Nostoc calcicola FACHB-3891,142,142,80%,2.00E-36,38.53,59009,NZ_JACJRQ010000043.1
"Mastigocoleus testarum BC008 Contig-67, whole genome shotgun sequence",Mastigocoleus testarum BC008,142,142,89%,2.00E-36,33.33,68866,NZ_LMTZ01000137.1
"Anabaena minutissima FACHB-250 contig91, whole genome shotgun sequence",Anabaena minutissima FACHB-250,141,141,84%,3.00E-36,35.92,5450,NZ_JACJRG010000091.1
"Crinalium epipsammum PCC 9333, complete sequence",Crinalium epipsammum PCC 9333,141,223,89%,4.00E-36,33.33,5315554,NC_019753.1
"Anabaena minutissima FACHB-250 contig53, whole genome shotgun sequence",Anabaena minutissima FACHB-250,141,141,84%,4.00E-36,32.38,31322,NZ_JACJRG010000053.1
"Fremyella diplosiphon NIES-3275 plasmid plasmid02 DNA, complete genome",Fremyella diplosiphon NIES-3275,141,141,89%,5.00E-36,30.74,194818,NZ_AP018235.1
"Nostoc foliaceum FACHB-393 contig119, whole genome shotgun sequence",Nostoc foliaceum FACHB-393,140,140,86%,5.00E-36,35.2,9596,NZ_JACJTD010000119.1
"Anabaena cylindrica PCC 7122 plasmid pANACY.03, complete sequence",Anabaena cylindrica PCC 7122,140,140,88%,8.00E-36,33.73,128780,NC_019773.1
"Scytonema tolypothrichoides VB-61278 scaffold_014, whole genome shotgun sequence",Scytonema tolypothrichoides VB-61278,140,140,85%,9.00E-36,36.44,69344,NZ_JXCA02000011.1
"Crocosphaera watsonii WH 8501 ctg179, whole genome shotgun sequence",Crocosphaera watsonii WH 8501,139,139,89%,1.00E-35,33.72,9441,NZ_AADV02000169.1
"Phormidium ambiguum IAM M-71 NIES-2119_Scaffold_67, whole genome shotgun sequence",Phormidium ambiguum IAM M-71,139,139,83%,1.00E-35,34.71,22142,NZ_MRCE01000067.1
"Plectonema cf. radiosum LEGE 06105 NODE_44_length_86690_cov_13.1535, whole genome shotgun sequence",,139,139,69%,1.00E-35,40.59,86690,NZ_JADEWL010000017.1
"Calothrix parasitica NIES-267 plasmid plasmid3 DNA, complete genome",Calothrix parasitica NIES-267,139,139,81%,2.00E-35,34.18,75777,NZ_AP018230.1
"Hyella patelloides LEGE 07179 isolate 1, whole genome shotgun sequence",Hyella patelloides LEGE 07179,139,139,86%,2.00E-35,34.38,7002,NZ_LR214091.1
"Nostoc commune NIES-4072, whole genome shotgun sequence",Nostoc commune NIES-4072,139,139,89%,3.00E-35,33.46,24461,NZ_BDUD01000005.1
"Calothrix desertica PCC 7102 Cal7102DRAFT_CDB.8, whole genome shotgun sequence",Calothrix desertica PCC 7102,139,206,90%,3.00E-35,34.73,2372181,NZ_VLKB01000009.1
"Nostoc parmelioides FACHB-3921 contig48, whole genome shotgun sequence",Nostoc parmelioides FACHB-3921,138,138,86%,5.00E-35,33.6,45975,NZ_JACJQL010000048.1
"Aphanothece hegewaldii CCALA 016 NODE_345_length_10212_cov_113.676_ID_75617, whole genome shotgun sequence",Aphanothece hegewaldii CCALA 016,137,137,84%,5.00E-35,35.66,10212,NZ_PXOH01000064.1
"Cylindrospermum stagnale PCC 7417 plasmid pCYLST.02, complete sequence",Cylindrospermum stagnale PCC 7417,137,137,84%,1.00E-34,33.61,154332,NC_019744.1
"Gloeothece citriformis PCC 7424 plasmid pP742402, complete sequence",Gloeothece citriformis PCC 7424,137,197,68%,1.00E-34,37.76,197705,NC_011737.1
"Aphanocapsa montana BDHKU210001 NODE_565_length_17343_cov_9.417005, whole genome shotgun sequence",Aphanocapsa montana BDHKU210001,137,137,82%,1.00E-34,35.02,17343,NZ_JTJD02000066.1
"Anabaena cylindrica PCC 7122 plasmid pANACY.02, complete sequence",Anabaena cylindrica PCC 7122,136,136,84%,1.00E-34,33.61,177682,NC_020157.1
"Nostoc muscorum FACHB-395 contig75, whole genome shotgun sequence",Nostoc muscorum FACHB-395,136,187,84%,2.00E-34,34.41,37802,NZ_JACJSF010000075.1
"Nostoc paludosum FACHB-159 contig74, whole genome shotgun sequence",Nostoc paludosum FACHB-159,135,135,84%,3.00E-34,35.51,25814,NZ_JACJTU010000074.1
"Calothrix desertica PCC 7102 Cal7102DRAFT_CDB.3, whole genome shotgun sequence",Calothrix desertica PCC 7102,135,197,85%,4.00E-34,33.6,184277,NZ_VLKB01000004.1
"Calothrix elsteri CCALA 953 scaffold187, whole genome shotgun sequence",Calothrix elsteri CCALA 953,135,135,84%,5.00E-34,31.66,12745,NZ_NTFS01000187.1
"Nostoc paludosum FACHB-159 contig82, whole genome shotgun sequence",Nostoc paludosum FACHB-159,135,135,84%,6.00E-34,35.22,22174,NZ_JACJTU010000082.1
"Nostoc paludosum FACHB-159 contig81, whole genome shotgun sequence",Nostoc paludosum FACHB-159,135,135,84%,6.00E-34,34.94,23039,NZ_JACJTU010000081.1
"Sphaerospermopsis kisseleviana NIES-73 plasmid plasmid1 DNA, complete genome",Sphaerospermopsis kisseleviana NIES-73,135,135,84%,7.00E-34,33.2,255152,NZ_AP018315.1
"Fremyella diplosiphon NIES-3275 plasmid plasmid07 DNA, complete genome",Fremyella diplosiphon NIES-3275,134,134,90%,7.00E-34,31.15,55884,NZ_AP018240.1
"Leptolyngbya ohadii IS1 Scaffold_7, whole genome shotgun sequence",Leptolyngbya ohadii IS1,134,134,86%,7.00E-34,33.2,65858,NZ_NKFP01000005.1
"Westiellopsis prolifica IICB1 scaffold_232, whole genome shotgun sequence",,134,134,67%,7.00E-34,39.18,10333,NZ_NAPS01000013.1
"Nostoc foliaceum FACHB-393 contig120, whole genome shotgun sequence",Nostoc foliaceum FACHB-393,134,134,84%,8.00E-34,32.93,9192,NZ_JACJTD010000120.1
"Nostoc parmelioides FACHB-3921 contig126, whole genome shotgun sequence",Nostoc parmelioides FACHB-3921,134,134,84%,9.00E-34,33.74,8630,NZ_JACJQL010000126.1
"Calothrix parasitica NIES-267 plasmid plasmid2 DNA, complete genome",Calothrix parasitica NIES-267,134,211,89%,1.00E-33,33.91,111662,NZ_AP018229.1
Gloeomargarita lithophora Alchichica-D10 chromosome,Gloeomargarita lithophora Alchichica-D10,134,195,86%,1.00E-33,32.79,3049282,NZ_CP017675.1
"Calothrix sp. PCC 6303 plasmid pCAL6303.03, complete sequence",Calothrix sp. PCC 6303,134,134,84%,1.00E-33,34.14,55337,NC_019752.1
"Nostoc parmelioides FACHB-3921 contig87, whole genome shotgun sequence",Nostoc parmelioides FACHB-3921,134,134,90%,1.00E-33,31.15,21650,NZ_JACJQL010000087.1
"Gloeothece citriformis PCC 7424 plasmid pP742401, complete sequence",Gloeothece citriformis PCC 7424,134,134,73%,1.00E-33,34.72,328635,NC_011738.1
"Anabaena minutissima FACHB-250 contig49, whole genome shotgun sequence",Anabaena minutissima FACHB-250,134,134,90%,1.00E-33,31.15,36296,NZ_JACJRG010000049.1
"Nostoc linckia z6 scaffold70.1, whole genome shotgun sequence",Nostoc linckia z6,134,134,83%,2.00E-33,33.88,43281,NZ_LAHB01000070.1
"Nostoc edaphicum CCNP1411 plasmid pNe_1, complete sequence",Nostoc edaphicum CCNP1411,134,134,84%,2.00E-33,33.33,44503,NZ_CP054693.1
"Calothrix membranacea FACHB-236 contig112, whole genome shotgun sequence",Calothrix membranacea FACHB-236,133,133,84%,2.00E-33,33.74,22266,NZ_JACJPX010000112.1
"Calothrix brevissima NIES-22 plasmid plasmid5 DNA, complete genome",Calothrix brevissima NIES-22,133,133,84%,2.00E-33,33.74,57802,NZ_AP018212.1
"Nostoc paludosum FACHB-159 contig41, whole genome shotgun sequence",Nostoc paludosum FACHB-159,133,183,84%,2.00E-33,34.01,67914,NZ_JACJTU010000041.1
"Nostoc paludosum FACHB-159 contig98, whole genome shotgun sequence",Nostoc paludosum FACHB-159,133,133,84%,2.00E-33,33.74,13615,NZ_JACJTU010000098.1
"Nostoc linckia z6 scaffold49.1, whole genome shotgun sequence",Nostoc linckia z6,133,133,84%,3.00E-33,34.29,62292,NZ_LAHB01000049.1
"Nostoc paludosum FACHB-159 contig55, whole genome shotgun sequence",Nostoc paludosum FACHB-159,133,133,83%,3.00E-33,33.88,45428,NZ_JACJTU010000055.1
"Nostoc calcicola FACHB-3891 contig68, whole genome shotgun sequence",Nostoc calcicola FACHB-3891,132,132,84%,4.00E-33,33.74,31153,NZ_JACJRQ010000068.1
"Phormidesmis priestleyi ULC007 NODE_77_length_10849_cov_315.529_ID_17869, whole genome shotgun sequence",Phormidesmis priestleyi ULC007,132,132,86%,5.00E-33,32.53,10849,NZ_PVWG01000077.1
"Nostoc flagelliforme CCNUN1 plasmid pNFSY01, complete sequence",Nostoc flagelliforme CCNUN1,132,132,84%,5.00E-33,32.93,28479,NZ_CP024786.1
"Merismopedia glauca CCAP 1448/3 NODE_873_length_6253_cov_6.82642_ID_85884, whole genome shotgun sequence",Merismopedia glauca CCAP 1448/3,131,131,84%,8.00E-33,32.79,6253,NZ_PVWJ01000193.1
"Nostoc parmelioides FACHB-3921 contig71, whole genome shotgun sequence",Nostoc parmelioides FACHB-3921,131,131,83%,1.00E-32,32.78,29080,NZ_JACJQL010000071.1
"Stenomitos frigidus ULC18 193, whole genome shotgun sequence",Stenomitos frigidus ULC18,131,131,86%,1.00E-32,34.14,41726,NZ_PVWK01000051.1
"Merismopedia glauca CCAP 1448/3 NODE_347_length_17670_cov_6.84772_ID_49332, whole genome shotgun sequence",Merismopedia glauca CCAP 1448/3,130,130,85%,2.00E-32,34.8,17670,NZ_PVWJ01000110.1
"Trichormus variabilis 0441 plasmid unnamed4, complete sequence",Trichormus variabilis 0441,130,130,83%,2.00E-32,32.78,27054,NZ_CP047246.1
"Chroococcidiopsis cubana SAG 39.79 sequence151, whole genome shotgun sequence",Chroococcidiopsis cubana SAG 39.79,130,130,87%,2.00E-32,33.59,9498,NZ_RSCK01000151.1
"Nostoc flagelliforme CCNUN1 plasmid pNFSY06, complete sequence",Nostoc flagelliforme CCNUN1,130,179,84%,2.00E-32,32.52,239322,NZ_CP024791.1
"Pseudanabaena biceps strain O153 map unlocalized plasmid unnamed5 scaffold6_size87098, whole genome shotgun sequence",Pseudanabaena biceps,129,129,67%,4.00E-32,36.6,87099,NZ_JAATWA010000006.1
"Nostoc commune NIES-4072, whole genome shotgun sequence",Nostoc commune NIES-4072,129,191,89%,5.00E-32,33.2,806781,NZ_BDUD01000002.1
"Crocosphaera chwakensis CCY0110 1101676644450, whole genome shotgun sequence",Crocosphaera chwakensis CCY0110,129,129,87%,5.00E-32,35.16,14519,NZ_AAXW01000090.1
"Nostoc punctiforme PCC 73102 plasmid pNPUN01, complete sequence",Nostoc punctiforme PCC 73102,129,129,83%,7.00E-32,33.2,354564,NC_010631.1
"Nostoc spongiaeforme FACHB-130 contig67, whole genome shotgun sequence",Nostoc spongiaeforme FACHB-130,129,129,84%,7.00E-32,32.52,29544,NZ_JACJTB010000067.1
"Nostoc sphaeroides strain Kutzing En plasmid p2, complete sequence",Nostoc sphaeroides,129,129,84%,8.00E-32,32.52,39542,NZ_CP031943.1
"Leptolyngbya valderiana BDU 20041 contig00129, whole genome shotgun sequence",Leptolyngbya valderiana BDU 20041,129,129,91%,8.00E-32,33.97,17055,NZ_LSYZ01000129.1
"Nostoc paludosum FACHB-159 contig96, whole genome shotgun sequence",Nostoc paludosum FACHB-159,128,128,85%,8.00E-32,33.2,14164,NZ_JACJTU010000096.1
"Nodosilinea nodulosa PCC 7104 Lepto7104DRAFT_LPD.2, whole genome shotgun sequence",Nodosilinea nodulosa PCC 7104,128,182,83%,1.00E-31,33.73,6098684,NZ_JH976537.1
"Nostoc foliaceum FACHB-393 contig99, whole genome shotgun sequence",Nostoc foliaceum FACHB-393,128,128,89%,1.00E-31,34.24,16761,NZ_JACJTD010000099.1
"Nostoc muscorum FACHB-395 contig163, whole genome shotgun sequence",Nostoc muscorum FACHB-395,128,128,89%,1.00E-31,34.24,9568,NZ_JACJSF010000163.1
"Plectonema cf. radiosum LEGE 06105 NODE_87_length_49497_cov_23.0065, whole genome shotgun sequence",,128,128,83%,1.00E-31,35.66,49497,NZ_JADEWL010000039.1
"Acaryochloris marina MBIC11017 plasmid pREB1, complete sequence",Acaryochloris marina MBIC11017,128,249,89%,1.00E-31,31.32,374161,NC_009926.1
"Crocosphaera subtropica ATCC 51472 Cy51472_Contig180.2_C, whole genome shotgun sequence",Crocosphaera subtropica ATCC 51472,127,193,89%,2.00E-31,31.89,429687,NZ_AGJC02000002.1
"Cuspidothrix issatschenkoi CHARLIE-1 contig_20, whole genome shotgun sequence",,127,127,84%,3.00E-31,35.51,57732,NZ_PGEM01000021.1
"Mastigocladopsis repens PCC 10914 Mas10914DRAFT_scaffold1.1, whole genome shotgun sequence",Mastigocladopsis repens PCC 10914,89.7,215,84%,5.00E-31,32.37,6070411,NZ_JH992901.1
"Phormidium tenue FACHB-1052 contig4, whole genome shotgun sequence",Phormidium tenue FACHB-1052,125,125,83%,9.00E-31,34.68,283729,NZ_JACJQN010000004.1
"Chroococcidiopsis cubana SAG 39.79 sequence152, whole genome shotgun sequence",Chroococcidiopsis cubana SAG 39.79,125,125,86%,1.00E-30,33.6,9434,NZ_RSCK01000152.1
"Fremyella diplosiphon NIES-3275 plasmid plasmid06 DNA, complete genome",Fremyella diplosiphon NIES-3275,125,125,83%,2.00E-30,34.85,93764,NZ_AP018239.1
"Pseudanabaena biceps strain O153 map unlocalized plasmid unnamed4 scaffold5_size155855, whole genome shotgun sequence",Pseudanabaena biceps,124,124,80%,3.00E-30,32.9,155855,NZ_JAATWA010000005.1
"Anabaena cylindrica PCC 7122 plasmid pANACY.04, complete sequence",Anabaena cylindrica PCC 7122,124,241,68%,3.00E-30,37.69,97606,NC_019774.1
"Calothrix membranacea FACHB-236 contig34, whole genome shotgun sequence",Calothrix membranacea FACHB-236,124,124,83%,3.00E-30,34.85,90775,NZ_JACJPX010000034.1
"Anabaena minutissima FACHB-250 contig82, whole genome shotgun sequence",Anabaena minutissima FACHB-250,123,123,89%,4.00E-30,32.56,9481,NZ_JACJRG010000082.1
"Gloeothece verrucosa PCC 7822 plasmid Cy782204, complete sequence",Gloeothece verrucosa PCC 7822,123,123,68%,5.00E-30,35.03,47550,NC_014503.1
"Anabaena catenula FACHB-362 contig45, whole genome shotgun sequence",Anabaena catenula FACHB-362,122,122,68%,1.00E-29,36.18,41050,NZ_JACJTQ010000045.1
"Cylindrospermum stagnale PCC 7417, complete sequence",Cylindrospermum stagnale PCC 7417,122,122,80%,1.00E-29,34.48,7003560,NC_019757.1
"Phormidium willei BDU 130791 contig00002, whole genome shotgun sequence",Phormidium willei BDU 130791,121,121,87%,2.00E-29,33.07,98069,NZ_LSZA01000002.1
"Scytonema hofmannii PCC 7110 Scaffold3, whole genome shotgun sequence",Scytonema hofmannii PCC 7110,121,121,89%,3.00E-29,32.05,255281,NZ_KQ976356.1
"Nostoc paludosum FACHB-159 contig84, whole genome shotgun sequence",Nostoc paludosum FACHB-159,119,119,68%,1.00E-28,36.18,19587,NZ_JACJTU010000084.1
"Cylindrospermopsis curvispora GIHE-G1 plasmid p-r.curvispora1, complete sequence",Cylindrospermopsis curvispora GIHE-G1,119,185,83%,1.00E-28,35.54,146474,NZ_CP060823.1
"Cyanobacterium aponinum PCC 10605 plasmid pCYAN10605.01, complete sequence",Cyanobacterium aponinum PCC 10605,119,119,91%,1.00E-28,32.44,62874,NC_019777.1
"Pseudanabaena biceps strain O153 map unlocalized plasmid unnamed2 scaffold3_size297257, whole genome shotgun sequence",Pseudanabaena biceps,119,119,83%,1.00E-28,32.5,297256,NZ_JAATWA010000003.1
"Nostoc foliaceum FACHB-393 contig63, whole genome shotgun sequence",Nostoc foliaceum FACHB-393,119,119,84%,2.00E-28,32.79,36734,NZ_JACJTD010000063.1
"Halomicronema excentricum str. Lakshadweep NODE_11_length_451727_cov_2.04608, whole genome shotgun sequence",,119,119,84%,2.00E-28,33.06,451727,NZ_QVFV01000003.1
"Lyngbya confervoides BDU141951 Scaffold_03, whole genome shotgun sequence",Lyngbya confervoides BDU141951,119,242,86%,2.00E-28,33.06,5207129,NZ_JTHE02000003.1
Nodularia spumigena CCY9414 chromosome,Nodularia spumigena CCY9414,118,184,68%,3.00E-28,36.18,5462271,NZ_CP007203.1
"Nostoc flagelliforme CCNUN1 chromosome, complete genome",Nostoc flagelliforme CCNUN1,116,486,85%,2.00E-27,35.68,8363872,NZ_CP024785.1
"Chlorogloeopsis fritschii PCC 6912 contig00015, whole genome shotgun sequence",Chlorogloeopsis fritschii PCC 6912,115,115,90%,3.00E-27,31.56,140421,NZ_AJLN01000015.1
"Leptolyngbya valderiana BDU 20041 contig00394, whole genome shotgun sequence",Leptolyngbya valderiana BDU 20041,115,115,89%,4.00E-27,29.62,10340,NZ_LSYZ01000394.1
"Fremyella diplosiphon NIES-3275 plasmid plasmid05 DNA, complete genome",Fremyella diplosiphon NIES-3275,115,227,83%,4.00E-27,31.56,84811,NZ_AP018238.1
"Calothrix membranacea FACHB-236 contig76, whole genome shotgun sequence",Calothrix membranacea FACHB-236,114,114,83%,6.00E-27,30.74,39743,NZ_JACJPX010000076.1
"Phormidium ambiguum IAM M-71 NIES-2119_Scaffold_40, whole genome shotgun sequence",Phormidium ambiguum IAM M-71,114,114,68%,1.00E-26,34.67,62600,NZ_MRCE01000040.1
"Gloeothece citriformis PCC 7424 plasmid pP742403, complete sequence",Gloeothece citriformis PCC 7424,114,114,83%,1.00E-26,33.74,29239,NC_011730.1
"Nostoc parmelioides FACHB-3921 contig151, whole genome shotgun sequence",Nostoc parmelioides FACHB-3921,113,113,68%,1.00E-26,35.18,4606,NZ_JACJQL010000151.1
"Nostoc paludosum FACHB-159 contig61, whole genome shotgun sequence",Nostoc paludosum FACHB-159,113,113,83%,2.00E-26,31.3,36853,NZ_JACJTU010000061.1
"Nostoc spongiaeforme FACHB-130 contig66, whole genome shotgun sequence",Nostoc spongiaeforme FACHB-130,113,113,83%,2.00E-26,30.74,30216,NZ_JACJTB010000066.1
"Nostoc foliaceum FACHB-393 contig70, whole genome shotgun sequence",Nostoc foliaceum FACHB-393,113,113,68%,2.00E-26,34.67,32374,NZ_JACJTD010000070.1
"Hyella patelloides LEGE 07179 isolate 1, whole genome shotgun sequence",Hyella patelloides LEGE 07179,112,112,68%,4.00E-26,35.5,7095,NZ_LR214378.1
"Hassallia byssoidea VB512170 NODE_262_length_16883_cov_37.9912, whole genome shotgun sequence",Hassallia byssoidea VB512170,111,111,90%,7.00E-26,29.66,16883,NZ_JTCM02000135.1
"Nostoc calcicola FACHB-3891 contig63, whole genome shotgun sequence",Nostoc calcicola FACHB-3891,111,111,68%,8.00E-26,34.17,38122,NZ_JACJRQ010000063.1
"Rippkaea orientalis PCC 8802 plasmid pP880203, complete sequence",Rippkaea orientalis PCC 8802,110,110,88%,1.00E-25,32.42,22723,NC_013167.1
"Westiellopsis prolifica IICB1 scaffold_3, whole genome shotgun sequence",,110,110,87%,2.00E-25,29.53,567970,NZ_NAPS01000003.1
"Brasilonema octagenarum UFV-E1 plasmid pBOCT1, complete sequence",Brasilonema octagenarum UFV-E1,110,110,84%,2.00E-25,30.77,251877,NZ_CP030122.1
