Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Collinsella stercoris DSM 13279 Scfld6, whole genome shotgun sequence",Collinsella stercoris DSM 13279,243,243,89%,2.00E-70,46.69,286825,NZ_DS995479.1
"Collinsella ihuae isolate MGYG-HGUT-01538, whole genome shotgun sequence",Collinsella ihuae,242,242,91%,4.00E-70,46.18,199822,NZ_CABKVW010000005.1
"Olsenella urininfantis strain Marseille-P3197T, whole genome shotgun sequence",Olsenella urininfantis,242,242,90%,5.00E-70,44.79,1740490,NZ_LT732540.1
"Ferrimicrobium acidiphilum DSM 19497 Q367DRAFT_scaffold00016.16_C, whole genome shotgun sequence",Ferrimicrobium acidiphilum DSM 19497,242,242,89%,5.00E-70,48.25,52572,NZ_JQKF01000017.1
"Denitrobacterium detoxificans strain NPOH1 chromosome, complete genome",Denitrobacterium detoxificans,242,242,90%,7.00E-70,46.72,2446250,NZ_CP011402.1
"Collinsella intestinalis isolate Collinsella_intestinalis_DSM_13632, whole genome shotgun sequence",Collinsella intestinalis,242,242,89%,7.00E-70,46.3,453107,NZ_CABWIC010000011.1
Olsenella umbonata strain DSM 22620 chromosome I,Olsenella umbonata,241,241,90%,8.00E-70,45.17,2353193,NZ_LT629759.1
"Olsenella scatoligenes strain SK9K4 contig_1, whole genome shotgun sequence",Olsenella scatoligenes,241,241,90%,1.00E-69,45.17,1021707,NZ_LOJF01000001.1
"Atopobium massiliense strain Marseille-P4126, whole genome shotgun sequence",Atopobium massiliense,241,241,90%,1.00E-69,44.96,195140,NZ_OPYK01000003.1
"Fannyhessea vaginae strain NCTC13935, whole genome shotgun sequence",Fannyhessea vaginae,241,241,90%,1.00E-69,45.35,1445974,NZ_UFSV01000001.1
"Collinsella phocaeensis strain Marseille-P3245T, whole genome shotgun sequence",Collinsella phocaeensis,241,241,90%,2.00E-69,45.17,1594016,NZ_FQLR01000004.1
"Cryptobacterium curtum DSM 15641, complete sequence",Cryptobacterium curtum DSM 15641,241,241,90%,2.00E-69,45.95,1617804,NC_013170.1
"Adlercreutzia caecicola strain NM48_B13, whole genome shotgun sequence",Adlercreutzia caecicola,241,293,91%,2.00E-69,45.95,286036,NZ_SSTM01000004.1
"Atopobium fossor DSM 15642 G469DRAFT_scaffold00003.3_C, whole genome shotgun sequence",Atopobium fossor DSM 15642,240,240,90%,2.00E-69,46.33,225503,NZ_AXXR01000004.1
"Enorma timonensis strain GD5, whole genome shotgun sequence",Enorma timonensis,240,240,90%,2.00E-69,45.95,68480,NZ_CAPF01000097.1
"Olsenella phocaeensis strain Marseille-P2936T, whole genome shotgun sequence",Olsenella phocaeensis,239,239,90%,7.00E-69,43.63,2000060,NZ_LT635494.1
"Atopobium minutum 10063974 acnkJ-supercont1.1, whole genome shotgun sequence",Atopobium minutum 10063974,239,239,90%,8.00E-69,45.95,1459495,NZ_KB822533.1
"Senegalimassilia anaerobia isolate MGYG-HGUT-01387, whole genome shotgun sequence",Senegalimassilia anaerobia,239,325,90%,8.00E-69,44.79,782271,NZ_CABKQR010000002.1
"Enteroscipio rubneri isolate MGYG-HGUT-02440, whole genome shotgun sequence",Enteroscipio rubneri,239,239,90%,8.00E-69,45.56,103121,NZ_CABMLE010000011.1
"Gordonibacter pamelaeae strain 3C NODE_11, whole genome shotgun sequence",Gordonibacter pamelaeae,238,381,91%,1.00E-68,45.17,77055,NZ_PPTS01000011.1
"Collinsella vaginalis strain Marseille-P2666, whole genome shotgun sequence",Collinsella vaginalis,238,238,90%,2.00E-68,44.79,410521,NZ_LT838842.1
"Parolsenella catena strain JCM 31932 chromosome, complete genome",Parolsenella catena,237,237,90%,2.00E-68,43.8,1796691,NZ_AP019367.1
"Gordonibacter massiliensis strain N22 N22_ctg01, whole genome shotgun sequence",Gordonibacter massiliensis,237,237,90%,3.00E-68,44.02,852328,NZ_JACMSE010000001.1
"Eggerthella timonensis strain Marseille-P3135, whole genome shotgun sequence",Eggerthella timonensis,236,558,91%,4.00E-68,44.02,3914488,NZ_FXXA01000002.1
"Eggerthella lenta DSM 2243, complete sequence",Eggerthella lenta DSM 2243,236,410,91%,4.00E-68,44.02,3632260,NC_013204.1
"Gordonibacter urolithinfaciens strain BIOML-A1 scaffold21_size45058, whole genome shotgun sequence",Gordonibacter urolithinfaciens,236,398,90%,5.00E-68,45.17,45058,NZ_WKZA01000021.1
Arabia massiliensis isolate MGYG-HGUT-02413 chromosome 1,Arabia massiliensis,236,236,90%,6.00E-68,44.02,3377915,NZ_LR698996.1
"Rubneribacter badeniensis strain ResAG-85 ResAG85T_contig_071, whole genome shotgun sequence",Rubneribacter badeniensis,236,236,90%,7.00E-68,43.24,18768,NZ_PPEL01000071.1
"Eggerthella sinensis strain DSM 16107 NODE_3, whole genome shotgun sequence",Eggerthella sinensis,236,236,90%,8.00E-68,44.02,209878,NZ_PPTT01000003.1
Parolsenella massiliensis strain Marseille-P3237T chromosome scaffold00001,Parolsenella massiliensis,236,323,90%,9.00E-68,43.41,2009306,NZ_LT671675.1
"Olegusella massiliensis strain KHD7, whole genome shotgun sequence",Olegusella massiliensis,235,235,91%,1.00E-67,44.83,1755906,NZ_FLLS01000002.1
"Rubrobacter taiwanensis strain Yellowstone NODE_20_length_112807_cov_72.391449, whole genome shotgun sequence",Rubrobacter taiwanensis,235,235,89%,2.00E-67,48.45,112895,NZ_SKBU01000020.1
"Ellagibacter isourolithinifaciens strain DSM 104140 DSM104140T_contig_020, whole genome shotgun sequence",Ellagibacter isourolithinifaciens,234,234,90%,3.00E-67,44.4,40971,NZ_WAJR01000020.1
"Olsenella uli DSM 7084, complete sequence",Olsenella uli DSM 7084,234,234,90%,3.00E-67,44.02,2051896,NC_014363.1
"Ferrithrix thermotolerans DSM 19514, whole genome shotgun sequence",Ferrithrix thermotolerans DSM 19514,234,234,90%,3.00E-67,45.56,17316,NZ_FQUL01000045.1
"Euzebya rosea strain DSW09 Scaffold14, whole genome shotgun sequence",Euzebya rosea,234,234,91%,3.00E-67,47.13,182331,NZ_PGDQ01000014.1
"Senegalimassilia faecalis strain KGMB04484 KGMB04484_contig00001, whole genome shotgun sequence",Senegalimassilia faecalis,234,398,90%,3.00E-67,44.02,2745045,NZ_SDPW01000001.1
"Adlercreutzia equolifaciens DSM 19450, complete sequence",Adlercreutzia equolifaciens DSM 19450,233,503,90%,8.00E-67,45.17,2862526,NC_022567.1
"Slackia piriformis YIT 12062 supercont1.2, whole genome shotgun sequence",Slackia piriformis YIT 12062,233,233,91%,1.00E-66,45.21,306112,NZ_JH815199.1
"Paraeggerthella hongkongensis strain DSM 16106 DSM16106T_contig_004, whole genome shotgun sequence",Paraeggerthella hongkongensis,232,232,90%,1.00E-66,43.63,146102,NZ_QICD01000004.1
"Olsenella profusa F0195 contig00005, whole genome shotgun sequence",Olsenella profusa F0195,232,232,90%,2.00E-66,44.19,148674,NZ_AWEZ01000073.1
"Enterorhabdus caecimuris B7 acPFx-supercont1.1, whole genome shotgun sequence",Enterorhabdus caecimuris B7,231,387,91%,3.00E-66,43.63,2945518,NZ_KE159646.1
"Ilumatobacter coccineus YM16-304, complete sequence",Ilumatobacter coccineus YM16-304,231,329,90%,4.00E-66,47.27,4830181,NC_020520.1
"Egibacter rhizosphaerae strain EGI 80759 chromosome, complete genome",Egibacter rhizosphaerae,231,382,90%,5.00E-66,47.49,4637169,NZ_CP036402.1
"Jiangella anatolica strain GTF31 NODE_33_length_58838_cov_31.5329, whole genome shotgun sequence",Jiangella anatolica,230,230,90%,8.00E-66,46.72,58838,NZ_POTW01000033.1
"Slackia exigua strain NCTC12994, whole genome shotgun sequence",Slackia exigua,230,230,90%,8.00E-66,43.63,2094872,NZ_UGGM01000001.1
"Jiangella gansuensis DSM 44835 JiagaDRAFT_JGA.1, whole genome shotgun sequence",Jiangella gansuensis DSM 44835,230,516,90%,1.00E-65,46.72,5585780,NZ_KI911782.1
"Frankia casuarinae, complete sequence",Frankia casuarinae,229,724,91%,1.00E-65,46.72,5433628,NC_007777.1
"Slackia faecicanis strain DSM 17537 DSM17537T_contig_008, whole genome shotgun sequence",Slackia faecicanis,229,229,91%,2.00E-65,44.06,67693,NZ_QICB01000008.1
"Jiangella asiatica strain 5K138 NODE_7_length_165183_cov_35.9081, whole genome shotgun sequence",Jiangella asiatica,229,229,90%,2.00E-65,46.33,165183,NZ_SMKZ01000007.1
Jiangella alkaliphila strain DSM 45079 chromosome I,Jiangella alkaliphila,229,505,90%,2.00E-65,46.33,7716600,NZ_LT629791.1
"Adlercreutzia muris strain DSM 29508 DSM29508T_contig_022, whole genome shotgun sequence",Adlercreutzia muris,229,229,90%,2.00E-65,43.63,48555,NZ_WAJS01000022.1
"Slackia isoflavoniconvertens strain DSM 22006 Ga0264344_01, whole genome shotgun sequence",Slackia isoflavoniconvertens,229,408,90%,2.00E-65,45.56,1482349,NZ_JACHYQ010000001.1
"Acidithrix ferrooxidans strain Py-F3 AXFE_contig000062, whole genome shotgun sequence",Acidithrix ferrooxidans,229,229,89%,2.00E-65,46.48,38554,NZ_JXYS01000062.1
"Actinomarinicola tropica strain SCSIO 58843 chromosome, complete genome",Actinomarinicola tropica,228,310,89%,3.00E-65,45.31,3715454,NZ_CP045851.1
"Acidimicrobium ferrooxidans DSM 10331, complete sequence",Acidimicrobium ferrooxidans DSM 10331,228,228,89%,3.00E-65,46.88,2158157,NC_013124.1
"Haloactinopolyspora alba strain YIM 93246 Scaffold3, whole genome shotgun sequence",Haloactinopolyspora alba,228,228,90%,3.00E-65,46.33,514577,NZ_ML142899.1
"Enterorhabdus mucosicola DSM 19490 G503DRAFT_scaffold00001.1, whole genome shotgun sequence",Enterorhabdus mucosicola DSM 19490,228,402,91%,3.00E-65,44.02,447931,NZ_KE383895.1
"Jiangella rhizosphaerae strain NEAU-YY265 scaffold311, whole genome shotgun sequence",Jiangella rhizosphaerae,228,228,90%,4.00E-65,46.33,25681,NZ_QUAL01000144.1
"Frankia torreyi strain CpI1 FF36_scaffold_20.21, whole genome shotgun sequence",Frankia torreyi,228,228,90%,6.00E-65,47.1,108615,NZ_JYFN01000021.1
"Jiangella alba strain DSM 45237, whole genome shotgun sequence",Jiangella alba,227,290,90%,7.00E-65,45.95,3722547,NZ_FNUC01000004.1
"Frankia alni ACN14a, complete sequence",Frankia alni ACN14a,227,720,91%,8.00E-65,47.1,7497934,NC_008278.1
"Allosalinactinospora lopnorensis strain CA15-2 contig00007, whole genome shotgun sequence",Allosalinactinospora lopnorensis,227,227,90%,1.00E-64,44.79,114945,NZ_LAJC01000007.1
"Jiangella muralis strain DSM 45357 Scaffold5, whole genome shotgun sequence",Jiangella muralis,227,227,90%,1.00E-64,45.56,480552,NZ_KQ434754.1
"Jiangella endophytica strain KE2-3 2, whole genome shotgun sequence",Jiangella endophytica,227,227,90%,1.00E-64,45.95,574505,NZ_QVAI01000002.1
"Slackia equolifaciens strain DSM 24851 DSM24851T_contig_015, whole genome shotgun sequence",Slackia equolifaciens,226,226,90%,1.00E-64,43.63,73415,NZ_QIBX01000015.1
"Slackia heliotrinireducens strain NCTC11029 chromosome 1, complete sequence",Slackia heliotrinireducens,226,226,90%,2.00E-64,43.24,3166158,NZ_LR134379.1
"Jiangella ureilytica strain KC603 NODE_58_length_39868_cov_45.7382, whole genome shotgun sequence",Jiangella ureilytica,226,226,90%,2.00E-64,46.33,39868,NZ_SMKL01000058.1
"Frankia coriariae strain BMG5.1 scaffold20.22, whole genome shotgun sequence",Frankia coriariae,226,226,90%,2.00E-64,47.29,130452,NZ_JWIO01000022.1
"Frankia canadensis isolate FRACA_ARgP5, whole genome shotgun sequence",Frankia canadensis,226,226,90%,2.00E-64,46.72,81206,NZ_FZMO01000536.1
"Jiangella mangrovi strain DSM 102122 Ga0374043_01, whole genome shotgun sequence",Jiangella mangrovi,226,502,90%,2.00E-64,45.95,7164547,NZ_JACHMM010000001.1
"Jiangella aurantiaca strain 8K307 NODE_3_length_282543_cov_63.4771, whole genome shotgun sequence",Jiangella aurantiaca,226,226,90%,2.00E-64,46.33,282543,NZ_SMLB01000003.1
"Corynebacterium lowii strain NML 130206 Clow_contig000001, whole genome shotgun sequence",Corynebacterium lowii,226,226,90%,3.00E-64,45.56,683104,NZ_LKEV01000001.1
"Segeticoccus rhizosphaerae strain YJ01 88, whole genome shotgun sequence",Segeticoccus rhizosphaerae,225,225,90%,3.00E-64,44.74,12866,NZ_VOHR01000088.1
"Corynebacterium mastitidis DSM 44356 B140DRAFT_scaffold_2.3_C, whole genome shotgun sequence",Corynebacterium mastitidis DSM 44356,225,225,90%,3.00E-64,45.95,269032,NZ_AQXB01000003.1
"Ornithinicoccus soli strain XNB-1 WT-5_scaffold1, whole genome shotgun sequence",Ornithinicoccus soli,225,225,90%,4.00E-64,44.74,327085,NZ_SWMA01000001.1
"Patulibacter minatonensis DSM 18081 PatmiDRAFT_Scaffold1.1, whole genome shotgun sequence",Patulibacter minatonensis DSM 18081,225,589,90%,4.00E-64,46.9,5521807,NZ_KI912613.1
"Ilumatobacter nonamiensis YM16-303, whole genome shotgun sequence",Ilumatobacter nonamiensis YM16-303,224,224,90%,6.00E-64,45.74,13309,NZ_BAOL01000055.1
"Blastococcus endophyticus strain DSM 45413, whole genome shotgun sequence",Blastococcus endophyticus,224,224,90%,6.00E-64,46.92,169145,NZ_FOEE01000011.1
"Nocardioides massiliensis strain GD13, whole genome shotgun sequence",Nocardioides massiliensis,210,210,90%,6.00E-64,42.86,952,NZ_CCXJ01000562.1
"Actinoalloteichus hymeniacidonis strain DSM 45092 Ga0436917_01, whole genome shotgun sequence",Actinoalloteichus hymeniacidonis,224,495,90%,6.00E-64,46.48,6306207,NZ_JACHIS010000001.1
"Frankia soli strain NRRL B-16219 contig_4, whole genome shotgun sequence",Frankia soli,224,224,90%,7.00E-64,48.45,267138,NZ_MAXA01000224.1
"Nitriliruptor alkaliphilus DSM 45188 NitalDRAFT_Scaffold1.1, whole genome shotgun sequence",Nitriliruptor alkaliphilus DSM 45188,224,382,91%,7.00E-64,46.12,5558097,NZ_KQ033901.1
"Thermomonospora cellulosilytica strain DSM 45823 Ga0415175_01, whole genome shotgun sequence",Thermomonospora cellulosilytica,224,495,91%,8.00E-64,47.13,7378730,NZ_JACJII010000001.1
"Luteipulveratus halotolerans strain C296001 unitig_0_quiver_44, whole genome shotgun sequence",Luteipulveratus halotolerans,224,425,90%,9.00E-64,45.17,4233244,NZ_LAIR01000002.1
"Williamsia marianensis strain DSM 44944 Ga0215645_104, whole genome shotgun sequence",Williamsia marianensis,224,224,90%,1.00E-63,44.79,491488,NZ_QEOM01000004.1
"Thermomonospora amylolytica strain YIM 77502 chromosome, complete genome",Thermomonospora amylolytica,224,437,91%,1.00E-63,47.13,6800142,NZ_CP032402.1
"Lipingzhangella halophila strain DSM 102030 Ga0436959_02, whole genome shotgun sequence",Lipingzhangella halophila,224,224,90%,1.00E-63,44.79,967692,NZ_JACHJT010000002.1
"Ornithinicoccus hortensis strain DSM 12335 Ga0197519_11, whole genome shotgun sequence",Ornithinicoccus hortensis,224,423,90%,1.00E-63,46.51,3935242,NZ_VFOP01000001.1
"Kitasatospora arboriphila strain NRRL B-24581 contig2.1, whole genome shotgun sequence",Kitasatospora arboriphila,224,224,90%,1.00E-63,44.79,1421547,NZ_JNYV01000002.1
"Streptomyces poonensis strain JCM 4815 sequence11, whole genome shotgun sequence",Streptomyces poonensis,224,224,90%,1.00E-63,47.51,268184,NZ_BMVW01000011.1
"Homoserinimonas aerilata strain DSM 26477 Ga0264282_12, whole genome shotgun sequence",Homoserinimonas aerilata,224,224,90%,1.00E-63,46.33,256173,NZ_VFOM01000002.1
"Actinomadura hibisca NBRC 15177, whole genome shotgun sequence",Actinomadura hibisca NBRC 15177,224,224,91%,1.00E-63,46.36,63847,NZ_BCRO01000075.1
"Williamsia muralis strain DSM 44343 Ga0197507_11, whole genome shotgun sequence",Williamsia muralis,224,586,90%,1.00E-63,44.79,5216225,NZ_RBKV01000001.1
"Intrasporangium chromatireducens Q5-1 contig84, whole genome shotgun sequence",Intrasporangium chromatireducens Q5-1,223,223,90%,2.00E-63,46.36,21179,NZ_AWQS01000057.1
"Corynebacterium oculi strain NML 130210 Cocul_contig000002, whole genome shotgun sequence",Corynebacterium oculi,223,223,90%,2.00E-63,46.33,721185,NZ_LKST01000002.1
"Streptomyces dengpaensis strain XZHG99 chromosome, complete genome",Streptomyces dengpaensis,223,432,90%,2.00E-63,47.89,8541354,NZ_CP026652.1
"Patulibacter medicamentivorans strain I11 contig262, whole genome shotgun sequence",Patulibacter medicamentivorans,223,223,90%,2.00E-63,46.51,38391,NZ_AGUD01000262.1
"Streptomyces ruber strain JCM 3131 sequence033, whole genome shotgun sequence",Streptomyces ruber,223,223,89%,2.00E-63,47.67,25152,NZ_BMQK01000033.1
"Frankia irregularis strain DSM 45899, whole genome shotgun sequence",Frankia irregularis,223,223,90%,2.00E-63,47.29,227129,NZ_FAOZ01000011.1
"Pseudonocardia acaciae DSM 45401 N912DRAFT_scaffold00005.5_C, whole genome shotgun sequence",Pseudonocardia acaciae DSM 45401,223,223,89%,2.00E-63,45.14,506097,NZ_JIAI01000005.1
"Frankia discariae strain BCU110501 B056DRAFT_scaffold_4.5, whole genome shotgun sequence",Frankia discariae,223,223,90%,3.00E-63,48.06,347388,NZ_KB891230.1
"Micromonospora eburnea strain DSM 44814, whole genome shotgun sequence",Micromonospora eburnea,223,494,90%,3.00E-63,47.51,7168145,NZ_FMHY01000002.1
"Haloactinobacterium album strain DSM 21368, whole genome shotgun sequence",Haloactinobacterium album,223,223,91%,3.00E-63,45.69,2546226,NZ_FNTX01000002.1
"Agromyces bauzanensis strain CGMCC 1.8984 sequence13, whole genome shotgun sequence",Agromyces bauzanensis,223,223,91%,3.00E-63,44.44,118556,NZ_BMMD01000013.1
"Streptomyces humi strain MUSC 119 40, whole genome shotgun sequence",Streptomyces humi,223,223,90%,3.00E-63,47.49,205996,NZ_LBMU02000040.1
"Rubrobacter radiotolerans strain RSPS-4 chromosome, complete genome",Rubrobacter radiotolerans,222,323,91%,4.00E-63,44.4,2875491,NZ_CP007514.1
"Streptomyces marokkonensis strain OANH409 Scaffold3, whole genome shotgun sequence",Streptomyces marokkonensis,222,222,90%,4.00E-63,47.51,565444,NZ_VSKS01000003.1
"Actinomadura flavalba DSM 45200 C229DRAFT_scaffold00001.1, whole genome shotgun sequence",Actinomadura flavalba DSM 45200,222,222,90%,4.00E-63,46.72,2052655,NZ_KB894093.1
"Streptomyces chromofuscus strain DSM 40273 chromosome, complete genome",Streptomyces chromofuscus,222,427,90%,4.00E-63,47.51,7483282,NZ_CP063374.1
"Actinopolyspora xinjiangensis strain DSM 46732, whole genome shotgun sequence",Actinopolyspora xinjiangensis,222,222,90%,5.00E-63,45.17,257847,NZ_FNJR01000008.1
"Thermomonospora catenispora strain 3-22-3 Scaffold5, whole genome shotgun sequence",Thermomonospora catenispora,222,222,90%,5.00E-63,47.1,214715,NZ_RRYT01000005.1
Mycolicibacterium tokaiense strain JCM 6373 chromosome,Mycolicibacterium tokaiense,222,570,91%,5.00E-63,45,6328149,NZ_AP022600.1
"Streptomyces cyaneogriseus subsp. noncyanogenus strain NMWT 1 chromosome, complete genome",Streptomyces cyaneogriseus subsp. noncyanogenus,222,428,90%,5.00E-63,47.13,7762396,NZ_CP010849.1
"Streptomyces yunnanensis strain CGMCC 4.3555, whole genome shotgun sequence",Streptomyces yunnanensis,222,222,90%,5.00E-63,47.49,309136,NZ_FRBK01000012.1
"Frankia inefficax, complete sequence",Frankia inefficax,222,572,90%,6.00E-63,46.9,8815781,NC_014666.1
"Streptomyces gossypiisoli strain TRM 44567 748, whole genome shotgun sequence",Streptomyces gossypiisoli,222,222,89%,6.00E-63,47.67,304970,NZ_JACAOI010000085.1
"Streptomyces flavoviridis strain JCM 4372 sequence009, whole genome shotgun sequence",Streptomyces flavoviridis,222,222,90%,6.00E-63,47.51,267339,NZ_BMTE01000009.1
"Streptomyces pilosus strain JCM 4403 sequence03, whole genome shotgun sequence",Streptomyces pilosus,222,222,90%,6.00E-63,47.51,646207,NZ_BMTU01000003.1
"Nocardiopsis halophila DSM 44494 contig_134, whole genome shotgun sequence",Nocardiopsis halophila DSM 44494,222,222,90%,6.00E-63,45.59,39910,NZ_ANAD01000134.1
"Nocardiopsis baichengensis YIM 90130 Scaffold13_2, whole genome shotgun sequence",Nocardiopsis baichengensis YIM 90130,222,222,90%,6.00E-63,45.59,79088,NZ_ANAS01000027.1
"Actinophytocola xanthii strain 11-183 contig8, whole genome shotgun sequence",Actinophytocola xanthii,222,222,90%,6.00E-63,45.17,235016,NZ_MSIE01000008.1
"Streptomyces hyaluromycini strain NBRC 110483, whole genome shotgun sequence",Streptomyces hyaluromycini,222,222,89%,6.00E-63,47.27,1128065,NZ_BCFL01000017.1
"Streptomyces calvus strain CECT 3271 Ga0436947_03, whole genome shotgun sequence",Streptomyces calvus,222,222,90%,7.00E-63,47.51,477335,NZ_JACJIE010000003.1
"Streptomyces aureorectus strain DSM 41692 Ga0104622_02, whole genome shotgun sequence",Streptomyces aureorectus,222,222,90%,7.00E-63,47.51,2740563,NZ_JACJHU010000002.1
"Streptomyces asterosporus strain DSM 41452 chromosome, complete genome",Streptomyces asterosporus,222,430,90%,7.00E-63,47.51,7766581,NZ_CP022310.1
"Streptomyces albulus strain JCM 4718 sequence006, whole genome shotgun sequence",Streptomyces albulus,222,222,90%,7.00E-63,47.49,337192,NZ_BMVI01000006.1
"Rudaeicoccus suwonensis strain DSM 19560 Ga0104582_12, whole genome shotgun sequence",Rudaeicoccus suwonensis,222,222,90%,7.00E-63,43.46,639727,NZ_VIVQ01000002.1
"Streptomyces capillispiralis strain DSM 41695 Ga0264340_11, whole genome shotgun sequence",Streptomyces capillispiralis,222,429,90%,7.00E-63,47.51,8142423,NZ_VIWV01000001.1
"Streptomyces noursei ATCC 11455 chromosome, complete genome",Streptomyces noursei ATCC 11455,222,428,90%,7.00E-63,47.49,9815884,NZ_CP011533.1
"Streptomyces iakyrus strain NRRL ISP-5482 contig13.1, whole genome shotgun sequence",Streptomyces iakyrus,221,221,89%,7.00E-63,47.29,287302,NZ_JNXI01000013.1
"Humibacillus xanthopallidus strain DSM 21776 Ga0197590_13, whole genome shotgun sequence",Humibacillus xanthopallidus,221,221,90%,7.00E-63,45.98,1254120,NZ_VFQF01000003.1
"Streptomyces spinoverrucosus strain NBRC 14228 sequence117, whole genome shotgun sequence",Streptomyces spinoverrucosus,221,221,89%,7.00E-63,47.67,12720,NZ_BJND01000117.1
"Streptomyces geranii strain A301 Scaffold7_1, whole genome shotgun sequence",Streptomyces geranii,221,221,89%,7.00E-63,47.67,307805,NZ_PJME01000008.1
"Streptomyces resistomycificus strain DSM 40133 PRJNA299235_s004, whole genome shotgun sequence",Streptomyces resistomycificus,221,221,89%,7.00E-63,47.67,805837,NZ_KQ948991.1
"Streptomyces albiflavescens strain CGMCC 4.7111 sequence06, whole genome shotgun sequence",Streptomyces albiflavescens,221,221,90%,8.00E-63,47.51,485609,NZ_BMMM01000006.1
"Streptomyces mirabilis strain JCM 4551 sequence32, whole genome shotgun sequence",Streptomyces mirabilis,221,221,90%,8.00E-63,47.51,100661,NZ_BMUQ01000032.1
"Thermomonospora echinospora strain DSM 43163, whole genome shotgun sequence",Thermomonospora echinospora,221,221,90%,8.00E-63,46.33,170377,NZ_FNVO01000015.1
"Streptomyces leeuwenhoekii strain C34 c34_sequence_0187, whole genome shotgun sequence",Streptomyces leeuwenhoekii,221,221,90%,9.00E-63,47.13,24192,NZ_AZSD01000184.1
"Streptomyces colonosanans strain MUSC 93 39, whole genome shotgun sequence",Streptomyces colonosanans,221,221,90%,9.00E-63,46.72,280151,NZ_MLYP01000039.1
"Streptomyces camponoticapitis strain CGMCC 4.7275 sequence03, whole genome shotgun sequence",Streptomyces camponoticapitis,221,221,90%,9.00E-63,46.72,428954,NZ_BMMV01000003.1
"Streptomyces olivochromogenes strain NBRC 3561, whole genome shotgun sequence",Streptomyces olivochromogenes,221,221,90%,1.00E-62,47.51,302103,NZ_BDQI01000013.1
"Nakamurella flava strain N5BH11 Scaffold4_1, whole genome shotgun sequence",Nakamurella flava,221,221,90%,1.00E-62,45.56,487049,NZ_SZZH01000006.1
"Streptomyces monashensis strain MUSC 1 18, whole genome shotgun sequence",Streptomyces monashensis,221,221,89%,1.00E-62,47.67,310751,NZ_MLYO01000018.1
"Varibaculum timonense isolate MGYG-HGUT-02421, whole genome shotgun sequence",Varibaculum timonense,221,221,89%,1.00E-62,47.47,443956,NZ_CABMKH010000003.1
Phoenicibacter congonensis strain Marseille-P3241 chromosome contig00001,Phoenicibacter congonensis,221,304,90%,1.00E-62,43.24,1447956,NZ_LT821227.1
