Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Nitrosomonas stercoris strain KYUHI-S chromosome 1, complete sequence",Nitrosomonas stercoris,300,300,90%,9.00E-91,57.47,2320919,NZ_AP019755.1
"Chromobacterium vaccinii strain 21-1 chromosome, complete genome",Chromobacterium vaccinii,300,412,91%,9.00E-91,58.4,5041230,NZ_CP017707.1
Methylophilus medardicus strain MMS-M-51 chromosome,Methylophilus medardicus,300,378,90%,1.00E-90,57.53,2603080,NZ_CP040946.1
"Herbaspirillum lusitanum P6-12 Scaffold7.Contig39, whole genome shotgun sequence",Herbaspirillum lusitanum P6-12,300,300,90%,1.00E-90,56.37,24196,NZ_AJHH01000087.1
"Chromobacterium sphagni strain IIBBL 37-2 Cmus_37-2.1, whole genome shotgun sequence",Chromobacterium sphagni,300,400,91%,1.00E-90,58.4,3502605,NZ_MKCS01000001.1
"Chitiniphilus shinanonensis DSM 23277 C556DRAFT_scaffold00001.1, whole genome shotgun sequence",Chitiniphilus shinanonensis DSM 23277,300,300,90%,1.00E-90,59.07,431516,NZ_KB895334.1
"Chitinibacter fontanus strain STM-7 chromosome, complete genome",Chitinibacter fontanus,299,487,90%,2.00E-90,57.53,3634977,NZ_CP058952.1
"Silvimonas amylolytica strain CGMCC 1.8860 sequence02, whole genome shotgun sequence",Silvimonas amylolytica,299,299,90%,2.00E-90,58.3,760728,NZ_BMLY01000002.1
"Sapientia aquatica strain SA-152 NODE_12_length_105555_cov_53.838193, whole genome shotgun sequence",Sapientia aquatica,299,299,90%,2.00E-90,58.3,105555,NZ_SMYL01000012.1
"Chromobacterium paludis strain IIBBL 257-1 chromosome, complete genome",Chromobacterium paludis,299,407,91%,2.00E-90,58.02,4279774,NZ_CP043473.1
"Polynucleobacter cosmopolitanus strain MWH-MoIso2 Ga0100207_11, whole genome shotgun sequence",Polynucleobacter cosmopolitanus,298,298,90%,3.00E-90,55.98,1057997,NZ_NJGG01000001.1
"Chromobacterium phragmitis strain IIBBL 112-1 chromosome, complete genome",Chromobacterium phragmitis,298,409,91%,3.00E-90,58.02,4789562,NZ_CP029495.1
"Chromobacterium subtsugae strain PRAA4-1 Contig.4, whole genome shotgun sequence",Chromobacterium subtsugae,298,298,91%,3.00E-90,58.02,382933,NZ_JYKA01000004.1
"Polynucleobacter victoriensis strain MWH-VicM1, whole genome shotgun sequence",Polynucleobacter victoriensis,298,298,90%,3.00E-90,55.6,1230501,NZ_FYEX01000001.1
"Undibacterium squillarum strain KCTC 23917 sequence03, whole genome shotgun sequence",Undibacterium squillarum,298,298,90%,5.00E-90,56.37,455598,NZ_BMYU01000003.1
"Chromobacterium violaceum ATCC 12472, complete sequence",Chromobacterium violaceum ATCC 12472,298,406,91%,5.00E-90,58.02,4751080,NC_005085.1
"Andreprevotia lacus DSM 23236, whole genome shotgun sequence",Andreprevotia lacus DSM 23236,298,298,90%,6.00E-90,57.14,211542,NZ_FWXD01000005.1
"Herbaspirillum rhizosphaerae strain UMS-37 contig15, whole genome shotgun sequence",Herbaspirillum rhizosphaerae,297,297,90%,7.00E-90,56.37,124922,NZ_LFLU01000015.1
"Herbaspirillum autotrophicum strain IAM 14942 contig25, whole genome shotgun sequence",Herbaspirillum autotrophicum,297,297,90%,7.00E-90,55.98,87071,NZ_LFLS01000025.1
"Casimicrobium huifangae strain SJ-1 chromosome, complete genome",Casimicrobium huifangae,297,297,90%,8.00E-90,57.36,4465898,NZ_CP041352.1
"Acidovorax cavernicola strain 1011MAR4D40.2 NODE_722_length_1917_cov_2.1581, whole genome shotgun sequence",Acidovorax cavernicola,284,284,90%,9.00E-90,54.83,1917,NZ_QXMN01000175.1
"Paludibacterium yongneupense DSM 18731 G520DRAFT_scaffold00005.5_C, whole genome shotgun sequence",Paludibacterium yongneupense DSM 18731,297,297,91%,1.00E-89,58.02,220866,NZ_AUGZ01000008.1
"Vogesella perlucida strain DS-28 NODE_22_length_71103_cov_432.698091, whole genome shotgun sequence",Vogesella perlucida,296,296,91%,1.00E-89,55.34,71103,NZ_VOID02000341.1
"Vogesella mureinivorans strain 389 NODE_19_length_71968_cov_372.474692, whole genome shotgun sequence",Vogesella mureinivorans,296,296,91%,1.00E-89,55.34,71968,NZ_VMTV02000966.1
Denitratisoma oestradiolicum strain DSM 16959 chromosome I,Denitratisoma oestradiolicum,296,526,91%,2.00E-89,56.87,4168563,NZ_LR778301.1
"Herbaspirillum seropedicae strain Z67 chromosome, complete genome",Herbaspirillum seropedicae,296,296,90%,2.00E-89,56.37,5509723,NZ_CP011930.1
"Thiobacillus thioparus DSM 505 B058DRAFT_scaffold_8.9, whole genome shotgun sequence",Thiobacillus thioparus DSM 505,296,296,90%,2.00E-89,57.53,173205,NZ_KB891332.1
"Polynucleobacter difficilis strain AM-8B5 chromosome, complete genome",Polynucleobacter difficilis,296,296,90%,2.00E-89,56.76,1995529,NZ_CP023276.1
"Vogesella oryzae isolate Q2602, whole genome shotgun sequence",Vogesella oryzae,296,296,91%,2.00E-89,56.11,58989,NZ_CADEPL010000058.1
"Herbaspirillum hiltneri strain 3195 Ga0365437_108, whole genome shotgun sequence",Herbaspirillum hiltneri,296,296,90%,2.00E-89,55.98,223270,NZ_VIWD01000008.1
"Undibacterium terreum strain CGMCC 1.10998 sequence06, whole genome shotgun sequence",Undibacterium terreum,296,296,90%,2.00E-89,55.98,498086,NZ_BMED01000006.1
"Comamonas thiooxydans strain DSM 17888, whole genome shotgun sequence",Comamonas thiooxydans,296,296,90%,3.00E-89,56.37,598638,NZ_BBVD01000007.1
"Aquitalea magnusonii strain DSM 25134 Ga0244556_110, whole genome shotgun sequence",Aquitalea magnusonii,296,296,91%,3.00E-89,57.63,173795,NZ_QJKC01000010.1
"Comamonas testosteroni strain NBRC 14951, whole genome shotgun sequence",Comamonas testosteroni,295,295,90%,3.00E-89,56.37,326312,NZ_BBJZ01000007.1
"Herbaspirillum huttiense strain NFYY 53159 chromosome, complete genome",Herbaspirillum huttiense,295,295,90%,3.00E-89,55.98,5691775,NZ_CP037993.1
"Herbaspirillum aquaticum strain IEH 4430 Scaffold20_1, whole genome shotgun sequence",Herbaspirillum aquaticum,295,295,90%,4.00E-89,55.98,109967,NZ_NJGV01000024.1
"Undibacterium aquatile strain CCTCC AB 2015119 1, whole genome shotgun sequence",Undibacterium aquatile,295,295,90%,4.00E-89,55.98,969802,NZ_JACOFT010000001.1
"Herbaspirillum rubrisubalbicans M1 chromosome, complete genome",Herbaspirillum rubrisubalbicans M1,295,295,90%,4.00E-89,56.37,5611261,NZ_CP013737.1
"Herbaspirillum frisingense strain IAC152 chromosome, complete genome",Herbaspirillum frisingense,295,295,90%,4.00E-89,55.98,5548491,NZ_CP049139.1
"Niveibacterium umoris strain DSM 106739 Ga0373285_02, whole genome shotgun sequence",Niveibacterium umoris,295,295,90%,6.00E-89,56.76,1612015,NZ_JACIET010000002.1
"Aquitalea denitrificans strain 5YN1-3 chromosome, complete genome",Aquitalea denitrificans,295,394,91%,6.00E-89,57.25,4502301,NZ_CP047241.1
"Undibacterium jejuense strain KACC 12607 6, whole genome shotgun sequence",Undibacterium jejuense,295,295,90%,6.00E-89,55.98,226688,NZ_JACOFV010000006.1
"Cupriavidus campinensis strain S14E4C NODE_29_length_55533_cov_28.9288, whole genome shotgun sequence",Cupriavidus campinensis,295,295,90%,7.00E-89,56.37,55533,NZ_VCIZ01000029.1
"Mycoavidus cysteinexigens strain B1EB chromosome, complete genome",Mycoavidus cysteinexigens,294,294,90%,8.00E-89,56.37,2795004,NZ_AP018150.1
"Thiobacillus denitrificans DSM 12475 B059DRAFT_scaffold_12.13_C, whole genome shotgun sequence",Thiobacillus denitrificans DSM 12475,294,294,90%,9.00E-89,57.14,89446,NZ_AQWL01000013.1
"Cupriavidus metallidurans isolate NDB4MOL1, whole genome shotgun sequence",Cupriavidus metallidurans,294,294,90%,9.00E-89,57.14,609190,NZ_FYAX01000020.1
"Cupriavidus basilensis strain DSM 11853 chromosome 1, complete sequence",Cupriavidus basilensis,294,396,90%,1.00E-88,56.76,4566734,NZ_CP062803.1
"Brachymonas chironomi DSM 19884 C513DRAFT_scaffold00002.2, whole genome shotgun sequence",Brachymonas chironomi DSM 19884,294,294,90%,1.00E-88,57.14,496172,NZ_KB894766.1
"Undibacterium oligocarboniphilum strain EM 1 Scaffold4, whole genome shotgun sequence",Undibacterium oligocarboniphilum,294,294,90%,1.00E-88,56.37,436939,NZ_JABXYJ010000004.1
"Orrella dioscoreae isolate Orrdi1 chromosome I, complete sequence",Orrella dioscoreae,294,294,90%,1.00E-88,54.05,4848101,NZ_LT907988.1
"Chitinibacter tainanensis DSM 15459 G482DRAFT_scaffold00010.10_C, whole genome shotgun sequence",Chitinibacter tainanensis DSM 15459,294,294,90%,1.00E-88,55.98,89255,NZ_AUCN01000001.1
"Chitinilyticum litopenaei DSM 21440 C515DRAFT_scaffold00001.1_C, whole genome shotgun sequence",Chitinilyticum litopenaei DSM 21440,293,293,90%,1.00E-88,55.98,406285,NZ_ATZJ01000001.1
"Vogesella urethralis strain YM-1 NODE_31_length_35709_cov_129.929674, whole genome shotgun sequence",Vogesella urethralis,293,293,91%,1.00E-88,54.96,35709,NZ_VMDW02000026.1
"Herbaspirillum chlorophenolicum NBRC 102525, whole genome shotgun sequence",Herbaspirillum chlorophenolicum NBRC 102525,293,293,90%,2.00E-88,54.83,166715,NZ_BCTG01000008.1
"Melaminivora alkalimesophila strain DSM 26006 Ga0244563_103, whole genome shotgun sequence",Melaminivora alkalimesophila,293,293,90%,2.00E-88,55.21,398329,NZ_QGUB01000003.1
"Sulfuritalea hydrogenivorans sk43H strain DSM 22779 chromosome, complete genome",Sulfuritalea hydrogenivorans sk43H,293,491,91%,2.00E-88,54.96,3802648,NZ_AP012547.1
"Aquitalea pelogenes strain CCM 7557 contig_5, whole genome shotgun sequence",Aquitalea pelogenes,293,293,91%,2.00E-88,56.87,131867,NZ_LNQV01000005.1
"Polynucleobacter meluiroseus strain AP-Melu-1000-B4, whole genome shotgun sequence",Polynucleobacter meluiroseus,293,293,90%,2.00E-88,55.6,359721,NZ_OANS01000003.1
"Uliginosibacterium gangwonense DSM 18521 B145DRAFT_scaffold_0.1, whole genome shotgun sequence",Uliginosibacterium gangwonense DSM 18521,293,293,90%,3.00E-88,57.14,601747,NZ_KB892834.1
"Paludibacterium paludis strain KCTC 32182 sequence09, whole genome shotgun sequence",Paludibacterium paludis,293,293,91%,3.00E-88,57.25,144669,NZ_BMYX01000009.1
"Herbaspirillum robiniae strain AA6 chromosome, complete genome",Herbaspirillum robiniae,293,293,90%,3.00E-88,55.21,5445269,NZ_CP018845.1
"Cupriavidus malaysiensis strain USMAA1020 chromosome 1, complete sequence",Cupriavidus malaysiensis,293,293,90%,3.00E-88,56.37,4383984,NZ_CP017754.1
"Solimicrobium silvestre strain S20-91 Contig0041, whole genome shotgun sequence",Solimicrobium silvestre,293,293,90%,3.00E-88,57.53,19436,NZ_PUGF01000041.1
"Noviherbaspirillum massiliense JC206, whole genome shotgun sequence",Noviherbaspirillum massiliense JC206,292,399,91%,4.00E-88,54.44,3152253,NZ_HE978634.1
"Noviherbaspirillum denitrificans strain TSA40 Contig16, whole genome shotgun sequence",Noviherbaspirillum denitrificans,292,292,90%,4.00E-88,54.44,17974,NZ_LSTO01000016.1
"Polynucleobacter yangtzensis strain MWH-JaK3 Ga0068521_101, whole genome shotgun sequence",Polynucleobacter yangtzensis,292,292,90%,5.00E-88,55.6,611840,NZ_LOJI01000001.1
"Limnobacter alexandrii strain LZ-4 NODE_1, whole genome shotgun sequence",Limnobacter alexandrii,292,409,90%,5.00E-88,56.76,1497589,NZ_SWKN01000006.1
"Chromobacterium haemolyticum strain CH06-BL chromosome, complete genome",Chromobacterium haemolyticum,292,400,91%,5.00E-88,57.63,5307994,NZ_AP019312.1
"Polynucleobacter paneuropaeus strain MWH-Creno-4B4 chromosome, complete genome",Polynucleobacter paneuropaeus,292,292,90%,5.00E-88,54.83,1613813,NZ_CP030086.1
"Pelistega suis strain 3340-03 Scaffold7, whole genome shotgun sequence",Pelistega suis,292,292,90%,5.00E-88,54.83,128670,NZ_JABGBN010000007.1
"Polynucleobacter hirudinilacicola strain MWH-EgelM1-30-B4 2590873605, whole genome shotgun sequence",Polynucleobacter hirudinilacicola,292,292,90%,5.00E-88,54.44,497861,NZ_NAIA01000001.1
"Cupriavidus pauculus strain CCUG 12507 contig_0000034, whole genome shotgun sequence",Cupriavidus pauculus,292,292,90%,5.00E-88,55.98,60136,NZ_VZOW01000034.1
"Oligella ureolytica strain NCTC11997, whole genome shotgun sequence",Oligella ureolytica,292,292,90%,5.00E-88,54.83,2804498,NZ_UGSB01000001.1
"Oxalicibacterium flavum strain CCM 7086 sequence4, whole genome shotgun sequence",Oxalicibacterium flavum,292,292,90%,5.00E-88,54.83,377211,NZ_BMCG01000004.1
"Parvibium lacunae strain KMB9 SC0004, whole genome shotgun sequence",Parvibium lacunae,292,292,90%,6.00E-88,55.21,217549,NZ_QPGB01000004.1
"Noviherbaspirillum aerium strain 122213-3 Scaffold1, whole genome shotgun sequence",Noviherbaspirillum aerium,292,292,90%,6.00E-88,55.6,730437,NZ_VFAH01000001.1
"Duganella ginsengisoli strain KCTC 42409 NODE_7_length_225150_cov_39.402559_7, whole genome shotgun sequence",Duganella ginsengisoli,292,292,90%,6.00E-88,54.83,225150,NZ_WNLA01000007.1
"Polynucleobacter asymbioticus QLW-P1DMWA-1, complete sequence",Polynucleobacter asymbioticus QLW-P1DMWA-1,292,292,90%,6.00E-88,55.21,2159490,NC_009379.1
"Azoarcus pumilus strain SY39 chromosome, complete genome",Azoarcus pumilus,292,392,91%,6.00E-88,56.87,3225512,NZ_CP025682.1
"Pararobbsia silviterrae strain DHC34 scaffold1, whole genome shotgun sequence",Pararobbsia silviterrae,292,292,90%,6.00E-88,55.21,1202958,NZ_RBZU01000001.1
"Polynucleobacter rarus strain MT-CBb6A5 Ga0100209_11, whole genome shotgun sequence",Polynucleobacter rarus,292,292,90%,6.00E-88,56.37,3151306,NZ_NTGB01000001.1
"Noviherbaspirillum malthae strain CC-AFH3 Scaffold5_1, whole genome shotgun sequence",Noviherbaspirillum malthae,292,292,90%,6.00E-88,55.6,285052,NZ_JACYXF010000005.1
"Caballeronia udeis isolate LMG 27134, whole genome shotgun sequence",Caballeronia udeis,292,292,90%,6.00E-88,55.98,110848,NZ_FCOK02000026.1
"Undibacterium pigrum strain DSM 19792 Ga0244539_102, whole genome shotgun sequence",Undibacterium pigrum,291,291,90%,7.00E-88,55.21,872198,NZ_QJKB01000002.1
"Cupriavidus gilardii strain FDAARGOS_639 chromosome 2, complete sequence",Cupriavidus gilardii,291,291,90%,7.00E-88,55.98,3485840,NZ_CP054626.1
"Thauera terpenica 58Eu Cont5, whole genome shotgun sequence",Thauera terpenica 58Eu,291,291,90%,7.00E-88,56.76,178575,NZ_ATJV01000081.1
"Polynucleobacter campilacus strain MWH-Feld-100 2590880320, whole genome shotgun sequence",Polynucleobacter campilacus,291,291,90%,7.00E-88,55.21,890706,NZ_NGUP01000003.1
"Thauera aminoaromatica S2 Cont18, whole genome shotgun sequence",Thauera aminoaromatica S2,291,291,90%,9.00E-88,56.76,43991,NZ_AMXD01000018.1
"Lacisediminimonas profundi strain CHu64-6-4 Scaffold7_1, whole genome shotgun sequence",Lacisediminimonas profundi,291,291,90%,9.00E-88,55.21,269324,NZ_VTTH01000007.1
"Neisseria brasiliensis strain N.177.16 chromosome, complete genome",Neisseria brasiliensis,291,291,91%,9.00E-88,54.96,2617510,NZ_CP046027.1
Polynucleobacter necessarius isolate PPGSP1 chromosome I,Polynucleobacter necessarius,291,291,91%,1.00E-87,54.96,1825583,NZ_LT615228.1
"Pseudoduganella violaceinigra DSM 15887 H597DRAFT_scaffold00002.2, whole genome shotgun sequence",Pseudoduganella violaceinigra DSM 15887,291,291,90%,1.00E-87,54.44,615872,NZ_KE384356.1
"Chitinimonas koreensis DSM 17726 F559DRAFT_scaffold00003.3, whole genome shotgun sequence",Chitinimonas koreensis DSM 17726,291,291,90%,1.00E-87,58.3,613971,NZ_KE386748.1
"Paracandidimonas soli strain DSM 100048 Ga0310543_101, whole genome shotgun sequence",Paracandidimonas soli,291,291,90%,1.00E-87,53.88,797749,NZ_SMBX01000001.1
"Polynucleobacter aenigmaticus strain MWH-K35W1 Ga0129263_102, whole genome shotgun sequence",Polynucleobacter aenigmaticus,291,291,90%,1.00E-87,55.98,369074,NZ_NGUO01000002.1
Polynucleobacter wuianus strain QLW-P1FAT50C-4 chromosome,Polynucleobacter wuianus,291,291,90%,1.00E-87,54.83,2232205,NZ_CP015922.1
"Polynucleobacter duraquae strain MWH-MoK4, complete genome",Polynucleobacter duraquae,291,291,90%,1.00E-87,55.21,2026292,NZ_CP007501.1
"Cupriavidus necator H16 chromosome 1, complete sequence",Cupriavidus necator H16,291,291,91%,1.00E-87,54.96,4049965,NZ_CP039287.1
"Zoogloea oleivorans strain Buc BUC_nxtrim.se_trimmed_contig_22, whole genome shotgun sequence",Zoogloea oleivorans,291,291,90%,2.00E-87,57.53,279581,NZ_SDKK01000004.1
"Polaromonas eurypsychrophila strain CGMCC 1.15322 sequence02, whole genome shotgun sequence",Polaromonas eurypsychrophila,291,291,90%,2.00E-87,57.14,513622,NZ_BMIG01000002.1
"Derxia lacustris strain HL-12 isolate fresh water ctg_25, whole genome shotgun sequence",Derxia lacustris,291,396,90%,2.00E-87,55.98,451852,NZ_MUHU01000025.1
"Cupriavidus plantarum strain MA2-19b Ga0215872_01, whole genome shotgun sequence",Cupriavidus plantarum,291,291,90%,2.00E-87,55.98,1856729,NZ_JACBYU010000001.1
"Herminiimonas contaminans strain Marseille-Q4544 contig00006, whole genome shotgun sequence",Herminiimonas contaminans,290,290,90%,2.00E-87,54.83,201954,NZ_JADOEL010000006.1
"Advenella faeciporci strain KCTC 23732 sequence04, whole genome shotgun sequence",Advenella faeciporci,290,290,91%,2.00E-87,53.26,185989,NZ_BMYS01000004.1
"Paucibacter oligotrophus strain S00239 Ga0436337_13, whole genome shotgun sequence",Paucibacter oligotrophus,290,290,90%,2.00E-87,56.37,96692,NZ_JACHLP010000013.1
"Polynucleobacter sphagniphilus strain MWH-Weng1-1 2574185743, whole genome shotgun sequence",Polynucleobacter sphagniphilus,290,290,90%,2.00E-87,54.83,353781,NZ_MPIY01000017.1
