Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Arcobacter ellisii strain LMG 26155 chromosome, complete genome",Arcobacter ellisii,204,204,89%,3.00E-58,42.21,2799949,NZ_CP032097.1
"Poseidonibacter lekithochrous strain DSM 100870 chromosome, complete genome",Poseidonibacter lekithochrous,203,203,89%,3.00E-58,41.83,3568672,NZ_CP054052.1
"Halarcobacter bivalviorum strain LMG 26154 chromosome, complete genome",Halarcobacter bivalviorum,203,203,89%,3.00E-58,42.59,2684688,NZ_CP031217.1
"Campylobacter coli strain NTICC13 tig00000001, whole genome shotgun sequence",Campylobacter coli,203,203,89%,3.00E-58,41.13,1734457,NZ_VOPG01000001.1
"Sulfurimonas crateris strain SN118 NODE_4_length_240294_cov_29.731433, whole genome shotgun sequence",Sulfurimonas crateris,203,203,90%,3.00E-58,42.32,240294,NZ_SZPX01000004.1
"Campylobacter blaseri strain LMG 30333 chromosome, complete genome",Campylobacter blaseri,203,203,89%,3.00E-58,42.05,1891678,NZ_CP053841.1
"Arcobacter nitrofigilis DSM 7299, complete sequence",Arcobacter nitrofigilis DSM 7299,203,203,90%,3.00E-58,42.11,3192235,NC_014166.1
"Pseudoarcobacter acticola strain KCTC 52212 chromosome, complete genome",Pseudoarcobacter acticola,203,250,89%,3.00E-58,42.21,3019071,NZ_CP042652.1
"Sulfurimonas denitrificans DSM 1251, complete sequence",Sulfurimonas denitrificans DSM 1251,203,203,90%,4.00E-58,41.95,2201561,NC_007575.1
"Nitratiruptor labii strain HRV44 chromosome 1, complete sequence",Nitratiruptor labii,203,203,90%,4.00E-58,41.79,1990315,NZ_AP022826.1
"Arcobacter anaerophilus strain DSM 24636 chromosome, complete genome",Arcobacter anaerophilus,203,203,89%,4.00E-58,41.83,3016922,NZ_CP041070.1
"Helicobacter winghamensis strain 2015D-0170 chromosome, complete genome",Helicobacter winghamensis,203,203,91%,5.00E-58,42.44,1688978,NZ_CP063087.1
"Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819 chromosome, complete genome",Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819,202,202,89%,5.00E-58,41.51,1641481,NC_002163.1
"Campylobacter taeniopygiae strain MIT10-5678 accn_194.2647.con.0009, whole genome shotgun sequence",Campylobacter taeniopygiae,202,202,89%,5.00E-58,41.13,81006,NZ_NXLY01000009.1
"Helicobacter himalayensis strain YS1 chromosome, complete genome",Helicobacter himalayensis,202,202,90%,6.00E-58,40.6,1829936,NZ_CP014991.1
"Malaciobacter pacificus strain LMG 26638 chromosome, complete genome",Malaciobacter pacificus,202,202,89%,7.00E-58,41.83,2657991,NZ_CP035928.1
"Arcobacter defluvii strain LMG 25694 chromosome, complete genome",Arcobacter defluvii,202,202,89%,7.00E-58,41.44,3021240,NZ_CP053835.1
"Campylobacter aviculae strain MIT17-670 accn_194.2646.con.0008, whole genome shotgun sequence",Campylobacter aviculae,202,202,89%,7.00E-58,40.75,91552,NZ_NXMA01000008.1
"Halarcobacter ebronensis strain LMG 27922 chromosome, complete genome",Halarcobacter ebronensis,202,202,89%,8.00E-58,42.21,3170683,NZ_CP053836.1
"Helicobacter apodemus strain SCJK1 chromosome, complete genome",Helicobacter apodemus,202,202,90%,1.00E-57,42.16,2034706,NZ_CP021886.1
"Arcobacter trophiarum LMG 25534 chromosome, complete genome",Arcobacter trophiarum LMG 25534,202,202,89%,1.00E-57,42.05,1915613,NZ_CP031367.1
Arcobacter peruensis strain PSE-93 chromosome,Arcobacter peruensis,201,201,89%,1.00E-57,42.21,2816102,NZ_CP032363.1
"Poseidonibacter parvus strain LPB0137 chromosome, complete genome",Poseidonibacter parvus,201,201,89%,1.00E-57,42.21,2866429,NZ_CP019070.1
"Arcobacter thereius LMG 24486 AA347_contig000001, whole genome shotgun sequence",Arcobacter thereius LMG 24486,201,201,89%,1.00E-57,42.42,1909306,NZ_LLKQ01000001.1
"Helicobacter jaachi strain MIT 09-6949 NODE_6_length_108733_cov_78.6434, whole genome shotgun sequence",Helicobacter jaachi,201,201,90%,2.00E-57,40.23,108733,NZ_JRPR02000006.1
"[Arcobacter] porcinus strain CCUG 56899 chromosome, complete genome",[Arcobacter] porcinus,201,201,89%,2.00E-57,42.42,2018219,NZ_CP036246.2
"Halarcobacter mediterraneus strain F156-34 NODE_2_length_689006_cov_104.375, whole genome shotgun sequence",Halarcobacter mediterraneus,201,201,89%,2.00E-57,41.83,689006,NZ_NXIE01000002.1
"Arcobacter skirrowii CCUG 10374 chromosome, complete genome",Arcobacter skirrowii CCUG 10374,201,201,89%,3.00E-57,42.8,1969846,NZ_CP032099.1
"Campylobacter troglodytis strain MIT 05-9149A accn_213849_11_con_0003, whole genome shotgun sequence",Campylobacter troglodytis,201,201,89%,3.00E-57,39.85,92906,NZ_QHLI01000003.1
"Arcobacter cryaerophilus ATCC 43158 chromosome, complete genome",Arcobacter cryaerophilus ATCC 43158,201,201,89%,3.00E-57,41.67,2006909,NZ_CP032823.1
"Malaciobacter mytili LMG 24559 chromosome, complete genome",Malaciobacter mytili LMG 24559,201,201,89%,3.00E-57,41.83,2867150,NZ_CP031219.1
"Aliarcobacter cibarius strain LMG 21996 chromosome, complete genome",Aliarcobacter cibarius,200,278,90%,3.00E-57,41.83,2336659,NZ_CP054051.1
"Malaciobacter canalis strain LMG 29148 chromosome, complete genome",Malaciobacter canalis,200,200,89%,3.00E-57,42.21,2829476,NZ_CP042812.1
"Malaciobacter marinus strain JCM 15502 chromosome, complete genome",Malaciobacter marinus,200,200,89%,3.00E-57,42.21,2917098,NZ_CP032101.1
"Helicobacter mesocricetorum isolate 87012_3, whole genome shotgun sequence",Helicobacter mesocricetorum,200,200,90%,4.00E-57,41.79,53648,NZ_FZPJ01000002.1
"Aliarcobacter lanthieri strain LMG 28516 chromosome, complete genome",Aliarcobacter lanthieri,200,200,89%,4.00E-57,41.67,2276457,NZ_CP053839.1
"Campylobacter mucosalis strain ATCC 43264 chromosome, complete genome",Campylobacter mucosalis,200,200,90%,4.00E-57,41.04,1773478,NZ_CP053831.1
"Helicobacter equorum strain MIT 12-6600 Hequorum_2_length_404386_cov_49.9872, whole genome shotgun sequence",Helicobacter equorum,200,200,89%,4.00E-57,41.06,404386,NZ_NXLT01000002.1
"Arcobacter butzleri ED-1, complete sequence",Arcobacter butzleri ED-1,200,200,89%,4.00E-57,41.44,2256675,NC_017187.1
"Helicobacter mustelae strain NCTC12198 chromosome 1, complete sequence",Helicobacter mustelae,200,200,89%,5.00E-57,40.82,1576607,NZ_LS483446.1
"Helicobacter burdigaliensis strain CNRCH 2005/566H NODE_14_length_39239_cov_490.938, whole genome shotgun sequence",Helicobacter burdigaliensis,200,200,90%,5.00E-57,41.26,39239,NZ_QXJG01000014.1
"Malaciobacter halophilus strain CCUG 53805 chromosome, complete genome",Malaciobacter halophilus,199,199,89%,7.00E-57,41.44,2812536,NZ_CP031218.1
"Campylobacter helveticus strain ATCC 51209 chromosome, complete genome",Campylobacter helveticus,199,298,88%,8.00E-57,41,1758726,NZ_CP020478.1
"Malaciobacter molluscorum LMG 25693 strain CECT 7696 chromosome, complete genome",Malaciobacter molluscorum LMG 25693,199,199,89%,1.00E-56,41.44,2800582,NZ_CP032098.1
"Helicobacter valdiviensis strain WBE14 contig24, whole genome shotgun sequence",Helicobacter valdiviensis,199,199,90%,1.00E-56,40.89,33676,NZ_NBIU01000024.1
"Wolinella succinogenes DSM 1740, complete sequence",Wolinella succinogenes DSM 1740,199,247,89%,1.00E-56,40.98,2110355,NC_005090.1
"Helicobacter cholecystus isolate ERZ467480, whole genome shotgun sequence",Helicobacter cholecystus,198,198,90%,1.00E-56,42.64,68036,NZ_FZNE01000010.1
Helicobacter canadensis isolate MGYG-HGUT-01348 chromosome 1,Helicobacter canadensis,198,198,90%,2.00E-56,41.57,1623845,NZ_LR698957.1
"Aliarcobacter faecis strain CCUG 66484 chromosome, complete genome",Aliarcobacter faecis,198,198,89%,2.00E-56,41.06,2308709,NZ_CP053837.1
"Helicobacter marmotae strain MIT 98-6070 H_marmotae_98-6070_5_10446937.2967, whole genome shotgun sequence",Helicobacter marmotae,198,198,90%,2.00E-56,39.92,104469,NZ_NXLR01000005.1
"Nautilia profundicola AmH, complete sequence",Nautilia profundicola AmH,198,253,89%,2.00E-56,41.67,1676444,NC_012115.1
"Helicobacter canis strain CCUG 32756T contig_0000019, whole genome shotgun sequence",Helicobacter canis,197,197,90%,3.00E-56,42.38,164351,NZ_VXKE01000019.1
"Helicobacter pametensis isolate 95149_6, whole genome shotgun sequence",Helicobacter pametensis,197,197,89%,4.00E-56,42.11,134619,NZ_FZPI01000004.1
"Helicobacter brantae strain MIT 04-9366 _4_14438537.1113, whole genome shotgun sequence",Helicobacter brantae,197,197,90%,6.00E-56,40.82,144385,NZ_NXLV01000004.1
"Helicobacter pullorum strain NAP14B36 contig018, whole genome shotgun sequence",Helicobacter pullorum,196,196,90%,7.00E-56,41.42,146998,NZ_MANK01000018.1
"Helicobacter ganmani strain MIT 99-5101 H_ganmani_99-5101_1_38819848.7325, whole genome shotgun sequence",Helicobacter ganmani,196,244,90%,7.00E-56,40.67,388198,NZ_NXLS01000001.1
"Helicobacter rodentium ATCC 700285 BS85DRAFT_scaffold00004.4_C, whole genome shotgun sequence",Helicobacter rodentium ATCC 700285,196,196,90%,1.00E-55,40.67,159920,NZ_JHWC01000004.1
"Helicobacter labetoulli strain 48519 NODE_5_length_128278_cov_317.745, whole genome shotgun sequence",Helicobacter labetoulli,196,196,90%,1.00E-55,40.6,128278,NZ_QXJF01000005.1
"Lebetimonas natsushimae strain HS1857, whole genome shotgun sequence",Lebetimonas natsushimae,196,196,90%,1.00E-55,43.56,480334,NZ_BDME01000002.1
"Helicobacter magdeburgensis strain MIT 96-1001 NODE_4_length_152102_cov_42.0353, whole genome shotgun sequence",Helicobacter magdeburgensis,196,196,90%,2.00E-55,40.23,152102,NZ_JRPE02000004.1
"Helicobacter typhlonius strain MIT 97-6810 isolate 1 chromosome I, complete sequence",Helicobacter typhlonius,195,247,90%,2.00E-55,39.47,1920832,NZ_LN907858.1
"Helicobacter japonicus strain MIT 01-6451 NODE_3_length_165893_cov_77.4328, whole genome shotgun sequence",Helicobacter japonicus,195,195,90%,3.00E-55,39.47,165893,NZ_JRMQ02000003.1
"Helicobacter fennelliae strain NCTC13101, whole genome shotgun sequence",Helicobacter fennelliae,194,194,90%,3.00E-55,40.81,2045277,NZ_UGID01000001.1
"Helicobacter bilis WiWa acLZQ-supercont1.7, whole genome shotgun sequence",Helicobacter bilis WiWa,194,194,90%,3.00E-55,39.85,129635,NZ_KB822519.1
"Helicobacter hepaticus ATCC 51449, complete sequence",Helicobacter hepaticus ATCC 51449,194,194,90%,5.00E-55,39.47,1799146,NC_004917.1
"Helicobacter cinaedi strain P01D0000 chromosome, complete genome",Helicobacter cinaedi,193,193,90%,1.00E-54,39.47,2154041,NZ_AP018676.1
"Helicobacter macacae MIT 99-5501 addTE-supercont1.1, whole genome shotgun sequence",Helicobacter macacae MIT 99-5501,192,192,90%,2.00E-54,40.15,1682603,NZ_KI669454.1
"Campylobacter curvus strain ATCC 35224 chromosome, complete genome",Campylobacter curvus,188,188,90%,6.00E-53,41.73,1974918,NZ_CP053826.1
"Helicobacter didelphidarum strain MIT 17-337 H_sp._nov._1_17-337_24_3161823.0084, whole genome shotgun sequence",Helicobacter didelphidarum,188,188,89%,7.00E-53,40.75,31618,NZ_NXLQ01000024.1
"Helicobacter saguini strain 15-1458 (F3) accn209.380.con.0001, whole genome shotgun sequence",Helicobacter sanguini,186,236,90%,3.00E-52,40,1378238,NZ_QBIV01000001.1
"Helicobacter acinonychis str. Sheeba, complete sequence",Helicobacter acinonychis str. Sheeba,186,186,91%,5.00E-52,38.97,1553927,NC_008229.1
"Helicobacter trogontum isolate 50960_6, whole genome shotgun sequence",Helicobacter trogontum,186,186,87%,5.00E-52,39.3,83760,NZ_FZNG01000017.1
"Helicobacter cetorum MIT 99-5656, complete sequence",Helicobacter cetorum MIT 99-5656,185,185,90%,5.00E-52,39.26,1833666,NC_017735.1
"Helicobacter pylori Puno135, complete sequence",Helicobacter pylori Puno135,184,184,91%,1.00E-51,37.69,1646139,NC_017379.1
"Helicobacter muridarum strain NCTC12714, whole genome shotgun sequence",Helicobacter muridarum,178,178,90%,1.00E-49,37.5,2254440,NZ_UGJE01000002.1
"Helicobacter aurati strain MIT 97-5075 H_aurati_97-5075_3_16670218.1745, whole genome shotgun sequence",Helicobacter aurati,177,177,90%,4.00E-49,38.11,166702,NZ_NXLW01000003.1
"Campylobacter avium LMG 24591 chromosome, complete genome",Campylobacter avium LMG 24591,176,176,89%,7.00E-49,39.33,1738633,NZ_CP022347.1
"Poseidonibacter antarcticus strain SM1702 1131d_scaffold21, whole genome shotgun sequence",Poseidonibacter antarcticus,74.3,74.3,72%,1.00E-13,25.12,15419,NZ_RCWF01000021.1
"Helicobacter pametensis isolate 95149_6, whole genome shotgun sequence",Helicobacter pametensis,54.7,54.7,63%,3.00E-07,21.74,554551,NZ_FZPI01000002.1
"Malaciobacter mytili LMG 24559 plasmid pAMYT, complete sequence",Malaciobacter mytili LMG 24559,54.3,54.3,60%,4.00E-07,25.12,170445,NZ_CP031220.1
"Helicobacter bilis WiWa acLZQ-supercont1.9, whole genome shotgun sequence",Helicobacter bilis WiWa,52.8,52.8,21%,1.00E-06,42.62,51288,NZ_KB822521.1
"Helicobacter brantae strain MIT 04-9366 _2_20200242.2607, whole genome shotgun sequence",Helicobacter brantae,52,52,15%,2.00E-06,54.55,202002,NZ_NXLV01000002.1
"Helicobacter valdiviensis strain WBE14 contig14, whole genome shotgun sequence",Helicobacter valdiviensis,51.6,51.6,15%,3.00E-06,52.27,44020,NZ_NBIU01000014.1
"Helicobacter anseris strain MIT 04-9362 H_anseris_04-9362_33_7442240.045, whole genome shotgun sequence",Helicobacter anseris,51.2,51.2,15%,3.00E-06,55.81,7442,NZ_NXLX01000033.1
"Helicobacter trogontum isolate 50960_6, whole genome shotgun sequence",Helicobacter trogontum,50.8,50.8,16%,5.00E-06,54.35,20112,NZ_FZNG01000018.1
"Helicobacter bilis WiWa acLZQ-supercont1.5, whole genome shotgun sequence",Helicobacter bilis WiWa,50.8,50.8,16%,5.00E-06,54.35,210177,NZ_KB822517.1
"Campylobacter troglodytis strain MIT 05-9149A accn_213849_11_con_0081, whole genome shotgun sequence",Campylobacter troglodytis,50.4,50.4,13%,7.00E-06,53.85,7360,NZ_QHLI01000081.1
"Helicobacter didelphidarum strain MIT 17-337 H_sp._nov._1_17-337_27_22733197.713, whole genome shotgun sequence",Helicobacter didelphidarum,50.4,50.4,16%,7.00E-06,51.06,22733,NZ_NXLQ01000027.1
"Helicobacter saguini strain 15-1458 (F3) accn209.380.con.0002, whole genome shotgun sequence",Helicobacter sanguini,50.1,50.1,18%,1.00E-05,44.23,1372268,NZ_QBIV01000002.1
"Helicobacter magdeburgensis strain MIT 96-1001 NODE_27_length_9200_cov_268.766, whole genome shotgun sequence",Helicobacter magdeburgensis,49.7,49.7,16%,1.00E-05,53.19,9200,NZ_JRPE02000027.1
"Sulfuricurvum kujiense DSM 16994 plasmid pSULKU02, complete sequence",Sulfuricurvum kujiense DSM 16994,49.7,49.7,47%,1.00E-05,30.15,71513,NC_014755.1
"Helicobacter bilis WiWa acLZQ-supercont1.10, whole genome shotgun sequence",Helicobacter bilis WiWa,49.3,49.3,13%,1.00E-05,61.54,47605,NZ_KB822506.1
"Helicobacter trogontum isolate 50960_6, whole genome shotgun sequence",Helicobacter trogontum,49.3,49.3,13%,2.00E-05,64.1,74709,NZ_FZNG01000035.1
"Campylobacter fetus strain CFF00A031 plasmid pCFF_00A031_P1, complete sequence",Campylobacter fetus,48.5,48.5,13%,3.00E-05,61.54,26793,NZ_CP059444.1
"Helicobacter canis strain CCUG 32756T contig_0000020, whole genome shotgun sequence",Helicobacter canis,47.4,47.4,13%,6.00E-05,53.85,26355,NZ_VXKE01000020.1
"Sulfuricurvum kujiense DSM 16994 plasmid pSULKU01, complete sequence",Sulfuricurvum kujiense DSM 16994,47.4,47.4,68%,6.00E-05,24.17,118585,NC_014754.1
"Helicobacter macacae MIT 99-5501 addTE-supercont1.2, whole genome shotgun sequence",Helicobacter macacae MIT 99-5501,47,47,13%,8.00E-05,51.28,553332,NZ_KI669455.1
"Helicobacter jaachi strain MIT 09-6949 NODE_9_length_40836_cov_174.676, whole genome shotgun sequence",Helicobacter jaachi,47,47,13%,9.00E-05,51.28,40836,NZ_JRPR02000009.1
,,,,,,,,
,,,,,,,,
,,,,,,,,
"		",,,,,,,,
