Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Archangium violaceum Cb vi76 contig00183, whole genome shotgun sequence",Archangium violaceum Cb vi76,251,251,90%,3.00E-74,50.19,43614,NZ_JPMI01000175.1
"Desulforhopalus singaporensis strain DSM 12130, whole genome shotgun sequence",Desulforhopalus singaporensis,251,251,90%,4.00E-74,48.45,7154,NZ_FNJI01000073.1
"Desulfuromonas acetoxidans strain DSM 1676 assembly_contig_9, whole genome shotgun sequence",Desulfuromonas acetoxidans,250,250,90%,5.00E-74,48.45,153047,NZ_JABWTG010000009.1
"Stigmatella erecta strain DSM 16858, whole genome shotgun sequence",Stigmatella erecta,250,250,90%,5.00E-74,49.81,217814,NZ_FOIJ01000016.1
"Geobacter thiogenes strain ATCC BAA-34, whole genome shotgun sequence",Geobacter thiogenes,250,250,90%,7.00E-74,50.58,187114,NZ_FUWR01000004.1
"Desulfocapsa sulfexigens DSM 10523, complete sequence",Desulfocapsa sulfexigens DSM 10523,250,377,90%,7.00E-74,49.03,3986761,NC_020304.1
"Polyangium spumosum strain DSM 14734 Scaffold1, whole genome shotgun sequence",Polyangium spumosum,249,374,90%,9.00E-74,48.44,1503602,NZ_WJIE01000001.1
"Stigmatella aurantiaca strain DSM 17044, whole genome shotgun sequence",Stigmatella aurantiaca,249,249,90%,1.00E-73,49.42,552472,NZ_FOAP01000003.1
"Geomonas paludis strain Red736 sequence01, whole genome shotgun sequence",Geomonas paludis,249,249,90%,1.00E-73,48.26,1368605,NZ_BLXY01000001.1
"Geobacter lovleyi SZ, complete sequence",Geobacter lovleyi SZ,249,249,90%,2.00E-73,50.58,3917761,NC_010814.1
"Myxococcus stipitatus DSM 14675, complete sequence",Myxococcus stipitatus DSM 14675,248,601,91%,3.00E-73,47.33,10350586,NC_020126.1
"Myxococcus fulvus strain DSM 16525, whole genome shotgun sequence",Myxococcus fulvus,248,248,91%,3.00E-73,47.33,306865,NZ_FOIB01000014.1
"Geobacter bemidjiensis Bem, complete sequence",Geobacter bemidjiensis Bem,248,248,90%,5.00E-73,47.49,4615150,NC_011146.1
"Geomonas oryzae strain S43 contig1, whole genome shotgun sequence",Geomonas oryzae,247,297,90%,7.00E-73,48.65,1101829,NZ_RAHW01000001.1
"Sorangium cellulosum So ce56, complete sequence",Sorangium cellulosum So ce56,247,479,89%,8.00E-73,48.44,13033779,NC_010162.1
"Geomonas ferrireducens strain S62 contig1, whole genome shotgun sequence",Geomonas ferrireducens,247,297,90%,9.00E-73,48.65,1995319,NZ_SSYA01000001.1
"Geobacter pelophilus strain Dfr2, whole genome shotgun sequence",Geobacter pelophilus,246,246,90%,2.00E-72,47.49,4176986,NZ_BDQG01000001.1
"Geobacter bremensis strain R4 chromosome, complete genome",Geobacter bremensis,246,246,90%,2.00E-72,47.49,4458493,NZ_AP023213.1
"Geomonas terrae strain Red111 contig1, whole genome shotgun sequence",Geomonas terrae,246,296,90%,2.00E-72,48.26,1680501,NZ_SRSC01000001.1
"Nannocystis exedens strain DSM 71 utg4, whole genome shotgun sequence",Nannocystis exedens,245,245,90%,3.00E-72,48.06,788327,NZ_NETK01000002.1
"Geomonas edaphica strain Red53 contig4, whole genome shotgun sequence",Geomonas edaphica,245,295,90%,4.00E-72,48.26,1148776,NZ_SSYB01000004.1
"Anaeromyxobacter dehalogenans 2CP-1, complete sequence",Anaeromyxobacter dehalogenans 2CP-1,245,491,90%,4.00E-72,48.26,5029329,NC_011891.1
"Desulfospira joergensenii DSM 10085 F608DRAFT_scaffold00002.2_C, whole genome shotgun sequence",Desulfospira joergensenii DSM 10085,244,244,90%,5.00E-72,45.95,2416792,NZ_ATUG01000002.1
"Desulfatibacillum alkenivorans DSM 16219, whole genome shotgun sequence",Desulfatibacillum alkenivorans DSM 16219,244,244,89%,6.00E-72,45.53,11261,NZ_FQZU01000076.1
"Desulfobacter curvatus DSM 3379 B147DRAFT_scaffold_5.6, whole genome shotgun sequence",Desulfobacter curvatus DSM 3379,244,244,90%,8.00E-72,47.1,121358,NZ_KB893079.1
"Pyxidicoccus fallax strain DSM 14698 NODE_181_length_25300_cov_47.8285, whole genome shotgun sequence",Pyxidicoccus fallax,244,244,90%,8.00E-72,47.88,25300,NZ_JABBJJ010000181.1
"Desulfatiglans anilini DSM 4660 H567DRAFT_scaffold00001.1_C, whole genome shotgun sequence",Desulfatiglans anilini DSM 4660,243,243,90%,1.00E-71,48.84,443514,NZ_AULM01000001.1
"Minicystis rosea strain DSM 24000, complete genome",Minicystis rosea,243,466,89%,1.00E-71,48.05,16040666,NZ_CP016211.1
"Myxococcus virescens strain DSM 2260, whole genome shotgun sequence",Myxococcus virescens,243,243,90%,2.00E-71,46.72,503429,NZ_FNAJ01000006.1
"Myxococcus xanthus DK 1622, complete sequence",Myxococcus xanthus DK 1622,243,543,90%,2.00E-71,46.72,9139763,NC_008095.1
"Myxococcus hansupus strain contaminant ex DSM 436 chromosome, complete genome",Myxococcus hansupus,243,549,91%,2.00E-71,46.72,9490432,NZ_CP012109.1
"Corallococcus macrosporus DSM 14697 chromosome, complete genome",Corallococcus macrosporus DSM 14697,243,603,90%,2.00E-71,46.72,8973512,NZ_CP022203.1
"Desulfopila aestuarii DSM 18488, whole genome shotgun sequence",Desulfopila aestuarii DSM 18488,243,243,90%,2.00E-71,46.9,430916,NZ_FRFE01000001.1
"Desulfobulbus mediterraneus DSM 13871 G494DRAFT_scaffold00006.6, whole genome shotgun sequence",Desulfobulbus mediterraneus DSM 13871,243,243,91%,3.00E-71,46.56,266480,NZ_KE387006.1
Persicimonas caeni strain YN101 chromosome,Persicimonas caeni,243,463,90%,3.00E-71,48.65,8047306,NZ_CP041186.1
"Chondromyces apiculatus DSM 436 contig96, whole genome shotgun sequence",Chondromyces apiculatus DSM 436,242,373,89%,4.00E-71,48.44,44200,NZ_ASRX01000096.1
"Desulfobulbus elongatus DSM 2908 Q362DRAFT_scaffold00004.4_C, whole genome shotgun sequence",Desulfobulbus elongatus DSM 2908,241,241,90%,7.00E-71,47.49,189644,NZ_JHZB01000004.1
"Pelobacter propionicus DSM 2379, complete sequence",Pelobacter propionicus DSM 2379,241,363,91%,7.00E-71,50.19,4008000,NC_008609.1
"Desulfofustis glycolicus DSM 9705, whole genome shotgun sequence",Desulfofustis glycolicus DSM 9705,240,240,90%,2.00E-70,46.51,125101,NZ_FQXS01000013.1
"Chondromyces crocatus strain Cm c5 chromosome, complete genome",Chondromyces crocatus,240,486,89%,2.00E-70,47.66,11388132,NZ_CP012159.1
"Sandaracinus amylolyticus strain DSM 53668 chromosome, complete genome",Sandaracinus amylolyticus,240,340,90%,2.00E-70,48.25,10327335,NZ_CP011125.1
"Bradymonas sediminis strain FA350 chromosome, complete genome",Bradymonas sediminis,239,487,90%,3.00E-70,48.65,5045683,NZ_CP030032.1
"Desulfatibacillum aliphaticivorans, complete sequence",Desulfatibacillum aliphaticivorans,239,627,90%,3.00E-70,45.14,6517073,NC_011768.1
"Desulfobacter vibrioformis DSM 8776 Q366DRAFT_scaffold00008.8_C, whole genome shotgun sequence",Desulfobacter vibrioformis DSM 8776,239,326,90%,4.00E-70,47.1,165397,NZ_JQKJ01000009.1
"Desulfobulbus propionicus DSM 2032, complete sequence",Desulfobulbus propionicus DSM 2032,239,405,90%,5.00E-70,46.51,3851869,NC_014972.1
"Desulfovibrio marinus strain CS1 chromosome, complete genome",Desulfovibrio marinus,238,526,90%,7.00E-70,48.25,4761435,NZ_CP039543.1
"Desulfotignum phosphitoxidans DSM 13687 Dpo_8c, whole genome shotgun sequence",Desulfotignum phosphitoxidans DSM 13687,238,238,90%,7.00E-70,45.56,207304,NZ_APJX01000008.1
"Dethiosulfatarculus sandiegensis strain SPR contig_6, whole genome shotgun sequence",Dethiosulfatarculus sandiegensis,238,238,89%,8.00E-70,48.64,353358,NZ_AZAC01000056.1
"Desulfomonile tiedjei DSM 6799, complete sequence",Desulfomonile tiedjei DSM 6799,237,491,90%,2.00E-69,46.54,6500104,NC_018025.1
Pajaroellobacter abortibovis strain BTF92-0548A/99-0131 chromosome,Pajaroellobacter abortibovis,237,361,89%,3.00E-69,46.27,1821632,NZ_CP016908.1
"Plesiocystis pacifica SIR-1 1103186006229, whole genome shotgun sequence",Plesiocystis pacifica SIR-1,236,236,90%,3.00E-69,48.31,165625,NZ_ABCS01000008.1
"Desulfatitalea tepidiphila strain S28bF, whole genome shotgun sequence",Desulfatitalea tepidiphila,236,624,91%,4.00E-69,43.63,2840042,NZ_BCAG01000003.1
"Desulfotignum balticum DSM 7044 K365DRAFT_scaffold00001.1_C, whole genome shotgun sequence",Desulfotignum balticum DSM 7044,236,432,89%,5.00E-69,45.53,4821415,NZ_ATWO01000001.1
"Syntrophus gentianae strain DSM 8423, whole genome shotgun sequence",Syntrophus gentianae,236,236,89%,6.00E-69,44.57,211184,NZ_FOBS01000004.1
"Dissulfuribacter thermophilus strain S69 contig00003, whole genome shotgun sequence",Dissulfuribacter thermophilus,235,235,91%,9.00E-69,47.15,218644,NZ_MAGO01000003.1
"Desulfotignum phosphitoxidans DSM 13687 Dpo_3c, whole genome shotgun sequence",Desulfotignum phosphitoxidans DSM 13687,235,235,89%,1.00E-68,45.53,491392,NZ_APJX01000003.1
"Desulfobacula phenolica strain DSM 3384, whole genome shotgun sequence",Desulfobacula phenolica,234,234,89%,2.00E-68,44.36,573891,NZ_FNLL01000002.1
"Desulfovibrio indonesiensis strain P37SLT P37SLT_10, whole genome shotgun sequence",Desulfovibrio indonesiensis,234,234,89%,2.00E-68,46.69,156464,NZ_QMIE01000010.1
"Desulfobacula toluolica Tol2, complete sequence",Desulfobacula toluolica Tol2,234,465,89%,2.00E-68,44.36,5197905,NC_018645.1
"Desulfohalobium retbaense DSM 5692, complete sequence",Desulfohalobium retbaense DSM 5692,233,362,90%,5.00E-68,45.17,2864304,NC_013223.1
"Haliangium ochraceum DSM 14365, complete sequence",Haliangium ochraceum DSM 14365,233,548,90%,5.00E-68,47.49,9446314,NC_013440.1
"Desulfobulbus japonicus DSM 18378 G493DRAFT_scaffold00013.13_C, whole genome shotgun sequence",Desulfobulbus japonicus DSM 18378,233,233,91%,8.00E-68,44.27,124647,NZ_AUCV01000017.1
"Desulfurivibrio alkaliphilus AHT 2, complete sequence",Desulfurivibrio alkaliphilus AHT 2,233,312,90%,8.00E-68,47.37,3097763,NC_014216.1
"Desulfonauticus submarinus strain DSM 15269, whole genome shotgun sequence",Desulfonauticus submarinus,232,232,89%,1.00E-67,46.48,65842,NZ_FNIN01000009.1
"Desulfococcus oleovorans Hxd3, complete sequence",Desulfococcus oleovorans Hxd3,232,457,90%,1.00E-67,46.72,3944167,NC_009943.1
"Desulfarculus baarsii DSM 2075, complete sequence",Desulfarculus baarsii DSM 2075,232,232,89%,2.00E-67,48.64,3655731,NC_014365.1
"Desulfovibrio gigas DSM 1382 = ATCC 19364, partial sequence",Desulfovibrio gigas DSM 1382 = ATCC 19364,231,763,91%,2.00E-67,46.33,3693999,NC_022444.1
"Desulfobacterium autotrophicum HRM2, complete sequence",Desulfobacterium autotrophicum HRM2,231,410,91%,2.00E-67,43.63,5589073,NC_012108.1
"Desulfosarcina ovata subsp. sediminis strain 28bB2T chromosome, complete genome",Desulfosarcina ovata subsp. sediminis,231,913,90%,4.00E-67,45.14,8261151,NZ_AP021876.1
"Desulfomicrobium escambiense DSM 10707 G394DRAFT_scaffold00002.2_C, whole genome shotgun sequence",Desulfomicrobium escambiense DSM 10707,229,229,89%,1.00E-66,46.69,330803,NZ_AUAR01000002.1
"Desulfoluna spongiiphila isolate Desulfoluna spongiiphila strain DBB, whole genome shotgun sequence",Desulfoluna spongiiphila,229,229,89%,1.00E-66,45.14,6682390,NZ_LR701292.1
"Enhygromyxa salina strain SWB007 ENSA7_contig000050, whole genome shotgun sequence",Enhygromyxa salina,229,229,90%,1.00E-66,47.29,40184,NZ_PVNL01000050.1
"Desulfosarcina alkanivorans strain PL12 chromosome, complete genome",Desulfosarcina alkanivorans,229,624,91%,2.00E-66,44.36,7324708,NZ_AP021874.1
"Desulfovibrio piger isolate MGYG-HGUT-01321, whole genome shotgun sequence",Desulfovibrio piger,229,229,90%,2.00E-66,44.02,949521,NZ_CABKOD010000039.1
"Desulfacinum infernum DSM 9756, whole genome shotgun sequence",Desulfacinum infernum DSM 9756,229,229,90%,2.00E-66,45.35,154688,NZ_FQVB01000009.1
"Desulfovibrio vulgaris RCH1, complete sequence",Desulfovibrio vulgaris RCH1,228,364,91%,4.00E-66,45.04,3532052,NC_017310.1
"Desulfococcus multivorans strain DSM 2059 chromosome, complete genome",Desulfococcus multivorans,227,227,89%,5.00E-66,46.72,4455399,NZ_CP015381.1
"Hippea maritima DSM 10411, complete sequence",Hippea maritima DSM 10411,227,227,90%,6.00E-66,45.35,1694430,NC_015318.1
"Desulfacinum hydrothermale DSM 13146, whole genome shotgun sequence",Desulfacinum hydrothermale DSM 13146,227,227,90%,6.00E-66,44.57,176863,NZ_FWXF01000008.1
"Desulfonatronovibrio hydrogenovorans DSM 9292 P771DRAFT_scaffold00001.1_C, whole genome shotgun sequence",Desulfonatronovibrio hydrogenovorans DSM 9292,227,345,89%,6.00E-66,45.91,737157,NZ_JMKT01000008.1
"Syntrophorhabdus aromaticivorans UI SynarDRAFT_SAI.2, whole genome shotgun sequence",Syntrophorhabdus aromaticivorans UI,227,227,90%,7.00E-66,44.96,3175639,NZ_KI867150.1
"Desulfoluna butyratoxydans isolate Desulfoluna butyratoxydans MSL71, whole genome shotgun sequence",Desulfoluna butyratoxydans,227,227,89%,8.00E-66,43.97,465183,NZ_CAADHO010000006.1
"Desulfonatronum thioautotrophicum strain ASO4-1 LZ09DRAFT_scaffold00001.1_C, whole genome shotgun sequence",Desulfonatronum thioautotrophicum,226,226,91%,1.00E-65,44.27,1103534,NZ_JYNO01000001.1
"Desulfamplus magnetovallimortis isolate PRJEB14757, whole genome shotgun sequence",Desulfamplus magnetovallimortis,226,352,90%,2.00E-65,41.7,665663,NZ_LT828541.1
"Desulfomicrobium baculatum DSM 4028, complete sequence",Desulfomicrobium baculatum DSM 4028,226,306,90%,2.00E-65,46.18,3942657,NC_013173.1
"Syntrophus aciditrophicus SB, complete sequence",Syntrophus aciditrophicus SB,226,226,89%,2.00E-65,42.64,3179300,NC_007759.1
Desulfobacter hydrogenophilus strain AcRS1 chromosome,Desulfobacter hydrogenophilus,225,514,90%,3.00E-65,46.72,5105261,NZ_CP036313.1
"Desulfonatronum thiodismutans strain MLF-1 contig12, whole genome shotgun sequence",Desulfonatronum thiodismutans,225,225,90%,4.00E-65,45.56,324154,NZ_JPIK01000012.1
"Desulforegula conservatrix Mb1Pa I997DRAFT_scaffold00055.55_C, whole genome shotgun sequence",Desulforegula conservatrix Mb1Pa,225,225,89%,4.00E-65,43.58,27008,NZ_AUEY01000055.1
"Desulfosarcina widdelii strain PP31 chromosome, complete genome",Desulfosarcina widdelii,225,789,91%,4.00E-65,43.19,7297718,NZ_AP021875.1
"Mailhella massiliensis strain Marseille-P3199T, whole genome shotgun sequence",Mailhella massiliensis,225,225,90%,4.00E-65,45.17,1272638,NZ_LT706952.1
"Desulfoprunum benzoelyticum strain DSM 28570 Ga0415323_04, whole genome shotgun sequence",Desulfoprunum benzoelyticum,224,224,89%,5.00E-65,48.64,172124,NZ_JACHEO010000004.1
"Desulfonatronovibrio magnus strain AHT22 LZ23DRAFT_scaffold00019.19_C, whole genome shotgun sequence",Desulfonatronovibrio magnus,224,224,90%,6.00E-65,44.79,72501,NZ_JYNP01000033.1
"Pseudodesulfovibrio hydrargyri strain BerOc1 BerOc1_contig000004, whole genome shotgun sequence",Pseudodesulfovibrio hydrargyri,224,395,90%,7.00E-65,45.31,2803249,NZ_LKAQ01000004.1
"Desulfovibrio bizertensis DSM 18034, whole genome shotgun sequence",Desulfovibrio bizertensis DSM 18034,224,224,90%,8.00E-65,44.4,29206,NZ_FUYA01000015.1
"Desulfonema ishimotonii strain Tokyo 01 NODE_1, whole genome shotgun sequence",Desulfonema ishimotonii,224,330,90%,1.00E-64,44.62,6610564,NZ_BEXT01000001.1
"Hippea jasoniae strain Mar08-272r EK17DRAFT_scaffold00003.3_C, whole genome shotgun sequence",Hippea jasoniae,223,223,90%,1.00E-64,43.41,242533,NZ_JQLX01000012.1
"Desulfurella amilsii strain TR1 opera_scaffold_1, whole genome shotgun sequence",Desulfurella amilsii,223,223,90%,1.00E-64,43.8,1269579,NZ_MDSU01000018.1
"Lawsonia intracellularis N343, complete sequence",Lawsonia intracellularis N343,223,355,90%,1.00E-64,43.24,1457568,NC_020127.1
"Bilophila wadsworthia 3_1_6 acCls-supercont2.1, whole genome shotgun sequence",Bilophila wadsworthia 3_1_6,223,602,90%,1.00E-64,43.24,3169074,NZ_KE150238.1
"Desulfobaculum xiamenense strain DSM 24233 Ga0373198_02, whole genome shotgun sequence",Desulfobaculum xiamenense,223,223,90%,2.00E-64,43.24,1155943,NZ_JAATJA010000002.1
"Desulfomicrobium apsheronum strain DSM 5918, whole genome shotgun sequence",Desulfomicrobium apsheronum,223,223,90%,2.00E-64,45.8,322729,NZ_FORX01000003.1
"Desulfonatronum lacustre DSM 10312 scaffold1, whole genome shotgun sequence",Desulfonatronum lacustre DSM 10312,223,358,90%,2.00E-64,44.79,3761451,NZ_KI912608.1
"Pseudodesulfovibrio profundus strain 500-1 chromosome DPRO, complete sequence",Pseudodesulfovibrio profundus,223,223,89%,2.00E-64,44.53,4168905,NZ_LT907975.1
"Desulfomicrobium macestii strain DSM 4194 Ga0244497_03, whole genome shotgun sequence",Desulfomicrobium macestii,223,223,90%,2.00E-64,45.8,240990,NZ_JADBGG010000003.1
"Desulfomicrobium norvegicum strain DSM 1741, whole genome shotgun sequence",Desulfomicrobium norvegicum,223,223,90%,2.00E-64,45.8,405561,NZ_FOTO01000002.1
"Desulfobacter postgatei 2ac9 chromosome, whole genome shotgun sequence",Desulfobacter postgatei 2ac9,223,524,90%,2.00E-64,46.72,3974658,NZ_CM001488.1
"Desulfovibrio legallii strain H1T scaffold_3, whole genome shotgun sequence",Desulfovibrio legallii,222,222,90%,3.00E-64,42.08,246664,NZ_SIXC01000004.1
"Syntrophobacter fumaroxidans MPOB, complete sequence",Syntrophobacter fumaroxidans MPOB,222,222,89%,3.00E-64,45.14,4990251,NC_008554.1
"Desulfovibrio intestinalis strain DSM 11275 Ga0415384_06, whole genome shotgun sequence",Desulfovibrio intestinalis,222,222,90%,3.00E-64,41.7,315804,NZ_JACHGO010000006.1
"Desulfovermiculus halophilus DSM 18834 N902DRAFT_scaffold00013.13_C, whole genome shotgun sequence",Desulfovermiculus halophilus DSM 18834,222,222,89%,4.00E-64,44.53,80896,NZ_JIAK01000015.1
"Desulfovibrio desulfuricans DSM 642 G449DRAFT_scaffold00003.3_C, whole genome shotgun sequence",Desulfovibrio desulfuricans DSM 642,222,222,90%,4.00E-64,42.08,378826,NZ_ATUZ01000014.1
"Desulfovibrio frigidus DSM 17176 BR06DRAFT_scaffold00004.4_C, whole genome shotgun sequence",Desulfovibrio frigidus DSM 17176,222,222,90%,5.00E-64,44.02,324268,NZ_JONL01000004.1
"Hippea alviniae EP5-r G415DRAFT_scaffold00001.1_C, whole genome shotgun sequence",Hippea alviniae EP5-r,221,221,90%,5.00E-64,43.41,1281273,NZ_ATUV01000001.1
"Dissulfurirhabdus thermomarina strain SH388 1, whole genome shotgun sequence",Dissulfurirhabdus thermomarina,221,221,90%,7.00E-64,45.56,713503,NZ_JAATWC010000001.1
"Desulfatirhabdium butyrativorans DSM 18734 G492DRAFT_scaffold00001.1, whole genome shotgun sequence",Desulfatirhabdium butyrativorans DSM 18734,221,221,89%,1.00E-63,42.58,446128,NZ_KE386985.1
"Desulfurella acetivorans A63 chromosome, complete genome",Desulfurella acetivorans A63,220,220,90%,2.00E-63,43.02,1816487,NZ_CP007051.1
"Pseudodesulfovibrio indicus strain DSM 101483 Ga0244724_107, whole genome shotgun sequence",Pseudodesulfovibrio indicus,220,220,89%,2.00E-63,45.31,199417,NZ_SOBK01000007.1
"Desulfovibrio alaskensis G20, complete sequence",Desulfovibrio alaskensis G20,220,402,91%,2.00E-63,42.86,3730232,NC_007519.1
"Desulfovibrio litoralis DSM 11393, whole genome shotgun sequence",Desulfovibrio litoralis DSM 11393,220,220,90%,2.00E-63,43.24,85613,NZ_FRDI01000010.1
