Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Novispirillum itersonii subsp. itersonii ATCC 12639 G365DRAFT_scaffold00004.4, whole genome shotgun sequence",Novispirillum itersonii subsp. itersonii ATCC 12639,249,249,90%,1.00E-72,48.26,335208,NZ_KB907340.1
"Stakelama pacifica strain DSM 25059 Ga0310488_105, whole genome shotgun sequence",Stakelama pacifica,249,249,89%,1.00E-72,49.03,203394,NZ_SNWD01000005.1
"Sphingomonas panacis strain DCY99 chromosome, complete genome",Sphingomonas panacis,249,249,91%,1.00E-72,49.04,5003808,NZ_CP014168.1
"Azospirillum baldaniorum strain BR 12001 Ga0314198_104, whole genome shotgun sequence",Azospirillum baldaniorum,249,249,91%,1.00E-72,47.89,407400,NZ_VITE01000004.1
"Defluviicoccus vanus strain Ben 114 chromosome, complete genome",Defluviicoccus vanus,249,304,90%,1.00E-72,46.33,4156012,NZ_CP053923.1
"Aurantiacibacter odishensis strain KCTC 23981 KCTC23981_7_227476, whole genome shotgun sequence",Aurantiacibacter odishensis,249,249,90%,1.00E-72,49.22,227476,NZ_QYOS01000019.1
"Mesorhizobium delmotii strain STM 462, whole genome shotgun sequence",Mesorhizobium delmotii,249,249,90%,1.00E-72,47.49,351686,NZ_FUIG01000026.1
"Thalassospira indica strain PB8BT (=MCCC 1A01103T=LMG 29620T) chromosome, complete genome",Thalassospira indica,248,302,90%,1.00E-72,46.33,4701725,NZ_CP031555.1
"Azospirillum formosense strain CC-NFb-7 NODE_8_length_50271_cov_8.632319_1-50271, whole genome shotgun sequence",Azospirillum formosense,248,248,91%,2.00E-72,47.89,50270,NZ_WHOR01000008.1
"Aurantiacibacter xanthus strain CCTCC AB 2015396 52, whole genome shotgun sequence",Aurantiacibacter xanthus,248,248,90%,2.00E-72,48.84,87084,NZ_QXFM01000010.1
"Thalassospira profundimaris WP0211 contig1, whole genome shotgun sequence",Thalassospira profundimaris WP0211,248,248,90%,2.00E-72,46.33,910770,NZ_AMRN01000001.1
"Thalassospira tepidiphila strain DSM 18888 Ga0373223_01, whole genome shotgun sequence",Thalassospira tepidiphila,248,248,90%,2.00E-72,46.33,1580339,NZ_JAATJD010000001.1
"Hoeflea olei strain JC234 contig_24, whole genome shotgun sequence",Hoeflea olei,248,248,90%,2.00E-72,47.1,42555,NZ_LQZT01000017.1
"Phenylobacterium hankyongense strain HKS-05 contig1, whole genome shotgun sequence",Phenylobacterium hankyongense,248,248,90%,2.00E-72,49.03,3807648,NZ_QFYP01000001.1
"Aureimonas endophytica strain CGMCC 1.15367 sequence04, whole genome shotgun sequence",Aureimonas endophytica,248,248,90%,2.00E-72,47.88,465583,NZ_BMIQ01000004.1
"Emcibacter nanhaiensis strain MCCC 1A06723 5, whole genome shotgun sequence",Emcibacter nanhaiensis,248,317,90%,2.00E-72,46.72,759730,NZ_VFIY01000005.1
"Sphingomonas leidyi strain DSM 4733 Ga0373306_02, whole genome shotgun sequence",Sphingomonas leidyi,248,248,90%,2.00E-72,48.84,1221810,NZ_JAASQV010000002.1
"Mesorhizobium camelthorni strain CCNWXJ 40-4 1, whole genome shotgun sequence",Mesorhizobium camelthorni,248,248,90%,2.00E-72,46.72,464020,NZ_JAAKZF010000001.1
"Salipiger profundus strain CGMCC 1.12377 sequence04, whole genome shotgun sequence",Salipiger profundus,248,248,90%,2.00E-72,48.26,436685,NZ_BMEW01000004.1
"Terasakiella pusilla DSM 6293 Q397DRAFT_scaffold00003.3_C, whole genome shotgun sequence",Terasakiella pusilla DSM 6293,248,248,90%,2.00E-72,46.33,209304,NZ_JHYO01000003.1
"Thalassospira lohafexi strain 139Z-12 contig00003, whole genome shotgun sequence",Thalassospira lohafexi,248,248,90%,2.00E-72,46.33,625011,NZ_NXGX01000003.1
"Brevundimonas halotolerans strain MCS24 NODE_12, whole genome shotgun sequence",Brevundimonas halotolerans,248,248,90%,2.00E-72,47.49,84974,NZ_QTTA01000003.1
"Thalassospira lucentensis MCCC 1A00383 = DSM 14000 K355DRAFT_scaffold00010.10_C, whole genome shotgun sequence",Thalassospira lucentensis MCCC 1A00383 = DSM 14000,248,248,90%,2.00E-72,46.33,213946,NZ_ATWN01000010.1
"Thalassospira povalilytica strain Zumi 95 contig00003, whole genome shotgun sequence",Thalassospira povalilytica,248,248,90%,2.00E-72,45.95,656124,NZ_PGTS01000003.1
"Asticcacaulis endophyticus strain KCTC 32296 sequence01, whole genome shotgun sequence",Asticcacaulis endophyticus,248,248,90%,2.00E-72,48.65,1883974,NZ_BMZB01000001.1
"Brevundimonas nasdae strain TPW30 Contig_19, whole genome shotgun sequence",Brevundimonas nasdae,248,248,90%,2.00E-72,47.1,127944,NZ_JWSY01000019.1
"Brevundimonas vesicularis strain FDAARGOS_289 chromosome, complete genome",Brevundimonas vesicularis,248,300,90%,2.00E-72,47.1,3345527,NZ_CP022048.2
"Novosphingobium guangzhouense strain SA925 contig-123_9, whole genome shotgun sequence",Novosphingobium guangzhouense,248,248,89%,2.00E-72,50.19,176746,NZ_LYMM01000106.1
"Sphingomonas hengshuiensis strain WHSC-8 isolate soil of Hengshui Lake chromosome, complete genome",Sphingomonas hengshuiensis,248,333,90%,2.00E-72,48.45,5191536,NZ_CP010836.1
"Micavibrio aeruginosavorus ARL-13, complete sequence",Micavibrio aeruginosavorus ARL-13,248,248,90%,3.00E-72,46.54,2481983,NC_016026.1
"Aminobacter aminovorans strain NCTC10684, whole genome shotgun sequence",Aminobacter aminovorans,248,248,90%,3.00E-72,47.1,4995958,NZ_UFSM01000001.1
"Amylibacter cionae strain CGMCC 1.15880 sequence02, whole genome shotgun sequence",Amylibacter cionae,248,248,90%,3.00E-72,47.49,1153440,NZ_BMKA01000002.1
"Glycocaulis albus strain CGMCC 1.12766 sequence03, whole genome shotgun sequence",Glycocaulis albus,248,248,91%,3.00E-72,48.29,290760,NZ_BMFS01000003.1
"Parvibaculum lavamentivorans DS-1, complete sequence",Parvibaculum lavamentivorans DS-1,248,359,90%,3.00E-72,44.65,3914745,NC_009719.1
"Telmatospirillum siberiense strain 26-4b1 NODE_44_length_42045_cov_17.600515, whole genome shotgun sequence",Telmatospirillum siberiense,248,248,91%,3.00E-72,46.36,42045,NZ_PIUM01000044.1
"Sphingomonas populi strain 3-7 Scaffold7, whole genome shotgun sequence",Sphingomonas populi,248,248,91%,4.00E-72,48.66,164466,NZ_SGIS01000007.1
"Aminobacter aganoensis strain DSM 7051 Ga0373208_07, whole genome shotgun sequence",Aminobacter aganoensis,248,248,90%,4.00E-72,47.49,204229,NZ_JACHOU010000007.1
"Shinella granuli strain DSM 18401 Ga0310514_111, whole genome shotgun sequence",Shinella granuli,247,247,90%,4.00E-72,45.95,182030,NZ_SLVX01000011.1
"Chelatococcus reniformis strain CGMCC 1.12919 sequence01, whole genome shotgun sequence",Chelatococcus reniformis,247,247,90%,4.00E-72,46.72,1079485,NZ_BMGG01000001.1
