Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Kordia jejudonensis strain SSK3-3 contig25, whole genome shotgun sequence",Kordia jejudonensis,253,253,90%,5.00E-74,50.58,101965,NZ_LBMG01000025.1
"Salegentibacter agarivorans strain DSM 23515, whole genome shotgun sequence",Salegentibacter agarivorans,252,252,90%,6.00E-74,50.19,480294,NZ_FOOH01000001.1
"Kordia periserrulae strain DSM 25731 Ga0183443_103, whole genome shotgun sequence",Kordia periserrulae,252,252,90%,6.00E-74,50.19,538366,NZ_QBKT01000003.1
"Prevotella oryzae DSM 17970 XylorDRAFT_XOA.1, whole genome shotgun sequence",Prevotella oryzae DSM 17970,252,252,90%,6.00E-74,47.1,3287991,NZ_KK073873.1
"Hallella seregens ATCC 51272 L888DRAFT_scaffold00012.12_C, whole genome shotgun sequence",Hallella seregens ATCC 51272,252,252,90%,6.00E-74,47.49,105367,NZ_JADU01000015.1
"Prevotella dentalis DSM 3688 strain ATCC 49559 SCAFFOLD1, whole genome shotgun sequence",Prevotella dentalis DSM 3688,252,252,90%,6.00E-74,47.49,1871227,NZ_GL982488.1
"Salegentibacter flavus strain DSM 17794, whole genome shotgun sequence",Salegentibacter flavus,252,252,90%,6.00E-74,50.19,104653,NZ_FOVL01000015.1
"Nibribacter ruber strain BT10 chromosome, complete genome",Nibribacter ruber,252,400,91%,7.00E-74,47.49,4352178,NZ_CP047897.1
"Gramella fulva strain SH35 chromosome, complete genome",Gramella fulva,252,252,90%,7.00E-74,50.19,4380140,NZ_CP028136.1
"Porphyromonas pasteri strain JCM 30531 sequence1, whole genome shotgun sequence",Porphyromonas pasteri,252,252,90%,7.00E-74,50.19,914381,NZ_BMPU01000001.1
"Prevotella nigrescens ATCC 33563 SCAFFOLD1, whole genome shotgun sequence",Prevotella nigrescens ATCC 33563,252,252,90%,8.00E-74,47.49,2083988,NZ_GL982464.1
"Zunongwangia mangrovi strain DSM 24499, whole genome shotgun sequence",Zunongwangia mangrovi,252,252,90%,9.00E-74,50.58,329150,NZ_FOKV01000004.1
"Thermoflexibacter ruber strain GEY, DSM 9560, whole genome shotgun sequence",Thermoflexibacter ruber,252,252,90%,1.00E-73,46.72,198353,NZ_FONY01000005.1
"Prevotella bergensis DSM 17361 SCAFFOLD2, whole genome shotgun sequence",Prevotella bergensis DSM 17361,252,252,90%,1.00E-73,47.49,1108685,NZ_GG704781.1
"Prevotella oulorum F0390 supercont1.1, whole genome shotgun sequence",Prevotella oulorum F0390,251,251,90%,1.00E-73,47.88,1512165,NZ_JH114215.1
"Microbacter margulisiae strain DSM 27471 Ga0315740_01, whole genome shotgun sequence",Microbacter margulisiae,251,251,90%,2.00E-73,47.49,2248727,NZ_JACHYB010000001.1
"Bacteroides paurosaccharolyticus JCM 15092, whole genome shotgun sequence",Bacteroides paurosaccharolyticus JCM 15092,251,251,90%,2.00E-73,46.72,68369,NZ_BAJR01000018.1
"Prevotella falsenii DSM 22864 = JCM 15124, whole genome shotgun sequence",Prevotella falsenii DSM 22864 = JCM 15124,251,251,90%,2.00E-73,47.49,82391,NZ_BAJY01000011.1
"Robertkochia marina strain CC-AMO-30D contig03, whole genome shotgun sequence",Robertkochia marina,251,251,90%,2.00E-73,50.19,744925,NZ_SSMC01000003.1
"Paludibacter jiangxiensis strain NM7, whole genome shotgun sequence",Paludibacter jiangxiensis,251,251,90%,2.00E-73,47.88,1115753,NZ_BDCR01000004.1
"Prevotella intermedia strain KCOM 1949 chromosome 1, complete sequence",Prevotella intermedia,251,251,90%,2.00E-73,47.49,2011558,NZ_CP024727.1
"Porphyromonas circumdentaria strain DSM 103022 Ga0373368_01, whole genome shotgun sequence",Porphyromonas circumdentaria,251,251,90%,2.00E-73,48.26,358933,NZ_JACIJQ010000001.1
"Prevotella brunnea strain A2672 A2672_contig_54__1..31456__consensus, whole genome shotgun sequence",Prevotella brunnea,250,250,90%,3.00E-73,47.1,31456,NZ_SDIK01000051.1
"Prevotella multisaccharivorax DSM 17128 scaffold_3, whole genome shotgun sequence",Prevotella multisaccharivorax DSM 17128,250,348,90%,3.00E-73,47.1,3334154,NZ_GL945017.1
"Kordia antarctica strain IMCC3317 chromosome, complete genome",Kordia antarctica,250,250,90%,3.00E-73,49.81,5500985,NZ_CP019288.1
"Flexibacter flexilis DSM 6793, whole genome shotgun sequence",Flexibacter flexilis DSM 6793,250,250,90%,3.00E-73,47.1,329521,NZ_FOLE01000003.1
"Porphyromonas endodontalis strain NCTC13058, whole genome shotgun sequence",Porphyromonas endodontalis,250,250,90%,3.00E-73,48.26,1625006,NZ_UGTE01000001.1
"Prevotella ihumii strain Marseille-P3385T, whole genome shotgun sequence",Prevotella ihumii,250,250,90%,3.00E-73,47.1,3149725,NZ_LT706987.1
"Prevotella stercorea DSM 18206 Scfld290, whole genome shotgun sequence",Prevotella stercorea DSM 18206,250,250,90%,3.00E-73,47.1,48623,NZ_JH379399.1
"Prevotella pallens strain NCTC13043, whole genome shotgun sequence",Prevotella pallens,250,250,89%,3.00E-73,47.86,2236044,NZ_UGTP01000001.1
"Capnocytophaga cynodegmi strain G7591 chromosome, complete genome",Capnocytophaga cynodegmi,250,250,90%,3.00E-73,49.03,2640475,NZ_CP022378.1
"Duncaniella muris strain DSM 103720 seq6, whole genome shotgun sequence",Duncaniella muris,250,250,90%,4.00E-73,49.03,109279,NZ_PUEC01000006.1
"Aurantibacter aestuarii strain KCTC 32269 190, whole genome shotgun sequence",Aurantibacter aestuarii,250,250,90%,4.00E-73,49.81,340642,NZ_PXOQ01000015.1
"Maribacter vaceletii strain DSM 25230 Ga0181012_106, whole genome shotgun sequence",Maribacter vaceletii,250,250,90%,4.00E-73,48.65,156670,NZ_RBIQ01000012.1
"Maribacter thermophilus strain HT7-2 Scaffold1, whole genome shotgun sequence",Maribacter thermophilus,250,250,90%,4.00E-73,49.42,4049130,NZ_LDAS01000001.1
"Prevotella pleuritidis F0068 contig00015, whole genome shotgun sequence",Prevotella pleuritidis F0068,250,250,90%,4.00E-73,47.1,62854,NZ_AWET01000042.1
"Prevotella pectinovora strain P5-125 contig63, whole genome shotgun sequence",Prevotella pectinovora,250,250,90%,4.00E-73,47.49,132219,NZ_JXQL01000063.1
"Prevotella phocaeensis strain SN19, whole genome shotgun sequence",Prevotella phocaeensis,250,250,90%,4.00E-73,47.1,124956,NZ_LT160615.1
"Prevotella oralis ATCC 33269 SCAFFOLD3, whole genome shotgun sequence",Prevotella oralis ATCC 33269,250,250,90%,4.00E-73,47.1,286459,NZ_GL833118.1
"Prevotella enoeca strain F0113 chromosome, complete genome",Prevotella enoeca,250,400,90%,4.00E-73,47.1,2861432,NZ_CP013195.1
"Prevotella copri DSM 18205 Scfld1, whole genome shotgun sequence",Prevotella copri DSM 18205,250,250,90%,5.00E-73,47.29,493568,NZ_GG703853.1
"Porphyromonas asaccharolytica DSM 20707, complete sequence",Porphyromonas asaccharolytica DSM 20707,250,250,90%,5.00E-73,48.26,2186370,NC_015501.1
"Muricauda beolgyonensis strain KCTC 23501 266, whole genome shotgun sequence",Muricauda beolgyonensis,249,249,90%,5.00E-73,49.81,554480,NZ_RZMY01000018.1
"Muricauda zhangzhouensis strain CGMCC 1.11028, whole genome shotgun sequence",Muricauda zhangzhouensis,249,249,90%,5.00E-73,49.81,1470829,NZ_FNKI01000002.1
"Salegentibacter sediminis strain K5023 contig2, whole genome shotgun sequence",Salegentibacter sediminis,249,249,90%,5.00E-73,49.81,427737,NZ_MSJR01000002.1
"Thermonema lapsum strain DSM 5718 Ga0373292_01, whole genome shotgun sequence",Thermonema lapsum,249,249,90%,6.00E-73,48.26,1231749,NZ_JAASRN010000001.1
"Capnocytophaga canis strain CCUG 25240 NODE_10_length_103666_cov_5.902404, whole genome shotgun sequence",Capnocytophaga canis,249,249,90%,6.00E-73,49.81,103666,NZ_WLVG01000010.1
"Flavivirga rizhaonensis strain RZ03 NODE_48_length_17804_cov_16.9066_ID_4559, whole genome shotgun sequence",Flavivirga rizhaonensis,249,442,91%,6.00E-73,49.81,17804,NZ_SRSO01000048.1
"Sediminicola luteus strain HQA918 scaffold2, whole genome shotgun sequence",Sediminicola luteus,249,249,90%,6.00E-73,48.65,1089853,NZ_KZ300476.1
"Pontibacter roseus DSM 17521 B051DRAFT_scaffold_1.2, whole genome shotgun sequence",Pontibacter roseus DSM 17521,249,394,91%,7.00E-73,48.08,1075384,NZ_KB890762.1
"Thermonema rossianum DSM 10300 K384DRAFT_scaffold00006.6_C, whole genome shotgun sequence",Thermonema rossianum DSM 10300,249,249,90%,7.00E-73,47.88,196246,NZ_AUGC01000007.1
"Tamlana crocina strain HST1-43 seq22, whole genome shotgun sequence",Tamlana crocina,249,249,90%,7.00E-73,50.19,57152,NZ_JAAVJS010000022.1
"Prevotella timonensis 4401737 = DSM 22865 = JCM 15640, whole genome shotgun sequence",Prevotella timonensis 4401737 = DSM 22865 = JCM 15640,249,249,90%,7.00E-73,46.72,177241,NZ_HG417099.1
"Euzebyella saccharophila strain 7SM30 NODE_5_length_354230_cov_79.2216, whole genome shotgun sequence",Euzebyella saccharophila,249,249,90%,8.00E-73,49.42,354230,NZ_JACYFJ010000005.1
"Capnocytophaga ochracea DSM 7271, complete sequence",Capnocytophaga ochracea DSM 7271,249,249,90%,8.00E-73,48.65,2612925,NC_013162.1
"Maribacter aurantiacus strain KCTC 52409 NODE_12_length_122000_cov_237.267923, whole genome shotgun sequence",Maribacter aurantiacus,249,249,90%,9.00E-73,49.81,122000,NZ_VBUK01000012.1
"Maribacter flavus strain KCTC 42508 contig4, whole genome shotgun sequence",Maribacter flavus,249,249,90%,9.00E-73,49.81,129912,NZ_VUOE01000004.1
"Flavobacterium ummariense strain DS-12, whole genome shotgun sequence",Flavobacterium ummariense,249,249,90%,9.00E-73,50.19,135887,NZ_FOVI01000007.1
"Prevotella nanceiensis DSM 19126 = JCM 15639 strain DSM 19126 A3GMDRAFT_scaffold_2.3, whole genome shotgun sequence",Prevotella nanceiensis DSM 19126 = JCM 15639,249,249,90%,9.00E-73,47.49,391522,NZ_KB904331.1
"Capnocytophaga haemolytica strain NCTC12947 chromosome 1, complete sequence",Capnocytophaga haemolytica,249,249,90%,9.00E-73,48.26,2688499,NZ_LT906449.1
"Zunongwangia profunda SM-A87, complete sequence",Zunongwangia profunda SM-A87,249,249,90%,9.00E-73,49.81,5128187,NC_014041.1
"Kordia zhangzhouensis strain MCCC 1A00726 contig4, whole genome shotgun sequence",Kordia zhangzhouensis,249,249,90%,1.00E-72,49.42,550669,NZ_LBMH01000004.1
"Prevotella koreensis strain KCOM 3155 KCOM3155_1, whole genome shotgun sequence",Prevotella koreensis,249,249,90%,1.00E-72,47.49,2685380,NZ_RYYU01000001.1
"Alloprevotella rava strain DSM 22548 Ga0373290_05, whole genome shotgun sequence",Alloprevotella rava,249,249,90%,1.00E-72,47.88,164984,NZ_JACICA010000005.1
"Prevotella lascolaii strain khD1, whole genome shotgun sequence",Prevotella lascolaii,249,249,90%,1.00E-72,46.72,744918,NZ_LT556038.1
"Adhaeribacter arboris strain HMF7605 contig00001, whole genome shotgun sequence",Adhaeribacter arboris,248,397,91%,1.00E-72,47.1,7038675,NZ_PYFT01000001.1
"Prevotella oris strain NCTC13071 chromosome 1, complete sequence",Prevotella oris,248,248,90%,1.00E-72,47.1,3168212,NZ_LR134384.1
"Prevotella paludivivens DSM 17968 = JCM 13650 strain DSM 17968 B045DRAFT_scaffold_19.20, whole genome shotgun sequence",Prevotella paludivivens DSM 17968 = JCM 13650,248,248,90%,1.00E-72,47.1,73393,NZ_KB890637.1
"Marivirga lumbricoides strain CGMCC 1.10832 sequence01, whole genome shotgun sequence",Marivirga lumbricoides,248,248,90%,2.00E-72,46.72,646534,NZ_BMEC01000001.1
"Maribacter orientalis strain DSM 16471, whole genome shotgun sequence",Maribacter orientalis,248,248,90%,2.00E-72,49.42,99045,NZ_FNZN01000011.1
"Hyunsoonleella pacifica strain CGMCC 1.11009 sequence01, whole genome shotgun sequence",Hyunsoonleella pacifica,248,248,90%,2.00E-72,50.58,1586047,NZ_BMEE01000001.1
"Prevotella corporis DSM 18810 = JCM 8529 strain DSM 18810 H515DRAFT_scaffold00001.1_C, whole genome shotgun sequence",Prevotella corporis DSM 18810 = JCM 8529,248,248,89%,2.00E-72,47.08,224786,NZ_AUME01000001.1
"Adhaeribacter aerolatus strain NBRC 106133 sequence46, whole genome shotgun sequence",Adhaeribacter aerolatus,248,248,90%,2.00E-72,47.1,62648,NZ_BJYS01000046.1
"Prevotella disiens strain NCTC11157, whole genome shotgun sequence",Prevotella disiens,248,248,90%,2.00E-72,46.72,2402153,NZ_UGTL01000001.1
"Salegentibacter holothuriorum strain DSM 23405, whole genome shotgun sequence",Salegentibacter holothuriorum,248,248,90%,2.00E-72,49.42,1018144,NZ_FUYY01000001.1
"Prevotella salivae F0493 contig00001, whole genome shotgun sequence",Prevotella salivae F0493,248,248,90%,2.00E-72,46.72,458405,NZ_AWGW01000007.1
"Maribacter cobaltidurans strain B1 chromosome, complete genome",Maribacter cobaltidurans,248,248,90%,2.00E-72,49.03,4639957,NZ_CP022957.1
"Prevotella buccalis ATCC 35310 contig00066, whole genome shotgun sequence",Prevotella buccalis ATCC 35310,248,248,90%,2.00E-72,46.72,160970,NZ_ADEG01000058.1
"Salinibacter ruber strain P18 chromosome, complete genome",Salinibacter ruber,248,453,91%,2.00E-72,49.03,3739924,NZ_CP030356.1
"Xanthomarina spongicola strain DSM 22637 LX78DRAFT_scaffold00007.7, whole genome shotgun sequence",Xanthomarina spongicola,248,248,90%,2.00E-72,50.19,159998,NZ_QGGP01000007.1
"Pseudobizionia ponticola strain MM-14 NODE_2_length_605726_cov_79.390002, whole genome shotgun sequence",Pseudobizionia ponticola,248,248,90%,2.00E-72,50.19,605726,NZ_JABANC010000002.1
"Hanstruepera crassostreae strain L53 contig1, whole genome shotgun sequence",Hanstruepera crassostreae,248,248,90%,2.00E-72,50.19,2516937,NZ_POTB01000001.1
"Rhodocytophaga rosea strain 172606-1 chromosome, complete genome",Rhodocytophaga rosea,248,409,90%,2.00E-72,46.72,8983451,NZ_CP048222.1
"Prevotella maculosa OT 289 supercont1.4, whole genome shotgun sequence",Prevotella maculosa OT 289,248,248,90%,2.00E-72,46.72,322660,NZ_JH594503.1
"Adhaeribacter radiodurans strain KUDC8001 chromosome, complete genome",Adhaeribacter radiodurans,248,401,91%,2.00E-72,47.1,6799362,NZ_CP055153.1
"Muricauda alvinocaridis strain SCR12 scaffold_1, whole genome shotgun sequence",Muricauda alvinocaridis,248,248,90%,2.00E-72,49.42,489966,NZ_SNTZ01000002.1
"Prevotella melaninogenica ATCC 25845 chromosome I, complete sequence",Prevotella melaninogenica ATCC 25845,248,248,90%,2.00E-72,46.72,1796408,NC_014370.1
"Aequorivita sublithincola DSM 14238, complete sequence",Aequorivita sublithincola DSM 14238,248,248,90%,2.00E-72,49.42,3520671,NC_018013.1
"Pontibacter russatus strain BT326 chromosome, complete genome",Pontibacter russatus,248,404,90%,2.00E-72,48.46,4965849,NZ_CP047984.1
"Zunongwangia atlantica 22II14-10F7 contig9, whole genome shotgun sequence",Zunongwangia atlantica 22II14-10F7,248,248,90%,2.00E-72,49.42,212777,NZ_ARYN01000009.1
"Zobellia amurskyensis strain KMM 3526 contig00046, whole genome shotgun sequence",Zobellia amurskyensis,248,248,90%,2.00E-72,48.65,37519,NZ_RCNR01000046.1
Prevotella scopos JCM 17725 strain W2052 chromosome 1,Prevotella scopos JCM 17725,248,248,90%,3.00E-72,46.72,1859892,NZ_CP016204.1
"Echinicola strongylocentroti strain MEBiC08714 chromosome, complete genome",Echinicola strongylocentroti,248,248,90%,3.00E-72,47.1,6252144,NZ_CP030041.1
"Mangrovibacterium diazotrophicum strain DSM 27148 Ga0131256_101, whole genome shotgun sequence",Mangrovibacterium diazotrophicum,248,248,90%,3.00E-72,47.1,4108058,NZ_RAPN01000001.1
"Gillisia limnaea DSM 15749 Gilliscaffold_1, whole genome shotgun sequence",Gillisia limnaea DSM 15749,248,248,90%,3.00E-72,49.03,407981,NZ_JH594605.1
"Maribacter sedimenticola strain DSM 19840, whole genome shotgun sequence",Maribacter sedimenticola,248,248,90%,3.00E-72,50.19,188891,NZ_FZNV01000005.1
"Cesiribacter andamanensis AMV16 contig000082, whole genome shotgun sequence",Cesiribacter andamanensis AMV16,248,248,90%,3.00E-72,47.67,20469,NZ_AODQ01000082.1
"Prevotella histicola F0411 supercont1.5, whole genome shotgun sequence",Prevotella histicola F0411,247,247,90%,3.00E-72,46.33,238645,NZ_JH376766.1
"Maribacter arcticus strain DSM 23546, whole genome shotgun sequence",Maribacter arcticus,247,247,90%,3.00E-72,49.42,415045,NZ_FUYL01000004.1
"Porphyromonas uenonis DSM 23387 = JCM 13868 strain DSM 23387 L215DRAFT_scaffold00005.5_C, whole genome shotgun sequence",Porphyromonas uenonis DSM 23387 = JCM 13868,247,247,90%,3.00E-72,47.88,132646,NZ_AXVC01000018.1
"Flagellimonas pacifica strain DSM 25885, whole genome shotgun sequence",Flagellimonas pacifica,247,247,90%,3.00E-72,49.81,650489,NZ_OBEH01000003.1
"Mangrovimonas yunxiaonensis strain CGMCC 1.12280 sequence02, whole genome shotgun sequence",Mangrovimonas yunxiaonensis,247,247,90%,3.00E-72,49.42,482503,NZ_BMET01000002.1
"Muricauda olearia strain Th120 scaffold1, whole genome shotgun sequence",Muricauda olearia,247,247,90%,4.00E-72,49.42,1152475,NZ_ML142907.1
"Adhaeribacter pallidiroseus strain HMF7616 contig00001, whole genome shotgun sequence",Adhaeribacter pallidiroseus,247,405,91%,4.00E-72,47.1,6256781,NZ_QASA01000001.1
"Maribacter algicola strain PoM-212 POM-212_2, whole genome shotgun sequence",Maribacter algicola,247,247,90%,4.00E-72,49.03,1323127,NZ_QUSX01000002.1
"Adhaeribacter aquaticus DSM 16391 AdhaqDRAFT_Scaffold1.4, whole genome shotgun sequence",Adhaeribacter aquaticus DSM 16391,247,458,91%,4.00E-72,46.72,4833585,NZ_KI421517.1
"Cecembia lonarensis LW9 contig000006, whole genome shotgun sequence",Cecembia lonarensis LW9,247,247,89%,4.00E-72,48.05,121231,NZ_AMGM01000006.1
"Tamlana fucoidanivorans strain CW2-9 NODE_3, whole genome shotgun sequence",Tamlana fucoidanivorans,247,247,90%,4.00E-72,49.42,340151,NZ_VDCS01000003.1
