Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Sedimentisphaera salicampi strain ST-PulAB-D4 chromosome, complete genome",Sedimentisphaera salicampi,167,167,89%,2.00E-45,35.58,3192293,NZ_CP021023.1
Alienimonas californiensis strain CA12 chromosome,Alienimonas californiensis,167,254,90%,2.00E-45,39.41,5475215,NZ_CP036265.1
"Roseimaritima ulvae strain UC8 chromosome, complete genome",Roseimaritima ulvae,167,326,90%,2.00E-45,36.29,8212515,NZ_CP042914.1
"Mariniblastus fucicola strain FC18 chromosome, complete genome",Mariniblastus fucicola,167,328,91%,3.00E-45,37.36,6570840,NZ_CP042912.1
"Gimesia chilikensis strain JC646 NODE_6_length_680724_cov_29.832197, whole genome shotgun sequence",Gimesia chilikensis,167,167,89%,3.00E-45,36.33,680802,NZ_VTSR01000006.1
"Alienimonas chondri strain LzC2 LzC2_90, whole genome shotgun sequence",Alienimonas chondri,167,167,89%,3.00E-45,38.66,20259,NZ_WTPX01000090.1
Gimesia fumaroli strain Enr17 chromosome,Gimesia fumaroli,166,166,89%,4.00E-45,36.7,7704373,NZ_CP037452.1
"Maioricimonas rarisocia strain Mal4 chromosome, complete genome",Maioricimonas rarisocia,166,166,90%,5.00E-45,38.52,7744989,NZ_CP036275.1
"Blastopirellula cremea strain HEX-1 MGV Assembly_2_8_len:426288, whole genome shotgun sequence",Blastopirellula cremea,166,166,89%,7.00E-45,36.19,426288,NZ_QPEV01000001.1
Gimesia alba strain Pan241w chromosome,Gimesia alba,166,259,90%,8.00E-45,36.33,7769723,NZ_CP036269.1
Gimesia algae strain Pan161 chromosome,Gimesia algae,166,166,89%,8.00E-45,36.7,7929454,NZ_CP036343.1
Crateriforma conspicua strain Mal65 chromosome,Crateriforma conspicua,166,438,90%,9.00E-45,36.12,7182433,NZ_CP036319.1
"Gimesia maris strain CA11 chromosome, complete genome",Gimesia maris,166,166,89%,9.00E-45,36.7,7626893,NZ_CP036353.1
"Novipirellula galeiformis strain Pla52o Pla52o_contig00007, whole genome shotgun sequence",Novipirellula galeiformis,165,165,89%,1.00E-44,37.64,412695,NZ_SJPT01000007.1
"Pirellulimonas nuda strain Pla175 chromosome, complete genome",Pirellulimonas nuda,165,329,90%,1.00E-44,37.45,6618662,NZ_CP036291.1
"Bremerella volcania strain Pan97 chromosome, complete genome",Bremerella volcania,164,324,90%,2.00E-44,36.57,6496182,NZ_CP036289.1
"Planctomicrobium piriforme strain DSM 26348, whole genome shotgun sequence",Planctomicrobium piriforme,164,164,89%,2.00E-44,35.96,228547,NZ_FOQD01000013.1
"Stieleria varia strain Pla52n Pla52n_contig00001, whole genome shotgun sequence",Stieleria varia,164,164,89%,2.00E-44,36.19,1611970,NZ_SJPN01000001.1
"Posidoniimonas corsicana strain KOR34 KOR34_contig00003, whole genome shotgun sequence",Posidoniimonas corsicana,164,164,90%,2.00E-44,37.64,476071,NZ_SIHJ01000003.1
"Thalassoglobus neptunius strain KOR42 KOR42_contig00066, whole genome shotgun sequence",Thalassoglobus neptunius,164,164,89%,3.00E-44,36.7,15320,NZ_SIHI01000066.1
"Lacipirellula parvula strain PX69 chromosome, complete genome",Lacipirellula parvula,164,322,91%,3.00E-44,36.29,6922258,NZ_AP021861.1
"Posidoniimonas polymericola strain Pla123a Pla123a_contig00001, whole genome shotgun sequence",Posidoniimonas polymericola,163,163,89%,4.00E-44,38.81,1039300,NZ_SJPO01000001.1
Gimesia aquarii strain V144 chromosome,Gimesia aquarii,163,163,89%,4.00E-44,35.96,7397129,NZ_CP037920.1
"Fimbriiglobus ruber strain SP5 contig20, whole genome shotgun sequence",Fimbriiglobus ruber,163,163,91%,5.00E-44,38.46,614245,NZ_NIDE01000020.1
"Planctopirus ephydatiae strain spb1 chromosome, complete genome",Planctopirus ephydatiae,163,163,89%,6.00E-44,36.6,5214061,NZ_CP036299.1
"Rhodopirellula maiorica SM1 cSM10683, whole genome shotgun sequence",Rhodopirellula maiorica SM1,163,163,89%,7.00E-44,36.9,16335,NZ_ANOG01000678.1
"Planctopirus limnophila DSM 3776, complete sequence",Planctopirus limnophila DSM 3776,163,163,89%,7.00E-44,36.6,5423075,NC_014148.1
"Planctopirus hydrillae strain JC280 Contig60, whole genome shotgun sequence",Planctopirus hydrillae,163,163,89%,7.00E-44,36.6,110291,NZ_LYDR01000137.1
"Symmachiella dynata strain Mal52 chromosome, complete genome",Symmachiella dynata,162,226,89%,1.00E-43,35.21,7767809,NZ_CP036276.1
"Botrimarina colliarenosi strain Pla108 Pla108_contig00005, whole genome shotgun sequence",Botrimarina colliarenosi,162,162,89%,1.00E-43,37.74,323081,NZ_SJPR01000005.1
"Polystyrenella longa strain Pla110 chromosome, complete genome",Polystyrenella longa,162,162,89%,1.00E-43,37.36,6125480,NZ_CP036281.1
"Sedimentisphaera cyanobacteriorum strain L21-RPul-D3 chromosome, complete genome",Sedimentisphaera cyanobacteriorum,162,162,89%,2.00E-43,34.08,2951611,NZ_CP019633.1
"Pseudobythopirellula maris strain Mal64 Mal64_contig00001, whole genome shotgun sequence",Pseudobythopirellula maris,161,161,89%,2.00E-43,38.06,2061016,NZ_SJPQ01000001.1
"Symmachiella macrocystis strain CA54 CA54_contig00001, whole genome shotgun sequence",Symmachiella macrocystis,161,161,89%,2.00E-43,34.83,4679077,NZ_SJPP01000001.1
Thalassoglobus polymorphus strain Mal48 chromosome,Thalassoglobus polymorphus,160,237,90%,4.00E-43,37.08,6357355,NZ_CP036267.1
"Thermogemmata fonticola strain 2918 6, whole genome shotgun sequence",Thermogemmata fonticola,160,160,88%,6.00E-43,38.49,251488,NZ_JACEFB010000006.1
"Schlesneria paludicola DSM 18645 Scaffold1, whole genome shotgun sequence",Schlesneria paludicola DSM 18645,160,160,89%,6.00E-43,35.96,3502577,NZ_JH636434.1
"Fuerstia marisgermanicae strain NH11 chromosome, complete genome",Fuerstia marisgermanicae,160,383,89%,7.00E-43,36.7,8920478,NZ_CP017641.1
"Blastopirellula retiformator strain Enr8 Enr8_contig00001, whole genome shotgun sequence",Blastopirellula retiformator,160,160,89%,9.00E-43,36.57,1774383,NZ_SJPF01000001.1
"Zavarzinella formosa DSM 19928 Scaffold7, whole genome shotgun sequence",Zavarzinella formosa DSM 19928,159,159,90%,2.00E-42,37.17,526290,NZ_JH636445.1
"Bythopirellula polymerisocia strain Pla144 Pla144_contig00001, whole genome shotgun sequence",Bythopirellula polymerisocia,159,159,90%,2.00E-42,38.15,1550100,NZ_SJPS01000001.1
"Blastopirellula marina DSM 3645 scf_1099463000751, whole genome shotgun sequence",Blastopirellula marina DSM 3645,159,159,89%,2.00E-42,36.19,4267655,NZ_CH672376.1
"Blastopirellula cremea strain HEX-1 MGV Assembly_1_4_len:653654, whole genome shotgun sequence",Blastopirellula cremea,159,159,90%,2.00E-42,34.75,653654,NZ_QPEV01000004.1
"Novipirellula aureliae strain Q31b Q31b_contig00003, whole genome shotgun sequence",Novipirellula aureliae,158,158,89%,2.00E-42,37.31,807746,NZ_SJPY01000003.1
"Novipirellula artificiosorum strain Poly41 Poly41_contig00004, whole genome shotgun sequence",Novipirellula artificiosorum,158,158,89%,3.00E-42,35.82,602796,NZ_SJPV01000004.1
"Paludisphaera soli strain JC670 2, whole genome shotgun sequence",Paludisphaera soli,157,157,89%,5.00E-42,36.47,603027,NZ_JAALJI010000002.1
Tuwongella immobilis isolate MBLW1 chromosome 1,Tuwongella immobilis,157,265,89%,7.00E-42,37.97,6690754,NZ_LR593887.1
"Tautonia sociabilis strain GM2012 NODE_21_length_106340_cov_5.66251_ID_1681, whole genome shotgun sequence",Tautonia sociabilis,156,156,90%,1.00E-41,37.04,106340,NZ_RYZH01000021.1
"Rubinisphaera italica strain Pan54 Pan54_contig00001, whole genome shotgun sequence",Rubinisphaera italica,156,156,89%,1.00E-41,35.58,6680363,NZ_SJPG01000001.1
"Rhodopirellula bahusiensis strain SWK21 Rhodopirellula_bahusiensis_SWK21_contig_6, whole genome shotgun sequence",Rhodopirellula bahusiensis,155,155,89%,2.00E-41,36.06,444749,NZ_NIZW01000006.1
"Rhodopirellula islandica strain K833 K8330048, whole genome shotgun sequence",Rhodopirellula islandica,155,155,89%,2.00E-41,36.06,26200,NZ_LECT01000047.1
"Rhodopirellula europaea SH398 cSH3980060, whole genome shotgun sequence",Rhodopirellula europaea SH398,154,154,89%,6.00E-41,36.06,87822,NZ_ANOF01000058.1
"Gimesia benthica strain E7 chromosome, complete genome",Gimesia benthica,154,154,87%,9.00E-41,34.23,8027492,NZ_CP043930.1
"Posidoniimonas corsicana strain KOR34 KOR34_contig00001, whole genome shotgun sequence",Posidoniimonas corsicana,154,154,90%,1.00E-40,35.52,4163359,NZ_SIHJ01000001.1
"Posidoniimonas polymericola strain Pla123a Pla123a_contig00008, whole genome shotgun sequence",Posidoniimonas polymericola,154,154,90%,1.00E-40,35.14,336927,NZ_SJPO01000008.1
"Phycisphaera mikurensis strain DSM 103959 Ga0415308_03, whole genome shotgun sequence",Phycisphaera mikurensis,153,153,89%,2.00E-40,35.45,360048,NZ_JACHEL010000003.1
"Pseudobythopirellula maris strain Mal64 Mal64_contig00002, whole genome shotgun sequence",Pseudobythopirellula maris,153,205,90%,2.00E-40,36.68,1297025,NZ_SJPQ01000002.1
"Algisphaera agarilytica strain DSM 103725 Ga0415229_01, whole genome shotgun sequence",Algisphaera agarilytica,152,300,90%,3.00E-40,37.15,4101647,NZ_JACHGY010000001.1
"Botrimarina hoheduenensis strain Pla111 Pla111_contig00003, whole genome shotgun sequence",Botrimarina hoheduenensis,152,152,89%,4.00E-40,38.06,683863,NZ_SJPH01000003.1
"Rubinisphaera brasiliensis DSM 5305, complete sequence",Rubinisphaera brasiliensis DSM 5305,152,152,89%,5.00E-40,35.21,6006602,NC_015174.1
Caulifigura coniformis strain Pan44 chromosome,Caulifigura coniformis,150,204,89%,2.00E-39,34.08,6761146,NZ_CP036271.1
"Aquisphaera giovannonii strain OJF2 chromosome, complete genome",Aquisphaera giovannonii,149,149,91%,4.00E-39,35.29,10370956,NZ_CP042997.1
"Rhodopirellula pilleata strain Pla100 Pla100_contig00001, whole genome shotgun sequence",Rhodopirellula pilleata,149,149,90%,7.00E-39,35.56,1583780,NZ_SJPM01000001.1
"Frigoriglobus tundricola strain PL17 chromosome, complete genome",Frigoriglobus tundricola,148,487,90%,8.00E-39,36.96,9832702,NZ_CP053452.2
"Rhodopirellula sallentina SM41 cSM410032, whole genome shotgun sequence",Rhodopirellula sallentina SM41,147,147,89%,2.00E-38,36.94,24054,NZ_ANOH01000032.1
"Isosphaera pallida ATCC 43644, complete sequence",Isosphaera pallida ATCC 43644,146,146,88%,3.00E-38,38.49,5472964,NC_014962.1
"Rhodopirellula solitaria strain CA85 CA85_contig00001, whole genome shotgun sequence",Rhodopirellula solitaria,146,146,89%,6.00E-38,36.94,933025,NZ_SJPK01000001.1
Gemmata obscuriglobus UQM 2246 chromosome 1,Gemmata obscuriglobus UQM 2246,137,242,90%,4.00E-35,37.31,9032617,NZ_LR593888.1
"Aquisphaera giovannonii strain OJF2 plasmid pOJF2_2, complete sequence",Aquisphaera giovannonii,134,134,89%,8.00E-34,35.27,23642,NZ_CP042999.1
Gemmata massiliana isolate Soil9 chromosome 1,Gemmata massiliana,132,132,89%,3.00E-33,32.67,10135216,NZ_LR593886.1
"Paludisphaera soli strain JC670 43, whole genome shotgun sequence",Paludisphaera soli,121,121,89%,2.00E-29,31.01,32371,NZ_JAALJI010000043.1
"Tautonia sociabilis strain GM2012 NODE_73_length_26123_cov_6.52572_ID_5268, whole genome shotgun sequence",Tautonia sociabilis,119,119,91%,1.00E-28,31.84,26123,NZ_RYZH01000073.1
"Singulisphaera acidiphila DSM 18658 plasmid pSINAC02, complete sequence",Singulisphaera acidiphila DSM 18658,118,118,84%,2.00E-28,32.41,39149,NC_019894.1
"Tautonia sociabilis strain GM2012 NODE_15_length_126718_cov_8.23446_ID_1256, whole genome shotgun sequence",Tautonia sociabilis,117,217,91%,4.00E-28,30.74,126718,NZ_RYZH01000015.1
"Frigoriglobus tundricola strain PL17 plasmid pPL17-1, complete sequence",Frigoriglobus tundricola,112,112,90%,2.00E-26,31.68,24691,NZ_CP053453.1
"Tautonia plasticadhaerens strain ElP plasmid pElP_1, complete sequence",Tautonia plasticadhaerens,112,112,90%,2.00E-26,31.82,278177,NZ_CP036427.1
"Tautonia sociabilis strain GM2012 NODE_49_length_46923_cov_25.67_ID_8543, whole genome shotgun sequence",Tautonia sociabilis,108,108,90%,5.00E-25,29.08,46923,NZ_RYZH01000049.1
"Tautonia plasticadhaerens strain ElP plasmid pElP_4, complete sequence",Tautonia plasticadhaerens,107,107,90%,9.00E-25,31.72,92134,NZ_CP036430.1
"Phycisphaera mikurensis strain DSM 103959 Ga0415308_11, whole genome shotgun sequence",Phycisphaera mikurensis,107,107,89%,1.00E-24,29.48,131949,NZ_JACHEL010000011.1
"Rhodopirellula bahusiensis strain SWK21 Rhodopirellula_bahusiensis_SWK21_contig_1, whole genome shotgun sequence",Rhodopirellula bahusiensis,107,107,90%,1.00E-24,30.53,696791,NZ_NIZW01000001.1
"Paludisphaera borealis strain PX4 plasmid PALBO1, complete sequence",Paludisphaera borealis,105,105,84%,6.00E-24,30.98,111833,NZ_CP019083.1
"Aquisphaera giovannonii strain OJF2 plasmid pOJF2_1, complete sequence",Aquisphaera giovannonii,104,104,84%,1.00E-23,30.4,131698,NZ_CP042998.1
"Singulisphaera acidiphila DSM 18658 plasmid pSINAC01, complete sequence",Singulisphaera acidiphila DSM 18658,101,101,90%,1.00E-22,29.77,54731,NC_019893.1
"Tautonia plasticadhaerens strain ElP plasmid pElP_2, complete sequence",Tautonia plasticadhaerens,100,100,91%,2.00E-22,31.72,140537,NZ_CP036428.1
"Paludisphaera soli strain JC670 16, whole genome shotgun sequence",Paludisphaera soli,100,100,87%,4.00E-22,28.68,171148,NZ_JAALJI010000016.1
"Tautonia sociabilis strain GM2012 NODE_44_length_59074_cov_10.2383_ID_3334, whole genome shotgun sequence",Tautonia sociabilis,100,100,87%,4.00E-22,30.53,59074,NZ_RYZH01000044.1
"Alienimonas chondri strain LzC2 LzC2_57, whole genome shotgun sequence",Alienimonas chondri,97.8,97.8,89%,2.00E-21,28.96,27745,NZ_WTPX01000057.1
"Novipirellula artificiosorum strain Poly41 Poly41_contig00007, whole genome shotgun sequence",Novipirellula artificiosorum,96.3,96.3,89%,7.00E-21,28.35,452252,NZ_SJPV01000007.1
"Novipirellula aureliae strain Q31b Q31b_contig00001, whole genome shotgun sequence",Novipirellula aureliae,92,92,89%,2.00E-19,26.82,1553630,NZ_SJPY01000001.1
"Rubripirellula tenax strain Poly51 Poly51_contig00004, whole genome shotgun sequence",Rubripirellula tenax,92,92,91%,2.00E-19,29.48,853177,NZ_SJPW01000004.1
"Rhodopirellula bahusiensis strain SWK21 Rhodopirellula_bahusiensis_SWK21_contig_8, whole genome shotgun sequence",Rhodopirellula bahusiensis,88.6,165,89%,3.00E-18,29.69,322464,NZ_NIZW01000008.1
"Isosphaera pallida ATCC 43644 plasmid pISOP01, complete sequence",Isosphaera pallida ATCC 43644,88.6,88.6,90%,3.00E-18,30.18,56340,NC_014957.1
"Rubripirellula reticaptiva strain Poly59 Poly59_contig00002, whole genome shotgun sequence",Rubripirellula reticaptiva,85.9,85.9,91%,3.00E-17,27.99,1721990,NZ_SJPX01000002.1
"Fimbriiglobus ruber strain SP5 contig05, whole genome shotgun sequence",Fimbriiglobus ruber,76.6,76.6,62%,4.00E-14,26.7,961825,NZ_NIDE01000005.1
"Tautonia sociabilis strain GM2012 NODE_48_length_47190_cov_57.3773_ID_8541, whole genome shotgun sequence",Tautonia sociabilis,74.7,74.7,90%,2.00E-13,27.44,47190,NZ_RYZH01000048.1
"Singulisphaera acidiphila DSM 18658 plasmid pSINAC03, complete sequence",Singulisphaera acidiphila DSM 18658,73.9,73.9,73%,3.00E-13,25.71,32131,NC_019895.1
Tautonia plasticadhaerens strain ElP plasmid pElP_3,Tautonia plasticadhaerens,72.4,72.4,80%,9.00E-13,25.74,124260,NZ_CP036429.1
"Tautonia sociabilis strain GM2012 NODE_52_length_45587_cov_10.5957_ID_4391, whole genome shotgun sequence",Tautonia sociabilis,69.3,69.3,84%,9.00E-12,26.83,45587,NZ_RYZH01000052.1
"Phycisphaera mikurensis strain DSM 103959 Ga0415308_16, whole genome shotgun sequence",Phycisphaera mikurensis,69.3,69.3,73%,9.00E-12,27.03,81240,NZ_JACHEL010000016.1
"Botrimarina hoheduenensis strain Pla111 Pla111_contig00001, whole genome shotgun sequence",Botrimarina hoheduenensis,67.4,67.4,77%,4.00E-11,25.22,992984,NZ_SJPH01000001.1
"Fimbriiglobus ruber strain SP5 contig12, whole genome shotgun sequence",Fimbriiglobus ruber,67,134,88%,5.00E-11,25,45563,NZ_NIDE01000012.1
"Rhodopirellula sallentina SM41 cSM410179, whole genome shotgun sequence",Rhodopirellula sallentina SM41,62.8,62.8,54%,1.00E-09,29.75,29195,NZ_ANOH01000178.1
"Zavarzinella formosa DSM 19928 Scaffold3, whole genome shotgun sequence",Zavarzinella formosa DSM 19928,62.4,62.4,89%,2.00E-09,23.35,1077191,NZ_JH636441.1
"Zavarzinella formosa DSM 19928 Scaffold12, whole genome shotgun sequence",Zavarzinella formosa DSM 19928,60.5,60.5,74%,7.00E-09,23.77,245113,NZ_JH636450.1
"Fimbriiglobus ruber strain SP5 contig01, whole genome shotgun sequence",Fimbriiglobus ruber,57.8,57.8,15%,7.00E-08,65.12,1571462,NZ_NIDE01000001.1
"Fimbriiglobus ruber strain SP5 contig17, whole genome shotgun sequence",Fimbriiglobus ruber,55.5,55.5,74%,3.00E-07,25.41,1680348,NZ_NIDE01000017.1
"Rhodopirellula europaea SH398 cSH3980113, whole genome shotgun sequence",Rhodopirellula europaea SH398,53.5,53.5,14%,1.00E-06,59.52,21191,NZ_ANOF01000110.1
"Rhodopirellula bahusiensis strain SWK21 Rhodopirellula_bahusiensis_SWK21_contig_19, whole genome shotgun sequence",Rhodopirellula bahusiensis,53.1,53.1,14%,2.00E-06,59.52,164989,NZ_NIZW01000019.1
"Rubripirellula reticaptiva strain Poly59 Poly59_contig00004, whole genome shotgun sequence",Rubripirellula reticaptiva,52.8,52.8,14%,2.00E-06,59.52,1124872,NZ_SJPX01000004.1
"Rhodopirellula islandica strain K833 K8330045, whole genome shotgun sequence",Rhodopirellula islandica,52.8,52.8,14%,2.00E-06,59.52,588433,NZ_LECT01000044.1
"Novipirellula galeiformis strain Pla52o Pla52o_contig00005, whole genome shotgun sequence",Novipirellula galeiformis,51.2,51.2,14%,7.00E-06,57.14,680367,NZ_SJPT01000005.1
"Rhodopirellula bahusiensis strain SWK21 Rhodopirellula_bahusiensis_SWK21_contig_48, whole genome shotgun sequence",Rhodopirellula bahusiensis,48.9,48.9,76%,4.00E-05,22.77,32376,NZ_NIZW01000048.1
,,,,,,,,
,,,,,,,,
,,,,,,,,
"		",,,,,,,,
