Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Leptospira congkakensis strain 201702421 contig_0002, whole genome shotgun sequence",Leptospira congkakensis,227,227,90%,2.00E-66,44.4,833227,NZ_RQGQ01000017.1
"Leptospira perdikensis strain 201702692 contig_0001, whole genome shotgun sequence",Leptospira perdikensis,227,227,90%,3.00E-66,44.4,1226694,NZ_RQGA01000003.1
"Leptospira brenneri strain 201800277 contig_0002, whole genome shotgun sequence",Leptospira brenneri,227,227,90%,3.00E-66,44.4,2416981,NZ_RQFP01000001.1
"Treponema putidum strain OMZ 758 (ATCC 700334) chromosome, complete genome",Treponema putidum,227,227,90%,3.00E-66,44.02,2796913,NZ_CP009228.1
"Treponema bryantii strain XBD1002, whole genome shotgun sequence",Treponema bryantii,227,227,90%,4.00E-66,45.56,251939,NZ_FORI01000006.1
"Leptospira bouyouniensis strain 201800295 contig_0006, whole genome shotgun sequence",Leptospira bouyouniensis,227,227,90%,4.00E-66,44.02,223804,NZ_RQFD01000013.1
"Leptospira santarosai str. CBC1531 ctg7180000005066, whole genome shotgun sequence",Leptospira santarosai str. CBC1531,226,226,89%,4.00E-66,44.92,56796,NZ_APGN01000154.1
"Leptospira mayottensis strain VS2413 chromosome I, complete sequence",Leptospira mayottensis,226,342,89%,4.00E-66,44.53,3803942,NZ_CP030142.1
"Leptospira ognonensis strain 201702476 NODE_10_covk_25.5757_covr_49.98_cutoff_5, whole genome shotgun sequence",Leptospira ognonensis,226,226,89%,4.00E-66,43.97,160234,NZ_RQGD01000005.1
"Leptospira interrogans serovar Copenhageni strain FDAARGOS_203 chromosome, complete genome",Leptospira interrogans serovar Copenhageni,226,345,89%,4.00E-66,44.53,4280582,NZ_CP020414.2
"Leptospira yasudae strain 201702446 contig_0001, whole genome shotgun sequence",Leptospira yasudae,226,226,89%,5.00E-66,44.53,455028,NZ_RQGL01000024.1
"Leptospira yasudae strain F1 NODE_2_length_728769_cov_223.751, whole genome shotgun sequence",Leptospira yasudae,226,226,89%,5.00E-66,44.53,728769,NZ_QHCU01000002.1
"Leptospira kmetyi strain LS 001/16 chromosome 1, complete sequence",Leptospira kmetyi,226,339,89%,5.00E-66,44.53,3927288,NZ_CP033614.1
"Leptospira noguchii serovar Panama str. CZ214 ctg1134732786334, whole genome shotgun sequence",Leptospira noguchii serovar Panama str. CZ214,226,345,89%,5.00E-66,44.14,341470,NZ_AKWY02000001.1
"Leptospira stimsonii strain Yale NODE_1_length_1618927_cov_443.31, whole genome shotgun sequence",Leptospira stimsonii,226,347,89%,5.00E-66,44.92,1618927,NZ_QHCT01000001.1
"Leptospira meyeri strain ES1-C-A1 contig_8, whole genome shotgun sequence",Leptospira meyeri,226,226,90%,6.00E-66,44.4,166200,NZ_NPEC01000008.1
"Leptospira borgpetersenii serovar Ceylonica strain Piyasena chromosome 1, complete sequence",Leptospira borgpetersenii serovar Ceylonica,226,340,89%,6.00E-66,44.53,3670231,NZ_CP026671.1
"Leptospira stimsonii strain SSW20 contig_0001, whole genome shotgun sequence",Leptospira stimsonii,226,226,89%,8.00E-66,44.53,609088,NZ_RQEQ01000073.1
"Leptospira adleri strain FH2-B-C1 contig_3, whole genome shotgun sequence",Leptospira adleri,226,343,89%,9.00E-66,44.53,301528,NZ_NPDV01000003.1
"Leptospira barantonii strain FH4-C-A1 contig_7, whole genome shotgun sequence",Leptospira barantonii,226,226,89%,9.00E-66,44.53,320527,NZ_NPDS01000007.1
"Leptospira ellisii strain ATI7-C-A5 contig_46, whole genome shotgun sequence",Leptospira ellisii,225,225,89%,1.00E-65,44.53,21563,NZ_NPEF01000046.1
"Leptospira alstonii strain 56661 Contig002, whole genome shotgun sequence",Leptospira alstonii,225,225,89%,1.00E-65,44.14,213731,NZ_JQRS01000002.1
"Leptonema illini DSM 21528 Lepilscaffold_1, whole genome shotgun sequence",Leptonema illini DSM 21528,225,412,91%,2.00E-65,43.63,4325094,NZ_JH597773.1
"Leptospira gomenensis strain 201800299 contig_0001, whole genome shotgun sequence",Leptospira gomenensis,225,225,89%,2.00E-65,44.53,370423,NZ_RQFA01000080.1
"Treponema succinifaciens DSM 2489, complete sequence",Treponema succinifaciens DSM 2489,224,276,90%,2.00E-65,44.79,2731853,NC_015385.1
"Leptospira kirschneri serovar Cynopteri str. 3522 CT ctg1134731807576, whole genome shotgun sequence",Leptospira kirschneri serovar Cynopteri str. 3522 CT,224,224,89%,2.00E-65,44.14,190776,NZ_AHMN02000022.1
"Brevinema andersonii strain ATCC 43811, whole genome shotgun sequence",Brevinema andersonii,224,224,90%,2.00E-65,43.63,490415,NZ_FOKY01000001.1
"Leptospira tipperaryensis strain GWTS#1 chromosome 1, complete sequence",Leptospira tipperaryensis,224,341,89%,3.00E-65,44.53,4105414,NZ_CP015217.1
"Treponema porcinum strain ATCC BAA-908, whole genome shotgun sequence",Treponema porcinum,223,223,90%,6.00E-65,44.4,144243,NZ_FUWG01000006.1
"Leptospira ryugenii strain YH101, whole genome shotgun sequence",Leptospira ryugenii,223,223,90%,7.00E-65,44.79,923341,NZ_BFBB01000008.1
"Leptospira langatensis strain SSW18 contig_0001, whole genome shotgun sequence",Leptospira langatensis,222,222,89%,1.00E-64,43.75,801061,NZ_RQER01000004.1
"Leptospira semungkisensis strain SSS9 contig_0001, whole genome shotgun sequence",Leptospira semungkisensis,222,341,89%,2.00E-64,43.36,1612815,NZ_RQEP01000005.1
"Leptospira fainei serovar Hurstbridge str. BUT 6 ctg1134728687817, whole genome shotgun sequence",Leptospira fainei serovar Hurstbridge str. BUT 6,222,327,89%,2.00E-64,44.92,1844499,NZ_AKWZ02000010.1
"Treponema pedis str. T A4, complete sequence",Treponema pedis str. T A4,222,222,89%,2.00E-64,44.36,2889325,NC_022097.1
"Leptospira wolffii strain 201800291 contig_0001, whole genome shotgun sequence",Leptospira wolffii,222,334,89%,2.00E-64,43.58,1546204,NZ_RQFH01000003.1
"Leptospira haakeii strain ATI7-C-A2 contig_1, whole genome shotgun sequence",Leptospira haakeii,221,331,89%,3.00E-64,43.75,1067840,NZ_NPEI01000001.1
"Rectinema subterraneum strain SURF-ANA1 NODE_36_30456_9802277733, whole genome shotgun sequence",Rectinema subterraneum,221,221,90%,3.00E-64,44.62,30456,NZ_WESA01000036.1
"Leptospira neocaledonica strain ES4-C-A1 contig_3, whole genome shotgun sequence",Leptospira neocaledonica,221,221,89%,3.00E-64,43.75,457806,NZ_NPEA01000003.1
"Leptospira hartskeerlii strain MCA1-C-A1 contig_1, whole genome shotgun sequence",Leptospira hartskeerlii,221,329,89%,3.00E-64,43.75,649247,NZ_NPDN01000001.1
"Treponema denticola ATCC 35405, complete sequence",Treponema denticola ATCC 35405,221,221,90%,4.00E-64,42.86,2843201,NC_002967.9
"Leptospira perolatii strain FH1-B-B1 contig_1, whole genome shotgun sequence",Leptospira perolatii,221,328,90%,5.00E-64,43.24,819540,NZ_NPDZ01000001.1
"Treponema primitia ZAS-2, complete sequence",Treponema primitia ZAS-2,221,221,90%,5.00E-64,44.02,4059867,NC_015578.1
"Leptospira andrefontaineae strain 201800301 contig_0002, whole genome shotgun sequence",Leptospira andrefontaineae,221,328,89%,5.00E-64,43.75,584447,NZ_RQEY01000019.1
"Leptospira dzoumogneensis strain 201601113 contig_0002, whole genome shotgun sequence",Leptospira dzoumogneensis,221,221,89%,5.00E-64,43.75,706212,NZ_RQHS01000019.1
"Leptospira venezuelensis strain IVIC-Bov1 contig_0001, whole genome shotgun sequence",Leptospira venezuelensis,221,330,89%,5.00E-64,43.75,1458674,NZ_NFUQ01000001.1
"Leptospira selangorensis strain 201702405 contig_0001, whole genome shotgun sequence",Leptospira selangorensis,221,333,89%,5.00E-64,43.75,1510519,NZ_RQGV01000005.1
"Leptospira johnsonii strain E8, whole genome shotgun sequence",Leptospira johnsonii,220,333,89%,6.00E-64,43.75,1754512,NZ_BFAY01000011.1
"Treponema azotonutricium ZAS-9, complete sequence",Treponema azotonutricium ZAS-9,220,318,90%,6.00E-64,43.24,3855671,NC_015577.1
"Leptospira koniambonensis strain 201800265 contig_0001, whole genome shotgun sequence",Leptospira koniambonensis,220,332,89%,6.00E-64,43.75,2035519,NZ_RQFY01000004.1
"Treponema pallidum subsp. pertenue str. SamoaD, complete sequence",Treponema pallidum subsp. pertenue str. SamoaD,220,220,90%,8.00E-64,44.4,1139330,NC_016842.1
"Treponema phagedenis strain B43.1 chromosome, complete genome",Treponema phagedenis,220,220,90%,9.00E-64,43.63,3372116,NZ_CP042818.1
"Brachyspira catarrhinii strain Z12 Contig_3, whole genome shotgun sequence",Brachyspira catarrhinii,220,220,90%,9.00E-64,42.86,20317,NZ_SJDU01000003.1
"Leptospira fluminis strain SCS5 contig_0001, whole genome shotgun sequence",Leptospira fluminis,219,330,89%,1.00E-63,43.75,718176,NZ_RQEV01000003.1
"Leptospira broomii serovar Hurstbridge str. 5399 ctg1134731807512, whole genome shotgun sequence",Leptospira broomii serovar Hurstbridge str. 5399,219,331,89%,1.00E-63,44.53,2457338,NZ_AHMO02000008.1
"Treponema paraluiscuniculi Cuniculi A, complete sequence",Treponema paraluiscuniculi Cuniculi A,219,219,90%,1.00E-63,44.4,1133390,NC_015714.1
"Leptospira fletcheri strain SSW15 contig_0001, whole genome shotgun sequence",Leptospira fletcheri,219,328,89%,1.00E-63,43.36,1400601,NZ_RQET01000004.1
"Leptospira licerasiae str. MMD4847 ctg7180000002435, whole genome shotgun sequence",Leptospira licerasiae str. MMD4847,219,219,89%,2.00E-63,43.36,1443323,NZ_AHOM02000004.1
"Leptospira inadai serovar Lyme strain M34/99 Contig_5_consensus_sequence, whole genome shotgun sequence",Leptospira inadai serovar Lyme,219,219,89%,2.00E-63,44.53,208892,NZ_MCRM02000007.1
"Spirochaeta thermophila DSM 6578, complete sequence",Spirochaeta thermophila DSM 6578,219,329,91%,2.00E-63,45.35,2560222,NC_017583.1
"Treponema rectale strain DSM 103679 Ga0415372_05, whole genome shotgun sequence",Treponema rectale,219,219,90%,2.00E-63,42.47,121731,NZ_JACHFR010000005.1
"Leptospira sarikeiensis strain 201702455 contig_0008, whole genome shotgun sequence",Leptospira sarikeiensis,219,219,89%,2.00E-63,43.75,208042,NZ_RQGF01000015.1
"Leptospira saintgironsiae strain FH4-C-A2 contig_1, whole genome shotgun sequence",Leptospira saintgironsiae,218,331,89%,3.00E-63,43.36,1069366,NZ_NPDR01000001.1
"Treponema caldarium DSM 7334, complete sequence",Treponema caldarium DSM 7334,217,217,90%,7.00E-63,42.86,3239340,NC_015732.1
"Brachyspira aalborgi strain PC2022III PC2022III_contig5, whole genome shotgun sequence",Brachyspira aalborgi,217,217,89%,7.00E-63,44.14,265511,NZ_SAYK01000005.1
"Turneriella parva DSM 21527, complete sequence",Turneriella parva DSM 21527,216,318,90%,2.00E-62,44.02,4384015,NC_018020.1
"Spirochaeta africana DSM 8902, complete sequence",Spirochaeta africana DSM 8902,215,215,89%,3.00E-62,45.53,3285855,NC_017098.1
"Spirochaeta cellobiosiphila DSM 17781 K345DRAFT_scaffold00013.13_C, whole genome shotgun sequence",Spirochaeta cellobiosiphila DSM 17781,215,215,90%,4.00E-62,43.02,35708,NZ_AUFW01000021.1
"Treponema vincentii F0403 aczIO-supercont1.1, whole genome shotgun sequence",Treponema vincentii F0403,214,214,90%,6.00E-62,43.24,2347197,NZ_KE332512.1
"Treponema medium ATCC 700293 acAqN-supercont-complete, whole genome shotgun sequence",Treponema medium ATCC 700293,214,214,90%,6.00E-62,42.86,2727508,NZ_KE332517.1
"Spirochaeta lutea strain JC230 contig873, whole genome shotgun sequence",Spirochaeta lutea,214,214,89%,1.00E-61,43.58,269826,NZ_JNUP01000064.1
"Treponema zioleckii strain kT3 contig00034, whole genome shotgun sequence",Treponema zioleckii,213,213,90%,2.00E-61,40.07,43693,NZ_JPUF01000034.1
"Alkalispirochaeta americana strain ASpG1, whole genome shotgun sequence",Alkalispirochaeta americana,212,212,90%,4.00E-61,43.02,205449,NZ_FTMS01000004.1
"Treponema socranskii subsp. socranskii VPI DR56BR1116 = ATCC 35536 contig00064, whole genome shotgun sequence",Treponema socranskii subsp. socranskii VPI DR56BR1116 = ATCC 35536,212,212,90%,4.00E-61,42.47,17542,NZ_AVQI01000031.1
"Sphaerochaeta pleomorpha str. Grapes, complete sequence",Sphaerochaeta pleomorpha str. Grapes,211,272,91%,1.00E-60,43.51,3590853,NC_016633.1
"Alkalispirochaeta sphaeroplastigenens strain JC133 ctg7180000003805, whole genome shotgun sequence",Alkalispirochaeta sphaeroplastigenens,209,209,90%,4.00E-60,42.64,107071,NZ_LPWH01000003.1
"Alkalispirochaeta alkalica DSM 8900 B071DRAFT_scaffold_4.5, whole genome shotgun sequence",Alkalispirochaeta alkalica DSM 8900,209,209,90%,4.00E-60,42.64,184629,NZ_KB891725.1
"Sphaerochaeta coccoides DSM 17374, complete sequence",Sphaerochaeta coccoides DSM 17374,209,265,91%,7.00E-60,44.27,2227296,NC_015436.1
"Treponema saccharophilum DSM 2985 Tsacc_Contig238, whole genome shotgun sequence",Treponema saccharophilum DSM 2985,209,209,90%,8.00E-60,42.47,191356,NZ_AGRW01000052.1
"Spirochaeta isovalerica strain DSM 2461 Ga0415347_11, whole genome shotgun sequence",Spirochaeta isovalerica,208,208,90%,8.00E-60,40.68,126178,NZ_JACHGJ010000011.1
"Treponema ruminis strain DSM 103462 Ga0415371_12, whole genome shotgun sequence",Treponema ruminis,207,207,90%,2.00E-59,39.77,31813,NZ_JACHFQ010000012.1
"Salinispira pacifica, complete sequence",Salinispira pacifica,206,272,91%,4.00E-59,41.92,3782798,NC_023035.1
"Oceanispirochaeta crateris strain K2 chromosome, complete genome",Oceanispirochaeta crateris,205,205,90%,1.00E-58,42.48,4012482,NZ_CP036150.1
"Sphaerochaeta globosa str. Buddy, complete sequence",Sphaerochaeta globosa str. Buddy,203,203,91%,7.00E-58,40.84,3316466,NC_015152.1
"Sphaerochaeta halotolerans strain 585 NODE_12_length_120601, whole genome shotgun sequence",Sphaerochaeta halotolerans,196,196,91%,1.00E-55,41.6,120601,NZ_WUJG01000012.1
"Thiospirochaeta perfilievii strain P chromosome, complete genome",Thiospirochaeta perfilievii,186,186,90%,3.00E-52,38.4,3667739,NZ_CP035807.1
"Borrelia coriaceae ATCC 43381 T431DRAFT_scaffold00001.1, whole genome shotgun sequence",Borrelia coriaceae ATCC 43381,164,164,90%,3.00E-44,33.98,358319,NZ_KI912384.1
"Borreliella burgdorferi Bol26 gcontig_1118719648276, whole genome shotgun sequence",Borreliella burgdorferi Bol26,162,162,90%,7.00E-44,34.75,471200,NZ_ABCW02000003.1
"Borrelia persica No12 Bp4918, whole genome shotgun sequence",Borrelia persica No12,162,162,90%,9.00E-44,35.14,237742,NZ_AYOT01000223.1
"Borreliella valaisiana VS116 chromosome, whole genome shotgun sequence",Borreliella valaisiana VS116,161,161,90%,2.00E-43,33.59,913294,NZ_ABCY02000001.1
"Borreliella spielmanii A14S gcontig_1118448882604, whole genome shotgun sequence",Borreliella spielmanii A14S,160,160,90%,4.00E-43,33.2,195345,NZ_ABKB02000009.1
"Borreliella yangtzensis strain DSM 24625 Ga0415361_01, whole genome shotgun sequence",Borreliella yangtzensis,160,160,90%,5.00E-43,33.59,469035,NZ_JACHFG010000001.1
"Borreliella afzelii PKo, complete sequence",Borreliella afzelii PKo,160,160,89%,6.00E-43,33.85,905394,NC_008277.1
"Borreliella japonica strain ATCC 51557, whole genome shotgun sequence",Borreliella japonica,159,159,90%,9.00E-43,33.59,462280,NZ_FMTE01000002.1
"Borreliella lanei strain DSM 17992 Ga0416728_01, whole genome shotgun sequence",Borreliella lanei,159,159,90%,1.00E-42,33.59,466492,NZ_JACHFC010000001.1
"Borreliella garinii BgVir chromosome linear, complete sequence",Borreliella garinii BgVir,159,159,90%,1.00E-42,33.59,905534,NC_017717.1
"Borreliella mayonii strain MN14-1539 chromosome, complete genome",Borreliella mayonii,159,159,90%,1.00E-42,33.2,904387,NZ_CP015796.1
"Borreliella bavariensis strain PBN PBN_chr_to_PBi_insert, whole genome shotgun sequence",Borreliella bavariensis,159,159,90%,1.00E-42,33.59,902196,NZ_JACFAX010000001.1
"Borreliella bissettii DN127, complete sequence",Borreliella bissettii DN127,159,159,90%,2.00E-42,33.59,900755,NC_015921.1
"Borreliella finlandensis strain SV1 gcontig_1118627515572, whole genome shotgun sequence",Borreliella finlandensis,157,157,90%,3.00E-42,33.59,637783,NZ_ABJZ02000005.1
"Borreliella californiensis strain DSM 17989 Ga0415356_01, whole genome shotgun sequence",Borreliella californiensis,157,157,90%,4.00E-42,33.59,462749,NZ_JACHFB010000001.1
"Borreliella turdi strain TPT2017 contig1, whole genome shotgun sequence",Borreliella turdi,155,224,90%,2.00E-41,32.82,723339,NZ_QBLM01000001.1
"Borrelia miyamotoi strain Yekat-1 chromosome, complete genome",Borrelia miyamotoi,153,153,90%,1.00E-40,33.98,906582,NZ_CP024333.1
"Borrelia turicatae 91E135, complete sequence",Borrelia turicatae 91E135,153,153,91%,2.00E-40,33.21,917330,NC_008710.1
"Borrelia hispanica CRI Bhis_2772, whole genome shotgun sequence",Borrelia hispanica CRI,152,152,90%,3.00E-40,33.72,309927,NZ_AYOU01000163.1
"Borrelia parkeri HR1 chromosome, complete genome",Borrelia parkeri HR1,150,150,91%,9.00E-40,32.44,916945,NZ_CP007022.1
"Borrelia maritima strain CA690 chromosome, complete genome",Borrelia maritima,150,150,87%,1.00E-39,32.67,902176,NZ_CP044535.1
"Borrelia hermsii CC1 chromosome, complete genome",Borrelia hermsii CC1,149,149,90%,5.00E-39,33.59,922280,NZ_CP011060.1
"Borrelia crocidurae strain 03-02, whole genome shotgun sequence",Borrelia crocidurae,148,148,90%,8.00E-39,33.33,920157,NZ_LN609267.1
"Borrelia duttonii Ly, complete sequence",Borrelia duttonii Ly,146,146,90%,3.00E-38,33.33,931674,NC_011229.1
"Borrelia turcica IST7 chromosome, complete genome",Borrelia turcica IST7,145,145,89%,1.00E-37,33.59,957653,NZ_CP028884.1
"Borrelia anserina Es isolate UTHSCSA chromosome, complete genome",Borrelia anserina Es,142,142,88%,1.00E-36,33.2,906833,NZ_CP013704.1
"Turneriella parva DSM 21527 plasmid pTURPA.01, complete sequence",Turneriella parva DSM 21527,128,128,89%,6.00E-32,33.46,25287,NC_018021.1
"Leptospira adleri strain FH2-B-C1 contig_10, whole genome shotgun sequence",Leptospira adleri,123,224,90%,3.00E-30,31.4,166655,NZ_NPDV01000010.1
"Leptospira stimsonii strain SSW20 contig_0005, whole genome shotgun sequence",Leptospira stimsonii,123,228,90%,3.00E-30,31.01,308726,NZ_RQEQ01000027.1
"Leptospira stimsonii strain Yale NODE_4_length_432588_cov_334.483, whole genome shotgun sequence",Leptospira stimsonii,123,279,91%,3.00E-30,31.01,432588,NZ_QHCT01000004.1
"Leptospira tipperaryensis strain GWTS#1 chromosome 2, complete sequence",Leptospira tipperaryensis,122,229,90%,4.00E-30,31.4,486474,NZ_CP015218.1
"Leptonema illini DSM 21528 Lepilscaffold_3, whole genome shotgun sequence",Leptonema illini DSM 21528,121,121,89%,1.00E-29,31.64,184087,NZ_JH597775.1
"Leptospira semungkisensis strain SSS9 contig_0005, whole genome shotgun sequence",Leptospira semungkisensis,121,231,90%,1.00E-29,31.13,294175,NZ_RQEP01000012.1
"Leptospira interrogans serovar Copenhageni strain FDAARGOS_203 plasmid unnamed1, complete sequence",Leptospira interrogans serovar Copenhageni,121,220,90%,2.00E-29,31.01,350181,NZ_CP020413.2
"Leptospira gomenensis strain 201800299 contig_0004, whole genome shotgun sequence",Leptospira gomenensis,120,225,90%,2.00E-29,31.01,255522,NZ_RQFA01000010.1
"Leptospira ellisii strain ATI7-C-A5 contig_27, whole genome shotgun sequence",Leptospira ellisii,120,120,89%,2.00E-29,31.01,25513,NZ_NPEF01000027.1
"Leptospira kirschneri serovar Cynopteri str. 3522 CT ctg1134731807578, whole genome shotgun sequence",Leptospira kirschneri serovar Cynopteri str. 3522 CT,120,216,90%,2.00E-29,31.01,380622,NZ_AHMN02000007.1
"Leptospira stimsonii strain SSW20 contig_0006, whole genome shotgun sequence",Leptospira stimsonii,120,120,89%,3.00E-29,29.55,308464,NZ_RQEQ01000010.1
"Leptospira kirschneri serovar Cynopteri str. 3522 CT ctg1134731807579, whole genome shotgun sequence",Leptospira kirschneri serovar Cynopteri str. 3522 CT,120,120,89%,3.00E-29,28.9,667194,NZ_AHMN02000005.1
"Leptospira noguchii serovar Panama str. CZ214 ctg1134732786314, whole genome shotgun sequence",Leptospira noguchii serovar Panama str. CZ214,120,222,90%,4.00E-29,31.01,357938,NZ_AKWY02000020.1
"Leptospira langatensis strain SSW18 contig_0008, whole genome shotgun sequence",Leptospira langatensis,119,229,90%,5.00E-29,31.13,290537,NZ_RQER01000005.1
"Leptospira barantonii strain FH4-C-A1 contig_13, whole genome shotgun sequence",Leptospira barantonii,119,119,89%,6.00E-29,30.62,31392,NZ_NPDS01000013.1
