Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Shewanella morhuae strain CW7 sequence_3, whole genome shotgun sequence",Shewanella morhuae,353,353,90%,6.00E-109,68.34,952158,NZ_PYSG01000003.1
"Ferrimonas futtsuensis DSM 18154 G505DRAFT_scaffold00022.22_C, whole genome shotgun sequence",Ferrimonas futtsuensis DSM 18154,353,353,90%,7.00E-109,67.57,68542,NZ_AUGL01000025.1
"Aliidiomarina sanyensis strain GYP-17 contig15, whole genome shotgun sequence",Aliidiomarina sanyensis,352,352,90%,1.00E-108,67.95,46401,NZ_PIPM01000015.1
"Vibrio tasmaniensis strain LMG 20012 645600023, whole genome shotgun sequence",Vibrio tasmaniensis,352,352,90%,2.00E-108,66.8,76843,NZ_VARQ01000023.1
"Shewanella polaris strain SM1901 chromosome, complete genome",Shewanella polaris,352,473,90%,2.00E-108,67.18,4648537,NZ_CP041036.1
Shewanella oneidensis MR-1 chromosome,Shewanella oneidensis MR-1,352,472,91%,2.00E-108,67.57,4972338,NZ_CP053946.1
"Paraferrimonas sedimenticola strain NBRC 101628 NODE_11_length_97971_cov_251.521, whole genome shotgun sequence",Paraferrimonas sedimenticola,352,352,90%,2.00E-108,67.95,97971,NZ_NRIR01000011.1
"Shewanella putrefaciens CN-32, complete sequence",Shewanella putrefaciens CN-32,352,465,90%,2.00E-108,67.57,4659220,NC_009438.1
"Alteromonas halophila strain KCTC 22164 sequence13, whole genome shotgun sequence",Alteromonas halophila,352,352,90%,2.00E-108,66.02,73351,NZ_BMXP01000013.1
"Shewanella vesiculosa strain LMG 24424 ctg_7, whole genome shotgun sequence",Shewanella vesiculosa,352,352,90%,2.00E-108,67.57,306046,NZ_RKKD01000007.1
"Thaumasiovibrio occultus strain C4II189, whole genome shotgun sequence",Thaumasiovibrio occultus,352,352,90%,2.00E-108,67.57,56358,NZ_BDGP01000024.1
"Shewanella denitrificans OS217, complete sequence",Shewanella denitrificans OS217,352,461,90%,2.00E-108,67.18,4545906,NC_007954.1
"Alteromonas flava strain P0211 contig4, whole genome shotgun sequence",Alteromonas flava,352,352,90%,3.00E-108,67.18,412306,NZ_PEAX01000004.1
"Shewanella aestuarii strain JCM 17801 sequence12, whole genome shotgun sequence",Shewanella aestuarii,351,351,90%,3.00E-108,67.18,91926,NZ_BMOT01000012.1
"Parashewanella spongiae strain HJ039 chromosome, complete genome",Parashewanella spongiae,351,545,90%,3.00E-108,67.95,5468749,NZ_CP037952.1
"Shewanella donghaensis strain LT17 chromosome, complete genome",Shewanella donghaensis,351,470,90%,3.00E-108,67.18,4912773,NZ_CP041783.1
"Ferrimonas marina strain DSM 16917, whole genome shotgun sequence",Ferrimonas marina,351,351,90%,3.00E-108,66.41,75090,NZ_FQXG01000012.1
"Vibrio astriarenae strain HN897 chromosome 1, complete sequence",Vibrio astriarenae,350,481,90%,6.00E-108,67.18,3120326,NZ_CP047475.1
"Shewanella amazonensis SB2B, complete sequence",Shewanella amazonensis SB2B,350,474,90%,7.00E-108,67.57,4306142,NC_008700.1
"Alteromonas sediminis strain U0105 scaffold3, whole genome shotgun sequence",Alteromonas sediminis,350,350,90%,7.00E-108,66.8,640135,NZ_RPOK01000003.1
"Shewanella japonica strain KCTC 22435 chromosome, complete genome",Shewanella japonica,350,466,90%,7.00E-108,66.8,4975677,NZ_CP020472.1
"Glaciecola pallidula DSM 14239 = ACAM 615 strain DSM 14239 G399DRAFT_scaffold00018.18_C, whole genome shotgun sequence",Glaciecola pallidula DSM 14239 = ACAM 615,350,350,91%,7.00E-108,65.65,101285,NZ_AUAV01000024.1
"Shewanella marisflavi strain EP1 chromosome, complete genome",Shewanella marisflavi,350,475,90%,8.00E-108,69.88,4321452,NZ_CP022272.1
"Glaciecola nitratireducens FR1064, complete sequence",Glaciecola nitratireducens FR1064,350,465,90%,9.00E-108,66.02,4134229,NC_016041.1
"Aliidiomarina haloalkalitolerans strain AK5 contig6, whole genome shotgun sequence",Aliidiomarina haloalkalitolerans,350,350,90%,9.00E-108,67.18,166561,NZ_PIPI01000006.1
"Vibrio toranzoniae strain CECT 7225, whole genome shotgun sequence",Vibrio toranzoniae,350,350,90%,9.00E-108,66.02,82114,NZ_FLOD01000013.1
"Vibrio kanaloae strain R17 chromosome 1, complete sequence",Vibrio kanaloae,350,456,90%,9.00E-108,66.02,3160691,NZ_CP065150.1
"Vibrio echinoideorum strain NFH.MB010 NODE_26_length_79620_cov_58.4918, whole genome shotgun sequence",Vibrio echinoideorum,350,350,90%,1.00E-107,66.41,79620,NZ_SMJS01000026.1
"Thaumasiovibrio subtropicus strain C4V358, whole genome shotgun sequence",Thaumasiovibrio subtropicus,350,350,90%,1.00E-107,67.18,76809,NZ_BDGQ01000168.1
"Alteromonas facilis strain P0213 contig5, whole genome shotgun sequence",Alteromonas facilis,349,349,90%,1.00E-107,67.18,179414,NZ_PEAY01000005.1
"Vibrio atlanticus chromosome 1, complete sequence",Vibrio atlanticus,349,456,90%,1.00E-107,66.41,3299303,NC_011753.2
"Moritella viscosa isolate LFI 5006, whole genome shotgun sequence",,349,349,90%,1.00E-107,66.41,54878,NZ_FPLG01000094.1
"Moritella marina ATCC 15381 strain MP-1 chromosome, complete genome",Moritella marina ATCC 15381,349,558,90%,1.00E-107,66.41,4734363,NZ_CP044399.1
"Alteromonas gracilis strain 9a2 352, whole genome shotgun sequence",Alteromonas gracilis,349,349,90%,1.00E-107,66.02,461029,NZ_PVNO01000031.1
Moritella yayanosii strain DB21MT 5 chromosome MORIYA,Moritella yayanosii,349,553,90%,1.00E-107,66.41,4433651,NZ_LS483250.1
"Vibrio maerlii strain G62 scaffold16.1, whole genome shotgun sequence",Vibrio maerlii,349,349,90%,1.00E-107,66.41,77858,NZ_QRHC01000017.1
"Vibrio lentus strain 10N.286.45.C8 10N.286.45.C8_contig_18, whole genome shotgun sequence",Vibrio lentus,349,349,90%,2.00E-107,66.41,81087,NZ_MCWE01000011.1
"Shewanella loihica PV-4, complete sequence",Shewanella loihica PV-4,349,471,90%,2.00E-107,69.88,4602594,NC_009092.1
"Idiomarina tyrosinivorans strain CC-PW-9 contig2, whole genome shotgun sequence",Idiomarina tyrosinivorans,349,349,90%,2.00E-107,66.8,302288,NZ_PIQH01000002.1
"Alteromonas australica strain H 17 chromosome, complete genome",Alteromonas australica,348,466,90%,3.00E-107,66.02,4308833,NZ_CP008849.1
"Neptunicella marina strain S27-2 NODE_9_length_133900_cov_206.505, whole genome shotgun sequence",Neptunicella marina,348,348,90%,3.00E-107,66.41,133900,NZ_JACNEP010000009.1
"Vibrio cyclitrophicus strain ECSMB14105 chromosome 1, complete sequence",Vibrio cyclitrophicus,348,455,90%,3.00E-107,66.02,3336445,NZ_CP039700.1
"Vibrio splendidus strain ZS_90 Contig_25, whole genome shotgun sequence",Vibrio splendidus,348,348,90%,3.00E-107,66.41,78658,NZ_PIEW01000025.1
"Alteromonas oceani strain S35 17, whole genome shotgun sequence",Alteromonas oceani,348,348,90%,3.00E-107,66.41,63186,NZ_RCUA01000017.1
"Alteromonas alba strain 190 1711, whole genome shotgun sequence",Alteromonas alba,348,348,90%,3.00E-107,66.41,73270,NZ_PVNP01000182.1
"Alteromonas genovensis strain LMG 24078 NODE_15, whole genome shotgun sequence",Alteromonas genovensis,348,348,90%,3.00E-107,66.02,105067,NZ_JAAAWO010000015.1
"Alteromonas hispanica strain LMG 22958 NODE_3, whole genome shotgun sequence",Alteromonas hispanica,348,348,90%,3.00E-107,66.02,552907,NZ_JAAAWP010000003.1
"Vibrio scophthalmi strain VS-05 chromosome 1, complete sequence",Vibrio scophthalmi,348,483,91%,3.00E-107,66.41,3199837,NZ_CP016414.1
"Alteromonas pelagimontana strain 5.12 chromosome, complete genome",Alteromonas pelagimontana,348,558,90%,4.00E-107,66.02,4314189,NZ_CP052766.1
"Shewanella inventionis strain CGMCC 1.15339 sequence023, whole genome shotgun sequence",Shewanella inventionis,348,348,90%,4.00E-107,66.41,96729,NZ_BMII01000023.1
"Vibrio fluvialis strain FDAARGOS_104 chromosome 2, complete sequence",,348,483,91%,4.00E-107,66.41,3155838,NZ_CP014035.2
"Gallaecimonas xiamenensis 3-C-1 contig6, whole genome shotgun sequence",Gallaecimonas xiamenensis 3-C-1,348,348,90%,4.00E-107,67.57,166904,NZ_AMRI01000006.1
"Catenovulum maritimum strain Q1 scaffold4, whole genome shotgun sequence",Catenovulum maritimum,348,348,90%,4.00E-107,66.41,262941,NZ_KQ130485.1
"Alteromonas mediterranea strain AltCH17 chromosome, complete genome",Alteromonas mediterranea,348,467,90%,4.00E-107,65.64,4512541,NZ_CP046670.1
"Ningiella ruwaisensis strain B66 SG035.S35_00003, whole genome shotgun sequence",Ningiella ruwaisensis,348,348,90%,4.00E-107,65.64,627677,NZ_RAHT01000003.1
"Alteromonas macleodii strain AD037 Contig24, whole genome shotgun sequence",Alteromonas macleodii,348,348,90%,5.00E-107,65.64,97762,NZ_JWLY01000017.1
"Alteromonas marina strain AD001 Contig3, whole genome shotgun sequence",Alteromonas marina,348,348,90%,5.00E-107,65.64,365690,NZ_JWLW01000023.1
"Alteromonas portus strain HB161718 Contig_7, whole genome shotgun sequence",Alteromonas portus,348,348,90%,5.00E-107,65.64,453001,NZ_SWCO01000007.1
"Alteromonas abrolhosensis strain PEL67E scaffold1.1, whole genome shotgun sequence",Alteromonas abrolhosensis,348,348,90%,5.00E-107,65.64,503911,NZ_MEJH01000002.1
"Shewanella saliphila strain JCM 32304 sequence024, whole genome shotgun sequence",Shewanella saliphila,348,348,90%,5.00E-107,66.41,67058,NZ_BMQV01000024.1
"Shewanella litoralis strain JCM 32306 sequence020, whole genome shotgun sequence",Shewanella litoralis,348,348,90%,5.00E-107,66.41,93293,NZ_BMQX01000020.1
"Shewanella algicola strain JCM 31091 sequence013, whole genome shotgun sequence",Shewanella algicola,348,348,90%,5.00E-107,66.41,102464,NZ_BMQI01000013.1
"Pseudidiomarina aestuarii strain KYW314 contig1, whole genome shotgun sequence",Pseudidiomarina aestuarii,348,348,90%,5.00E-107,65.25,1928469,NZ_PIPR01000001.1
"Ferrimonas senticii DSM 18821 G506DRAFT_scaffold00015.15_C, whole genome shotgun sequence",Ferrimonas senticii DSM 18821,348,348,90%,5.00E-107,66.41,70665,NZ_AUGM01000020.1
"Vibrio fortis strain Dalian14 scaffold23, whole genome shotgun sequence",Vibrio fortis,348,348,90%,5.00E-107,66.02,80339,NZ_JFFR01000001.1
"Vibrio chagasii strain LMG 21353 Scaffold18, whole genome shotgun sequence",Vibrio chagasii,348,348,90%,5.00E-107,66.02,87321,NZ_SZQG01000018.1
"Shewanella livingstonensis strain LMG 19866 chromosome, complete genome",Shewanella livingstonensis,348,460,90%,5.00E-107,67.18,4839879,NZ_CP034015.1
"Shewanella maritima strain D4-2 chromosome, complete genome",,348,465,90%,5.00E-107,67.18,4718011,NZ_CP036200.1
"Vibrio gallaecicus strain VB 8.9 Scaffold13, whole genome shotgun sequence",Vibrio gallaecicus,347,347,90%,6.00E-107,66.41,86217,NZ_SZZR01000013.1
"Aliiglaciecola lipolytica E3, whole genome shotgun sequence",Aliiglaciecola lipolytica E3,347,347,90%,6.00E-107,66.02,58104,NZ_BAEN01000002.1
"Shewanella insulae strain JBTF-M18 7, whole genome shotgun sequence",Shewanella insulae,347,347,90%,6.00E-107,69.5,197739,NZ_WRPA01000007.1
"Shewanella khirikhana strain TH2012 chromosome, complete genome",Shewanella khirikhana,347,473,90%,6.00E-107,67.18,4808629,NZ_CP020373.1
"Aliidiomarina minuta strain MLST1 contig1, whole genome shotgun sequence",Aliidiomarina minuta,347,442,90%,7.00E-107,65.64,2140216,NZ_PIPL01000001.1
"Vibrio celticus strain Rd 8.15 HKW-VCEC_contig_82, whole genome shotgun sequence",Vibrio celticus,347,347,90%,7.00E-107,66.02,78467,NZ_MVJF01000082.1
"Vibrio coralliirubri isolate Vibrio sp. strain Evd3, whole genome shotgun sequence",Vibrio coralliirubri,347,347,90%,7.00E-107,66.02,93001,NZ_ORXW01000012.1
"Vibrio crassostreae strain 16SF1_51 Ga0265649_118, whole genome shotgun sequence",Vibrio crassostreae,347,347,90%,7.00E-107,66.02,93265,NZ_RJKJ01000018.1
"Vibrio gigantis strain LGP 13 VGIG_contig_7, whole genome shotgun sequence",Vibrio gigantis,347,347,90%,7.00E-107,66.02,95504,NZ_MVJE01000007.1
"Pseudidiomarina aquimaris strain SW15 contig7, whole genome shotgun sequence",Pseudidiomarina aquimaris,347,347,90%,7.00E-107,65.25,227043,NZ_PIPT01000007.1
"Pseudidiomarina homiensis strain PO-M2 contig1, whole genome shotgun sequence",Pseudidiomarina homiensis,347,347,90%,7.00E-107,65.25,1900389,NZ_PIPX01000001.1
"Paraglaciecola psychrophila 170, whole genome shotgun sequence",Paraglaciecola psychrophila 170,347,347,90%,7.00E-107,66.02,53792,NZ_BAES01000012.1
"Thalassomonas actiniarum strain A5K-106 contig_27, whole genome shotgun sequence",Thalassomonas actiniarum,347,347,90%,7.00E-107,66.41,60847,NZ_JYNI01000027.1
"Vibrio ordalii ATCC 33509 contig00217, whole genome shotgun sequence",Vibrio ordalii ATCC 33509,347,347,90%,8.00E-107,66.02,73813,NZ_AEZC01000172.1
"Vibrio qinghaiensis strain Q67 chromosome 1, complete sequence",Vibrio qinghaiensis,347,478,90%,8.00E-107,66.02,2872911,NZ_CP022741.1
"Photobacterium jeanii strain DSM 100339 CFSAN065513_13, whole genome shotgun sequence",Photobacterium jeanii,347,347,90%,8.00E-107,66.8,79587,NZ_PYMD01000013.1
"Alteromonas aestuariivivens strain KCTC 52655 Contig8, whole genome shotgun sequence",Alteromonas aestuariivivens,347,347,90%,8.00E-107,66.41,179750,NZ_QRHA01000008.1
"Aliagarivorans taiwanensis DSM 22990 G462DRAFT_scaffold00023.23_C, whole genome shotgun sequence",Aliagarivorans taiwanensis DSM 22990,347,347,90%,8.00E-107,66.8,74179,NZ_AUBZ01000026.1
"Aliagarivorans marinus DSM 23064 G461DRAFT_scaffold00016.16_C, whole genome shotgun sequence",Aliagarivorans marinus DSM 23064,347,347,90%,8.00E-107,66.8,102531,NZ_AUBY01000021.1
"Vibrio spartinae strain 3.6 chromosome 1, complete sequence",Vibrio spartinae,347,471,90%,9.00E-107,66.02,3817659,NZ_CP046268.1
"Vibrio hyugaensis strain 270813R scaffold163_cov149, whole genome shotgun sequence",,347,347,90%,9.00E-107,66.02,66913,NZ_PKND01000088.1
"Vibrio jasicida 090810c chromosome 1, complete sequence",Vibrio jasicida 090810c,347,473,90%,9.00E-107,66.02,3690481,NZ_CP025792.1
"Idiomarina fontislapidosi strain CECT 5859 Ga0244602_115, whole genome shotgun sequence",Idiomarina fontislapidosi,347,347,89%,1.00E-106,66.93,73188,NZ_QJST01000015.1
"Photobacterium damselae strain 727-82 Contig3_727-82, whole genome shotgun sequence",Photobacterium damselae,347,449,90%,1.00E-106,66.41,3105832,NZ_JACGMH010000003.1
"Pseudidiomarina insulisalsae strain CVS-6 contig9, whole genome shotgun sequence",Pseudidiomarina insulisalsae,347,347,90%,1.00E-106,64.86,122427,NZ_PIPY01000009.1
"Vibrio ichthyoenteri ATCC 700023 VII00023_35, whole genome shotgun sequence",Vibrio ichthyoenteri ATCC 700023,347,347,90%,1.00E-106,66.02,79356,NZ_AFWF01000222.1
"Thalassotalea profundi strain CGMCC 1.15922 sequence11, whole genome shotgun sequence",Thalassotalea profundi,347,347,90%,1.00E-106,66.41,163109,NZ_BNAH01000011.1
"Vibrio renipiscarius strain DCR 1-4-2 Contig11, whole genome shotgun sequence",Vibrio renipiscarius,347,347,90%,1.00E-106,66.02,80183,NZ_JTKH01000011.1
"Shewanella ulleungensis strain JCM 32305 sequence12, whole genome shotgun sequence",Shewanella ulleungensis,347,347,90%,1.00E-106,66.41,106355,NZ_BMQW01000012.1
"Vibrio ruber DSM 16370 strain CECT 7878T, whole genome shotgun sequence",Vibrio ruber DSM 16370,347,347,90%,1.00E-106,66.02,75716,NZ_FULE01000026.1
"Salinimonas chungwhensis DSM 16280 F458DRAFT_scaffold00002.2, whole genome shotgun sequence",Salinimonas chungwhensis DSM 16280,347,347,90%,1.00E-106,66.02,529880,NZ_KB899377.1
"Vibrio pectenicida strain 99-46-Y scaffold_19, whole genome shotgun sequence",Vibrio pectenicida,347,347,90%,1.00E-106,65.25,74486,NZ_VTXC01000020.1
"Shewanella mangrovi strain YQH10 contig24, whole genome shotgun sequence",Shewanella mangrovi,347,347,90%,1.00E-106,66.41,61251,NZ_JPEO01000023.1
"Paraglaciecola arctica BSs20135, whole genome shotgun sequence",Paraglaciecola arctica BSs20135,347,347,90%,1.00E-106,65.64,122540,NZ_BAEO01000002.1
"Alteromonas lipolytica strain JW12 Alteromonas_lipolytica_JW12_S3, whole genome shotgun sequence",Alteromonas lipolytica,347,347,90%,1.00E-106,66.02,908396,NZ_MJIC01000015.1
"Idiomarina baltica OS145 scf_1099451322325, whole genome shotgun sequence",Idiomarina baltica OS145,347,347,89%,1.00E-106,67.32,485842,NZ_CH672403.1
"Vibrio proteolyticus NBRC 13287, whole genome shotgun sequence",Vibrio proteolyticus NBRC 13287,346,346,90%,1.00E-106,65.64,81427,NZ_BATJ01000022.1
"Vibrio metoecus strain 08-2459 chromosome 1, complete sequence",Vibrio metoecus,346,478,90%,1.00E-106,65.25,2858907,NZ_CP035688.1
"Vibrio rhizosphaerae DSM 18581 BS26DRAFT_scaffold00019.19_C, whole genome shotgun sequence",Vibrio rhizosphaerae DSM 18581,346,346,90%,2.00E-106,65.64,90157,NZ_JONG01000028.1
"Vibrio furnissii strain FDAARGOS_777 chromosome 1, complete sequence",Vibrio furnissii,346,480,91%,2.00E-106,66.02,3275692,NZ_CP040990.1
"Vibrio mangrovi strain CECT 7927, whole genome shotgun sequence",Vibrio mangrovi,346,346,90%,2.00E-106,66.02,125898,NZ_FXXI01000012.1
"Vibrio aerogenes CECT 7868, whole genome shotgun sequence",Vibrio aerogenes CECT 7868,346,346,91%,2.00E-106,64.89,98164,NZ_FQXZ01000030.1
"Vibrio quintilis isolate CECT 7734, whole genome shotgun sequence",Vibrio quintilis,346,346,91%,2.00E-106,64.89,119031,NZ_FRFG01000023.1
"Salinimonas lutimaris strain DPSR-4 chromosome, complete genome",Salinimonas lutimaris,346,625,91%,2.00E-106,66.02,4123530,NZ_CP036536.1
"Idiomarina aquatica strain SN-14 contig1, whole genome shotgun sequence",Idiomarina aquatica,346,468,90%,2.00E-106,67.32,1484619,NZ_PIPS01000001.1
"Vibrio nigripulchritudo Pon4, whole genome shotgun sequence",Vibrio nigripulchritudo Pon4,346,346,90%,2.00E-106,66.02,114710,NZ_CAOA01000083.1
"Vibrio gazogenes DSM 21264 = NBRC 103151 strain DSM 21264, whole genome shotgun sequence",Vibrio gazogenes DSM 21264 = NBRC 103151,346,346,90%,2.00E-106,65.25,61240,NZ_FQUH01000026.1
"Vibrio harveyi strain ATCC 33843 (392 [MAV]) chromosome 1, complete sequence",Vibrio harveyi,346,474,90%,2.00E-106,65.64,3621606,NZ_CP009467.1
"Vibrio panuliri strain CAIM 703 CAIM703_18, whole genome shotgun sequence",Vibrio panuliri,346,346,90%,2.00E-106,65.25,80755,NZ_MJMJ01000010.1
"Paraglaciecola agarilytica NO2, whole genome shotgun sequence",Paraglaciecola agarilytica NO2,346,346,90%,2.00E-106,66.41,55044,NZ_BAEK01000056.1
"Paraglaciecola oceanifecundans strain KCTC 32337 sequence09, whole genome shotgun sequence",Paraglaciecola oceanifecundans,346,346,90%,2.00E-106,66.41,211727,NZ_BMZC01000009.1
"Photobacterium halotolerans strain P44_P4S2P179 scaffold17_size62015, whole genome shotgun sequence",Photobacterium halotolerans,346,346,90%,2.00E-106,66.41,62015,NZ_WXWU01000142.1
"Vibrio ouci strain BEI176 scaffold_21, whole genome shotgun sequence",Vibrio ouci,346,346,90%,3.00E-106,65.64,81113,NZ_SATR01000022.1
"Vibrio halioticoli strain IAM 14596, whole genome shotgun sequence",Vibrio halioticoli,346,346,90%,3.00E-106,66.41,2597242,NZ_BCUP01000001.1
"Vibrio nereis NBRC 15637, whole genome shotgun sequence",Vibrio nereis NBRC 15637,345,345,90%,3.00E-106,65.64,23008,NZ_BCUD01000026.1
"Vibrio aestuarianus strain 03/008t NODE_20_length_78240_cov_75.249830, whole genome shotgun sequence",Vibrio aestuarianus,345,345,90%,3.00E-106,65.64,78240,NZ_JAAKZJ010000020.1
"Photobacterium sanguinicancri strain CAIM 1827 CAIM1827T_100, whole genome shotgun sequence",Photobacterium sanguinicancri,345,345,90%,3.00E-106,66.41,17288,NZ_NOIF01000100.1
"Photobacterium swingsii strain DSM 24669 CFSAN065517_18, whole genome shotgun sequence",Photobacterium swingsii,345,345,90%,3.00E-106,66.41,89755,NZ_PYLZ01000018.1
