Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Natronincola ferrireducens strain DSM 18346, whole genome shotgun sequence",Natronincola ferrireducens,265,265,89%,4.00E-78,50.58,75563,NZ_FNFP01000009.1
"Peribacillus asahii strain MA001 asahii_MA001_contig_39, whole genome shotgun sequence",Peribacillus asahii,265,265,89%,5.00E-78,50.97,33113,NZ_QWVS01000039.1
"Selenomonas sputigena ATCC 35185, complete sequence",Selenomonas sputigena ATCC 35185,264,264,90%,6.00E-78,50.97,2568361,NC_015437.1
"Ruminiclostridium cellobioparum DSM 1351 = ATCC 15832 T344DRAFT_scaffold00010.10_C, whole genome shotgun sequence",Ruminiclostridium cellobioparum DSM 1351 = ATCC 15832,264,264,90%,9.00E-78,51.16,196977,NZ_JHYD01000015.1
"Aeribacillus composti strain KCTC 33824 Ga0310557_137, whole genome shotgun sequence",Aeribacillus composti,263,263,89%,1.00E-77,51.75,43527,NZ_VISS01000037.1
"Aeribacillus pallidus strain KCTC3564 chromosome, complete genome",Aeribacillus pallidus,263,316,89%,1.00E-77,51.75,4089457,NZ_CP017703.1
"Propionispira raffinosivorans DSM 20765 F606DRAFT_scaffold00033.33, whole genome shotgun sequence",Propionispira raffinosivorans DSM 20765,263,263,89%,1.00E-77,50.58,32537,NZ_KB905871.1
"Bacillus fastidiosus NBRC 101226, whole genome shotgun sequence",Bacillus fastidiosus NBRC 101226,263,263,89%,1.00E-77,51.75,68558,NZ_BCVG01000012.1
"Pseudoclostridium thermosuccinogenes strain DSM 5807 chromosome, complete genome",Pseudoclostridium thermosuccinogenes,263,404,90%,1.00E-77,49.22,4731216,NZ_CP021850.1
"Halanaerobium kushneri strain ATCC 700103, whole genome shotgun sequence",Halanaerobium kushneri,263,263,90%,2.00E-77,51.54,29134,NZ_FTNC01000030.1
"Metabacillus niabensis isolate Q2603, whole genome shotgun sequence",Metabacillus niabensis,263,263,89%,2.00E-77,50.58,24768,NZ_CADEPK010000005.1
"Gracilibacillus kekensis strain CGMCC 1.10681, whole genome shotgun sequence",Gracilibacillus kekensis,263,263,89%,2.00E-77,52.14,160548,NZ_FRCZ01000008.1
Thermanaeromonas toyohensis ToBE chromosome I,Thermanaeromonas toyohensis ToBE,263,263,89%,2.00E-77,52.14,3334124,NZ_LT838272.1
"Metabacillus halosaccharovorans strain DSM 25387 Scaffold1, whole genome shotgun sequence",Metabacillus halosaccharovorans,263,263,89%,2.00E-77,50.19,2975153,NZ_KV917371.1
"Alterileibacterium massiliense strain Marseille-P3115T, whole genome shotgun sequence",Alterileibacterium massiliense,262,262,90%,3.00E-77,49.03,1074860,NZ_FNWE01000002.1
"Selenomonas ruminantium subsp. ruminantium ATCC 12561 G598DRAFT_scaffold00004.4_C, whole genome shotgun sequence",Selenomonas ruminantium subsp. ruminantium ATCC 12561,262,262,89%,3.00E-77,51.94,165577,NZ_AUJE01000004.1
"Lactobacillus suebicus DSM 5007 = KCTC 3549 strain DSM 5007 Scaffold17, whole genome shotgun sequence",Lactobacillus suebicus DSM 5007 = KCTC 3549,262,262,89%,3.00E-77,50.78,49386,NZ_AZGF01000017.1
"Alicyclobacillus macrosporangiidus strain DSM 17980, whole genome shotgun sequence",Alicyclobacillus macrosporangiidus,262,262,90%,3.00E-77,50.78,193164,NZ_FPBV01000005.1
"Listeria welshimeri strain NCTC11857 chromosome 1, complete sequence",Listeria welshimeri,262,262,89%,3.00E-77,51.75,2814137,NZ_LT906444.1
"Orenia metallireducens strain Z6 2524618308, whole genome shotgun sequence",Orenia metallireducens,262,262,90%,3.00E-77,50.58,177666,NZ_LWDV01000005.1
Moorella glycerini strain DSM 11254 chromosome,Moorella glycerini,262,314,89%,4.00E-77,50.97,3509488,NZ_CP046244.1
"Marinithermofilum abyssi strain CGMCC 1.15179 sequence01, whole genome shotgun sequence",Marinithermofilum abyssi,262,262,89%,4.00E-77,50.97,456618,NZ_BMHQ01000001.1
"Listeria booriae strain FSL L7-1409 NODE_2_length_804384_cov_138.450040, whole genome shotgun sequence",Listeria booriae,262,262,89%,4.00E-77,51.17,804384,NZ_JAARRV010000002.1
"Paenibacillus tepidiphilus strain SYSU G01001 SYSU_G01001_Contig15, whole genome shotgun sequence",Paenibacillus tepidiphilus,262,262,89%,4.00E-77,50.58,193805,NZ_VWRQ01000015.1
"Calditerricola satsumensis strain JCM 14719 sequence012, whole genome shotgun sequence",Calditerricola satsumensis,261,261,90%,4.00E-77,50.97,46772,NZ_BMOF01000012.1
"Bacilliculturomica massiliensis strain Marseille-P3303, whole genome shotgun sequence",Bacilliculturomica massiliensis,261,261,89%,5.00E-77,52.53,2062642,NZ_LR027603.1
"Paenibacillus oralis strain KCOM 3021 KCOM3021_1, whole genome shotgun sequence",Paenibacillus oralis,261,415,89%,5.00E-77,50.97,7574443,NZ_RRCN01000001.1
"Propionispira arboris strain DSM 2179, whole genome shotgun sequence",Propionispira arboris,261,261,89%,6.00E-77,50.19,128634,NZ_FNZK01000015.1
"Domibacillus tundrae strain PAMC 80007 PAMC80007_1_trimmed_contig_16, whole genome shotgun sequence",Domibacillus tundrae,261,261,89%,6.00E-77,50.78,46190,NZ_LAJA01000015.1
"Vagococcus silagei strain 2B-2 contig_32, whole genome shotgun sequence",Vagococcus silagei,261,261,90%,6.00E-77,50.58,14728,NZ_SDGV01000032.1
"Alkaliphilus transvaalensis ATCC 700919 T335DRAFT_scaffold00005.5_C, whole genome shotgun sequence",Alkaliphilus transvaalensis ATCC 700919,261,261,89%,6.00E-77,50.58,314517,NZ_JHYF01000006.1
"Halanaerobium hydrogeniformans, complete sequence",Halanaerobium hydrogeniformans,261,261,89%,6.00E-77,51.36,2613117,NC_014654.1
"Planifilum fimeticola strain DSM 44946 Ga0180967_103, whole genome shotgun sequence",Planifilum fimeticola,261,261,90%,7.00E-77,50.39,191947,NZ_PVNE01000003.1
"Paenibacillus graminis strain DSM 15220 chromosome, complete genome",Paenibacillus graminis,261,400,91%,7.00E-77,49.62,7166464,NZ_CP009287.1
"Shimazuella kribbensis DSM 45090 A3GQDRAFT_scaffold_13.14_C, whole genome shotgun sequence",Shimazuella kribbensis DSM 45090,261,261,89%,8.00E-77,49.81,116703,NZ_ATZF01000015.1
"Listeria innocua strain FSL W9-0511 NODE_3_length_480698_cov_71.093206, whole genome shotgun sequence",Listeria innocua,261,261,89%,8.00E-77,51.36,480698,NZ_JACTKR010000003.1
"Listeria seeligeri serovar 1/2b str. SLCC3954, complete sequence",Listeria seeligeri serovar 1/2b str. SLCC3954,261,261,89%,8.00E-77,51.36,2797636,NC_013891.1
"Listeria ivanovii subsp. ivanovii strain WSLC 3010 chromosome, complete genome",Listeria ivanovii subsp. ivanovii,261,261,89%,8.00E-77,51.36,2919548,NZ_CP009577.1
"Listeria monocytogenes EGD-e chromosome, complete genome",Listeria monocytogenes EGD-e,261,261,89%,8.00E-77,51.36,2944528,NC_003210.1
"Listeria marthii strain FSL L7-0349 NODE_3_length_493041_cov_86.906766, whole genome shotgun sequence",Listeria marthii,261,261,89%,9.00E-77,51.36,493041,NZ_JAARXK010000003.1
"Orenia marismortui strain MSL 6dP Ga0206412_110, whole genome shotgun sequence",Orenia marismortui,261,261,90%,9.00E-77,51.74,92287,NZ_SOEG01000010.1
"Metabacillus litoralis strain SW-211 contig10, whole genome shotgun sequence",Metabacillus litoralis,261,261,89%,9.00E-77,50.19,38469,NZ_VOQF01000010.1
"Bacillus piezotolerans strain YLB-04 scaffold2, whole genome shotgun sequence",Bacillus piezotolerans,261,261,89%,9.00E-77,50.97,791295,NZ_QNQT01000002.1
"Paenibacillus macerans strain NCTC6355, whole genome shotgun sequence",Paenibacillus macerans,261,261,89%,9.00E-77,50.97,2207855,NZ_UGSI01000002.1
"Acetivibrio saccincola strain GGR1 chromosome, complete genome",Acetivibrio saccincola,261,261,91%,9.00E-77,49.81,3604547,NZ_CP025197.1
"Listeria riparia FSL S10-1204 c7, whole genome shotgun sequence",Listeria riparia FSL S10-1204,261,261,89%,9.00E-77,51.17,580313,NZ_AODL01000007.1
"Paenibacillus albidus strain CGMCC 1.16134 sequence023, whole genome shotgun sequence",Paenibacillus albidus,261,261,89%,1.00E-76,49.81,108502,NZ_BMKR01000023.1
"Listeria weihenstephanensis strain WS 4560, complete genome",Listeria weihenstephanensis,261,261,89%,1.00E-76,49.81,3406292,NZ_CP011102.1
"Paenibacillus ihuae isolate MGYG-HGUT-01507, whole genome shotgun sequence",Paenibacillus ihuae,260,260,89%,1.00E-76,50.19,646540,NZ_CABKUZ010000002.1
"Abyssicoccus albus strain DSM 29158 Ga0244709_102, whole genome shotgun sequence",Abyssicoccus albus,260,260,90%,1.00E-76,50.97,393032,NZ_RKRK01000003.1
"Abyssicoccus albus strain S31 chromosome, complete genome",Abyssicoccus albus,260,260,90%,1.00E-76,50.97,1745789,NZ_CP019573.1
"Anaerospora hongkongensis strain DSM 15969 Ga0310510_115, whole genome shotgun sequence",Anaerospora hongkongensis,260,260,89%,1.00E-76,50.19,123567,NZ_SLUI01000015.1
"Domibacillus enclensis strain NIO-1016, whole genome shotgun sequence",Domibacillus enclensis,260,260,89%,1.00E-76,51.56,290404,NZ_FTLX01000006.1
"Paenibacillus camerounensis strain G4, whole genome shotgun sequence",Paenibacillus camerounensis,260,260,89%,1.00E-76,49.42,86963,NZ_CCDG010000018.1
"Bittarella massiliensis strain DSM 4029, whole genome shotgun sequence",Bittarella massiliensis,260,408,90%,1.00E-76,51.35,984592,NZ_FQVY01000002.1
"Gracilibacillus massiliensis strain Awa-1, whole genome shotgun sequence",Gracilibacillus massiliensis,260,260,89%,1.00E-76,51.75,1584355,NZ_CZRP01000013.1
"Thermoclostridium caenicola strain DSM 19027, whole genome shotgun sequence",Thermoclostridium caenicola,260,260,89%,1.00E-76,49.42,67988,NZ_FQZP01000009.1
"Melghirimyces profundicolus strain DSM 45787 Ga0183441_105, whole genome shotgun sequence",Melghirimyces profundicolus,260,260,90%,1.00E-76,50,179760,NZ_QBKR01000005.1
"Pelotomaculum schinkii strain HH Psch_contig000004, whole genome shotgun sequence",Pelotomaculum schinkii,260,260,89%,2.00E-76,51.75,346091,NZ_QFGA01000004.1
"Ruminiclostridium cellulolyticum H10, complete sequence",Ruminiclostridium cellulolyticum H10,260,390,90%,2.00E-76,49.81,4068724,NC_011898.1
"Paraliobacillus ryukyuensis strain DSM 15140 Ga0244519_103, whole genome shotgun sequence",Paraliobacillus ryukyuensis,260,260,89%,2.00E-76,51.75,297003,NZ_QNRI01000003.1
"Paenibacillus helianthi strain P26E scaffold_56, whole genome shotgun sequence",Paenibacillus helianthi,260,260,90%,2.00E-76,48.85,29069,NZ_LVWI01000077.1
"Bacillus alveayuensis strain 24KAM51 LG50_066, whole genome shotgun sequence",Bacillus alveayuensis,260,260,89%,2.00E-76,50.58,43935,NZ_JYCE01000066.1
"Limosilactobacillus reuteri strain TK-F8A chromosome, complete genome",Limosilactobacillus reuteri,260,260,89%,2.00E-76,52.34,2038911,NZ_CP045605.1
"Carnobacterium iners strain LMG26642, whole genome shotgun sequence",Carnobacterium iners,260,260,89%,2.00E-76,51.36,2518606,NZ_FXBJ01000002.1
"Alkalihalobacillus ligniniphilus strain L1 contig1, whole genome shotgun sequence",Alkalihalobacillus ligniniphilus,260,260,89%,2.00E-76,49.81,61353,NZ_ANNK01000001.1
"Lactobacillus antri DSM 16041 SCAFFOLD2, whole genome shotgun sequence",Lactobacillus antri DSM 16041,260,260,89%,2.00E-76,53.91,855886,NZ_GG700733.1
"Paenibacillus sonchi X19-5 S5_contig00010, whole genome shotgun sequence",Paenibacillus sonchi X19-5,259,259,90%,2.00E-76,49.23,36881,NZ_AJTY01000010.1
"Ruminiclostridium hungatei strain DSM 14427 CLHUN_contig000039, whole genome shotgun sequence",Ruminiclostridium hungatei,259,259,89%,2.00E-76,50.97,24774,NZ_MZGX01000039.1
"Paenibacillus azotifigens strain LMG 29963 NODE_4_length_584791_cov_143.846044, whole genome shotgun sequence",Paenibacillus azotifigens,259,259,90%,2.00E-76,49.23,584791,NZ_VWOY01000004.1
"Paenibacillus riograndensis SBR5 isolate SBR5(T) chromosome I, complete sequence",Paenibacillus riograndensis SBR5,259,365,90%,2.00E-76,49.23,7919576,NZ_LN831776.1
"Anoxybacter fermentans strain DY22613, complete genome",Anoxybacter fermentans,259,259,89%,2.00E-76,51.36,3557532,NZ_CP016379.1
"Bacillus cytotoxicus strain CH_13 chromosome, complete genome",Bacillus cytotoxicus,259,259,89%,2.00E-76,49.42,4082665,NZ_CP024109.1
"Moorella stamsii strain DSM 26217 MOST_contig000042, whole genome shotgun sequence",Moorella stamsii,259,259,89%,2.00E-76,50.58,43462,NZ_PVXL01000042.1
"Listeria grandensis strain FSL L7-1479 NODE_5_length_263435_cov_72.904085, whole genome shotgun sequence",Listeria grandensis,259,259,89%,2.00E-76,49.81,263435,NZ_JAASUG010000005.1
"Moorella mulderi DSM 14980 MOMU_contig000001, whole genome shotgun sequence",Moorella mulderi DSM 14980,259,259,89%,2.00E-76,50.58,612036,NZ_LTBC01000001.1
"Paenibacillus borealis strain DSM 13188 chromosome, complete genome",Paenibacillus borealis,259,259,89%,2.00E-76,50.19,8156808,NZ_CP009285.1
"Paucilactobacillus kaifaensis strain 778-3 contig1, whole genome shotgun sequence",Paucilactobacillus kaifaensis,259,259,89%,2.00E-76,50.39,355093,NZ_BJDM01000001.1
"Sulfobacillus thermosulfidooxidans DSM 9293, whole genome shotgun sequence",Sulfobacillus thermosulfidooxidans DSM 9293,259,259,89%,2.00E-76,50.58,3612359,NZ_FWWY01000001.1
"Paenibacillus donghaensis strain KCTC 13049 chromosome, complete genome",Paenibacillus donghaensis,259,398,90%,3.00E-76,49.81,8542333,NZ_CP021780.1
"Clostridium jeddahense strain 1001270B_150601_B10 NODE_16_length_93756_cov_53.7564, whole genome shotgun sequence",Clostridium jeddahense,259,259,90%,3.00E-76,50.39,93756,NZ_JADNIV010000016.1
"Caldanaerovirga acetigignens strain DSM 18802, whole genome shotgun sequence",Caldanaerovirga acetigignens,259,259,90%,3.00E-76,49.23,233767,NZ_FRCR01000002.1
"Anaerobacillus alkalilacustris strain DSM 18345 Ga0137925_101, whole genome shotgun sequence",Anaerobacillus alkalilacustris,259,259,89%,3.00E-76,50.97,818671,NZ_MLQR01000001.1
"Alicyclobacillus acidoterrestris ATCC 49025 contig_27, whole genome shotgun sequence",Alicyclobacillus acidoterrestris ATCC 49025,259,259,89%,3.00E-76,50.97,41106,NZ_AURB01000128.1
"Bacillus massiliglaciei strain Marseille-P2600T, whole genome shotgun sequence",Bacillus massiliglaciei,259,259,89%,4.00E-76,49.81,895526,NZ_LT622359.1
"Halonatronum saccharophilum DSM 13868 HalsacDRAFT_HSE.5, whole genome shotgun sequence",Halonatronum saccharophilum DSM 13868,259,259,91%,4.00E-76,50.57,720290,NZ_KI912094.1
"Anaerobacillus alkalidiazotrophicus strain DSM 22531 Ga0137924_101, whole genome shotgun sequence",Anaerobacillus alkalidiazotrophicus,259,259,89%,4.00E-76,50.97,1531730,NZ_MLQS01000001.1
"Paenibacillus stellifer strain DSM 14472 chromosome, complete genome",Paenibacillus stellifer,259,481,90%,4.00E-76,50.77,5658798,NZ_CP009286.1
"Paucilactobacillus nenjiangensis strain 11102 contig28, whole genome shotgun sequence",Paucilactobacillus nenjiangensis,259,259,89%,4.00E-76,51.17,25393,NZ_BJEB01000028.1
"Litchfieldia alkalitelluris strain DSM 16976 Scaffold1, whole genome shotgun sequence",Litchfieldia alkalitelluris,259,259,89%,4.00E-76,50.19,5426306,NZ_KV917374.1
"Pueribacillus theae strain T8 scaffold56, whole genome shotgun sequence",Pueribacillus theae,259,259,90%,4.00E-76,50,17802,NZ_QCZG01000056.1
"Phocea massiliensis strain Marseille-P2769T, whole genome shotgun sequence",Phocea massiliensis,259,259,89%,4.00E-76,51.36,2575644,NZ_LT629939.1
"Paenibacillus phocaensis strain mt24, whole genome shotgun sequence",Paenibacillus phocaensis,259,259,89%,4.00E-76,50.97,274970,NZ_FCOQ01000013.1
"Paenibacillus rubinfantis strain MT18, whole genome shotgun sequence",Paenibacillus rubinfantis,259,259,89%,4.00E-76,50.97,743503,NZ_LN909063.1
"Paraliobacillus sediminis strain 126C4 Scaffold1_1, whole genome shotgun sequence",Paraliobacillus sediminis,259,259,89%,4.00E-76,51.36,1326570,NZ_QJSI01000001.1
"Listeria grayi strain NCTC 10812 chromosome 1, complete sequence",Listeria grayi,259,259,89%,4.00E-76,50.58,2751104,NZ_LR134483.1
"Virgibacillus chiguensis strain CGMCC 1.6496, whole genome shotgun sequence",Virgibacillus chiguensis,259,259,89%,5.00E-76,50.58,133771,NZ_FQXD01000012.1
"Paenibacillus tritici strain LMG 29502 NODE_7_length_383609_cov_23.692929, whole genome shotgun sequence",Paenibacillus tritici,259,259,89%,5.00E-76,49.81,383609,NZ_JABMKX010000007.1
"Domibacillus mangrovi strain SAOS 44 WGS_contig_4, whole genome shotgun sequence",Domibacillus mangrovi,259,259,89%,5.00E-76,51.17,319602,NZ_MRWQ01000004.1
"Anaerotruncus rubiinfantis isolate MGYG-HGUT-00131, whole genome shotgun sequence",Anaerotruncus rubiinfantis,259,259,90%,5.00E-76,50.19,337905,NZ_CABJAH010000004.1
"Caldalkalibacillus thermarum strain CGMCC 1.4242 sequence062, whole genome shotgun sequence",Caldalkalibacillus thermarum,259,259,89%,5.00E-76,50.97,11280,NZ_BMKZ01000062.1
"Bacillus idriensis strain DSM-37031, whole genome shotgun sequence",Bacillus idriensis,259,259,89%,5.00E-76,51.76,122619,NZ_CAJFZX010000013.1
"Virgibacillus dokdonensis strain 21D, complete genome",Virgibacillus dokdonensis,259,318,89%,5.00E-76,50.58,4263520,NZ_CP018622.1
"Marininema halotolerans strain DSM 45789, whole genome shotgun sequence",Marininema halotolerans,259,259,89%,5.00E-76,50.39,522921,NZ_FPAA01000001.1
"Alicyclobacillus contaminans DSM 17975 G463DRAFT_scaffold00040.40_C, whole genome shotgun sequence",Alicyclobacillus contaminans DSM 17975,258,258,90%,5.00E-76,50.39,23211,NZ_AUCA01000041.1
"Bacillus swezeyi strain CH43_1T scaffold7.1, whole genome shotgun sequence",Bacillus swezeyi,258,258,89%,5.00E-76,50.78,246821,NZ_VTEL01000007.1
"Halobacillus litoralis strain SL-4 NODE_1_length_1094658_cov_40.8019, whole genome shotgun sequence",Halobacillus litoralis,258,258,89%,5.00E-76,52.14,1094658,NZ_WMFA01000001.1
"Massilibacillus massiliensis strain Marseille-P2411T, whole genome shotgun sequence",Massilibacillus massiliensis,258,374,90%,5.00E-76,49.81,3994660,NZ_LT575483.1
"Melghiribacillus thermohalophilus strain DSM 25894 Ga0244698_105, whole genome shotgun sequence",Melghiribacillus thermohalophilus,258,258,89%,5.00E-76,51.36,118900,NZ_SMAN01000005.1
"Oceanobacillus damuensis strain PT-20 contig15, whole genome shotgun sequence",Oceanobacillus damuensis,258,258,89%,6.00E-76,50.97,100272,NZ_LQNF01000015.1
"Paenibacillus timonensis strain 12ME58 NODE_1_length_484557_cov_70.3501, whole genome shotgun sequence",Paenibacillus timonensis,258,258,89%,6.00E-76,50.97,484557,NZ_WNZY01000001.1
"Anaeromusa acidaminophila DSM 3853 C508DRAFT_scaffold00003.3, whole genome shotgun sequence",Anaeromusa acidaminophila DSM 3853,258,258,90%,6.00E-76,50.58,182162,NZ_KB894584.1
"Anaeroarcus burkinensis DSM 6283 H523DRAFT_scaffold00004.4_C, whole genome shotgun sequence",Anaeroarcus burkinensis DSM 6283,258,258,90%,6.00E-76,50.58,380384,NZ_AUMI01000016.1
"Virgibacillus proomii strain V-P, whole genome shotgun sequence",Virgibacillus proomii,258,258,89%,6.00E-76,50.19,1197061,NZ_FUFN01000009.1
"Saccharibacillus qingshengii strain JCM 31172 NODE_28_length_63579_cov_204.581478, whole genome shotgun sequence",Saccharibacillus qingshengii,258,258,89%,6.00E-76,50.58,63579,NZ_JAAZWC010000028.1
"Domibacillus epiphyticus strain SAB 38 SAB38WGS_contig_20, whole genome shotgun sequence",Domibacillus epiphyticus,258,258,89%,6.00E-76,50.78,143624,NZ_MSFI01000020.1
"Ruminiclostridium josui JCM 17888 K412DRAFT_scf7180000000006_quiver.1_C, whole genome shotgun sequence",Ruminiclostridium josui JCM 17888,258,373,89%,6.00E-76,49.42,3589078,NZ_JAGE01000001.1
"Paucilactobacillus wasatchensis strain WDC04 contig00001, whole genome shotgun sequence",Paucilactobacillus wasatchensis,258,258,89%,6.00E-76,50.39,134206,NZ_AWTT01000001.1
"Syntrophaceticus schinkii strain Sp3, whole genome shotgun sequence",Syntrophaceticus schinkii,258,258,89%,6.00E-76,52.34,23289,NZ_CDRZ01000013.1
"Planifilum fulgidum strain DSM 44945, whole genome shotgun sequence",Planifilum fulgidum,258,258,89%,6.00E-76,50.19,171373,NZ_FOOK01000005.1
"Paenibacillus jilunlii strain KACC 16679 chromosome, complete genome",Paenibacillus jilunlii,258,258,90%,6.00E-76,48.85,7105405,NZ_CP048429.1
"Lihuaxuella thermophila strain DSM 46701, whole genome shotgun sequence",Lihuaxuella thermophila,258,258,89%,7.00E-76,50.19,354500,NZ_FOCQ01000002.1
"Saccharibacillus deserti strain WLJ055 NODE_6_length_316854_cov_243.268864, whole genome shotgun sequence",Saccharibacillus deserti,258,258,89%,7.00E-76,50.97,316854,NZ_JABJVN010000006.1
"Bacillus bingmayongensis strain FJAT-13831 Scaffold9_1, whole genome shotgun sequence",Bacillus bingmayongensis,258,258,89%,7.00E-76,50.19,87264,NZ_AKCS01000018.1
"Thermaerobacter subterraneus DSM 13965 ThesuDRAFT_TSB.2, whole genome shotgun sequence",Thermaerobacter subterraneus DSM 13965,258,258,89%,7.00E-76,50.58,2497984,NZ_JH976535.1
"Paenibacillus fonticola DSM 21315 G358DRAFT_scaffold00025.25, whole genome shotgun sequence",Paenibacillus fonticola DSM 21315,258,258,89%,7.00E-76,50.19,96088,NZ_KB907269.1
"Paenibacillus durus strain DSM 1735 chromosome, complete genome",Paenibacillus durus,258,472,90%,7.00E-76,49.42,6038347,NZ_CP009288.1
"Bacillus pseudomycoides DSM 12442 chromosome, whole genome shotgun sequence",Bacillus pseudomycoides DSM 12442,258,331,89%,8.00E-76,50.19,5782514,NZ_CM000745.1
"Paenibacillus crassostreae strain LPB0068 PNBC_36, whole genome shotgun sequence",Paenibacillus crassostreae,258,258,89%,8.00E-76,50.97,503040,NZ_LSFN01000036.1
"Indiicoccus explosivorum isolate S5-TSA-19 S5TSA19.ioncontig_12, whole genome shotgun sequence",Indiicoccus explosivorum,258,258,89%,8.00E-76,50.19,25020,NZ_NHTN01000012.1
"Paenibacillus anaericanus strain DSM 15890 Scaffold5, whole genome shotgun sequence",Paenibacillus anaericanus,258,258,89%,9.00E-76,50.97,280965,NZ_RZNY01000005.1
"Fervidicola ferrireducens strain Y170 AN618_contig000020, whole genome shotgun sequence",Fervidicola ferrireducens,258,258,90%,9.00E-76,49.23,42249,NZ_LOED01000020.1
"Paenibacillus antibioticophila strain GD11, whole genome shotgun sequence",Paenibacillus antibioticophila,258,258,89%,9.00E-76,50.97,740332,NZ_HG005141.1
"Paenibacillus etheri strain SH7 Contig_34, whole genome shotgun sequence",Paenibacillus etheri,258,258,89%,9.00E-76,50.19,617694,NZ_LCZJ02000037.1
"Listeria costaricensis isolate CLIP201600682, whole genome shotgun sequence",Listeria costaricensis,258,258,89%,9.00E-76,52.53,225593,NZ_FXUT01000004.1
"Anaerovibrio lipolyticus DSM 3074, whole genome shotgun sequence",Anaerovibrio lipolyticus DSM 3074,258,258,89%,9.00E-76,49.81,226132,NZ_FQYW01000003.1
"Serpentinicella alkaliphila strain DSM 100013 Ga0244716_1017, whole genome shotgun sequence",Serpentinicella alkaliphila,258,258,89%,1.00E-75,49.61,56496,NZ_SLYC01000017.1
"Paenibacillus bouchesdurhonensis strain Marseille-P3071T, whole genome shotgun sequence",Paenibacillus bouchesdurhonensis,258,258,89%,1.00E-75,49.81,4816051,NZ_LT732548.1
"Bacillus amyloliquefaciens strain WF02 chromosome, complete genome",Bacillus amyloliquefaciens,258,258,89%,1.00E-75,50.39,4026648,NZ_CP053376.1
"Paenibacillus lentus strain DSM 25539 chromosome, complete genome",Paenibacillus lentus,258,258,89%,1.00E-75,50.97,5288676,NZ_CP034248.1
"Paenibacillus woosongensis strain 12CR55 NODE_17_length_98484_cov_67.082, whole genome shotgun sequence",Paenibacillus woosongensis,258,258,89%,1.00E-75,50.58,98484,NZ_WNZW01000017.1
"Paraliobacillus quinghaiensis strain YIM-C158 Scaffold4_1, whole genome shotgun sequence",Paraliobacillus quinghaiensis,258,258,89%,1.00E-75,50.97,162624,NZ_QJSH01000005.1
"Lactobacillus hokkaidonensis JCM 18461 strain LOOC260 chromosome, complete genome",Lactobacillus hokkaidonensis JCM 18461,258,258,89%,1.00E-75,50.39,2277985,NZ_AP014680.1
"Paenibacillus sanguinis 2301083 = DSM 16941 C557DRAFT_scaffold00033.33, whole genome shotgun sequence",Paenibacillus sanguinis 2301083 = DSM 16941,258,258,89%,1.00E-75,50.97,15332,NZ_KB895408.1
"Paenibacillus zanthoxyli JH29 S8_contig00082, whole genome shotgun sequence",Paenibacillus zanthoxyli JH29,258,258,89%,1.00E-75,49.42,23267,NZ_ASSD01000425.1
"Alicyclobacillus pomorum DSM 14955 YWKDRAFT_scaffold_1.2_C, whole genome shotgun sequence",Alicyclobacillus pomorum DSM 14955,258,258,90%,1.00E-75,49.61,294890,NZ_AXAR01000002.1
