Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
ParA family protein [Thiobacillus thioparus],Thiobacillus thioparus,152,152,97%,3.00E-43,39.91,212,WP_018507379.1
AAA family ATPase [Serpentinomonas raichei],Serpentinomonas raichei,151,151,96%,5.00E-43,43.27,211,WP_045532865.1
MULTISPECIES: ParA family protein [Thioalkalivibrio],Thioalkalivibrio,151,151,88%,6.00E-43,42.78,211,WP_024330044.1
ParA family protein [Thioalkalivibrio paradoxus],Thioalkalivibrio paradoxus,150,150,95%,1.00E-42,40.29,211,WP_006748405.1
ParA family protein [Thiohalocapsa marina],Thiohalocapsa marina,150,150,95%,2.00E-42,38.46,213,WP_150094326.1
ParA family protein [Thiocapsa marina],Thiocapsa marina,150,150,95%,2.00E-42,41.75,217,WP_007194463.1
ParA family protein [Tepidimonas aquatica],Tepidimonas aquatica,147,147,94%,2.00E-41,40.19,203,WP_144326522.1
ParA family protein [Thiocapsa roseopersicina],Thiocapsa roseopersicina,147,147,95%,3.00E-41,40.29,224,WP_093035120.1
ParA family protein [Thiocapsa rosea],Thiocapsa rosea,144,144,95%,4.00E-40,42.03,219,WP_120799525.1
AAA family ATPase [Paraburkholderia acidophila],Paraburkholderia acidophila,144,144,95%,7.00E-40,38.39,229,WP_084910913.1
ParA family protein [Tepidimonas taiwanensis],Tepidimonas taiwanensis,143,143,98%,7.00E-40,37.09,203,WP_043698801.1
ParA family protein [Acidimicrobium ferrooxidans],Acidimicrobium ferrooxidans,142,142,98%,2.00E-39,36.92,217,WP_015797603.1
ParA family protein [Thiomicrorhabdus aquaedulcis],Thiomicrorhabdus aquaedulcis,137,137,95%,2.00E-37,35.75,208,WP_127471556.1
AAA family ATPase [Serpentinomonas mccroryi],Serpentinomonas mccroryi,136,136,96%,7.00E-37,38.94,213,WP_045537161.1
AAA family ATPase [Paraburkholderia bannensis],Paraburkholderia bannensis,132,132,95%,2.00E-35,34.51,220,WP_027820386.1
MULTISPECIES: AAA family ATPase [Paraburkholderia],Paraburkholderia,132,132,94%,4.00E-35,34.67,220,WP_065061659.1
AAA family ATPase [Nostoc spongiaeforme],Nostoc spongiaeforme,131,131,96%,4.00E-35,31.31,221,WP_190968798.1
AAA family ATPase [Paraburkholderia eburnea],Paraburkholderia eburnea,131,131,96%,6.00E-35,35.29,220,WP_103707645.1
AAA family ATPase [Paraburkholderia phosphatilytica],Paraburkholderia phosphatilytica,130,130,94%,9.00E-35,33.49,220,WP_118184246.1
MULTISPECIES: AAA family ATPase [Burkholderia],Burkholderia,130,130,96%,1.00E-34,34.23,220,WP_011881137.1
AAA family ATPase [Paraburkholderia ferrariae],Paraburkholderia ferrariae,130,130,96%,1.00E-34,34.27,220,WP_028226940.1
MULTISPECIES: AAA family ATPase [Burkholderia],Burkholderia,130,130,94%,1.00E-34,33.78,220,WP_006766721.1
ParA family protein [Sulfuritortus calidifontis],Sulfuritortus calidifontis,130,130,96%,2.00E-34,34.76,220,WP_126462075.1
AAA family ATPase [Paraburkholderia franconis],Paraburkholderia franconis,130,130,94%,2.00E-34,33.03,220,WP_152754877.1
AAA family ATPase [Paraburkholderia rhynchosiae],Paraburkholderia rhynchosiae,130,130,96%,2.00E-34,33.18,220,WP_102632480.1
AAA family ATPase [Paraburkholderia rhizosphaerae],Paraburkholderia rhizosphaerae,129,129,94%,2.00E-34,34.22,220,WP_134189882.1
AAA family ATPase [Caballeronia cordobensis],Caballeronia cordobensis,129,129,96%,3.00E-34,34.11,220,WP_053569703.1
AAA family ATPase [Paraburkholderia diazotrophica],Paraburkholderia diazotrophica,129,129,94%,3.00E-34,33.49,220,WP_090863741.1
MULTISPECIES: AAA family ATPase [Burkholderia cepacia complex],Burkholderia cepacia complex,129,129,96%,3.00E-34,33.95,220,WP_009695024.1
MULTISPECIES: AAA family ATPase [Burkholderiaceae],Burkholderiaceae,129,129,94%,3.00E-34,33.03,220,WP_028366801.1
MULTISPECIES: AAA family ATPase [Burkholderia],Burkholderia,129,129,96%,3.00E-34,33.78,220,WP_006751663.1
MULTISPECIES: AAA family ATPase [Paraburkholderia],Paraburkholderia,129,129,94%,3.00E-34,33.78,220,WP_012403445.1
AAA family ATPase [Paraburkholderia kururiensis],Paraburkholderia kururiensis,129,129,94%,4.00E-34,34.22,220,WP_017774135.1
MULTISPECIES: ParA family protein [Burkholderiaceae],Burkholderiaceae,129,129,95%,4.00E-34,32.72,219,WP_076788492.1
AAA family ATPase [Paraburkholderia phenazinium],Paraburkholderia phenazinium,129,129,93%,4.00E-34,33.49,220,WP_090681573.1
MULTISPECIES: AAA family ATPase [Burkholderia],Burkholderia,129,129,96%,4.00E-34,35.29,220,WP_013688816.1
AAA family ATPase [Paraburkholderia phenoliruptrix],Paraburkholderia phenoliruptrix,129,129,96%,4.00E-34,33.18,220,WP_013591263.1
AAA family ATPase [Caballeronia sordidicola],Caballeronia sordidicola,129,129,96%,4.00E-34,33.78,220,WP_060817876.1
MULTISPECIES: AAA family ATPase [Paraburkholderia],Paraburkholderia,129,129,94%,5.00E-34,33.78,220,WP_028218253.1
AAA family ATPase [Moraxella osloensis],Moraxella osloensis,128,128,95%,5.00E-34,37.32,206,WP_062335162.1
MULTISPECIES: AAA family ATPase [Burkholderiaceae],Burkholderiaceae,129,129,96%,5.00E-34,33.18,220,WP_073429642.1
AAA family ATPase [Trinickia caryophylli],Trinickia caryophylli,129,129,94%,5.00E-34,33.78,220,WP_085229385.1
MULTISPECIES: AAA family ATPase [Burkholderiaceae],Burkholderiaceae,129,129,96%,5.00E-34,33.18,220,WP_006047459.1
MULTISPECIES: AAA family ATPase [Burkholderiaceae],Burkholderiaceae,129,129,96%,5.00E-34,33.18,220,WP_012428795.1
AAA family ATPase [Paraburkholderia megapolitana],Paraburkholderia megapolitana,129,129,94%,5.00E-34,33.78,220,WP_091011970.1
MULTISPECIES: AAA family ATPase [Burkholderiaceae],Burkholderiaceae,128,128,96%,6.00E-34,33.95,220,WP_031364423.1
,,,,,,,,
,,,,,,,,
,,,,,,,,
"		",,,,,,,,
