Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Desulfotignum balticum DSM 7044 K365DRAFT_scaffold00002.2_C, whole genome shotgun sequence",Desulfotignum balticum DSM 7044,204,204,83%,7.00E-58,45.22,158129,NZ_ATWO01000002.1
"Desulfotignum phosphitoxidans DSM 13687 Dpo_6c, whole genome shotgun sequence",Desulfotignum phosphitoxidans DSM 13687,204,204,83%,7.00E-58,45.22,299893,NZ_APJX01000006.1
"Desulfacinum hydrothermale DSM 13146, whole genome shotgun sequence",Desulfacinum hydrothermale DSM 13146,203,203,90%,8.00E-58,40.94,214317,NZ_FWXF01000005.1
"Desulfosoma caldarium strain DSM 22027 Ga0244684_110, whole genome shotgun sequence",Desulfosoma caldarium,201,201,90%,7.00E-57,43.48,98706,NZ_RJVA01000001.1
"Desulfosarcina ovata subsp. sediminis strain 28bB2T chromosome, complete genome",Desulfosarcina ovata subsp. sediminis,194,317,96%,1.00E-54,42.11,8261151,NZ_AP021876.1
"Desulfatirhabdium butyrativorans DSM 18734 G492DRAFT_scaffold00001.1, whole genome shotgun sequence",Desulfatirhabdium butyrativorans DSM 18734,194,194,83%,2.00E-54,45.65,446128,NZ_KE386985.1
"Desulfonema ishimotonii strain Tokyo 01 NODE_1, whole genome shotgun sequence",Desulfonema ishimotonii,192,192,89%,7.00E-54,41.3,6610564,NZ_BEXT01000001.1
"Desulfococcus multivorans strain DSM 2059 chromosome, complete genome",Desulfococcus multivorans,190,190,89%,3.00E-53,42.11,4455399,NZ_CP015381.1
"Desulfacinum infernum DSM 9756, whole genome shotgun sequence",Desulfacinum infernum DSM 9756,190,190,90%,3.00E-53,40.94,107641,NZ_FQVB01000014.1
"Desulfobotulus mexicanus strain PAR22N Contig_28, whole genome shotgun sequence",Desulfobotulus mexicanus,189,189,85%,5.00E-53,42.86,127046,NZ_VDMB01000010.1
"Desulfobotulus alkaliphilus strain ASO4-4 LZ24DRAFT_scaffold00025.25, whole genome shotgun sequence",Desulfobotulus alkaliphilus,189,189,85%,8.00E-53,42.44,51237,NZ_VLLC01000025.1
"Desulforegula conservatrix Mb1Pa I997DRAFT_scaffold00002.2_C, whole genome shotgun sequence",Desulforegula conservatrix Mb1Pa,187,187,88%,2.00E-52,42.68,192757,NZ_AUEY01000002.1
"Desulfosalsimonas propionicica strain DSM 17721 Ga0415317_10, whole genome shotgun sequence",Desulfosalsimonas propionicica,184,184,82%,3.00E-51,42.36,126590,NZ_JACDUS010000010.1
"Desulfosarcina cetonica JCM 12296, whole genome shotgun sequence",Desulfosarcina cetonica JCM 12296,181,181,89%,4.00E-50,42.51,4192,NZ_BBCC01000322.1
"Desulfoluna butyratoxydans isolate Desulfoluna butyratoxydans MSL71, whole genome shotgun sequence",Desulfoluna butyratoxydans,176,176,89%,2.00E-48,40.08,796332,NZ_CAADHO010000003.1
"Desulfoluna spongiiphila isolate Desulfoluna spongiiphila strain DBB, whole genome shotgun sequence",Desulfoluna spongiiphila,176,176,89%,4.00E-48,40.08,6682390,NZ_LR701292.1
"Desulfuromonas acetexigens isolate DSM 1397, whole genome shotgun sequence",Desulfuromonas acetexigens,70.5,70.5,51%,5.00E-12,33.56,427161,NZ_FOJJ01000012.1
"Desulfosarcina widdelii strain PP31 chromosome, complete genome",Desulfosarcina widdelii,67.4,121,52%,5.00E-11,31.08,7297718,NZ_AP021875.1
"Desulfatitalea tepidiphila strain S28bF, whole genome shotgun sequence",Desulfatitalea tepidiphila,66.2,66.2,51%,1.00E-10,31.51,2840042,NZ_BCAG01000003.1
"Desulfosarcina alkanivorans strain PL12 chromosome, complete genome",Desulfosarcina alkanivorans,65.5,122,89%,2.00E-10,28.22,7324708,NZ_AP021874.1
"Pelobacter seleniigenes DSM 18267 N909DRAFT_scf7180000000030_quiver.2_C, whole genome shotgun sequence",Pelobacter seleniigenes DSM 18267,65.1,65.1,51%,4.00E-10,27.89,3076292,NZ_JOMG01000002.1
"Geobacter daltonii FRC-32, complete sequence",Geobacter daltonii FRC-32,64.7,64.7,50%,5.00E-10,31.25,4304501,NC_011979.1
"Desulfarculus baarsii DSM 2075, complete sequence",Desulfarculus baarsii DSM 2075,63.9,63.9,88%,8.00E-10,26.69,3655731,NC_014365.1
"Desulfofustis glycolicus DSM 9705, whole genome shotgun sequence",Desulfofustis glycolicus DSM 9705,63.9,63.9,51%,9.00E-10,31.13,229477,NZ_FQXS01000004.1
"Pelobacter propionicus DSM 2379, complete sequence",Pelobacter propionicus DSM 2379,63.9,63.9,50%,9.00E-10,29.86,4008000,NC_008609.1
"Desulfatirhabdium butyrativorans DSM 18734 G492DRAFT_scaffold00009.9_C, whole genome shotgun sequence",Desulfatirhabdium butyrativorans DSM 18734,63.9,63.9,89%,1.00E-09,26.15,156006,NZ_AUCU01000014.1
"Desulfoplanes formicivorans strain Pf12B, whole genome shotgun sequence",Desulfoplanes formicivorans,63.5,63.5,85%,1.00E-09,28.36,107236,NZ_BDFE01000006.1
"Desulfocapsa sulfexigens DSM 10523, complete sequence",Desulfocapsa sulfexigens DSM 10523,63.5,63.5,51%,1.00E-09,28.08,3986761,NC_020304.1
"Desulfuromusa kysingii strain DSM 7343, whole genome shotgun sequence",Desulfuromusa kysingii,63.5,63.5,51%,1.00E-09,27.89,637860,NZ_FNQN01000001.1
"Geobacter anodireducens strain PheS2 Geo-1_8, whole genome shotgun sequence",Geobacter anodireducens,62.8,62.8,89%,2.00E-09,26.84,177408,NZ_JADBFD010000008.1
"Geobacter soli strain GSS01 Scaffold1, whole genome shotgun sequence",Geobacter soli,62.8,62.8,89%,2.00E-09,26.84,3636051,NZ_JXBL01000001.1
"Pelobacter carbinolicus DSM 2380, complete sequence",Pelobacter carbinolicus DSM 2380,62.4,62.4,53%,3.00E-09,28.29,3665893,NC_007498.2
"Geobacter metallireducens GS-15, complete sequence",Geobacter metallireducens GS-15,61.6,61.6,82%,5.00E-09,28.11,3997420,NC_007517.1
"Desulfosarcina cetonica JCM 12296, whole genome shotgun sequence",Desulfosarcina cetonica JCM 12296,61.6,61.6,52%,6.00E-09,29.73,30380,NZ_BBCC01000068.1
"Geobacter sulfurreducens PCA, complete sequence",Geobacter sulfurreducens PCA,61.2,61.2,89%,6.00E-09,26.1,3814128,NC_002939.5
"Desulfopila aestuarii DSM 18488, whole genome shotgun sequence",Desulfopila aestuarii DSM 18488,61.2,61.2,51%,7.00E-09,29.45,105163,NZ_FRFE01000020.1
"Desulfovibrio desulfuricans DSM 642 G449DRAFT_scaffold00001.1_C, whole genome shotgun sequence",Desulfovibrio desulfuricans DSM 642,61.2,61.2,88%,7.00E-09,25.88,835434,NZ_ATUZ01000011.1
"Desulfohalobium retbaense DSM 5692, complete sequence",Desulfohalobium retbaense DSM 5692,60.8,60.8,50%,8.00E-09,26.76,2864304,NC_013223.1
"Desulfobacula phenolica strain DSM 3384, whole genome shotgun sequence",Desulfobacula phenolica,60.5,60.5,58%,1.00E-08,28.92,137405,NZ_FNLL01000013.1
"Malonomonas rubra DSM 5091, whole genome shotgun sequence",Malonomonas rubra DSM 5091,60.1,60.1,58%,1.00E-08,26.79,48589,NZ_FQZT01000017.1
"Desulfocarbo indianensis strain SCBM scaffold1.1, whole genome shotgun sequence",Desulfocarbo indianensis,59.7,59.7,78%,2.00E-08,27.07,1537261,NZ_LBMP01000001.1
"Desulforegula conservatrix Mb1Pa I997DRAFT_scaffold00005.5_C, whole genome shotgun sequence",Desulforegula conservatrix Mb1Pa,59.7,59.7,81%,2.00E-08,23.81,145651,NZ_AUEY01000005.1
"Desulfovibrio legallii strain H1T scaffold_1, whole genome shotgun sequence",Desulfovibrio legallii,59.3,59.3,88%,3.00E-08,25.68,310558,NZ_SIXC01000002.1
"Desulfobulbus elongatus DSM 2908 Q362DRAFT_scaffold00003.3_C, whole genome shotgun sequence",Desulfobulbus elongatus DSM 2908,59.3,59.3,51%,3.00E-08,28.77,194820,NZ_JHZB01000003.1
"Desulfovibrio bizertensis DSM 18034, whole genome shotgun sequence",Desulfovibrio bizertensis DSM 18034,58.5,58.5,80%,5.00E-08,26.09,631413,NZ_FUYA01000001.1
"Desulfamplus magnetovallimortis isolate PRJEB14757, whole genome shotgun sequence",Desulfamplus magnetovallimortis,58.2,58.2,50%,6.00E-08,29.45,172965,NZ_LT828552.1
"Geobacter pickeringii strain G13 chromosome, complete genome",Geobacter pickeringii,58.2,58.2,50%,7.00E-08,29.86,3618700,NZ_CP009788.1
"Desulfovibrio senegalensis strain DSM 101509 38111_DEBL13788_contig00001, whole genome shotgun sequence",Desulfovibrio senegalensis,58.2,58.2,49%,8.00E-08,31.47,1320837,NZ_WAIE01000001.1
"Desulfobulbus japonicus DSM 18378 G493DRAFT_scaffold00003.3_C, whole genome shotgun sequence",Desulfobulbus japonicus DSM 18378,58.2,58.2,51%,8.00E-08,28.08,256173,NZ_AUCV01000003.1
"Desulfovibrio gracilis DSM 16080, whole genome shotgun sequence",Desulfovibrio gracilis DSM 16080,57.8,57.8,88%,1.00E-07,24.8,96731,NZ_FUYC01000009.1
"Desulfovibrio intestinalis strain DSM 11275 Ga0415384_07, whole genome shotgun sequence",Desulfovibrio intestinalis,57.8,57.8,88%,1.00E-07,25.2,227744,NZ_JACHGO010000007.1
"Dissulfurirhabdus thermomarina strain SH388 6, whole genome shotgun sequence",Dissulfurirhabdus thermomarina,56.2,56.2,50%,3.00E-07,28.47,128740,NZ_JAATWC010000006.1
"Desulfospira joergensenii DSM 10085 F608DRAFT_scaffold00001.1_C, whole genome shotgun sequence",Desulfospira joergensenii DSM 10085,56.2,56.2,78%,3.00E-07,24.66,2428772,NZ_ATUG01000001.1
"Dethiosulfatarculus sandiegensis strain SPR contig_22, whole genome shotgun sequence",Dethiosulfatarculus sandiegensis,55.8,55.8,81%,4.00E-07,25.42,119517,NZ_AZAC01000015.1
"Desulfobulbus mediterraneus DSM 13871 G494DRAFT_scaffold00004.4, whole genome shotgun sequence",Desulfobulbus mediterraneus DSM 13871,55.8,55.8,51%,4.00E-07,28.08,335019,NZ_KE387005.1
"Desulfovibrio aminophilus DSM 12254 H587DRAFT_scaffold00002.2_C, whole genome shotgun sequence",Desulfovibrio aminophilus DSM 12254,55.8,55.8,50%,4.00E-07,28.28,393460,NZ_AUMA01000003.1
"Desulfonatronum thiosulfatophilum strain ASO4-2, whole genome shotgun sequence",Desulfonatronum thiosulfatophilum,55.5,55.5,87%,5.00E-07,24.9,136956,NZ_FMXO01000013.1
"Desulfonatronum thioautotrophicum strain ASO4-1 LZ09DRAFT_scaffold00004.4, whole genome shotgun sequence",Desulfonatronum thioautotrophicum,54.7,54.7,89%,9.00E-07,23.46,457370,NZ_KN882169.1
"Desulfomicrobium macestii strain DSM 4194 Ga0244497_29, whole genome shotgun sequence",Desulfomicrobium macestii,54.3,54.3,88%,1.00E-06,24.03,59164,NZ_JADBGG010000029.1
"Desulfomicrobium norvegicum strain DSM 1741, whole genome shotgun sequence",Desulfomicrobium norvegicum,54.3,54.3,88%,1.00E-06,24.03,897098,NZ_FOTO01000001.1
"Desulfovibrio longus DSM 6739 G452DRAFT_scaffold00003.3_C, whole genome shotgun sequence",Desulfovibrio longus DSM 6739,54.3,54.3,49%,1.00E-06,29.08,429871,NZ_ATVA01000013.1
"Desulfurella multipotens strain DSM 8415, whole genome shotgun sequence",Desulfurella multipotens,53.9,53.9,53%,1.00E-06,25.83,144644,NZ_FMYU01000005.1
"Desulfocurvibacter africanus subsp. africanus str. Walvis Bay, complete sequence",Desulfocurvibacter africanus subsp. africanus str. Walvis Bay,53.9,53.9,49%,2.00E-06,27.34,4200534,NC_016629.1
"Desulfurella amilsii strain TR1 opera_scaffold_4, whole genome shotgun sequence",Desulfurella amilsii,53.5,53.5,53%,2.00E-06,25.17,50344,NZ_MDSU01000010.1
"Desulfurella amilsii strain TR1 opera_scaffold_3, whole genome shotgun sequence",Desulfurella amilsii,53.5,53.5,53%,2.00E-06,25.17,50431,NZ_MDSU01000004.1
"Pseudodesulfovibrio indicus strain DSM 101483 Ga0244724_103, whole genome shotgun sequence",Pseudodesulfovibrio indicus,53.5,53.5,49%,2.00E-06,29.08,386447,NZ_SOBK01000003.1
"Pseudodesulfovibrio hydrargyri strain BerOc1 BerOc1_contig000001, whole genome shotgun sequence",Pseudodesulfovibrio hydrargyri,53.1,53.1,49%,3.00E-06,30.77,981955,NZ_LKAQ01000001.1
"Desulfovibrio indonesiensis strain P37SLT P37SLT_8, whole genome shotgun sequence",Desulfovibrio indonesiensis,53.1,53.1,75%,3.00E-06,27.48,178876,NZ_QMIE01000008.1
"Cupidesulfovibrio oxamicus strain NCIMB 9442 NODE_146, whole genome shotgun sequence",Cupidesulfovibrio oxamicus,52.4,52.4,50%,5.00E-06,28.97,8051,NZ_VRYY01000051.1
"Desulfovibrio sulfodismutans DSM 3696 chromosome, complete genome",Desulfovibrio sulfodismutans DSM 3696,52,52,49%,7.00E-06,28.67,4388462,NZ_CP045504.1
"Desulfomicrobium escambiense DSM 10707 G394DRAFT_scaffold00023.23_C, whole genome shotgun sequence",Desulfomicrobium escambiense DSM 10707,52,52,88%,8.00E-06,22.87,46232,NZ_AUAR01000026.1
"Maridesulfovibrio ferrireducens strain DSM 16995, whole genome shotgun sequence",Maridesulfovibrio ferrireducens,52,52,80%,8.00E-06,22.78,124399,NZ_FNGA01000007.1
"Desulfovibrio vulgaris RCH1, complete sequence",Desulfovibrio vulgaris RCH1,52,52,81%,8.00E-06,26.34,3532052,NC_017310.1
"Desulfovibrio frigidus DSM 17176 BR06DRAFT_scaffold00006.6_C, whole genome shotgun sequence",Desulfovibrio frigidus DSM 17176,51.6,51.6,88%,9.00E-06,24.22,305151,NZ_JONL01000006.1
"Desulfovibrio termitidis HI1 DesteDRAFT_DTF.1, whole genome shotgun sequence",Desulfovibrio termitidis HI1,51.6,51.6,50%,9.00E-06,28.97,4257954,NZ_KI632512.1
"Dissulfurirhabdus thermomarina strain SH388 2, whole genome shotgun sequence",Dissulfurirhabdus thermomarina,51.6,51.6,81%,1.00E-05,20.59,294162,NZ_JAATWC010000002.1
"Desulfovibrio cuneatus DSM 11391 G497DRAFT_scaffold00002.2_C, whole genome shotgun sequence",Desulfovibrio cuneatus DSM 11391,51.6,51.6,84%,1.00E-05,27.59,194635,NZ_AUCY01000004.1
"Halodesulfovibrio spirochaetisodalis strain JC271 contig17, whole genome shotgun sequence",Halodesulfovibrio spirochaetisodalis,51.2,51.2,49%,1.00E-05,33.11,72931,NZ_JXMS01000017.1
"Desulfovibrio alaskensis G20, complete sequence",Desulfovibrio alaskensis G20,51.2,51.2,79%,1.00E-05,27.69,3730232,NC_007519.1
"Desulfobacter latus strain AcRS2 NODE_13_length_132884_cov_36.383452, whole genome shotgun sequence",Desulfobacter latus,51.2,51.2,47%,1.00E-05,27.07,132884,NZ_JACADJ010000003.1
"Desulfovibrio psychrotolerans strain JS1 sequence35, whole genome shotgun sequence",Desulfovibrio psychrotolerans,51.2,51.2,49%,1.00E-05,29.37,189549,NZ_BLVP01000035.1
"Desulfolutivibrio sulfoxidireducens strain DSM 107105 chromosome, complete genome",Desulfolutivibrio sulfoxidireducens,51.2,51.2,49%,1.00E-05,28.67,4155851,NZ_CP045508.1
"Desulfovibrio carbinolicus strain DSM 3852 chromosome, complete genome",Desulfovibrio carbinolicus,51.2,51.2,80%,1.00E-05,22.61,4524866,NZ_CP026538.1
"Desulfovibrio marinus strain CS1 chromosome, complete genome",Desulfovibrio marinus,51.2,51.2,50%,1.00E-05,29.25,4761435,NZ_CP039543.1
"Desulfoplanes formicivorans strain Pf12B, whole genome shotgun sequence",Desulfoplanes formicivorans,51.2,51.2,49%,1.00E-05,29.79,477024,NZ_BDFE01000017.1
"Desulfobacca acetoxidans DSM 11109, complete sequence",Desulfobacca acetoxidans DSM 11109,50.8,50.8,82%,2.00E-05,26.17,3282536,NC_015388.1
"Pseudodesulfovibrio profundus strain 500-1 chromosome DPRO, complete sequence",Pseudodesulfovibrio profundus,50.8,50.8,49%,2.00E-05,28.37,4168905,NZ_LT907975.1
"Desulfomicrobium apsheronum strain DSM 5918, whole genome shotgun sequence",Desulfomicrobium apsheronum,50.1,50.1,88%,3.00E-05,23.64,43261,NZ_FORX01000027.1
"Desulfovibrio magneticus RS-1, complete sequence",Desulfovibrio magneticus RS-1,49.7,49.7,80%,4.00E-05,21.74,5248049,NC_012796.1
"Desulfovibrio bizertensis DSM 18034, whole genome shotgun sequence",Desulfovibrio bizertensis DSM 18034,49.7,49.7,49%,4.00E-05,29.86,283588,NZ_FUYA01000005.1
"Desulfovibrio putealis DSM 16056 G453DRAFT_scaffold00007.7_C, whole genome shotgun sequence",Desulfovibrio putealis DSM 16056,49.7,49.7,50%,4.00E-05,27.59,288517,NZ_AUBQ01000012.1
"Desulfobaculum xiamenense strain DSM 24233 Ga0373198_01, whole genome shotgun sequence",Desulfobaculum xiamenense,49.7,49.7,89%,5.00E-05,25,1762566,NZ_JAATJA010000001.1
"Desulfovibrio desulfuricans DSM 642 G449DRAFT_scaffold00005.5_C, whole genome shotgun sequence",Desulfovibrio desulfuricans DSM 642,49.3,49.3,50%,6.00E-05,29.17,290436,NZ_ATUZ01000016.1
"Desulfovibrio gilichinskyi strain K3S, whole genome shotgun sequence",Desulfovibrio gilichinskyi,49.3,49.3,80%,6.00E-05,23.05,1053313,NZ_FWZU01000001.1
"Desulfovibrio frigidus DSM 17176 BR06DRAFT_scaffold00010.10_C, whole genome shotgun sequence",Desulfovibrio frigidus DSM 17176,48.9,48.9,77%,7.00E-05,22.03,146289,NZ_JONL01000010.1
"Desulfovibrio fairfieldensis strain CCUG 45958 chromosome, complete genome",Desulfovibrio fairfieldensis,48.9,48.9,50%,7.00E-05,29.68,3699310,NZ_CP014229.1
"Pseudodesulfovibrio aespoeensis Aspo-2, complete sequence",Pseudodesulfovibrio aespoeensis Aspo-2,48.5,48.5,49%,8.00E-05,30.07,3629109,NC_014844.1
"Halodesulfovibrio marinisediminis DSM 17456, whole genome shotgun sequence",Halodesulfovibrio marinisediminis DSM 17456,48.5,48.5,49%,9.00E-05,31.76,172426,NZ_FSRG01000008.1
,,,,,,,,
,,,,,,,,
,,,,,,,,
"		",,,,,,,,
