Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Dictyobacter kobayashii strain Uno11 sequence1, whole genome shotgun sequence",Dictyobacter kobayashii,223,223,89%,2.00E-65,45.82,6031971,NZ_BIFS01000001.1
"Longilinea arvoryzae strain KOME-1, whole genome shotgun sequence",Longilinea arvoryzae,223,223,89%,2.00E-65,47.37,4145241,NZ_DF967972.1
"Thermogemmatispora onikobensis strain NBRC 111776, whole genome shotgun sequence",Thermogemmatispora onikobensis,223,223,89%,2.00E-65,46.22,35293,NZ_BDGT01000047.1
"Chloroflexus aurantiacus Y-400-fl, complete sequence",Chloroflexus aurantiacus Y-400-fl,223,223,96%,2.00E-65,45.52,5268950,NC_012032.1
"Dictyobacter vulcani strain W12 sequence1, whole genome shotgun sequence",Dictyobacter vulcani,223,223,89%,3.00E-65,46.22,4245503,NZ_BKZW01000001.1
"Thermanaerothrix daxensis strain GNS-1 contig_2, whole genome shotgun sequence",Thermanaerothrix daxensis,222,222,89%,4.00E-65,47.37,887442,NZ_LGKO01000005.1
"Dictyobacter alpinus strain Uno16 sequence1, whole genome shotgun sequence",Dictyobacter alpinus,222,222,84%,4.00E-65,47.21,5582978,NZ_BIFT01000001.1
"Ktedonosporobacter rubrisoli strain SCAWS-G2 chromosome, complete genome",Ktedonosporobacter rubrisoli,222,222,89%,6.00E-65,45.02,11340617,NZ_CP035758.1
"Anaerolinea thermophila UNI-1, complete sequence",Anaerolinea thermophila UNI-1,221,221,88%,1.00E-64,46.94,3532378,NC_014960.1
"Dictyobacter aurantiacus strain S27 sequence1, whole genome shotgun sequence",Dictyobacter aurantiacus,221,221,96%,2.00E-64,43.33,6133338,NZ_BIFQ01000001.1
"Bellilinea caldifistulae strain GOMI-1, whole genome shotgun sequence",Bellilinea caldifistulae,219,219,89%,4.00E-64,47.77,3698317,NZ_DF967971.1
"Flexilinea flocculi strain TC1, whole genome shotgun sequence",Flexilinea flocculi,219,219,89%,4.00E-64,46.4,2313929,NZ_DF968181.1
"Ktedonobacter racemifer DSM 44963 strain SOSP1-21 Krac_Contig206, whole genome shotgun sequence",Ktedonobacter racemifer DSM 44963,219,219,84%,7.00E-64,46.78,3837106,NZ_ADVG01000001.1
"Levilinea saccharolytica strain KIBI-1 contig_16, whole genome shotgun sequence",Levilinea saccharolytica,218,218,88%,1.00E-63,47.35,108290,NZ_LGCM01000031.1
"Tengunoibacter tsumagoiensis strain Uno3 sequence1, whole genome shotgun sequence",Tengunoibacter tsumagoiensis,218,218,84%,2.00E-63,47.21,5303167,NZ_BIFR01000001.1
"Roseiflexus castenholzii DSM 13941, complete sequence",Roseiflexus castenholzii DSM 13941,217,217,97%,2.00E-63,42.75,5723298,NC_009767.1
"Thermoflexus hugenholtzii JAD2, whole genome shotgun sequence",Thermoflexus hugenholtzii JAD2,217,217,89%,2.00E-63,47.37,40377,NZ_FYEK01000015.1
"Ornatilinea apprima strain P3M-1 contig_32, whole genome shotgun sequence",Ornatilinea apprima,216,216,85%,9.00E-63,45.57,28415,NZ_LGCL01000009.1
"Herpetosiphon geysericola strain DSM 7119 contig_3, whole genome shotgun sequence",Herpetosiphon geysericola,214,214,96%,2.00E-62,42.54,546934,NZ_LGKP01000022.1
"Herpetosiphon llansteffanensis strain CA052B NODE_41_length_48562_cov_34_0889_ID_4222, whole genome shotgun sequence",Herpetosiphon llansteffanensis,214,214,96%,2.00E-62,42.54,48562,NZ_PUBZ01000105.1
"Ardenticatena maritima strain 110S contig_2, whole genome shotgun sequence",Ardenticatena maritima,210,210,85%,6.00E-61,47.06,705445,NZ_LGKN01000004.1
"Caldilinea aerophila DSM 14535 = NBRC 104270, complete sequence",Caldilinea aerophila DSM 14535 = NBRC 104270,189,189,89%,1.00E-53,40.4,5144873,NC_017079.1
"Litorilinea aerophila strain ATCC BAA-2444 NODE_32_length_65863_cov_47.097800, whole genome shotgun sequence",Litorilinea aerophila,184,184,89%,1.00E-51,38.4,65863,NZ_VIGC01000032.1
,,,,,,,,
,,,,,,,,
,,,,,,,,
"		",,,,,,,,
