Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Moorella stamsii strain DSM 26217 MOST_contig000021, whole genome shotgun sequence",Moorella stamsii,232,232,89%,8.00E-67,48.18,178242,NZ_PVXL01000021.1
"Geosporobacter ferrireducens strain IRF9, complete sequence",Geosporobacter ferrireducens,232,232,89%,8.00E-67,48.21,5792634,NZ_CP017269.1
"Fusicatenibacter saccharivorans strain D41t1_190614_C8 NODE_1_length_430358_cov_54.2853, whole genome shotgun sequence",Fusicatenibacter saccharivorans,231,231,89%,1.00E-66,47.79,430358,NZ_JADNOP010000001.1
"Halonatronum saccharophilum DSM 13868 HalsacDRAFT_HSE.2, whole genome shotgun sequence",Halonatronum saccharophilum DSM 13868,231,296,89%,1.00E-66,49.8,376348,NZ_KI912091.1
"Desulfitibacter alkalitolerans DSM 16504 K364DRAFT_scaffold00001.1, whole genome shotgun sequence",Desulfitibacter alkalitolerans DSM 16504,231,231,89%,1.00E-66,48.18,1244626,NZ_KK211100.1
"Romboutsia hominis strain MT17, whole genome shotgun sequence",Romboutsia hominis,231,231,89%,1.00E-66,47.81,2067222,NZ_FJTZ01000012.1
"Hathewaya massiliensis strain Marseille-P3545, whole genome shotgun sequence",Hathewaya massiliensis,231,231,90%,1.00E-66,48.03,269469,NZ_CABFVD010000004.1
"Anaerosolibacter carboniphilus strain DSM 103526 Ga0415316_04, whole genome shotgun sequence",Anaerosolibacter carboniphilus,231,231,89%,2.00E-66,47.41,188798,NZ_JACHEN010000004.1
"Sporolituus thermophilus DSM 23256, whole genome shotgun sequence",Sporolituus thermophilus DSM 23256,231,231,89%,2.00E-66,48.21,142459,NZ_FNBU01000004.1
"Desulfitobacterium dichloroeliminans LMG P-21439, complete sequence",Desulfitobacterium dichloroeliminans LMG P-21439,231,231,89%,2.00E-66,49.21,3624449,NC_019903.1
"Peptacetobacter hominis strain ZHW00191 contig16, whole genome shotgun sequence",Peptacetobacter hominis,230,230,89%,2.00E-66,48.58,62049,NZ_SGJB01000016.1
"Anaerocolumna xylanovorans DSM 12503, whole genome shotgun sequence",Anaerocolumna xylanovorans DSM 12503,230,230,89%,2.00E-66,48.99,1427898,NZ_FRFD01000003.1
"Andreesenia angusta strain DSM 1989 EUAN_contig000003, whole genome shotgun sequence",Andreesenia angusta,230,230,88%,3.00E-66,49.59,291923,NZ_MKIE01000003.1
"Calderihabitans maritimus strain KKC1, whole genome shotgun sequence",Calderihabitans maritimus,230,230,96%,3.00E-66,45.52,82060,NZ_BDGJ01000126.1
"Desulfotomaculum nigrificans DSM 574 DesniDRAFT_DNA.1, whole genome shotgun sequence",Desulfotomaculum nigrificans DSM 574,230,298,89%,3.00E-66,49,3052787,NZ_KI912183.1
"Clostridioides difficile strain BR81, complete genome",Clostridioides difficile,230,287,89%,3.00E-66,49.8,4124384,NZ_CP019870.1
"Natronincola ferrireducens strain DSM 18346, whole genome shotgun sequence",Natronincola ferrireducens,230,282,89%,3.00E-66,47.83,550443,NZ_FNFP01000002.1
"Natronincola peptidivorans strain DSM 18979, whole genome shotgun sequence",Natronincola peptidivorans,230,230,89%,4.00E-66,48.21,518610,NZ_FOHU01000001.1
"Anaeromusa acidaminophila DSM 3853 C508DRAFT_scaffold00012.12, whole genome shotgun sequence",Anaeromusa acidaminophila DSM 3853,230,230,89%,4.00E-66,46.22,114571,NZ_KB894593.1
"Anaeroarcus burkinensis DSM 6283 H523DRAFT_scaffold00002.2_C, whole genome shotgun sequence",Anaeroarcus burkinensis DSM 6283,230,230,89%,4.00E-66,46.22,546679,NZ_AUMI01000014.1
"Desulfitobacterium hafniense DCB-2, complete sequence",Desulfitobacterium hafniense DCB-2,229,229,89%,5.00E-66,48.41,5279134,NC_011830.1
"Desulfotomaculum aeronauticum DSM 10349, whole genome shotgun sequence",Desulfotomaculum aeronauticum DSM 10349,229,229,89%,5.00E-66,48.21,128871,NZ_FRAR01000018.1
"Propionispora vibrioides strain DSM 13305, whole genome shotgun sequence",Propionispora vibrioides,229,229,89%,6.00E-66,47.77,366628,NZ_FODY01000001.1
"Filifactor alocis ATCC 35896, complete sequence",Filifactor alocis ATCC 35896,229,229,97%,6.00E-66,45.05,1931012,NC_016630.1
"Bacillus mannanilyticus JCM 10596, whole genome shotgun sequence",Bacillus mannanilyticus JCM 10596,229,229,89%,7.00E-66,46.22,80583,NZ_BAMO01000021.1
"[Clostridium] dakarense strain 1, whole genome shotgun sequence",[Clostridium] dakarense,229,229,87%,7.00E-66,48.36,62004,NZ_HG529369.1
"Desulfitobacterium chlororespirans DSM 11544, whole genome shotgun sequence",Desulfitobacterium chlororespirans DSM 11544,229,229,89%,7.00E-66,48.02,167527,NZ_FRDN01000016.1
"Caldanaerovirga acetigignens strain DSM 18802, whole genome shotgun sequence",Caldanaerovirga acetigignens,229,229,89%,7.00E-66,49.6,129171,NZ_FRCR01000008.1
"Caloramator australicus RC3, whole genome shotgun sequence",Caloramator australicus RC3,229,229,89%,7.00E-66,47.62,30727,NZ_CAKP01000007.1
"Eubacterium ramulus strain 2789STDY5608891, whole genome shotgun sequence",Eubacterium ramulus,229,229,89%,7.00E-66,48.4,71263,NZ_CYYA01000016.1
"Lachnobacterium bovis DSM 14045, whole genome shotgun sequence",Lachnobacterium bovis DSM 14045,229,229,89%,7.00E-66,47.2,40987,NZ_FNPG01000029.1
"Moorella mulderi DSM 14980 MOMU_contig000007, whole genome shotgun sequence",Moorella mulderi DSM 14980,229,229,89%,8.00E-66,47.77,114094,NZ_LTBC01000007.1
"Desulfohalotomaculum alkaliphilum DSM 12257 BR02DRAFT_scaffold00001.1_C, whole genome shotgun sequence",Desulfohalotomaculum alkaliphilum DSM 12257,229,229,89%,8.00E-66,49,349937,NZ_JONT01000001.1
"Anaeromicrobium sediminis strain DY2726D Seq1, whole genome shotgun sequence",Anaeromicrobium sediminis,229,290,89%,9.00E-66,48.21,590029,NZ_NIBG01000001.1
"Propionispora hippei DSM 15287, whole genome shotgun sequence",Propionispora hippei DSM 15287,229,229,89%,9.00E-66,48.18,377545,NZ_FQZD01000004.1
"Caloramator fervidus strain DSM 5463, whole genome shotgun sequence",Caloramator fervidus,229,229,89%,9.00E-66,47.22,50205,NZ_FNUK01000015.1
"Dehalobacterium formicoaceticum strain DMC chromosome, complete genome",Dehalobacterium formicoaceticum,229,229,89%,1.00E-65,48.19,3766545,NZ_CP022121.1
"Saccharococcus thermophilus strain DSM 4749 Ga0315738_01, whole genome shotgun sequence",Saccharococcus thermophilus,228,228,89%,1.00E-65,48.03,3063264,NZ_JAASRS010000001.1
"Caminicella sporogenes strain AM 1114 contig_1, whole genome shotgun sequence",Caminicella sporogenes,228,280,89%,1.00E-65,48.18,606533,NZ_MCHZ01000001.1
"Mediterraneibacter glycyrrhizinilyticus strain BSD2780061687b_171204_B1 NODE_4_length_236655_cov_59.6644, whole genome shotgun sequence",Mediterraneibacter glycyrrhizinilyticus,228,228,89%,1.00E-65,49.6,236655,NZ_JADMSO010000004.1
"Thermosinus carboxydivorans Nor1 ctg51, whole genome shotgun sequence",Thermosinus carboxydivorans Nor1,228,228,89%,1.00E-65,47.81,190225,NZ_AAWL01000004.1
"Gottschalkia purinilytica strain DSM 1384 CLPU_3c, whole genome shotgun sequence",Gottschalkia purinilytica,228,228,89%,1.00E-65,47.22,320994,NZ_LGSS01000003.1
"Tindallia californiensis strain APO, whole genome shotgun sequence",Tindallia californiensis,228,296,89%,1.00E-65,48.81,318271,NZ_FNPV01000005.1
"Peptoclostridium acidaminophilum DSM 3953 strain al-2 chromosome, complete genome",Peptoclostridium acidaminophilum DSM 3953,228,296,89%,1.00E-65,47.41,2246262,NZ_CP007452.1
"Chengkuizengella sediminis strain J15A17 contig1, whole genome shotgun sequence",Chengkuizengella sediminis,228,228,89%,2.00E-65,47.41,956161,NZ_SIJC01000001.1
"Loigolactobacillus jiayinensis strain 257-1 contig16, whole genome shotgun sequence",Loigolactobacillus jiayinensis,228,228,90%,2.00E-65,47.01,70857,NZ_RHOF01000016.1
"Acetivibrio ethanolgignens strain ACET-33324 ACET-33324.Scaf16, whole genome shotgun sequence",Acetivibrio ethanolgignens,228,228,89%,2.00E-65,47.37,62653,NZ_LNAM01000068.1
"Thermovenabulum gondwanense strain R270 ATZ99_contig000041, whole genome shotgun sequence",Thermovenabulum gondwanense,228,228,89%,2.00E-65,49.6,70173,NZ_LOHZ01000040.1
"Clostridium tetani E88, complete sequence",Clostridium tetani E88,228,228,89%,2.00E-65,47.04,2799251,NC_004557.1
"Desulfitobacterium dehalogenans ATCC 51507, complete sequence",Desulfitobacterium dehalogenans ATCC 51507,228,228,89%,2.00E-65,48.02,4321753,NC_018017.1
"Pelotomaculum schinkii strain HH Psch_contig000001, whole genome shotgun sequence",Pelotomaculum schinkii,228,228,87%,2.00E-65,48.15,2352337,NZ_QFGA01000001.1
"Syntrophomonas palmitatica JCM 14374, whole genome shotgun sequence",Syntrophomonas palmitatica JCM 14374,228,228,90%,2.00E-65,50.79,190974,NZ_BBCE01000003.1
"[Clostridium] polysaccharolyticum strain DSM 1801, whole genome shotgun sequence",[Clostridium] polysaccharolyticum,228,228,89%,2.00E-65,48.18,67945,NZ_FOHN01000018.1
"Thermoanaerobacterium xylanolyticum LX-11, complete sequence",Thermoanaerobacterium xylanolyticum LX-11,228,228,89%,2.00E-65,47.58,2534358,NC_015555.1
"Alkaliphilus metalliredigens QYMF, complete sequence",Alkaliphilus metalliredigens QYMF,228,282,89%,2.00E-65,48.58,4929566,NC_009633.1
"Peptoclostridium litorale DSM 5388 strain W6 CLIT_23c, whole genome shotgun sequence",Peptoclostridium litorale DSM 5388,228,228,89%,2.00E-65,48.61,552855,NZ_JJMM01000026.1
"Anaerosalibacter bizertensis strain Med78-601-WT-4W-RMD-3 seq9, whole genome shotgun sequence",Anaerosalibacter bizertensis,228,228,97%,2.00E-65,45.22,109979,NZ_VULR01000009.1
"Christensenella minuta strain DSM 22607 chromosome, complete genome",Christensenella minuta,228,228,89%,2.00E-65,48.99,2969292,NZ_CP029256.1
"Clostridioides mangenotii LM2 P160DRAFT_scf7180000000002_quiver_dupTrim_16548.1_C, whole genome shotgun sequence",Clostridioides mangenotii LM2,228,228,89%,3.00E-65,47.58,3023790,NZ_JIAA01000001.1
"Niameybacter massiliensis strain Mt14, whole genome shotgun sequence",Niameybacter massiliensis,228,228,97%,3.00E-65,45.59,3391002,NZ_LN875035.1
"Tepidibacter formicigenes DSM 15518, whole genome shotgun sequence",Tepidibacter formicigenes DSM 15518,228,228,89%,3.00E-65,51,96810,NZ_FRAE01000006.1
"Lucifera butyrica isolate LUCI, whole genome shotgun sequence",Lucifera butyrica,228,228,89%,3.00E-65,46.96,46431,NZ_UPPP01000082.1
"Cellulosilyticum lentocellum DSM 5427, complete sequence",Cellulosilyticum lentocellum DSM 5427,227,227,89%,3.00E-65,47.41,4714237,NC_015275.1
"Anaerobutyricum soehngenii strain BSM-383-APC-4H seq4, whole genome shotgun sequence",Anaerobutyricum soehngenii,227,227,89%,3.00E-65,47.77,155998,NZ_VULP01000004.1
"Sulfobacillus thermosulfidooxidans DSM 9293, whole genome shotgun sequence",Sulfobacillus thermosulfidooxidans DSM 9293,227,292,90%,3.00E-65,47.01,3612359,NZ_FWWY01000001.1
"Clostridium collagenovorans DSM 3089, whole genome shotgun sequence",Clostridium collagenovorans DSM 3089,227,227,89%,4.00E-65,48.02,158390,NZ_FQXP01000009.1
"Butyrivibrio proteoclasticus B316 chromosome 1, complete sequence",Butyrivibrio proteoclasticus B316,227,227,90%,4.00E-65,48.22,3554804,NC_014387.1
"Caloramator mitchellensis strain VF08 ABG79_contig000001, whole genome shotgun sequence",Caloramator mitchellensis,227,227,89%,4.00E-65,47.62,336271,NZ_LKHP01000001.1
"Muricomes intestini strain DSM 29489 Ga0244712_101, whole genome shotgun sequence",Muricomes intestini,227,227,89%,4.00E-65,51.21,329224,NZ_SLZZ01000001.1
"Tindallia magadiensis strain Z-7934, whole genome shotgun sequence",Tindallia magadiensis,227,291,89%,5.00E-65,48.41,759155,NZ_FOQA01000001.1
"Desulfofundulus australicus DSM 11792, whole genome shotgun sequence",Desulfofundulus australicus DSM 11792,226,226,89%,5.00E-65,47.41,113717,NZ_FQUW01000010.1
"Desulfofundulus thermocisternus DSM 10259 BR83DRAFT_scaffold00002.2_C, whole genome shotgun sequence",Desulfofundulus thermocisternus DSM 10259,226,226,89%,5.00E-65,47.41,370542,NZ_JMLG01000002.1
"Caloranaerobacter azorensis H53214 contig5, whole genome shotgun sequence",Caloranaerobacter azorensis H53214,226,226,89%,5.00E-65,47.77,62645,NZ_AZTB01000005.1
"Isobaculum melis strain DSM 13760, whole genome shotgun sequence",Isobaculum melis,226,226,89%,5.00E-65,48.4,164236,NZ_FOHA01000004.1
"Tepidibacillus decaturensis strain Z9 scaffold00001, whole genome shotgun sequence",Tepidibacillus decaturensis,226,226,89%,5.00E-65,45.82,2855894,NZ_LSKU01000001.1
"Loigolactobacillus binensis strain 735-2 scaffold12, whole genome shotgun sequence",Loigolactobacillus binensis,226,226,90%,5.00E-65,46.61,80161,NZ_BJDN01000012.1
"Mobilisporobacter senegalensis strain DSM 26537 Ga0244700_103, whole genome shotgun sequence",Mobilisporobacter senegalensis,226,226,89%,5.00E-65,49.39,426211,NZ_RJVG01000003.1
"Fervidicella metallireducens AeB contig00020, whole genome shotgun sequence",Fervidicella metallireducens AeB,226,226,89%,5.00E-65,47.22,46759,NZ_AZQP01000020.1
"Anaerostipes rhamnosivorans strain 1y2 chromosome, complete genome",Anaerostipes rhamnosivorans,226,226,89%,6.00E-65,46.99,3588860,NZ_CP040058.1
"[Clostridium] populeti strain 743A, whole genome shotgun sequence",[Clostridium] populeti,226,226,89%,6.00E-65,47.77,96290,NZ_FOYZ01000014.1
"Blautia faecis strain MSK.11.45 NODE_21_length_64101_cov_76.522, whole genome shotgun sequence",Blautia faecis,226,226,89%,6.00E-65,48.39,64101,NZ_JAAIPV010000021.1
"Lachnoclostridium phytofermentans ISDg, complete sequence",Lachnoclostridium phytofermentans ISDg,226,226,89%,7.00E-65,48.39,4847594,NC_010001.1
"Gottschalkia acidurici 9a, complete sequence",Gottschalkia acidurici 9a,226,226,90%,7.00E-65,45.63,3105335,NC_018664.1
"Lactobacillus coryniformis subsp. coryniformis KCTC 3167 = DSM 20001 chromosome, complete genome",Lactobacillus coryniformis subsp. coryniformis KCTC 3167 = DSM 20001,226,226,89%,7.00E-65,46.4,2951508,NZ_CP017713.1
"Anoxybacter fermentans strain DY22613, complete genome",Anoxybacter fermentans,226,295,89%,7.00E-65,48.4,3557532,NZ_CP016379.1
"Clostridium peptidivorans isolate src2, whole genome shotgun sequence",Clostridium peptidivorans,226,226,89%,7.00E-65,45.85,283062,NZ_OAOD01000003.1
