Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Advenella mimigardefordensis DPN7 chromosome, complete genome",Advenella mimigardefordensis DPN7,390,390,97%,2.00E-122,70.37,4740516,NZ_CP003915.1
"Castellaniella caeni NBRC 101664, whole genome shotgun sequence",Castellaniella caeni NBRC 101664,390,390,97%,3.00E-122,70.37,148118,NZ_BCWN01000006.1
"Neisseria macacae ATCC 33926 SCAFFOLD1, whole genome shotgun sequence",Neisseria macacae ATCC 33926,389,389,90%,4.00E-122,76.59,911688,NZ_GL985618.1
"Neisseria iguanae strain ATCC 51483 Scaffold5, whole genome shotgun sequence",Neisseria iguanae,389,389,97%,7.00E-122,71.32,54602,NZ_PXYY01000005.1
"Parapusillimonas granuli strain DSM 18079 Ga0415245_04, whole genome shotgun sequence",Parapusillimonas granuli,389,389,97%,8.00E-122,70.37,478185,NZ_JACHHM010000004.1
"Neisseria cinerea strain NCTC10294 chromosome 1, complete sequence",Neisseria cinerea,389,389,97%,9.00E-122,72.06,1832904,NZ_LS483369.1
"Candidimonas bauzanensis strain CGMCC 1.10190, whole genome shotgun sequence",Candidimonas bauzanensis,389,389,97%,9.00E-122,70.74,348444,NZ_FQXE01000006.1
"Neisseria animaloris strain NCTC12227 chromosome 1, complete sequence",Neisseria animaloris,388,388,97%,1.00E-121,71.22,2283939,NZ_LR134516.1
"Neisseria lactamica strain M17106 chromosome, complete genome",Neisseria lactamica,388,388,97%,1.00E-121,72.06,2200224,NZ_CP031253.1
"Nitrosomonas communis strain Nm110, whole genome shotgun sequence",Nitrosomonas communis,388,388,97%,2.00E-121,72.59,77831,NZ_FNNH01000012.1
"Eikenella corrodens strain NCTC10596 chromosome 1, complete sequence",Eikenella corrodens,387,387,97%,2.00E-121,70.85,2192577,NZ_LT906482.1
"Neisseria bergeri strain M40463 M40463_CHA5855A11_cleaned_ctg_4955, whole genome shotgun sequence",Neisseria bergeri,387,387,97%,2.00E-121,72.06,137400,NZ_QQHX01000005.1
"Neisseria polysaccharea strain M18661 chromosome, complete genome",Neisseria polysaccharea,387,387,97%,2.00E-121,72.06,2024930,NZ_CP031325.1
"Neisseria gonorrhoeae strain 35/02 chromosome, complete genome",Neisseria gonorrhoeae,387,387,97%,2.00E-121,72.06,2173235,NZ_CP012028.1
"Variovorax beijingensis strain T529 13, whole genome shotgun sequence",Variovorax beijingensis,387,387,97%,2.00E-121,67.78,126793,NZ_RQXU01000013.1
"Pusillimonas maritima strain 17-4A NODE_1_length_1020595_cov_183.788, whole genome shotgun sequence",Pusillimonas maritima,387,387,97%,3.00E-121,70.74,1020595,NZ_NQOU01000001.1
"Neisseria meningitidis strain 11-7 chromosome, complete genome",Neisseria meningitidis,387,387,97%,3.00E-121,71.69,2157444,NZ_CP021520.1
"Vogesella fluminis strain KCTC 23713 sequence004, whole genome shotgun sequence",Vogesella fluminis,387,387,97%,3.00E-121,68.89,118777,NZ_BMYP01000004.1
"Alcaligenes pakistanensis strain KCTC 42083 sequence02, whole genome shotgun sequence",Alcaligenes pakistanensis,387,387,97%,3.00E-121,70,959803,NZ_BMZN01000002.1
"Paracandidimonas soli strain DSM 100048 Ga0310543_104, whole genome shotgun sequence",Paracandidimonas soli,387,387,97%,3.00E-121,70.37,355120,NZ_SMBX01000004.1
"Advenella faeciporci strain KCTC 23732 sequence25, whole genome shotgun sequence",Advenella faeciporci,387,387,97%,4.00E-121,69.63,30417,NZ_BMYS01000025.1
"Stenoxybacter acetivorans DSM 19021 Q384DRAFT_scaffold00029.29_C, whole genome shotgun sequence",Stenoxybacter acetivorans DSM 19021,387,387,97%,4.00E-121,70.48,29813,NZ_JQKE01000033.1
"Variovorax ginsengisoli strain S09.D scaffold2.1, whole genome shotgun sequence",Variovorax ginsengisoli,386,386,97%,5.00E-121,68.15,1287085,NZ_RCZJ01000002.1
"Kingella negevensis strain SW7208426, whole genome shotgun sequence",Kingella negevensis,386,386,90%,5.00E-121,75.3,705557,NZ_LT841147.1
Comamonas piscis strain BIGb0172 chromosome,Comamonas piscis,386,386,97%,5.00E-121,68.4,5199175,NZ_CP058554.1
"Neisseria weaveri strain NCTC12742 chromosome 1, complete sequence",Neisseria weaveri,386,386,97%,6.00E-121,70.48,2238481,NZ_LR134533.1
"Morococcus cerebrosus strain CIP 81.93 MCC93_28, whole genome shotgun sequence",Morococcus cerebrosus,386,386,90%,7.00E-121,75.79,34057,NZ_JUFZ01000028.1
"Neisseria sicca strain C2007003584 C2007003584_S11_ctg_1438, whole genome shotgun sequence",Neisseria sicca,386,386,90%,7.00E-121,75.79,89124,NZ_POWW01000008.1
"Pusillimonas caeni strain KCTC 42353 NODE_6_length_296478_cov_66.9075, whole genome shotgun sequence",Pusillimonas caeni,385,385,97%,9.00E-121,69.63,296478,NZ_PDUW01000006.1
"Pusillimonas harenae strain JCM 16917 NODE_2_length_1256821_cov_60.037402, whole genome shotgun sequence",Pusillimonas harenae,385,385,97%,9.00E-121,70,1256821,NZ_SDQD01000002.1
"Variovorax paradoxus S110 chromosome 1, complete sequence",Variovorax paradoxus S110,385,385,97%,1.00E-120,67.41,5626353,NC_012791.1
"Pusillimonas soli strain KCTC 22455 NODE_1_length_1241398_cov_61.260958, whole genome shotgun sequence",Pusillimonas soli,385,385,97%,1.00E-120,69.63,1241398,NZ_SDQC01000001.1
"Bordetella pertussis 18323, complete sequence",Bordetella pertussis 18323,385,385,97%,1.00E-120,69.63,4043846,NC_018518.1
"Bordetella parapertussis strain Bpp01 chromosome, complete genome",Bordetella parapertussis,385,385,97%,1.00E-120,69.63,4787082,NZ_AP019378.1
"Bordetella bronchiseptica strain NCTC10543 chromosome 1, complete sequence",Bordetella bronchiseptica,385,385,97%,1.00E-120,69.63,5199761,NZ_LR134326.1
"Rhodoferax saidenbachensis strain DSM 22694 chromosome, complete genome",Rhodoferax saidenbachensis,385,446,97%,1.00E-120,67.78,4264855,NZ_CP019239.1
"Robbsia andropogonis strain LMG 2129, whole genome shotgun sequence",Robbsia andropogonis,385,385,97%,1.00E-120,68.4,1086384,NZ_CADFGU010000001.1
"Neisseria chenwenguii strain 10023 chromosome, complete genome",Neisseria chenwenguii,385,385,97%,1.00E-120,70.11,2496444,NZ_CP022278.1
"Paraburkholderia acidophila strain ATCC 31433 chromosome 1, complete sequence",Paraburkholderia acidophila,385,385,97%,2.00E-120,68.77,3737663,NZ_CP020737.1
"Burkholderia ubonensis strain MSMB2035 chromosome 1, complete sequence",Burkholderia ubonensis,385,385,97%,2.00E-120,68.77,3935154,NZ_CP013414.1
"Bordetella ansorpii strain SMC-8986T, whole genome shotgun sequence",Bordetella ansorpii,385,385,97%,2.00E-120,69.26,376461,NZ_FKBS01000007.1
"Neisseria flavescens strain ATCC 13120 chromosome, complete genome",Neisseria flavescens,385,385,90%,2.00E-120,75.4,2231882,NZ_CP039886.1
"Ralstonia solanacearum strain IBSBF1503 chromosome, complete genome",Ralstonia solanacearum,385,385,97%,2.00E-120,69.63,3460461,NZ_CP012943.1
"Eikenella halliae strain NML130454 Eiksp_contig000011, whole genome shotgun sequence",Eikenella halliae,385,385,97%,2.00E-120,70.85,70407,NZ_LXSQ01000011.1
"Ralstonia pickettii isolate MGYG-HGUT-01384, whole genome shotgun sequence",Ralstonia pickettii,385,385,97%,2.00E-120,69.63,2173756,NZ_CABKQE010000001.1
"Burkholderia reimsis strain BE51 NODE_23_length_143775_cov_40.3217, whole genome shotgun sequence",Burkholderia reimsis,384,384,97%,2.00E-120,68.4,143775,NZ_QMFZ01000023.1
"Burkholderia cepacia strain BC16 chromosome 1, complete sequence",Burkholderia cepacia,384,384,97%,2.00E-120,68.4,3688624,NZ_CP045235.1
"Eikenella longinqua strain NML02-A-017 Eiksp_contig000034, whole genome shotgun sequence",Eikenella longinqua,384,384,97%,2.00E-120,71.22,5942,NZ_LXSL01000034.1
"Burkholderia stagnalis strain MSMB735WGS chromosome 1, complete sequence",Burkholderia stagnalis,384,384,97%,2.00E-120,68.77,3703595,NZ_CP013459.1
"Burkholderia singularis strain TSV85 TSV85_6, whole genome shotgun sequence",Burkholderia singularis,384,384,97%,2.00E-120,68.4,300309,NZ_LOWA01000055.1
"Hydrogenophaga intermedia NBRC 102510, whole genome shotgun sequence",Hydrogenophaga intermedia NBRC 102510,384,384,97%,3.00E-120,68.15,24343,NZ_BCTI01000064.1
"Burkholderia pseudomultivorans strain BCC1191, whole genome shotgun sequence",Burkholderia pseudomultivorans,384,384,97%,3.00E-120,68.77,221371,NZ_CADFDQ010000013.1
"Achromobacter pulmonis strain LMG 26788 isolate LMG 26788, whole genome shotgun sequence",Achromobacter pulmonis,384,384,97%,3.00E-120,69.63,403834,NZ_CADIKZ010000006.1
"Achromobacter arsenitoxydans SY8 Contig00014, whole genome shotgun sequence",Achromobacter arsenitoxydans SY8,384,384,97%,3.00E-120,69.26,225462,NZ_AGUF01000013.1
"Achromobacter animicus strain LMG 26691 isolate LMG 26691, whole genome shotgun sequence",Achromobacter animicus,384,384,97%,3.00E-120,69.26,644451,NZ_CADIKU010000003.1
"Achromobacter mucicolens strain LMG 3415 isolate LMG 3415, whole genome shotgun sequence",Achromobacter mucicolens,384,384,97%,3.00E-120,69.26,1019013,NZ_CADIKR010000003.1
"Neisseria perflava strain UMB0023 .16933_8_36.8, whole genome shotgun sequence",Neisseria perflava,384,384,90%,3.00E-120,75,92454,NZ_PKJQ01000008.1
"Burkholderia gladioli strain BCC1721, whole genome shotgun sequence",Burkholderia gladioli,384,384,97%,4.00E-120,69.52,1683768,NZ_CADEYK010000002.1
"Bordetella petrii, complete sequence",Bordetella petrii,384,384,97%,4.00E-120,69.26,5287950,NC_010170.1
"Variovorax guangxiensis strain DSM 27352 2, whole genome shotgun sequence",Variovorax guangxiensis,384,384,97%,4.00E-120,67.66,612937,NZ_RXFT01000002.1
"Neisseria zalophi strain ATCC BAA-2455 chromosome, complete genome",Neisseria zalophi,384,384,97%,4.00E-120,71.22,2423693,NZ_CP031700.1
"Candidimonas nitroreducens strain SC-089 Scaffold3_1, whole genome shotgun sequence",Candidimonas nitroreducens,384,384,97%,4.00E-120,69.26,557014,NZ_NJIH01000004.1
"Ralstonia mannitolilytica strain SN83A39 chromosome 1, complete sequence",Ralstonia mannitolilytica,384,384,97%,5.00E-120,69.26,3379270,NZ_CP011257.1
"Achromobacter insuavis strain LMG 26846 isolate LMG 26846, whole genome shotgun sequence",Achromobacter insuavis,384,384,97%,5.00E-120,70,979886,NZ_CADIKT010000001.1
"Neisseria mucosa strain NCTC 10774, whole genome shotgun sequence",Neisseria mucosa,384,384,90%,5.00E-120,75.79,1883910,NZ_UGRT01000001.1
"Paenalcaligenes suwonensis strain 191B Peanalcaligenes_suwonensis_191B_Contig_02, whole genome shotgun sequence",Paenalcaligenes suwonensis,384,384,97%,5.00E-120,69.26,415048,NZ_JAANPV010000002.1
"Pseudacidovorax intermedius strain DSM 21352 Ga0244541_101, whole genome shotgun sequence",Pseudacidovorax intermedius,384,384,97%,5.00E-120,68.4,1505251,NZ_QQAV01000001.1
"Burkholderia oklahomensis C6786 chromosome I, complete sequence",Burkholderia oklahomensis C6786,383,383,97%,6.00E-120,68.03,4132035,NZ_CP009555.1
"Achromobacter deleyi strain LMG 3458 isolate LMG 3458, whole genome shotgun sequence",Achromobacter deleyi,383,383,97%,6.00E-120,70,152007,NZ_CADIJO010000016.1
"Aquitalea denitrificans strain 5YN1-3 chromosome, complete genome",Aquitalea denitrificans,383,383,97%,7.00E-120,68.15,4502301,NZ_CP047241.1
"Pseudogulbenkiania subflava DSM 22618, whole genome shotgun sequence",Pseudogulbenkiania subflava DSM 22618,383,383,97%,7.00E-120,68.89,174992,NZ_FXAG01000008.1
"Limnohabitans planktonicus II-D5 LimC-II-D5-C1, whole genome shotgun sequence",Limnohabitans planktonicus II-D5,383,383,97%,8.00E-120,68.52,417865,NZ_LFYT02000001.1
"Burkholderia glumae strain 257sh-1 chromosome 1, complete sequence",Burkholderia glumae,383,383,97%,8.00E-120,68.4,3537953,NZ_CP035900.1
"Burkholderia plantarii strain PG1 chromosome 1, complete sequence",Burkholderia plantarii,383,383,97%,8.00E-120,68.4,4163767,NZ_CP002580.1
"Achromobacter ruhlandii strain LMG 3328 isolate LMG 3328, whole genome shotgun sequence",Achromobacter ruhlandii,383,383,97%,8.00E-120,69.63,907685,NZ_CADILE010000001.1
"Aquitalea pelogenes strain CCM 7557 contig_47, whole genome shotgun sequence",Aquitalea pelogenes,383,383,97%,8.00E-120,68.15,32060,NZ_LNQV01000047.1
"Oryzisolibacter propanilivorax strain EPL6, whole genome shotgun sequence",Oryzisolibacter propanilivorax,383,383,97%,9.00E-120,68.52,615264,NZ_FNHP01000002.1
"Acidovorax cavernicola strain 1011MAR4D40.2 NODE_63_length_24623_cov_23.0622, whole genome shotgun sequence",Acidovorax cavernicola,383,383,97%,9.00E-120,66.54,24623,NZ_QXMN01000063.1
"Kingella potus strain NCTC13336, whole genome shotgun sequence",Kingella potus,383,383,97%,1.00E-119,70.85,1369878,NZ_UGJJ01000001.1
"Ralstonia pseudosolanacearum strain RS 476 chromosome, complete genome",Ralstonia pseudosolanacearum,382,382,97%,1.00E-119,69.26,3716422,NZ_CP021762.1
"Xenophilus azovorans DSM 13620 Q392DRAFT_scaffold00005.5_C, whole genome shotgun sequence",Xenophilus azovorans DSM 13620,382,382,97%,1.00E-119,67.66,288724,NZ_JQKD01000006.1
"Pusillimonas noertemannii strain DSM 10065 scaffold_0, whole genome shotgun sequence",Pusillimonas noertemannii,382,382,97%,1.00E-119,69.26,1351959,NZ_JACCEX010000001.1
"Ralstonia insidiosa strain ATCC 49129 chromosome 1, complete sequence",Ralstonia insidiosa,382,382,97%,1.00E-119,68.89,3921238,NZ_CP016022.1
"Burkholderia humptydooensis strain MSMB122 contig00014, whole genome shotgun sequence",Burkholderia humptydooensis,382,382,97%,1.00E-119,68.4,261739,NZ_JAVA01000012.1
"Burkholderia ambifaria strain BCC1065, whole genome shotgun sequence",Burkholderia ambifaria,382,382,97%,1.00E-119,68.03,784737,NZ_CADERN010000003.1
"Burkholderia dolosa AU0158 chromosome 1, complete sequence",Burkholderia dolosa AU0158,382,382,97%,1.00E-119,68.03,3406596,NZ_CP009795.1
"Burkholderia multivorans ATCC BAA-247 chromosome 1, complete sequence",Burkholderia multivorans ATCC BAA-247,382,382,97%,1.00E-119,68.03,3428264,NZ_CP009832.1
"Vogesella perlucida strain DS-28 NODE_6_length_194459_cov_419.978244, whole genome shotgun sequence",Vogesella perlucida,382,382,97%,1.00E-119,68.52,194459,NZ_VOID02000182.1
"Tibeticola sediminis strain DSM 101684 Ga0244725_104, whole genome shotgun sequence",Tibeticola sediminis,382,382,97%,1.00E-119,68.89,310353,NZ_RKQL01000004.1
"Burkholderia territorii strain MSMB1842 MSMB1842_50, whole genome shotgun sequence",Burkholderia territorii,382,382,97%,1.00E-119,68.03,426757,NZ_LOYT01000045.1
"Bordetella trematum strain NCTC12995, whole genome shotgun sequence",Bordetella trematum,382,382,97%,1.00E-119,69.74,4476238,NZ_UFUJ01000001.1
"Nitrosomonas mobilis isolate 1, whole genome shotgun sequence",Nitrosomonas mobilis,382,382,97%,1.00E-119,70.37,118202,NZ_FMWO01000102.1
"Neisseria bacilliformis strain DSM 23338 chromosome, complete genome",Neisseria bacilliformis,382,382,97%,2.00E-119,70.85,2492712,NZ_CP059571.1
"Achromobacter dolens strain LMG 26841 isolate LMG 26841, whole genome shotgun sequence",Achromobacter dolens,382,382,97%,2.00E-119,69.63,283495,NZ_CADIKW010000008.1
Achromobacter xylosoxidans strain SOLR10 chromosome,Achromobacter xylosoxidans,382,382,97%,2.00E-119,69.63,6300041,NZ_CP025774.1
"Chromobacterium phragmitis strain IIBBL 112-1 chromosome, complete genome",Chromobacterium phragmitis,382,382,97%,2.00E-119,68.15,4789562,NZ_CP029495.1
"Achromobacter spanius strain NCTC13519 chromosome 1, complete sequence",Achromobacter spanius,382,382,97%,2.00E-119,70,6407029,NZ_LR134302.1
"Pseudogulbenkiania ferrooxidans 2002 ctg21, whole genome shotgun sequence",Pseudogulbenkiania ferrooxidans 2002,382,382,97%,2.00E-119,68.52,286935,NZ_ACIS01000008.1
Burkholderia stabilis isolate E chromosome I,Burkholderia stabilis,382,382,97%,2.00E-119,67.66,3705321,NZ_LR025742.1
"Eikenella exigua strain PXX chromosome, complete genome",Eikenella exigua,382,382,97%,2.00E-119,70.85,1953244,NZ_CP038018.1
"Achromobacter aloeverae strain AVA-1 Scaffold10_1, whole genome shotgun sequence",Achromobacter aloeverae,382,382,97%,2.00E-119,68.89,261061,NZ_PYAL01000010.1
"Paenalcaligenes hominis strain DSM 26613 Ga0373194_06, whole genome shotgun sequence",Paenalcaligenes hominis,382,382,97%,2.00E-119,69.26,128976,NZ_JAATIZ010000006.1
"Neisseria subflava strain ATCC 49275 chromosome, complete genome",Neisseria subflava,382,382,90%,2.00E-119,74.6,2195659,NZ_CP039887.1
"Achromobacter piechaudii strain LMG 1861 isolate LMG 1861, whole genome shotgun sequence",Achromobacter piechaudii,382,382,97%,2.00E-119,69.63,1111526,NZ_CADILD010000003.1
"Brackiella oedipodis DSM 13743 Q335DRAFT_scaffold00003.3_C, whole genome shotgun sequence",Brackiella oedipodis DSM 13743,382,382,97%,2.00E-119,67.78,327527,NZ_JHZJ01000009.1
"Paraburkholderia diazotrophica strain LMG 26031, whole genome shotgun sequence",Paraburkholderia diazotrophica,382,382,97%,2.00E-119,67.66,201878,NZ_FNYE01000014.1
"Vogesella mureinivorans strain 389 NODE_13_length_134295_cov_348.426069, whole genome shotgun sequence",Vogesella mureinivorans,381,381,97%,3.00E-119,68.15,134295,NZ_VMTV02000512.1
"Burkholderia paludis isolate LMG 30113, whole genome shotgun sequence",Burkholderia paludis,381,381,97%,3.00E-119,67.66,159766,NZ_CABVQD010000018.1
"Burkholderia latens strain BCC1625, whole genome shotgun sequence",Burkholderia latens,381,381,97%,3.00E-119,67.66,1003023,NZ_CADFCV010000001.1
"Ramlibacter tataouinensis TTB310, complete sequence",Ramlibacter tataouinensis TTB310,381,381,97%,3.00E-119,67.41,4070193,NC_015677.1
"Ralstonia syzygii strain NCPPB 3727 NCPPB3727-PB17_2, whole genome shotgun sequence",Ralstonia syzygii,381,381,97%,3.00E-119,68.89,3114875,NZ_JACWNE010000002.1
"Burkholderia diffusa strain LMG 29043, whole genome shotgun sequence",Burkholderia diffusa,381,381,97%,3.00E-119,67.66,262853,NZ_CADEVI010000006.1
"Burkholderia lata strain BCC0174, whole genome shotgun sequence",Burkholderia lata,381,381,97%,3.00E-119,67.66,630336,NZ_CADFCT010000005.1
"Burkholderia mallei strain Turkey2 chromosome 1, complete sequence",Burkholderia mallei,381,381,97%,3.00E-119,67.66,3471484,NZ_CP009727.1
"Burkholderia pseudomallei strain Mahidol-1106a chromosome 1, complete sequence",Burkholderia pseudomallei,381,381,97%,3.00E-119,67.66,3985223,NZ_CP008781.1
"Lampropedia cohaerens strain CT6 475, whole genome shotgun sequence",Lampropedia cohaerens,381,381,97%,3.00E-119,68.52,80817,NZ_LBNQ01000024.1
"Ramlibacter aquaticus strain LMG 30558 NODE_36_length_38452_cov_17.9306, whole genome shotgun sequence",Ramlibacter aquaticus,381,381,97%,3.00E-119,67.41,38452,NZ_JADDOJ010000036.1
"Vogesella oryzae isolate Q2602, whole genome shotgun sequence",Vogesella oryzae,381,381,97%,3.00E-119,68.52,155021,NZ_CADEPL010000012.1
Burkholderia contaminans strain CH-1,Burkholderia contaminans,381,381,97%,4.00E-119,67.66,3662336,NZ_AP018358.1
"Rhodoferax ferrireducens T118, complete sequence",Rhodoferax ferrireducens T118,381,444,97%,4.00E-119,67.41,4712337,NC_007908.1
"Paraburkholderia oxyphila NBRC 105797, whole genome shotgun sequence",Paraburkholderia oxyphila NBRC 105797,381,381,97%,4.00E-119,67.29,179933,NZ_BAYD01000001.1
"Brachymonas chironomi DSM 19884 C513DRAFT_scaffold00009.9, whole genome shotgun sequence",Brachymonas chironomi DSM 19884,381,381,97%,4.00E-119,67.41,107166,NZ_KB894773.1
"Rhodoferax bucti strain GSA243-2 Scaffold1, whole genome shotgun sequence",Rhodoferax bucti,381,381,97%,4.00E-119,67.41,1344605,NZ_VAHD01000001.1
"Nitrosomonas halophila strain Nm1, whole genome shotgun sequence",Nitrosomonas halophila,381,381,97%,4.00E-119,71.48,49820,NZ_FNOY01000020.1
"Burkholderia arboris isolate LMG 24066, whole genome shotgun sequence",Burkholderia arboris,381,381,97%,4.00E-119,67.66,79717,NZ_CABVPX010000039.1
"Achromobacter anxifer strain LMG 26857 isolate LMG 26857, whole genome shotgun sequence",Achromobacter anxifer,381,381,97%,4.00E-119,69.26,807727,NZ_CAHLAR010000003.1
"Achromobacter aegrifaciens strain LMG 26854 isolate LMG 26854, whole genome shotgun sequence",Achromobacter aegrifaciens,381,381,97%,4.00E-119,69.26,1216077,NZ_CADIKO010000003.1
"Burkholderia metallica strain FL-6-5-30-S1-D7 chromosome 1, complete sequence",Burkholderia metallica,381,381,97%,4.00E-119,67.66,3556612,NZ_CP013401.1
"Achromobacter insolitus strain LCu2 chromosome, complete genome",Achromobacter insolitus,381,381,97%,4.00E-119,69.26,6428890,NZ_CP038034.1
"Paralcaligenes ureilyticus strain DSM 24591 Ga0244690_110, whole genome shotgun sequence",Paralcaligenes ureilyticus,381,381,97%,5.00E-119,68.89,138417,NZ_SMAJ01000010.1
"Achromobacter agilis strain LMG 3411 isolate LMG 3411, whole genome shotgun sequence",Achromobacter agilis,381,381,97%,5.00E-119,69.26,369679,NZ_UFQB01000004.1
"Paraburkholderia tropica strain IAC135 chromosome A, complete sequence",Paraburkholderia tropica,381,381,97%,5.00E-119,66.91,3280377,NZ_CP049134.1
"Vogesella urethralis strain YM-1 NODE_12_length_111637_cov_110.614851, whole genome shotgun sequence",Vogesella urethralis,381,381,97%,5.00E-119,68.52,111637,NZ_VMDW02000068.1
"Vitreoscilla stercoraria DSM 513 H150DRAFT_scaffold00019.19, whole genome shotgun sequence",Vitreoscilla stercoraria DSM 513,380,380,97%,5.00E-119,69,43903,NZ_KB908036.1
"Vitreoscilla massiliensis isolate MGYG-HGUT-01520, whole genome shotgun sequence",Vitreoscilla massiliensis,380,380,97%,5.00E-119,69.74,346641,NZ_CABKVG010000006.1
"Burkholderia pyrrocinia strain DSM 10685 chromosome 1, complete sequence",Burkholderia pyrrocinia,380,380,97%,5.00E-119,67.66,3584103,NZ_CP011503.1
"Burkholderia seminalis strain FL-5-4-10-S1-D7 chromosome 1, complete sequence",Burkholderia seminalis,380,380,97%,5.00E-119,67.66,3505262,NZ_CP013398.1
"Burkholderia cenocepacia strain MSMB384WGS chromosome 1, complete sequence",Burkholderia cenocepacia,380,380,97%,5.00E-119,67.66,3588848,NZ_CP013450.1
"Ramlibacter rhizophilus strain CCTCC AB2015357 contig6, whole genome shotgun sequence",Ramlibacter rhizophilus,380,380,97%,5.00E-119,67.04,413606,NZ_SMLL01000006.1
"Algicoccus marinus strain HZ20 chromosome, complete genome",Algicoccus marinus,380,380,97%,5.00E-119,69.26,4227194,NZ_CP028901.1
"Achromobacter kerstersii strain LMG 3441 isolate LMG 3441, whole genome shotgun sequence",Achromobacter kerstersii,380,380,97%,5.00E-119,69.63,362018,NZ_CADIJQ010000007.1
"Oligella ureolytica strain NCTC11997, whole genome shotgun sequence",Oligella ureolytica,380,380,97%,6.00E-119,69.26,2804498,NZ_UGSB01000001.1
"Polaromonas jejuensis NBRC 106434, whole genome shotgun sequence",Polaromonas jejuensis NBRC 106434,380,380,97%,6.00E-119,68.27,121376,NZ_BCYO01000012.1
"Achromobacter veterisilvae strain LMG 30378 isolate LMG 30378, whole genome shotgun sequence",Achromobacter veterisilvae,380,380,97%,6.00E-119,69.26,296084,NZ_UFQC01000002.1
"Achromobacter denitrificans strain FDAARGOS_788 chromosome, complete genome",Achromobacter denitrificans,380,380,97%,7.00E-119,68.89,6736877,NZ_CP053986.1
"Massilia putida strain 6NM-7 chromosome, complete genome",Massilia putida,380,380,97%,8.00E-119,68.52,6987670,NZ_CP019038.1
"Paraburkholderia mimosarum LMG 23256 = NBRC 106338 strain LMG 23256 A19UDRAFT_scaffold_6.7_C, whole genome shotgun sequence",Paraburkholderia mimosarum LMG 23256 = NBRC 106338,380,380,97%,9.00E-119,66.91,246603,NZ_AXAN01000007.1
"Variovorax boronicumulans strain HAB30 Contig04, whole genome shotgun sequence",Variovorax boronicumulans,380,380,97%,9.00E-119,66.17,493455,NZ_BKDH01000004.1
"Kingella denitrificans strain NCTC10995, whole genome shotgun sequence",Kingella denitrificans,380,380,97%,9.00E-119,69.26,2235023,NZ_UGJL01000001.1
"Burkholderia vietnamiensis strain FL-2-2-30-S1-D0 FL-2-2-30-S1-D0_30, whole genome shotgun sequence",Burkholderia vietnamiensis,380,380,97%,9.00E-119,67.29,63771,NZ_LOWI01000023.1
"Paraburkholderia lycopersici strain TNe-862, whole genome shotgun sequence",Paraburkholderia lycopersici,380,380,97%,9.00E-119,66.91,276686,NZ_FMYQ01000005.1
