# blastp
# Iteration: 0
# Query: ParC (Hneap_0722)
# RID: 6TN2PDZV013
# Database: refseq_select_prot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives
# 100 hits found
ParC	WP_042872024.1	58.103	253	103	2	1	252	1	251	6.89e-98	296	74.31
ParC	WP_042020303.1	58.498	253	102	2	1	252	1	251	7.44e-98	295	73.52
ParC	WP_042043829.1	58.333	252	104	1	1	252	1	251	8.76e-98	295	74.21
ParC	WP_042642227.1	58.635	249	102	1	1	249	1	248	1.02e-97	295	74.70
ParC	WP_042011666.1	58.400	250	101	2	1	249	1	248	1.19e-97	295	74.40
ParC	WP_005298826.1	57.708	253	104	2	1	252	1	251	1.28e-97	295	73.91
ParC	WP_042060512.1	58.800	250	100	2	1	249	1	248	1.33e-97	295	74.00
ParC	WP_005353663.1	58.400	250	101	2	1	249	1	248	1.45e-97	295	74.40
ParC	WP_018717386.1	54.962	262	114	2	1	262	1	258	2.29e-97	294	74.43
ParC	WP_043555988.1	57.708	253	104	2	1	252	1	251	2.39e-97	294	73.91
ParC	WP_145142152.1	56.818	264	110	2	1	262	1	262	4.55e-97	293	73.86
ParC	WP_011705294.1	57.312	253	105	2	1	252	1	251	4.65e-97	293	73.91
ParC	WP_011898511.1	57.708	253	104	2	1	252	1	251	5.60e-97	293	73.91
ParC	WP_028862495.1	57.588	257	106	2	1	256	1	255	9.93e-97	292	71.21
ParC	WP_026456541.1	57.312	253	105	2	1	252	1	251	1.39e-96	292	73.91
ParC	WP_033114443.1	57.312	253	105	2	1	252	1	251	1.63e-96	292	74.31
ParC	WP_121442387.1	57.312	253	104	2	1	252	1	250	1.73e-96	292	73.52
ParC	WP_099523114.1	56.061	264	112	2	1	262	1	262	2.21e-96	291	73.48
ParC	WP_003460780.1	55.682	264	113	2	1	262	1	262	2.31e-96	291	73.86
ParC	WP_011628738.1	56.917	253	105	2	1	252	1	250	2.50e-96	291	74.31
ParC	WP_042034086.1	56.917	253	106	2	1	252	1	251	2.55e-96	291	73.91
ParC	WP_074681214.1	55.682	264	113	2	1	262	1	262	2.61e-96	291	73.48
ParC	WP_024765935.1	56.870	262	113	0	1	262	1	262	2.66e-96	291	73.28
ParC	WP_021489627.1	55.682	264	113	2	1	262	1	262	3.04e-96	291	73.48
ParC	WP_005912726.1	57.143	252	107	1	1	252	1	251	3.28e-96	291	73.81
ParC	WP_169939919.1	56.870	262	113	0	1	262	1	262	4.08e-96	291	73.28
ParC	WP_007146655.1	55.556	252	112	0	1	252	1	252	5.66e-96	291	71.83
ParC	WP_084340998.1	55.682	264	113	2	1	262	1	262	5.78e-96	291	73.48
ParC	WP_013715005.1	55.682	264	113	2	1	262	1	262	5.91e-96	291	72.73
ParC	WP_090432543.1	55.303	264	114	2	1	262	1	262	7.35e-96	290	73.48
ParC	WP_091712582.1	55.159	252	113	0	1	252	1	252	8.85e-96	290	71.83
ParC	WP_100292449.1	55.952	252	110	1	1	252	1	251	1.02e-95	290	72.22
ParC	WP_111872854.1	56.917	253	106	2	1	252	1	251	1.08e-95	290	73.52
ParC	WP_019613239.1	57.255	255	108	1	1	255	1	254	1.21e-95	290	70.59
ParC	WP_090207533.1	53.257	261	122	0	4	264	5	265	1.31e-95	290	72.41
ParC	WP_179527346.1	55.344	262	117	0	1	262	1	262	1.53e-95	290	72.52
ParC	WP_037050478.1	55.344	262	117	0	1	262	1	262	1.90e-95	289	72.52
ParC	WP_005357662.1	57.540	252	106	1	1	252	1	251	2.85e-95	289	73.41
ParC	WP_074825274.1	56.274	263	115	0	1	263	1	263	3.25e-95	289	71.86
ParC	WP_073301535.1	57.647	255	104	2	1	253	1	253	4.04e-95	288	74.12
ParC	WP_027597964.1	55.344	262	117	0	1	262	1	262	4.36e-95	288	73.28
ParC	WP_050667136.1	57.143	252	107	1	1	252	1	251	4.92e-95	288	73.41
ParC	WP_193003777.1	57.143	252	107	1	1	252	1	251	5.31e-95	288	71.83
ParC	WP_150347625.1	56.274	263	115	0	1	263	1	263	8.03e-95	288	71.48
ParC	WP_090537742.1	55.263	266	115	2	1	264	1	264	9.57e-95	288	75.19
ParC	WP_078743938.1	52.612	268	127	0	1	268	1	268	9.93e-95	288	72.01
ParC	WP_108234522.1	55.303	264	114	2	1	262	1	262	1.86e-94	287	72.73
ParC	WP_188865267.1	55.513	263	117	0	1	263	1	263	2.12e-94	286	71.86
ParC	WP_071870638.1	56.274	263	114	1	1	263	1	262	2.34e-94	286	71.86
ParC	WP_084307805.1	55.303	264	114	2	1	262	1	262	2.91e-94	286	73.11
ParC	WP_115593422.1	54.217	249	114	0	1	249	1	249	3.10e-94	286	73.09
ParC	WP_093471580.1	57.255	255	105	2	1	253	1	253	4.02e-94	286	76.47
ParC	WP_084311317.1	54.962	262	118	0	1	262	1	262	4.81e-94	286	73.28
ParC	WP_015276595.1	57.308	260	107	2	1	258	1	258	4.97e-94	286	72.69
ParC	WP_132702161.1	53.755	253	117	0	1	253	1	253	5.05e-94	285	73.91
ParC	WP_122164266.1	56.863	255	106	2	1	253	1	253	5.08e-94	286	74.12
ParC	WP_058761266.1	54.580	262	119	0	1	262	1	262	5.13e-94	286	73.28
ParC	WP_017444716.1	54.331	254	116	0	1	254	1	254	6.14e-94	285	73.23
ParC	WP_123637230.1	52.809	267	120	2	1	264	1	264	6.20e-94	286	73.03
ParC	WP_031298305.1	56.977	258	107	2	1	256	1	256	9.25e-94	285	73.26
ParC	WP_055732188.1	54.510	255	113	2	1	254	1	253	1.02e-93	285	74.12
ParC	WP_014820844.1	56.977	258	107	2	1	256	1	256	1.03e-93	285	73.26
ParC	WP_090262550.1	56.061	264	112	2	1	262	1	262	1.24e-93	285	73.11
ParC	WP_028626571.1	55.682	264	113	2	1	262	1	262	1.27e-93	285	73.11
ParC	WP_021702584.1	55.725	262	116	0	1	262	1	262	1.39e-93	285	72.14
ParC	WP_160286257.1	55.303	264	114	2	1	262	1	262	1.43e-93	285	73.86
ParC	WP_196112191.1	56.977	258	107	2	1	256	1	256	1.50e-93	285	73.26
ParC	WP_111640558.1	53.383	266	118	2	1	263	1	263	1.57e-93	285	74.06
ParC	WP_014852076.1	56.641	256	107	2	1	254	1	254	2.05e-93	284	75.00
ParC	WP_010225035.1	56.923	260	108	2	1	258	1	258	2.31e-93	284	73.46
ParC	WP_093308475.1	56.641	256	110	1	1	256	1	255	2.40e-93	284	74.22


